Time,Node_ID,Rel_ID,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_Is_Infected,B_Is_Infected,Did_Use_Condom,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
13,1,102,4487,8110,MALE,FEMALE,26.924,18.9177,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,10,4508,5028,MALE,FEMALE,35.8438,34.6335,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,103,4542,8285,MALE,FEMALE,31.8483,36.9485,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,71,4600,5747,MALE,FEMALE,45.7046,40.1968,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,80,4762,7849,MALE,FEMALE,36.2956,41.5993,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,72,4809,7399,MALE,FEMALE,39.8136,33.3097,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,90,4887,6744,MALE,FEMALE,46.1201,29.7836,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,91,5187,9809,MALE,FEMALE,40.5414,42.5274,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,116,5264,5654,MALE,FEMALE,29.067,44.5402,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,73,5408,8583,MALE,FEMALE,28.1372,50.3534,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,73,5408,8583,MALE,FEMALE,28.1372,50.3534,0,0,0,1,1,0,0,0,0,-1,-1,0,0
13,1,104,5419,9295,MALE,FEMALE,30.4216,37.6275,1,0,0,1,1,0,0,0,0,-1,-1,0,0
