Time,NodeID,AgeYears,IndividualProp=StudyGroups,HasClinicalSymptoms,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever
71,4,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
71,4,100, arm1, F,0,0,0,0,0,0,0,0,0,0
71,4,100, arm1, T,0,0,0,0,0,0,0,0,0,0
71,4,100, arm2, F,0,0,0,0,0,0,0,0,0,0
71,4,100, arm2, T,0,0,0,0,0,0,0,0,0,0
71,4,100, arm3, F,0,0,0,0,0,0,0,0,0,0
71,4,100, arm3, T,0,0,0,0,0,0,0,0,0,0
71,4,100, not_selected, F,9877,0,0,0,0,0,0,0,0,0
71,4,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,1,0, arm1, F,0,0,0,0,0,0,0,0,0,0
72,1,0, arm1, T,0,0,0,0,0,0,0,0,0,0
72,1,0, arm2, F,0,0,0,0,0,0,0,0,0,0
72,1,0, arm2, T,0,0,0,0,0,0,0,0,0,0
72,1,0, arm3, F,0,0,0,0,0,0,0,0,0,0
72,1,0, arm3, T,0,0,0,0,0,0,0,0,0,0
72,1,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
72,1,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,1,2, arm1, F,0,0,0,0,0,0,0,0,0,0
72,1,2, arm1, T,0,0,0,0,0,0,0,0,0,0
72,1,2, arm2, F,0,0,0,0,0,0,0,0,0,0
72,1,2, arm2, T,0,0,0,0,0,0,0,0,0,0
72,1,2, arm3, F,0,0,0,0,0,0,0,0,0,0
72,1,2, arm3, T,0,0,0,0,0,0,0,0,0,0
72,1,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
72,1,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,1,10, arm1, F,1060,1060,0.99986,0.658443,574.396,0.0165565,1,0,0,0
72,1,10, arm1, T,0,0,0,0,0,0,0,0,0,0
72,1,10, arm2, F,0,0,0,0,0,0,0,0,0,0
72,1,10, arm2, T,0,0,0,0,0,0,0,0,0,0
72,1,10, arm3, F,0,0,0,0,0,0,0,0,0,0
72,1,10, arm3, T,0,0,0,0,0,0,0,0,0,0
72,1,10, not_selected, F,9116,0,0,0,0,0,0,0,0,0
72,1,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,1,100, arm1, F,993,501,0.504527,0.549051,367.759,0.00835184,1,0,0,0
72,1,100, arm1, T,0,0,0,0,0,0,0,0,0,0
72,1,100, arm2, F,0,0,0,0,0,0,0,0,0,0
72,1,100, arm2, T,0,0,0,0,0,0,0,0,0,0
72,1,100, arm3, F,0,0,0,0,0,0,0,0,0,0
72,1,100, arm3, T,0,0,0,0,0,0,0,0,0,0
72,1,100, not_selected, F,8831,0,0,0,0,0,0,0,0,0
72,1,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,2,0, arm1, F,0,0,0,0,0,0,0,0,0,0
72,2,0, arm1, T,0,0,0,0,0,0,0,0,0,0
72,2,0, arm2, F,0,0,0,0,0,0,0,0,0,0
72,2,0, arm2, T,0,0,0,0,0,0,0,0,0,0
72,2,0, arm3, F,0,0,0,0,0,0,0,0,0,0
72,2,0, arm3, T,0,0,0,0,0,0,0,0,0,0
72,2,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
72,2,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,2,2, arm1, F,0,0,0,0,0,0,0,0,0,0
72,2,2, arm1, T,0,0,0,0,0,0,0,0,0,0
72,2,2, arm2, F,0,0,0,0,0,0,0,0,0,0
72,2,2, arm2, T,0,0,0,0,0,0,0,0,0,0
72,2,2, arm3, F,0,0,0,0,0,0,0,0,0,0
72,2,2, arm3, T,0,0,0,0,0,0,0,0,0,0
72,2,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
72,2,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,2,10, arm1, F,0,0,0,0,0,0,0,0,0,0
72,2,10, arm1, T,0,0,0,0,0,0,0,0,0,0
72,2,10, arm2, F,1968,978,0.496888,0.329983,287.448,0.00825199,1,0,0,0
72,2,10, arm2, T,0,0,0,0,0,0,0,0,0,0
72,2,10, arm3, F,0,0,0,0,0,0,0,0,0,0
72,2,10, arm3, T,0,0,0,0,0,0,0,0,0,0
72,2,10, not_selected, F,8052,0,0,0,0,0,0,0,0,0
72,2,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,2,100, arm1, F,0,0,0,0,0,0,0,0,0,0
72,2,100, arm1, T,0,0,0,0,0,0,0,0,0,0
72,2,100, arm2, F,2004,2004,0.999995,1.09339,731.307,0.0165617,1,0,0,0
72,2,100, arm2, T,0,0,0,0,0,0,0,0,0,0
72,2,100, arm3, F,0,0,0,0,0,0,0,0,0,0
72,2,100, arm3, T,0,0,0,0,0,0,0,0,0,0
72,2,100, not_selected, F,7976,0,0,0,0,0,0,0,0,0
72,2,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,3,0, arm1, F,0,0,0,0,0,0,0,0,0,0
72,3,0, arm1, T,0,0,0,0,0,0,0,0,0,0
72,3,0, arm2, F,0,0,0,0,0,0,0,0,0,0
72,3,0, arm2, T,0,0,0,0,0,0,0,0,0,0
72,3,0, arm3, F,0,0,0,0,0,0,0,0,0,0
72,3,0, arm3, T,0,0,0,0,0,0,0,0,0,0
72,3,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
72,3,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,3,2, arm1, F,0,0,0,0,0,0,0,0,0,0
72,3,2, arm1, T,0,0,0,0,0,0,0,0,0,0
72,3,2, arm2, F,0,0,0,0,0,0,0,0,0,0
72,3,2, arm2, T,0,0,0,0,0,0,0,0,0,0
72,3,2, arm3, F,0,0,0,0,0,0,0,0,0,0
72,3,2, arm3, T,0,0,0,0,0,0,0,0,0,0
72,3,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
72,3,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,3,10, arm1, F,0,0,0,0,0,0,0,0,0,0
72,3,10, arm1, T,0,0,0,0,0,0,0,0,0,0
72,3,10, arm2, F,0,0,0,0,0,0,0,0,0,0
72,3,10, arm2, T,0,0,0,0,0,0,0,0,0,0
72,3,10, arm3, F,3026,742,0.245176,0.162163,141.255,0.00406146,1,0,0,0
72,3,10, arm3, T,0,0,0,0,0,0,0,0,0,0
72,3,10, not_selected, F,6971,0,0,0,0,0,0,0,0,0
72,3,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,3,100, arm1, F,0,0,0,0,0,0,0,0,0,0
72,3,100, arm1, T,0,0,0,0,0,0,0,0,0,0
72,3,100, arm2, F,0,0,0,0,0,0,0,0,0,0
72,3,100, arm2, T,0,0,0,0,0,0,0,0,0,0
72,3,100, arm3, F,3083,2326,0.754456,0.820778,549.842,0.0124888,1,0,0,0
72,3,100, arm3, T,0,0,0,0,0,0,0,0,0,0
72,3,100, not_selected, F,6920,0,0,0,0,0,0,0,0,0
72,3,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,4,0, arm1, F,0,0,0,0,0,0,0,0,0,0
72,4,0, arm1, T,0,0,0,0,0,0,0,0,0,0
72,4,0, arm2, F,0,0,0,0,0,0,0,0,0,0
72,4,0, arm2, T,0,0,0,0,0,0,0,0,0,0
72,4,0, arm3, F,0,0,0,0,0,0,0,0,0,0
72,4,0, arm3, T,0,0,0,0,0,0,0,0,0,0
72,4,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
72,4,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,4,2, arm1, F,0,0,0,0,0,0,0,0,0,0
72,4,2, arm1, T,0,0,0,0,0,0,0,0,0,0
72,4,2, arm2, F,0,0,0,0,0,0,0,0,0,0
72,4,2, arm2, T,0,0,0,0,0,0,0,0,0,0
72,4,2, arm3, F,0,0,0,0,0,0,0,0,0,0
72,4,2, arm3, T,0,0,0,0,0,0,0,0,0,0
72,4,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
72,4,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,4,10, arm1, F,0,0,0,0,0,0,0,0,0,0
72,4,10, arm1, T,0,0,0,0,0,0,0,0,0,0
72,4,10, arm2, F,0,0,0,0,0,0,0,0,0,0
72,4,10, arm2, T,0,0,0,0,0,0,0,0,0,0
72,4,10, arm3, F,0,0,0,0,0,0,0,0,0,0
72,4,10, arm3, T,0,0,0,0,0,0,0,0,0,0
72,4,10, not_selected, F,10123,0,0,0,0,0,0,0,0,0
72,4,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
72,4,100, arm1, F,0,0,0,0,0,0,0,0,0,0
72,4,100, arm1, T,0,0,0,0,0,0,0,0,0,0
72,4,100, arm2, F,0,0,0,0,0,0,0,0,0,0
72,4,100, arm2, T,0,0,0,0,0,0,0,0,0,0
72,4,100, arm3, F,0,0,0,0,0,0,0,0,0,0
72,4,100, arm3, T,0,0,0,0,0,0,0,0,0,0
72,4,100, not_selected, F,9877,0,0,0,0,0,0,0,0,0
72,4,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,1,0, arm1, F,0,0,0,0,0,0,0,0,0,0
73,1,0, arm1, T,0,0,0,0,0,0,0,0,0,0
73,1,0, arm2, F,0,0,0,0,0,0,0,0,0,0
73,1,0, arm2, T,0,0,0,0,0,0,0,0,0,0
73,1,0, arm3, F,0,0,0,0,0,0,0,0,0,0
73,1,0, arm3, T,0,0,0,0,0,0,0,0,0,0
73,1,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
73,1,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,1,2, arm1, F,0,0,0,0,0,0,0,0,0,0
73,1,2, arm1, T,0,0,0,0,0,0,0,0,0,0
73,1,2, arm2, F,0,0,0,0,0,0,0,0,0,0
73,1,2, arm2, T,0,0,0,0,0,0,0,0,0,0
73,1,2, arm3, F,0,0,0,0,0,0,0,0,0,0
73,1,2, arm3, T,0,0,0,0,0,0,0,0,0,0
73,1,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
73,1,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,1,10, arm1, F,1060,1060,0.998958,0.0936598,440.915,0.0165565,1,0,0,0
73,1,10, arm1, T,0,0,0,0,0,0,0,0,0,0
73,1,10, arm2, F,0,0,0,0,0,0,0,0,0,0
73,1,10, arm2, T,0,0,0,0,0,0,0,0,0,0
73,1,10, arm3, F,0,0,0,0,0,0,0,0,0,0
73,1,10, arm3, T,0,0,0,0,0,0,0,0,0,0
73,1,10, not_selected, F,9116,0,0,0,0,0,0,0,0,0
73,1,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,1,100, arm1, F,993,501,0.504456,0.0781244,283.431,0.00835184,1,0,0,0
73,1,100, arm1, T,0,0,0,0,0,0,0,0,0,0
73,1,100, arm2, F,0,0,0,0,0,0,0,0,0,0
73,1,100, arm2, T,0,0,0,0,0,0,0,0,0,0
73,1,100, arm3, F,0,0,0,0,0,0,0,0,0,0
73,1,100, arm3, T,0,0,0,0,0,0,0,0,0,0
73,1,100, not_selected, F,8831,0,0,0,0,0,0,0,0,0
73,1,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,2,0, arm1, F,0,0,0,0,0,0,0,0,0,0
73,2,0, arm1, T,0,0,0,0,0,0,0,0,0,0
73,2,0, arm2, F,0,0,0,0,0,0,0,0,0,0
73,2,0, arm2, T,0,0,0,0,0,0,0,0,0,0
73,2,0, arm3, F,0,0,0,0,0,0,0,0,0,0
73,2,0, arm3, T,0,0,0,0,0,0,0,0,0,0
73,2,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
73,2,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,2,2, arm1, F,0,0,0,0,0,0,0,0,0,0
73,2,2, arm1, T,0,0,0,0,0,0,0,0,0,0
73,2,2, arm2, F,0,0,0,0,0,0,0,0,0,0
73,2,2, arm2, T,0,0,0,0,0,0,0,0,0,0
73,2,2, arm3, F,0,0,0,0,0,0,0,0,0,0
73,2,2, arm3, T,0,0,0,0,0,0,0,0,0,0
73,2,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
73,2,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,2,10, arm1, F,0,0,0,0,0,0,0,0,0,0
73,2,10, arm1, T,0,0,0,0,0,0,0,0,0,0
73,2,10, arm2, F,1968,978,0.49647,0.0469438,220.653,0.00825199,1,0,0,0
73,2,10, arm2, T,0,0,0,0,0,0,0,0,0,0
73,2,10, arm3, F,0,0,0,0,0,0,0,0,0,0
73,2,10, arm3, T,0,0,0,0,0,0,0,0,0,0
73,2,10, not_selected, F,8052,0,0,0,0,0,0,0,0,0
73,2,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,2,100, arm1, F,0,0,0,0,0,0,0,0,0,0
73,2,100, arm1, T,0,0,0,0,0,0,0,0,0,0
73,2,100, arm2, F,2004,2004,0.999854,0.155596,563.634,0.0165617,1,0,0,0
73,2,100, arm2, T,0,0,0,0,0,0,0,0,0,0
73,2,100, arm3, F,0,0,0,0,0,0,0,0,0,0
73,2,100, arm3, T,0,0,0,0,0,0,0,0,0,0
73,2,100, not_selected, F,7976,0,0,0,0,0,0,0,0,0
73,2,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,3,0, arm1, F,0,0,0,0,0,0,0,0,0,0
73,3,0, arm1, T,0,0,0,0,0,0,0,0,0,0
73,3,0, arm2, F,0,0,0,0,0,0,0,0,0,0
73,3,0, arm2, T,0,0,0,0,0,0,0,0,0,0
73,3,0, arm3, F,0,0,0,0,0,0,0,0,0,0
73,3,0, arm3, T,0,0,0,0,0,0,0,0,0,0
73,3,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
73,3,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,3,2, arm1, F,0,0,0,0,0,0,0,0,0,0
73,3,2, arm1, T,0,0,0,0,0,0,0,0,0,0
73,3,2, arm2, F,0,0,0,0,0,0,0,0,0,0
73,3,2, arm2, T,0,0,0,0,0,0,0,0,0,0
73,3,2, arm3, F,0,0,0,0,0,0,0,0,0,0
73,3,2, arm3, T,0,0,0,0,0,0,0,0,0,0
73,3,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
73,3,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,3,10, arm1, F,0,0,0,0,0,0,0,0,0,0
73,3,10, arm1, T,0,0,0,0,0,0,0,0,0,0
73,3,10, arm2, F,0,0,0,0,0,0,0,0,0,0
73,3,10, arm2, T,0,0,0,0,0,0,0,0,0,0
73,3,10, arm3, F,3026,742,0.244962,0.0230688,108.431,0.00406146,1,0,0,0
73,3,10, arm3, T,0,0,0,0,0,0,0,0,0,0
73,3,10, not_selected, F,6971,0,0,0,0,0,0,0,0,0
73,3,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,3,100, arm1, F,0,0,0,0,0,0,0,0,0,0
73,3,100, arm1, T,0,0,0,0,0,0,0,0,0,0
73,3,100, arm2, F,0,0,0,0,0,0,0,0,0,0
73,3,100, arm2, T,0,0,0,0,0,0,0,0,0,0
73,3,100, arm3, F,3083,2326,0.754343,0.116798,423.767,0.0124888,1,0,0,0
73,3,100, arm3, T,0,0,0,0,0,0,0,0,0,0
73,3,100, not_selected, F,6920,0,0,0,0,0,0,0,0,0
73,3,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,4,0, arm1, F,0,0,0,0,0,0,0,0,0,0
73,4,0, arm1, T,0,0,0,0,0,0,0,0,0,0
73,4,0, arm2, F,0,0,0,0,0,0,0,0,0,0
73,4,0, arm2, T,0,0,0,0,0,0,0,0,0,0
73,4,0, arm3, F,0,0,0,0,0,0,0,0,0,0
73,4,0, arm3, T,0,0,0,0,0,0,0,0,0,0
73,4,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
73,4,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,4,2, arm1, F,0,0,0,0,0,0,0,0,0,0
73,4,2, arm1, T,0,0,0,0,0,0,0,0,0,0
73,4,2, arm2, F,0,0,0,0,0,0,0,0,0,0
73,4,2, arm2, T,0,0,0,0,0,0,0,0,0,0
73,4,2, arm3, F,0,0,0,0,0,0,0,0,0,0
73,4,2, arm3, T,0,0,0,0,0,0,0,0,0,0
73,4,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
73,4,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,4,10, arm1, F,0,0,0,0,0,0,0,0,0,0
73,4,10, arm1, T,0,0,0,0,0,0,0,0,0,0
73,4,10, arm2, F,0,0,0,0,0,0,0,0,0,0
73,4,10, arm2, T,0,0,0,0,0,0,0,0,0,0
73,4,10, arm3, F,0,0,0,0,0,0,0,0,0,0
73,4,10, arm3, T,0,0,0,0,0,0,0,0,0,0
73,4,10, not_selected, F,10123,0,0,0,0,0,0,0,0,0
73,4,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
73,4,100, arm1, F,0,0,0,0,0,0,0,0,0,0
73,4,100, arm1, T,0,0,0,0,0,0,0,0,0,0
73,4,100, arm2, F,0,0,0,0,0,0,0,0,0,0
73,4,100, arm2, T,0,0,0,0,0,0,0,0,0,0
73,4,100, arm3, F,0,0,0,0,0,0,0,0,0,0
73,4,100, arm3, T,0,0,0,0,0,0,0,0,0,0
73,4,100, not_selected, F,9877,0,0,0,0,0,0,0,0,0
73,4,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,1,0, arm1, F,0,0,0,0,0,0,0,0,0,0
74,1,0, arm1, T,0,0,0,0,0,0,0,0,0,0
74,1,0, arm2, F,0,0,0,0,0,0,0,0,0,0
74,1,0, arm2, T,0,0,0,0,0,0,0,0,0,0
74,1,0, arm3, F,0,0,0,0,0,0,0,0,0,0
74,1,0, arm3, T,0,0,0,0,0,0,0,0,0,0
74,1,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
74,1,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,1,2, arm1, F,0,0,0,0,0,0,0,0,0,0
74,1,2, arm1, T,0,0,0,0,0,0,0,0,0,0
74,1,2, arm2, F,0,0,0,0,0,0,0,0,0,0
74,1,2, arm2, T,0,0,0,0,0,0,0,0,0,0
74,1,2, arm3, F,0,0,0,0,0,0,0,0,0,0
74,1,2, arm3, T,0,0,0,0,0,0,0,0,0,0
74,1,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
74,1,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,1,10, arm1, F,1060,1060,0.994725,0.205938,334.12,0.0165565,1,0,0,0
74,1,10, arm1, T,0,0,0,0,0,0,0,0,0,0
74,1,10, arm2, F,0,0,0,0,0,0,0,0,0,0
74,1,10, arm2, T,0,0,0,0,0,0,0,0,0,0
74,1,10, arm3, F,0,0,0,0,0,0,0,0,0,0
74,1,10, arm3, T,0,0,0,0,0,0,0,0,0,0
74,1,10, not_selected, F,9116,0,0,0,0,0,0,0,0,0
74,1,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,1,100, arm1, F,993,501,0.50392,0.172075,214.856,0.00835184,1,0,0,0
74,1,100, arm1, T,0,0,0,0,0,0,0,0,0,0
74,1,100, arm2, F,0,0,0,0,0,0,0,0,0,0
74,1,100, arm2, T,0,0,0,0,0,0,0,0,0,0
74,1,100, arm3, F,0,0,0,0,0,0,0,0,0,0
74,1,100, arm3, T,0,0,0,0,0,0,0,0,0,0
74,1,100, not_selected, F,8831,0,0,0,0,0,0,0,0,0
74,1,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,2,0, arm1, F,0,0,0,0,0,0,0,0,0,0
74,2,0, arm1, T,0,0,0,0,0,0,0,0,0,0
74,2,0, arm2, F,0,0,0,0,0,0,0,0,0,0
74,2,0, arm2, T,0,0,0,0,0,0,0,0,0,0
74,2,0, arm3, F,0,0,0,0,0,0,0,0,0,0
74,2,0, arm3, T,0,0,0,0,0,0,0,0,0,0
74,2,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
74,2,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,2,2, arm1, F,0,0,0,0,0,0,0,0,0,0
74,2,2, arm1, T,0,0,0,0,0,0,0,0,0,0
74,2,2, arm2, F,0,0,0,0,0,0,0,0,0,0
74,2,2, arm2, T,0,0,0,0,0,0,0,0,0,0
74,2,2, arm3, F,0,0,0,0,0,0,0,0,0,0
74,2,2, arm3, T,0,0,0,0,0,0,0,0,0,0
74,2,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
74,2,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,2,10, arm1, F,0,0,0,0,0,0,0,0,0,0
74,2,10, arm1, T,0,0,0,0,0,0,0,0,0,0
74,2,10, arm2, F,1968,978,0.494457,0.103209,167.208,0.00825199,1,0,0,0
74,2,10, arm2, T,0,0,0,0,0,0,0,0,0,0
74,2,10, arm3, F,0,0,0,0,0,0,0,0,0,0
74,2,10, arm3, T,0,0,0,0,0,0,0,0,0,0
74,2,10, not_selected, F,8052,0,0,0,0,0,0,0,0,0
74,2,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,2,100, arm1, F,0,0,0,0,0,0,0,0,0,0
74,2,100, arm1, T,0,0,0,0,0,0,0,0,0,0
74,2,100, arm2, F,2004,2004,0.998829,0.342761,427.264,0.0165617,1,0,0,0
74,2,100, arm2, T,0,0,0,0,0,0,0,0,0,0
74,2,100, arm3, F,0,0,0,0,0,0,0,0,0,0
74,2,100, arm3, T,0,0,0,0,0,0,0,0,0,0
74,2,100, not_selected, F,7976,0,0,0,0,0,0,0,0,0
74,2,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,3,0, arm1, F,0,0,0,0,0,0,0,0,0,0
74,3,0, arm1, T,0,0,0,0,0,0,0,0,0,0
74,3,0, arm2, F,0,0,0,0,0,0,0,0,0,0
74,3,0, arm2, T,0,0,0,0,0,0,0,0,0,0
74,3,0, arm3, F,0,0,0,0,0,0,0,0,0,0
74,3,0, arm3, T,0,0,0,0,0,0,0,0,0,0
74,3,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
74,3,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,3,2, arm1, F,0,0,0,0,0,0,0,0,0,0
74,3,2, arm1, T,0,0,0,0,0,0,0,0,0,0
74,3,2, arm2, F,0,0,0,0,0,0,0,0,0,0
74,3,2, arm2, T,0,0,0,0,0,0,0,0,0,0
74,3,2, arm3, F,0,0,0,0,0,0,0,0,0,0
74,3,2, arm3, T,0,0,0,0,0,0,0,0,0,0
74,3,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
74,3,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,3,10, arm1, F,0,0,0,0,0,0,0,0,0,0
74,3,10, arm1, T,0,0,0,0,0,0,0,0,0,0
74,3,10, arm2, F,0,0,0,0,0,0,0,0,0,0
74,3,10, arm2, T,0,0,0,0,0,0,0,0,0,0
74,3,10, arm3, F,3026,742,0.243945,0.0507184,82.1677,0.00406146,1,0,0,0
74,3,10, arm3, T,0,0,0,0,0,0,0,0,0,0
74,3,10, not_selected, F,6971,0,0,0,0,0,0,0,0,0
74,3,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,3,100, arm1, F,0,0,0,0,0,0,0,0,0,0
74,3,100, arm1, T,0,0,0,0,0,0,0,0,0,0
74,3,100, arm2, F,0,0,0,0,0,0,0,0,0,0
74,3,100, arm2, T,0,0,0,0,0,0,0,0,0,0
74,3,100, arm3, F,3083,2326,0.75355,0.257288,321.235,0.0124888,1,0,0,0
74,3,100, arm3, T,0,0,0,0,0,0,0,0,0,0
74,3,100, not_selected, F,6920,0,0,0,0,0,0,0,0,0
74,3,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,4,0, arm1, F,0,0,0,0,0,0,0,0,0,0
74,4,0, arm1, T,0,0,0,0,0,0,0,0,0,0
74,4,0, arm2, F,0,0,0,0,0,0,0,0,0,0
74,4,0, arm2, T,0,0,0,0,0,0,0,0,0,0
74,4,0, arm3, F,0,0,0,0,0,0,0,0,0,0
74,4,0, arm3, T,0,0,0,0,0,0,0,0,0,0
74,4,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
74,4,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,4,2, arm1, F,0,0,0,0,0,0,0,0,0,0
74,4,2, arm1, T,0,0,0,0,0,0,0,0,0,0
74,4,2, arm2, F,0,0,0,0,0,0,0,0,0,0
74,4,2, arm2, T,0,0,0,0,0,0,0,0,0,0
74,4,2, arm3, F,0,0,0,0,0,0,0,0,0,0
74,4,2, arm3, T,0,0,0,0,0,0,0,0,0,0
74,4,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
74,4,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,4,10, arm1, F,0,0,0,0,0,0,0,0,0,0
74,4,10, arm1, T,0,0,0,0,0,0,0,0,0,0
74,4,10, arm2, F,0,0,0,0,0,0,0,0,0,0
74,4,10, arm2, T,0,0,0,0,0,0,0,0,0,0
74,4,10, arm3, F,0,0,0,0,0,0,0,0,0,0
74,4,10, arm3, T,0,0,0,0,0,0,0,0,0,0
74,4,10, not_selected, F,10123,0,0,0,0,0,0,0,0,0
74,4,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
74,4,100, arm1, F,0,0,0,0,0,0,0,0,0,0
74,4,100, arm1, T,0,0,0,0,0,0,0,0,0,0
74,4,100, arm2, F,0,0,0,0,0,0,0,0,0,0
74,4,100, arm2, T,0,0,0,0,0,0,0,0,0,0
74,4,100, arm3, F,0,0,0,0,0,0,0,0,0,0
74,4,100, arm3, T,0,0,0,0,0,0,0,0,0,0
74,4,100, not_selected, F,9877,0,0,0,0,0,0,0,0,0
74,4,100, not_selected, T,0,0,0,0,0,0,0,0,0,0
75,1,0, arm1, F,0,0,0,0,0,0,0,0,0,0
75,1,0, arm1, T,0,0,0,0,0,0,0,0,0,0
75,1,0, arm2, F,0,0,0,0,0,0,0,0,0,0
75,1,0, arm2, T,0,0,0,0,0,0,0,0,0,0
75,1,0, arm3, F,0,0,0,0,0,0,0,0,0,0
75,1,0, arm3, T,0,0,0,0,0,0,0,0,0,0
75,1,0, not_selected, F,0,0,0,0,0,0,0,0,0,0
75,1,0, not_selected, T,0,0,0,0,0,0,0,0,0,0
75,1,2, arm1, F,0,0,0,0,0,0,0,0,0,0
75,1,2, arm1, T,0,0,0,0,0,0,0,0,0,0
75,1,2, arm2, F,0,0,0,0,0,0,0,0,0,0
75,1,2, arm2, T,0,0,0,0,0,0,0,0,0,0
75,1,2, arm3, F,0,0,0,0,0,0,0,0,0,0
75,1,2, arm3, T,0,0,0,0,0,0,0,0,0,0
75,1,2, not_selected, F,0,0,0,0,0,0,0,0,0,0
75,1,2, not_selected, T,0,0,0,0,0,0,0,0,0,0
75,1,10, arm1, F,1060,1060,0.982059,0.0292922,254.969,0.0165565,1,0,0,0
75,1,10, arm1, T,0,0,0,0,0,0,0,0,0,0
75,1,10, arm2, F,0,0,0,0,0,0,0,0,0,0
75,1,10, arm2, T,0,0,0,0,0,0,0,0,0,0
75,1,10, arm3, F,0,0,0,0,0,0,0,0,0,0
75,1,10, arm3, T,0,0,0,0,0,0,0,0,0,0
75,1,10, not_selected, F,9116,0,0,0,0,0,0,0,0,0
75,1,10, not_selected, T,0,0,0,0,0,0,0,0,0,0
75,1,100, arm1, F,993,501,0.501618,0.0244815,164.343,0.00835184,1,0,0,0
75,1,100, arm1, T,0,0,0,0,0,0,0,0,0,0
75,1,100, arm2, F,0,0,0,0,0,0,0,0,0,0
