Time,NodeID,Genome,STATE_MALE
396,1,X-a0:Y-a0,37895
396,1,X-a0:Y-a1,17461
396,1,X-a1:Y-a0,45383
396,1,X-a1:Y-a1,20885
397,1,X-a0:Y-a0,37679
397,1,X-a0:Y-a1,17577
397,1,X-a1:Y-a0,45460
397,1,X-a1:Y-a1,21232
398,1,X-a0:Y-a0,37111
398,1,X-a0:Y-a1,17577
398,1,X-a1:Y-a0,45778
398,1,X-a1:Y-a1,21795
399,1,X-a0:Y-a0,36717
399,1,X-a0:Y-a1,17617
399,1,X-a1:Y-a0,45713
399,1,X-a1:Y-a1,21983
400,1,X-a0:Y-a0,36281
400,1,X-a0:Y-a1,17742
400,1,X-a1:Y-a0,45794
400,1,X-a1:Y-a1,22311
401,1,X-a0:Y-a0,35675
401,1,X-a0:Y-a1,17850
401,1,X-a1:Y-a0,45594
401,1,X-a1:Y-a1,22700
402,1,X-a0:Y-a0,35241
402,1,X-a0:Y-a1,17950
402,1,X-a1:Y-a0,45555
402,1,X-a1:Y-a1,23135
403,1,X-a0:Y-a0,34722
403,1,X-a0:Y-a1,18031
403,1,X-a1:Y-a0,45502
403,1,X-a1:Y-a1,23433
404,1,X-a0:Y-a0,34301
404,1,X-a0:Y-a1,18093
404,1,X-a1:Y-a0,45516
404,1,X-a1:Y-a1,23829
405,1,X-a0:Y-a0,33983
405,1,X-a0:Y-a1,18056
405,1,X-a1:Y-a0,45451
405,1,X-a1:Y-a1,24253
406,1,X-a0:Y-a0,33586
406,1,X-a0:Y-a1,18089
406,1,X-a1:Y-a0,45573
406,1,X-a1:Y-a1,24758
407,1,X-a0:Y-a0,33077
407,1,X-a0:Y-a1,18130
407,1,X-a1:Y-a0,45502
407,1,X-a1:Y-a1,25088
408,1,X-a0:Y-a0,32809
408,1,X-a0:Y-a1,18265
408,1,X-a1:Y-a0,45361
408,1,X-a1:Y-a1,25238
409,1,X-a0:Y-a0,32364
409,1,X-a0:Y-a1,18224
409,1,X-a1:Y-a0,45391
409,1,X-a1:Y-a1,25559
410,1,X-a0:Y-a0,31909
410,1,X-a0:Y-a1,18166
410,1,X-a1:Y-a0,45461
410,1,X-a1:Y-a1,25989
411,1,X-a0:Y-a0,31450
411,1,X-a0:Y-a1,18256
411,1,X-a1:Y-a0,45521
411,1,X-a1:Y-a1,26278
412,1,X-a0:Y-a0,30989
412,1,X-a0:Y-a1,18320
412,1,X-a1:Y-a0,45486
412,1,X-a1:Y-a1,26614
413,1,X-a0:Y-a0,30710
413,1,X-a0:Y-a1,18465
413,1,X-a1:Y-a0,45571
413,1,X-a1:Y-a1,27053
414,1,X-a0:Y-a0,30467
414,1,X-a0:Y-a1,18498
414,1,X-a1:Y-a0,45573
414,1,X-a1:Y-a1,27351
415,1,X-a0:Y-a0,30144
415,1,X-a0:Y-a1,18572
415,1,X-a1:Y-a0,45429
415,1,X-a1:Y-a1,27726
416,1,X-a0:Y-a0,29738
416,1,X-a0:Y-a1,18502
416,1,X-a1:Y-a0,45471
416,1,X-a1:Y-a1,28160
417,1,X-a0:Y-a0,29438
417,1,X-a0:Y-a1,18615
417,1,X-a1:Y-a0,45271
417,1,X-a1:Y-a1,28554
418,1,X-a0:Y-a0,28922
418,1,X-a0:Y-a1,18601
418,1,X-a1:Y-a0,45267
418,1,X-a1:Y-a1,28980
419,1,X-a0:Y-a0,28557
419,1,X-a0:Y-a1,18586
419,1,X-a1:Y-a0,45325
419,1,X-a1:Y-a1,29229
420,1,X-a0:Y-a0,28353
420,1,X-a0:Y-a1,18584
420,1,X-a1:Y-a0,45351
420,1,X-a1:Y-a1,29499
421,1,X-a0:Y-a0,27971
421,1,X-a0:Y-a1,18615
421,1,X-a1:Y-a0,45381
421,1,X-a1:Y-a1,29920
422,1,X-a0:Y-a0,27738
422,1,X-a0:Y-a1,18639
422,1,X-a1:Y-a0,45324
422,1,X-a1:Y-a1,30091
423,1,X-a0:Y-a0,27568
423,1,X-a0:Y-a1,18551
423,1,X-a1:Y-a0,45256
423,1,X-a1:Y-a1,30459
424,1,X-a0:Y-a0,27110
424,1,X-a0:Y-a1,18512
424,1,X-a1:Y-a0,45155
424,1,X-a1:Y-a1,30960
425,1,X-a0:Y-a0,26895
425,1,X-a0:Y-a1,18512
425,1,X-a1:Y-a0,45163
425,1,X-a1:Y-a1,31405
426,1,X-a0:Y-a0,26509
426,1,X-a0:Y-a1,18509
426,1,X-a1:Y-a0,44998
426,1,X-a1:Y-a1,31718
427,1,X-a0:Y-a0,26069
427,1,X-a0:Y-a1,18339
427,1,X-a1:Y-a0,45035
427,1,X-a1:Y-a1,31948
428,1,X-a0:Y-a0,25834
428,1,X-a0:Y-a1,18442
428,1,X-a1:Y-a0,45013
428,1,X-a1:Y-a1,32420
429,1,X-a0:Y-a0,25320
429,1,X-a0:Y-a1,18451
429,1,X-a1:Y-a0,45140
429,1,X-a1:Y-a1,32912
430,1,X-a0:Y-a0,24911
430,1,X-a0:Y-a1,18387
430,1,X-a1:Y-a0,45021
430,1,X-a1:Y-a1,33348
431,1,X-a0:Y-a0,24669
431,1,X-a0:Y-a1,18320
431,1,X-a1:Y-a0,45054
431,1,X-a1:Y-a1,33656
432,1,X-a0:Y-a0,24469
432,1,X-a0:Y-a1,18368
432,1,X-a1:Y-a0,44944
432,1,X-a1:Y-a1,34114
433,1,X-a0:Y-a0,24049
433,1,X-a0:Y-a1,18361
433,1,X-a1:Y-a0,44985
433,1,X-a1:Y-a1,34639
434,1,X-a0:Y-a0,23803
434,1,X-a0:Y-a1,18337
434,1,X-a1:Y-a0,44990
434,1,X-a1:Y-a1,35108
435,1,X-a0:Y-a0,23376
435,1,X-a0:Y-a1,18285
435,1,X-a1:Y-a0,44811
435,1,X-a1:Y-a1,35538
436,1,X-a0:Y-a0,23005
436,1,X-a0:Y-a1,18240
436,1,X-a1:Y-a0,44786
436,1,X-a1:Y-a1,35736
437,1,X-a0:Y-a0,22581
437,1,X-a0:Y-a1,18191
437,1,X-a1:Y-a0,44570
437,1,X-a1:Y-a1,36084
438,1,X-a0:Y-a0,22269
438,1,X-a0:Y-a1,18024
438,1,X-a1:Y-a0,44524
438,1,X-a1:Y-a1,36385
439,1,X-a0:Y-a0,21921
439,1,X-a0:Y-a1,18011
439,1,X-a1:Y-a0,44363
439,1,X-a1:Y-a1,36808
440,1,X-a0:Y-a0,21762
440,1,X-a0:Y-a1,18063
440,1,X-a1:Y-a0,44378
440,1,X-a1:Y-a1,37137
441,1,X-a0:Y-a0,21450
441,1,X-a0:Y-a1,18077
441,1,X-a1:Y-a0,44311
441,1,X-a1:Y-a1,37448
442,1,X-a0:Y-a0,21150
442,1,X-a0:Y-a1,18057
442,1,X-a1:Y-a0,44178
442,1,X-a1:Y-a1,37988
443,1,X-a0:Y-a0,21005
443,1,X-a0:Y-a1,18125
443,1,X-a1:Y-a0,43884
443,1,X-a1:Y-a1,38458
444,1,X-a0:Y-a0,20768
444,1,X-a0:Y-a1,18115
444,1,X-a1:Y-a0,43854
444,1,X-a1:Y-a1,38799
445,1,X-a0:Y-a0,20588
445,1,X-a0:Y-a1,18150
445,1,X-a1:Y-a0,43673
445,1,X-a1:Y-a1,39358
446,1,X-a0:Y-a0,20266
446,1,X-a0:Y-a1,18117
446,1,X-a1:Y-a0,43576
446,1,X-a1:Y-a1,39738
447,1,X-a0:Y-a0,19960
447,1,X-a0:Y-a1,18115
447,1,X-a1:Y-a0,43571
447,1,X-a1:Y-a1,39807
448,1,X-a0:Y-a0,19714
448,1,X-a0:Y-a1,18127
448,1,X-a1:Y-a0,43530
448,1,X-a1:Y-a1,40151
449,1,X-a0:Y-a0,19270
449,1,X-a0:Y-a1,18120
449,1,X-a1:Y-a0,43441
449,1,X-a1:Y-a1,40401
450,1,X-a0:Y-a0,19028
450,1,X-a0:Y-a1,17958
450,1,X-a1:Y-a0,43342
450,1,X-a1:Y-a1,40646
451,1,X-a0:Y-a0,18780
451,1,X-a0:Y-a1,18066
451,1,X-a1:Y-a0,43357
451,1,X-a1:Y-a1,40967
452,1,X-a0:Y-a0,18569
452,1,X-a0:Y-a1,18112
452,1,X-a1:Y-a0,43137
452,1,X-a1:Y-a1,41481
453,1,X-a0:Y-a0,18309
453,1,X-a0:Y-a1,18000
453,1,X-a1:Y-a0,43238
453,1,X-a1:Y-a1,41871
454,1,X-a0:Y-a0,18111
454,1,X-a0:Y-a1,18004
454,1,X-a1:Y-a0,43015
454,1,X-a1:Y-a1,42368
455,1,X-a0:Y-a0,17841
455,1,X-a0:Y-a1,18017
455,1,X-a1:Y-a0,42864
455,1,X-a1:Y-a1,42991
456,1,X-a0:Y-a0,17585
456,1,X-a0:Y-a1,17953
456,1,X-a1:Y-a0,42676
456,1,X-a1:Y-a1,43431
457,1,X-a0:Y-a0,17409
457,1,X-a0:Y-a1,17844
457,1,X-a1:Y-a0,42470
457,1,X-a1:Y-a1,43807
458,1,X-a0:Y-a0,17207
458,1,X-a0:Y-a1,17789
458,1,X-a1:Y-a0,42278
458,1,X-a1:Y-a1,44302
459,1,X-a0:Y-a0,16959
459,1,X-a0:Y-a1,17882
459,1,X-a1:Y-a0,42289
459,1,X-a1:Y-a1,44681
460,1,X-a0:Y-a0,16646
460,1,X-a0:Y-a1,17892
460,1,X-a1:Y-a0,42268
460,1,X-a1:Y-a1,45192
461,1,X-a0:Y-a0,16536
461,1,X-a0:Y-a1,17836
461,1,X-a1:Y-a0,42090
461,1,X-a1:Y-a1,45772
462,1,X-a0:Y-a0,16390
462,1,X-a0:Y-a1,17724
462,1,X-a1:Y-a0,41837
462,1,X-a1:Y-a1,46150
463,1,X-a0:Y-a0,16199
463,1,X-a0:Y-a1,17623
463,1,X-a1:Y-a0,41624
463,1,X-a1:Y-a1,46550
464,1,X-a0:Y-a0,15869
464,1,X-a0:Y-a1,17623
464,1,X-a1:Y-a0,41699
464,1,X-a1:Y-a1,47069
465,1,X-a0:Y-a0,15620
465,1,X-a0:Y-a1,17624
465,1,X-a1:Y-a0,41592
465,1,X-a1:Y-a1,47507
466,1,X-a0:Y-a0,15331
466,1,X-a0:Y-a1,17568
466,1,X-a1:Y-a0,41551
466,1,X-a1:Y-a1,47885
467,1,X-a0:Y-a0,15180
467,1,X-a0:Y-a1,17498
467,1,X-a1:Y-a0,41507
467,1,X-a1:Y-a1,48208
468,1,X-a0:Y-a0,14930
468,1,X-a0:Y-a1,17430
468,1,X-a1:Y-a0,41318
468,1,X-a1:Y-a1,48520
469,1,X-a0:Y-a0,14813
469,1,X-a0:Y-a1,17365
469,1,X-a1:Y-a0,41093
469,1,X-a1:Y-a1,48932
470,1,X-a0:Y-a0,14610
470,1,X-a0:Y-a1,17256
470,1,X-a1:Y-a0,41131
470,1,X-a1:Y-a1,49297
471,1,X-a0:Y-a0,14389
471,1,X-a0:Y-a1,17173
471,1,X-a1:Y-a0,40960
471,1,X-a1:Y-a1,49710
472,1,X-a0:Y-a0,14172
472,1,X-a0:Y-a1,17044
472,1,X-a1:Y-a0,40756
472,1,X-a1:Y-a1,50173
473,1,X-a0:Y-a0,13970
473,1,X-a0:Y-a1,16976
473,1,X-a1:Y-a0,40752
473,1,X-a1:Y-a1,50549
474,1,X-a0:Y-a0,13718
474,1,X-a0:Y-a1,16904
474,1,X-a1:Y-a0,40655
474,1,X-a1:Y-a1,50952
475,1,X-a0:Y-a0,13561
475,1,X-a0:Y-a1,16894
475,1,X-a1:Y-a0,40424
475,1,X-a1:Y-a1,51270
476,1,X-a0:Y-a0,13328
476,1,X-a0:Y-a1,16831
476,1,X-a1:Y-a0,40033
476,1,X-a1:Y-a1,51778
477,1,X-a0:Y-a0,13149
477,1,X-a0:Y-a1,16792
477,1,X-a1:Y-a0,39819
477,1,X-a1:Y-a1,52252
478,1,X-a0:Y-a0,12947
478,1,X-a0:Y-a1,16662
478,1,X-a1:Y-a0,39729
478,1,X-a1:Y-a1,52554
479,1,X-a0:Y-a0,12684
479,1,X-a0:Y-a1,16515
479,1,X-a1:Y-a0,39689
479,1,X-a1:Y-a1,52769
480,1,X-a0:Y-a0,12498
480,1,X-a0:Y-a1,16324
480,1,X-a1:Y-a0,39701
480,1,X-a1:Y-a1,53317
481,1,X-a0:Y-a0,12282
481,1,X-a0:Y-a1,16303
481,1,X-a1:Y-a0,39510
481,1,X-a1:Y-a1,53502
482,1,X-a0:Y-a0,12132
482,1,X-a0:Y-a1,16245
482,1,X-a1:Y-a0,39332
482,1,X-a1:Y-a1,53905
483,1,X-a0:Y-a0,11913
483,1,X-a0:Y-a1,16177
483,1,X-a1:Y-a0,39313
483,1,X-a1:Y-a1,54413
484,1,X-a0:Y-a0,11695
484,1,X-a0:Y-a1,16213
484,1,X-a1:Y-a0,39051
484,1,X-a1:Y-a1,54523
485,1,X-a0:Y-a0,11475
485,1,X-a0:Y-a1,16231
485,1,X-a1:Y-a0,38815
485,1,X-a1:Y-a1,54845
486,1,X-a0:Y-a0,11323
486,1,X-a0:Y-a1,16101
486,1,X-a1:Y-a0,38402
486,1,X-a1:Y-a1,55018
487,1,X-a0:Y-a0,11214
487,1,X-a0:Y-a1,16110
487,1,X-a1:Y-a0,38394
487,1,X-a1:Y-a1,55474
488,1,X-a0:Y-a0,11046
488,1,X-a0:Y-a1,16063
488,1,X-a1:Y-a0,38168
488,1,X-a1:Y-a1,55873
489,1,X-a0:Y-a0,10910
489,1,X-a0:Y-a1,16108
489,1,X-a1:Y-a0,38068
489,1,X-a1:Y-a1,56384
490,1,X-a0:Y-a0,10819
490,1,X-a0:Y-a1,16011
490,1,X-a1:Y-a0,37925
490,1,X-a1:Y-a1,57087
491,1,X-a0:Y-a0,10619
491,1,X-a0:Y-a1,15995
491,1,X-a1:Y-a0,37647
491,1,X-a1:Y-a1,57366
492,1,X-a0:Y-a0,10442
492,1,X-a0:Y-a1,15922
492,1,X-a1:Y-a0,37558
492,1,X-a1:Y-a1,57843
493,1,X-a0:Y-a0,10247
493,1,X-a0:Y-a1,15904
493,1,X-a1:Y-a0,37274
493,1,X-a1:Y-a1,58263
494,1,X-a0:Y-a0,10073
494,1,X-a0:Y-a1,15871
494,1,X-a1:Y-a0,36970
494,1,X-a1:Y-a1,58572
495,1,X-a0:Y-a0,10033
495,1,X-a0:Y-a1,15807
495,1,X-a1:Y-a0,36854
495,1,X-a1:Y-a1,58722
496,1,X-a0:Y-a0,9895
496,1,X-a0:Y-a1,15801
496,1,X-a1:Y-a0,36716
496,1,X-a1:Y-a1,59089
497,1,X-a0:Y-a0,9748
497,1,X-a0:Y-a1,15696
497,1,X-a1:Y-a0,36637
497,1,X-a1:Y-a1,59470
498,1,X-a0:Y-a0,9655
498,1,X-a0:Y-a1,15498
498,1,X-a1:Y-a0,36505
498,1,X-a1:Y-a1,59879
499,1,X-a0:Y-a0,9609
499,1,X-a0:Y-a1,15461
499,1,X-a1:Y-a0,36405
499,1,X-a1:Y-a1,60328
500,1,X-a0:Y-a0,9434
500,1,X-a0:Y-a1,15534
500,1,X-a1:Y-a0,36221
500,1,X-a1:Y-a1,60660
501,1,X-a0:Y-a0,9299
501,1,X-a0:Y-a1,15530
501,1,X-a1:Y-a0,36024
501,1,X-a1:Y-a1,60958
502,1,X-a0:Y-a0,9225
502,1,X-a0:Y-a1,15436
502,1,X-a1:Y-a0,35793
502,1,X-a1:Y-a1,61339
503,1,X-a0:Y-a0,9117
503,1,X-a0:Y-a1,15366
503,1,X-a1:Y-a0,35681
503,1,X-a1:Y-a1,61806
504,1,X-a0:Y-a0,9000
504,1,X-a0:Y-a1,15291
504,1,X-a1:Y-a0,35514
504,1,X-a1:Y-a1,62168
505,1,X-a0:Y-a0,8871
505,1,X-a0:Y-a1,15262
505,1,X-a1:Y-a0,35167
505,1,X-a1:Y-a1,62558
506,1,X-a0:Y-a0,8762
506,1,X-a0:Y-a1,15168
506,1,X-a1:Y-a0,35123
506,1,X-a1:Y-a1,62764
507,1,X-a0:Y-a0,8746
507,1,X-a0:Y-a1,15130
507,1,X-a1:Y-a0,35121
507,1,X-a1:Y-a1,62995
508,1,X-a0:Y-a0,8571
508,1,X-a0:Y-a1,15072
508,1,X-a1:Y-a0,34898
508,1,X-a1:Y-a1,63476
509,1,X-a0:Y-a0,8424
509,1,X-a0:Y-a1,15119
509,1,X-a1:Y-a0,34859
509,1,X-a1:Y-a1,63721
510,1,X-a0:Y-a0,8263
510,1,X-a0:Y-a1,15055
510,1,X-a1:Y-a0,34576
510,1,X-a1:Y-a1,64098
511,1,X-a0:Y-a0,8194
511,1,X-a0:Y-a1,14985
511,1,X-a1:Y-a0,34185
511,1,X-a1:Y-a1,64419
512,1,X-a0:Y-a0,7988
512,1,X-a0:Y-a1,14843
512,1,X-a1:Y-a0,34072
512,1,X-a1:Y-a1,64784
513,1,X-a0:Y-a0,7923
513,1,X-a0:Y-a1,14810
513,1,X-a1:Y-a0,34012
513,1,X-a1:Y-a1,65208
514,1,X-a0:Y-a0,7723
514,1,X-a0:Y-a1,14786
514,1,X-a1:Y-a0,33814
514,1,X-a1:Y-a1,65505
515,1,X-a0:Y-a0,7607
515,1,X-a0:Y-a1,14670
515,1,X-a1:Y-a0,33587
515,1,X-a1:Y-a1,65996
516,1,X-a0:Y-a0,7460
516,1,X-a0:Y-a1,14549
516,1,X-a1:Y-a0,33434
516,1,X-a1:Y-a1,66275
517,1,X-a0:Y-a0,7399
517,1,X-a0:Y-a1,14512
517,1,X-a1:Y-a0,33134
517,1,X-a1:Y-a1,66742
518,1,X-a0:Y-a0,7274
518,1,X-a0:Y-a1,14454
518,1,X-a1:Y-a0,32848
518,1,X-a1:Y-a1,67008
519,1,X-a0:Y-a0,7143
519,1,X-a0:Y-a1,14373
519,1,X-a1:Y-a0,32693
519,1,X-a1:Y-a1,67512
520,1,X-a0:Y-a0,7012
520,1,X-a0:Y-a1,14255
520,1,X-a1:Y-a0,32456
520,1,X-a1:Y-a1,68071
521,1,X-a0:Y-a0,6926
521,1,X-a0:Y-a1,14231
521,1,X-a1:Y-a0,32472
521,1,X-a1:Y-a1,68402
522,1,X-a0:Y-a0,6778
522,1,X-a0:Y-a1,14226
522,1,X-a1:Y-a0,32270
522,1,X-a1:Y-a1,68429
523,1,X-a0:Y-a0,6707
523,1,X-a0:Y-a1,14207
523,1,X-a1:Y-a0,32099
523,1,X-a1:Y-a1,68651
524,1,X-a0:Y-a0,6559
524,1,X-a0:Y-a1,14059
524,1,X-a1:Y-a0,31979
524,1,X-a1:Y-a1,69043
525,1,X-a0:Y-a0,6459
525,1,X-a0:Y-a1,13850
525,1,X-a1:Y-a0,31878
525,1,X-a1:Y-a1,69585
526,1,X-a0:Y-a0,6334
526,1,X-a0:Y-a1,13763
526,1,X-a1:Y-a0,31814
526,1,X-a1:Y-a1,70008
527,1,X-a0:Y-a0,6254
527,1,X-a0:Y-a1,13707
527,1,X-a1:Y-a0,31715
527,1,X-a1:Y-a1,70097
528,1,X-a0:Y-a0,6141
528,1,X-a0:Y-a1,13643
528,1,X-a1:Y-a0,31531
528,1,X-a1:Y-a1,70309
529,1,X-a0:Y-a0,6030
529,1,X-a0:Y-a1,13602
529,1,X-a1:Y-a0,31273
529,1,X-a1:Y-a1,70802
530,1,X-a0:Y-a0,5958
530,1,X-a0:Y-a1,13574
530,1,X-a1:Y-a0,31151
530,1,X-a1:Y-a1,71029
531,1,X-a0:Y-a0,5815
531,1,X-a0:Y-a1,13530
531,1,X-a1:Y-a0,30942
531,1,X-a1:Y-a1,71468
532,1,X-a0:Y-a0,5724
532,1,X-a0:Y-a1,13455
532,1,X-a1:Y-a0,30644
532,1,X-a1:Y-a1,71705
533,1,X-a0:Y-a0,5604
533,1,X-a0:Y-a1,13352
533,1,X-a1:Y-a0,30605
533,1,X-a1:Y-a1,71870
534,1,X-a0:Y-a0,5513
534,1,X-a0:Y-a1,13283
534,1,X-a1:Y-a0,30426
534,1,X-a1:Y-a1,72206
535,1,X-a0:Y-a0,5458
535,1,X-a0:Y-a1,13319
535,1,X-a1:Y-a0,30217
535,1,X-a1:Y-a1,72318
536,1,X-a0:Y-a0,5381
536,1,X-a0:Y-a1,13263
536,1,X-a1:Y-a0,30056
536,1,X-a1:Y-a1,72755
537,1,X-a0:Y-a0,5314
537,1,X-a0:Y-a1,13183
537,1,X-a1:Y-a0,29920
537,1,X-a1:Y-a1,73109
538,1,X-a0:Y-a0,5221
538,1,X-a0:Y-a1,13117
538,1,X-a1:Y-a0,29795
538,1,X-a1:Y-a1,73552
539,1,X-a0:Y-a0,5167
539,1,X-a0:Y-a1,13029
539,1,X-a1:Y-a0,29641
539,1,X-a1:Y-a1,73925
540,1,X-a0:Y-a0,5037
540,1,X-a0:Y-a1,12935
540,1,X-a1:Y-a0,29436
540,1,X-a1:Y-a1,74426
541,1,X-a0:Y-a0,4949
541,1,X-a0:Y-a1,12938
541,1,X-a1:Y-a0,29391
541,1,X-a1:Y-a1,74654
542,1,X-a0:Y-a0,4907
542,1,X-a0:Y-a1,12803
542,1,X-a1:Y-a0,29169
542,1,X-a1:Y-a1,74882
543,1,X-a0:Y-a0,4819
543,1,X-a0:Y-a1,12841
543,1,X-a1:Y-a0,29023
543,1,X-a1:Y-a1,75622
544,1,X-a0:Y-a0,4741
544,1,X-a0:Y-a1,12793
544,1,X-a1:Y-a0,28913
544,1,X-a1:Y-a1,75979
545,1,X-a0:Y-a0,4653
545,1,X-a0:Y-a1,12696
545,1,X-a1:Y-a0,28826
545,1,X-a1:Y-a1,76337
546,1,X-a0:Y-a0,4586
546,1,X-a0:Y-a1,12563
546,1,X-a1:Y-a0,28584
546,1,X-a1:Y-a1,76569
547,1,X-a0:Y-a0,4489
547,1,X-a0:Y-a1,12501
547,1,X-a1:Y-a0,28511
547,1,X-a1:Y-a1,76952
548,1,X-a0:Y-a0,4421
548,1,X-a0:Y-a1,12344
548,1,X-a1:Y-a0,28218
548,1,X-a1:Y-a1,77244
549,1,X-a0:Y-a0,4394
549,1,X-a0:Y-a1,12225
549,1,X-a1:Y-a0,28006
549,1,X-a1:Y-a1,77462
550,1,X-a0:Y-a0,4342
550,1,X-a0:Y-a1,12149
550,1,X-a1:Y-a0,27866
550,1,X-a1:Y-a1,77812
551,1,X-a0:Y-a0,4301
551,1,X-a0:Y-a1,12092
551,1,X-a1:Y-a0,27781
551,1,X-a1:Y-a1,78189
552,1,X-a0:Y-a0,4221
552,1,X-a0:Y-a1,12056
552,1,X-a1:Y-a0,27582
552,1,X-a1:Y-a1,78451
553,1,X-a0:Y-a0,4165
553,1,X-a0:Y-a1,11929
553,1,X-a1:Y-a0,27369
553,1,X-a1:Y-a1,78802
554,1,X-a0:Y-a0,4105
554,1,X-a0:Y-a1,11867
554,1,X-a1:Y-a0,27225
554,1,X-a1:Y-a1,79084
555,1,X-a0:Y-a0,4104
555,1,X-a0:Y-a1,11849
555,1,X-a1:Y-a0,26866
555,1,X-a1:Y-a1,79426
556,1,X-a0:Y-a0,4033
556,1,X-a0:Y-a1,11727
556,1,X-a1:Y-a0,26719
556,1,X-a1:Y-a1,79530
557,1,X-a0:Y-a0,3975
557,1,X-a0:Y-a1,11607
557,1,X-a1:Y-a0,26603
557,1,X-a1:Y-a1,79684
558,1,X-a0:Y-a0,3880
558,1,X-a0:Y-a1,11584
558,1,X-a1:Y-a0,26446
558,1,X-a1:Y-a1,80022
559,1,X-a0:Y-a0,3847
559,1,X-a0:Y-a1,11573
559,1,X-a1:Y-a0,26336
559,1,X-a1:Y-a1,80160
560,1,X-a0:Y-a0,3788
560,1,X-a0:Y-a1,11527
560,1,X-a1:Y-a0,26173
560,1,X-a1:Y-a1,80643
561,1,X-a0:Y-a0,3734
561,1,X-a0:Y-a1,11504
561,1,X-a1:Y-a0,26074
561,1,X-a1:Y-a1,80807
562,1,X-a0:Y-a0,3685
562,1,X-a0:Y-a1,11429
562,1,X-a1:Y-a0,25858
562,1,X-a1:Y-a1,81156
563,1,X-a0:Y-a0,3634
563,1,X-a0:Y-a1,11259
563,1,X-a1:Y-a0,25656
563,1,X-a1:Y-a1,81451
564,1,X-a0:Y-a0,3582
564,1,X-a0:Y-a1,11189
564,1,X-a1:Y-a0,25243
564,1,X-a1:Y-a1,81687
565,1,X-a0:Y-a0,3514
565,1,X-a0:Y-a1,11097
565,1,X-a1:Y-a0,25087
565,1,X-a1:Y-a1,81865
566,1,X-a0:Y-a0,3480
566,1,X-a0:Y-a1,11094
566,1,X-a1:Y-a0,24912
566,1,X-a1:Y-a1,82021
567,1,X-a0:Y-a0,3388
567,1,X-a0:Y-a1,11021
567,1,X-a1:Y-a0,24838
567,1,X-a1:Y-a1,82349
568,1,X-a0:Y-a0,3303
568,1,X-a0:Y-a1,10985
568,1,X-a1:Y-a0,24698
568,1,X-a1:Y-a1,82679
569,1,X-a0:Y-a0,3241
569,1,X-a0:Y-a1,10946
569,1,X-a1:Y-a0,24309
569,1,X-a1:Y-a1,82841
570,1,X-a0:Y-a0,3196
570,1,X-a0:Y-a1,10892
570,1,X-a1:Y-a0,24044
570,1,X-a1:Y-a1,82936
571,1,X-a0:Y-a0,3174
571,1,X-a0:Y-a1,10745
571,1,X-a1:Y-a0,23942
571,1,X-a1:Y-a1,83274
572,1,X-a0:Y-a0,3103
572,1,X-a0:Y-a1,10619
572,1,X-a1:Y-a0,23813
572,1,X-a1:Y-a1,84134
573,1,X-a0:Y-a0,3034
573,1,X-a0:Y-a1,10637
573,1,X-a1:Y-a0,23709
573,1,X-a1:Y-a1,84228
574,1,X-a0:Y-a0,2972
574,1,X-a0:Y-a1,10488
574,1,X-a1:Y-a0,23490
574,1,X-a1:Y-a1,84267
575,1,X-a0:Y-a0,3003
575,1,X-a0:Y-a1,10383
575,1,X-a1:Y-a0,23344
575,1,X-a1:Y-a1,84604
576,1,X-a0:Y-a0,2970
576,1,X-a0:Y-a1,10280
576,1,X-a1:Y-a0,23086
576,1,X-a1:Y-a1,84799
577,1,X-a0:Y-a0,2914
577,1,X-a0:Y-a1,10175
577,1,X-a1:Y-a0,23097
577,1,X-a1:Y-a1,85289
578,1,X-a0:Y-a0,2844
578,1,X-a0:Y-a1,10110
578,1,X-a1:Y-a0,22937
578,1,X-a1:Y-a1,85696
579,1,X-a0:Y-a0,2824
579,1,X-a0:Y-a1,10051
579,1,X-a1:Y-a0,22816
579,1,X-a1:Y-a1,85985
580,1,X-a0:Y-a0,2748
580,1,X-a0:Y-a1,9988
580,1,X-a1:Y-a0,22777
580,1,X-a1:Y-a1,86082
581,1,X-a0:Y-a0,2665
581,1,X-a0:Y-a1,9991
581,1,X-a1:Y-a0,22501
581,1,X-a1:Y-a1,86053
582,1,X-a0:Y-a0,2632
582,1,X-a0:Y-a1,9935
582,1,X-a1:Y-a0,22244
582,1,X-a1:Y-a1,86575
583,1,X-a0:Y-a0,2549
583,1,X-a0:Y-a1,9748
583,1,X-a1:Y-a0,22170
583,1,X-a1:Y-a1,86625
584,1,X-a0:Y-a0,2541
584,1,X-a0:Y-a1,9728
584,1,X-a1:Y-a0,22109
584,1,X-a1:Y-a1,86652
585,1,X-a0:Y-a0,2510
585,1,X-a0:Y-a1,9599
585,1,X-a1:Y-a0,21874
585,1,X-a1:Y-a1,87095
586,1,X-a0:Y-a0,2476
586,1,X-a0:Y-a1,9563
586,1,X-a1:Y-a0,21821
586,1,X-a1:Y-a1,87732
587,1,X-a0:Y-a0,2471
587,1,X-a0:Y-a1,9509
587,1,X-a1:Y-a0,21811
587,1,X-a1:Y-a1,87779
588,1,X-a0:Y-a0,2407
588,1,X-a0:Y-a1,9505
588,1,X-a1:Y-a0,21746
588,1,X-a1:Y-a1,88130
589,1,X-a0:Y-a0,2357
589,1,X-a0:Y-a1,9421
589,1,X-a1:Y-a0,21497
589,1,X-a1:Y-a1,88510
