Time, Year, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
2356,1966.95,93,20.3939,M,1,2,local,STIPreEmigrating,0,105,319,0,1,MARITAL,NORMAL,46,1,1
2356,1966.95,93,20.3939,M,2,0,N/A,STIPostImmigrating,0,105,319,0,1,MARITAL,MIGRATING,46,2,0
2356,1966.95,46,30.8694,F,2,0,N/A,STIPostImmigrating,0,105,319,0,1,MARITAL,NORMAL,93,2,2
2357,1966.96,129,38.7671,F,1,2,local,STIPreEmigrating,0,10,855,0,1,MARITAL,NORMAL,75,1,1
2357,1966.96,75,41.0589,M,1,2,local,STIPreEmigrating,0,10,855,0,1,MARITAL,NORMAL,129,1,1
2357,1966.96,329,47.1307,F,1,2,local,STIPreEmigrating,0,8,755,0,1,MARITAL,NORMAL,67,1,1
2357,1966.96,67,53.6174,M,1,2,local,STIPreEmigrating,0,8,755,0,1,MARITAL,NORMAL,329,1,1
2357,1966.96,89,54.2577,M,1,2,local,STIPreEmigrating,0,14,793,0,1,MARITAL,NORMAL,295,1,1
2357,1966.96,295,53.5018,F,1,2,local,STIPreEmigrating,0,14,793,0,1,MARITAL,NORMAL,89,1,1
2357,1966.96,242,22.29,M,1,0,N/A,STIPostImmigrating,0,75,769,0,1,MARITAL,MIGRATING,236,1,0
2357,1966.96,236,25.0782,F,1,0,N/A,STIPostImmigrating,0,75,769,0,1,MARITAL,NORMAL,242,1,1
2357,1966.96,242,22.29,M,2,1,local,STIPreEmigrating,0,75,769,0,1,MARITAL,NORMAL,236,2,2
2357,1966.96,236,25.0755,F,2,1,local,STIPreEmigrating,0,75,769,0,1,MARITAL,NORMAL,242,2,2
2357,1966.96,129,38.7671,F,2,0,N/A,STIPostImmigrating,0,10,855,0,1,MARITAL,MIGRATING,75,0,2
2357,1966.96,329,47.1307,F,2,0,N/A,STIPostImmigrating,0,8,755,0,1,MARITAL,MIGRATING,67,0,2
2357,1966.96,75,41.0616,M,2,0,N/A,STIPostImmigrating,0,10,855,0,1,MARITAL,NORMAL,129,2,2
2357,1966.96,67,53.6202,M,2,0,N/A,STIPostImmigrating,0,8,755,0,1,MARITAL,NORMAL,329,2,2
2357,1966.96,295,53.5018,F,2,0,N/A,STIPostImmigrating,0,14,793,0,1,MARITAL,MIGRATING,89,0,2
2357,1966.96,89,54.2577,M,2,0,N/A,STIPostImmigrating,0,14,793,0,1,MARITAL,NORMAL,295,2,2
2358,1966.96,205,25.9594,M,1,0,N/A,STIPostImmigrating,0,80,606,0,1,MARITAL,MIGRATING,330,1,0
2358,1966.96,330,20.3747,F,1,0,N/A,STIPostImmigrating,0,80,606,0,1,MARITAL,NORMAL,205,1,1
2358,1966.96,244,17.2957,F,1,0,N/A,STIPostImmigrating,0,92,290,0,1,MARITAL,MIGRATING,131,0,1
2358,1966.96,131,19.5673,M,1,0,N/A,STIPostImmigrating,0,92,290,0,1,MARITAL,NORMAL,244,1,1
2358,1966.96,205,25.9594,M,2,1,local,STIPreEmigrating,0,80,606,0,1,MARITAL,NORMAL,330,2,2
2358,1966.96,330,20.3719,F,2,1,local,STIPreEmigrating,0,80,606,0,1,MARITAL,NORMAL,205,2,2
2358,1966.96,131,19.5673,M,2,1,local,STIPreEmigrating,0,92,290,0,1,MARITAL,NORMAL,244,2,2
2358,1966.96,244,17.2957,F,2,1,local,STIPreEmigrating,0,92,290,0,1,MARITAL,NORMAL,131,2,2
2360,1966.97,164,22.7274,F,1,2,local,STIPreEmigrating,0,68,712,0,1,MARITAL,NORMAL,122,1,1
2360,1966.97,122,23.5729,M,1,2,local,STIPreEmigrating,0,68,712,0,1,MARITAL,NORMAL,164,1,1
2360,1966.97,265,22.4304,M,1,0,N/A,STIPostImmigrating,0,121,39,0,1,MARITAL,MIGRATING,60,1,0
2360,1966.97,60,20.8396,F,1,0,N/A,STIPostImmigrating,0,121,39,0,1,MARITAL,NORMAL,265,1,1
2360,1966.97,60,20.8396,F,2,1,local,STIPreEmigrating,0,121,39,0,1,MARITAL,NORMAL,265,2,2
2360,1966.97,265,22.4304,M,2,1,local,STIPreEmigrating,0,121,39,0,1,MARITAL,NORMAL,60,2,2
2360,1966.97,164,22.7274,F,2,0,N/A,STIPostImmigrating,0,68,712,0,1,MARITAL,MIGRATING,122,0,2
2360,1966.97,122,23.5756,M,2,0,N/A,STIPostImmigrating,0,68,712,0,1,MARITAL,NORMAL,164,2,2
2361,1966.97,182,29.9172,F,1,2,local,STIPreEmigrating,0,43,804,0,1,MARITAL,NORMAL,116,1,1
2361,1966.97,116,36.9518,M,1,2,local,STIPreEmigrating,0,43,804,0,1,MARITAL,NORMAL,182,1,1
2361,1966.97,116,36.9518,M,2,0,N/A,STIPostImmigrating,0,43,804,0,1,MARITAL,MIGRATING,182,2,0
2361,1966.97,182,29.9172,F,2,0,N/A,STIPostImmigrating,0,43,804,0,1,MARITAL,NORMAL,116,2,2
2362,1966.97,162,28.2613,M,1,0,N/A,STIPostImmigrating,0,123,26,0,1,MARITAL,MIGRATING,48,1,0
2362,1966.97,48,35.6381,F,1,0,N/A,STIPostImmigrating,0,123,26,0,1,MARITAL,NORMAL,162,1,1
2362,1966.97,162,28.2613,M,2,1,local,STIPreEmigrating,0,123,26,0,1,MARITAL,NORMAL,48,2,2
2362,1966.97,48,35.6353,F,2,1,local,STIPreEmigrating,0,123,26,0,1,MARITAL,NORMAL,162,2,2
2364,1966.98,131,19.5837,M,1,2,local,STIPreEmigrating,0,92,290,0,1,MARITAL,NORMAL,244,1,1
2364,1966.98,244,17.3094,F,1,2,local,STIPreEmigrating,0,92,290,0,1,MARITAL,NORMAL,131,1,1
2364,1966.98,311,20.6264,F,1,2,local,STIPreEmigrating,0,99,527,0,1,MARITAL,NORMAL,214,1,1
2364,1966.98,214,33.8698,M,1,2,local,STIPreEmigrating,0,99,527,0,1,MARITAL,NORMAL,311,1,1
2364,1966.98,280,40.1591,M,1,0,N/A,STIPostImmigrating,0,35,765,0,1,MARITAL,MIGRATING,16,1,0
2364,1966.98,122,23.5866,M,1,0,N/A,STIPostImmigrating,0,68,715,0,1,MARITAL,MIGRATING,164,1,0
2364,1966.98,16,36.7582,F,1,0,N/A,STIPostImmigrating,0,35,765,0,1,MARITAL,NORMAL,280,1,1
2364,1966.98,164,22.7383,F,1,0,N/A,STIPostImmigrating,0,68,715,0,1,MARITAL,NORMAL,122,1,1
2364,1966.98,122,23.5866,M,2,1,local,STIPreEmigrating,0,68,715,0,1,MARITAL,NORMAL,164,2,2
2364,1966.98,164,22.7356,F,2,1,local,STIPreEmigrating,0,68,715,0,1,MARITAL,NORMAL,122,2,2
2364,1966.98,16,36.7582,F,2,1,local,STIPreEmigrating,0,35,765,0,1,MARITAL,NORMAL,280,2,2
2364,1966.98,280,40.1591,M,2,1,local,STIPreEmigrating,0,35,765,0,1,MARITAL,NORMAL,16,2,2
2364,1966.98,131,19.5837,M,2,0,N/A,STIPostImmigrating,0,92,290,0,1,MARITAL,MIGRATING,244,2,0
2364,1966.98,244,17.3122,F,2,0,N/A,STIPostImmigrating,0,92,290,0,1,MARITAL,NORMAL,131,2,2
2364,1966.98,214,33.8698,M,2,0,N/A,STIPostImmigrating,0,99,527,0,1,MARITAL,MIGRATING,311,2,0
2364,1966.98,311,20.6264,F,2,0,N/A,STIPostImmigrating,0,99,527,0,1,MARITAL,NORMAL,214,2,2
2365,1966.98,89,54.2796,M,1,0,N/A,STIPostImmigrating,0,14,796,0,1,MARITAL,MIGRATING,295,1,0
2365,1966.98,295,53.5237,F,1,0,N/A,STIPostImmigrating,0,14,796,0,1,MARITAL,NORMAL,89,1,1
2365,1966.98,89,54.2796,M,2,1,local,STIPreEmigrating,0,14,796,0,1,MARITAL,NORMAL,295,2,2
2365,1966.98,295,53.521,F,2,1,local,STIPreEmigrating,0,14,796,0,1,MARITAL,NORMAL,89,2,2
2366,1966.98,257,53.9784,F,1,2,local,STIPreEmigrating,0,88,466,0,1,MARITAL,NORMAL,271,1,1
2366,1966.98,271,66.1533,M,1,2,local,STIPreEmigrating,0,88,466,0,1,MARITAL,NORMAL,257,1,1
2366,1966.98,199,28.5361,M,1,2,local,STIPreEmigrating,0,86,504,0,1,MARITAL,NORMAL,204,1,1
2366,1966.98,204,32.063,F,1,2,local,STIPreEmigrating,0,86,504,0,1,MARITAL,NORMAL,199,1,1
2366,1966.98,257,53.9784,F,2,0,N/A,STIPostImmigrating,0,88,466,0,1,MARITAL,MIGRATING,271,0,2
2366,1966.98,204,32.063,F,2,0,N/A,STIPostImmigrating,0,86,504,0,1,MARITAL,MIGRATING,199,0,2
2366,1966.98,271,66.156,M,2,0,N/A,STIPostImmigrating,0,88,466,0,1,MARITAL,NORMAL,257,2,2
2366,1966.98,199,28.5361,M,2,0,N/A,STIPostImmigrating,0,86,504,0,1,MARITAL,NORMAL,204,2,2
2367,1966.98,5,31.3946,M,1,0,N/A,STIPostImmigrating,0,54,704,0,1,MARITAL,MIGRATING,87,1,0
2367,1966.98,87,22.8131,F,1,0,N/A,STIPostImmigrating,0,54,704,0,1,MARITAL,NORMAL,5,1,1
2367,1966.98,5,31.3946,M,2,1,local,STIPreEmigrating,0,54,704,0,1,MARITAL,NORMAL,87,2,2
2367,1966.98,87,22.8103,F,2,1,local,STIPreEmigrating,0,54,704,0,1,MARITAL,NORMAL,5,2,2
2368,1966.99,272,33.1552,F,1,0,N/A,STIPostImmigrating,0,33,810,0,1,MARITAL,MIGRATING,278,0,1
2368,1966.99,278,37.316,M,1,0,N/A,STIPostImmigrating,0,33,810,0,1,MARITAL,NORMAL,272,1,1
2368,1966.99,278,37.316,M,2,1,local,STIPreEmigrating,0,33,810,0,1,MARITAL,NORMAL,272,2,2
2368,1966.99,272,33.1552,F,2,1,local,STIPreEmigrating,0,33,810,0,1,MARITAL,NORMAL,278,2,2
2369,1966.99,318,21.2853,M,1,2,local,STIPreEmigrating,0,98,165,0,1,MARITAL,NORMAL,255,1,1
2369,1966.99,255,17.5784,F,1,2,local,STIPreEmigrating,0,98,165,0,1,MARITAL,NORMAL,318,1,1
2369,1966.99,86,49.4321,M,1,0,N/A,STIPostImmigrating,0,61,771,0,1,MARITAL,MIGRATING,66,1,0
2369,1966.99,66,47.1085,F,1,0,N/A,STIPostImmigrating,0,61,771,0,1,MARITAL,NORMAL,86,1,1
2369,1966.99,86,49.4321,M,2,1,local,STIPreEmigrating,0,61,771,0,1,MARITAL,NORMAL,66,2,2
2369,1966.99,66,47.1058,F,2,1,local,STIPreEmigrating,0,61,771,0,1,MARITAL,NORMAL,86,2,2
2369,1966.99,318,21.2853,M,2,0,N/A,STIPostImmigrating,0,98,165,0,1,MARITAL,MIGRATING,255,2,0
2369,1966.99,255,17.5812,F,2,0,N/A,STIPostImmigrating,0,98,165,0,1,MARITAL,NORMAL,318,2,2
2371,1967,307,30.0526,M,1,2,local,STIPreEmigrating,0,40,788,0,1,MARITAL,NORMAL,321,1,1
2371,1967,321,22.5847,F,1,2,local,STIPreEmigrating,0,40,788,0,1,MARITAL,NORMAL,307,1,1
2371,1967,317,28.6315,M,1,0,N/A,STIPostImmigrating,0,50,736,0,1,MARITAL,MIGRATING,77,1,0
2371,1967,77,28.0966,F,1,0,N/A,STIPostImmigrating,0,50,736,0,1,MARITAL,NORMAL,317,1,1
2371,1967,317,28.6315,M,2,1,local,STIPreEmigrating,0,50,736,0,1,MARITAL,NORMAL,77,2,2
2371,1967,77,28.0938,F,2,1,local,STIPreEmigrating,0,50,736,0,1,MARITAL,NORMAL,317,2,2
2371,1967,321,22.5847,F,2,0,N/A,STIPostImmigrating,0,40,788,0,1,MARITAL,MIGRATING,307,0,2
2371,1967,307,30.0526,M,2,0,N/A,STIPostImmigrating,0,40,788,0,1,MARITAL,NORMAL,321,2,2
2372,1967,77,28.0993,F,1,2,local,STIPreEmigrating,0,50,736,0,1,MARITAL,NORMAL,317,1,1
2372,1967,317,28.6342,M,1,2,local,STIPreEmigrating,0,50,736,0,1,MARITAL,NORMAL,77,1,1
2372,1967,92,42.6237,M,1,0,N/A,STIPostImmigrating,0,15,801,0,1,MARITAL,MIGRATING,148,1,0
2372,1967,46,30.9133,F,1,0,N/A,STIPostImmigrating,0,105,324,0,1,MARITAL,MIGRATING,93,0,1
2372,1967,93,20.4377,M,1,0,N/A,STIPostImmigrating,0,105,324,0,1,MARITAL,NORMAL,46,1,1
2372,1967,148,45.7705,F,1,0,N/A,STIPostImmigrating,0,15,801,0,1,MARITAL,NORMAL,92,1,1
2372,1967,93,20.4377,M,2,1,local,STIPreEmigrating,0,105,324,0,1,MARITAL,NORMAL,46,2,2
2372,1967,46,30.9133,F,2,1,local,STIPreEmigrating,0,105,324,0,1,MARITAL,NORMAL,93,2,2
2372,1967,148,45.7705,F,2,1,local,STIPreEmigrating,0,15,801,0,1,MARITAL,NORMAL,92,2,2
2372,1967,92,42.6237,M,2,1,local,STIPreEmigrating,0,15,801,0,1,MARITAL,NORMAL,148,2,2
2372,1967,77,28.0993,F,2,0,N/A,STIPostImmigrating,0,50,736,0,1,MARITAL,MIGRATING,317,0,2
2372,1967,317,28.6342,M,2,0,N/A,STIPostImmigrating,0,50,736,0,1,MARITAL,NORMAL,77,2,2
2373,1967,50,36.2587,F,1,2,local,STIPreEmigrating,0,63,802,0,1,MARITAL,NORMAL,102,1,1
2373,1967,102,39.6132,M,1,2,local,STIPreEmigrating,0,63,802,0,1,MARITAL,NORMAL,50,1,1
2373,1967,102,39.6132,M,2,0,N/A,STIPostImmigrating,0,63,802,0,1,MARITAL,MIGRATING,50,2,0
2373,1967,50,36.2587,F,2,0,N/A,STIPostImmigrating,0,63,802,0,1,MARITAL,NORMAL,102,2,2
2374,1967,226,28.0232,M,1,2,local,STIPreEmigrating,0,62,719,0,1,MARITAL,NORMAL,301,1,1
2374,1967,301,23.5079,F,1,2,local,STIPreEmigrating,0,62,719,0,1,MARITAL,NORMAL,226,1,1
2374,1967,226,28.0232,M,2,0,N/A,STIPostImmigrating,0,62,719,0,1,MARITAL,MIGRATING,301,2,0
2374,1967,301,23.5106,F,2,0,N/A,STIPostImmigrating,0,62,719,0,1,MARITAL,NORMAL,226,2,2
2375,1967.01,300,42.5202,F,1,0,N/A,STIPostImmigrating,0,31,770,0,1,MARITAL,MIGRATING,268,0,1
2375,1967.01,113,19.916,M,1,0,N/A,STIPostImmigrating,0,109,194,0,1,MARITAL,MIGRATING,172,1,0
2375,1967.01,268,47.035,M,1,0,N/A,STIPostImmigrating,0,31,770,0,1,MARITAL,NORMAL,300,1,1
2375,1967.01,172,20.2293,F,1,0,N/A,STIPostImmigrating,0,109,194,0,1,MARITAL,NORMAL,113,1,1
2375,1967.01,77,28.1075,F,1,0,N/A,STIPostImmigrating,0,50,736,0,1,MARITAL,MIGRATING,317,0,1
2375,1967.01,317,28.6424,M,1,0,N/A,STIPostImmigrating,0,50,736,0,1,MARITAL,NORMAL,77,1,1
2375,1967.01,268,47.035,M,2,1,local,STIPreEmigrating,0,31,770,0,1,MARITAL,NORMAL,300,2,2
2375,1967.01,300,42.5202,F,2,1,local,STIPreEmigrating,0,31,770,0,1,MARITAL,NORMAL,268,2,2
2375,1967.01,172,20.2293,F,2,1,local,STIPreEmigrating,0,109,194,0,1,MARITAL,NORMAL,113,2,2
2375,1967.01,113,19.916,M,2,1,local,STIPreEmigrating,0,109,194,0,1,MARITAL,NORMAL,172,2,2
2375,1967.01,317,28.6424,M,2,1,local,STIPreEmigrating,0,50,736,0,1,MARITAL,NORMAL,77,2,2
2375,1967.01,77,28.1075,F,2,1,local,STIPreEmigrating,0,50,736,0,1,MARITAL,NORMAL,317,2,2
2376,1967.01,120,44.2572,F,1,2,local,STIPreEmigrating,0,1,783,0,1,MARITAL,NORMAL,4,1,1
2376,1967.01,4,51.0401,M,1,2,local,STIPreEmigrating,0,1,783,0,1,MARITAL,NORMAL,120,1,1
2376,1967.01,113,19.9187,M,1,2,local,STIPreEmigrating,0,109,194,0,1,MARITAL,NORMAL,172,1,1
2376,1967.01,172,20.2293,F,1,2,local,STIPreEmigrating,0,109,194,0,1,MARITAL,NORMAL,113,1,1
2376,1967.01,285,27.7673,F,1,0,N/A,STIPostImmigrating,0,110,3,0,1,MARITAL,MIGRATING,166,0,1
2376,1967.01,166,24.7852,M,1,0,N/A,STIPostImmigrating,0,110,3,0,1,MARITAL,NORMAL,285,1,1
2376,1967.01,285,27.7673,F,2,1,local,STIPreEmigrating,0,110,3,0,0,MARITAL,NORMAL,166,2,2
2376,1967.01,166,24.7825,M,2,1,local,STIPreEmigrating,0,110,3,0,0,MARITAL,NORMAL,285,2,2
2376,1967.01,120,44.2572,F,2,0,N/A,STIPostImmigrating,0,1,783,0,1,MARITAL,MIGRATING,4,0,2
2376,1967.01,4,51.0429,M,2,0,N/A,STIPostImmigrating,0,1,783,0,1,MARITAL,NORMAL,120,2,2
2376,1967.01,113,19.9187,M,2,0,N/A,STIPostImmigrating,0,109,194,0,1,MARITAL,MIGRATING,172,2,0
2376,1967.01,172,20.232,F,2,0,N/A,STIPostImmigrating,0,109,194,0,1,MARITAL,NORMAL,113,2,2
2377,1967.01,295,53.5566,F,1,2,local,STIPreEmigrating,0,14,798,0,1,MARITAL,NORMAL,89,1,1
2377,1967.01,89,54.3098,M,1,2,local,STIPreEmigrating,0,14,798,0,1,MARITAL,NORMAL,295,1,1
2377,1967.01,295,53.5566,F,2,0,N/A,STIPostImmigrating,0,14,798,0,1,MARITAL,MIGRATING,89,0,2
2377,1967.01,89,54.3125,M,2,0,N/A,STIPostImmigrating,0,14,798,0,1,MARITAL,NORMAL,295,2,2
2378,1967.02,182,29.9638,F,1,0,N/A,STIPostImmigrating,0,43,810,0,1,MARITAL,MIGRATING,116,0,1
2378,1967.02,116,36.9983,M,1,0,N/A,STIPostImmigrating,0,43,810,0,1,MARITAL,NORMAL,182,1,1
2378,1967.02,182,29.9638,F,2,1,local,STIPreEmigrating,0,43,810,0,1,MARITAL,NORMAL,116,2,2
2378,1967.02,116,36.9956,M,2,1,local,STIPreEmigrating,0,43,810,0,1,MARITAL,NORMAL,182,2,2
2379,1967.02,198,14.6071,M,1,2,local,STIPreEmigrating,0,127,8,0,0,MARITAL,NORMAL,161,1,1
2379,1967.02,161,13.6257,F,1,2,local,STIPreEmigrating,0,127,8,0,0,MARITAL,NORMAL,198,1,1
2379,1967.02,242,22.3503,M,1,2,local,STIPreEmigrating,0,75,773,0,1,MARITAL,NORMAL,236,1,1
2379,1967.02,236,25.1385,F,1,2,local,STIPreEmigrating,0,75,773,0,1,MARITAL,NORMAL,242,1,1
2379,1967.02,307,30.0745,M,1,0,N/A,STIPostImmigrating,0,40,792,0,1,MARITAL,MIGRATING,321,1,0
2379,1967.02,321,22.6066,F,1,0,N/A,STIPostImmigrating,0,40,792,0,1,MARITAL,NORMAL,307,1,1
2379,1967.02,321,22.6066,F,2,1,local,STIPreEmigrating,0,40,792,0,1,MARITAL,NORMAL,307,2,2
2379,1967.02,307,30.0745,M,2,1,local,STIPreEmigrating,0,40,792,0,1,MARITAL,NORMAL,321,2,2
2379,1967.02,198,14.6071,M,2,0,N/A,STIPostImmigrating,0,127,8,0,1,MARITAL,MIGRATING,161,2,0
2379,1967.02,161,13.6284,F,2,0,N/A,STIPostImmigrating,0,127,8,0,1,MARITAL,NORMAL,198,2,2
2379,1967.02,236,25.1385,F,2,0,N/A,STIPostImmigrating,0,75,773,0,1,MARITAL,MIGRATING,242,0,2
2379,1967.02,242,22.3503,M,2,0,N/A,STIPostImmigrating,0,75,773,0,1,MARITAL,NORMAL,236,2,2
2380,1967.02,93,20.4597,M,1,2,local,STIPreEmigrating,0,105,328,0,1,MARITAL,NORMAL,46,1,1
2380,1967.02,46,30.9324,F,1,2,local,STIPreEmigrating,0,105,328,0,1,MARITAL,NORMAL,93,1,1
2380,1967.02,329,47.1937,F,1,0,N/A,STIPostImmigrating,0,8,766,0,1,MARITAL,MIGRATING,67,0,1
2380,1967.02,67,53.6832,M,1,0,N/A,STIPostImmigrating,0,8,766,0,1,MARITAL,NORMAL,329,1,1
2380,1967.02,329,47.1937,F,2,1,local,STIPreEmigrating,0,8,766,0,1,MARITAL,NORMAL,67,2,2
2380,1967.02,67,53.6805,M,2,1,local,STIPreEmigrating,0,8,766,0,1,MARITAL,NORMAL,329,2,2
2380,1967.02,93,20.4597,M,2,0,N/A,STIPostImmigrating,0,105,328,0,1,MARITAL,MIGRATING,46,2,0
2380,1967.02,46,30.9352,F,2,0,N/A,STIPostImmigrating,0,105,328,0,1,MARITAL,NORMAL,93,2,2
2382,1967.03,3,64.4945,F,1,0,N/A,STIPostImmigrating,0,4,755,0,1,MARITAL,MIGRATING,21,0,1
2382,1967.03,21,63.2411,M,1,0,N/A,STIPostImmigrating,0,4,755,0,1,MARITAL,NORMAL,3,1,1
2382,1967.03,50,36.2833,F,1,0,N/A,STIPostImmigrating,0,63,804,0,1,MARITAL,MIGRATING,102,0,1
2382,1967.03,102,39.6378,M,1,0,N/A,STIPostImmigrating,0,63,804,0,1,MARITAL,NORMAL,50,1,1
2382,1967.03,21,63.2411,M,2,1,local,STIPreEmigrating,0,4,755,0,1,MARITAL,NORMAL,3,2,2
2382,1967.03,3,64.4945,F,2,1,local,STIPreEmigrating,0,4,755,0,1,MARITAL,NORMAL,21,2,2
2382,1967.03,102,39.6378,M,2,1,local,STIPreEmigrating,0,63,804,0,1,MARITAL,NORMAL,50,2,2
2382,1967.03,50,36.2833,F,2,1,local,STIPreEmigrating,0,63,804,0,1,MARITAL,NORMAL,102,2,2
2383,1967.03,126,35.9203,M,1,2,local,STIPreEmigrating,0,55,771,0,1,MARITAL,NORMAL,30,1,1
2383,1967.03,30,34.26,F,1,2,local,STIPreEmigrating,0,55,771,0,1,MARITAL,NORMAL,126,1,1
2383,1967.03,126,35.9203,M,2,0,N/A,STIPostImmigrating,0,55,771,0,1,MARITAL,MIGRATING,30,2,0
2383,1967.03,30,34.2627,F,2,0,N/A,STIPostImmigrating,0,55,771,0,1,MARITAL,NORMAL,126,2,2
2384,1967.03,286,28.4442,F,1,2,local,STIPreEmigrating,0,23,770,0,1,MARITAL,NORMAL,194,1,1
2384,1967.03,194,28.5852,M,1,2,local,STIPreEmigrating,0,23,770,0,1,MARITAL,NORMAL,286,1,1
2384,1967.03,286,28.4442,F,2,0,N/A,STIPostImmigrating,0,23,770,0,1,MARITAL,MIGRATING,194,0,2
2384,1967.03,194,28.588,M,2,0,N/A,STIPostImmigrating,0,23,770,0,1,MARITAL,NORMAL,286,2,2
2385,1967.03,100,21.4003,F,1,0,N/A,STIPostImmigrating,0,93,618,0,1,MARITAL,MIGRATING,22,0,1
2385,1967.03,22,23.1673,M,1,0,N/A,STIPostImmigrating,0,93,618,0,1,MARITAL,NORMAL,100,1,1
2385,1967.03,91,46.6822,M,1,0,N/A,STIPostImmigrating,0,16,792,0,1,MARITAL,MIGRATING,111,1,0
2385,1967.03,111,43.9822,F,1,0,N/A,STIPostImmigrating,0,16,792,0,1,MARITAL,NORMAL,91,1,1
2385,1967.03,22,23.1673,M,2,1,local,STIPreEmigrating,0,93,618,0,1,MARITAL,NORMAL,100,2,2
2385,1967.03,100,21.4003,F,2,1,local,STIPreEmigrating,0,93,618,0,1,MARITAL,NORMAL,22,2,2
2385,1967.03,111,43.9822,F,2,1,local,STIPreEmigrating,0,16,792,0,1,MARITAL,NORMAL,91,2,2
2385,1967.03,91,46.6822,M,2,1,local,STIPreEmigrating,0,16,792,0,1,MARITAL,NORMAL,111,2,2
2386,1967.04,84,19.463,F,1,0,N/A,STIPostImmigrating,0,106,25,0,1,MARITAL,MIGRATING,225,0,1
2386,1967.04,225,18.1076,M,1,0,N/A,STIPostImmigrating,0,106,25,0,1,MARITAL,NORMAL,84,1,1
2386,1967.04,84,19.463,F,2,1,local,STIPreEmigrating,0,106,25,0,1,MARITAL,NORMAL,225,2,2
2386,1967.04,225,18.1049,M,2,1,local,STIPreEmigrating,0,106,25,0,1,MARITAL,NORMAL,84,2,2
2388,1967.04,136,21.7663,M,1,2,local,STIPreEmigrating,0,101,458,0,1,MARITAL,NORMAL,138,1,1
2388,1967.04,138,19.8282,F,1,2,local,STIPreEmigrating,0,101,458,0,1,MARITAL,NORMAL,136,1,1
2388,1967.04,4,51.0757,M,1,0,N/A,STIPostImmigrating,0,1,787,0,1,MARITAL,MIGRATING,120,1,0
2388,1967.04,120,44.2901,F,1,0,N/A,STIPostImmigrating,0,1,787,0,1,MARITAL,NORMAL,4,1,1
2388,1967.04,120,44.2901,F,2,1,local,STIPreEmigrating,0,1,787,0,1,MARITAL,NORMAL,4,2,2
2388,1967.04,4,51.0757,M,2,1,local,STIPreEmigrating,0,1,787,0,1,MARITAL,NORMAL,120,2,2
2388,1967.04,136,21.7663,M,2,0,N/A,STIPostImmigrating,0,101,458,0,1,MARITAL,MIGRATING,138,2,0
2388,1967.04,138,19.8309,F,2,0,N/A,STIPostImmigrating,0,101,458,0,1,MARITAL,NORMAL,136,2,2
2389,1967.05,346,38.8473,F,1,2,local,STIPreEmigrating,0,53,823,0,1,MARITAL,NORMAL,54,1,1
2389,1967.05,54,36.7084,M,1,2,local,STIPreEmigrating,0,53,823,0,1,MARITAL,NORMAL,346,1,1
2389,1967.05,247,28.4819,F,1,2,local,STIPreEmigrating,0,119,77,0,1,MARITAL,NORMAL,154,1,1
2389,1967.05,154,25.7858,M,1,2,local,STIPreEmigrating,0,119,77,0,1,MARITAL,NORMAL,247,1,1
2389,1967.05,346,38.8473,F,2,0,N/A,STIPostImmigrating,0,53,823,0,1,MARITAL,MIGRATING,54,0,2
2389,1967.05,54,36.7112,M,2,0,N/A,STIPostImmigrating,0,53,823,0,1,MARITAL,NORMAL,346,2,2
2389,1967.05,154,25.7858,M,2,0,N/A,STIPostImmigrating,0,119,77,0,1,MARITAL,MIGRATING,247,2,0
2389,1967.05,247,28.4819,F,2,0,N/A,STIPostImmigrating,0,119,77,0,1,MARITAL,NORMAL,154,2,2
2390,1967.05,184,59.8415,F,1,2,local,STIPreEmigrating,0,115,82,0,1,MARITAL,NORMAL,250,1,1
2390,1967.05,250,64.953,M,1,2,local,STIPreEmigrating,0,115,82,0,1,MARITAL,NORMAL,184,1,1
2390,1967.05,184,59.8415,F,2,0,N/A,STIPostImmigrating,0,115,82,0,1,MARITAL,MIGRATING,250,0,2
2390,1967.05,250,64.9558,M,2,0,N/A,STIPostImmigrating,0,115,82,0,1,MARITAL,NORMAL,184,2,2
2391,1967.05,64,25.4463,M,1,0,N/A,STIPostImmigrating,0,81,732,0,1,MARITAL,MIGRATING,312,1,0
2391,1967.05,312,24.5415,F,1,0,N/A,STIPostImmigrating,0,81,732,0,1,MARITAL,NORMAL,64,1,1
2391,1967.05,64,25.4463,M,2,1,local,STIPreEmigrating,0,81,732,0,1,MARITAL,NORMAL,312,2,2
2391,1967.05,312,24.5388,F,2,1,local,STIPreEmigrating,0,81,732,0,1,MARITAL,NORMAL,64,2,2
2392,1967.05,4,51.0867,M,1,2,local,STIPreEmigrating,0,1,787,0,1,MARITAL,NORMAL,120,1,1
2392,1967.05,120,44.3011,F,1,2,local,STIPreEmigrating,0,1,787,0,1,MARITAL,NORMAL,4,1,1
2392,1967.05,120,44.3011,F,2,0,N/A,STIPostImmigrating,0,1,787,0,1,MARITAL,MIGRATING,4,0,2
2392,1967.05,4,51.0867,M,2,0,N/A,STIPostImmigrating,0,1,787,0,1,MARITAL,NORMAL,120,2,2
2393,1967.06,317,28.6918,M,1,2,local,STIPreEmigrating,0,50,744,0,1,MARITAL,NORMAL,77,1,1
