Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,AvailableHabitat,EggCrowdingCorrection
177,340461476,carbamate_resistant,1002,22022,2309,5420,14293,31053,30493,184594,986440,493220,3727,186,3695,215,2940,0,2091,418,402,26312.6,0.0264111
177,340461476,organochlorines_resistant,1002,22048,2155,5301,14592,30746,30533,184816,990040,495020,3663,192,3834,209,2962,0,2024,366,408,26090.6,0.0266091
178,340461476,pyrethroid_resistant,1002,22183,2329,5260,14594,31003,30609,184620,986640,493320,3649,188,3810,219,2861,0,2041,411,390,26286.6,0.0262204
178,340461476,carbamate_resistant,1002,21958,2332,5419,14207,31034,30428,184552,969160,484580,3780,186,3609,198,2855,0,2135,402,382,26354.6,0.0266743
178,340461476,organochlorines_resistant,1002,22182,2199,5311,14672,30772,30530,184538,954120,477060,3743,186,3556,176,2979,0,2084,402,359,26368.6,0.0263531
179,340461476,pyrethroid_resistant,1002,22323,2357,5282,14684,30939,30540,184668,1031240,515620,3789,200,3832,211,2978,0,1999,427,412,26238.6,0.0266426
179,340461476,carbamate_resistant,1002,22102,2342,5366,14394,31033,30382,184926,995360,497680,3649,187,3749,228,3076,0,2151,375,406,25980.6,0.0271933
179,340461476,organochlorines_resistant,1002,22259,2193,5344,14722,30719,30325,184612,1003920,501960,3805,204,3749,194,3057,0,2186,386,408,26294.6,0.0276366
180,340461476,pyrethroid_resistant,1002,22380,2384,5261,14735,30996,30284,184638,991400,495700,3670,205,3807,215,3045,0,2148,408,432,26268.6,0.0254438
180,340461476,carbamate_resistant,1002,22080,2368,5336,14376,31041,30436,184468,986280,493140,3737,202,3805,210,2863,0,2108,377,400,26438.6,0.0261017
180,340461476,organochlorines_resistant,1002,22286,2242,5318,14726,30676,30336,184776,998520,499260,3813,205,3789,217,2960,0,2111,397,425,26130.6,0.026192
181,340461476,pyrethroid_resistant,1002,22408,2434,5355,14619,30921,30350,184364,1001400,500700,3794,225,3793,201,2937,0,2138,390,381,26542.6,0.0264965
181,340461476,carbamate_resistant,1002,22174,2406,5266,14502,31143,30540,184716,986360,493180,3682,190,3708,204,2948,0,2042,410,402,26190.6,0.0268064
181,340461476,organochlorines_resistant,1002,22342,2298,5337,14707,30666,30216,184333,980360,490180,3662,206,3770,197,2926,0,2139,356,375,26573.6,0.0261694
182,340461476,pyrethroid_resistant,1002,22458,2426,5374,14658,30941,30072,184795,1007480,503740,3744,209,3819,204,2961,0,2111,403,397,26111.6,0.0265055
182,340461476,carbamate_resistant,1002,22258,2441,5238,14579,30946,30613,184588,990040,495020,3752,222,3733,190,2973,0,2093,398,398,26318.6,0.0265528
182,340461476,organochlorines_resistant,1002,22333,2309,5332,14692,30638,30271,184350,1018280,509140,3729,221,3818,177,2924,0,2138,400,395,26556.6,0.027106
183,340461476,pyrethroid_resistant,1002,22444,2384,5354,14706,30878,30187,184399,1001800,500900,3877,206,3670,220,2924,0,2103,429,406,26507.6,0.0259178
183,340461476,carbamate_resistant,1002,22263,2460,5276,14527,31053,30309,184796,1025280,512640,3841,229,3796,210,2899,0,2091,408,395,26110.6,0.0265834
183,340461476,organochlorines_resistant,1002,22315,2333,5375,14607,30731,30459,184537,1022320,511160,3787,217,3790,210,2849,0,2087,383,397,26369.6,0.0260799
184,340461476,pyrethroid_resistant,1002,22530,2398,5424,14708,30871,30429,184000,1027280,513640,3835,220,3838,214,2904,0,2049,395,374,26906.6,0.02646
184,340461476,carbamate_resistant,1002,22313,2472,5244,14597,30996,30267,184337,988480,494240,3620,200,3795,217,2947,0,2076,378,443,26569.6,0.0254668
184,340461476,organochlorines_resistant,1002,22356,2327,5349,14680,30709,30354,184807,987040,493520,3718,184,3641,181,2910,0,2081,404,384,26099.6,0.0257939
185,340461476,pyrethroid_resistant,1002,22482,2407,5407,14668,30770,30428,184631,1022040,511020,3800,211,3738,216,2885,0,2136,389,408,26275.6,0.0261921
185,340461476,carbamate_resistant,1002,22316,2462,5314,14540,30973,30310,184580,1000560,500280,3707,205,3773,218,2962,0,2196,359,404,26326.6,0.0268793
185,340461476,organochlorines_resistant,1002,22377,2326,5331,14720,30758,30351,184492,1011760,505880,3734,205,3787,223,2963,0,2130,401,411,26414.6,0.0264423
186,340461476,pyrethroid_resistant,1002,22446,2424,5360,14662,30682,30314,184353,1013760,506880,3762,219,3765,205,2868,0,2142,361,401,26553.6,0.025709
186,340461476,carbamate_resistant,1002,22319,2460,5334,14525,30969,30427,184601,1028000,514000,3865,247,3846,214,2843,0,2071,367,402,26305.6,0.0263119
186,340461476,organochlorines_resistant,1002,22294,2363,5408,14523,30773,30263,184253,1024880,512440,3789,199,3836,216,2920,0,2187,403,413,26653.6,0.0261076
187,340461476,pyrethroid_resistant,1002,22486,2431,5317,14738,30692,30498,184397,1020760,510380,3767,225,3786,207,2956,0,2134,377,405,26509.6,0.0261932
187,340461476,carbamate_resistant,1002,22399,2443,5370,14586,30927,30605,184196,981640,490820,3735,227,3590,189,2893,0,2069,395,349,26710.6,0.0255891
187,340461476,organochlorines_resistant,1002,22390,2373,5371,14646,30828,30215,184809,979360,489680,3744,207,3670,193,3056,0,2152,394,414,26097.6,0.0260066
188,340461476,pyrethroid_resistant,1002,22597,2422,5345,14830,30804,30419,184678,1010600,505300,3796,227,3742,218,3068,0,2179,376,402,26228.6,0.0259705
188,340461476,carbamate_resistant,1002,22400,2431,5370,14599,30862,30505,185031,1007560,503780,3765,225,3730,208,2975,0,2183,403,388,25875.6,0.0272102
188,340461476,organochlorines_resistant,1002,22298,2397,5337,14564,30796,30436,184264,1006320,503160,3824,218,3782,220,2907,0,2125,474,400,26642.6,0.0266476
189,340461476,pyrethroid_resistant,1002,22519,2465,5431,14623,30836,30335,184746,1016520,508260,3807,194,3895,215,2852,0,2171,389,370,26160.6,0.0259535
189,340461476,carbamate_resistant,1002,22358,2393,5365,14600,30830,30463,184452,1039160,519580,3927,221,3810,198,2940,0,2158,408,416,26454.6,0.0256815
189,340461476,organochlorines_resistant,1002,22255,2404,5284,14567,30820,30302,184440,1019960,509980,3843,238,3755,220,2968,0,2189,413,409,26466.6,0.0264753
190,340461476,pyrethroid_resistant,1002,22494,2430,5380,14684,30726,30483,184617,1008320,504160,3727,210,3762,214,2953,0,2144,414,420,26289.6,0.0257355
190,340461476,carbamate_resistant,1002,22399,2399,5328,14672,30725,30685,184586,975640,487820,3665,209,3759,195,2981,0,2136,394,410,26320.6,0.0254577
190,340461476,organochlorines_resistant,1002,22157,2410,5238,14509,30934,30422,184311,977920,488960,3644,213,3720,224,2919,0,2265,392,360,26595.6,0.0259487
191,340461476,pyrethroid_resistant,1002,22545,2409,5369,14767,30770,30270,184329,1016720,508360,3872,236,3751,208,3053,0,2187,423,392,26577.6,0.0260727
191,340461476,carbamate_resistant,1002,22532,2388,5359,14785,30855,30256,184526,1003960,501980,3849,206,3731,186,3053,0,2113,419,388,26380.6,0.0269778
191,340461476,organochlorines_resistant,1002,22188,2425,5243,14520,30914,30421,184396,1006360,503180,3726,213,3790,215,2965,0,2104,410,420,26510.6,0.0271961
192,340461476,pyrethroid_resistant,1002,22502,2401,5362,14739,30743,30261,184789,1025280,512640,3857,232,3828,190,2961,0,2223,405,376,26117.6,0.0261406
192,340461476,carbamate_resistant,1002,22434,2445,5363,14626,30865,30529,184690,1035240,517620,3943,224,3815,214,2858,0,2128,434,394,26216.6,0.0262766
192,340461476,organochlorines_resistant,1002,22134,2414,5176,14544,30926,30123,184525,982880,491440,3779,199,3675,196,3010,0,2224,402,438,26381.6,0.0263431
193,340461476,pyrethroid_resistant,1002,22351,2401,5403,14547,30709,30307,184575,993840,496920,3751,223,3755,214,2876,0,2200,410,417,26331.6,0.0254737
193,340461476,carbamate_resistant,1002,22432,2470,5358,14604,30948,30331,184688,993240,496620,3694,217,3705,198,2920,0,2116,403,403,26218.6,0.0253242
193,340461476,organochlorines_resistant,1002,22122,2386,5227,14509,30812,30171,184657,992080,496040,3772,217,3757,208,2888,0,2094,407,399,26249.6,0.0268411
194,340461476,pyrethroid_resistant,1002,22279,2389,5364,14526,30862,30259,184607,1010200,505100,3710,233,3795,189,2865,0,2158,393,386,26299.6,0.0264948
194,340461476,carbamate_resistant,1002,22427,2462,5394,14571,31019,30070,184627,1012600,506300,3801,199,3759,224,3011,0,2225,389,402,26279.6,0.0263971
194,340461476,organochlorines_resistant,1002,22104,2412,5174,14518,30823,30129,184704,987880,493940,3721,206,3633,213,2860,0,2129,358,391,26202.6,0.0264592
195,340461476,pyrethroid_resistant,1002,22287,2345,5393,14549,30842,30086,184472,1015840,507920,3766,203,3789,211,3025,0,2219,371,427,26434.6,0.0260341
195,340461476,carbamate_resistant,1002,22423,2455,5441,14527,30875,29958,185276,1036160,518080,3792,209,3922,213,2921,0,2104,415,406,25630.6,0.0259526
195,340461476,organochlorines_resistant,1002,22134,2397,5216,14521,30699,30303,184301,996680,498340,3748,216,3686,215,2943,0,2119,378,416,26605.6,0.0265241
196,340461476,pyrethroid_resistant,1002,22248,2362,5342,14544,30839,30233,184418,979800,489900,3840,195,3663,204,2864,0,2097,403,403,26488.6,0.0260224
196,340461476,carbamate_resistant,1002,22426,2425,5403,14598,30850,30180,184107,978440,489220,3732,203,3642,215,2945,0,2157,399,386,26799.6,0.0247362
196,340461476,organochlorines_resistant,1002,22161,2396,5250,14515,30691,30470,184508,1012480,506240,3679,220,3891,200,2893,0,2057,387,422,26398.6,0.0266942
197,340461476,pyrethroid_resistant,1002,22193,2415,5256,14522,30895,30207,184567,1010160,505080,3767,219,3753,215,2843,0,2139,403,356,26339.6,0.0270347
197,340461476,carbamate_resistant,1002,22490,2428,5428,14634,30743,30307,185240,1005160,502580,3738,214,3816,202,2934,0,2091,375,404,25666.6,0.0273902
197,340461476,organochlorines_resistant,1002,22240,2374,5307,14559,30788,30192,184430,999920,499960,3765,236,3712,200,2925,0,2062,401,383,26476.6,0.0260732
198,340461476,pyrethroid_resistant,1002,22097,2415,5268,14414,30935,30603,184215,1009840,504920,3776,193,3740,216,2825,0,2118,410,393,26691.6,0.0260747
198,340461476,carbamate_resistant,1002,22451,2405,5468,14578,30748,30386,184531,1038720,519360,3851,228,3884,206,2921,0,2091,424,445,26375.6,0.0255349
198,340461476,organochlorines_resistant,1002,22266,2325,5390,14551,30752,30253,184733,999240,499620,3751,221,3697,193,2986,0,2152,431,377,26173.6,0.0264787
199,340461476,pyrethroid_resistant,1002,22148,2399,5314,14435,30925,30839,184767,998680,499340,3691,177,3722,206,2876,0,2063,369,393,26139.6,0.0264315
199,340461476,carbamate_resistant,1002,22275,2482,5412,14381,30716,30927,184587,1005720,502860,3782,210,3690,198,2737,0,2119,403,391,26319.6,0.0253924
199,340461476,organochlorines_resistant,1002,22401,2349,5410,14642,30727,30117,184828,1012480,506240,3818,214,3785,196,2933,0,2043,376,379,26078.6,0.0261935
200,340461476,pyrethroid_resistant,1002,22253,2403,5354,14496,31067,30575,184798,1003360,501680,3768,212,3758,204,2938,0,2064,378,391,26108.6,0.0261742
200,340461476,carbamate_resistant,1002,22422,2503,5348,14571,30731,30533,184884,1020400,510200,3762,223,3707,224,3042,0,2079,435,381,26022.6,0.0261699
200,340461476,organochlorines_resistant,1002,22509,2354,5451,14704,30778,30059,184510,998720,499360,3694,199,3771,220,2977,0,2110,364,395,26396.6,0.0257572
201,340461476,pyrethroid_resistant,1002,22275,2411,5418,14446,30967,30507,184574,999400,499700,3735,231,3753,201,2953,0,2153,392,386,26332.6,0.0260212
201,340461476,carbamate_resistant,1002,22373,2482,5276,14615,30608,30595,184092,1021880,510940,3852,226,3876,205,3000,0,2195,419,435,26814.6,0.0255024
201,340461476,organochlorines_resistant,1002,22486,2393,5404,14689,30702,30037,184960,1006120,503060,3744,195,3831,221,2854,0,2107,371,399,25946.6,0.0264305
202,340461476,pyrethroid_resistant,1002,21301,2280,5050,13971,31017,30224,184754,995160,497580,1876,113,3764,198,3043,0,2067,1565,385,26152.6,0.0263484
202,340461476,carbamate_resistant,1002,21723,2430,4929,14364,30663,30483,184557,998960,499480,1927,90,3815,217,2998,0,2136,1112,400,26349.6,0.0262405
202,340461476,organochlorines_resistant,1002,21723,2330,5084,14309,30798,29976,184148,1021960,510980,1910,101,3753,205,2907,0,2168,1135,367,26758.6,0.0257888
203,340461476,pyrethroid_resistant,1002,20044,2117,4696,13231,31075,30232,184472,1002440,501220,1874,110,4045,188,2973,0,2058,1757,415,26434.6,0.0262798
203,340461476,carbamate_resistant,1002,21026,2325,4737,13964,30794,30380,184463,986360,493180,2000,104,4138,271,3038,0,2015,1289,431,26443.6,0.0263771
203,340461476,organochlorines_resistant,1002,20902,2281,4812,13809,30810,30229,184361,1003520,501760,2061,86,4150,254,2929,0,2068,1239,443,26545.6,0.0261836
204,340461476,pyrethroid_resistant,1002,18878,1937,4443,12498,31157,30233,184447,999240,499620,2092,132,3988,220,2847,0,1974,1633,406,26459.6,0.0263703
204,340461476,carbamate_resistant,1002,20204,2167,4555,13482,30740,30318,184664,1028120,514060,2235,132,4404,228,2958,0,2005,1312,463,26242.6,0.0268093
204,340461476,organochlorines_resistant,1002,20249,2191,4601,13457,30757,30362,184227,1023400,511700,2240,133,4232,245,3008,0,1975,1239,447,26679.6,0.0264525
205,340461476,pyrethroid_resistant,1002,18119,1837,4117,12165,31087,30197,184490,773720,386860,1551,77,3388,172,2896,0,1793,1510,352,26416.6,0.0264797
205,340461476,carbamate_resistant,1002,19525,2101,4326,13098,30829,30293,184582,775560,387780,1750,92,3549,198,2869,0,1956,1216,376,26324.6,0.0255249
205,340461476,organochlorines_resistant,1002,19686,2120,4338,13228,30720,30517,184822,787000,393500,1724,85,3722,203,2918,0,1971,1104,406,26084.6,0.0260696
206,340461476,pyrethroid_resistant,1002,17467,1753,3932,11782,31051,30418,184706,814720,407360,1835,86,3484,164,2899,0,1706,1468,377,26200.6,0.0341424
206,340461476,carbamate_resistant,1002,19163,1989,4197,12977,30784,30473,184472,842040,421020,1989,108,3693,195,3002,0,1870,1129,365,26434.6,0.0339427
206,340461476,organochlorines_resistant,1002,19182,2070,4137,12975,30713,30458,184457,843240,421620,1941,119,3757,192,2927,0,1878,1147,406,26449.6,0.0331444
207,340461476,pyrethroid_resistant,1002,16926,1611,3719,11596,31094,30213,184267,820600,410300,1746,89,3448,187,3001,0,1701,1483,358,26639.6,0.0321591
207,340461476,carbamate_resistant,1002,18649,1865,4086,12698,30758,30087,184828,894360,447180,1902,113,3871,205,2961,0,1836,1223,416,26078.6,0.0313936
207,340461476,organochlorines_resistant,1002,18778,1953,4002,12823,30812,30549,184260,869320,434660,1897,105,3811,213,2983,0,1813,1211,363,26646.6,0.0313667
208,340461476,pyrethroid_resistant,1002,16428,1521,3532,11375,31030,30375,184585,670280,335140,1467,69,3089,135,2903,0,1651,1405,345,26321.6,0.0324636
208,340461476,carbamate_resistant,1002,18382,1789,3949,12644,30875,30373,184365,718960,359480,1612,77,3518,158,2945,0,1753,1091,368,26541.6,0.029159
208,340461476,organochlorines_resistant,1002,18539,1876,3893,12770,30823,30306,184953,752560,376280,1617,72,3580,165,3044,0,1800,1097,386,25953.6,0.0306523
209,340461476,pyrethroid_resistant,1002,16131,1466,3361,11304,31054,30416,184538,713040,356520,1593,63,3310,142,2900,0,1540,1343,314,26368.6,0.0392696
209,340461476,carbamate_resistant,1002,18127,1746,3867,12514,30807,30215,184956,772640,386320,1863,82,3539,167,2938,0,1724,1091,378,25950.6,0.0369167
209,340461476,organochlorines_resistant,1002,18162,1798,3818,12546,30792,30393,184615,775560,387780,1905,96,3611,180,2937,0,1772,1171,371,26291.6,0.0344871
210,340461476,pyrethroid_resistant,1002,15911,1334,3334,11243,31031,30542,184377,710920,355460,1616,69,3131,151,2967,0,1485,1375,327,26529.6,0.0369806
210,340461476,carbamate_resistant,1002,17957,1639,3836,12482,30887,30099,184419,794680,397340,1769,91,3660,188,2964,0,1677,1094,363,26487.6,0.033587
210,340461476,organochlorines_resistant,1002,17879,1675,3767,12437,30710,30371,184901,786360,393180,1781,88,3556,182,2924,0,1735,1107,365,26005.6,0.0339002
211,340461476,pyrethroid_resistant,1002,15710,1272,3317,11121,30990,30510,184897,622120,311060,1502,56,3030,128,2896,0,1533,1271,293,26009.6,0.0373173
211,340461476,carbamate_resistant,1002,17722,1594,3754,12374,30758,30349,184450,705160,352580,1771,80,3388,151,2831,0,1672,1015,379,26456.6,0.0333312
211,340461476,organochlorines_resistant,1002,17778,1582,3718,12478,30734,30199,184669,705800,352900,1702,66,3455,142,2984,0,1738,1002,345,26237.6,0.0330709
212,340461476,pyrethroid_resistant,1002,15541,1199,3293,11049,30811,30505,184482,674800,337400,1472,46,3050,122,2970,0,1508,1303,328,26424.6,0.0418081
212,340461476,carbamate_resistant,1002,17676,1533,3709,12434,30854,30044,184831,748680,374340,1733,66,3426,138,3057,0,1689,1049,365,26075.6,0.0375186
212,340461476,organochlorines_resistant,1002,17480,1531,3731,12218,30709,30423,184238,751440,375720,1771,76,3481,152,2810,0,1690,1052,366,26668.6,0.0371743
213,340461476,pyrethroid_resistant,1002,15317,1082,3209,11026,30700,30287,185025,655040,327520,1510,53,3061,139,2970,0,1483,1405,306,25881.6,0.0391592
213,340461476,carbamate_resistant,1002,17398,1466,3708,12224,30854,30438,184396,748640,374320,1773,81,3603,161,2818,0,1625,1098,373,26510.6,0.0348288
213,340461476,organochlorines_resistant,1002,17438,1457,3696,12285,30782,30155,184697,719760,359880,1652,82,3383,125,2982,0,1672,981,371,26209.6,0.03549
214,340461476,pyrethroid_resistant,1002,15247,1019,3182,11046,30729,30033,184605,614640,307320,1375,50,2939,100,3069,0,1474,1359,306,26301.6,0.0395115
214,340461476,carbamate_resistant,1002,17263,1422,3604,12237,30850,30505,184478,703360,351680,1479,51,3353,146,2957,0,1664,1077,351,26428.6,0.0354117
214,340461476,organochlorines_resistant,1002,17271,1390,3660,12221,30774,30352,184347,710640,355320,1607,69,3371,129,2919,0,1644,1126,316,26559.6,0.0364144
215,340461476,pyrethroid_resistant,1002,15171,973,3179,11019,30704,30055,184907,624240,312120,1484,43,3069,98,2955,0,1414,1310,307,25999.6,0.0427919
215,340461476,carbamate_resistant,1002,17101,1379,3532,12190,30894,30454,184636,703480,351740,1573,63,3452,148,2960,0,1739,1028,355,26270.6,0.0375748
215,340461476,organochlorines_resistant,1002,17141,1347,3637,12157,30733,30313,184612,724240,362120,1667,68,3510,133,2880,0,1659,1008,343,26294.6,0.0373742
216,340461476,pyrethroid_resistant,1002,15017,907,3251,10859,30694,30118,185088,622160,311080,1487,43,2990,96,2875,0,1453,1249,327,25818.6,0.04165
216,340461476,carbamate_resistant,1002,17071,1334,3580,12157,30828,30626,184364,729080,364540,1786,73,3492,146,2880,0,1592,983,335,26542.6,0.0373438
216,340461476,organochlorines_resistant,1002,17046,1320,3622,12104,30904,30320,184651,686240,343120,1665,80,3310,113,2901,0,1668,994,334,26255.6,0.0363065
217,340461476,pyrethroid_resistant,1002,15006,880,3220,10906,30646,30321,184603,593320,296660,1453,46,2901,91,2896,0,1479,1124,304,26303.6,0.0414984
217,340461476,carbamate_resistant,1002,17189,1320,3531,12338,30807,30571,184442,659240,329620,1716,62,3252,125,3018,0,1646,905,349,26464.6,0.0364056
217,340461476,organochlorines_resistant,1002,17022,1272,3649,12101,30777,30477,184517,681600,340800,1717,72,3316,120,2887,0,1542,1006,363,26389.6,0.0382601
218,340461476,pyrethroid_resistant,1002,14939,843,3155,10941,30577,30267,184503,621480,310740,1420,41,3023,91,2954,0,1457,1247,317,26403.6,0.0443329
218,340461476,carbamate_resistant,1002,17007,1284,3515,12208,30874,30597,184653,687520,343760,1697,56,3332,129,2892,0,1712,1001,361,26253.6,0.0401441
218,340461476,organochlorines_resistant,1002,16971,1248,3587,12136,30811,30492,184697,710840,355420,1675,54,3263,109,2982,0,1609,1075,349,26209.6,0.0387172
219,340461476,pyrethroid_resistant,1002,14856,819,3157,10880,30552,30497,183989,611840,305920,1409,28,2999,84,2874,0,1391,1274,292,26917.6,0.0424851
219,340461476,carbamate_resistant,1002,16952,1233,3501,12218,30900,30442,184796,713120,356560,1699,56,3313,116,2959,0,1675,1003,336,26110.6,0.038186
219,340461476,organochlorines_resistant,1002,17039,1196,3581,12262,30738,30870,184007,695200,347600,1646,47,3427,116,2926,0,1513,1006,339,26899.6,0.0368713
220,340461476,pyrethroid_resistant,1002,14885,810,3127,10948,30604,30499,184630,599760,299880,1424,37,2894,91,2936,0,1384,1234,289,26276.6,0.0439945
220,340461476,carbamate_resistant,1002,17087,1195,3548,12344,30942,30420,184670,674840,337420,1696,54,3317,106,3039,0,1592,970,342,26236.6,0.0366146
220,340461476,organochlorines_resistant,1002,17049,1189,3515,12345,30706,30810,184836,693520,346760,1701,55,3338,124,3017,0,1598,1053,356,26070.6,0.0386934
221,340461476,pyrethroid_resistant,1002,14764,805,3070,10889,30628,30491,184590,601400,300700,1563,44,2823,81,2854,0,1474,1223,278,26316.6,0.0438119
221,340461476,carbamate_resistant,1002,17000,1183,3530,12287,30994,30182,184971,680480,340240,1776,52,3309,121,2928,0,1630,1047,338,25935.6,0.0388783
221,340461476,organochlorines_resistant,1002,17040,1172,3512,12356,30748,30742,184416,683240,341620,1711,57,3356,120,2900,0,1600,965,344,26490.6,0.0375917
222,340461476,pyrethroid_resistant,1002,14833,793,3112,10928,30607,30825,184280,604600,302300,1462,43,2939,78,2999,0,1404,1193,333,26626.6,0.0437589
222,340461476,carbamate_resistant,1002,17013,1151,3556,12306,31021,30111,184403,687160,343580,1672,60,3357,115,2945,0,1626,966,340,26503.6,0.0381137
222,340461476,organochlorines_resistant,1002,17205,1167,3515,12523,30656,30624,184697,694880,347440,1696,56,3354,113,3060,0,1567,979,349,26209.6,0.0387721
223,340461476,pyrethroid_resistant,1002,14804,814,3052,10938,30767,30608,184267,589400,294700,1487,41,2935,65,2894,0,1360,1254,309,26639.6,0.0440401
223,340461476,carbamate_resistant,1002,17105,1129,3657,12319,30905,30428,184696,694200,347100,1791,59,3372,108,2944,0,1577,928,347,26210.6,0.0385698
223,340461476,organochlorines_resistant,1002,17250,1119,3560,12571,30748,30213,184451,692640,346320,1775,52,3413,106,3028,0,1642,964,377,26455.6,0.0377182
224,340461476,pyrethroid_resistant,1002,14803,801,2988,11014,30758,30695,184586,605240,302620,1455,47,2885,80,2964,0,1395,1240,330,26320.6,0.0451979
224,340461476,carbamate_resistant,1002,17037,1141,3648,12248,31049,30375,184919,689080,344540,1625,50,3302,110,2894,0,1608,1039,315,25987.6,0.0377566
224,340461476,organochlorines_resistant,1002,17192,1122,3560,12510,30676,30412,184633,698160,349080,1710,49,3365,97,2908,0,1609,996,361,26273.6,0.0381953
225,340461476,pyrethroid_resistant,1002,14723,769,2978,10976,30902,30495,184673,601240,300620,1497,35,2943,70,2876,0,1422,1234,300,26233.6,0.0434879
225,340461476,carbamate_resistant,1002,16943,1110,3660,12173,30991,30501,184901,694400,347200,1712,58,3363,115,2848,0,1566,1022,354,26005.6,0.0377135
225,340461476,organochlorines_resistant,1002,17173,1127,3574,12472,30658,30445,184475,695240,347620,1668,47,3339,101,2970,0,1685,1003,301,26431.6,0.0376327
226,340461476,pyrethroid_resistant,1002,14955,773,3012,11170,30926,30228,184544,603720,301860,1492,38,2873,54,3132,0,1369,1222,309,26362.6,0.0436325
226,340461476,carbamate_resistant,1002,16950,1094,3696,12160,30887,30474,184760,707400,353700,1705,51,3290,101,2909,0,1562,1017,323,26146.6,0.0374505
226,340461476,organochlorines_resistant,1002,17076,1115,3609,12352,30768,30390,184382,697480,348740,1688,66,3349,106,2926,0,1652,1027,344,26524.6,0.038018
227,340461476,pyrethroid_resistant,1002,14867,748,3064,11055,30921,30178,184942,585640,292820,1473,38,2978,85,2947,0,1407,1300,328,25964.6,0.043667
227,340461476,carbamate_resistant,1002,16969,1081,3669,12219,30885,30367,184222,671320,335660,1618,41,3265,75,2971,0,1632,996,324,26684.6,0.0369616
227,340461476,organochlorines_resistant,1002,17142,1121,3642,12379,30631,30371,184584,688440,344220,1628,60,3413,120,3019,0,1545,1040,368,26322.6,0.0380292
228,340461476,pyrethroid_resistant,1002,14829,763,3092,10974,31020,29999,184502,597640,298820,1481,34,2886,70,2980,0,1427,1277,314,26404.6,0.0443355
228,340461476,carbamate_resistant,1002,16924,1078,3683,12163,30923,30348,184740,695000,347500,1715,61,3329,115,2903,0,1604,992,352,26166.6,0.0397495
228,340461476,organochlorines_resistant,1002,17156,1121,3627,12408,30670,30265,184153,696840,348420,1716,62,3449,116,2980,0,1614,1001,351,26753.6,0.0382352
229,340461476,pyrethroid_resistant,1002,14796,747,3090,10959,30995,30031,184859,596080,298040,1466,35,2882,70,2967,0,1450,1267,283,26047.6,0.0441815
229,340461476,carbamate_resistant,1002,16880,1051,3713,12116,31042,30442,184989,675120,337560,1598,44,3271,97,2889,0,1594,989,350,25917.6,0.0376498
229,340461476,organochlorines_resistant,1002,17021,1085,3615,12321,30804,30245,184712,688440,344220,1572,51,3364,116,2921,0,1668,1026,362,26194.6,0.0383928
230,340461476,pyrethroid_resistant,1002,14775,745,3114,10916,30978,29943,184789,604200,302100,1490,38,2990,71,2873,0,1407,1183,304,26117.6,0.0436982
230,340461476,carbamate_resistant,1002,16888,1049,3731,12108,31133,30415,184451,679040,339520,1726,67,3316,99,2935,0,1608,984,335,26455.6,0.0383897
230,340461476,organochlorines_resistant,1002,17010,1087,3664,12259,30820,30178,184539,682280,341140,1750,46,3336,75,2924,0,1642,979,314,26367.6,0.0380493
231,340461476,pyrethroid_resistant,1002,14764,732,3105,10927,31006,30067,184498,584320,292160,1510,46,2837,72,2921,0,1480,1161,291,26408.6,0.0432268
231,340461476,carbamate_resistant,1002,16878,1061,3694,12123,30975,30343,184819,686640,343320,1726,55,3323,122,2940,0,1655,978,317,26087.6,0.0389603
231,340461476,organochlorines_resistant,1002,17028,1075,3670,12283,30685,30448,184551,702840,351420,1756,64,3320,106,2950,0,1598,999,335,26355.6,0.0386463
232,340461476,pyrethroid_resistant,1002,14719,732,3136,10851,31041,30281,184606,589000,294500,1426,34,2879,67,2804,0,1342,1224,283,26300.6,0.0451955
232,340461476,carbamate_resistant,1002,16951,1082,3641,12228,30802,30394,184821,658520,329260,1589,44,3207,101,2965,0,1597,962,333,26085.6,0.0379932
232,340461476,organochlorines_resistant,1002,16974,1084,3616,12274,30703,30171,184788,672760,336380,1649,59,3282,87,2955,0,1644,1013,352,26118.6,0.0374988
233,340461476,pyrethroid_resistant,1002,14881,722,3156,11003,30965,30217,184325,607920,303960,1597,45,2881,72,3001,0,1405,1154,280,26581.6,0.044653
233,340461476,carbamate_resistant,1002,16929,1068,3652,12209,30848,30158,184752,684520,342260,1796,57,3330,99,2902,0,1659,926,339,26154.6,0.0396125
233,340461476,organochlorines_resistant,1002,17107,1092,3641,12374,30808,30188,184372,692960,346480,1680,49,3460,93,2989,0,1520,963,373,26534.6,0.0388231
234,340461476,pyrethroid_resistant,1002,14874,718,3164,10992,30925,30259,184797,587720,293860,1545,45,2811,56,2902,0,1438,1213,258,26109.6,0.0437255
234,340461476,carbamate_resistant,1002,17003,1062,3700,12241,30899,30103,184586,695960,347980,1697,51,3312,106,2994,0,1579,1002,339,26320.6,0.0382087
234,340461476,organochlorines_resistant,1002,17047,1083,3740,12224,30748,30366,184541,707840,353920,1755,64,3383,92,2877,0,1557,1010,370,26365.6,0.0382917
