Time, NodeID, Species, Population, VectorPopulation, STATE_INFECTIOUS-Count, STATE_INFECTED-Count, STATE_ADULT-Count, STATE_MALE-Count, STATE_IMMATURE-Count, STATE_LARVA-Count, STATE_EGG-Count, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, NewAdults, DiedBeforeFeeding, DiedDuringFeedingIndoor, DiedDuringFeedingOutdoor, MigrationFromCountLocal, MigrationFromCountRegional, AvailableHabitat, EggCrowdingCorrection
734,340461476,gambiae,1007,9004,693,1643,6668,6126,2678,118855,455306,227653,1,0,634,463,162,20,0,0,6514,0.0271291
735,340461476,gambiae,1007,9041,712,1626,6703,6092,2679,119233,448662,224331,1,0,651,429,168,17,0,0,6294,0.0286137
736,340461476,gambiae,1007,9035,695,1661,6679,6020,2637,119217,456056,228028,1,0,644,461,168,21,0,0,6369,0.0280568
737,340461476,gambiae,1007,9046,680,1678,6688,6018,2655,119353,464978,232489,1,0,654,444,177,22,0,0,6241,0.0279308
738,340461476,gambiae,1007,9023,701,1670,6652,5938,2692,119110,456080,228040,1,0,598,437,159,25,0,0,6431,0.0268443
739,340461476,gambiae,1007,9013,702,1711,6600,5963,2647,119140,477456,238728,1,0,648,475,161,22,0,0,6306,0.0282012
740,340461476,gambiae,1007,8927,691,1706,6530,5956,2681,118965,470066,235033,1,0,604,471,191,28,0,0,6351,0.026415
741,340461476,gambiae,1008,8952,695,1729,6528,5970,2769,119002,467002,233501,1,0,608,418,145,20,0,0,6350,0.0270217
742,340461476,gambiae,1008,8929,671,1708,6550,5999,2771,118931,471414,235707,1,0,619,422,195,25,0,0,6549,0.0271947
743,340461476,gambiae,1008,8975,653,1756,6566,5951,2670,119529,465012,232506,1,0,667,434,169,18,0,0,6278,0.0277845
744,340461476,gambiae,1008,9075,645,1776,6654,5942,2669,119242,454492,227246,1,0,680,409,154,17,0,0,6367,0.0270015
745,340461476,gambiae,1008,9054,649,1736,6669,5903,2725,119129,463140,231570,1,0,630,490,144,17,0,0,6498,0.0280181
746,340461476,gambiae,1008,9027,662,1711,6654,5967,2740,119439,452910,226455,1,0,615,451,174,17,0,0,6288,0.0280606
747,340461476,gambiae,1008,9076,661,1695,6720,5967,2710,119172,472112,236056,1,0,643,416,163,15,0,0,6493,0.0277671
748,340461476,gambiae,1009,9078,660,1707,6711,5942,2716,119224,474304,237152,1,0,621,429,175,15,0,0,6681,0.0275062
749,340461476,gambiae,1009,9039,646,1698,6695,5969,2733,119850,466230,233115,1,0,622,469,175,17,0,0,6260,0.0281718
750,340461476,gambiae,1009,9003,659,1708,6636,6024,2710,119723,462466,231233,1,0,622,463,185,10,0,0,6312,0.0268537
751,340461476,gambiae,1008,9055,670,1723,6662,6041,2713,119529,456632,228316,1,0,663,413,178,20,0,0,6433,0.0272971
752,340461476,gambiae,1010,9063,694,1721,6648,6020,2731,119521,467178,233589,1,0,631,432,174,17,0,0,6387,0.0281759
753,340461476,gambiae,1010,9104,701,1732,6671,6025,2681,119317,458060,229030,1,0,672,438,173,20,0,0,6366,0.0273429
754,340461476,gambiae,1010,9105,709,1708,6688,6017,2765,119337,460080,230040,1,0,631,448,161,21,0,0,6345,0.0277955
755,340461476,gambiae,1011,9079,718,1697,6664,6001,2790,119296,477602,238801,1,0,625,455,178,18,0,0,6468,0.0275822
756,340461476,gambiae,1011,9094,718,1671,6705,6034,2726,119388,471306,235653,1,0,671,462,175,19,0,0,6388,0.0270853
757,340461476,gambiae,1011,9137,722,1680,6735,6012,2771,119478,462562,231281,1,0,669,442,168,16,0,0,6420,0.0271077
758,340461476,gambiae,1011,9090,689,1710,6691,6046,2714,119681,453362,226681,1,0,603,446,183,21,0,0,6443,0.0277584
759,340461476,gambiae,1011,9073,682,1707,6684,6084,2697,119720,460254,230127,1,0,647,451,184,29,0,0,6409,0.0284232
760,340461476,gambiae,1011,9038,675,1716,6647,6054,2732,119775,462780,231390,1,0,630,454,184,27,0,0,6393,0.0278498
761,340461476,gambiae,1011,9058,665,1720,6673,6000,2695,119805,451506,225753,1,0,660,431,190,19,0,0,6408,0.0276287
762,340461476,gambiae,1011,9038,666,1717,6655,5985,2732,119968,461480,230740,1,0,626,436,194,16,0,0,6284,0.028385
763,340461476,gambiae,1011,8995,660,1721,6614,5988,2669,119674,472580,236290,1,0,639,457,200,25,0,0,6507,0.0272341
764,340461476,gambiae,1011,9044,653,1728,6663,5958,2772,119807,474538,237269,1,0,658,433,156,20,0,0,6435,0.0275382
765,340461476,gambiae,1011,9020,656,1716,6648,5954,2858,119791,468436,234218,1,0,624,450,171,27,0,0,6499,0.0271211
766,340461476,gambiae,1011,9067,649,1724,6694,6047,2722,120197,460866,230433,1,0,658,424,168,19,0,0,6281,0.0277477
767,340461476,gambiae,1011,9107,663,1707,6737,6032,2684,120058,461594,230797,1,0,668,433,175,20,0,0,6285,0.0272574
768,340461476,gambiae,1011,9063,667,1710,6686,6014,2701,119599,458718,229359,1,0,613,480,158,19,0,0,6492,0.0272317
769,340461476,gambiae,1011,9036,663,1735,6638,6064,2653,119906,458388,229194,1,0,630,447,191,19,0,0,6459,0.028305
770,340461476,gambiae,1011,9065,659,1756,6650,6065,2699,120004,463460,231730,1,0,640,413,183,15,0,0,6269,0.0281814
771,340461476,gambiae,1011,9083,650,1775,6658,6025,2832,119603,463980,231990,1,0,617,445,140,14,0,0,6471,0.027053
772,340461476,gambiae,1011,9065,648,1778,6639,6000,2814,119564,476268,238134,1,0,647,450,185,30,0,0,6465,0.0278934
773,340461476,gambiae,1010,9141,660,1786,6695,6088,2764,119544,472278,236139,1,0,663,404,176,7,0,0,6331,0.0271486
774,340461476,gambiae,1010,9114,668,1794,6652,6081,2766,119708,470666,235333,1,0,614,435,187,19,0,0,6336,0.0268105
775,340461476,gambiae,1010,9113,683,1811,6619,6095,2668,119572,472660,236330,1,0,638,465,158,16,0,0,6305,0.0269236
776,340461476,gambiae,1010,9148,675,1788,6685,6083,2703,119386,459784,229892,1,0,667,431,177,24,0,0,6453,0.0266788
777,340461476,gambiae,1010,9122,674,1756,6692,6035,2779,119295,459394,229697,1,0,625,448,188,15,0,0,6596,0.0280697
778,340461476,gambiae,1011,9175,690,1744,6741,6055,2775,119672,464318,232159,1,0,672,418,186,15,0,0,6477,0.0287161
779,340461476,gambiae,1011,9206,691,1764,6751,6050,2734,119826,475034,237517,1,0,658,425,182,20,0,0,6454,0.027899
780,340461476,gambiae,1010,9235,699,1729,6807,6102,2744,119843,468586,234293,1,0,664,444,165,26,0,0,6531,0.0271728
781,340461476,gambiae,1010,9197,685,1740,6772,6083,2829,119969,469966,234983,1,0,635,463,185,25,0,0,6430,0.0278754
782,340461476,gambiae,1010,9206,684,1770,6752,6064,2777,119950,491390,245695,1,0,654,455,176,14,0,0,6543,0.0273637
783,340461476,gambiae,1010,9189,701,1774,6714,6138,2845,120320,479944,239972,1,0,637,451,186,17,0,0,6461,0.0266306
784,340461476,gambiae,1009,9176,707,1767,6702,6139,2800,120541,463996,231998,1,0,641,459,175,20,0,0,6270,0.026924
785,340461476,gambiae,1009,9209,711,1769,6729,6151,2673,120158,471152,235576,1,0,694,442,208,11,0,0,6502,0.0270261
786,340461476,gambiae,1009,9160,705,1763,6692,6162,2708,120206,469084,234542,1,0,625,484,173,17,0,0,6424,0.0276004
787,340461476,gambiae,1010,9109,703,1741,6665,6136,2726,120204,478170,239085,1,0,631,473,190,19,0,0,6410,0.0273896
788,340461476,gambiae,1010,9117,697,1741,6679,6148,2780,120399,472278,236139,1,0,638,453,166,11,0,0,6375,0.0268105
789,340461476,gambiae,1010,9128,694,1761,6673,6130,2678,120285,457114,228557,1,0,631,437,166,17,0,0,6384,0.0269968
790,340461476,gambiae,1010,9107,679,1782,6646,6146,2635,120085,466688,233344,1,0,648,482,170,17,0,0,6406,0.0279318
791,340461476,gambiae,1010,9105,667,1793,6645,6098,2728,120064,457256,228628,1,0,623,439,170,16,0,0,6308,0.027453
792,340461476,gambiae,1010,9039,665,1738,6636,6096,2790,119758,470600,235300,1,0,614,466,191,23,0,0,6451,0.0275907
793,340461476,gambiae,1010,9059,667,1726,6666,6089,2786,119520,465342,232671,1,0,641,410,194,17,0,0,6496,0.0274161
794,340461476,gambiae,1010,9055,678,1719,6658,6157,2766,119623,462154,231077,1,0,634,458,160,20,0,0,6467,0.0279193
795,340461476,gambiae,1010,9102,692,1702,6708,6157,2731,119579,469912,234956,1,0,632,419,151,15,0,0,6656,0.0279863
796,340461476,gambiae,1011,9131,685,1713,6733,6149,2697,120148,467496,233748,1,0,652,415,190,18,0,0,6335,0.0283287
797,340461476,gambiae,1011,9180,675,1762,6743,6073,2687,120113,467730,233865,1,0,653,419,177,8,0,0,6358,0.0271018
798,340461476,gambiae,1010,9198,693,1783,6722,6091,2665,119920,463528,231764,1,0,642,426,187,11,0,0,6508,0.0271866
799,340461476,gambiae,1010,9247,699,1798,6750,6026,2718,119925,470000,235000,1,0,670,437,168,16,0,0,6337,0.0280803
800,340461476,gambiae,1011,9225,705,1789,6731,6001,2759,119761,478776,239388,1,0,632,458,179,17,0,0,6302,0.026966
801,340461476,gambiae,1011,9161,694,1786,6681,6086,2773,119364,488072,244036,1,0,624,465,201,22,0,0,6448,0.0263255
802,340461476,gambiae,1012,9153,708,1778,6667,6115,2729,119774,462702,231351,1,0,621,453,161,15,0,0,6199,0.0264223
803,340461476,gambiae,1012,9178,700,1799,6679,6089,2783,119152,465092,232546,1,0,646,417,186,18,0,0,6548,0.0267948
804,340461476,gambiae,1012,9179,690,1833,6656,6117,2880,119249,458010,229005,1,0,616,427,166,22,0,0,6537,0.0281579
805,340461476,gambiae,1010,9137,690,1809,6638,6206,2787,119467,481882,240941,1,0,625,452,195,20,0,0,6370,0.0285452
806,340461476,gambiae,1010,9148,690,1810,6648,6191,2737,119019,470830,235415,1,0,672,457,182,22,0,0,6669,0.026438
807,340461476,gambiae,1010,9139,702,1808,6629,6186,2716,119672,487570,243785,1,0,642,449,175,27,0,0,6343,0.0283287
808,340461476,gambiae,1010,9120,692,1794,6634,6184,2739,119414,460926,230463,1,0,623,453,167,22,0,0,6519,0.0260188
809,340461476,gambiae,1011,9107,700,1780,6627,6192,2739,119633,466678,233339,1,0,617,421,190,19,0,0,6461,0.0282865
810,340461476,gambiae,1011,9152,711,1807,6634,6151,2680,119567,475682,237841,1,0,670,443,166,16,0,0,6406,0.0276893
811,340461476,gambiae,1011,9093,707,1804,6582,6162,2646,119886,469388,234694,1,0,587,432,194,20,0,0,6233,0.026934
812,340461476,gambiae,1011,9031,700,1796,6535,6165,2677,119483,464760,232380,1,0,610,464,183,25,0,0,6536,0.026558
813,340461476,gambiae,1010,8965,691,1769,6505,6121,2685,120168,483966,241983,1,0,619,465,202,18,0,0,6046,0.0281263
814,340461476,gambiae,1010,8934,675,1732,6527,6118,2695,119458,469790,234895,1,0,623,465,172,17,0,0,6483,0.0249852
815,340461476,gambiae,1010,8906,689,1722,6495,6164,2697,119716,460908,230454,1,0,599,436,168,23,0,0,6420,0.0275996
816,340461476,gambiae,1010,8926,708,1699,6519,6106,2741,119776,456762,228381,1,0,660,427,199,14,0,0,6348,0.0278581
817,340461476,gambiae,1010,8935,722,1677,6536,6084,2792,119775,446386,223193,1,0,639,431,171,28,0,0,6275,0.0277957
818,340461476,gambiae,1010,8977,709,1682,6586,6110,2806,119242,453988,226994,1,0,649,435,151,21,0,0,6483,0.0281147
819,340461476,gambiae,1010,8953,702,1652,6599,6104,2890,119237,444992,222496,1,0,628,446,193,13,0,0,6371,0.0285602
820,340461476,gambiae,1011,9021,701,1628,6692,6118,2817,119061,466912,233456,1,0,665,417,165,15,0,0,6542,0.0286342
821,340461476,gambiae,1011,9083,685,1668,6730,6138,2723,119271,462586,231293,1,0,691,409,190,30,0,0,6551,0.0280224
822,340461476,gambiae,1011,9122,693,1656,6773,6093,2769,119508,462578,231289,1,0,644,414,172,19,0,0,6590,0.0283234
823,340461476,gambiae,1011,9154,709,1642,6803,6053,2695,120242,461378,230689,1,0,676,444,183,17,0,0,6287,0.0284925
824,340461476,gambiae,1012,9140,701,1633,6806,6087,2673,119938,464060,232030,1,0,645,453,178,28,0,0,6369,0.0272531
825,340461476,gambiae,1012,9176,700,1657,6819,6019,2661,119929,481636,240818,1,0,655,425,178,16,0,0,6524,0.027449
826,340461476,gambiae,1012,9133,700,1651,6782,6048,2720,119809,469190,234595,1,0,613,486,154,16,0,0,6618,0.027091
827,340461476,gambiae,1012,9174,700,1679,6795,6006,2751,120514,474884,237442,1,0,635,389,183,22,0,0,6309,0.0282103
828,340461476,gambiae,1012,9205,711,1688,6806,6029,2742,120285,459592,229796,1,0,650,424,173,22,0,0,6355,0.0265707
829,340461476,gambiae,1012,9143,696,1716,6731,6034,2722,120126,488460,244230,1,0,622,473,192,19,0,0,6443,0.027655
830,340461476,gambiae,1012,9197,698,1726,6773,6018,2673,120112,477866,238933,1,0,644,423,144,23,0,0,6458,0.0263809
831,340461476,gambiae,1012,9191,690,1725,6776,6024,2774,120004,474646,237323,1,0,622,430,177,21,0,0,6489,0.0270285
832,340461476,gambiae,1012,9152,675,1708,6769,5948,2755,120061,470652,235326,1,0,649,488,173,27,0,0,6400,0.0273425
833,340461476,gambiae,1012,9189,686,1684,6819,6025,2645,119908,474300,237150,1,0,648,411,179,21,0,0,6552,0.0271963
834,340461476,gambiae,1012,9163,654,1665,6844,5980,2635,120468,464628,232314,1,0,629,455,180,20,0,0,6170,0.0276281
835,340461476,gambiae,1012,9099,633,1663,6803,6003,2725,119515,458428,229214,1,0,626,485,187,18,0,0,6758,0.0265589
836,340461476,gambiae,1012,9063,621,1656,6786,5990,2670,120371,478810,239405,1,0,601,436,179,22,0,0,6281,0.0294834
837,340461476,gambiae,1012,9161,642,1668,6851,5995,2654,120129,465312,232656,1,0,704,424,164,18,0,0,6426,0.0262359
838,340461476,gambiae,1014,9079,641,1663,6775,5974,2754,120131,462520,231260,1,0,587,447,205,17,0,0,6398,0.0276202
839,340461476,gambiae,1014,9094,641,1681,6772,5969,2736,119910,465148,232574,1,0,646,434,181,16,0,0,6525,0.0276658
840,340461476,gambiae,1015,9115,635,1715,6765,6027,2741,120334,477814,238907,1,0,660,445,171,23,0,0,6135,0.0280556
841,340461476,gambiae,1015,9064,633,1709,6722,6036,2726,119853,463958,231979,1,0,617,454,194,20,0,0,6411,0.0256794
842,340461476,gambiae,1015,9032,651,1682,6699,6033,2713,119725,458554,229277,1,0,638,465,184,21,0,0,6312,0.0276361
843,340461476,gambiae,1015,9039,660,1686,6693,6059,2803,119309,475256,237628,1,0,618,430,165,16,0,0,6504,0.02753
844,340461476,gambiae,1015,9041,671,1696,6674,6084,2786,119362,482530,241265,1,0,624,442,157,23,0,0,6466,0.0273705
845,340461476,gambiae,1015,9031,673,1666,6692,6137,2750,119460,470066,235033,1,0,661,462,190,19,0,0,6526,0.0268004
846,340461476,gambiae,1015,8995,670,1706,6619,6119,2718,119886,454610,227305,1,0,617,458,172,23,0,0,6342,0.0277663
847,340461476,gambiae,1015,9040,671,1696,6673,6163,2713,119797,455566,227783,1,0,667,429,175,18,0,0,6407,0.0279008
848,340461476,gambiae,1015,8972,679,1714,6579,6192,2779,120201,469108,234554,1,0,593,466,172,23,0,0,6385,0.0281276
849,340461476,gambiae,1015,8965,651,1722,6592,6189,2845,119964,468686,234343,1,0,631,440,174,24,0,0,6401,0.0272219
850,340461476,gambiae,1015,8957,643,1721,6593,6171,2861,119808,465546,232773,1,0,646,424,207,23,0,0,6423,0.0273147
851,340461476,gambiae,1014,8961,644,1699,6618,6283,2762,119769,464592,232296,1,0,651,465,164,18,0,0,6328,0.0275934
852,340461476,gambiae,1014,8984,645,1709,6630,6283,2807,119641,468708,234354,1,0,660,431,183,23,0,0,6478,0.0272411
853,340461476,gambiae,1014,8993,640,1740,6613,6267,2785,119951,476590,238295,1,0,619,407,184,19,0,0,6273,0.0276419
854,340461476,gambiae,1014,9055,626,1768,6661,6276,2739,119694,462240,231120,1,0,676,430,163,21,0,0,6411,0.0263245
855,340461476,gambiae,1014,9065,627,1772,6666,6303,2742,119699,461330,230665,1,0,639,421,191,17,0,0,6552,0.0277388
856,340461476,gambiae,1014,9107,655,1776,6676,6326,2739,120005,475468,237734,1,0,655,433,166,14,0,0,6437,0.0284048
857,340461476,gambiae,1014,9110,650,1772,6688,6321,2632,120189,463190,231595,1,0,633,440,168,22,0,0,6271,0.0270765
858,340461476,gambiae,1014,9125,664,1753,6708,6296,2711,119705,459530,229765,1,0,660,452,177,16,0,0,6400,0.0270774
859,340461476,gambiae,1014,9100,662,1742,6696,6240,2774,119877,466228,233114,1,0,573,433,150,15,0,0,6363,0.0278545
860,340461476,gambiae,1014,9170,680,1751,6739,6265,2692,119756,469558,234779,1,0,691,427,174,20,0,0,6434,0.0272957
861,340461476,gambiae,1014,9146,691,1743,6712,6184,2751,119885,456866,228433,1,0,606,445,165,20,0,0,6378,0.0274045
862,340461476,gambiae,1013,9133,669,1793,6671,6208,2759,119866,474436,237218,1,0,661,485,167,22,0,0,6469,0.0279207
863,340461476,gambiae,1013,9130,685,1792,6653,6184,2671,120231,471036,235518,1,0,651,487,156,11,0,0,6149,0.0272703
864,340461476,gambiae,1013,9162,700,1753,6709,6195,2697,119553,471188,235594,1,0,671,465,153,21,0,0,6500,0.0261084
865,340461476,gambiae,1014,9148,709,1759,6680,6128,2775,119835,471450,235725,1,0,634,454,174,20,0,0,6465,0.0275898
866,340461476,gambiae,1014,9135,687,1784,6664,6150,2740,119571,473600,236800,1,0,618,458,158,15,0,0,6625,0.027426
867,340461476,gambiae,1014,9166,693,1758,6715,6116,2755,120061,463644,231822,1,0,653,421,179,22,0,0,6348,0.0279772
868,340461476,gambiae,1015,9112,684,1754,6674,6076,2780,120071,470390,235195,1,0,640,480,191,23,0,0,6319,0.0273831
869,340461476,gambiae,1015,9140,674,1780,6686,6073,2786,119812,474086,237043,1,0,646,414,182,22,0,0,6432,0.0268671
870,340461476,gambiae,1015,9099,653,1767,6679,6089,2782,120001,484442,242221,1,0,623,461,179,24,0,0,6366,0.0271343
871,340461476,gambiae,1015,9086,674,1753,6659,6143,2782,119915,481392,240696,1,0,648,462,177,22,0,0,6476,0.0262818
872,340461476,gambiae,1015,9144,682,1757,6705,6165,2826,119860,461074,230537,1,0,650,418,159,15,0,0,6453,0.0269053
873,340461476,gambiae,1015,9176,668,1779,6729,6178,2800,119735,467894,233947,1,0,656,439,171,14,0,0,6494,0.0279912
874,340461476,gambiae,1015,9241,666,1792,6783,6169,2790,119884,468970,234485,1,0,691,428,178,20,0,0,6313,0.0277584
875,340461476,gambiae,1015,9258,674,1782,6802,6152,2739,119521,479700,239850,1,0,652,431,180,24,0,0,6490,0.0269228
876,340461476,gambiae,1015,9261,680,1794,6787,6177,2672,119665,478072,239036,1,0,633,418,197,15,0,0,6404,0.0270586
877,340461476,gambiae,1015,9222,690,1791,6741,6179,2674,119314,478916,239458,1,0,615,450,180,24,0,0,6599,0.0267909
878,340461476,gambiae,1015,9267,711,1816,6740,6118,2710,119428,467058,233529,1,0,638,420,146,27,0,0,6525,0.0275581
879,340461476,gambiae,1012,9220,712,1815,6693,6167,2767,119754,486258,243129,1,0,599,470,161,15,0,0,6547,0.0279409
880,340461476,gambiae,1013,9246,692,1828,6726,6184,2770,120170,470426,235213,1,0,640,440,153,21,0,0,6219,0.0269281
881,340461476,gambiae,1013,9266,695,1830,6741,6141,2705,120174,465154,232577,1,0,663,436,184,23,0,0,6289,0.0264399
882,340461476,gambiae,1015,9262,698,1823,6741,6166,2704,119696,484514,242257,1,0,646,458,173,19,0,0,6553,0.0270405
883,340461476,gambiae,1015,9220,700,1820,6700,6159,2700,119919,485186,242593,1,0,628,474,172,24,0,0,6437,0.0270498
884,340461476,gambiae,1015,9269,710,1789,6770,6138,2662,119927,481246,240623,1,0,666,445,153,19,0,0,6399,0.0265342
885,340461476,gambiae,1015,9277,724,1776,6777,6131,2715,119857,466622,233311,1,0,651,461,162,20,0,0,6501,0.0265935
886,340461476,gambiae,1015,9229,707,1774,6748,6111,2658,120086,478758,239379,1,0,604,419,212,21,0,0,6361,0.0278641
887,340461476,gambiae,1015,9227,695,1796,6736,6078,2644,119743,473784,236892,1,0,659,455,184,22,0,0,6380,0.0265729
888,340461476,gambiae,1015,9153,691,1787,6675,6064,2711,119614,475230,237615,1,0,590,426,217,21,0,0,6445,0.0269321
889,340461476,gambiae,1014,9188,706,1792,6690,6088,2808,119671,477768,238884,1,0,641,423,168,15,0,0,6420,0.0271237
890,340461476,gambiae,1014,9178,712,1783,6683,6071,2728,119931,480158,240079,1,0,628,429,194,15,0,0,6201,0.026875
891,340461476,gambiae,1015,9196,704,1781,6711,6069,2645,119392,468994,234497,1,0,669,453,185,13,0,0,6433,0.025829
892,340461476,gambiae,1016,9116,696,1793,6627,6048,2697,119532,465616,232808,1,0,603,459,198,26,0,0,6417,0.0274332
893,340461476,gambiae,1017,9120,716,1755,6649,6080,2702,119366,455674,227837,1,0,650,448,181,17,0,0,6554,0.0275635
894,340461476,gambiae,1017,9162,717,1751,6694,6119,2747,119770,473966,236983,1,0,659,438,158,21,0,0,6366,0.0287662
895,340461476,gambiae,1017,9148,725,1783,6640,6105,2769,119626,479188,239594,1,0,614,424,180,24,0,0,6496,0.0268627
896,340461476,gambiae,1015,9214,733,1774,6707,6098,2751,119876,483398,241699,1,0,666,410,173,17,0,0,6342,0.0271125
897,340461476,gambiae,1015,9194,732,1797,6665,6118,2716,119835,483594,241797,1,0,627,463,159,25,0,0,6376,0.0262392
898,340461476,gambiae,1015,9239,740,1776,6723,6136,2704,119786,470718,235359,1,0,658,432,156,25,0,0,6437,0.0263692
899,340461476,gambiae,1015,9179,736,1771,6672,6085,2667,119942,460948,230474,1,0,604,452,188,24,0,0,6363,0.0273497
900,340461476,gambiae,1015,9167,721,1780,6666,6098,2662,119953,475368,237684,1,0,657,471,174,24,0,0,6284,0.0276083
901,340461476,gambiae,1015,9109,715,1780,6614,6084,2816,119950,463434,231717,1,0,604,449,199,14,0,0,6331,0.0264385
902,340461476,gambiae,1016,9076,699,1760,6617,6120,2904,119574,461064,230532,1,0,630,449,190,24,0,0,6708,0.0273221
903,340461476,gambiae,1015,9175,712,1774,6689,6234,2823,120285,467740,233870,1,0,671,404,154,14,0,0,6278,0.0290979
904,340461476,gambiae,1015,9243,713,1744,6786,6247,2674,119829,484482,242241,1,0,688,446,157,17,0,0,6464,0.026844
905,340461476,gambiae,1015,9213,713,1774,6726,6266,2698,120000,470676,235338,1,0,604,447,173,14,0,0,6488,0.0266842
906,340461476,gambiae,1015,9208,726,1788,6694,6238,2814,119904,470814,235407,1,0,626,432,183,16,0,0,6558,0.0275689
907,340461476,gambiae,1015,9205,708,1812,6685,6272,2805,120367,465672,232836,1,0,639,439,183,20,0,0,6132,0.0278581
908,340461476,gambiae,1015,9180,717,1778,6685,6321,2830,119585,489968,244984,1,0,633,452,189,17,0,0,6589,0.0263361
909,340461476,gambiae,1015,9124,704,1783,6637,6333,2784,119849,470622,235311,1,0,640,479,193,24,0,0,6419,0.0268956
910,340461476,gambiae,1015,9143,710,1782,6651,6318,2678,119749,464212,232106,1,0,691,449,210,13,0,0,6514,0.0272788
911,340461476,gambiae,1015,9159,718,1769,6672,6279,2709,119906,463118,231559,1,0,630,435,149,30,0,0,6521,0.0280648
912,340461476,gambiae,1015,9185,728,1775,6682,6227,2707,119870,475818,237909,1,0,643,437,163,17,0,0,6526,0.0281613
913,340461476,gambiae,1015,9194,732,1791,6671,6250,2653,120265,474070,237035,1,0,619,402,183,25,0,0,6261,0.0274307
