Time,NodeID,Gender,AgeYears,NumIndividuals,NumInfected
42,3,M,125,85,54
42,3,F,40,70,38
42,3,F,80,77,49
42,3,F,125,98,68
42,2,M,40,82,53
42,2,M,80,86,60
42,2,M,125,86,54
42,2,F,40,94,64
42,2,F,80,84,48
42,2,F,125,79,55
42,1,M,40,70,50
42,1,M,80,84,64
42,1,M,125,80,61
42,1,F,40,92,66
42,1,F,80,84,68
42,1,F,125,63,42
43,4,M,40,91,39
43,4,M,80,88,26
43,4,M,125,86,28
43,4,F,40,80,25
43,4,F,80,90,38
43,4,F,125,78,30
43,3,M,40,87,55
43,3,M,80,81,49
43,3,M,125,85,55
43,3,F,40,71,40
43,3,F,80,77,47
43,3,F,125,100,71
43,2,M,40,82,55
43,2,M,80,87,58
43,2,M,125,85,51
43,2,F,40,93,65
43,2,F,80,84,51
43,2,F,125,78,54
43,1,M,40,71,52
43,1,M,80,87,65
43,1,M,125,80,62
43,1,F,40,92,69
43,1,F,80,84,70
43,1,F,125,63,38
44,4,M,40,91,39
44,4,M,80,86,25
44,4,M,125,84,27
44,4,F,40,80,22
44,4,F,80,90,38
44,4,F,125,78,25
44,3,M,40,87,58
44,3,M,80,81,50
44,3,M,125,85,52
44,3,F,40,72,44
44,3,F,80,77,47
44,3,F,125,100,66
44,2,M,40,82,55
44,2,M,80,88,59
44,2,M,125,86,54
44,2,F,40,92,61
44,2,F,80,84,54
44,2,F,125,78,54
44,1,M,40,71,55
44,1,M,80,88,63
44,1,M,125,81,62
44,1,F,40,92,69
44,1,F,80,84,68
44,1,F,125,63,42
45,4,M,40,91,37
45,4,M,80,86,20
45,4,M,125,84,25
45,4,F,40,80,19
45,4,F,80,90,38
45,4,F,125,78,23
45,3,M,40,87,55
45,3,M,80,80,46
45,3,M,125,85,49
45,3,F,40,70,41
45,3,F,80,77,48
45,3,F,125,100,62
45,2,M,40,81,51
45,2,M,80,87,59
45,2,M,125,85,50
45,2,F,40,92,58
45,2,F,80,84,53
45,2,F,125,76,52
45,1,M,40,72,53
45,1,M,80,90,67
45,1,M,125,82,60
45,1,F,40,94,68
45,1,F,80,84,69
45,1,F,125,65,41
46,4,M,40,91,34
46,4,M,80,85,16
46,4,M,125,85,26
46,4,F,40,80,20
46,4,F,80,90,38
46,4,F,125,77,18
46,3,M,40,87,53
46,3,M,80,81,49
46,3,M,125,86,47
46,3,F,40,71,41
46,3,F,80,78,47
46,3,F,125,101,62
46,2,M,40,81,51
46,2,M,80,87,60
46,2,M,125,84,51
46,2,F,40,90,60
46,2,F,80,83,53
46,2,F,125,76,52
46,1,M,40,72,53
46,1,M,80,90,68
46,1,M,125,81,60
46,1,F,40,95,71
46,1,F,80,84,66
46,1,F,125,65,43
47,4,M,40,90,34
47,4,M,80,85,14
47,4,M,125,84,26
47,4,F,40,78,20
47,4,F,80,89,36
47,4,F,125,77,18
47,3,M,40,87,52
47,3,M,80,81,46
47,3,M,125,87,47
47,3,F,40,71,39
47,3,F,80,76,43
47,3,F,125,100,61
47,2,M,40,81,52
47,2,M,80,87,58
47,2,M,125,85,49
47,2,F,40,92,60
47,2,F,80,83,56
47,2,F,125,78,54
47,1,M,40,73,54
