Time,NodeID,Gender,NumIndividuals,NumInfected,NodeProp=DiscoMatangaStatus
6324.29,1,F,14893,4155,OPEN
6331.31,11,M,0,0,OPEN
6331.31,11,F,0,0,OPEN
6331.31,10,M,0,0,OPEN
6331.31,10,F,0,0,OPEN
6331.31,9,M,0,0,OPEN
6331.31,9,F,0,0,OPEN
6331.31,8,M,0,0,OPEN
6331.31,8,F,0,0,OPEN
6331.31,7,M,0,0,BUSY
6331.31,7,F,0,0,BUSY
6331.31,6,M,0,0,BUSY
6331.31,6,F,0,0,BUSY
6331.31,5,M,0,0,BUSY
6331.31,5,F,0,0,BUSY
6331.31,4,M,0,0,BUSY
6331.31,4,F,0,0,BUSY
6331.31,3,M,0,0,BUSY
6331.31,3,F,0,0,BUSY
6331.31,2,M,0,0,BUSY
6331.31,2,F,0,0,BUSY
6331.31,1,M,14859,3930,OPEN
6331.31,1,F,14953,4189,OPEN
6338.33,11,M,0,0,BUSY
6338.33,11,F,0,0,BUSY
6338.33,10,M,0,0,BUSY
6338.33,10,F,0,0,BUSY
6338.33,9,M,0,0,BUSY
6338.33,9,F,0,0,BUSY
6338.33,8,M,0,0,BUSY
6338.33,8,F,0,0,BUSY
6338.33,7,M,21,13,BUSY
6338.33,7,F,9,7,BUSY
6338.33,6,M,17,9,BUSY
6338.33,6,F,13,7,BUSY
6338.33,5,M,14,8,BUSY
6338.33,5,F,16,7,BUSY
6338.33,4,M,16,11,BUSY
6338.33,4,F,14,8,BUSY
6338.33,3,M,15,6,BUSY
6338.33,3,F,15,8,BUSY
6338.33,2,M,17,11,BUSY
6338.33,2,F,13,10,BUSY
6338.33,1,M,14763,3871,OPEN
6338.33,1,F,14876,4143,OPEN
6345.35,11,M,18,9,BUSY
6345.35,11,F,12,7,BUSY
6345.35,10,M,17,10,BUSY
6345.35,10,F,13,4,BUSY
6345.35,9,M,13,7,BUSY
6345.35,9,F,17,10,BUSY
6345.35,8,M,15,10,BUSY
6345.35,8,F,15,8,BUSY
6345.35,7,M,21,14,BUSY
6345.35,7,F,9,7,BUSY
6345.35,6,M,17,9,BUSY
6345.35,6,F,13,7,BUSY
6345.35,5,M,14,8,BUSY
6345.35,5,F,16,7,BUSY
6345.35,4,M,16,11,BUSY
6345.35,4,F,14,10,BUSY
6345.35,3,M,15,6,BUSY
6345.35,3,F,15,8,BUSY
6345.35,2,M,17,12,BUSY
6345.35,2,F,13,10,BUSY
6345.35,1,M,14703,3837,OPEN
6345.35,1,F,14823,4126,OPEN
6352.37,11,M,18,11,BUSY
6352.37,11,F,12,8,BUSY
6352.37,10,M,17,10,BUSY
6352.37,10,F,13,4,BUSY
6352.37,9,M,13,7,BUSY
6352.37,9,F,17,10,BUSY
6352.37,8,M,15,10,BUSY
6352.37,8,F,14,8,BUSY
6352.37,7,M,0,0,OPEN
6352.37,7,F,0,0,OPEN
6352.37,6,M,0,0,OPEN
6352.37,6,F,0,0,OPEN
6352.37,5,M,0,0,OPEN
6352.37,5,F,0,0,OPEN
6352.37,4,M,0,0,OPEN
6352.37,4,F,0,0,OPEN
6352.37,3,M,0,0,OPEN
6352.37,3,F,0,0,OPEN
6352.37,2,M,0,0,OPEN
6352.37,2,F,0,0,OPEN
6352.37,1,M,14805,3897,OPEN
6352.37,1,F,14910,4176,OPEN
6359.39,11,M,0,0,OPEN
6359.39,11,F,0,0,OPEN
6359.39,10,M,0,0,OPEN
6359.39,10,F,0,0,OPEN
6359.39,9,M,0,0,OPEN
6359.39,9,F,0,0,OPEN
6359.39,8,M,0,0,OPEN
6359.39,8,F,0,0,OPEN
6359.39,7,M,0,0,BUSY
6359.39,7,F,0,0,BUSY
6359.39,6,M,0,0,BUSY
6359.39,6,F,0,0,BUSY
6359.39,5,M,0,0,BUSY
6359.39,5,F,0,0,BUSY
6359.39,4,M,0,0,BUSY
6359.39,4,F,0,0,BUSY
6359.39,3,M,0,0,BUSY
6359.39,3,F,0,0,BUSY
6359.39,2,M,0,0,BUSY
6359.39,2,F,0,0,BUSY
6359.39,1,M,14868,3937,OPEN
6359.39,1,F,14966,4206,OPEN
6366.41,11,M,0,0,BUSY
6366.41,11,F,0,0,BUSY
6366.41,10,M,0,0,BUSY
6366.41,10,F,0,0,BUSY
6366.41,9,M,0,0,BUSY
6366.41,9,F,0,0,BUSY
6366.41,8,M,0,0,BUSY
6366.41,8,F,0,0,BUSY
6366.41,7,M,20,11,BUSY
6366.41,7,F,10,4,BUSY
6366.41,6,M,18,13,BUSY
6366.41,6,F,12,8,BUSY
6366.41,5,M,18,9,BUSY
6366.41,5,F,12,6,BUSY
6366.41,4,M,16,8,BUSY
6366.41,4,F,14,9,BUSY
6366.41,3,M,19,13,BUSY
6366.41,3,F,11,7,BUSY
6366.41,2,M,15,7,BUSY
6366.41,2,F,15,6,BUSY
6366.41,1,M,14767,3885,OPEN
6366.41,1,F,14895,4172,OPEN
6373.42,11,M,16,5,BUSY
6373.42,11,F,13,9,BUSY
6373.42,10,M,16,10,BUSY
6373.42,10,F,14,8,BUSY
6373.42,9,M,16,7,BUSY
6373.42,9,F,14,7,BUSY
6373.42,8,M,18,11,BUSY
6373.42,8,F,12,10,BUSY
6373.42,7,M,20,11,BUSY
6373.42,7,F,10,4,BUSY
6373.42,6,M,18,14,BUSY
6373.42,6,F,12,8,BUSY
6373.42,5,M,18,9,BUSY
6373.42,5,F,12,8,BUSY
6373.42,4,M,16,8,BUSY
6373.42,4,F,14,10,BUSY
6373.42,3,M,19,13,BUSY
6373.42,3,F,11,7,BUSY
6373.42,2,M,15,7,BUSY
6373.42,2,F,15,6,BUSY
6373.42,1,M,14707,3856,OPEN
6373.42,1,F,14848,4147,OPEN
6380.44,11,M,16,5,BUSY
6380.44,11,F,13,10,BUSY
6380.44,10,M,16,10,BUSY
6380.44,10,F,14,8,BUSY
6380.44,9,M,16,7,BUSY
6380.44,9,F,14,8,BUSY
6380.44,8,M,18,11,BUSY
6380.44,8,F,12,11,BUSY
6380.44,7,M,0,0,OPEN
6380.44,7,F,0,0,OPEN
6380.44,6,M,0,0,OPEN
6380.44,6,F,0,0,OPEN
6380.44,5,M,0,0,OPEN
6380.44,5,F,0,0,OPEN
6380.44,4,M,0,0,OPEN
6380.44,4,F,0,0,OPEN
6380.44,3,M,0,0,OPEN
6380.44,3,F,0,0,OPEN
6380.44,2,M,0,0,OPEN
6380.44,2,F,0,0,OPEN
6380.44,1,M,14819,3916,OPEN
6380.44,1,F,14920,4191,OPEN
6387.46,11,M,0,0,OPEN
6387.46,11,F,0,0,OPEN
6387.46,10,M,0,0,OPEN
6387.46,10,F,0,0,OPEN
6387.46,9,M,0,0,OPEN
6387.46,9,F,0,0,OPEN
6387.46,8,M,0,0,OPEN
6387.46,8,F,0,0,OPEN
6387.46,7,M,0,0,BUSY
6387.46,7,F,0,0,BUSY
6387.46,6,M,0,0,BUSY
6387.46,6,F,0,0,BUSY
6387.46,5,M,0,0,BUSY
6387.46,5,F,0,0,BUSY
6387.46,4,M,0,0,BUSY
6387.46,4,F,0,0,BUSY
6387.46,3,M,0,0,BUSY
6387.46,3,F,0,0,BUSY
6387.46,2,M,0,0,BUSY
6387.46,2,F,0,0,BUSY
6387.46,1,M,14887,3951,OPEN
6387.46,1,F,14970,4231,OPEN
6394.48,11,M,0,0,BUSY
6394.48,11,F,0,0,BUSY
6394.48,10,M,0,0,BUSY
6394.48,10,F,0,0,BUSY
6394.48,9,M,0,0,BUSY
6394.48,9,F,0,0,BUSY
6394.48,8,M,0,0,BUSY
6394.48,8,F,0,0,BUSY
6394.48,7,M,15,10,BUSY
6394.48,7,F,15,6,BUSY
6394.48,6,M,20,9,BUSY
6394.48,6,F,10,9,BUSY
6394.48,5,M,15,9,BUSY
6394.48,5,F,15,8,BUSY
6394.48,4,M,16,9,BUSY
6394.48,4,F,14,9,BUSY
6394.48,3,M,15,5,BUSY
6394.48,3,F,15,9,BUSY
6394.48,2,M,13,5,BUSY
6394.48,2,F,17,10,BUSY
6394.48,1,M,14791,3903,OPEN
6394.48,1,F,14888,4179,OPEN
6401.5,11,M,12,9,BUSY
6401.5,11,F,18,10,BUSY
6401.5,10,M,15,10,BUSY
6401.5,10,F,15,8,BUSY
6401.5,9,M,16,11,BUSY
6401.5,9,F,14,9,BUSY
6401.5,8,M,15,7,BUSY
6401.5,8,F,15,11,BUSY
6401.5,7,M,15,10,BUSY
6401.5,7,F,15,6,BUSY
6401.5,6,M,20,9,BUSY
6401.5,6,F,10,9,BUSY
6401.5,5,M,15,9,BUSY
6401.5,5,F,15,8,BUSY
6401.5,4,M,16,13,BUSY
6401.5,4,F,14,9,BUSY
6401.5,3,M,15,5,BUSY
6401.5,3,F,15,10,BUSY
6401.5,2,M,13,5,BUSY
6401.5,2,F,17,10,BUSY
6401.5,1,M,14733,3865,OPEN
6401.5,1,F,14821,4137,OPEN
6408.52,11,M,12,9,BUSY
6408.52,11,F,18,10,BUSY
6408.52,10,M,15,10,BUSY
6408.52,10,F,15,8,BUSY
6408.52,9,M,16,11,BUSY
6408.52,9,F,14,9,BUSY
6408.52,8,M,15,8,BUSY
6408.52,8,F,15,11,BUSY
6408.52,7,M,0,0,OPEN
6408.52,7,F,0,0,OPEN
6408.52,6,M,0,0,OPEN
6408.52,6,F,0,0,OPEN
6408.52,5,M,0,0,OPEN
6408.52,5,F,0,0,OPEN
6408.52,4,M,0,0,OPEN
6408.52,4,F,0,0,OPEN
6408.52,3,M,0,0,OPEN
6408.52,3,F,0,0,OPEN
6408.52,2,M,0,0,OPEN
6408.52,2,F,0,0,OPEN
6408.52,1,M,14832,3910,OPEN
6408.52,1,F,14902,4189,OPEN
6415.54,11,M,0,0,OPEN
6415.54,11,F,0,0,OPEN
6415.54,10,M,0,0,OPEN
6415.54,10,F,0,0,OPEN
6415.54,9,M,0,0,OPEN
6415.54,9,F,0,0,OPEN
6415.54,8,M,0,0,OPEN
6415.54,8,F,0,0,OPEN
6415.54,7,M,0,0,BUSY
6415.54,7,F,0,0,BUSY
6415.54,6,M,0,0,BUSY
6415.54,6,F,0,0,BUSY
6415.54,5,M,0,0,BUSY
6415.54,5,F,0,0,BUSY
6415.54,4,M,0,0,BUSY
6415.54,4,F,0,0,BUSY
6415.54,3,M,0,0,BUSY
6415.54,3,F,0,0,BUSY
6415.54,2,M,0,0,BUSY
6415.54,2,F,0,0,BUSY
6415.54,1,M,14889,3946,OPEN
6415.54,1,F,14966,4232,OPEN
6422.56,11,M,0,0,BUSY
6422.56,11,F,0,0,BUSY
6422.56,10,M,0,0,BUSY
6422.56,10,F,0,0,BUSY
6422.56,9,M,0,0,BUSY
6422.56,9,F,0,0,BUSY
6422.56,8,M,0,0,BUSY
6422.56,8,F,0,0,BUSY
6422.56,7,M,13,8,BUSY
6422.56,7,F,17,11,BUSY
6422.56,6,M,10,4,BUSY
6422.56,6,F,20,13,BUSY
6422.56,5,M,11,3,BUSY
6422.56,5,F,19,11,BUSY
6422.56,4,M,11,5,BUSY
6422.56,4,F,19,11,BUSY
6422.56,3,M,17,14,BUSY
6422.56,3,F,13,8,BUSY
6422.56,2,M,14,8,BUSY
6422.56,2,F,16,9,BUSY
6422.56,1,M,14814,3901,OPEN
6422.56,1,F,14861,4171,OPEN
6429.58,11,M,16,11,BUSY
6429.58,11,F,14,8,BUSY
6429.58,10,M,14,7,BUSY
6429.58,10,F,16,9,BUSY
6429.58,9,M,18,8,BUSY
6429.58,9,F,12,8,BUSY
6429.58,8,M,14,9,BUSY
6429.58,8,F,16,9,BUSY
6429.58,7,M,13,8,BUSY
6429.58,7,F,17,11,BUSY
6429.58,6,M,10,4,BUSY
6429.58,6,F,20,13,BUSY
6429.58,5,M,11,4,BUSY
6429.58,5,F,19,11,BUSY
6429.58,4,M,11,5,BUSY
6429.58,4,F,19,11,BUSY
6429.58,3,M,17,15,BUSY
6429.58,3,F,13,8,BUSY
6429.58,2,M,14,8,BUSY
6429.58,2,F,16,10,BUSY
6429.58,1,M,14755,3869,OPEN
6429.58,1,F,14809,4143,OPEN
6436.6,11,M,16,11,BUSY
6436.6,11,F,14,8,BUSY
6436.6,10,M,14,7,BUSY
6436.6,10,F,16,9,BUSY
6436.6,9,M,18,8,BUSY
6436.6,9,F,12,8,BUSY
6436.6,8,M,14,10,BUSY
6436.6,8,F,16,10,BUSY
6436.6,7,M,0,0,OPEN
6436.6,7,F,0,0,OPEN
6436.6,6,M,0,0,OPEN
6436.6,6,F,0,0,OPEN
6436.6,5,M,0,0,OPEN
6436.6,5,F,0,0,OPEN
6436.6,4,M,0,0,OPEN
6436.6,4,F,0,0,OPEN
6436.6,3,M,0,0,OPEN
6436.6,3,F,0,0,OPEN
6436.6,2,M,0,0,OPEN
6436.6,2,F,0,0,OPEN
6436.6,1,M,14836,3915,OPEN
6436.6,1,F,14918,4208,OPEN
6443.62,11,M,0,0,OPEN
6443.62,11,F,0,0,OPEN
6443.62,10,M,0,0,OPEN
6443.62,10,F,0,0,OPEN
6443.62,9,M,0,0,OPEN
6443.62,9,F,0,0,OPEN
6443.62,8,M,0,0,OPEN
6443.62,8,F,0,0,OPEN
6443.62,7,M,0,0,BUSY
6443.62,7,F,0,0,BUSY
6443.62,6,M,0,0,BUSY
6443.62,6,F,0,0,BUSY
6443.62,5,M,0,0,BUSY
6443.62,5,F,0,0,BUSY
6443.62,4,M,0,0,BUSY
6443.62,4,F,0,0,BUSY
6443.62,3,M,0,0,BUSY
6443.62,3,F,0,0,BUSY
6443.62,2,M,0,0,BUSY
6443.62,2,F,0,0,BUSY
6443.62,1,M,14899,3951,OPEN
6443.62,1,F,14979,4247,OPEN
6450.63,11,M,0,0,BUSY
6450.63,11,F,0,0,BUSY
6450.63,10,M,0,0,BUSY
6450.63,10,F,0,0,BUSY
6450.63,9,M,0,0,BUSY
6450.63,9,F,0,0,BUSY
6450.63,8,M,0,0,BUSY
6450.63,8,F,0,0,BUSY
6450.63,7,M,18,8,BUSY
6450.63,7,F,12,4,BUSY
6450.63,6,M,12,5,BUSY
6450.63,6,F,18,10,BUSY
6450.63,5,M,21,10,BUSY
6450.63,5,F,9,3,BUSY
6450.63,4,M,17,13,BUSY
6450.63,4,F,13,8,BUSY
6450.63,3,M,18,7,BUSY
6450.63,3,F,12,7,BUSY
6450.63,2,M,13,6,BUSY
6450.63,2,F,17,8,BUSY
6450.63,1,M,14810,3906,OPEN
6450.63,1,F,14903,4215,OPEN
6457.65,11,M,16,11,BUSY
6457.65,11,F,14,5,BUSY
6457.65,10,M,8,7,BUSY
6457.65,10,F,22,11,BUSY
6457.65,9,M,18,10,BUSY
6457.65,9,F,12,9,BUSY
6457.65,8,M,15,7,BUSY
6457.65,8,F,15,8,BUSY
6457.65,7,M,18,9,BUSY
6457.65,7,F,12,4,BUSY
6457.65,6,M,12,5,BUSY
6457.65,6,F,18,10,BUSY
6457.65,5,M,21,10,BUSY
6457.65,5,F,9,3,BUSY
6457.65,4,M,17,13,BUSY
6457.65,4,F,13,9,BUSY
6457.65,3,M,18,8,BUSY
6457.65,3,F,12,7,BUSY
6457.65,2,M,13,6,BUSY
6457.65,2,F,17,11,BUSY
6457.65,1,M,14757,3870,OPEN
6457.65,1,F,14849,4181,OPEN
6464.67,11,M,16,12,BUSY
6464.67,11,F,14,5,BUSY
6464.67,10,M,8,7,BUSY
6464.67,10,F,22,11,BUSY
6464.67,9,M,18,10,BUSY
6464.67,9,F,12,9,BUSY
6464.67,8,M,15,7,BUSY
6464.67,8,F,15,8,BUSY
6464.67,7,M,0,0,OPEN
6464.67,7,F,0,0,OPEN
6464.67,6,M,0,0,OPEN
6464.67,6,F,0,0,OPEN
6464.67,5,M,0,0,OPEN
6464.67,5,F,0,0,OPEN
6464.67,4,M,0,0,OPEN
6464.67,4,F,0,0,OPEN
6464.67,3,M,0,0,OPEN
6464.67,3,F,0,0,OPEN
6464.67,2,M,0,0,OPEN
6464.67,2,F,0,0,OPEN
6464.67,1,M,14859,3928,OPEN
6464.67,1,F,14935,4226,OPEN
6471.69,11,M,0,0,OPEN
6471.69,11,F,0,0,OPEN
6471.69,10,M,0,0,OPEN
6471.69,10,F,0,0,OPEN
6471.69,9,M,0,0,OPEN
6471.69,9,F,0,0,OPEN
6471.69,8,M,0,0,OPEN
6471.69,8,F,0,0,OPEN
6471.69,7,M,0,0,BUSY
6471.69,7,F,0,0,BUSY
6471.69,6,M,0,0,BUSY
6471.69,6,F,0,0,BUSY
6471.69,5,M,0,0,BUSY
6471.69,5,F,0,0,BUSY
6471.69,4,M,0,0,BUSY
6471.69,4,F,0,0,BUSY
6471.69,3,M,0,0,BUSY
6471.69,3,F,0,0,BUSY
6471.69,2,M,0,0,BUSY
6471.69,2,F,0,0,BUSY
6471.69,1,M,14919,3959,OPEN
6471.69,1,F,15002,4262,OPEN
6478.71,11,M,0,0,BUSY
6478.71,11,F,0,0,BUSY
6478.71,10,M,0,0,BUSY
6478.71,10,F,0,0,BUSY
6478.71,9,M,0,0,BUSY
6478.71,9,F,0,0,BUSY
6478.71,8,M,0,0,BUSY
6478.71,8,F,0,0,BUSY
6478.71,7,M,13,10,BUSY
6478.71,7,F,17,11,BUSY
6478.71,6,M,17,9,BUSY
6478.71,6,F,13,6,BUSY
6478.71,5,M,16,11,BUSY
6478.71,5,F,14,7,BUSY
6478.71,4,M,17,8,BUSY
6478.71,4,F,13,5,BUSY
6478.71,3,M,18,12,BUSY
6478.71,3,F,12,6,BUSY
6478.71,2,M,12,8,BUSY
6478.71,2,F,18,10,BUSY
6478.71,1,M,14824,3900,OPEN
6478.71,1,F,14915,4215,OPEN
6485.73,11,M,20,11,BUSY
6485.73,11,F,10,3,BUSY
6485.73,10,M,18,10,BUSY
6485.73,10,F,12,5,BUSY
6485.73,9,M,17,10,BUSY
6485.73,9,F,13,7,BUSY
6485.73,8,M,17,12,BUSY
6485.73,8,F,13,6,BUSY
6485.73,7,M,13,11,BUSY
6485.73,7,F,17,11,BUSY
6485.73,6,M,17,9,BUSY
6485.73,6,F,13,7,BUSY
6485.73,5,M,16,12,BUSY
6485.73,5,F,14,8,BUSY
6485.73,4,M,17,9,BUSY
6485.73,4,F,13,6,BUSY
6485.73,3,M,18,13,BUSY
6485.73,3,F,12,6,BUSY
6485.73,2,M,12,8,BUSY
6485.73,2,F,18,10,BUSY
6485.73,1,M,14757,3859,OPEN
6485.73,1,F,14869,4197,OPEN
6492.75,11,M,20,11,BUSY
6492.75,11,F,10,3,BUSY
6492.75,10,M,18,10,BUSY
6492.75,10,F,12,5,BUSY
6492.75,9,M,17,10,BUSY
6492.75,9,F,12,7,BUSY
6492.75,8,M,17,13,BUSY
6492.75,8,F,13,6,BUSY
6492.75,7,M,0,0,OPEN
6492.75,7,F,0,0,OPEN
6492.75,6,M,0,0,OPEN
6492.75,6,F,0,0,OPEN
6492.75,5,M,0,0,OPEN
6492.75,5,F,0,0,OPEN
6492.75,4,M,0,0,OPEN
6492.75,4,F,0,0,OPEN
6492.75,3,M,0,0,OPEN
6492.75,3,F,0,0,OPEN
6492.75,2,M,0,0,OPEN
6492.75,2,F,0,0,OPEN
6492.75,1,M,14850,3922,OPEN
6492.75,1,F,14956,4249,OPEN
6499.77,11,M,0,0,OPEN
6499.77,11,F,0,0,OPEN
6499.77,10,M,0,0,OPEN
6499.77,10,F,0,0,OPEN
6499.77,9,M,0,0,OPEN
6499.77,9,F,0,0,OPEN
6499.77,8,M,0,0,OPEN
6499.77,8,F,0,0,OPEN
6499.77,7,M,0,0,BUSY
6499.77,7,F,0,0,BUSY
6499.77,6,M,0,0,BUSY
6499.77,6,F,0,0,BUSY
6499.77,5,M,0,0,BUSY
6499.77,5,F,0,0,BUSY
6499.77,4,M,0,0,BUSY
6499.77,4,F,0,0,BUSY
6499.77,3,M,0,0,BUSY
6499.77,3,F,0,0,BUSY
6499.77,2,M,0,0,BUSY
6499.77,2,F,0,0,BUSY
6499.77,1,M,14929,3965,OPEN
6499.77,1,F,15007,4265,OPEN
6506.79,11,M,0,0,BUSY
6506.79,11,F,0,0,BUSY
6506.79,10,M,0,0,BUSY
6506.79,10,F,0,0,BUSY
6506.79,9,M,0,0,BUSY
6506.79,9,F,0,0,BUSY
6506.79,8,M,0,0,BUSY
6506.79,8,F,0,0,BUSY
6506.79,7,M,14,7,BUSY
6506.79,7,F,16,9,BUSY
6506.79,6,M,15,11,BUSY
6506.79,6,F,15,3,BUSY
6506.79,5,M,16,8,BUSY
6506.79,5,F,14,10,BUSY
6506.79,4,M,16,9,BUSY
6506.79,4,F,14,6,BUSY
6506.79,3,M,19,8,BUSY
6506.79,3,F,11,7,BUSY
6506.79,2,M,19,16,BUSY
6506.79,2,F,11,6,BUSY
6506.79,1,M,14829,3905,OPEN
6506.79,1,F,14933,4228,OPEN
6513.81,11,M,15,9,BUSY
6513.81,11,F,15,8,BUSY
6513.81,10,M,16,12,BUSY
6513.81,10,F,14,6,BUSY
6513.81,9,M,14,12,BUSY
6513.81,9,F,16,8,BUSY
6513.81,8,M,17,6,BUSY
6513.81,8,F,13,6,BUSY
6513.81,7,M,14,8,BUSY
6513.81,7,F,16,9,BUSY
6513.81,6,M,15,11,BUSY
6513.81,6,F,15,3,BUSY
6513.81,5,M,16,8,BUSY
6513.81,5,F,14,11,BUSY
6513.81,4,M,16,9,BUSY
6513.81,4,F,14,6,BUSY
6513.81,3,M,19,8,BUSY
6513.81,3,F,11,7,BUSY
6513.81,2,M,19,16,BUSY
6513.81,2,F,11,7,BUSY
6513.81,1,M,14770,3869,OPEN
6513.81,1,F,14877,4196,OPEN
6520.82,11,M,15,10,BUSY
6520.82,11,F,15,8,BUSY
6520.82,10,M,16,12,BUSY
6520.82,10,F,14,7,BUSY
6520.82,9,M,14,12,BUSY
6520.82,9,F,16,8,BUSY
6520.82,8,M,17,6,BUSY
6520.82,8,F,13,7,BUSY
6520.82,7,M,0,0,OPEN
6520.82,7,F,0,0,OPEN
6520.82,6,M,0,0,OPEN
6520.82,6,F,0,0,OPEN
6520.82,5,M,0,0,OPEN
6520.82,5,F,0,0,OPEN
6520.82,4,M,0,0,OPEN
6520.82,4,F,0,0,OPEN
6520.82,3,M,0,0,OPEN
6520.82,3,F,0,0,OPEN
6520.82,2,M,0,0,OPEN
6520.82,2,F,0,0,OPEN
6520.82,1,M,14875,3933,OPEN
6520.82,1,F,14952,4238,OPEN
6527.84,11,M,0,0,OPEN
6527.84,11,F,0,0,OPEN
6527.84,10,M,0,0,OPEN
6527.84,10,F,0,0,OPEN
6527.84,9,M,0,0,OPEN
6527.84,9,F,0,0,OPEN
6527.84,8,M,0,0,OPEN
6527.84,8,F,0,0,OPEN
6527.84,7,M,0,0,BUSY
6527.84,7,F,0,0,BUSY
6527.84,6,M,0,0,BUSY
6527.84,6,F,0,0,BUSY
6527.84,5,M,0,0,BUSY
6527.84,5,F,0,0,BUSY
6527.84,4,M,0,0,BUSY
6527.84,4,F,0,0,BUSY
6527.84,3,M,0,0,BUSY
6527.84,3,F,0,0,BUSY
6527.84,2,M,0,0,BUSY
6527.84,2,F,0,0,BUSY
6527.84,1,M,14939,3973,OPEN
6527.84,1,F,15014,4266,OPEN
6534.86,11,M,0,0,BUSY
6534.86,11,F,0,0,BUSY
6534.86,10,M,0,0,BUSY
6534.86,10,F,0,0,BUSY
6534.86,9,M,0,0,BUSY
6534.86,9,F,0,0,BUSY
6534.86,8,M,0,0,BUSY
6534.86,8,F,0,0,BUSY
6534.86,7,M,19,16,BUSY
6534.86,7,F,11,4,BUSY
6534.86,6,M,9,2,BUSY
6534.86,6,F,21,8,BUSY
6534.86,5,M,15,8,BUSY
6534.86,5,F,15,7,BUSY
6534.86,4,M,15,6,BUSY
6534.86,4,F,15,6,BUSY
6534.86,3,M,17,9,BUSY
6534.86,3,F,13,10,BUSY
6534.86,2,M,15,9,BUSY
6534.86,2,F,15,9,BUSY
6534.86,1,M,14854,3926,OPEN
6534.86,1,F,14928,4225,OPEN
6541.88,11,M,11,8,BUSY
6541.88,11,F,19,10,BUSY
6541.88,10,M,12,10,BUSY
6541.88,10,F,18,12,BUSY
6541.88,9,M,13,8,BUSY
6541.88,9,F,17,12,BUSY
6541.88,8,M,14,6,BUSY
6541.88,8,F,16,10,BUSY
6541.88,7,M,19,16,BUSY
6541.88,7,F,11,4,BUSY
6541.88,6,M,9,3,BUSY
6541.88,6,F,21,8,BUSY
6541.88,5,M,15,9,BUSY
6541.88,5,F,15,7,BUSY
6541.88,4,M,15,6,BUSY
6541.88,4,F,15,6,BUSY
6541.88,3,M,17,10,BUSY
6541.88,3,F,13,10,BUSY
6541.88,2,M,15,9,BUSY
6541.88,2,F,15,9,BUSY
6541.88,1,M,14809,3892,OPEN
6541.88,1,F,14864,4181,OPEN
6548.9,11,M,11,8,BUSY
6548.9,11,F,19,10,BUSY
6548.9,10,M,12,10,BUSY
6548.9,10,F,18,15,BUSY
6548.9,9,M,13,8,BUSY
6548.9,9,F,17,13,BUSY
6548.9,8,M,14,7,BUSY
6548.9,8,F,16,10,BUSY
6548.9,7,M,0,0,OPEN
6548.9,7,F,0,0,OPEN
6548.9,6,M,0,0,OPEN
6548.9,6,F,0,0,OPEN
6548.9,5,M,0,0,OPEN
6548.9,5,F,0,0,OPEN
6548.9,4,M,0,0,OPEN
6548.9,4,F,0,0,OPEN
6548.9,3,M,0,0,OPEN
6548.9,3,F,0,0,OPEN
6548.9,2,M,0,0,OPEN
6548.9,2,F,0,0,OPEN
6548.9,1,M,14905,3940,OPEN
6548.9,1,F,14952,4220,OPEN
6555.92,11,M,0,0,OPEN
6555.92,11,F,0,0,OPEN
6555.92,10,M,0,0,OPEN
6555.92,10,F,0,0,OPEN
6555.92,9,M,0,0,OPEN
6555.92,9,F,0,0,OPEN
6555.92,8,M,0,0,OPEN
6555.92,8,F,0,0,OPEN
6555.92,7,M,0,0,BUSY
6555.92,7,F,0,0,BUSY
6555.92,6,M,0,0,BUSY
6555.92,6,F,0,0,BUSY
6555.92,5,M,0,0,BUSY
6555.92,5,F,0,0,BUSY
6555.92,4,M,0,0,BUSY
6555.92,4,F,0,0,BUSY
6555.92,3,M,0,0,BUSY
6555.92,3,F,0,0,BUSY
6555.92,2,M,0,0,BUSY
6555.92,2,F,0,0,BUSY
6555.92,1,M,14954,3973,OPEN
6555.92,1,F,15025,4269,OPEN
6562.94,11,M,0,0,BUSY
6562.94,11,F,0,0,BUSY
6562.94,10,M,0,0,BUSY
6562.94,10,F,0,0,BUSY
6562.94,9,M,0,0,BUSY
6562.94,9,F,0,0,BUSY
6562.94,8,M,0,0,BUSY
6562.94,8,F,0,0,BUSY
6562.94,7,M,14,10,BUSY
6562.94,7,F,16,11,BUSY
6562.94,6,M,15,10,BUSY
6562.94,6,F,15,8,BUSY
6562.94,5,M,13,4,BUSY
6562.94,5,F,17,9,BUSY
6562.94,4,M,12,8,BUSY
6562.94,4,F,18,8,BUSY
6562.94,3,M,10,3,BUSY
6562.94,3,F,20,9,BUSY
6562.94,2,M,14,2,BUSY
6562.94,2,F,16,8,BUSY
6562.94,1,M,14878,3936,OPEN
6562.94,1,F,14927,4215,OPEN
6569.96,11,M,15,9,BUSY
6569.96,11,F,15,8,BUSY
6569.96,10,M,12,6,BUSY
6569.96,10,F,18,10,BUSY
6569.96,9,M,13,9,BUSY
6569.96,9,F,17,12,BUSY
6569.96,8,M,12,7,BUSY
6569.96,8,F,18,11,BUSY
6569.96,7,M,14,10,BUSY
6569.96,7,F,16,11,BUSY
6569.96,6,M,15,11,BUSY
6569.96,6,F,15,10,BUSY
6569.96,5,M,13,4,BUSY
6569.96,5,F,17,9,BUSY
6569.96,4,M,11,7,BUSY
6569.96,4,F,18,10,BUSY
6569.96,3,M,10,3,BUSY
6569.96,3,F,20,9,BUSY
