Time,Coordinator_Name,Event_Name
8696.76,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8696.76,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8696.76,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8696.76,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8703.78,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_2
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_3
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_4
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_5
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_6
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_7
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8710.8,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,TEC-Migrate to Node 2,People_Sent_To_Node_2
8717.82,TEC-Change IP Node 2,Changed_Node_2_IP_To_BUSY
8717.82,TEC-Migrate to Node 3,People_Sent_To_Node_3
8717.82,TEC-Change IP Node 3,Changed_Node_3_IP_To_BUSY
8717.82,TEC-Migrate to Node 4,People_Sent_To_Node_4
8717.82,TEC-Change IP Node 4,Changed_Node_4_IP_To_BUSY
8717.82,TEC-Migrate to Node 5,People_Sent_To_Node_5
8717.82,TEC-Change IP Node 5,Changed_Node_5_IP_To_BUSY
8717.82,TEC-Migrate to Node 6,People_Sent_To_Node_6
8717.82,TEC-Change IP Node 6,Changed_Node_6_IP_To_BUSY
8717.82,TEC-Migrate to Node 7,People_Sent_To_Node_7
8717.82,TEC-Change IP Node 7,Changed_Node_7_IP_To_BUSY
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_8
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_9
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_10
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_11
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8717.82,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,TEC-Migrate to Node 8,People_Sent_To_Node_8
8724.84,TEC-Change IP Node 8,Changed_Node_8_IP_To_BUSY
8724.84,TEC-Migrate to Node 9,People_Sent_To_Node_9
8724.84,TEC-Change IP Node 9,Changed_Node_9_IP_To_BUSY
8724.84,TEC-Migrate to Node 10,People_Sent_To_Node_10
8724.84,TEC-Change IP Node 10,Changed_Node_10_IP_To_BUSY
8724.84,TEC-Migrate to Node 11,People_Sent_To_Node_11
8724.84,TEC-Change IP Node 11,Changed_Node_11_IP_To_BUSY
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8724.84,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8731.86,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_2
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_3
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_4
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_5
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_6
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_7
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8738.88,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,TEC-Migrate to Node 2,People_Sent_To_Node_2
8745.9,TEC-Change IP Node 2,Changed_Node_2_IP_To_BUSY
8745.9,TEC-Migrate to Node 3,People_Sent_To_Node_3
8745.9,TEC-Change IP Node 3,Changed_Node_3_IP_To_BUSY
8745.9,TEC-Migrate to Node 4,People_Sent_To_Node_4
8745.9,TEC-Change IP Node 4,Changed_Node_4_IP_To_BUSY
8745.9,TEC-Migrate to Node 5,People_Sent_To_Node_5
8745.9,TEC-Change IP Node 5,Changed_Node_5_IP_To_BUSY
8745.9,TEC-Migrate to Node 6,People_Sent_To_Node_6
8745.9,TEC-Change IP Node 6,Changed_Node_6_IP_To_BUSY
8745.9,TEC-Migrate to Node 7,People_Sent_To_Node_7
8745.9,TEC-Change IP Node 7,Changed_Node_7_IP_To_BUSY
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_8
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_9
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_10
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_11
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8745.9,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,TEC-Migrate to Node 8,People_Sent_To_Node_8
8752.92,TEC-Change IP Node 8,Changed_Node_8_IP_To_BUSY
8752.92,TEC-Migrate to Node 9,People_Sent_To_Node_9
8752.92,TEC-Change IP Node 9,Changed_Node_9_IP_To_BUSY
8752.92,TEC-Migrate to Node 10,People_Sent_To_Node_10
8752.92,TEC-Change IP Node 10,Changed_Node_10_IP_To_BUSY
8752.92,TEC-Migrate to Node 11,People_Sent_To_Node_11
8752.92,TEC-Change IP Node 11,Changed_Node_11_IP_To_BUSY
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8752.92,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8759.94,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_2
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_3
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_4
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_5
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_6
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_7
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8766.96,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,TEC-Migrate to Node 2,People_Sent_To_Node_2
8773.98,TEC-Change IP Node 2,Changed_Node_2_IP_To_BUSY
8773.98,TEC-Migrate to Node 3,People_Sent_To_Node_3
8773.98,TEC-Change IP Node 3,Changed_Node_3_IP_To_BUSY
8773.98,TEC-Migrate to Node 4,People_Sent_To_Node_4
8773.98,TEC-Change IP Node 4,Changed_Node_4_IP_To_BUSY
8773.98,TEC-Migrate to Node 5,People_Sent_To_Node_5
8773.98,TEC-Change IP Node 5,Changed_Node_5_IP_To_BUSY
8773.98,TEC-Migrate to Node 6,People_Sent_To_Node_6
8773.98,TEC-Change IP Node 6,Changed_Node_6_IP_To_BUSY
8773.98,TEC-Migrate to Node 7,People_Sent_To_Node_7
8773.98,TEC-Change IP Node 7,Changed_Node_7_IP_To_BUSY
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_8
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_9
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_10
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_11
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8773.98,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,TEC-Migrate to Node 8,People_Sent_To_Node_8
8781,TEC-Change IP Node 8,Changed_Node_8_IP_To_BUSY
8781,TEC-Migrate to Node 9,People_Sent_To_Node_9
8781,TEC-Change IP Node 9,Changed_Node_9_IP_To_BUSY
8781,TEC-Migrate to Node 10,People_Sent_To_Node_10
8781,TEC-Change IP Node 10,Changed_Node_10_IP_To_BUSY
8781,TEC-Migrate to Node 11,People_Sent_To_Node_11
8781,TEC-Change IP Node 11,Changed_Node_11_IP_To_BUSY
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8781,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8788.02,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_2
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_3
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_4
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_5
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_6
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,FirstNodeWithNodePropertyEventCoordinator,Send_People_To_Node_7
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8795.04,BroadcastCoordinatorEventFromNode,Send_People_To_Node_For_Disco_Matanga
8802.06,TEC-Migrate to Node 2,People_Sent_To_Node_2
8802.06,TEC-Change IP Node 2,Changed_Node_2_IP_To_BUSY
