Year, NodeId, On_Art_Dim, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Transmitters
1997,8,0,20,11,8,0,0,0,0,0,0,0,0,0,1
1997,8,0,30,4,3,0,0,0,0,0,0,0,0,0,0
1997,8,0,40,4,2,1,0,0,0,0,0,0,0,0,3
1997,8,0,50,5,0,1,0,0,0,0,0,0,0,0,1
1997,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,0,10,9,1,2,0,0,0,0,0,0,0,0,1
1997,7,0,20,8,7,1,0,0,0,0,0,0,0,0,3
1997,7,0,30,4,3,1,0,0,0,0,0,0,0,0,1
1997,7,0,40,5,3,1,0,0,0,0,0,0,0,0,0
1997,7,0,50,4,1,0,0,0,0,0,0,0,0,0,0
1997,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,0,10,8,3,2,0,0,0,0,0,0,0,0,0
1997,6,0,20,7,6,1,0,0,0,0,0,0,0,0,2
1997,6,0,30,6,6,0,0,0,0,0,0,0,0,0,0
1997,6,0,40,6,2,0,0,0,0,0,0,0,0,0,1
1997,6,0,50,2,1,0,0,0,0,0,0,0,0,0,0
1997,6,0,60,1,1,0,0,0,0,0,0,0,0,0,0
1997,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,0,10,11,2,0,0,0,0,0,0,0,0,0,0
1997,5,0,20,9,6,0,0,0,0,0,0,0,0,0,0
1997,5,0,30,6,5,0,0,0,0,0,0,0,0,0,0
1997,5,0,40,0,0,2,0,0,0,0,0,0,0,0,4
1997,5,0,50,4,0,3,0,0,0,0,0,0,0,0,1
1997,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,0,10,12,5,11,0,0,0,0,0,0,0,0,8
1997,4,0,20,10,8,3,0,0,0,0,0,0,0,0,3
1997,4,0,30,3,1,0,0,0,0,0,0,0,0,0,0
1997,4,0,40,3,1,1,0,0,0,0,0,0,0,0,1
1997,4,0,50,2,0,0,0,0,0,0,0,0,0,0,3
1997,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,0,10,4,3,3,0,0,0,0,0,0,0,0,0
1997,3,0,20,19,15,0,0,0,0,0,0,0,0,0,4
1997,3,0,30,1,1,1,0,0,0,0,0,0,0,0,1
1997,3,0,40,2,1,0,0,0,0,0,0,0,0,0,0
1997,3,0,50,4,4,2,0,0,0,0,0,0,0,0,1
1997,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,0,10,7,3,3,0,0,0,0,0,0,0,0,4
1997,2,0,20,12,10,3,0,0,0,0,0,0,0,0,2
1997,2,0,30,6,6,0,0,0,0,0,0,0,0,0,3
1997,2,0,40,4,3,3,0,0,0,0,0,0,0,0,1
1997,2,0,50,1,0,2,0,0,0,0,0,0,0,0,1
1997,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,0,0,9361,909,101,0,105,71,0,0,0,0,0,0
1997,1,0,10,9107,1158,144,0,46,33,0,0,0,0,0,67
1997,1,0,20,3968,3017,56,0,74,68,0,0,0,0,0,127
1997,1,0,30,2011,1573,18,0,86,84,0,0,0,0,0,26
1997,1,0,40,1705,789,13,0,52,47,0,0,0,0,0,14
1997,1,0,50,1417,356,5,0,28,21,0,0,0,0,0,5
1997,1,0,60,1113,70,3,0,29,14,0,0,0,0,0,0
1997,1,0,70,572,6,0,0,16,3,0,0,0,0,0,0
1997,1,0,80,202,2,0,0,12,1,0,0,0,0,0,0
1997,1,0,90,15,0,0,0,3,0,0,0,0,0,0,0
1997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,0,10,0,0,9,0,0,0,0,0,0,0,0,5
1997.5,11,0,20,0,0,2,0,0,0,0,0,0,0,0,4
1997.5,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,0,40,0,0,2,0,0,0,0,0,0,0,0,5
1997.5,11,0,50,0,0,3,0,0,0,0,0,0,0,0,2
1997.5,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,0,10,0,0,5,0,0,0,0,0,0,0,0,2
1997.5,10,0,20,0,0,0,0,0,0,0,0,0,0,0,2
1997.5,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,0,50,0,0,0,0,0,0,0,0,0,0,0,1
1997.5,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,0,10,0,0,3,0,0,0,0,0,0,0,0,0
1997.5,9,0,20,0,0,2,0,0,0,0,0,0,0,0,2
1997.5,9,0,30,0,0,0,0,0,0,0,0,0,0,0,1
1997.5,9,0,40,0,0,3,0,0,0,0,0,0,0,0,1
1997.5,9,0,50,0,0,2,0,0,0,0,0,0,0,0,6
1997.5,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,0,10,0,0,8,0,0,0,0,0,0,0,0,0
1997.5,8,0,20,0,0,0,0,1,1,0,0,0,0,0,2
1997.5,8,0,30,0,0,0,0,0,0,0,0,0,0,0,4
1997.5,8,0,40,0,0,1,0,0,0,0,0,0,0,0,3
1997.5,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,0,10,0,0,2,0,0,0,0,0,0,0,0,0
1997.5,7,0,20,0,0,1,0,0,0,0,0,0,0,0,4
1997.5,7,0,30,0,0,1,0,0,0,0,0,0,0,0,0
1997.5,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,0,50,0,0,1,0,0,0,0,0,0,0,0,1
1997.5,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,0,10,0,0,3,0,0,0,0,0,0,0,0,2
1997.5,6,0,20,0,0,0,0,0,0,0,0,0,0,0,2
1997.5,6,0,30,0,0,1,0,0,0,0,0,0,0,0,1
1997.5,6,0,40,0,0,1,0,0,0,0,0,0,0,0,0
1997.5,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,0,10,0,0,2,0,0,0,0,0,0,0,0,0
1997.5,5,0,20,0,0,0,0,0,0,0,0,0,0,0,1
1997.5,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,0,50,0,0,1,0,0,0,0,0,0,0,0,2
1997.5,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,0,10,0,0,7,0,0,0,0,0,0,0,0,1
1997.5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,3
1997.5,4,0,30,0,0,1,0,1,1,0,0,0,0,0,1
1997.5,4,0,40,0,0,0,0,0,0,0,0,0,0,0,1
1997.5,4,0,50,0,0,1,0,0,0,0,0,0,0,0,3
1997.5,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,0,10,0,0,4,0,0,0,0,0,0,0,0,3
1997.5,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,0,30,0,0,0,0,0,0,0,0,0,0,0,1
1997.5,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,0,50,0,0,1,0,0,0,0,0,0,0,0,1
1997.5,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,0,10,0,0,4,0,0,0,0,0,0,0,0,1
1997.5,2,0,20,0,0,0,0,0,0,0,0,0,0,0,1
1997.5,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,0,40,0,0,1,0,0,0,0,0,0,0,0,1
1997.5,2,0,50,0,0,1,0,0,0,0,0,0,0,0,3
1997.5,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,0,0,9273,923,125,0,116,84,0,0,0,0,0,0
1997.5,1,0,10,9365,1231,179,0,32,28,0,0,0,0,0,85
1997.5,1,0,20,4121,3131,66,0,83,78,0,0,0,0,0,156
1997.5,1,0,30,2053,1639,15,0,73,72,0,0,0,0,0,27
1997.5,1,0,40,1685,812,15,0,43,37,0,0,0,0,0,10
1997.5,1,0,50,1437,362,6,0,35,27,0,0,0,0,0,4
1997.5,1,0,60,1113,76,2,0,27,14,0,0,0,0,0,2
1997.5,1,0,70,587,6,1,0,13,1,0,0,0,0,0,0
1997.5,1,0,80,206,2,0,0,10,0,0,0,0,0,0,0
1997.5,1,0,90,17,0,0,0,1,0,0,0,0,0,0,0
1997.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1997.5,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,0,10,7,3,2,0,0,0,0,0,0,0,0,2
1998,11,0,20,11,7,1,0,0,0,0,0,0,0,0,0
1998,11,0,30,6,5,0,0,0,0,0,0,0,0,0,2
1998,11,0,40,1,1,0,0,0,0,0,0,0,0,0,0
1998,11,0,50,5,1,1,0,1,0,0,0,0,0,0,0
1998,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1998,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,10,0,10,9,3,5,0,0,0,0,0,0,0,0,0
1998,10,0,20,10,8,0,0,0,0,0,0,0,0,0,1
1998,10,0,30,3,3,0,0,0,0,0,0,0,0,0,3
1998,10,0,40,6,2,1,0,0,0,0,0,0,0,0,2
1998,10,0,50,2,0,0,0,0,0,0,0,0,0,0,0
1998,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1998,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1998,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
