Time,NodeID,Alleles,STATE_MALE
349,1,Aw,101277
349,1,X,101277
349,1,Y,101277
350,1,Ad,0
350,1,Aw,101270
350,1,X,101270
350,1,Y,101270
351,1,Ad,0
351,1,Aw,101281
351,1,X,101281
351,1,Y,101281
352,1,Ad,0
352,1,Aw,101148
352,1,X,101148
352,1,Y,101148
353,1,Ad,0
353,1,Aw,101376
353,1,X,101376
353,1,Y,101376
354,1,Ad,0
354,1,Aw,101611
354,1,X,101611
354,1,Y,101611
355,1,Ad,0
355,1,Aw,101475
355,1,X,101475
355,1,Y,101475
356,1,Ad,0
356,1,Aw,101340
356,1,X,101340
356,1,Y,101340
357,1,Ad,0
357,1,Aw,101293
357,1,X,101293
357,1,Y,101293
358,1,Ad,0
358,1,Aw,101374
358,1,X,101374
358,1,Y,101374
359,1,Ad,0
359,1,Aw,101336
359,1,X,101336
359,1,Y,101336
360,1,Ad,0
360,1,Aw,101358
360,1,X,101358
360,1,Y,101358
361,1,Ad,0
361,1,Aw,101520
361,1,X,101520
361,1,Y,101520
362,1,Ad,0
362,1,Aw,101538
362,1,X,101538
362,1,Y,101538
363,1,Ad,0
363,1,Aw,101429
363,1,X,101429
363,1,Y,101429
364,1,Ad,0
364,1,Aw,101280
364,1,X,101280
364,1,Y,101280
365,1,Ad,0
365,1,Aw,101124
365,1,X,101124
365,1,Y,101124
366,1,Ad,0
366,1,Aw,101090
366,1,X,101090
366,1,Y,101090
367,1,Ad,0
367,1,Aw,101145
367,1,X,101145
367,1,Y,101145
368,1,Ad,0
368,1,Aw,101133
368,1,X,101133
368,1,Y,101133
369,1,Ad,0
369,1,Aw,101215
369,1,X,101215
369,1,Y,101215
370,1,Ad,0
370,1,Aw,100992
370,1,X,100992
370,1,Y,100992
371,1,Ad,0
371,1,Aw,100994
371,1,X,100994
371,1,Y,100994
372,1,Ad,0
372,1,Aw,101141
372,1,X,101141
372,1,Y,101141
373,1,Ad,0
373,1,Aw,100923
373,1,X,100923
373,1,Y,100923
374,1,Ad,0
374,1,Aw,100807
374,1,X,100807
374,1,Y,100807
375,1,Ad,0
375,1,Aw,100948
375,1,X,100948
375,1,Y,100948
376,1,Ad,0
376,1,Aw,100867
376,1,X,100867
376,1,Y,100867
377,1,Ad,0
377,1,Aw,100987
377,1,X,100987
377,1,Y,100987
378,1,Ad,0
378,1,Aw,100734
378,1,X,100734
378,1,Y,100734
379,1,Ad,0
379,1,Aw,100727
379,1,X,100727
379,1,Y,100727
380,1,Ad,0
380,1,Aw,100510
380,1,X,100510
380,1,Y,100510
381,1,Ad,0
381,1,Aw,100499
381,1,X,100499
381,1,Y,100499
382,1,Ad,0
382,1,Aw,100555
382,1,X,100555
382,1,Y,100555
383,1,Ad,0
383,1,Aw,100578
383,1,X,100578
383,1,Y,100578
384,1,Ad,0
384,1,Aw,100735
384,1,X,100735
384,1,Y,100735
385,1,Ad,0
385,1,Aw,101033
385,1,X,101033
385,1,Y,101033
386,1,Ad,0
386,1,Aw,101188
386,1,X,101188
386,1,Y,101188
387,1,Ad,0
387,1,Aw,101291
387,1,X,101291
387,1,Y,101291
388,1,Ad,0
388,1,Aw,101346
388,1,X,101346
388,1,Y,101346
389,1,Ad,0
389,1,Aw,101093
389,1,X,101093
389,1,Y,101093
390,1,Ad,0
390,1,Aw,101056
390,1,X,101056
390,1,Y,101056
391,1,Ad,0
391,1,Aw,101263
391,1,X,101263
391,1,Y,101263
392,1,Ad,0
392,1,Aw,101138
392,1,X,101138
392,1,Y,101138
393,1,Ad,0
393,1,Aw,100761
393,1,X,100761
393,1,Y,100761
394,1,Ad,0
394,1,Aw,100768
394,1,X,100768
394,1,Y,100768
395,1,Ad,0
395,1,Aw,100698
395,1,X,100698
395,1,Y,100698
396,1,Ad,0
396,1,Aw,100602
396,1,X,100602
396,1,Y,100602
397,1,Ad,0
397,1,Aw,100840
397,1,X,100840
397,1,Y,100840
398,1,Ad,0
398,1,Aw,100794
398,1,X,100794
398,1,Y,100794
399,1,Ad,0
399,1,Aw,100690
399,1,X,100690
399,1,Y,100690
400,1,Ad,892
400,1,Aw,100622
400,1,X,101514
400,1,Y,101514
401,1,Ad,808
401,1,Aw,101150
401,1,X,101958
401,1,Y,101958
402,1,Ad,730
402,1,Aw,101167
402,1,X,101897
402,1,Y,101897
403,1,Ad,635
403,1,Aw,101148
403,1,X,101783
403,1,Y,101783
404,1,Ad,571
404,1,Aw,100928
404,1,X,101499
404,1,Y,101499
405,1,Ad,517
405,1,Aw,100961
405,1,X,101478
405,1,Y,101478
406,1,Ad,455
406,1,Aw,101292
406,1,X,101747
406,1,Y,101747
407,1,Ad,412
407,1,Aw,101479
407,1,X,101891
407,1,Y,101891
408,1,Ad,376
408,1,Aw,101721
408,1,X,102097
408,1,Y,102097
409,1,Ad,319
409,1,Aw,101796
409,1,X,102115
409,1,Y,102115
410,1,Ad,280
410,1,Aw,101895
410,1,X,102175
410,1,Y,102175
411,1,Ad,245
411,1,Aw,102219
411,1,X,102464
411,1,Y,102464
412,1,Ad,215
412,1,Aw,102178
412,1,X,102393
412,1,Y,102393
413,1,Ad,179
413,1,Aw,101919
413,1,X,102098
413,1,Y,102098
414,1,Ad,157
414,1,Aw,102220
414,1,X,102377
414,1,Y,102377
415,1,Ad,131
415,1,Aw,101961
415,1,X,102092
415,1,Y,102092
416,1,Ad,108
416,1,Aw,101706
416,1,X,101814
416,1,Y,101814
417,1,Ad,91
417,1,Aw,101700
417,1,X,101791
417,1,Y,101791
418,1,Ad,80
418,1,Aw,101350
418,1,X,101430
418,1,Y,101430
419,1,Ad,60
419,1,Aw,101436
419,1,X,101496
419,1,Y,101496
420,1,Ad,46
420,1,Aw,101011
420,1,X,101057
420,1,Y,101057
421,1,Ad,41
421,1,Aw,101218
421,1,X,101259
421,1,Y,101259
422,1,Ad,31
422,1,Aw,101016
422,1,X,101047
422,1,Y,101047
423,1,Ad,25
423,1,Aw,100632
423,1,X,100657
423,1,Y,100657
424,1,Ad,19
424,1,Aw,100898
424,1,X,100917
424,1,Y,100917
425,1,Ad,17
425,1,Aw,100874
425,1,X,100891
425,1,Y,100891
426,1,Ad,32
426,1,Aw,100838
426,1,X,100853
426,1,Y,100853
427,1,Ad,47
427,1,Aw,100843
427,1,X,100854
427,1,Y,100854
428,1,Ad,65
428,1,Aw,100582
428,1,X,100592
428,1,Y,100592
429,1,Ad,81
429,1,Aw,100946
429,1,X,100954
429,1,Y,100954
430,1,Ad,114
430,1,Aw,100935
430,1,X,100942
430,1,Y,100942
431,1,Ad,150
431,1,Aw,100927
431,1,X,100933
431,1,Y,100933
432,1,Ad,194
432,1,Aw,100782
432,1,X,100788
432,1,Y,100788
433,1,Ad,223
433,1,Aw,100793
433,1,X,100798
433,1,Y,100798
434,1,Ad,233
434,1,Aw,100770
434,1,X,100775
434,1,Y,100775
435,1,Ad,227
435,1,Aw,100721
435,1,X,100725
435,1,Y,100725
436,1,Ad,238
436,1,Aw,100588
436,1,X,100592
436,1,Y,100592
437,1,Ad,259
437,1,Aw,100780
437,1,X,100784
437,1,Y,100784
438,1,Ad,278
438,1,Aw,100657
438,1,X,100660
438,1,Y,100660
439,1,Ad,273
439,1,Aw,100557
439,1,X,100560
439,1,Y,100560
440,1,Ad,293
440,1,Aw,100700
440,1,X,100703
440,1,Y,100703
441,1,Ad,292
441,1,Aw,100780
441,1,X,100783
441,1,Y,100783
442,1,Ad,278
442,1,Aw,100839
442,1,X,100841
442,1,Y,100841
443,1,Ad,280
443,1,Aw,100917
443,1,X,100919
443,1,Y,100919
444,1,Ad,284
444,1,Aw,100904
444,1,X,100906
444,1,Y,100906
445,1,Ad,285
445,1,Aw,100935
445,1,X,100937
445,1,Y,100937
446,1,Ad,260
446,1,Aw,100866
446,1,X,100867
446,1,Y,100867
447,1,Ad,237
447,1,Aw,100921
447,1,X,100922
447,1,Y,100922
448,1,Ad,244
448,1,Aw,100935
448,1,X,100935
448,1,Y,100935
449,1,Ad,225
449,1,Aw,100825
449,1,X,100825
449,1,Y,100825
450,1,Ad,208
450,1,Aw,100933
450,1,X,100933
450,1,Y,100933
451,1,Ad,195
451,1,Aw,101036
451,1,X,101036
451,1,Y,101036
452,1,Ad,184
452,1,Aw,100990
452,1,X,100990
452,1,Y,100990
453,1,Ad,163
453,1,Aw,100983
453,1,X,100983
453,1,Y,100983
454,1,Ad,167
454,1,Aw,100980
454,1,X,100980
454,1,Y,100980
455,1,Ad,177
455,1,Aw,100907
455,1,X,100907
455,1,Y,100907
456,1,Ad,179
456,1,Aw,101054
456,1,X,101054
456,1,Y,101054
457,1,Ad,162
457,1,Aw,101105
457,1,X,101105
457,1,Y,101105
458,1,Ad,169
458,1,Aw,101207
458,1,X,101207
458,1,Y,101207
459,1,Ad,178
459,1,Aw,101202
459,1,X,101202
459,1,Y,101202
460,1,Ad,204
460,1,Aw,101155
460,1,X,101155
460,1,Y,101155
461,1,Ad,210
461,1,Aw,101009
461,1,X,101009
461,1,Y,101009
462,1,Ad,236
462,1,Aw,100873
462,1,X,100873
462,1,Y,100873
463,1,Ad,267
463,1,Aw,101190
463,1,X,101190
463,1,Y,101190
464,1,Ad,279
464,1,Aw,101574
464,1,X,101574
464,1,Y,101574
465,1,Ad,289
465,1,Aw,101589
465,1,X,101589
465,1,Y,101589
466,1,Ad,300
466,1,Aw,101774
466,1,X,101774
466,1,Y,101774
467,1,Ad,337
467,1,Aw,101850
467,1,X,101850
467,1,Y,101850
468,1,Ad,363
468,1,Aw,101525
468,1,X,101525
468,1,Y,101525
469,1,Ad,371
469,1,Aw,101623
469,1,X,101623
469,1,Y,101623
470,1,Ad,389
470,1,Aw,101287
470,1,X,101287
470,1,Y,101287
471,1,Ad,403
471,1,Aw,101141
471,1,X,101141
471,1,Y,101141
472,1,Ad,389
472,1,Aw,101229
472,1,X,101229
472,1,Y,101229
473,1,Ad,397
473,1,Aw,101453
473,1,X,101453
473,1,Y,101453
474,1,Ad,387
474,1,Aw,101367
474,1,X,101367
474,1,Y,101367
475,1,Ad,405
475,1,Aw,101464
475,1,X,101464
475,1,Y,101464
476,1,Ad,403
476,1,Aw,101428
476,1,X,101428
476,1,Y,101428
477,1,Ad,383
477,1,Aw,101632
477,1,X,101632
477,1,Y,101632
478,1,Ad,373
478,1,Aw,101350
478,1,X,101350
478,1,Y,101350
479,1,Ad,360
479,1,Aw,101261
479,1,X,101261
479,1,Y,101261
480,1,Ad,369
480,1,Aw,100909
480,1,X,100909
480,1,Y,100909
481,1,Ad,338
481,1,Aw,100989
481,1,X,100989
481,1,Y,100989
482,1,Ad,326
482,1,Aw,101406
482,1,X,101406
482,1,Y,101406
483,1,Ad,302
483,1,Aw,101195
483,1,X,101195
483,1,Y,101195
484,1,Ad,303
484,1,Aw,101144
484,1,X,101144
484,1,Y,101144
485,1,Ad,305
485,1,Aw,101241
485,1,X,101241
485,1,Y,101241
486,1,Ad,317
486,1,Aw,101185
486,1,X,101185
486,1,Y,101185
487,1,Ad,331
487,1,Aw,101261
487,1,X,101261
487,1,Y,101261
488,1,Ad,320
488,1,Aw,101301
488,1,X,101301
488,1,Y,101301
489,1,Ad,329
489,1,Aw,101231
489,1,X,101231
489,1,Y,101231
490,1,Ad,328
490,1,Aw,101206
490,1,X,101206
490,1,Y,101206
491,1,Ad,337
491,1,Aw,101318
491,1,X,101318
491,1,Y,101318
492,1,Ad,359
492,1,Aw,101063
492,1,X,101063
492,1,Y,101063
493,1,Ad,366
493,1,Aw,100792
493,1,X,100792
493,1,Y,100792
494,1,Ad,381
494,1,Aw,100926
494,1,X,100926
494,1,Y,100926
495,1,Ad,395
495,1,Aw,101130
495,1,X,101130
495,1,Y,101130
496,1,Ad,423
496,1,Aw,101244
496,1,X,101244
496,1,Y,101244
497,1,Ad,431
497,1,Aw,101161
497,1,X,101161
497,1,Y,101161
498,1,Ad,478
498,1,Aw,101046
498,1,X,101046
498,1,Y,101046
499,1,Ad,498
499,1,Aw,100994
499,1,X,100994
499,1,Y,100994
500,1,Ad,483
500,1,Aw,101283
500,1,X,101283
500,1,Y,101283
501,1,Ad,490
501,1,Aw,101417
501,1,X,101417
501,1,Y,101417
502,1,Ad,461
502,1,Aw,101290
502,1,X,101290
502,1,Y,101290
503,1,Ad,519
503,1,Aw,101150
503,1,X,101150
503,1,Y,101150
504,1,Ad,558
504,1,Aw,101198
504,1,X,101198
504,1,Y,101198
505,1,Ad,551
505,1,Aw,101182
505,1,X,101182
505,1,Y,101182
506,1,Ad,568
506,1,Aw,100962
506,1,X,100962
506,1,Y,100962
507,1,Ad,535
507,1,Aw,100958
507,1,X,100958
507,1,Y,100958
508,1,Ad,539
508,1,Aw,101362
508,1,X,101362
508,1,Y,101362
509,1,Ad,547
509,1,Aw,101418
509,1,X,101418
509,1,Y,101418
510,1,Ad,526
510,1,Aw,101458
510,1,X,101458
510,1,Y,101458
511,1,Ad,499
511,1,Aw,101358
511,1,X,101358
511,1,Y,101358
512,1,Ad,525
512,1,Aw,101273
512,1,X,101273
512,1,Y,101273
513,1,Ad,523
513,1,Aw,101334
513,1,X,101334
513,1,Y,101334
514,1,Ad,523
514,1,Aw,101455
514,1,X,101455
514,1,Y,101455
515,1,Ad,524
515,1,Aw,101408
515,1,X,101408
515,1,Y,101408
516,1,Ad,561
516,1,Aw,101534
516,1,X,101534
516,1,Y,101534
517,1,Ad,560
517,1,Aw,101526
517,1,X,101526
517,1,Y,101526
518,1,Ad,550
518,1,Aw,101551
518,1,X,101551
518,1,Y,101551
519,1,Ad,532
519,1,Aw,101426
519,1,X,101426
519,1,Y,101426
520,1,Ad,523
520,1,Aw,101212
520,1,X,101212
520,1,Y,101212
521,1,Ad,545
521,1,Aw,101266
521,1,X,101266
521,1,Y,101266
522,1,Ad,567
522,1,Aw,101079
522,1,X,101079
522,1,Y,101079
523,1,Ad,564
523,1,Aw,100961
523,1,X,100961
523,1,Y,100961
524,1,Ad,559
524,1,Aw,101149
524,1,X,101149
524,1,Y,101149
525,1,Ad,578
525,1,Aw,100998
525,1,X,100998
525,1,Y,100998
526,1,Ad,568
526,1,Aw,101270
526,1,X,101270
526,1,Y,101270
527,1,Ad,571
527,1,Aw,101317
527,1,X,101317
527,1,Y,101317
528,1,Ad,609
528,1,Aw,101106
528,1,X,101106
528,1,Y,101106
529,1,Ad,682
529,1,Aw,101345
529,1,X,101345
529,1,Y,101345
530,1,Ad,710
530,1,Aw,101275
530,1,X,101275
530,1,Y,101275
531,1,Ad,720
531,1,Aw,101375
531,1,X,101375
531,1,Y,101375
532,1,Ad,767
532,1,Aw,101418
532,1,X,101418
532,1,Y,101418
533,1,Ad,741
533,1,Aw,101270
533,1,X,101270
533,1,Y,101270
534,1,Ad,777
534,1,Aw,100867
534,1,X,100867
534,1,Y,100867
535,1,Ad,798
535,1,Aw,100920
535,1,X,100920
535,1,Y,100920
536,1,Ad,848
536,1,Aw,100962
536,1,X,100962
536,1,Y,100962
537,1,Ad,854
537,1,Aw,100955
537,1,X,100955
537,1,Y,100955
538,1,Ad,850
538,1,Aw,100811
538,1,X,100811
538,1,Y,100811
539,1,Ad,862
539,1,Aw,100472
539,1,X,100472
539,1,Y,100472
540,1,Ad,849
540,1,Aw,100399
540,1,X,100399
540,1,Y,100399
541,1,Ad,889
541,1,Aw,100630
541,1,X,100633
541,1,Y,100633
542,1,Ad,902
542,1,Aw,100494
542,1,X,100496
542,1,Y,100496
543,1,Ad,900
543,1,Aw,100559
543,1,X,100561
543,1,Y,100561
544,1,Ad,900
544,1,Aw,100921
544,1,X,100923
544,1,Y,100923
545,1,Ad,867
545,1,Aw,100837
545,1,X,100839
545,1,Y,100839
546,1,Ad,903
546,1,Aw,100884
546,1,X,100886
546,1,Y,100886
547,1,Ad,886
547,1,Aw,100759
547,1,X,100761
547,1,Y,100761
548,1,Ad,934
548,1,Aw,100847
548,1,X,100849
548,1,Y,100849
549,1,Ad,924
549,1,Aw,100705
549,1,X,100706
549,1,Y,100706
550,1,Ad,888
550,1,Aw,100569
550,1,X,100570
550,1,Y,100570
551,1,Ad,922
551,1,Aw,100843
551,1,X,100846
551,1,Y,100846
552,1,Ad,913
552,1,Aw,100917
552,1,X,100920
552,1,Y,100920
553,1,Ad,923
553,1,Aw,100824
553,1,X,100826
553,1,Y,100826
554,1,Ad,944
554,1,Aw,100738
554,1,X,100740
554,1,Y,100740
555,1,Ad,941
555,1,Aw,100704
555,1,X,100706
555,1,Y,100706
556,1,Ad,940
556,1,Aw,100826
556,1,X,100828
556,1,Y,100828
557,1,Ad,971
557,1,Aw,101089
557,1,X,101091
557,1,Y,101091
558,1,Ad,998
558,1,Aw,100972
558,1,X,100974
558,1,Y,100974
559,1,Ad,1034
559,1,Aw,101205
559,1,X,101210
559,1,Y,101210
560,1,Ad,1072
560,1,Aw,100991
560,1,X,100996
560,1,Y,100996
561,1,Ad,1115
561,1,Aw,100959
561,1,X,100964
561,1,Y,100964
562,1,Ad,1175
562,1,Aw,100933
562,1,X,100939
562,1,Y,100939
563,1,Ad,1190
563,1,Aw,100966
563,1,X,100974
563,1,Y,100974
564,1,Ad,1238
564,1,Aw,101089
564,1,X,101097
564,1,Y,101097
565,1,Ad,1280
565,1,Aw,100955
565,1,X,100969
565,1,Y,100969
566,1,Ad,1316
566,1,Aw,100891
566,1,X,100905
566,1,Y,100905
567,1,Ad,1356
567,1,Aw,100902
567,1,X,100916
567,1,Y,100916
568,1,Ad,1411
568,1,Aw,101177
568,1,X,101191
568,1,Y,101191
569,1,Ad,1417
569,1,Aw,100931
569,1,X,100942
569,1,Y,100942
570,1,Ad,1419
570,1,Aw,101055
570,1,X,101065
570,1,Y,101065
571,1,Ad,1346
571,1,Aw,101052
571,1,X,101061
571,1,Y,101061
572,1,Ad,1373
572,1,Aw,101241
572,1,X,101247
572,1,Y,101247
573,1,Ad,1461
573,1,Aw,101400
573,1,X,101404
573,1,Y,101404
574,1,Ad,1463
574,1,Aw,101201
574,1,X,101205
574,1,Y,101205
575,1,Ad,1504
575,1,Aw,101060
575,1,X,101063
575,1,Y,101063
576,1,Ad,1522
576,1,Aw,101012
576,1,X,101014
576,1,Y,101014
577,1,Ad,1528
577,1,Aw,101170
577,1,X,101172
577,1,Y,101172
578,1,Ad,1532
578,1,Aw,101124
578,1,X,101126
578,1,Y,101126
579,1,Ad,1481
579,1,Aw,100776
579,1,X,100778
579,1,Y,100778
580,1,Ad,1490
580,1,Aw,100686
580,1,X,100690
580,1,Y,100690
581,1,Ad,1475
581,1,Aw,100619
581,1,X,100623
581,1,Y,100623
582,1,Ad,1517
582,1,Aw,100424
582,1,X,100427
582,1,Y,100427
583,1,Ad,1500
583,1,Aw,100836
583,1,X,100844
583,1,Y,100844
584,1,Ad,1559
584,1,Aw,101145
584,1,X,101153
584,1,Y,101153
585,1,Ad,1563
585,1,Aw,101287
585,1,X,101293
585,1,Y,101293
586,1,Ad,1592
586,1,Aw,101623
586,1,X,101631
586,1,Y,101631
587,1,Ad,1630
587,1,Aw,101429
587,1,X,101438
587,1,Y,101438
588,1,Ad,1700
588,1,Aw,101378
588,1,X,101385
588,1,Y,101385
589,1,Ad,1716
589,1,Aw,101555
589,1,X,101565
589,1,Y,101565
590,1,Ad,1719
590,1,Aw,101690
590,1,X,101705
590,1,Y,101705
591,1,Ad,1803
591,1,Aw,101845
591,1,X,101861
591,1,Y,101861
592,1,Ad,1851
592,1,Aw,101987
592,1,X,102001
592,1,Y,102001
593,1,Ad,1932
593,1,Aw,101632
593,1,X,101650
593,1,Y,101650
594,1,Ad,1989
594,1,Aw,101301
594,1,X,101316
594,1,Y,101316
595,1,Ad,2113
595,1,Aw,101292
595,1,X,101304
595,1,Y,101304
596,1,Ad,2066
596,1,Aw,101377
596,1,X,101389
596,1,Y,101389
597,1,Ad,1997
597,1,Aw,101497
597,1,X,101509
597,1,Y,101509
598,1,Ad,2064
598,1,Aw,101122
598,1,X,101142
598,1,Y,101142
599,1,Ad,2144
599,1,Aw,101076
599,1,X,101094
599,1,Y,101094
600,1,Ad,2177
600,1,Aw,101212
600,1,X,101231
600,1,Y,101231
601,1,Ad,2229
601,1,Aw,101284
601,1,X,101301
601,1,Y,101301
602,1,Ad,2265
602,1,Aw,101159
602,1,X,101176
602,1,Y,101176
603,1,Ad,2318
603,1,Aw,100920
603,1,X,100938
603,1,Y,100938
604,1,Ad,2378
604,1,Aw,101021
604,1,X,101036
604,1,Y,101036
605,1,Ad,2396
605,1,Aw,100936
605,1,X,100955
605,1,Y,100955
606,1,Ad,2490
606,1,Aw,100918
606,1,X,100938
606,1,Y,100938
607,1,Ad,2461
607,1,Aw,100980
607,1,X,101002
607,1,Y,101002
608,1,Ad,2512
608,1,Aw,100780
608,1,X,100799
608,1,Y,100799
609,1,Ad,2499
609,1,Aw,100889
609,1,X,100906
609,1,Y,100906
610,1,Ad,2504
610,1,Aw,101052
610,1,X,101065
610,1,Y,101065
611,1,Ad,2434
611,1,Aw,101174
611,1,X,101184
611,1,Y,101184
612,1,Ad,2393
612,1,Aw,101321
612,1,X,101335
612,1,Y,101335
613,1,Ad,2367
613,1,Aw,101080
613,1,X,101094
613,1,Y,101094
614,1,Ad,2421
614,1,Aw,100976
614,1,X,100991
614,1,Y,100991
615,1,Ad,2511
615,1,Aw,100829
615,1,X,100845
615,1,Y,100845
616,1,Ad,2509
616,1,Aw,100824
616,1,X,100839
616,1,Y,100839
617,1,Ad,2555
617,1,Aw,100896
617,1,X,100916
617,1,Y,100916
618,1,Ad,2640
618,1,Aw,100873
618,1,X,100897
618,1,Y,100897
619,1,Ad,2723
619,1,Aw,101153
619,1,X,101174
619,1,Y,101174
620,1,Ad,2807
620,1,Aw,100983
620,1,X,101004
620,1,Y,101004
621,1,Ad,2872
621,1,Aw,101076
621,1,X,101095
621,1,Y,101095
622,1,Ad,2970
622,1,Aw,101007
622,1,X,101027
622,1,Y,101027
623,1,Ad,3011
623,1,Aw,100976
623,1,X,100995
623,1,Y,100995
624,1,Ad,3036
624,1,Aw,100980
624,1,X,100995
624,1,Y,100995
625,1,Ad,3113
625,1,Aw,101118
625,1,X,101131
625,1,Y,101131
626,1,Ad,3149
626,1,Aw,101055
626,1,X,101066
626,1,Y,101066
627,1,Ad,3290
627,1,Aw,101043
627,1,X,101057
627,1,Y,101057
628,1,Ad,3357
628,1,Aw,100959
628,1,X,100968
628,1,Y,100968
629,1,Ad,3471
629,1,Aw,100960
629,1,X,100978
629,1,Y,100978
630,1,Ad,3490
630,1,Aw,100875
630,1,X,100890
630,1,Y,100890
631,1,Ad,3447
631,1,Aw,100806
631,1,X,100827
631,1,Y,100827
632,1,Ad,3513
632,1,Aw,100738
632,1,X,100764
632,1,Y,100764
633,1,Ad,3461
633,1,Aw,100737
633,1,X,100768
633,1,Y,100768
634,1,Ad,3485
634,1,Aw,100569
634,1,X,100600
634,1,Y,100600
635,1,Ad,3589
635,1,Aw,100544
635,1,X,100581
635,1,Y,100581
636,1,Ad,3645
636,1,Aw,100557
636,1,X,100604
636,1,Y,100604
637,1,Ad,3749
637,1,Aw,100843
637,1,X,100886
637,1,Y,100886
638,1,Ad,3792
638,1,Aw,100662
638,1,X,100698
638,1,Y,100698
639,1,Ad,3831
639,1,Aw,100771
639,1,X,100811
639,1,Y,100811
640,1,Ad,3829
640,1,Aw,100778
640,1,X,100826
640,1,Y,100826
641,1,Ad,3848
641,1,Aw,100544
641,1,X,100584
641,1,Y,100584
642,1,Ad,3885
642,1,Aw,100389
642,1,X,100425
642,1,Y,100425
643,1,Ad,3928
643,1,Aw,100534
643,1,X,100569
643,1,Y,100569
644,1,Ad,4049
644,1,Aw,100481
644,1,X,100518
644,1,Y,100518
645,1,Ad,4209
645,1,Aw,100570
645,1,X,100615
645,1,Y,100615
646,1,Ad,4265
646,1,Aw,100483
646,1,X,100530
646,1,Y,100530
647,1,Ad,4292
647,1,Aw,100511
647,1,X,100551
647,1,Y,100551
648,1,Ad,4343
648,1,Aw,100469
648,1,X,100508
648,1,Y,100508
649,1,Ad,4386
649,1,Aw,100375
649,1,X,100420
649,1,Y,100420
650,1,Ad,4401
650,1,Aw,100451
650,1,X,100501
650,1,Y,100501
651,1,Ad,4438
651,1,Aw,100648
651,1,X,100698
651,1,Y,100698
652,1,Ad,4560
652,1,Aw,100596
652,1,X,100646
652,1,Y,100646
653,1,Ad,4636
653,1,Aw,100714
653,1,X,100766
653,1,Y,100766
654,1,Ad,4691
654,1,Aw,100617
654,1,X,100669
654,1,Y,100669
655,1,Ad,4860
655,1,Aw,100554
655,1,X,100614
655,1,Y,100614
656,1,Ad,4787
656,1,Aw,100608
656,1,X,100664
656,1,Y,100664
657,1,Ad,4881
657,1,Aw,100616
657,1,X,100668
657,1,Y,100668
658,1,Ad,5019
658,1,Aw,100723
658,1,X,100782
658,1,Y,100782
659,1,Ad,5208
659,1,Aw,100841
659,1,X,100901
659,1,Y,100901
660,1,Ad,5323
660,1,Aw,100876
660,1,X,100939
660,1,Y,100939
661,1,Ad,5261
661,1,Aw,100859
661,1,X,100919
661,1,Y,100919
662,1,Ad,5410
662,1,Aw,100613
662,1,X,100675
662,1,Y,100675
663,1,Ad,5562
663,1,Aw,100455
663,1,X,100531
663,1,Y,100531
664,1,Ad,5683
664,1,Aw,100470
664,1,X,100550
664,1,Y,100550
665,1,Ad,5779
665,1,Aw,100668
665,1,X,100781
665,1,Y,100781
666,1,Ad,5702
666,1,Aw,100636
666,1,X,100743
666,1,Y,100743
667,1,Ad,5724
667,1,Aw,100439
667,1,X,100542
667,1,Y,100542
668,1,Ad,5761
668,1,Aw,100386
668,1,X,100481
668,1,Y,100481
669,1,Ad,5849
669,1,Aw,100399
669,1,X,100488
669,1,Y,100488
670,1,Ad,5929
670,1,Aw,100495
670,1,X,100593
670,1,Y,100593
671,1,Ad,6170
671,1,Aw,100862
671,1,X,100957
671,1,Y,100957
672,1,Ad,6249
672,1,Aw,100945
672,1,X,101036
672,1,Y,101036
673,1,Ad,6293
673,1,Aw,100944
673,1,X,101044
673,1,Y,101044
674,1,Ad,6464
674,1,Aw,101251
674,1,X,101362
674,1,Y,101362
675,1,Ad,6595
675,1,Aw,101231
675,1,X,101354
675,1,Y,101354
676,1,Ad,6544
676,1,Aw,101056
676,1,X,101184
676,1,Y,101184
677,1,Ad,6702
677,1,Aw,101070
677,1,X,101198
677,1,Y,101198
678,1,Ad,6725
678,1,Aw,101192
678,1,X,101312
678,1,Y,101312
679,1,Ad,6755
679,1,Aw,100836
679,1,X,100985
679,1,Y,100985
680,1,Ad,6974
680,1,Aw,100655
680,1,X,100805
680,1,Y,100805
681,1,Ad,7096
681,1,Aw,100748
681,1,X,100885
681,1,Y,100885
682,1,Ad,7315
682,1,Aw,100765
682,1,X,100900
682,1,Y,100900
683,1,Ad,7541
683,1,Aw,100873
683,1,X,101016
683,1,Y,101016
684,1,Ad,7664
684,1,Aw,100847
684,1,X,100995
684,1,Y,100995
685,1,Ad,7764
685,1,Aw,100759
685,1,X,100908
685,1,Y,100908
686,1,Ad,7834
686,1,Aw,100928
686,1,X,101091
686,1,Y,101091
687,1,Ad,8151
687,1,Aw,101039
687,1,X,101217
687,1,Y,101217
688,1,Ad,8246
688,1,Aw,100967
688,1,X,101152
688,1,Y,101152
689,1,Ad,8399
689,1,Aw,101124
689,1,X,101326
689,1,Y,101326
690,1,Ad,8480
690,1,Aw,101273
690,1,X,101478
690,1,Y,101478
691,1,Ad,8709
691,1,Aw,101489
691,1,X,101702
691,1,Y,101702
692,1,Ad,8869
692,1,Aw,101466
692,1,X,101705
692,1,Y,101705
693,1,Ad,9053
693,1,Aw,101402
693,1,X,101646
693,1,Y,101646
694,1,Ad,9211
694,1,Aw,101344
694,1,X,101599
694,1,Y,101599
695,1,Ad,9279
