Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
62,16,0,10798,12,61,10725,11357,9350,338260,128800,64400,0,0,0,0,1048,0,1289,0,0,1983,1401,28369.2,3985.26,3724.91,0.284022,0.362653,0.287808,0,0,0
62,15,5,1804,0,16,1788,1559,1601,33630,57080,28540,416,0,279,0,203,0,207,0,0,129,423,3021.32,421.026,361.591,0.0797963,0.104225,0.0667537,0,0,0
62,14,0,1499,0,7,1492,1543,1234,33783,23520,11760,0,0,0,0,133,0,170,0,0,184,425,2868.32,410.026,372.591,0.182977,0.230719,0.269222,0,0,0
62,13,0,1649,4,10,1635,1543,1440,33788,18520,9260,0,0,0,0,193,0,193,0,0,248,403,2868.32,434.026,343.591,0.208674,0.17464,0.195593,0,0,0
62,12,0,1906,2,14,1890,1691,1730,33692,20320,10160,0,0,0,0,206,0,210,0,0,363,380,2996.32,338.026,407.591,0.203734,0.12307,0.144167,0,0,0
62,11,0,6837,2,23,6812,8299,8831,168170,69760,34880,0,0,0,0,1008,0,760,0,0,868,1397,14953.6,2072.13,1973.96,0.297248,0.360934,0.223633,0,0,0
62,10,10,1173,1,24,1148,814,1016,16674,33840,16920,261,0,190,0,120,0,126,0,0,79,297,1616.16,200.013,226.796,0.0587424,0.0630077,0.0553691,0,0,0
62,9,0,1551,1,9,1541,1647,1864,33493,18160,9080,0,0,0,0,210,0,191,0,0,161,440,3141.32,396.026,403.591,0.213074,0.247005,0.0876667,0,0,0
62,8,0,1536,1,5,1530,1610,941,33825,15040,7520,0,0,0,0,185,0,164,0,0,175,437,2810.32,372.026,426.591,0.246916,0.222894,0.224417,0,0,0
62,7,0,1633,1,10,1622,1596,1596,33450,20800,10400,0,0,0,0,161,0,191,0,0,214,438,3190.32,388.026,405.591,0.168435,0.263006,0.210667,0,0,0
62,6,0,1775,1,14,1760,1516,1273,33804,24640,12320,0,0,0,0,144,0,194,0,0,125,417,2875.32,384.026,370.591,0.190108,0.211604,0.178926,0,0,0
62,5,16,1208,0,18,1190,793,1012,16764,40880,20440,271,0,187,0,80,0,150,0,0,35,255,1562.16,185.013,205.796,0.0467803,0.064636,0.0365877,0,0,0
62,4,5,1089,1,9,1079,782,1116,16641,30520,15260,260,1,160,0,87,0,151,0,0,69,263,1623.16,208.013,244.796,0.0550179,0.104645,0.0486204,1,2,-1
62,3,1,1764,1,9,1754,1696,2103,33687,52040,26020,424,0,272,0,206,0,212,0,0,119,441,2965.32,396.026,385.591,0.0822321,0.107552,0.0969207,0,0,0
62,2,0,1708,0,7,1701,1644,1334,33786,20360,10180,0,0,0,0,167,0,212,0,0,125,416,2851.32,405.026,391.591,0.225126,0.24388,0.396334,0,0,0
62,1,5,1924,2,11,1911,1659,2271,33232,54080,27040,410,0,293,0,200,0,260,0,0,50,389,3375.32,445.026,381.591,0.0682834,0.0530063,0.045581,0,0,0
63,26,115,30302,455,1700,28147,30381,50805,657953,1218920,609460,4747,7,3005,3,2565,0,3804,0,0,0,0,77528.3,8433.92,7374.04,0.0512405,0.0846404,0.0742727,10,6,4
63,25,1,2015,1,12,2002,1622,1939,33917,62880,31440,772,1,465,0,209,0,238,0,0,60,446,2916.32,362.446,368.702,0.0606197,0.0605218,0.034142,1,1,0
63,24,0,1815,3,10,1802,1657,2397,33554,20960,10480,0,0,0,0,211,0,222,0,0,152,405,3355.32,352.446,302.702,0.176887,0.170713,0.145864,0,0,0
63,23,0,5966,11,24,5931,5916,5818,169843,65480,32740,0,0,0,0,555,0,700,0,0,715,1150,14269.6,1928.23,1781.51,0.287998,0.338355,0.237495,0,0,0
63,22,0,10654,14,56,10584,10989,8741,340070,125080,62540,0,0,0,0,911,0,1264,0,0,1944,1407,27839.2,4115.46,3620.02,0.299386,0.540592,0.245598,0,0,0
63,21,0,12251,18,56,12177,11804,10447,338741,133560,66780,0,0,0,0,896,0,1491,0,0,1425,1671,29077.2,4204.46,3622.02,0.254949,0.29037,0.264409,0,0,0
63,20,10,1748,4,42,1702,1661,2324,33352,54560,27280,395,0,285,0,204,0,236,0,0,105,418,3491.32,404.446,316.702,0.0668913,0.0908317,0.0694883,0,0,0
63,19,9,1630,0,25,1605,1555,1400,33838,39240,19620,442,0,274,0,134,0,158,0,0,205,422,3106.32,361.446,258.702,0.0977344,0.0868805,0.11135,0,0,0
63,18,0,1823,4,6,1813,1604,1744,33850,23920,11960,0,0,0,0,159,0,212,0,0,342,362,2927.32,421.446,365.702,0.171488,0.200513,0.163996,0,0,0
63,17,0,5422,5,20,5397,6597,4800,169428,59080,29540,0,0,0,0,666,0,660,0,0,1539,641,14516.6,1999.23,1878.51,0.265766,0.617896,0.304368,0,0,0
63,16,0,10393,15,54,10324,10912,9592,339806,116640,58320,0,0,0,0,864,0,1227,0,0,1885,1381,28232.2,3862.46,3744.02,0.290192,0.280652,0.221194,0,0,0
63,15,5,1842,0,12,1830,1551,1403,33921,52120,26060,453,0,273,0,203,0,200,0,0,120,476,2839.32,442.446,361.702,0.0643931,0.0779678,0.0759646,0,0,0
63,14,0,1495,1,6,1488,1503,1211,33804,23360,11680,0,0,0,0,158,0,178,0,0,180,391,2962.32,445.446,352.702,0.153222,0.170844,0.155246,0,0,0
63,13,0,1603,2,7,1594,1475,1794,33644,18160,9080,0,0,0,0,140,0,178,0,0,231,407,3158.32,364.446,397.702,0.184815,0.217013,0.343591,0,0,0
63,12,0,1848,7,15,1826,1690,1616,33905,22240,11120,0,0,0,0,170,0,236,0,0,352,376,2924.32,386.446,348.702,0.188211,0.241447,0.135864,0,0,0
63,11,0,6593,5,23,6565,8240,8178,169211,62800,31400,0,0,0,0,920,0,739,0,0,793,1310,14953.6,1976.23,1681.51,0.26895,0.304725,0.268201,0,0,0
63,10,10,1146,1,14,1131,825,884,16982,31240,15620,276,0,183,0,106,0,143,0,0,78,278,1396.16,215.723,188.351,0.0600357,0.0561835,0.0674987,0,0,0
63,9,0,1588,1,12,1575,1637,1512,33895,20200,10100,0,0,0,0,212,0,184,0,0,183,430,2835.32,439.446,394.702,0.199323,0.495033,0.252245,0,0,0
63,8,0,1448,3,7,1438,1515,950,33943,19400,9700,0,0,0,0,96,0,170,0,0,159,402,2844.32,394.446,382.702,0.248262,0.206681,0.222183,0,0,0
63,7,0,1599,1,6,1592,1591,1538,33686,13800,6900,0,0,0,0,191,0,199,0,0,196,424,3012.32,457.446,408.702,0.187666,0.21557,0.202796,0,0,0
63,6,0,1744,1,11,1732,1446,2017,33120,18600,9300,0,0,0,0,108,0,199,0,0,155,399,3631.32,421.446,391.702,0.13666,0.174557,0.264708,0,0,0
63,5,16,1217,0,21,1196,795,1180,16737,42720,21360,281,0,191,0,91,0,148,0,0,43,275,1698.16,166.723,180.351,0.0501336,0.0444743,0.0370136,0,0,0
63,4,5,1150,1,6,1143,787,1257,16575,33520,16760,287,0,171,0,108,0,126,0,0,90,255,1799.16,219.723,188.351,0.069012,0.0742904,0.0582847,0,0,0
63,3,1,1752,1,7,1744,1691,2025,33664,47320,23660,403,0,276,0,221,0,207,0,0,100,418,3137.32,418.446,344.702,0.0729657,0.060004,0.0803315,0,0,0
63,2,0,1692,0,5,1687,1596,1346,33803,21600,10800,0,0,0,0,154,0,183,0,0,108,401,3031.32,396.446,333.702,0.176443,0.202513,0.177996,0,0,0
63,1,5,1998,3,6,1989,1671,2463,33433,66560,33280,495,0,330,1,172,0,229,0,0,90,417,3280.32,439.446,411.702,0.0783501,0.111257,0.054513,1,1,0
64,26,115,33094,635,1243,31216,33125,36404,685113,1644800,822400,6068,52,4073,35,6478,0,3686,0,0,0,0,53445,7983.43,7271.34,0.079201,0.0781208,0.0558301,87,84,3
64,25,1,2001,4,10,1987,1648,1692,33947,65320,32660,474,2,314,0,186,0,239,0,0,68,441,2875.76,464.472,403.417,0.0589394,0.0787926,0.041898,2,2,0
64,24,0,1794,3,7,1784,1651,2239,34044,21560,10780,0,0,0,0,196,0,234,0,0,145,386,2877.76,406.472,362.417,0.195531,0.146853,0.216216,0,0,0
64,23,0,5820,12,21,5787,5832,4971,170831,73480,36740,0,0,0,0,561,0,676,0,0,677,1106,13931.8,1853.36,1837.08,0.264251,0.40509,0.265106,0,0,0
64,22,0,10249,17,46,10186,10689,8108,340907,124000,62000,0,0,0,0,990,0,1295,0,0,1825,1356,28290.5,3960.71,3748.17,0.26717,0.437815,0.315333,0,0,0
64,21,0,11833,21,47,11765,11351,9788,340734,132640,66320,0,0,0,0,966,0,1489,0,0,1443,1621,28515.5,4018.71,3638.17,0.266177,0.352723,0.292098,0,0,0
64,20,10,1779,5,30,1744,1644,2175,33977,45680,22840,417,0,249,0,211,0,212,0,0,135,438,2920.76,419.472,373.417,0.0805194,0.087923,0.0479852,0,0,0
64,19,10,1547,6,16,1525,1499,1429,33987,35880,17940,389,1,234,0,118,0,191,0,0,212,393,2877.76,454.472,371.417,0.101117,0.067941,0.0808444,1,1,0
64,18,0,1913,5,7,1901,1699,1263,34055,21760,10880,0,0,0,0,297,0,216,0,0,372,380,2868.76,412.472,354.417,0.146954,0.234137,0.166228,0,0,0
64,17,0,5090,6,21,5063,6291,4722,170518,54680,27340,0,0,0,0,444,0,609,0,0,1432,586,14317.8,1901.36,1716.08,0.303187,0.526113,0.253853,0,0,0
64,16,0,10082,19,28,10035,10635,9298,340646,111240,55620,0,0,0,0,920,0,1248,0,0,1818,1273,28559.5,4024.71,3676.17,0.295563,0.414427,0.31729,0,0,0
64,15,5,1691,2,7,1682,1461,1421,33871,52520,26260,444,0,259,0,92,0,197,0,0,114,422,3064.76,362.472,392.417,0.0683844,0.0961839,0.0602837,0,0,0
64,14,0,1426,3,7,1416,1394,1182,34191,19800,9900,0,0,0,0,70,0,185,0,0,191,386,2838.76,313.472,347.417,0.15461,0.278404,0.135655,0,0,0
64,13,0,1612,1,5,1606,1488,1355,34366,18760,9380,0,0,0,0,203,0,192,0,0,217,415,2654.76,364.472,305.417,0.213978,0.303705,0.180774,0,0,0
64,12,0,1769,2,9,1758,1620,1529,34150,19960,9980,0,0,0,0,132,0,201,0,0,351,366,2781.76,396.472,362.417,0.150119,0.386446,0.198126,0,0,0
64,11,0,6452,9,26,6417,8143,7370,170151,65160,32580,0,0,0,0,860,0,774,0,0,783,1265,14333.8,2088.36,1880.08,0.303688,0.352898,0.211245,0,0,0
64,10,10,1154,4,10,1140,820,816,16980,35120,17560,273,0,202,0,89,0,124,0,0,71,301,1492.38,210.236,162.709,0.0566623,0.0980559,0.0428071,0,0,0
64,9,0,1520,1,10,1509,1653,1293,34075,20880,10440,0,0,0,0,178,0,197,0,0,181,422,2851.76,365.472,398.417,0.157518,0.439446,0.328918,0,0,0
64,8,0,1408,2,6,1400,1420,966,33967,19720,9860,0,0,0,0,76,0,159,0,0,167,366,2951.76,408.472,363.417,0.182328,0.394446,0.136679,0,0,0
64,7,0,1575,1,5,1569,1547,1509,33951,21680,10840,0,0,0,0,130,0,187,0,0,237,395,3007.76,383.472,348.417,0.239073,0.76241,0.68117,0,0,0
64,6,0,1750,1,4,1745,1451,1808,33974,21800,10900,0,0,0,0,184,0,198,0,0,134,400,2959.76,413.472,343.417,0.242088,0.351205,0.163209,0,0,0
64,5,15,1202,1,19,1182,790,1238,16793,43440,21720,277,0,203,0,84,0,160,0,0,33,291,1660.38,213.236,178.709,0.0512111,0.0490362,0.0292778,0,0,0
64,4,5,1203,1,5,1197,774,1130,17002,37720,18860,297,0,202,0,108,0,141,0,0,81,284,1456.38,209.236,177.709,0.0727816,0.0578218,0.0376702,0,0,0
64,3,1,1738,2,5,1731,1690,2122,33714,46960,23480,415,0,257,0,176,0,194,0,0,92,481,3174.76,408.472,393.417,0.0823012,0.0804704,0.0861755,0,0,0
64,2,0,1690,0,7,1683,1506,1333,33894,22120,11060,0,0,0,0,129,0,186,0,0,119,409,2936.76,425.472,434.417,0.18261,0.152479,0.139043,0,0,0
64,1,5,1968,3,6,1959,1647,2710,33602,59520,29760,416,0,293,0,197,0,259,0,0,80,430,3349.76,363.472,375.417,0.0628896,0.0708784,0.0502076,0,0,0
65,26,115,30591,648,985,28958,30726,34883,683824,1525560,762780,7198,33,5645,16,1473,0,3976,0,0,0,0,57097.6,8156.13,7175.06,0.039583,0.0597741,0.0451524,49,50,-1
65,25,1,1969,4,10,1955,1625,1341,34248,20000,10000,325,0,200,0,206,0,265,0,0,60,455,2795.78,406.107,362.754,0.0527081,0.101858,0.0650673,0,0,0
65,24,0,1790,3,5,1782,1632,2109,33970,14200,7100,0,0,0,0,174,0,209,0,0,125,411,3140.78,332.107,369.754,0.162036,0.18476,0.226511,0,0,0
65,23,0,5713,8,24,5681,5624,4737,170973,61520,30760,0,0,0,0,510,0,676,0,0,691,1153,14181.9,2118.53,1789.77,0.249316,0.197166,0.224035,0,0,0
65,22,0,9912,16,37,9859,10230,7579,342788,107840,53920,0,0,0,0,842,0,1167,0,0,1731,1342,27764.8,4042.07,3531.53,0.286225,0.380838,0.253941,0,0,0
65,21,0,11386,18,42,11326,10815,9054,342439,115960,57980,0,0,0,0,842,0,1381,0,0,1351,1499,28240.8,3870.07,3576.53,0.27251,0.271535,0.275619,0,0,0
65,20,10,1682,6,18,1658,1626,2017,33987,48400,24200,394,0,262,0,191,0,230,0,0,103,430,3041.78,398.107,385.754,0.0820437,0.0845709,0.0729331,0,0,0
65,19,10,1461,4,10,1447,1441,1310,34224,39320,19660,374,0,238,0,96,0,187,0,0,211,374,2796.78,403.107,388.754,0.0963104,0.174797,0.10924,0,0,0
65,18,0,1764,4,5,1755,1640,1129,34265,22160,11080,0,0,0,0,122,0,207,0,0,332,344,2814.78,356.107,376.754,0.165251,0.187487,0.161099,0,0,0
65,17,0,4912,7,15,4890,5991,4917,170682,55520,27760,0,0,0,0,463,0,630,0,0,1402,543,14350.9,2074.53,1955.77,0.323346,0.352103,0.343217,0,0,0
65,16,0,9798,21,23,9754,10187,8913,342145,109280,54640,0,0,0,0,819,0,1236,0,0,1758,1257,28255.8,4076.07,3649.53,0.328572,0.35935,0.280196,0,0,0
65,15,5,1618,3,7,1608,1445,1364,34027,47560,23780,351,0,223,1,145,0,205,0,0,123,360,2916.78,500.107,368.754,0.0748231,0.0608174,0.0700745,1,1,0
65,14,0,1423,5,5,1413,1388,985,34292,19800,9900,0,0,0,0,155,0,189,0,0,162,393,2850.78,383.107,286.754,0.175232,0.19592,0.173709,0,0,0
65,13,0,1477,4,4,1469,1454,1180,34209,17760,8880,0,0,0,0,134,0,198,0,0,180,357,2848.78,353.107,401.754,0.166338,0.260337,0.218155,0,0,0
65,12,0,1744,2,8,1734,1607,1465,33883,18960,9480,0,0,0,0,172,0,188,0,0,332,380,3170.78,385.107,373.754,0.178776,0.283194,0.120806,0,0,0
65,11,0,6347,10,15,6322,8027,6622,170615,64160,32080,0,0,0,0,837,0,696,0,0,746,1207,14658.9,2027.53,1761.77,0.274803,0.316418,0.293763,0,0,0
65,10,10,1136,4,8,1124,799,778,16952,33000,16500,259,0,172,1,91,0,118,0,0,103,284,1573.89,200.553,179.877,0.054546,0.059055,0.0387401,1,0,1
65,9,0,1410,4,8,1398,1649,1101,34185,15760,7880,0,0,0,0,145,0,186,0,0,160,401,2805.78,457.107,364.754,0.163144,0.30456,0.181099,0,0,0
65,8,0,1429,1,4,1424,1332,1095,34028,18000,9000,0,0,0,0,115,0,167,0,0,172,386,2944.78,414.107,425.754,0.19019,0.255295,0.139776,0,0,0
65,7,0,1491,2,2,1487,1496,1325,34265,15200,7600,0,0,0,0,118,0,191,0,0,205,394,2799.78,356.107,391.754,0.17946,0.195649,0.117709,0,0,0
65,6,0,1723,1,3,1719,1392,1891,34070,20160,10080,0,0,0,0,100,0,209,0,0,142,404,2991.78,400.107,350.754,0.172079,0.206736,0.132084,0,0,0
65,5,15,1216,3,9,1204,772,1246,16966,36360,18180,265,0,170,0,90,0,136,0,0,39,272,1538.89,221.553,179.877,0.0493573,0.0394881,0.0406156,0,0,0
65,4,5,1151,3,6,1142,747,971,17067,36160,18080,273,0,183,0,78,0,131,0,0,83,300,1450.89,185.553,202.877,0.0477188,0.0804753,0.0386323,0,0,0
65,3,1,1696,3,7,1686,1684,2060,33974,47960,23980,413,0,259,0,207,0,210,0,0,107,449,3081.78,402.107,354.754,0.0854348,0.120139,0.0614714,0,0,0
65,2,0,1575,0,12,1563,1432,1266,34114,20200,10100,0,0,0,0,104,0,195,0,0,113,407,2894.78,415.107,388.754,0.158572,0.303908,0.197462,0,0,0
65,1,5,1903,4,6,1893,1630,2571,33886,58160,29080,466,0,260,1,189,0,278,0,0,60,406,3084.78,423.107,418.754,0.07067,0.0525248,0.0721956,1,1,0
66,26,115,29258,655,745,27858,29346,45520,672472,1084240,542120,4110,18,2341,15,2379,0,3712,0,0,0,0,70525.9,8304.11,7310.55,0.043702,0.077412,0.0631163,33,29,4
66,25,1,1975,2,6,1967,1691,1548,33813,87640,43820,538,1,321,0,268,0,216,0,0,64,425,3327.55,431.356,358.728,0.176948,0.338422,0.120918,1,0,1
66,24,0,1929,5,5,1919,1705,1869,34017,20360,10180,0,0,0,0,293,0,225,0,0,142,456,3014.55,511.356,387.728,0.261732,0.553512,0.231096,0,0,0
66,23,0,5655,9,18,5628,5599,3894,171817,71480,35740,0,0,0,0,708,0,679,0,0,655,1094,14224.7,1898.78,1712.64,0.291808,0.410568,0.23064,0,0,0
66,22,0,9468,19,28,9421,9708,7253,343559,126480,63240,0,0,0,0,725,0,1134,0,0,1682,1241,28205.5,3904.55,3637.27,0.320166,0.404207,0.317584,0,0,0
66,21,0,11170,18,28,11124,10575,7688,343806,142320,71160,0,0,0,0,1078,0,1414,0,0,1270,1507,28079.5,3923.55,3497.27,0.294297,0.483758,0.298044,0,0,0
66,20,10,1654,5,20,1629,1635,2118,34001,48840,24420,390,0,284,0,150,0,181,0,0,103,430,3189.55,381.356,358.728,0.0819446,0.0742737,0.0651611,0,0,0
66,19,10,1493,2,9,1482,1440,1113,34270,42080,21040,376,0,249,0,187,0,167,0,0,197,369,2799.55,459.356,401.728,0.0865341,0.106081,0.121486,0,0,0
66,18,0,1720,4,4,1712,1573,807,34371,18520,9260,0,0,0,0,171,0,191,0,0,336,334,2930.55,348.356,280.728,0.169975,0.111283,0.156981,0,0,0
66,17,0,4750,9,12,4729,5759,4538,171629,66920,33460,0,0,0,0,433,0,649,0,0,1372,518,14144.7,2072.78,1806.64,0.344973,0.281866,0.298135,0,0,0
66,16,0,9631,21,20,9590,9943,7531,344031,120160,60080,0,0,0,0,988,0,1232,0,0,1838,1315,27921.5,3580.55,3773.27,0.319347,0.42459,0.325851,0,0,0
66,15,5,1619,4,5,1610,1438,1028,34440,52120,26060,376,1,229,0,189,0,225,0,0,108,389,2853.55,292.356,344.728,0.0764356,0.104189,0.0801638,1,1,0
66,14,0,1362,3,5,1354,1329,983,34403,22560,11280,0,0,0,0,91,0,170,0,0,164,349,2790.55,321.356,415.728,0.175974,0.17414,0.204824,0,0,0
66,13,0,1452,4,2,1446,1380,934,34420,21000,10500,0,0,0,0,113,0,186,0,0,203,388,2781.55,411.356,317.728,0.195658,0.294256,0.200877,0,0,0
66,12,0,1723,4,3,1716,1560,1306,34240,18800,9400,0,0,0,0,197,0,189,0,0,335,355,2884.55,446.356,359.728,0.203778,0.275076,0.186877,0,0,0
66,11,0,6160,11,13,6136,7871,5053,172264,65480,32740,0,0,0,0,782,0,754,0,0,686,1190,13802.7,1789.78,1796.64,0.283209,0.36206,0.259083,0,0,0
66,10,10,1120,4,10,1106,820,631,17152,35560,17780,264,1,154,1,127,0,122,0,0,67,281,1456.78,210.678,145.864,0.0629557,0.0455803,0.0499658,2,2,0
66,9,0,1403,3,6,1394,1615,911,34291,20400,10200,0,0,0,0,170,0,171,0,0,141,445,2908.55,368.356,362.728,0.216496,0.190461,0.911884,0,0,0
66,8,0,1273,0,2,1271,1228,1067,34414,19160,9580,0,0,0,0,86,0,180,0,0,175,353,2781.55,391.356,343.728,0.204499,0.230059,0.23653,0,0,0
66,7,0,1493,2,3,1488,1466,1011,34387,17720,8860,0,0,0,0,192,0,191,0,0,206,402,2835.55,371.356,336.728,0.218733,0.356107,0.279824,0,0,0
66,6,0,1629,1,6,1622,1357,1636,34339,23520,11760,0,0,0,0,100,0,204,0,0,143,392,2887.55,361.356,342.728,0.182872,0.285791,0.146147,0,0,0
66,5,15,1225,2,8,1215,782,1263,16966,41680,20840,283,0,175,0,118,0,152,0,0,29,307,1631.78,182.678,184.864,0.0542627,0.0553884,0.0449692,0,0,0
66,4,5,1122,3,4,1115,821,711,17193,30360,15180,244,0,146,0,143,0,137,0,0,62,285,1336.78,251.678,183.864,0.0487531,0.0927767,0.0461084,0,0,0
66,3,1,1695,2,4,1689,1689,1819,34230,46760,23380,408,0,248,0,208,0,205,0,0,107,410,2901.55,432.356,366.728,0.0791012,0.0773283,0.0933562,0,0,0
66,2,0,1555,3,9,1543,1383,1055,34350,24200,12100,0,0,0,0,140,0,172,0,0,70,399,2834.55,357.356,388.728,0.196656,0.123544,0.183374,0,0,0
66,1,5,2010,3,4,2003,1747,2227,34060,59400,29700,461,0,265,0,300,0,251,0,0,66,442,3060.55,403.356,406.728,0.0671189,0.0729495,0.0654303,0,0,0
67,26,115,34467,661,541,33265,34598,26255,692280,1390680,695340,5508,74,3172,46,8820,0,3611,0,0,0,0,53275,8205.44,7135.11,0.0839555,0.0741703,0.0552824,120,139,-19
67,25,1,1863,2,6,1855,1604,1665,34339,64520,32260,474,0,294,0,111,0,227,0,0,61,425,3003.21,382.222,320.356,0.0479198,0.0673994,0.0304007,0,0,0
67,24,0,1831,4,6,1821,1740,1621,34190,20800,10400,0,0,0,0,233,0,237,0,0,162,416,3048.21,406.222,400.356,0.186544,0.284087,0.161553,0,0,0
67,23,0,5459,12,12,5435,5420,3122,172579,70000,35000,0,0,0,0,498,0,644,0,0,619,1061,13966,1949.11,1729.78,0.256025,0.226045,0.227744,0,0,0
67,22,0,9221,21,20,9180,9431,6301,345298,112520,56260,0,0,0,0,838,0,1222,0,0,1614,1303,27961,3761.22,3427.55,0.286176,0.275745,0.264337,0,0,0
67,21,0,11177,23,24,11130,10349,6152,345415,135200,67600,0,0,0,0,1071,0,1360,0,0,1314,1530,27801,3706.22,3525.55,0.258178,0.277087,0.180272,0,0,0
67,20,11,1749,5,17,1727,1754,1519,34327,46520,23260,406,0,231,0,296,0,217,0,0,104,451,2918.21,435.222,364.356,0.0800591,0.112164,0.0640586,0,0,0
67,19,10,1490,1,6,1483,1382,851,34503,39960,19980,415,0,254,0,144,0,206,0,0,216,390,2833.21,371.222,337.356,0.0763237,0.153119,0.167387,0,0,0
67,18,0,1618,5,1,1612,1495,722,34448,19520,9760,0,0,0,0,113,0,206,0,0,306,328,2813.21,401.222,382.356,0.199086,0.248826,0.11697,0,0,0
67,17,0,4663,7,9,4647,5551,3957,172435,54920,27460,0,0,0,0,465,0,590,0,0,1335,481,14113,2081.11,1594.78,0.271388,0.259097,0.265682,0,0,0
67,16,0,9225,17,16,9192,9694,6445,344914,116000,58000,0,0,0,0,947,0,1136,0,0,1620,1187,28175,3923.22,3435.55,0.285612,0.29838,0.362815,0,0,0
67,15,5,1546,3,2,1541,1385,804,34567,51160,25580,402,1,256,0,116,0,197,0,0,95,398,2771.21,377.222,329.356,0.0690598,0.0635556,0.0556013,1,1,0
67,14,0,1383,1,6,1376,1325,716,34417,19000,9500,0,0,0,0,139,0,162,0,0,159,390,2890.21,353.222,384.356,0.157126,0.107119,0.23096,0,0,0
67,13,0,1563,2,4,1557,1434,724,34298,18200,9100,0,0,0,0,255,0,173,0,0,188,399,2859.21,438.222,449.356,0.159859,0.228531,0.176516,0,0,0
67,12,0,1642,2,2,1638,1524,1322,34321,15000,7500,0,0,0,0,141,0,206,0,0,296,332,2973.21,421.222,329.356,0.189773,0.223178,0.22483,0,0,0
67,11,0,5927,8,10,5909,7627,4117,172511,65400,32700,0,0,0,0,694,0,732,0,0,721,1191,13937,2071.11,1704.78,0.270218,0.288674,0.219102,0,0,0
67,10,10,1044,3,5,1036,772,673,17126,35360,17680,283,1,156,0,53,0,160,0,0,57,261,1535.1,174.611,186.678,0.0532448,0.0526695,0.0347295,1,1,0
67,9,0,1261,2,5,1254,1498,834,34450,19960,9980,0,0,0,0,79,0,163,0,0,141,331,2857.21,394.222,343.356,0.17954,0.306963,0.120909,0,0,0
67,8,0,1214,0,0,1214,1200,1183,34345,20800,10400,0,0,0,0,102,0,147,0,0,144,318,2976.21,394.222,329.356,0.174283,0.489195,0.14322,0,0,0
67,7,0,1386,3,2,1381,1482,921,34306,17200,8600,0,0,0,0,128,0,192,0,0,150,351,2961.21,434.222,343.356,0.192633,0.232097,0.24052,0,0,0
67,6,0,1812,3,7,1802,1547,951,34484,18520,9260,0,0,0,0,343,0,193,0,0,129,425,2815.21,374.222,371.356,0.166334,0.129056,0.102002,0,0,0
67,5,15,1225,3,10,1212,847,1335,16861,41960,20980,304,0,167,0,129,0,142,0,0,39,253,1743.1,206.611,211.678,0.0489142,0.0550235,0.0369728,0,0,0
67,4,4,1113,5,4,1104,864,528,17165,32120,16060,277,0,151,0,167,0,150,0,0,83,245,1460.1,208.611,188.678,0.0553301,0.089885,0.0540777,0,0,0
67,3,1,1695,4,2,1689,1650,1583,34222,47960,23980,428,1,259,1,188,0,183,0,0,107,414,3035.21,455.222,332.356,0.0743988,0.0991642,0.107861,2,3,-1
67,2,0,1562,5,9,1548,1328,955,34350,19760,9880,0,0,0,0,145,0,182,0,0,91,383,2956.21,388.222,350.356,0.14462,0.223347,0.129576,0,0,0
67,1,5,2004,2,3,1999,1775,2033,34102,56160,28080,447,0,304,0,257,0,238,0,0,72,423,3209.21,388.222,345.356,0.0665338,0.067226,0.0549632,0,0,0
68,26,115,31571,633,449,30489,31600,25001,691344,1850080,925040,9214,39,7151,37,1109,0,4005,0,0,0,0,56724.4,8249.2,6787.05,0.0478249,0.0666242,0.0464646,76,72,4
68,25,1,1733,1,4,1728,1538,1668,34165,47400,23700,346,0,235,0,120,0,240,0,0,50,371,3129.88,468.71,391.653,0.0540923,0.0955556,0.0640712,0,0,0
68,24,0,1759,3,5,1751,1702,1426,34597,16200,8100,0,0,0,0,148,0,219,0,0,158,413,2812.88,445.71,299.653,0.177221,0.338519,0.166815,0,0,0
68,23,0,5085,14,9,5062,5062,2952,173500,62920,31460,0,0,0,0,287,0,646,0,0,650,962,13687.3,1977.55,1611.26,0.253927,0.249886,0.240247,0,0,0
68,22,0,8677,20,14,8643,8935,5682,346772,95800,47900,0,0,0,0,718,0,1148,0,0,1571,1153,27390.7,3978.1,3411.52,0.323174,0.329931,0.234764,0,0,0
68,21,0,10636,24,21,10591,9840,4989,346426,121080,60540,0,0,0,0,808,0,1361,0,0,1255,1486,27636.7,3891.1,3598.52,0.265479,0.279083,0.204974,0,0,0
68,20,10,1619,6,14,1599,1670,1265,34528,40960,20480,378,1,258,0,154,0,205,0,0,112,393,2853.88,398.71,374.653,0.0873714,0.0684312,0.0538988,1,0,1
