Time,NodeID,IndividualID,Gender,AgeYears,InfectionID,Infectiousness,Duration,Hepatocytes,IRBCs,Gametocytes
3865,340461476,312,M,8.30411,45021,0.00380623,91,0,11689056,1241482
3865,340461476,312,M,8.30411,46189,0.00380623,56,0,68565784,4343208
3865,340461476,312,M,8.30411,48970,0.00380623,2,1,0,0
3865,340461476,313,M,8.28219,47508,0.167792,33,0,127382435,668182099
3865,340461476,313,M,8.28219,47663,0.167792,30,0,821665832,219027248
3865,340461476,313,M,8.28219,48010,0.167792,22,0,28934058470,9862
3865,340461476,314,M,8.21644,43118,0.0995207,195,0,11935901,53139
3865,340461476,314,M,8.21644,46680,0.0995207,48,0,219418670,40066124
3865,340461476,314,M,8.21644,46855,0.0995207,45,0,2117818238,49249666
3865,340461476,315,F,8.19452,44902,0.0590714,97,0,338701,1313224
3865,340461476,315,F,8.19452,45434,0.0590714,73,0,269842943,16910903
3865,340461476,315,F,8.19452,45846,0.0590714,62,0,895195,21093518
3865,340461476,316,F,8.19452,43936,0.00552849,151,0,0,117469
3865,340461476,316,F,8.19452,45117,0.00552849,86,0,60660130,7214002
3865,340461476,316,F,8.19452,48263,0.00552849,16,0,591043716,0
3865,340461476,317,F,8.18904,44748,0.00038192,105,0,17904323,709277
3865,340461476,317,F,8.18904,48696,0.00038192,7,0,29396,0
3865,340461476,318,F,8.18904,44948,0.0259117,95,0,0,201419
3865,340461476,318,F,8.18904,45948,0.0259117,60,0,1132068,25896320
3865,340461476,318,F,8.18904,46190,0.0259117,56,0,4513710099,56410523
3865,340461476,319,F,8.18082,44749,0.000353039,105,0,34208195,324888
3865,340461476,319,F,8.18082,47939,0.000353039,24,0,73250712461,2151958
3865,340461476,319,F,8.18082,48812,0.000353039,5,0,26635,0
3865,340461476,320,F,8.15616,46565,0.0997659,50,0,65653004,48581530
3865,340461476,320,F,8.15616,47123,0.0997659,40,0,28806656315,538176120
3865,340461476,320,F,8.15616,48470,0.0997659,12,0,4423920,0
3865,340461476,321,F,8.15342,45296,0.773311,78,0,9,1684873
3865,340461476,321,F,8.15342,46625,0.773311,49,0,3283164,991086368
3865,340461476,321,F,8.15342,47335,0.773311,36,0,1563585,6993833
3865,340461476,322,M,8.15069,44475,0.00837553,120,0,0,61200
3865,340461476,322,M,8.15069,45668,0.00837553,66,0,73033576,135782
3865,340461476,322,M,8.15069,46310,0.00837553,54,0,1861,4800617
3865,340461476,323,M,8.15069,44598,0.750381,113,0,7930214,22401
3865,340461476,323,M,8.15069,47075,0.750381,41,0,603328932,1026334128
3865,340461476,323,M,8.15069,47789,0.750381,27,0,90202594,3189961
3865,340461476,324,M,8.13699,44770,0.20441,104,0,0,274545
3865,340461476,324,M,8.13699,46504,0.20441,51,0,58991,70080
3865,340461476,324,M,8.13699,46804,0.20441,46,0,61499278,137801580
3865,340461476,325,F,8.10137,44174,0.00249957,138,0,5,158191
3865,340461476,325,F,8.10137,44733,0.00249957,106,0,36652454,683399
3865,340461476,325,F,8.10137,45147,0.00249957,85,0,74392079,1667718
3865,340461476,326,F,8.07397,45669,0.000565411,66,0,59349873,105831
3865,340461476,326,F,8.07397,46435,0.000565411,52,0,80614568,337428
3865,340461476,326,F,8.07397,48612,0.000565411,9,0,151780,0
3865,340461476,327,F,8.07123,46805,0.204193,46,0,32121618,61406610
3865,340461476,327,F,8.07123,47281,0.204193,37,0,34395684130,1924387065
3865,340461476,327,F,8.07123,48316,0.204193,15,0,64953214,0
3865,340461476,328,F,8.05205,44351,0.624412,128,0,1703,1008946
3865,340461476,328,F,8.05205,47509,0.624412,33,0,102275492,591095325
3865,340461476,328,F,8.05205,48264,0.624412,16,0,312338983,0
3865,340461476,329,M,8.04658,46505,0.0557292,51,0,103857545,87414512
3865,340461476,329,M,8.04658,46626,0.0557292,49,0,3102872,8362910
3865,340461476,329,M,8.04658,47790,0.0557292,27,0,50320957803,371477
3865,340461476,330,M,8.04384,45249,0.15887,80,0,10,88309
3865,340461476,330,M,8.04384,46506,0.15887,51,0,137213705,261151244
3865,340461476,330,M,8.04384,46627,0.15887,49,0,8207433,32564078
3865,340461476,331,M,8.03562,44577,0.000136903,114,0,22692800,30901
3865,340461476,331,M,8.03562,45559,0.000136903,69,0,27549297,58635
3865,340461476,331,M,8.03562,48513,0.000136903,11,0,2669253,0
3865,340461476,332,F,8.03288,45949,0.0547713,60,0,1583210,23865440
3865,340461476,332,F,8.03288,46628,0.0547713,49,0,39821,5122725
3865,340461476,332,F,8.03288,46749,0.0547713,47,0,42234,1874608
3865,340461476,333,F,8.01096,45499,0.0058613,71,0,0,466256
3865,340461476,333,F,8.01096,46311,0.0058613,54,0,13822431,6378647
3865,340461476,333,F,8.01096,47854,0.0058613,26,0,5419450532,308695
3865,340461476,334,M,7.98356,43788,0.00198034,158,0,0,116075
3865,340461476,334,M,7.98356,45118,0.00198034,86,0,73330459,1110502
3865,340461476,334,M,7.98356,45629,0.00198034,67,0,39,7900
3865,340461476,335,M,7.97534,45148,0.0306216,85,0,92812,14111
3865,340461476,335,M,7.97534,46251,0.0306216,55,0,68914336,6137688
3865,340461476,335,M,7.97534,46436,0.0306216,52,0,39065,10667048
3865,340461476,336,F,7.96438,45183,0.0278335,83,0,7197588,37224
3865,340461476,336,F,7.96438,46507,0.0278335,51,0,37573930,15668108
3865,340461476,337,F,7.96164,45630,0.00125239,67,0,244,1377406
3865,340461476,337,F,7.96164,47855,0.00125239,26,0,18696908485,57220342
3865,340461476,337,F,7.96164,48011,0.00125239,22,0,26808183061,27683
3865,340461476,338,F,7.95069,45560,0.0136424,69,0,3498675474,8150441
3865,340461476,338,F,7.95069,46252,0.0136424,55,0,6910653,312141
3865,340461476,338,F,7.95069,48419,0.0136424,13,0,1258636,0
3865,340461476,339,M,7.94247,44369,0.300326,127,0,104244,1285751
3865,340461476,339,M,7.94247,45799,0.300326,63,0,57,4104763
3865,340461476,339,M,7.94247,47510,0.300326,33,0,20487487080,2262416448
3865,340461476,340,F,7.91781,44238,0.0115733,135,0,5124947,114120
3865,340461476,340,F,7.91781,45119,0.0115733,86,0,5400,1268076
3865,340461476,340,F,7.91781,45589,0.0115733,68,0,42305286,5526190
3865,340461476,341,F,7.90137,45041,0.0995543,90,0,91508560,40160
3865,340461476,341,F,7.90137,45590,0.0995543,68,0,116249733,3777529
3865,340461476,341,F,7.90137,45800,0.0995543,63,0,253722473,68032756
3865,340461476,342,F,7.89589,45102,0.0739191,87,0,16690740,686674
3865,340461476,342,F,7.89589,46750,0.0739191,47,0,125524522,152967120
3865,340461476,342,F,7.89589,48613,0.0739191,9,0,237956,0
3865,340461476,343,F,7.89589,45950,0.162746,60,0,34007201,604001
3865,340461476,343,F,7.89589,46009,0.162746,59,0,164150755,860046
3865,340461476,343,F,7.89589,46253,0.162746,55,0,20932176,121268714
3865,340461476,344,F,7.89589,44805,0.221672,102,0,1,246182
3865,340461476,344,F,7.89589,46681,0.221672,48,0,26148453,7706383
3865,340461476,344,F,7.89589,47664,0.221672,30,0,3327766719,1129048640
3865,340461476,345,F,7.86301,45707,0.0421648,65,0,202955,957392
3865,340461476,345,F,7.86301,45801,0.0421648,63,0,8919412526,33845332
3865,340461476,345,F,7.86301,47511,0.0421648,33,0,8086543,10239620
3865,340461476,346,M,7.86301,45166,0.0301382,84,0,44651858,19249264
3865,340461476,346,M,7.86301,45341,0.0301382,76,0,104180280,442335
3865,340461476,346,M,7.86301,48971,0.0301382,2,1,0,0
3865,340461476,347,M,7.86301,45435,0.004598,73,0,9516981,573668
3865,340461476,347,M,7.86301,45527,0.004598,70,0,32286541,1925474
3865,340461476,348,M,7.84384,47940,5.94884e-07,24,0,11156300369,33994
3865,340461476,348,M,7.84384,48012,5.94884e-07,22,0,1728971090,1735
3865,340461476,348,M,7.84384,48813,5.94884e-07,5,2,0,0
3865,340461476,349,F,7.8274,45226,0.0147063,81,0,59241824,4527446
3865,340461476,349,F,7.8274,45436,0.0147063,73,0,1026314,454719
3865,340461476,349,F,7.8274,45708,0.0147063,65,0,990888,3251292
3865,340461476,350,F,7.82466,45184,0.153885,83,0,11285894,61341
3865,340461476,350,F,7.82466,45951,0.153885,60,0,2313,6323532
3865,340461476,350,F,7.82466,46953,0.153885,43,0,1982023409,83375310
3865,340461476,351,M,7.82192,44697,0.720951,108,0,0,80372
3865,340461476,351,M,7.82192,47007,0.720951,42,0,34680432934,1207230896
3865,340461476,351,M,7.82192,48365,0.720951,14,0,461127,0
3865,340461476,352,M,7.81918,44963,0.554989,94,0,173854,954639
3865,340461476,352,M,7.81918,45167,0.554989,84,0,3126769,2753246
3865,340461476,352,M,7.81918,47076,0.554989,41,0,25907070777,657062256
3865,340461476,353,F,7.8137,43428,0.162395,178,0,11,431492
3865,340461476,353,F,7.8137,46508,0.162395,51,0,4648904,94662969
3865,340461476,353,F,7.8137,48697,0.162395,7,2,0,0
3865,340461476,354,M,7.79452,44750,0.0444826,105,0,43529617,34738719
3865,340461476,354,M,7.79452,45756,0.0444826,64,0,21257836,1346931
3865,340461476,354,M,7.79452,46128,0.0444826,57,0,73881187,504020
3865,340461476,355,F,7.77808,45500,0.078433,71,0,132502,504350
3865,340461476,355,F,7.77808,46509,0.078433,51,0,9495631,7418563
3865,340461476,355,F,7.77808,46682,0.078433,48,0,6258200,36794738
3865,340461476,356,F,7.7726,45373,0.0733675,75,0,45663343,40636175
3865,340461476,356,F,7.7726,45561,0.0733675,69,0,15665652,1329896
3865,340461476,356,F,7.7726,46567,0.0733675,50,0,3522,2823002
3865,340461476,357,F,7.7726,44714,0.0464856,107,0,986473,880955
3865,340461476,357,F,7.7726,47077,0.0464856,41,0,9233506,17677671
3865,340461476,357,F,7.7726,47183,0.0464856,39,0,48,7108589
3865,340461476,358,M,7.7726,47078,0.301298,41,0,115736524,220524552
3865,340461476,358,M,7.7726,47709,0.301298,29,0,19342692,35533
3865,340461476,358,M,7.7726,48366,0.301298,14,0,590114038,0
3865,340461476,359,F,7.76986,46312,0.0079951,54,0,8350638,74160279
3865,340461476,359,F,7.76986,46856,0.0079951,45,0,169517261,10662764
3865,340461476,359,F,7.76986,47980,0.0079951,23,0,75037853981,154308
3865,340461476,360,M,7.76164,43667,9.04291e-05,165,0,5038970,49341
3865,340461476,360,M,7.76164,48698,9.04291e-05,7,2,0,0
3865,340461476,360,M,7.76164,48814,9.04291e-05,5,0,30000,0
3865,340461476,361,M,7.73699,45562,0.00557977,69,0,156949113,852107
3865,340461476,361,M,7.73699,45802,0.00557977,63,0,222978297,4760953
3865,340461476,362,F,7.73699,45465,0.0446181,72,0,7118578,19017442
3865,340461476,362,F,7.73699,47665,0.0446181,30,0,14372928972,494291744
3865,340461476,362,F,7.73699,48223,0.0446181,17,0,11986960,0
3865,340461476,363,M,7.73151,45227,0.00246422,81,0,19490886,50290970
3865,340461476,363,M,7.73151,48013,0.00246422,22,0,1920496791,0
3865,340461476,364,F,7.73151,46568,0.401145,50,0,2262926,80873477
3865,340461476,364,F,7.73151,47079,0.401145,41,0,7216542981,227514520
3865,340461476,364,F,7.73151,48420,0.401145,13,0,58441395,0
3865,340461476,365,M,7.72877,44370,0.00356623,127,0,14613205,527886
3865,340461476,365,M,7.72877,46902,0.00356623,44,0,270296183,11222533
3865,340461476,365,M,7.72877,47856,0.00356623,26,0,16768122633,5217949
3865,340461476,366,M,7.72877,44165,2.32533e-06,139,0,2422377,1214
3865,340461476,366,M,7.72877,48571,2.32533e-06,10,0,97245,0
3865,340461476,366,M,7.72877,48762,2.32533e-06,6,1,0,0
3865,340461476,367,F,7.72329,44176,0.00272702,138,0,2832916,1703
3865,340461476,367,F,7.72329,44639,0.00272702,111,0,429134055,1589396
3865,340461476,367,F,7.72329,44984,0.00272702,93,0,93221337,1888289
3865,340461476,368,M,7.71781,44527,0.00100182,117,0,3105197,190730
3865,340461476,368,M,7.71781,45437,0.00100182,73,0,7187077,354268
3865,340461476,368,M,7.71781,48972,0.00100182,2,3,0,0
3865,340461476,369,F,7.71507,44461,0.00832142,121,0,434,617560
3865,340461476,369,F,7.71507,46373,0.00832142,53,0,1,574203
3865,340461476,369,F,7.71507,46629,0.00832142,49,0,115313187,4913916
3865,340461476,370,M,7.70959,44715,0.00375601,107,0,1389,778191
3865,340461476,370,M,7.70959,45086,0.00375601,88,0,19131918,358676
3865,340461476,370,M,7.70959,46954,0.00375601,43,0,5400,1025227
3865,340461476,371,F,7.70685,44578,4.98166e-06,114,0,126068,58625
3865,340461476,371,F,7.70685,46437,4.98166e-06,52,0,13,32044
3865,340461476,371,F,7.70685,48183,4.98166e-06,18,0,23535139774,0
3865,340461476,372,M,7.70411,44620,0.00162078,112,0,1744,838117
3865,340461476,372,M,7.70411,46374,0.00162078,53,0,34,16872
3865,340461476,372,M,7.70411,48367,0.00162078,14,0,713675,0
3865,340461476,373,F,7.70137,44772,0.0214786,104,0,16837689,546598
3865,340461476,373,F,7.70137,46510,0.0214786,51,0,113563648,12745262
3865,340461476,373,F,7.70137,48699,0.0214786,7,0,13834,0
3865,340461476,374,M,7.69589,45404,0.339938,74,0,29779074,64876936
3865,340461476,374,M,7.69589,46569,0.339938,50,0,583026,207766946
3865,340461476,374,M,7.69589,48106,0.339938,20,0,1498838,383
3865,340461476,375,F,7.68219,45206,0.0022942,82,0,447680,1389410
3865,340461476,375,F,7.68219,48224,0.0022942,17,0,76437746,0
3865,340461476,375,F,7.68219,48867,0.0022942,4,2,0,0
3865,340461476,376,M,7.66849,44826,0.000423886,101,0,150828,747769
3865,340461476,376,M,7.66849,48572,0.000423886,10,0,4519473,0
3865,340461476,376,M,7.66849,48700,0.000423886,7,1,0,0
3865,340461476,377,M,7.65479,45062,3.09149e-05,89,0,83386789,66913
3865,340461476,377,M,7.65479,45273,3.09149e-05,79,0,2,110792
3865,340461476,377,M,7.65479,48184,3.09149e-05,18,0,9389575029,0
3865,340461476,378,F,7.63562,44806,0.0278597,102,0,10453,796392
3865,340461476,378,F,7.63562,45251,0.0278597,80,0,15870015,19015735
3865,340461476,378,F,7.63562,46630,0.0278597,49,0,710183162,2930778
3865,340461476,379,M,7.63014,46631,0.00517122,49,0,250,2710046
3865,340461476,379,M,7.63014,48471,0.00517122,12,0,8864500,0
3865,340461476,379,M,7.63014,48868,0.00517122,4,5,0,0
3865,340461476,380,M,7.62466,45528,0.383198,70,0,2081632,349604928
3865,340461476,380,M,7.62466,45803,0.383198,63,0,1230305,4872752
3865,340461476,380,M,7.62466,46313,0.383198,54,0,71020363,44997503
3865,340461476,381,M,7.61644,45563,0.0110372,69,0,8435029,1450473
3865,340461476,381,M,7.61644,45804,0.0110372,63,0,4311624161,14791787
3865,340461476,382,F,7.61096,46806,0.0558705,46,0,188824199,142170254
3865,340461476,382,F,7.61096,46857,0.0558705,45,0,5415353407,7506681
3865,340461476,382,F,7.61096,47124,0.0558705,40,0,3202725803,34149511
3865,340461476,383,F,7.59726,44887,0.000103082,98,0,6426,35460
3865,340461476,383,F,7.59726,47941,0.000103082,24,0,14981134194,91600
3865,340461476,383,F,7.59726,48421,0.000103082,13,0,142901,0
3865,340461476,384,M,7.59726,45670,0.130206,66,0,775309,131727400
3865,340461476,384,M,7.59726,46751,0.130206,47,0,109012528,3267566
3865,340461476,385,M,7.57808,43232,0.45011,188,0,166800,7902
3865,340461476,385,M,7.57808,47336,0.45011,36,0,28858616,403411968
3865,340461476,385,M,7.57808,47666,0.45011,30,0,1409597213,106017440
3865,340461476,386,M,7.56986,44177,0.00211952,138,0,233301,20163
3865,340461476,386,M,7.56986,44549,0.00211952,116,0,51896,807057
3865,340461476,386,M,7.56986,46807,0.00211952,46,0,1437,724429
3865,340461476,387,F,7.56438,45501,0.222099,71,0,10140582,2275861
3865,340461476,387,F,7.56438,45631,0.222099,67,0,28356538,816738
3865,340461476,387,F,7.56438,47008,0.222099,42,0,13559237,133637166
3865,340461476,388,M,7.54795,45149,0.0410827,85,0,4672,19568150
3865,340461476,388,M,7.54795,46129,0.0410827,57,0,72678130,143201
3865,340461476,388,M,7.54795,47282,0.0410827,37,0,325985,2997757
3865,340461476,389,F,7.54247,45758,0.0001401,64,0,33580969,1468649
3865,340461476,389,F,7.54247,47981,0.0001401,23,0,39857361443,6800
3865,340461476,389,F,7.54247,48265,0.0001401,16,0,27709,0
3865,340461476,390,F,7.52877,44409,0.00870258,124,0,0,125209
3865,340461476,390,F,7.52877,45274,0.00870258,79,0,1001899764,4199914
3865,340461476,390,F,7.52877,46511,0.00870258,51,0,73,199316
3865,340461476,391,M,7.51781,44383,0.00324293,126,0,0,97168
3865,340461476,391,M,7.51781,47904,0.00324293,25,0,4023983899,34838648
3865,340461476,391,M,7.51781,48514,0.00324293,11,0,7380201,0
3865,340461476,392,F,7.50959,44857,0.0171547,99,0,118,563193
3865,340461476,392,F,7.50959,45529,0.0171547,70,0,8196005,406172
3865,340461476,392,F,7.50959,46375,0.0171547,53,0,75675187,52181666
3865,340461476,393,M,7.50137,47125,0.0886274,40,0,4119343413,119457508
3865,340461476,393,M,7.50137,47234,0.0886274,38,0,308689,69375079
3865,340461476,393,M,7.50137,47982,0.0886274,23,0,5692177255,55856
3865,340461476,394,F,7.49041,45298,0.0501448,78,0,64030227,236619
3865,340461476,394,F,7.49041,46010,0.0501448,59,0,754056,20420046
3865,340461476,394,F,7.49041,47393,0.0501448,35,0,781661,53248696
3865,340461476,395,F,7.46849,46752,0.119197,47,0,316804151,10432785
3865,340461476,395,F,7.46849,46903,0.119197,44,0,9765777013,55172369
3865,340461476,395,F,7.46849,47126,0.119197,40,0,566755799,155273045
3865,340461476,396,M,7.46027,45759,0.232358,64,0,19742595,9165076
3865,340461476,396,M,7.46027,46955,0.232358,43,0,2308167107,144400578
3865,340461476,396,M,7.46027,48472,0.232358,12,0,71599782,0
3865,340461476,397,M,7.44384,44151,7.72971e-05,140,0,14877250,40859
3865,340461476,397,M,7.44384,48422,7.72971e-05,13,0,1097575,0
3865,340461476,397,M,7.44384,48815,7.72971e-05,5,2,0,0
3865,340461476,398,M,7.4411,43680,0.0781213,164,0,9035041,6084
3865,340461476,398,M,7.4411,45376,0.0781213,75,0,210418530,61890676
3865,340461476,398,M,7.4411,49026,0.0781213,1,2,0,0
3865,340461476,399,F,7.43836,43857,0.0118428,155,0,9020949,70700
3865,340461476,399,F,7.43836,45592,0.0118428,68,0,45509292,514527
3865,340461476,399,F,7.43836,46438,0.0118428,52,0,15837421,7148516
3865,340461476,400,M,7.43562,44352,0.10079,128,0,30051566,51280
3865,340461476,400,M,7.43562,44511,0.10079,118,0,358354,740
3865,340461476,400,M,7.43562,46683,0.10079,48,0,19408148,62348190
3865,340461476,401,F,7.43014,45120,0.00622303,86,0,43889045,1163819
3865,340461476,401,F,7.43014,45805,0.00622303,63,0,4780,2479639
3865,340461476,401,F,7.43014,48317,0.00622303,15,0,293835750,0
3865,340461476,402,F,7.42466,45901,0.270308,61,0,6992909,11152521
3865,340461476,402,F,7.42466,46439,0.270308,52,0,974731036,1617300
3865,340461476,402,F,7.42466,47127,0.270308,40,0,991081637,170533896
3865,340461476,403,M,7.3863,45207,0.019141,82,0,894667,541446
3865,340461476,403,M,7.3863,45709,0.019141,65,0,3925321,3819542
3865,340461476,403,M,7.3863,47667,0.019141,30,0,606411497,6416403
3865,340461476,404,F,7.37808,45063,0.0131069,89,0,0,197828
3865,340461476,404,F,7.37808,45632,0.0131069,67,0,316280,6530605
3865,340461476,404,F,7.37808,48368,0.0131069,14,0,7934776,0
3865,340461476,405,M,7.36164,45806,0.153735,63,0,34894,6360789
3865,340461476,405,M,7.36164,47009,0.153735,42,0,5773319994,459604248
3865,340461476,405,M,7.36164,48225,0.153735,17,0,1367333521,0
3865,340461476,406,F,7.3589,45228,0.0877018,81,0,46,649368
3865,340461476,406,F,7.3589,45902,0.0877018,61,0,953,2299495
3865,340461476,406,F,7.3589,46314,0.0877018,54,0,79998384,56481978
3865,340461476,407,F,7.35069,43300,0.892068,184,0,136,285426
3865,340461476,407,F,7.35069,46440,0.892068,52,0,39653469,61514489
3865,340461476,407,F,7.35069,46570,0.892068,50,0,1349799,1137881986
3865,340461476,408,M,7.34795,45150,0.01794,85,0,1279723,494856
3865,340461476,408,M,7.34795,45710,0.01794,65,0,10806399,9198179
3865,340461476,408,M,7.34795,48423,0.01794,13,0,62034643,0
3865,340461476,409,F,7.34521,46858,0.466361,45,0,117214407,11179300
3865,340461476,409,F,7.34521,47337,0.466361,36,0,471249800,603464536
3865,340461476,409,F,7.34521,47456,0.466361,34,0,1605397,110710132
3865,340461476,410,M,7.31781,45252,0.0742652,80,0,76868,2928756
3865,340461476,410,M,7.31781,46684,0.0742652,48,0,82960668,111880796
3865,340461476,410,M,7.31781,47857,0.0742652,26,0,908730449,2743535
3865,340461476,411,M,7.30685,45438,0.159981,73,0,22903875,1188766
3865,340461476,411,M,7.30685,47569,0.159981,32,0,4486736,258795516
3865,340461476,411,M,7.30685,48573,0.159981,10,0,2362492,0
3865,340461476,412,M,7.29041,45087,0.0334543,88,0,9231,10685403
3865,340461476,412,M,7.29041,45151,0.0334543,85,0,434636629,8785459
3865,340461476,412,M,7.29041,48369,0.0334543,14,0,10283986,0
3865,340461476,413,M,7.27397,44178,0.0710931,138,0,205348,306
3865,340461476,413,M,7.27397,46753,0.0710931,47,0,116283381,45881518
3865,340461476,413,M,7.27397,47010,0.0710931,42,0,22,5254232
3865,340461476,414,F,7.26301,46011,0.308057,59,0,6151,56993
3865,340461476,414,F,7.26301,46376,0.308057,53,0,230047,428295616
3865,340461476,414,F,7.26301,46441,0.308057,52,0,10027388448,610510400
3865,340461476,415,F,7.25205,46077,0.432169,58,0,31,22450
3865,340461476,415,F,7.25205,46442,0.432169,52,0,3157014,152406980
3865,340461476,415,F,7.25205,47128,0.432169,40,0,3028887,239908691
3865,340461476,416,M,7.2411,43938,0.0993247,151,0,5836793,24427
3865,340461476,416,M,7.2411,45847,0.0993247,62,0,69760474,39575739
3865,340461476,416,M,7.2411,45903,0.0993247,61,0,42214023,36865681
3865,340461476,417,M,7.23562,44494,0.0757912,119,0,90843271,705786
3865,340461476,417,M,7.23562,46130,0.0757912,57,0,453787640,44245292
3865,340461476,417,M,7.23562,46632,0.0757912,49,0,1155010252,3718079
3865,340461476,418,M,7.22192,45023,0.1668,91,0,15085,39502907
3865,340461476,418,M,7.22192,46377,0.1668,53,0,1732964835,428174095
3865,340461476,419,F,7.22192,46808,0.13592,46,0,20687299759,26454852
3865,340461476,419,F,7.22192,47283,0.13592,37,0,2861660754,379069114
3865,340461476,419,F,7.22192,49027,0.13592,1,3,0,0
3865,340461476,420,F,7.21918,45321,0.0107661,77,0,20862,932461
3865,340461476,420,F,7.21918,46191,0.0107661,56,0,56574006,94096846
3865,340461476,420,F,7.21918,48067,0.0107661,21,0,29519856412,0
3865,340461476,421,F,7.2,45253,0.313757,80,0,217,522063
3865,340461476,421,F,7.2,46315,0.313757,54,0,7450818764,169641616
3865,340461476,421,F,7.2,46378,0.313757,53,0,34511477,54979791
3865,340461476,422,F,7.18904,44031,0.148307,146,0,0,247121
3865,340461476,422,F,7.18904,46254,0.148307,55,0,880655,102811
3865,340461476,422,F,7.18904,46685,0.148307,48,0,42987670,80178342
3865,340461476,423,F,7.1863,44717,0.0144377,107,0,0,54662
3865,340461476,423,F,7.1863,45711,0.0144377,65,0,22395293,6808991
3865,340461476,423,F,7.1863,45952,0.0144377,60,0,60136,4809744
3865,340461476,424,F,7.18082,45185,0.000861332,83,0,2,270073
3865,340461476,424,F,7.18082,45466,0.000861332,72,0,27002993,207837
3865,340461476,424,F,7.18082,48922,0.000861332,3,5,0,0
3865,340461476,425,M,7.16986,43728,0.143643,161,0,50698,377134
3865,340461476,425,M,7.16986,46255,0.143643,55,0,7141,12852176
3865,340461476,425,M,7.16986,46316,0.143643,54,0,1136730,64109521
3865,340461476,426,M,7.16164,46078,0.217823,58,0,1580626,21133485
3865,340461476,426,M,7.16164,46256,0.217823,55,0,33911626,55830094
3865,340461476,426,M,7.16164,46754,0.217823,47,0,142210285,83254957
3865,340461476,427,M,7.14247,45593,0.107769,68,0,129224213,106713684
3865,340461476,428,M,7.12877,44274,0.101878,134,0,9047304,8494
3865,340461476,428,M,7.12877,45152,0.101878,85,0,355915683,7593627
3865,340461476,428,M,7.12877,45530,0.101878,70,0,324055,52933554
3865,340461476,429,M,7.11507,44495,0.0675621,119,0,33399,282446
3865,340461476,429,M,7.11507,45006,0.0675621,92,0,124005742,1883803
3865,340461476,429,M,7.11507,45322,0.0675621,77,0,976038,36278063
3865,340461476,430,F,7.11233,44924,0.0099259,96,0,12339051,11625
3865,340461476,430,F,7.11233,45671,0.0099259,66,0,1055425683,20551555
3865,340461476,430,F,7.11233,45712,0.0099259,65,0,9,1483786
3865,340461476,431,M,7.09863,47791,0.00239282,27,0,6002433044,26193295
3865,340461476,431,M,7.09863,48973,0.00239282,2,3,0,0
3865,340461476,432,F,7.07945,45121,0.0548314,86,0,50975,2051778
3865,340461476,432,F,7.07945,45467,0.0548314,72,0,54671585,29870859
3865,340461476,432,F,7.07945,48515,0.0548314,11,0,121557,0
3865,340461476,433,F,7.07397,46633,0.0717112,49,0,93602772,743581
3865,340461476,433,F,7.07397,46686,0.0717112,48,0,1062751297,135274122
3865,340461476,433,F,7.07397,48318,0.0717112,15,0,325947,0
3865,340461476,434,M,7.06849,45377,0.00482109,75,0,30036862,1714264
3865,340461476,434,M,7.06849,46687,0.00482109,48,0,154964697,1336800
3865,340461476,434,M,7.06849,48473,0.00482109,12,0,195289,0
3865,340461476,435,M,7.05753,46012,0.142032,59,0,342548,27495549
3865,340461476,435,M,7.05753,46859,0.142032,45,0,2382191379,161286194
3865,340461476,435,M,7.05753,47942,0.142032,24,0,7173159308,79025
3865,340461476,436,F,7.04931,46131,0.816438,57,0,26918237,363712
3865,340461476,436,F,7.04931,47235,0.816438,38,0,268437808,1153404992
3865,340461476,436,F,7.04931,47668,0.816438,30,0,1701116895,73299665
3865,340461476,437,F,7.03562,47129,0.185732,40,0,734347568,44386302
3865,340461476,437,F,7.03562,47184,0.185732,39,0,1556482572,698637672
3865,340461476,438,F,7.0137,46317,0.0877483,54,0,10065847425,157439150
3865,340461476,438,F,7.0137,46379,0.0877483,53,0,151603824,100438996
3865,340461476,438,F,7.0137,46688,0.0877483,48,0,0,1013332
3865,340461476,439,M,7.00822,44950,0.00430629,95,0,221276,373859
3865,340461476,439,M,7.00822,45122,0.00430629,86,0,21104094,1127598
3865,340461476,439,M,7.00822,45208,0.00430629,82,0,64599134,1022673
3865,340461476,440,F,7.00548,45103,0.0144648,87,0,4823206,924065
3865,340461476,440,F,7.00548,45342,0.0144648,76,0,18264320,364613
3865,340461476,440,F,7.00548,45760,0.0144648,64,0,6271529,8489929
3865,340461476,441,M,6.99178,44985,0.691537,93,0,0,111417
3865,340461476,441,M,6.99178,47338,0.691537,36,0,1055715079,666201774
3865,340461476,441,M,6.99178,47394,0.691537,35,0,290409195,599373169
3865,340461476,442,F,6.98356,44964,0.0502383,94,0,815696419,61544489
3865,340461476,442,F,6.98356,46132,0.0502383,57,0,111792,7093410
3865,340461476,442,F,6.98356,46443,0.0502383,52,0,4094492,3335579
3865,340461476,443,F,6.9589,46956,0.113917,43,0,3484831011,69196488
3865,340461476,443,F,6.9589,47011,0.113917,42,0,78292694,50352316
3865,340461476,443,F,6.9589,47983,0.113917,23,0,1058812175,16491
3865,340461476,444,F,6.94795,45323,0.0413933,77,0,53875195,295410
3865,340461476,444,F,6.94795,45672,0.0413933,66,0,157619,4026317
3865,340461476,444,F,6.94795,46634,0.0413933,49,0,448724776,46450989
3865,340461476,445,M,6.94247,45186,0.0830031,83,0,594938,42000054
3865,340461476,445,M,6.94247,46318,0.0830031,54,0,1145,186835
