Year,Node_ID,Event_Name,Individual_ID,Age,Gender,Infectiousness
2000.33,1,PostDebut,10190,14204.6,M,0
2000.33,1,PreDebut,17129,2220.42,M,0
2000.33,1,PostDebut,14541,6630.82,M,0
2000.33,1,PostDebut,12766,9702.92,F,0
2000.33,1,PostDebut,4789,15150.8,F,0
2000.33,1,PreDebut,18232,425.833,M,0
2000.33,1,PostDebut,14230,7117.49,F,0
2000.33,1,PostDebut,11173,12379.6,F,0
2000.33,1,PreDebut,15503,4957.92,F,0
2000.33,1,PreDebut,17170,2159.58,M,0
2000.33,1,PostDebut,12884,9490,M,0
2000.33,1,PostDebut,11032,12653.4,M,0
2000.33,1,PreDebut,17277,1977.08,F,0
2000.33,1,PostDebut,13437,8486.24,M,0
2000.33,1,PostDebut,4799,17682.8,F,0
2000.33,1,PostDebut,12471,10189.6,F,0
2000.33,1,PostDebut,10048,14448,F,0
2000.33,1,PostDebut,4802,17217,M,0
2000.33,1,PostDebut,12585,9976.67,M,0
2000.33,1,PreDebut,16645,3072.08,F,0
2000.33,1,PreDebut,18167,517.083,F,0
2000.33,1,PostDebut,13132,9064.16,M,0
2000.33,1,PostDebut,10596,13444.2,M,0
2000.33,1,PostDebut,14687,6387.49,F,0
2000.33,1,PreDebut,16663,3041.67,M,0
2000.33,1,PostDebut,4810,19900.1,M,0
2000.33,1,PostDebut,4811,19887.2,M,0
2000.33,1,PostDebut,4812,16909.3,M,0
2000.33,1,PostDebut,13753,7938.73,M,0
2000.33,1,PostDebut,4814,18767.2,F,0
2000.33,1,PreDebut,15779,4501.67,F,0
2000.33,1,PreDebut,15687,4653.75,M,0
2000.33,1,PostDebut,4817,16108.4,F,0
2000.33,1,PostDebut,10189,14204.6,F,0
2000.33,1,PostDebut,13734,7969.15,M,0
2000.33,1,PostDebut,4820,14893.7,F,0
2000.33,1,PostDebut,12548,10037.5,F,0
2000.33,1,PostDebut,14686,6387.49,F,0
2000.33,1,PreDebut,16276,3680.42,F,0
2000.33,1,PostDebut,4824,19648.9,M,0
2000.33,1,PostDebut,13676,8060.4,F,0
2000.33,1,PostDebut,10214,14143.8,M,0
2000.33,1,PreDebut,17754,1155.83,M,0
2000.33,1,PostDebut,13043,9216.24,M,0
2000.33,1,PostDebut,11002,12714.2,M,0
2000.33,1,PostDebut,4830,16751.8,F,0
2000.33,1,PostDebut,13719,7999.57,F,0
2000.33,1,PreDebut,16262,3710.84,F,0
2000.33,1,PreDebut,16369,3528.34,M,0
2000.33,1,PostDebut,14749,6296.24,F,0
2000.33,1,PostDebut,12740,9733.33,F,0
2000.33,1,PostDebut,4836,17759.1,F,0
2000.33,1,PostDebut,12685,9824.58,M,0
2000.33,1,PreDebut,15668,4684.17,F,0
2000.33,1,PostDebut,4839,18715.8,F,0
2000.33,1,PreDebut,17376,1794.58,M,0
2000.33,1,PostDebut,4841,16708.7,F,0
2000.33,1,PostDebut,11031,12653.4,F,0
2000.33,1,PostDebut,4843,17946.4,M,0
2000.33,1,PostDebut,4844,17163.4,F,0
2000.33,1,PostDebut,4845,18287.5,F,0
2000.33,1,PostDebut,13936,7604.15,F,0
2000.33,1,PostDebut,11646,11619.2,F,0
2000.33,1,PostDebut,11393,12045,M,0
2000.33,1,PostDebut,12684,9824.58,M,0
2000.33,1,PostDebut,11063,12592.5,M,0
2000.33,1,PreDebut,16976,2494.17,F,0
2000.33,1,PostDebut,10775,13140,M,0
2000.33,1,PostDebut,12213,10585,M,0
2000.33,1,PostDebut,4854,18295.4,F,0
2000.33,1,PreDebut,18478,0,M,0
2000.33,1,PostDebut,4856,16753.1,F,0
2000.33,1,PostDebut,10351,13870,F,0
2000.33,1,PreDebut,18359,182.5,F,0
2000.33,1,PostDebut,4859,18316.1,F,0
2000.33,1,PostDebut,4860,18482,F,0
2000.33,1,PreDebut,17056,2342.08,F,0
2000.33,1,PreDebut,18210,456.25,M,0
2000.33,1,PreDebut,17786,1125.42,M,0
2000.33,1,PostDebut,14258,7087.07,M,0
2000.33,1,PostDebut,11738,11436.7,F,0
2000.33,1,PreDebut,16596,3163.34,F,0
2000.33,1,PostDebut,12405,10280.8,F,0
2000.33,1,PostDebut,4868,18793.2,F,0
2000.33,1,PostDebut,12739,9733.33,M,0
2000.33,1,PostDebut,10607,13413.8,F,0
2000.33,1,PostDebut,4871,15557.7,F,0
2000.33,1,PostDebut,4872,17555.7,F,0
2000.33,1,PostDebut,4873,15869.2,F,0
2000.33,1,PostDebut,12765,9702.92,M,0
2000.33,1,PreDebut,17823,1064.58,F,0
2000.33,1,PostDebut,11625,11649.6,F,0
2000.33,1,PreDebut,15814,4440.84,M,0
2000.33,1,PreDebut,15813,4440.84,M,0
2000.33,1,PreDebut,17898,942.917,F,0
2000.33,1,PreDebut,15832,4410.42,F,0
2000.33,1,PostDebut,4881,18645.2,M,0
2000.33,1,PostDebut,12683,9824.58,M,0
2000.33,1,PostDebut,4883,18888.2,M,0
2000.33,1,PostDebut,13869,7725.82,M,0
2000.33,1,PostDebut,13424,8516.65,M,0
2000.33,1,PreDebut,16143,3893.34,F,0
2000.33,1,PostDebut,4887,17649.7,M,0
2000.33,1,PreDebut,16386,3497.92,F,0
2000.33,1,PreDebut,16411,3437.09,F,0
2000.33,1,PostDebut,4890,18646.9,M,0
2000.33,1,PostDebut,11317,12166.7,M,0
2000.33,1,PostDebut,11257,12257.9,M,0
2000.33,1,PostDebut,11332,12136.3,M,0
2000.33,1,PreDebut,15188,5505.41,M,0
2000.33,1,PostDebut,12434,10250.4,F,0
2000.33,1,PostDebut,4896,19329.9,M,0
2000.33,1,PostDebut,4897,17216.2,F,0
2000.33,1,PostDebut,11030,12653.4,M,0
2000.33,1,PostDebut,4899,18350.3,M,0
2000.33,1,PreDebut,15164,5535.83,M,0
2000.33,1,PreDebut,15651,4714.58,F,0
2000.33,1,PreDebut,17973,821.25,F,0
2000.33,1,PostDebut,14119,7299.99,F,0
2000.33,1,PostDebut,14299,7026.24,F,0
2000.33,1,PostDebut,4905,18804.6,M,0
2000.33,1,PostDebut,12387,10311.3,M,0
2000.33,1,PostDebut,4907,17969.1,M,0
2000.33,1,PostDebut,14066,7391.24,F,0
2000.33,1,PreDebut,15255,5383.75,F,0
2000.33,1,PostDebut,12259,10524.2,M,0
2000.33,1,PostDebut,12163,10706.7,F,0
2000.33,1,PreDebut,15441,5049.17,F,0
2000.33,1,PreDebut,17985,790.833,M,0
2000.33,1,PreDebut,17491,1612.08,M,0
2000.33,1,PostDebut,4915,17063.7,F,0
2000.33,1,PostDebut,10118,14326.3,M,0
2000.33,1,PostDebut,14438,6782.91,F,0
2000.33,1,PostDebut,10102,14356.7,F,0
2000.33,1,PostDebut,4919,17565.7,M,0
2000.33,1,PreDebut,15686,4653.75,F,0
2000.33,1,PostDebut,4921,19502.7,M,0
2000.33,1,PostDebut,11443,11953.8,F,0
2000.33,1,PostDebut,4923,18412.9,M,0
2000.33,1,PostDebut,12840,9581.25,M,0
2000.33,1,PostDebut,12347,10372.1,M,0
2000.33,1,PostDebut,4926,15699.1,F,0
2000.33,1,PostDebut,4927,19360,M,0
2000.33,1,PostDebut,12738,9733.33,M,0
2000.33,1,PreDebut,16854,2707.08,F,0
2000.33,1,PostDebut,10968,12775,M,0
2000.33,1,PostDebut,4931,16606.9,F,0
2000.33,1,PostDebut,14480,6722.07,F,0
2000.33,1,PostDebut,10519,13565.9,M,0
2000.33,1,PostDebut,14039,7421.65,M,0
2000.33,1,PostDebut,13212,8881.66,F,0
2000.33,1,PostDebut,14920,5992.08,M,0
2000.33,1,PostDebut,4937,15974.6,F,0
2000.33,1,PostDebut,10318,13930.9,F,0
2000.33,1,PreDebut,15742,4562.5,M,0
2000.33,1,PostDebut,4940,16898,M,0
2000.33,1,PreDebut,17684,1277.5,M,0
2000.33,1,PostDebut,4942,17506,M,0
2000.33,1,PreDebut,17857,1003.75,F,0
2000.33,1,PostDebut,11331,12136.3,F,0
2000.33,1,PreDebut,16551,3224.17,M,0
2000.33,1,PreDebut,15430,5079.58,F,0
2000.33,1,PostDebut,12584,9976.67,M,0
2000.33,1,PreDebut,15650,4714.58,M,0
2000.33,1,PostDebut,4949,15785.9,M,0
2000.33,1,PostDebut,12764,9702.92,M,0
2000.33,1,PostDebut,4951,17670.5,F,0
2000.33,1,PostDebut,14331,6965.41,M,0
2000.33,1,PreDebut,15420,5079.58,M,0
2000.33,1,PostDebut,4954,15258.6,F,0
2000.33,1,PostDebut,4955,16409.2,M,0
2000.33,1,PostDebut,4956,17347.6,F,0
2000.33,1,PostDebut,4957,17253.2,F,0
2000.33,1,PostDebut,10541,13535.5,F,0
2000.33,1,PostDebut,10878,12957.5,F,0
2000.33,1,PostDebut,13611,8182.07,F,0
2000.33,1,PostDebut,14099,7330.4,M,0
2000.33,1,PreDebut,16426,3406.67,F,0
2000.33,1,PostDebut,12645,9885.42,F,0
2000.33,1,PostDebut,4964,17200.9,F,0
2000.33,1,PreDebut,14870,6083.33,M,0
2000.33,1,PostDebut,4966,19739,M,0
2000.33,1,PreDebut,17465,1642.5,M,0
2000.33,1,PostDebut,10947,12805.4,F,0
2000.33,1,PreDebut,15794,4471.25,M,0
2000.33,1,PreDebut,15628,4745,F,0
2000.33,1,PostDebut,10645,13322.5,M,0
2000.33,1,PostDebut,4972,16472.3,F,0
2000.33,1,PreDebut,15309,5292.5,F,0
2000.33,1,PostDebut,11029,12653.4,M,0
2000.33,1,PreDebut,16195,3802.09,M,0
2000.33,1,PostDebut,12615,9946.25,M,0
2000.33,1,PreDebut,15605,4775.42,F,0
2000.33,1,PostDebut,14078,7360.82,M,0
2000.33,1,PostDebut,11114,12501.3,M,0
2000.33,1,PostDebut,4980,18026.2,M,0
2000.33,1,PreDebut,16644,3072.08,F,0
2000.33,1,PostDebut,4982,15133.6,F,0
2000.33,1,PreDebut,16803,2798.33,M,0
2000.33,1,PreDebut,16975,2494.17,F,0
2000.33,1,PostDebut,4985,19235.1,F,0
2000.33,1,PostDebut,4986,16879.9,M,0
2000.33,1,PostDebut,12763,9702.92,F,0
2000.33,1,PreDebut,16782,2828.75,F,0
2000.33,1,PostDebut,10117,14326.3,F,0
2000.33,1,PostDebut,13334,8668.74,M,0
2000.33,1,PostDebut,4991,16329.8,M,0
2000.33,1,PreDebut,18063,669.167,F,0
2000.33,1,PreDebut,15412,5110,M,0
2000.33,1,PreDebut,18153,547.5,F,0
2000.33,1,PostDebut,13288,8729.57,M,0
2000.33,1,PreDebut,17637,1368.75,F,0
2000.33,1,PostDebut,12534,10067.9,M,0
2000.33,1,PostDebut,14617,6509.16,F,0
2000.33,1,PostDebut,14748,6296.24,F,0
2000.33,1,PostDebut,11256,12257.9,F,0
2000.33,1,PostDebut,5001,18517.1,F,0
2000.33,1,PostDebut,12205,10615.4,M,0
2000.33,1,PostDebut,5003,14615.8,M,0
2000.33,1,PreDebut,17088,2281.25,F,0
2000.33,1,PostDebut,5005,18857,F,0
2000.33,1,PostDebut,12883,9490,F,0
2000.33,1,PostDebut,12820,9611.66,M,0
2000.33,1,PreDebut,15254,5383.75,M,0
2000.33,1,PostDebut,11828,11284.6,F,0
2000.33,1,PostDebut,13775,7908.32,F,0
2000.33,1,PostDebut,12364,10341.7,M,0
2000.33,1,PostDebut,5012,17310,M,0
2000.33,1,PostDebut,5013,17934.8,M,0
2000.33,1,PostDebut,5014,14647.6,F,0
2000.33,1,PreDebut,18414,91.25,F,0
2000.33,1,PostDebut,10916,12866.3,M,0
2000.33,1,PreDebut,15604,4775.42,F,0
2000.33,1,PreDebut,16015,4106.25,F,0
2000.33,1,PostDebut,5019,18983.3,M,0
2000.33,1,PostDebut,13695,8029.98,F,0
2000.33,1,PostDebut,13610,8182.07,F,0
2000.33,1,PostDebut,11552,11771.3,M,0
2000.33,1,PreDebut,15467,5018.75,F,0
2000.33,1,PostDebut,5024,14589.6,M,0
2000.33,1,PostDebut,13123,9064.16,M,0
2000.33,1,PostDebut,5026,19123.4,M,0
2000.33,1,PostDebut,13884,7695.4,M,0
2000.33,1,PostDebut,5028,15723.4,F,0
2000.33,1,PostDebut,10877,12957.5,M,0
2000.33,1,PostDebut,5030,18759.8,M,0
2000.33,1,PostDebut,5031,18230.6,M,0
2000.33,1,PostDebut,13529,8334.15,M,0
2000.33,1,PreDebut,15148,5566.25,F,0
2000.33,1,PreDebut,16325,3589.17,M,0
2000.33,1,PreDebut,16575,3193.75,M,0
2000.33,1,PreDebut,16956,2524.58,M,0
2000.33,1,PostDebut,5037,17302.9,F,0
2000.33,1,PreDebut,15685,4653.75,M,0
2000.33,1,PostDebut,10116,14326.3,F,0
2000.33,1,PostDebut,5040,19536.7,M,0
2000.33,1,PreDebut,18062,669.167,F,0
2000.33,1,PreDebut,15778,4501.67,M,0
2000.33,1,PostDebut,10692,13261.7,F,0
2000.33,1,PostDebut,11827,11284.6,F,0
2000.33,1,PostDebut,5045,16936.8,M,0
2000.33,1,PreDebut,15163,5535.83,M,0
2000.33,1,PostDebut,13423,8516.65,F,0
2000.33,1,PostDebut,11871,11193.3,F,0
2000.33,1,PreDebut,17416,1733.75,M,0
2000.33,1,PostDebut,11737,11436.7,F,0
2000.33,1,PreDebut,15328,5262.08,F,0
2000.33,1,PostDebut,5052,19136.1,M,0
2000.33,1,PreDebut,15129,5596.66,F,0
2000.33,1,PostDebut,5054,19090.3,M,0
2000.33,1,PostDebut,12644,9885.42,M,0
2000.33,1,PreDebut,16107,3954.17,F,0
2000.33,1,PostDebut,5057,16869.8,M,0
2000.33,1,PostDebut,14479,6722.07,F,0
2000.33,1,PreDebut,15288,5322.91,M,0
2000.33,1,PostDebut,5060,18622.5,F,0
2000.33,1,PostDebut,14437,6782.91,F,0
2000.33,1,PostDebut,5062,18181.5,F,0
2000.33,1,PreDebut,16142,3893.34,M,0
2000.33,1,PreDebut,15028,5809.58,F,0
2000.33,1,PostDebut,10293,13991.7,M,0
2000.33,1,PostDebut,5066,17883.5,F,0
2000.33,1,PostDebut,5067,19821.9,M,0
2000.33,1,PostDebut,5068,18507.1,M,0
2000.33,1,PostDebut,5069,16051.9,F,0
2000.33,1,PreDebut,15147,5566.25,M,0
2000.33,1,PreDebut,16159,3862.92,F,0
2000.33,1,PostDebut,5072,20065.6,F,0
2000.33,1,PostDebut,5073,14557.5,F,0
2000.33,1,PostDebut,5074,18611.3,F,0
2000.33,1,PostDebut,13085,9155.41,M,0
2000.33,1,PreDebut,17708,1247.08,F,0
2000.33,1,PostDebut,5077,19417.4,M,0
2000.33,1,PostDebut,10856,12988,M,0
2000.33,1,PreDebut,16141,3893.34,F,0
2000.33,1,PostDebut,5080,17861.9,M,0
2000.33,1,PostDebut,11392,12045,M,0
2000.33,1,PostDebut,5082,14709.5,M,0
2000.33,1,PostDebut,11405,12014.6,M,0
2000.33,1,PostDebut,14945,5961.66,F,0
2000.33,1,PreDebut,17276,1977.08,M,0
2000.33,1,PreDebut,17341,1855.42,F,0
2000.33,1,PreDebut,16410,3437.09,M,0
2000.33,1,PostDebut,13654,8090.82,M,0
2000.33,1,PostDebut,5089,17741.1,M,0
2000.33,1,PostDebut,15058,5748.75,F,0
2000.33,1,PostDebut,10810,13079.2,M,0
2000.33,1,PostDebut,14312,6995.82,M,0
2000.33,1,PostDebut,15027,5809.58,F,0
2000.33,1,PostDebut,5094,16592.2,M,0
2000.33,1,PostDebut,11689,11527.9,F,0
2000.33,1,PreDebut,15411,5110,M,0
2000.33,1,PreDebut,17077,2311.67,M,0
2000.33,1,PostDebut,13131,9064.16,M,0
2000.33,1,PreDebut,16937,2555,F,0
2000.33,1,PreDebut,17636,1368.75,F,0
2000.33,1,PostDebut,5101,18170.7,F,0
2000.33,1,PostDebut,5102,17019.5,M,0
2000.33,1,PostDebut,5103,19765.6,M,0
2000.33,1,PostDebut,13436,8486.24,M,0
2000.33,1,PreDebut,14985,5870.41,F,0
2000.33,1,PreDebut,18166,517.083,M,0
2000.33,1,PostDebut,14502,6691.66,M,0
2000.33,1,PostDebut,11772,11375.8,M,0
2000.33,1,PreDebut,18209,456.25,M,0
2000.33,1,PostDebut,10934,12835.9,M,0
2000.33,1,PreDebut,17275,1977.08,M,0
2000.33,1,PostDebut,13694,8029.98,F,0
2000.33,1,PreDebut,17490,1612.08,F,0
2000.33,1,PostDebut,5114,17654.4,F,0
2000.33,1,PostDebut,12778,9672.5,F,0
2000.33,1,PostDebut,5116,18236,M,0
2000.33,1,PostDebut,5117,16356.9,M,0
2000.33,1,PostDebut,5118,20072.3,F,0
2000.33,1,PostDebut,10876,12957.5,F,0
2000.33,1,PreDebut,15253,5383.75,F,0
2000.33,1,PostDebut,11551,11771.3,M,0
2000.33,1,PostDebut,10002,14508.8,M,0
2000.33,1,PostDebut,12093,10828.3,F,0
2000.33,1,PostDebut,14065,7391.24,M,0
2000.33,1,PostDebut,5125,15262.1,M,0
2000.33,1,PostDebut,5126,18412.5,M,0
2000.33,1,PreDebut,15684,4653.75,F,0
2000.33,1,PostDebut,13920,7634.57,F,0
2000.33,1,PreDebut,16626,3102.5,F,0
2000.33,1,PostDebut,5130,15784.8,M,0
2000.33,1,PostDebut,13909,7664.99,F,0
2000.33,1,PostDebut,11095,12531.7,M,0
2000.33,1,PostDebut,12162,10706.7,M,0
2000.33,1,PostDebut,13287,8729.57,M,0
2000.33,1,PostDebut,10714,13231.3,F,0
2000.33,1,PreDebut,16158,3862.92,M,0
2000.33,1,PostDebut,11316,12166.7,M,0
2000.33,1,PostDebut,12173,10676.3,F,0
2000.33,1,PostDebut,13030,9246.66,F,0
2000.33,1,PreDebut,17055,2342.08,M,0
2000.33,1,PostDebut,14064,7391.24,F,0
2000.33,1,PostDebut,5142,18045.2,F,0
2000.33,1,PostDebut,10317,13930.9,M,0
2000.33,1,PostDebut,13542,8303.73,M,0
2000.33,1,PostDebut,14729,6326.66,F,0
2000.33,1,PostDebut,11688,11527.9,M,0
2000.33,1,PostDebut,12819,9611.66,F,0
2000.33,1,PostDebut,13693,8029.98,M,0
2000.33,1,PreDebut,17128,2220.42,M,0
2000.33,1,PreDebut,15708,4623.33,M,0
2000.33,1,PreDebut,17822,1064.58,F,0
2000.33,1,PostDebut,13474,8425.4,M,0
2000.33,1,PostDebut,12798,9642.08,F,0
2000.33,1,PostDebut,12797,9642.08,F,0
2000.33,1,PostDebut,11022,12683.8,F,0
2000.33,1,PostDebut,12939,9398.75,F,0
2000.33,1,PostDebut,12872,9520.41,M,0
2000.33,1,PreDebut,17291,1946.67,F,0
2000.33,1,PreDebut,17207,2098.75,F,0
2000.33,1,PostDebut,5160,19996.3,M,0
2000.33,1,PostDebut,5161,19998.3,M,0
2000.33,1,PreDebut,15204,5475,F,0
2000.33,1,PostDebut,5163,16112.8,F,0
2000.33,1,PostDebut,13675,8060.4,M,0
2000.33,1,PostDebut,13360,8607.9,M,0
2000.33,1,PostDebut,5166,18925.6,M,0
2000.33,1,PostDebut,11624,11649.6,M,0
2000.33,1,PreDebut,18442,60.8333,F,0
2000.33,1,PreDebut,16026,4075.84,F,0
2000.33,1,PostDebut,14023,7452.07,M,0
2000.33,1,PostDebut,14229,7117.49,F,0
2000.33,1,PreDebut,17030,2402.92,M,0
2000.33,1,PreDebut,16025,4075.84,F,0
2000.33,1,PostDebut,5174,17138.1,M,0
2000.33,1,PostDebut,5175,14577.3,M,0
2000.33,1,PostDebut,12902,9459.58,F,0
2000.33,1,PostDebut,5177,17770,M,0
2000.33,1,PreDebut,15906,4288.75,M,0
2000.33,1,PreDebut,16385,3497.92,F,0
2000.33,1,PostDebut,10032,14478.4,M,0
2000.33,1,PostDebut,11540,11801.7,F,0
2000.33,1,PreDebut,17533,1520.83,F,0
2000.33,1,PostDebut,14984,5870.41,F,0
2000.33,1,PostDebut,13435,8486.24,F,0
2000.33,1,PostDebut,14221,7147.9,F,0
2000.33,1,PostDebut,10239,14083,F,0
2000.33,1,PostDebut,10736,13200.9,M,0
2000.33,1,PostDebut,11128,12470.9,F,0
2000.33,1,PostDebut,12322,10402.5,F,0
2000.33,1,PostDebut,5190,19184.6,M,0
2000.33,1,PostDebut,5191,16489.4,F,0
2000.33,1,PostDebut,5192,16519.8,M,0
2000.33,1,PreDebut,17821,1064.58,M,0
2000.33,1,PostDebut,5194,15746.5,F,0
2000.33,1,PostDebut,11609,11680,F,0
2000.33,1,PreDebut,17654,1338.33,M,0
2000.33,1,PreDebut,14983,5870.41,M,0
2000.33,1,PostDebut,12569,10007.1,M,0
2000.33,1,PostDebut,5199,18686.9,M,0
2000.33,1,PostDebut,10064,14417.5,F,0
2000.33,1,PostDebut,5201,14926.7,M,0
2000.33,1,PreDebut,15590,4805.83,F,0
2000.33,1,PostDebut,14704,6357.08,F,0
2000.33,1,PostDebut,5204,14607.2,F,0
2000.33,1,PostDebut,12130,10767.5,F,0
2000.33,1,PostDebut,14812,6204.99,F,0
2000.33,1,PreDebut,15272,5353.33,M,0
2000.33,1,PreDebut,16781,2828.75,F,0
2000.33,1,PreDebut,17972,821.25,F,0
2000.33,1,PostDebut,12954,9368.33,M,0
2000.33,1,PostDebut,5211,16793.7,F,0
2000.33,1,PreDebut,15938,4227.92,F,0
2000.33,1,PostDebut,11841,11254.2,F,0
2000.33,1,PreDebut,15861,4349.59,F,0
2000.33,1,PostDebut,13541,8303.73,M,0
2000.33,1,PostDebut,5216,17975.4,F,0
2000.33,1,PostDebut,13265,8759.99,M,0
2000.33,1,PostDebut,5218,17720.7,F,0
2000.33,1,PostDebut,5219,15755,M,0
2000.33,1,PostDebut,13752,7938.73,F,0
2000.33,1,PostDebut,13854,7756.23,F,0
2000.33,1,PostDebut,14526,6661.24,F,0
2000.33,1,PostDebut,10213,14143.8,F,0
2000.33,1,PostDebut,5224,19339.4,M,0
2000.33,1,PostDebut,5225,15247.4,F,0
2000.33,1,PreDebut,18185,486.667,F,0
2000.33,1,PostDebut,10431,13718,M,0
2000.33,1,PostDebut,10616,13383.4,F,0
2000.33,1,PreDebut,18413,91.25,F,0
2000.33,1,PreDebut,17740,1186.25,M,0
2000.33,1,PostDebut,5231,16366.2,F,0
2000.33,1,PreDebut,16662,3041.67,M,0
2000.33,1,PostDebut,10946,12805.4,M,0
2000.33,1,PreDebut,17557,1490.42,F,0
2000.33,1,PostDebut,5235,15868.2,M,0
2000.33,1,PreDebut,18000,760.417,F,0
2000.33,1,PostDebut,14200,7178.32,F,0
2000.33,1,PostDebut,12777,9672.5,F,0
2000.33,1,PostDebut,14396,6843.74,M,0
2000.33,1,PreDebut,16595,3163.34,F,0
2000.33,1,PreDebut,16243,3741.25,F,0
2000.33,1,PreDebut,16384,3497.92,F,0
2000.33,1,PreDebut,17415,1733.75,M,0
2000.33,1,PreDebut,16350,3558.75,M,0
2000.33,1,PreDebut,16448,3376.25,M,0
2000.33,1,PostDebut,13948,7573.74,M,0
2000.33,1,PostDebut,12871,9520.41,F,0
2000.33,1,PostDebut,13868,7725.82,F,0
2000.33,1,PostDebut,10212,14143.8,M,0
2000.33,1,PostDebut,11575,11740.9,M,0
2000.33,1,PreDebut,17076,2311.67,M,0
2000.33,1,PostDebut,10945,12805.4,M,0
2000.33,1,PostDebut,5253,16582.7,F,0
2000.33,1,PostDebut,12707,9794.17,M,0
2000.33,1,PreDebut,18244,395.417,F,0
2000.33,1,PostDebut,14098,7330.4,F,0
2000.33,1,PreDebut,18319,273.75,F,0
2000.33,1,PostDebut,13489,8394.98,F,0
2000.33,1,PostDebut,12404,10280.8,M,0
2000.33,1,PreDebut,15327,5262.08,M,0
2000.33,1,PreDebut,16242,3741.25,F,0
2000.33,1,PostDebut,5262,16789.5,M,0
2000.33,1,PostDebut,10606,13413.8,F,0
2000.33,1,PostDebut,11862,11223.8,M,0
2000.33,1,PostDebut,5265,16581.7,M,0
2000.33,1,PostDebut,14703,6357.08,F,0
2000.33,1,PostDebut,11924,11102.1,F,0
2000.33,1,PreDebut,17023,2433.33,F,0
2000.33,1,PreDebut,17725,1216.67,F,0
2000.33,1,PreDebut,18152,547.5,M,0
2000.33,1,PreDebut,18151,547.5,F,0
2000.33,1,PostDebut,11687,11527.9,F,0
2000.33,1,PostDebut,10831,13048.8,M,0
2000.33,1,PostDebut,5274,18737.6,F,0
2000.33,1,PostDebut,12839,9581.25,F,0
2000.33,1,PreDebut,18102,608.333,F,0
2000.33,1,PreDebut,15146,5566.25,F,0
2000.33,1,PostDebut,11428,11984.2,M,0
2000.33,1,PostDebut,12547,10037.5,M,0
2000.33,1,PostDebut,11028,12653.4,M,0
2000.33,1,PostDebut,15057,5748.75,F,0
2000.33,1,PostDebut,12854,9550.83,M,0
2000.33,1,PreDebut,16974,2494.17,F,0
2000.33,1,PreDebut,18101,608.333,M,0
2000.33,1,PostDebut,13249,8790.41,F,0
2000.33,1,PostDebut,5286,16277.2,F,0
2000.33,1,PreDebut,17236,2037.92,M,0
2000.33,1,PostDebut,14584,6569.99,M,0
2000.33,1,PreDebut,15056,5748.75,F,0
2000.33,1,PostDebut,12204,10615.4,F,0
2000.33,1,PostDebut,10430,13718,F,0
2000.33,1,PreDebut,16024,4075.84,F,0
2000.33,1,PreDebut,18150,547.5,M,0
2000.33,1,PreDebut,15364,5201.25,M,0
2000.33,1,PostDebut,10735,13200.9,F,0
2000.33,1,PreDebut,15627,4745,F,0
2000.33,1,PostDebut,13774,7908.32,M,0
2000.33,1,PostDebut,5298,16713.4,M,0
2000.33,1,PreDebut,17999,760.417,M,0
2000.33,1,PreDebut,18465,30.4167,F,0
2000.33,1,PostDebut,5301,16946.7,F,0
2000.33,1,PreDebut,15667,4684.17,F,0
2000.33,1,PostDebut,5303,18465,F,0
2000.33,1,PreDebut,16821,2767.92,M,0
2000.33,1,PostDebut,5305,15929.1,F,0
2000.33,1,PreDebut,17317,1885.83,F,0
2000.33,1,PreDebut,17046,2372.5,F,0
2000.33,1,PostDebut,5308,18762.1,M,0
2000.33,1,PreDebut,18022,730,F,0
2000.33,1,PostDebut,5310,15316.8,F,0
2000.33,1,PreDebut,17592,1429.58,F,0
2000.33,1,PostDebut,5312,18797.7,F,0
2000.33,1,PostDebut,5313,16462.9,F,0
2000.33,1,PreDebut,17190,2129.17,M,0
2000.33,1,PreDebut,18464,30.4167,M,0
2000.33,1,PostDebut,10605,13413.8,F,0
2000.33,1,PostDebut,12762,9702.92,M,0
2000.33,1,PostDebut,5318,18231.4,F,0
2000.33,1,PreDebut,16064,4015,F,0
2000.33,1,PostDebut,14097,7330.4,M,0
2000.33,1,PreDebut,17045,2372.5,F,0
2000.33,1,PostDebut,5322,14853.5,M,0
2000.33,1,PostDebut,10461,13657.1,F,0
2000.33,1,PostDebut,11608,11680,F,0
2000.33,1,PreDebut,16241,3741.25,F,0
2000.33,1,PreDebut,16194,3802.09,F,0
2000.33,1,PostDebut,11840,11254.2,F,0
2000.33,1,PostDebut,13540,8303.73,F,0
2000.33,1,PostDebut,5329,16482.8,F,0
2000.33,1,PostDebut,5330,19226,M,0
2000.33,1,PostDebut,13488,8394.98,F,0
2000.33,1,PostDebut,11363,12075.4,M,0
2000.33,1,PostDebut,11979,11010.8,F,0
2000.33,1,PostDebut,13883,7695.4,M,0
2000.33,1,PostDebut,12670,9855,M,0
2000.33,1,PreDebut,15466,5018.75,M,0
2000.33,1,PostDebut,13827,7817.07,F,0
2000.33,1,PostDebut,13539,8303.73,M,0
2000.33,1,PreDebut,16936,2555,M,0
2000.33,1,PostDebut,5340,14591,M,0
2000.33,1,PostDebut,13156,9033.74,F,0
2000.33,1,PostDebut,5342,16054.7,M,0
2000.33,1,PreDebut,16063,4015,M,0
2000.33,1,PreDebut,18344,212.917,M,0
2000.33,1,PreDebut,16508,3285,M,0
2000.33,1,PostDebut,14478,6722.07,M,0
2000.33,1,PostDebut,10411,13748.4,F,0
