
time,Node_ID,Before/After,RelationshipType,# of Males,# of Females,Male_Bin_Index_1,Male_Bin_Index_2,Male_Bin_Index_3,Male_Bin_Index_4,Male_Bin_Index_5,Male_Bin_Index_6,Male_Bin_Index_7,Male_Bin_Index_8,Male_Bin_Index_9,Male_Bin_Index_10,Male_Bin_Index_11,Male_Bin_Index_12,Male_Bin_Index_13,Male_Bin_Index_14,Male_Bin_Index_15,Male_Bin_Index_16,Male_Bin_Index_17,Male_Bin_Index_18,Male_Bin_Index_19,Male_Bin_Index_20,Female_Bin_Index_1,Female_Bin_Index_2,Female_Bin_Index_3,Female_Bin_Index_4,Female_Bin_Index_5,Female_Bin_Index_6,Female_Bin_Index_7,Female_Bin_Index_8,Female_Bin_Index_9,Female_Bin_Index_10,Female_Bin_Index_11,Female_Bin_Index_12,Female_Bin_Index_13,Female_Bin_Index_14,Female_Bin_Index_15,Female_Bin_Index_16,Female_Bin_Index_17,Female_Bin_Index_18,Female_Bin_Index_19,Female_Bin_Index_20
19,1,AFTER,INFORMAL,29,5,3,3,0,5,2,1,2,0,2,3,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0
19,1,BEFORE,MARITAL,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
19,1,AFTER,MARITAL,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
19,1,AFTER,COMMERCIAL,0,0,0,0,0,0
20,1,BEFORE,TRANSITORY,13,10,3,1,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0
20,1,AFTER,TRANSITORY,8,5,3,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0
20,1,BEFORE,INFORMAL,32,9,4,3,0,5,2,2,2,0,2,3,2,1,4,0,1,0,1,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0
20,1,AFTER,INFORMAL,29,6,3,3,0,4,1,2,2,0,2,3,2,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0
20,1,BEFORE,MARITAL,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20,1,AFTER,MARITAL,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
20,1,AFTER,COMMERCIAL,0,0,0,0,0,0
21,1,BEFORE,TRANSITORY,14,9,3,0,3,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0
21,1,AFTER,TRANSITORY,10,5,3,0,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0
21,1,BEFORE,INFORMAL,37,15,3,4,1,4,5,2,2,0,2,3,3,1,4,0,1,1,1,0,0,0,3,0,1,0,3,1,0,4,0,0,0,0,0,0,0,2,0,1,0,0
21,1,AFTER,INFORMAL,26,4,2,1,1,3,5,2,2,0,1,1,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
21,1,BEFORE,MARITAL,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21,1,AFTER,MARITAL,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
21,1,AFTER,COMMERCIAL,0,0,0,0,0,0
22,1,BEFORE,TRANSITORY,16,13,3,1,2,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0
22,1,AFTER,TRANSITORY,9,6,0,1,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0
22,1,BEFORE,INFORMAL,32,10,2,1,2,4,5,2,3,0,3,1,2,1,3,0,1,1,1,0,0,0,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0
22,1,AFTER,INFORMAL,25,3,1,1,2,3,4,2,3,0,2,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
22,1,BEFORE,MARITAL,8,4,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22,1,AFTER,MARITAL,7,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
22,1,AFTER,COMMERCIAL,0,0,0,0,0,0
23,1,BEFORE,TRANSITORY,16,11,1,2,2,1,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0
23,1,AFTER,TRANSITORY,11,6,1,1,1,1,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0
23,1,BEFORE,INFORMAL,30,14,3,1,2,3,4,3,4,1,2,1,2,1,1,0,1,1,0,0,0,0,4,0,3,0,1,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0
23,1,AFTER,INFORMAL,20,4,2,0,1,1,4,1,2,1,2,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
23,1,BEFORE,MARITAL,7,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,1,AFTER,MARITAL,7,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
23,1,AFTER,COMMERCIAL,0,0,0,0,0,0
24,1,BEFORE,TRANSITORY,16,20,2,1,1,1,4,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,4,5,2,1,1,0,0,0,1,1,0,2,2,1,0,0,0,0,0,0
24,1,AFTER,TRANSITORY,4,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0
24,1,BEFORE,INFORMAL,27,6,4,0,1,2,4,1,4,1,2,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0
24,1,AFTER,INFORMAL,24,3,4,0,1,2,4,1,4,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
24,1,BEFORE,MARITAL,7,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,1,AFTER,MARITAL,7,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
24,1,AFTER,COMMERCIAL,0,0,0,0,0,0
25,1,BEFORE,TRANSITORY,10,17,0,0,3,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,4,3,2,1,0,1,0,0,0,1,0,2,2,1,0,0,0,0,0,0
25,1,AFTER,TRANSITORY,2,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
25,1,BEFORE,INFORMAL,30,5,4,0,1,2,8,1,4,3,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
25,1,AFTER,INFORMAL,27,2,4,0,1,1,7,1,4,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25,1,BEFORE,MARITAL,7,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25,1,AFTER,MARITAL,7,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
25,1,AFTER,COMMERCIAL,0,0,0,0,0,0
26,1,BEFORE,TRANSITORY,13,15,0,4,2,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7,0,3,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
26,1,AFTER,TRANSITORY,3,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
26,1,BEFORE,INFORMAL,32,8,4,0,1,2,8,1,4,3,2,1,2,2,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
26,1,AFTER,INFORMAL,26,2,4,0,1,2,3,0,4,3,2,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
26,1,BEFORE,MARITAL,8,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
26,1,AFTER,MARITAL,8,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
26,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
26,1,AFTER,COMMERCIAL,0,0,0,0,0,0
27,1,BEFORE,TRANSITORY,6,11,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0
27,1,AFTER,TRANSITORY,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
27,1,BEFORE,INFORMAL,33,6,4,0,1,4,5,0,5,4,2,1,2,2,0,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0
27,1,AFTER,INFORMAL,28,1,4,0,0,3,5,0,5,4,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,1,BEFORE,MARITAL,8,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
27,1,AFTER,MARITAL,8,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
27,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
27,1,AFTER,COMMERCIAL,0,0,0,0,0,0
28,1,BEFORE,TRANSITORY,6,11,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0
28,1,AFTER,TRANSITORY,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
28,1,BEFORE,INFORMAL,36,8,4,0,0,3,6,2,6,5,2,1,1,2,0,1,1,0,0,0,1,1,2,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,1,AFTER,INFORMAL,28,0,2,0,0,3,5,2,4,4,0,1,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,BEFORE,MARITAL,8,6,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
28,1,AFTER,MARITAL,7,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
28,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
28,1,AFTER,COMMERCIAL,0,0,0,0,0,0
29,1,BEFORE,TRANSITORY,8,9,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0
29,1,AFTER,TRANSITORY,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
29,1,BEFORE,INFORMAL,40,5,2,0,1,6,8,4,5,4,0,2,1,2,0,2,1,0,0,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,AFTER,INFORMAL,35,0,0,0,1,5,7,4,4,4,0,2,1,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,BEFORE,MARITAL,7,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
29,1,AFTER,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
29,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
29,1,AFTER,COMMERCIAL,0,0,0,0,0,0
30,1,BEFORE,TRANSITORY,9,8,0,1,0,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
30,1,AFTER,TRANSITORY,4,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
30,1,BEFORE,INFORMAL,38,2,0,0,1,7,7,4,4,4,1,2,1,2,0,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,AFTER,INFORMAL,37,1,0,0,1,6,7,4,4,4,1,2,1,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,BEFORE,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
30,1,AFTER,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
30,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
30,1,AFTER,COMMERCIAL,0,0,0,0,0,0
31,1,BEFORE,TRANSITORY,9,10,0,0,2,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
31,1,AFTER,TRANSITORY,3,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
31,1,BEFORE,INFORMAL,45,8,0,0,1,8,8,4,4,5,2,3,1,2,0,3,1,0,0,0,1,2,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,AFTER,INFORMAL,37,0,0,0,1,7,6,4,3,2,2,2,1,2,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,BEFORE,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31,1,AFTER,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
31,1,AFTER,COMMERCIAL,0,0,0,0,0,0
32,1,BEFORE,TRANSITORY,10,9,1,2,0,0,0,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
32,1,AFTER,TRANSITORY,5,4,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
32,1,BEFORE,INFORMAL,44,4,0,0,1,9,7,5,3,2,2,4,2,2,0,3,1,0,0,0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,1,AFTER,INFORMAL,40,0,0,0,1,8,6,5,2,2,2,4,2,1,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,BEFORE,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32,1,AFTER,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
32,1,AFTER,COMMERCIAL,0,0,0,0,0,0
33,1,BEFORE,TRANSITORY,13,12,1,2,2,0,1,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,1,0,0,0,3,0,0,0,1,0,0,1
33,1,AFTER,TRANSITORY,6,5,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1
33,1,BEFORE,INFORMAL,43,7,0,0,1,8,7,6,2,3,2,4,2,1,0,3,1,0,0,0,1,2,2,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33,1,AFTER,INFORMAL,37,1,0,0,1,6,7,4,2,2,2,4,1,1,0,3,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,BEFORE,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33,1,AFTER,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
33,1,AFTER,COMMERCIAL,0,0,0,0,0,0
34,1,BEFORE,TRANSITORY,15,14,1,3,3,1,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,3,1,0,1,2,0,1,1,1,0,0,0,2,0,0,0,1,0,0,1
34,1,AFTER,TRANSITORY,6,5,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1
34,1,BEFORE,INFORMAL,43,5,1,0,1,7,8,5,2,2,2,4,1,1,1,3,1,1,0,0,1,2,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,AFTER,INFORMAL,39,1,1,0,1,7,6,5,1,2,2,4,1,0,1,3,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,BEFORE,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
34,1,AFTER,MARITAL,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
34,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
34,1,AFTER,COMMERCIAL,0,0,0,0,0,0
35,1,BEFORE,TRANSITORY,11,18,0,3,3,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,0,0,1,2,0,0,0,2,1,0,0,1,0,0,1
35,1,AFTER,TRANSITORY,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,1,0,0,1
35,1,BEFORE,INFORMAL,50,8,3,0,2,9,6,7,1,3,3,5,1,0,1,4,1,1,0,0,1,2,1,1,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1,AFTER,INFORMAL,44,2,3,0,1,9,5,6,0,3,3,4,1,0,1,3,1,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,BEFORE,MARITAL,8,6,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
35,1,AFTER,MARITAL,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
35,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
35,1,AFTER,COMMERCIAL,0,0,0,0,0,0
36,1,BEFORE,TRANSITORY,6,16,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,0,2,1,2,0,0,0,2,1,0,0,1,0,0,1
36,1,AFTER,TRANSITORY,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,2,0,0,0,1,0,0,1
36,1,BEFORE,INFORMAL,46,6,3,0,1,9,5,6,0,4,4,4,1,0,1,3,1,1,0,0,1,2,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,AFTER,INFORMAL,40,0,3,0,1,6,4,5,0,4,3,4,1,0,1,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,BEFORE,MARITAL,8,4,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36,1,AFTER,MARITAL,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
36,1,AFTER,COMMERCIAL,0,0,0,0,0,0
37,1,BEFORE,TRANSITORY,8,14,2,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,1,2,0,0,0,2,0,0,0,1,0,0,1
37,1,AFTER,TRANSITORY,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,1,0,0,1
37,1,BEFORE,INFORMAL,51,4,3,2,2,8,5,5,2,4,3,5,1,1,1,4,1,1,0,0,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
37,1,AFTER,INFORMAL,48,1,3,2,2,7,5,5,2,3,2,5,1,1,1,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,1,BEFORE,MARITAL,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
37,1,AFTER,MARITAL,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
37,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
37,1,AFTER,COMMERCIAL,0,0,0,0,0,0
38,1,BEFORE,TRANSITORY,9,11,3,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,1,0,1,0,2,0,0,0,1,0,0,1
38,1,AFTER,TRANSITORY,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1
38,1,BEFORE,INFORMAL,55,5,3,2,2,9,6,6,3,3,2,5,2,2,1,4,1,1,0,0,1,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
38,1,AFTER,INFORMAL,50,0,3,2,2,7,5,6,3,3,2,4,2,2,1,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,BEFORE,MARITAL,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38,1,AFTER,MARITAL,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
38,1,AFTER,COMMERCIAL,0,0,0,0,0,0
39,1,BEFORE,TRANSITORY,14,10,1,2,2,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1
39,1,AFTER,TRANSITORY,9,5,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
39,1,BEFORE,INFORMAL,58,7,3,2,2,9,5,8,4,4,2,4,2,4,1,3,1,1,0,0,1,2,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39,1,AFTER,INFORMAL,52,1,2,2,2,9,4,6,4,4,2,2,2,4,1,3,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,BEFORE,MARITAL,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
