SIM_TIME,YEAR,NODE_ID,REL_ID,REL_TYPE (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_IP,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMSIZED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_IP,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMSIZED,DEST_STI,DEST_SUPERSPREADER
107,1960.79,1,305,1,0,16683,1,1,5559.25,"",1,1,1,0,0,0,0,5474.25,3240,1,0,6610.79,"",1,1,1,0,0,0,0
107,1960.79,1,480,0,0,14276,1,1,6938.07,"",1,1,1,0,0,0,0,6832.07,3641,1,0,6736.67,"",1,1,1,0,0,0,0
107,1960.79,1,797,1,0,5653,1,0,8107.26,"",1,1,1,0,0,0,0,8062.26,5510,1,1,7349.84,"",1,1,1,0,0,0,0
107,1960.79,1,760,0,0,16715,1,1,6405.63,"",1,1,1,0,0,0,0,6299.63,9006,1,0,6622.43,"",1,1,1,0,0,0,0
107,1960.79,1,15,0,0,4433,1,0,7738.06,"",1,1,1,0,0,0,0,7633.06,12192,1,1,7062.18,"",1,1,1,0,0,0,0
107,1960.79,1,1320,0,0,2772,1,0,6448.79,"",1,1,1,0,0,0,0,6341.79,12778,1,1,7199.33,"",1,1,1,0,0,0,0
107,1960.79,1,1324,0,0,4822,1,1,5726.38,"",1,1,1,0,0,0,0,5619.38,15263,1,0,8503.87,"",1,1,1,0,0,0,0
108,1960.8,1,1335,0,0,12810,1,1,6795.8,"",1,1,1,0,0,0,0,6688.8,2086,1,0,12563.4,"",1,1,1,0,0,0,0
108,1960.8,1,1336,0,0,7770,1,1,5969.25,"",1,1,1,0,0,0,0,5862.25,3311,1,0,8413.7,"",1,1,1,0,0,0,0
108,1960.8,1,1343,1,0,17124,1,1,6531.7,"",1,1,1,0,0,0,0,6424.7,3353,1,0,6716.24,"",1,1,1,0,0,0,0
108,1960.8,1,66,0,0,16466,1,0,8432.84,"",1,1,1,0,0,0,0,8331.84,4166,1,1,6227.53,"",1,1,1,0,0,0,0
108,1960.8,1,597,1,0,5715,1,0,7961.91,"",1,1,1,0,0,0,0,7898.91,12343,1,1,6480.53,"",1,1,1,0,0,0,0
108,1960.8,1,184,1,0,2412,1,1,5736.05,"",1,1,1,0,0,0,0,5628.05,14167,1,0,6928.55,"",1,1,1,0,0,0,0
108,1960.8,1,1341,0,0,10986,1,0,6491.67,"",1,1,1,0,0,0,0,6383.67,15771,1,1,5483.76,"",1,1,1,0,0,0,0
109,1960.8,1,1312,1,0,1057,1,0,6363.53,"",1,1,1,0,0,0,0,6255.53,345,1,1,6082.69,"",1,1,1,0,0,0,0
109,1960.8,1,680,0,0,11744,1,0,9522.7,"",1,1,1,0,0,0,0,9467.7,568,1,1,5788.89,"",1,1,1,0,0,0,0
109,1960.8,1,1042,1,0,2902,1,0,8660.67,"",1,1,1,0,0,0,0,8634.67,862,1,1,6002.86,"",1,1,1,0,0,0,0
109,1960.8,1,1353,1,0,6910,1,0,7173.49,"",1,1,1,0,0,0,0,7065.49,1760,1,1,8010.99,"",1,1,1,0,0,0,0
109,1960.8,1,1348,0,0,4237,1,1,6514.95,"",1,1,1,0,0,0,0,6405.95,4565,1,0,11683.3,"",1,1,1,0,0,0,0
109,1960.8,1,1199,0,0,11094,1,0,7126.71,"",1,1,1,0,0,0,0,7018.71,4715,1,1,5947.34,"",1,1,1,0,0,0,0
109,1960.8,1,1266,1,0,4293,1,0,9083.86,"",1,1,1,0,0,0,0,9075.86,5571,1,1,5647.12,"",1,1,1,0,0,0,0
109,1960.8,1,408,0,0,3339,1,1,7300.19,"",1,1,1,0,0,0,0,7191.19,6812,1,0,6795.58,"",1,1,1,0,0,0,0
109,1960.8,1,1359,1,0,8844,1,1,6085.56,"",1,1,1,0,0,0,0,5977.56,7374,1,0,7709.65,"",1,1,1,0,0,0,0
109,1960.8,1,899,0,0,8559,1,0,9223.68,"",1,1,1,0,0,0,0,9184.68,8644,1,1,6188.53,"",1,1,1,0,0,0,0
109,1960.8,1,1349,0,0,1070,1,1,6076.87,"",1,1,1,0,0,0,0,5967.87,10284,1,0,9053.69,"",1,1,1,0,0,0,0
109,1960.8,1,1354,1,0,7838,1,0,10388.4,"",1,2,2,0,0,0,0,10302.4,12097,1,1,10068.5,"",1,1,1,0,0,0,0
109,1960.8,1,1360,1,0,8163,1,0,6304.21,"",1,1,1,0,0,0,0,6195.21,12505,1,1,5232.05,"",1,1,1,0,0,0,0
109,1960.8,1,1352,0,0,17184,1,0,6373.74,"",1,1,1,0,0,0,0,6265.74,12758,1,1,6192.77,"",1,1,1,0,0,0,0
109,1960.8,1,1351,0,0,12525,1,1,6137.17,"",1,1,1,0,0,0,0,6028.17,12942,1,0,9100.22,"",1,1,1,0,0,0,0
109,1960.8,1,921,1,0,2287,1,0,8181.99,"",1,1,1,0,0,0,0,8143.99,13228,1,1,6390,"",1,1,1,0,0,0,0
109,1960.8,1,348,0,0,15547,1,1,5987.33,"",1,1,1,0,0,0,0,5879.33,14296,1,0,5908.5,"",1,1,1,0,0,0,0
110,1960.8,1,885,0,0,15396,1,1,7262.68,"",1,1,1,0,0,0,0,7153.68,91,1,0,7176.17,"",1,1,1,0,0,0,0
110,1960.8,1,1368,2,0,2817,1,1,5962.27,"",1,1,1,0,0,0,0,5853.27,630,1,0,15071.1,"",1,1,1,0,0,0,0
110,1960.8,1,412,1,0,3643,1,1,7332.82,"",1,1,1,0,0,0,0,7222.82,5919,1,0,5948.99,"",1,1,1,0,0,0,0
110,1960.8,1,425,0,0,10287,1,0,11378.2,"",1,1,1,0,0,0,0,11300.2,9129,1,1,6198.6,"",1,1,1,0,0,0,0
110,1960.8,1,690,0,0,9518,1,0,5868.33,"",1,1,1,0,0,0,0,5864.33,9819,1,1,6271.23,"",1,1,1,0,0,0,0
110,1960.8,1,254,0,0,1896,1,0,6155.53,"",1,1,1,0,0,0,0,6045.53,11616,1,1,6339.07,"",1,1,1,0,0,0,0
110,1960.8,1,1365,0,0,13045,1,1,6061.04,"",1,2,2,0,0,0,0,5951.04,16226,1,0,8651.71,"",1,1,1,0,0,0,0
111,1960.8,1,1022,0,0,16746,1,1,7488.78,"",1,1,1,0,0,0,0,7459.78,560,1,0,7285.19,"",1,1,1,0,0,0,0
111,1960.8,1,415,1,0,14620,1,0,9445.42,"",1,1,1,0,0,0,0,9364.42,1656,1,1,6248.44,"",1,1,1,0,0,0,0
111,1960.8,1,807,1,0,4183,1,1,8549.95,"",1,1,1,0,0,0,0,8501.95,1976,1,0,7244.75,"",1,1,1,0,0,0,0
111,1960.8,1,334,1,0,7781,1,1,5515.98,"",1,1,1,0,0,0,0,5428.98,3180,1,0,6095.65,"",1,1,1,0,0,0,0
111,1960.8,1,1373,0,0,12435,1,0,5987.08,"",1,1,1,0,0,0,0,5877.08,3865,1,1,7197.32,"",1,1,1,0,0,0,0
111,1960.8,1,414,1,0,10714,1,0,6180.66,"",1,1,1,0,0,0,0,6099.66,7050,1,1,7199.28,"",1,1,1,0,0,0,0
111,1960.8,1,139,1,0,15419,1,1,6250.95,"",1,1,1,0,0,0,0,6140.95,7179,1,0,6857.19,"",1,1,1,0,0,0,0
111,1960.8,1,118,0,0,3360,1,0,6035.52,"",1,1,1,0,0,0,0,6027.52,7628,1,1,6186.26,"",1,1,1,0,0,0,0
111,1960.8,1,1370,0,0,5624,1,0,6976.86,"",1,1,1,0,0,0,0,6865.86,7833,1,1,6100.36,"",1,1,1,0,0,0,0
111,1960.8,1,1271,0,0,15441,1,0,9759.58,"",1,1,1,0,0,0,0,9751.58,10699,1,1,7039.71,"",1,1,1,0,0,0,0
111,1960.8,1,1374,0,0,7751,1,1,7115.44,"",1,1,1,0,0,0,0,7004.44,14196,1,0,8407.1,"",1,1,1,0,0,0,0
111,1960.8,1,1213,0,0,7989,0,0,6756.32,"",1,1,1,0,0,0,0,6645.32,14298,1,1,6116.33,"",1,1,1,0,0,0,0
111,1960.8,1,755,1,0,13686,1,0,8211.41,"",1,1,1,0,0,0,0,8158.41,15399,1,1,6364.98,"",1,1,1,0,0,0,0
111,1960.8,1,560,0,0,16749,1,0,9919.08,"",1,1,1,0,0,0,0,9851.08,16038,1,1,6901.02,"",1,1,1,0,0,0,0
112,1960.81,1,50,0,0,13884,1,1,7143.19,"",1,1,1,0,0,0,0,7032.19,7957,1,0,7209.16,"",1,1,1,0,0,0,0
112,1960.81,1,724,1,0,2140,1,1,7307.93,"",1,1,1,0,0,0,0,7195.93,10988,1,0,6911.31,"",1,1,1,0,0,0,0
112,1960.81,1,512,1,0,17148,1,0,8696.96,"",1,1,1,0,0,0,0,8622.96,11721,1,1,5784.08,"",1,1,1,0,0,0,0
112,1960.81,1,1267,0,0,951,1,0,7237.68,"",1,1,1,0,0,0,0,7125.68,12040,1,1,7373.29,"",1,1,1,0,0,0,0
112,1960.81,1,1203,1,0,2857,1,0,10038.1,"",1,1,1,0,0,0,0,10022.1,12136,1,1,7326.56,"",1,1,1,0,0,0,0
112,1960.81,1,473,0,0,303,1,0,6754.96,"",1,1,1,0,0,0,0,6677.96,12201,1,1,6361.13,"",1,1,1,0,0,0,0
112,1960.81,1,557,0,0,305,1,0,6081.03,"",1,1,1,0,0,0,0,5969.03,14835,1,1,5939.94,"",1,1,1,0,0,0,0
112,1960.81,1,664,1,0,12300,1,0,11003,"",1,1,1,0,0,0,0,10942,15028,1,1,6761.53,"",1,1,1,0,0,0,0
112,1960.81,1,1379,0,0,11304,1,0,6743.55,"",1,1,1,0,0,0,0,6631.55,15431,1,1,6289.16,"",1,1,1,0,0,0,0
112,1960.81,1,1381,0,0,8917,1,1,6983.34,"",1,1,1,0,0,0,0,6871.34,17110,1,0,9435.01,"",1,1,1,0,0,0,0
113,1960.81,1,76,0,0,5973,1,1,6378.64,"",1,1,1,0,0,0,0,6266.64,517,1,0,6428.28,"",1,1,1,0,0,0,0
113,1960.81,1,1237,1,0,9369,1,0,8370.31,"",1,1,1,0,0,0,0,8357.31,2424,1,1,6109.04,"",1,1,1,0,0,0,0
113,1960.81,1,101,1,0,3673,1,1,6796.1,"",1,1,1,0,0,0,0,6684.1,2567,1,0,6006.87,"",1,1,1,0,0,0,0
113,1960.81,1,1281,0,0,9578,1,0,8853.47,"",1,1,1,0,0,0,0,8844.47,5341,1,1,6631.07,"",1,1,1,0,0,0,0
113,1960.81,1,845,1,0,13136,1,0,7137.86,"",1,1,1,0,0,0,0,7025.86,6403,1,1,7257.12,"",1,1,1,0,0,0,0
113,1960.81,1,461,0,0,17042,1,1,5138.48,"",1,1,1,0,0,0,0,5060.48,8612,1,0,5679.08,"",1,1,1,0,0,0,0
113,1960.81,1,35,0,0,5274,1,1,7312.63,"",1,1,1,0,0,0,0,7199.63,10014,1,0,6027.61,"",1,1,1,0,0,0,0
113,1960.81,1,1093,0,0,8530,1,0,9239.4,"",1,1,1,0,0,0,0,9213.4,10609,1,1,6023.26,"",1,1,1,0,0,0,0
113,1960.81,1,1208,0,0,13080,1,0,9733.4,"",1,1,1,0,0,0,0,9718.4,10655,1,1,6519.38,"",1,1,1,0,0,0,0
113,1960.81,1,1386,0,0,12341,1,1,6030.96,"",1,1,1,0,0,0,0,5918.96,10744,1,0,8117.66,"",1,1,1,0,0,0,0
113,1960.81,1,925,0,0,3786,1,0,6273.14,"",1,1,1,0,0,0,0,6160.14,10913,1,1,7034.77,"",1,1,1,0,0,0,0
113,1960.81,1,963,1,0,15418,1,0,6823.09,"",1,1,1,0,0,0,0,6711.09,11692,1,1,7167.14,"",1,1,1,0,0,0,0
113,1960.81,1,395,0,0,15820,1,0,6904.59,"",1,1,1,0,0,0,0,6792.59,13423,1,1,6358.28,"",1,1,1,0,0,0,0
113,1960.81,1,1388,0,0,89,1,1,6093.99,"",1,1,1,0,0,0,0,5980.99,13521,1,0,9680.67,"",1,1,1,0,0,0,0
113,1960.81,1,1126,1,0,5434,1,0,6774.59,"",1,1,1,0,0,0,0,6750.59,16609,1,1,6854.53,"",1,1,1,0,0,0,0
114,1960.81,1,238,0,0,1241,1,1,7735.31,"",1,1,1,0,0,0,0,7638.31,1617,1,0,5900.15,"",1,1,1,0,0,0,0
114,1960.81,1,326,0,0,5182,1,0,6953.56,"",1,1,1,0,0,0,0,6840.56,2580,1,1,6622.36,"",1,1,1,0,0,0,0
114,1960.81,1,733,0,0,11389,1,0,6486.89,"",1,1,1,0,0,0,0,6373.89,2676,1,1,6137.45,"",1,1,1,0,0,0,0
114,1960.81,1,546,0,0,13623,1,0,9424.16,"",1,1,1,0,0,0,0,9352.16,6887,1,1,5809.79,"",1,1,1,0,0,0,0
114,1960.81,1,460,0,0,5415,1,1,6351.48,"",1,1,1,0,0,0,0,6237.48,7413,1,0,7262.93,"",1,1,1,0,0,0,0
114,1960.81,1,574,0,0,5329,1,1,6872.93,"",1,1,1,0,0,0,0,6801.93,7454,1,0,7058.18,"",1,1,1,0,0,0,0
114,1960.81,1,34,0,0,455,1,1,7271.43,"",1,1,1,0,0,0,0,7261.43,7696,1,0,7067.5,"",1,1,1,0,0,0,0
114,1960.81,1,1033,0,0,11097,1,0,7257.63,"",1,1,1,0,0,0,0,7240.63,9905,1,1,6617.99,"",1,1,1,0,0,0,0
114,1960.81,1,480,0,0,3641,1,0,6743.67,"",1,1,1,0,0,0,0,6736.67,14276,1,1,6946.07,"",1,1,1,0,0,0,0
114,1960.81,1,1037,1,0,5565,1,1,6748.07,"",1,1,1,0,0,0,0,6634.07,15581,1,0,6419.15,"",1,1,1,0,0,0,0
114,1960.81,1,314,0,0,3964,1,0,8928.5,"",1,1,1,0,0,0,0,8836.5,16937,1,1,6892.41,"",1,1,1,0,0,0,0
114,1960.81,1,423,1,0,5420,1,0,8689.16,"",1,1,1,0,0,0,0,8605.16,17067,1,1,5823.75,"",1,1,1,0,0,0,0
115,1960.82,1,1152,0,0,9127,1,1,10136.8,"",1,1,1,0,0,0,0,10114.8,672,1,0,6290.28,"",1,1,1,0,0,0,0
115,1960.82,1,697,1,0,3626,1,0,5299.2,"",1,1,1,0,0,0,0,5239.2,745,1,1,7076.93,"",1,1,1,0,0,0,0
115,1960.82,1,1094,0,0,8864,1,0,7148.14,"",1,1,1,0,0,0,0,7034.14,895,1,1,6272.27,"",1,1,1,0,0,0,0
115,1960.82,1,1113,1,0,4727,1,1,6113.22,"",1,1,1,0,0,0,0,5999.22,1580,1,0,5639.9,"",1,1,1,0,0,0,0
115,1960.82,1,1410,1,0,13991,1,0,9513.09,"",1,2,2,0,0,0,0,9405.09,1707,1,1,8281.34,"",1,1,1,0,0,0,0
115,1960.82,1,1408,1,0,16471,1,1,7094.84,"",1,1,1,0,0,0,0,6980.84,2900,1,0,11154.7,"",1,1,1,0,0,0,0
115,1960.82,1,1402,0,0,1713,1,0,7143.42,"",1,1,1,0,0,0,0,7028.42,5517,1,1,7500.95,"",1,1,1,0,0,0,0
115,1960.82,1,220,1,0,13776,1,1,6672.8,"",1,1,1,0,0,0,0,6558.8,7103,1,0,7280.7,"",1,1,1,0,0,0,0
115,1960.82,1,960,0,0,13760,1,0,7060.75,"",1,1,1,0,0,0,0,6946.75,7159,1,1,6215.55,"",1,1,1,0,0,0,0
115,1960.82,1,409,0,0,6991,1,0,6310,"",1,1,1,0,0,0,0,6195,8064,1,1,6429.17,"",1,1,1,0,0,0,0
115,1960.82,1,820,1,0,6644,1,0,10168.6,"",1,1,1,0,0,0,0,10116.6,8553,1,1,7177.1,"",1,1,1,0,0,0,0
115,1960.82,1,1096,0,0,17204,1,1,5971.55,"",1,1,1,0,0,0,0,5857.55,12095,1,0,5698.03,"",1,1,1,0,0,0,0
115,1960.82,1,1404,0,0,10504,1,1,7379.99,"",1,1,1,0,0,0,0,7264.99,12411,1,0,8510.91,"",1,1,1,0,0,0,0
115,1960.82,1,1405,0,0,7620,1,1,5624.9,"",1,1,1,0,0,0,0,5509.9,12980,1,0,8806.21,"",1,1,1,0,0,0,0
115,1960.82,1,914,0,0,3742,1,1,7438.23,"",1,1,1,0,0,0,0,7394.23,16785,1,0,6184.03,"",1,1,1,0,0,0,0
115,1960.82,1,1127,1,0,7889,1,0,7007.44,"",1,1,1,0,0,0,0,6892.44,16838,1,1,6042.37,"",1,1,1,0,0,0,0
116,1960.82,1,79,0,0,13150,1,1,5747.27,"",1,1,1,0,0,0,0,5632.27,1021,1,0,9490.17,"",1,1,1,0,0,0,0
116,1960.82,1,1168,1,0,17185,1,0,7043.34,"",1,1,1,0,0,0,0,6928.34,4092,1,1,6593.63,"",1,1,1,0,0,0,0
116,1960.82,1,720,0,0,3617,1,1,6483.75,"",1,1,1,0,0,0,0,6423.75,6019,1,0,6377.2,"",1,1,1,0,0,0,0
116,1960.82,1,725,1,0,8122,1,0,12791.2,"",1,1,1,0,0,0,0,12731.2,10078,1,1,7370.27,"",1,1,1,0,0,0,0
116,1960.82,1,1412,0,0,4667,1,0,6860.49,"",1,1,1,0,0,0,0,6744.49,12160,1,1,5534.58,"",1,1,1,0,0,0,0
116,1960.82,1,1193,1,0,3224,0,0,6017.15,"",1,1,1,0,0,0,0,5901.15,13620,1,1,5972.91,"",1,1,1,0,0,0,0
116,1960.82,1,1417,1,0,3885,1,0,6281.12,"",1,1,1,0,0,0,0,6165.12,14870,1,1,7969.58,"",1,1,1,0,0,0,0
116,1960.82,1,821,1,0,15398,1,0,7943.55,"",1,1,1,0,0,0,0,7890.55,15793,1,1,6640.15,"",1,1,1,0,0,0,0
117,1960.82,1,180,1,0,3289,1,0,8644.55,"",1,1,1,0,0,0,0,8541.55,978,1,1,6690.17,"",1,1,1,0,0,0,0
117,1960.82,1,802,0,0,4418,1,0,8349.3,"",1,1,1,0,0,0,0,8295.3,1782,1,1,6149.95,"",1,1,1,0,0,0,0
117,1960.82,1,578,1,0,7098,1,0,8869.52,"",1,1,1,0,0,0,0,8796.52,3181,1,1,6205.84,"",1,1,1,0,0,0,0
117,1960.82,1,25,0,0,6880,1,1,6152.37,"",1,1,1,0,0,0,0,6039.37,4385,1,0,7323.77,"",1,1,1,0,0,0,0
117,1960.82,1,1063,1,0,15624,1,0,7443.77,"",1,1,1,0,0,0,0,7411.77,4396,1,1,7319.58,"",1,1,1,0,0,0,0
117,1960.82,1,1010,0,0,4022,1,1,6173.08,"",1,2,2,0,0,0,0,6056.08,4492,1,0,6394.43,"",1,1,1,0,0,0,0
117,1960.82,1,1425,0,0,9480,1,1,7296.04,"",1,1,1,0,0,0,0,7180.04,7027,1,0,11081.5,"",1,1,1,0,0,0,0
117,1960.82,1,918,1,0,8591,1,0,9702.9,"",1,1,1,0,0,0,0,9657.9,8042,1,1,7153.76,"",1,1,1,0,0,0,0
117,1960.82,1,776,0,0,12239,1,0,7404.02,"",1,1,1,0,0,0,0,7348.02,8638,1,1,7147.07,"",1,1,1,0,0,0,0
117,1960.82,1,920,1,0,1957,1,0,8967,"",1,1,1,0,0,0,0,8921,8861,1,1,5664.43,"",1,1,1,0,0,0,0
117,1960.82,1,747,0,0,9667,1,0,8845.87,"",1,1,1,0,0,0,0,8787.87,9103,1,1,5961.01,"",1,1,1,0,0,0,0
117,1960.82,1,559,0,0,7953,1,1,7275.42,"",1,1,1,0,0,0,0,7200.42,10790,1,0,5991.92,"",1,1,1,0,0,0,0
117,1960.82,1,437,1,0,13870,1,0,8607.39,"",1,1,1,0,0,0,0,8522.39,10823,1,1,5929.71,"",1,1,1,0,0,0,0
117,1960.82,1,486,1,0,8212,1,0,11835.2,"",1,1,1,0,0,0,0,11753.2,11699,1,1,7125.91,"",1,1,1,0,0,0,0
117,1960.82,1,1386,0,0,10744,1,0,8121.66,"",1,1,1,0,0,0,0,8117.66,12341,1,1,6035.96,"",1,1,1,0,0,0,0
117,1960.82,1,752,1,0,5483,1,0,6298.35,"",1,1,1,0,0,0,0,6181.35,14536,1,1,6221.26,"",1,1,1,0,0,0,0
117,1960.82,1,1428,1,0,8096,1,1,7257.91,"",1,1,1,0,0,0,0,7140.91,14992,1,0,5392.87,"",1,1,1,0,0,0,0
117,1960.82,1,844,0,0,12488,1,1,6464.71,"",1,2,2,0,0,0,0,6347.71,15416,1,0,6760.28,"",1,1,1,0,0,0,0
117,1960.82,1,683,1,0,8780,1,1,6267.31,"",1,1,1,0,0,0,0,6150.31,16017,1,0,7076.51,"",1,1,1,0,0,0,0
118,1960.82,1,342,0,0,3033,1,0,6272.85,"",1,1,1,0,0,0,0,6256.85,3364,1,1,6856.1,"",1,1,1,0,0,0,0
118,1960.82,1,94,0,0,11035,1,0,6959.57,"",1,1,1,0,0,0,0,6842.57,3744,1,1,10096.8,"",1,1,1,0,0,0,0
118,1960.82,1,932,0,0,1025,1,0,9972.51,"",1,1,1,0,0,0,0,9927.51,3869,1,1,6176.77,"",1,1,1,0,0,0,0
118,1960.82,1,535,0,0,420,1,0,6897.73,"",1,1,1,0,0,0,0,6819.73,4134,1,1,6243.81,"",1,1,1,0,0,0,0
118,1960.82,1,270,1,0,391,1,0,9284.99,"",1,1,1,0,0,0,0,9184.99,4485,1,1,6694.91,"",1,1,1,0,0,0,0
118,1960.82,1,582,0,0,17211,1,0,9387.49,"",1,1,1,0,0,0,0,9314.49,5140,1,1,7411.97,"",1,1,1,0,0,0,0
118,1960.82,1,1037,1,0,15581,1,0,6422.15,"",1,1,1,0,0,0,0,6419.15,5565,1,1,6752.07,"",1,1,1,0,0,0,0
118,1960.82,1,217,1,0,10140,1,1,7872.44,"",1,1,1,0,0,0,0,7770.44,6994,1,0,7181.81,"",1,1,1,0,0,0,0
118,1960.82,1,1437,1,0,7796,1,1,7411.83,"",1,1,1,0,0,0,0,7293.83,8677,1,0,11523.7,"",1,1,1,0,0,0,0
118,1960.82,1,1359,1,0,7374,1,0,7718.65,"",1,1,1,0,0,0,0,7709.65,8844,1,1,6095.56,"",1,1,1,0,0,0,0
118,1960.82,1,102,1,0,7860,1,0,6570.28,"",1,1,1,0,0,0,0,6452.28,8936,1,1,9643.3,"",1,1,1,0,0,0,0
118,1960.82,1,1335,0,0,2086,1,0,12573.4,"",1,1,1,0,0,0,0,12563.4,12810,1,1,6806.8,"",1,1,1,0,0,0,0
118,1960.82,1,353,0,0,8815,1,0,13713.7,"",1,1,1,0,0,0,0,13620.7,12895,1,1,7329.48,"",1,1,1,0,0,0,0
118,1960.82,1,139,1,0,7179,1,0,6864.19,"",1,1,1,0,0,0,0,6857.19,15419,1,1,6258.95,"",1,1,1,0,0,0,0
119,1960.83,1,975,0,0,15038,1,1,6219.11,"",1,1,1,0,0,0,0,6101.11,651,1,0,6297.75,"",1,1,1,0,0,0,0
119,1960.83,1,1048,0,0,9050,1,0,8150.28,"",1,1,1,0,0,0,0,8115.28,686,1,1,6214.99,"",1,1,1,0,0,0,0
119,1960.83,1,95,0,0,5393,1,1,6318.23,"",1,1,1,0,0,0,0,6200.23,1642,1,0,6390.01,"",1,1,1,0,0,0,0
119,1960.83,1,812,0,0,12870,1,1,6328.89,"",1,1,1,0,0,0,0,6210.89,2006,1,0,5619.95,"",1,1,1,0,0,0,0
119,1960.83,1,724,1,0,10988,1,0,6917.31,"",1,1,1,0,0,0,0,6911.31,2140,1,1,7314.93,"",1,1,1,0,0,0,0
119,1960.83,1,609,0,0,8071,1,0,11559.6,"",1,1,1,0,0,0,0,11488.6,2281,1,1,6062.6,"",1,1,1,0,0,0,0
119,1960.83,1,923,0,0,11107,1,1,9718.7,"",1,1,1,0,0,0,0,9672.7,2609,1,0,5857.92,"",1,1,1,0,0,0,0
119,1960.83,1,420,0,0,3698,1,0,10409.8,"",1,1,1,0,0,0,0,10321.8,2967,1,1,6874.47,"",1,1,1,0,0,0,0
119,1960.83,1,383,0,0,4117,1,0,6301.23,"",1,1,1,0,0,0,0,6183.23,3985,1,1,7139.73,"",1,1,1,0,0,0,0
119,1960.83,1,434,1,0,8123,1,0,10008.6,"",1,1,1,0,0,0,0,9921.56,6172,1,1,7141.38,"",1,1,1,0,0,0,0
119,1960.83,1,274,0,0,16774,1,0,6115.97,"",1,1,1,0,0,0,0,5997.97,6616,1,1,6180.85,"",1,1,1,0,0,0,0
119,1960.83,1,848,0,0,6793,1,0,10627.2,"",1,1,1,0,0,0,0,10575.2,6698,1,1,6593.13,"",1,1,1,0,0,0,0
119,1960.83,1,1440,0,0,12405,1,1,6876.65,"",1,1,1,0,0,0,0,6758.65,7048,1,0,7095.55,"",1,1,1,0,0,0,0
119,1960.83,1,1141,0,0,12031,1,1,7224.35,"",1,1,1,0,0,0,0,7197.35,7324,1,0,7072.33,"",1,1,1,0,0,0,0
119,1960.83,1,1336,0,0,3311,1,0,8424.7,"",1,1,1,0,0,0,0,8413.7,7770,1,1,5981.25,"",1,1,1,0,0,0,0
119,1960.83,1,1213,0,0,14298,1,1,6123.33,"",1,1,1,0,0,0,0,6116.33,7989,1,0,6764.32,"",1,1,1,0,0,0,0
119,1960.83,1,828,0,0,16290,1,1,5707.7,"",1,2,2,0,0,0,0,5611.7,8045,1,0,6339.3,"",1,1,1,0,0,0,0
119,1960.83,1,957,0,0,232,1,1,5939.81,"",1,1,1,0,0,0,0,5820.81,8471,1,0,6706.65,"",1,1,1,0,0,0,0
119,1960.83,1,181,1,0,11167,1,0,9178.21,"",1,1,1,0,0,0,0,9073.21,8932,1,1,6809.57,"",1,1,1,0,0,0,0
119,1960.83,1,1441,0,0,324,1,1,6827.47,"",1,1,1,0,0,0,0,6708.47,9856,1,0,11014.8,"",1,2,2,0,0,0,0
119,1960.83,1,477,0,0,3736,1,1,7683.44,"",1,1,1,0,0,0,0,7599.44,11904,1,0,7331.37,"",1,1,1,0,0,0,0
119,1960.83,1,775,0,0,10800,1,0,7957.34,"",1,1,1,0,0,0,0,7898.34,12120,1,1,6100.74,"",1,1,1,0,0,0,0
119,1960.83,1,153,1,0,14965,1,0,9359.72,"",1,1,1,0,0,0,0,9252.72,12713,1,1,5909.59,"",1,1,1,0,0,0,0
119,1960.83,1,1177,0,0,1937,1,0,8782.08,"",1,1,1,0,0,0,0,8757.08,13399,1,1,5954.74,"",1,1,1,0,0,0,0
119,1960.83,1,1442,0,0,14222,1,0,6802.68,"",1,1,1,0,0,0,0,6684.68,13598,1,1,8917.25,"",1,1,1,0,0,0,0
119,1960.83,1,1410,1,0,1707,1,1,8285.34,"",1,1,1,0,0,0,0,8281.34,13991,1,0,9518.09,"",1,2,2,0,0,0,0
119,1960.83,1,1315,1,0,15236,1,1,8387.3,"",1,1,1,0,0,0,0,8375.3,14451,1,0,6341.44,"",1,1,1,0,0,0,0
119,1960.83,1,669,0,0,16933,1,0,6117.25,"",1,1,1,0,0,0,0,5999.25,14775,1,1,6697.19,"",1,1,1,0,0,0,0
119,1960.83,1,928,0,0,9446,1,0,8708.61,"",1,1,1,0,0,0,0,8661.61,15516,1,1,7309.15,"",1,1,1,0,0,0,0
119,1960.83,1,607,1,0,12175,1,0,9164.64,"",1,1,1,0,0,0,0,9091.64,15940,1,1,5726.84,"",1,1,1,0,0,0,0
119,1960.83,1,1045,0,0,3998,1,0,12399.7,"",1,1,1,0,0,0,0,12363.7,16345,1,1,6732.37,"",1,1,1,0,0,0,0
120,1960.83,1,7,1,0,16039,1,1,6052.03,"",1,1,1,0,0,0,0,5933.03,557,1,0,6673.07,"",1,1,1,0,0,0,0
