Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative, HasIntervention(MC_1),VMMC_1
1965,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,0,185,0,0,0,10,0,0,0,0,0,0,0,0
1965.5,1,0,0,1,189,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,0,0,2,170,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,3,161,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,4,146,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,5,116,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,0,0,6,90,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,7,104,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,8,103,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,9,110,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,11,84,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,12,86,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,13,84,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,14,80,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,15,78,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,16,65,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,17,65,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,18,70,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,19,63,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,20,75,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,21,60,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,22,59,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,23,49,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,24,70,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,25,50,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,26,50,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,27,44,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,28,52,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,29,44,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,30,52,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,31,36,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,32,39,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,33,36,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,34,40,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,35,34,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,36,35,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,37,46,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,38,35,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,39,25,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,0,0,40,46,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,41,37,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,42,25,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,43,31,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,44,25,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,45,34,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,46,35,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,47,29,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,48,37,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,50,30,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,51,27,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,52,15,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,53,20,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,54,28,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,55,24,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,56,13,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,58,13,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,59,18,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,60,23,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,61,20,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,62,17,0,0,0,3,0,0,0,0,0,0,0,0
1965.5,1,0,0,63,9,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,64,12,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,65,9,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,66,6,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,67,17,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,68,12,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,69,11,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,70,11,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,71,7,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,0,0,72,8,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,73,7,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,0,74,3,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,75,4,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,76,3,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,0,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,78,8,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,79,4,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,80,4,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,81,3,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,82,1,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,0,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,0,7,7,6,0,3,2,0,0,0,0,0,0,0
1965.5,1,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,4,6,6,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,5,16,16,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,6,20,20,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,7,12,12,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,8,19,19,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,9,11,11,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,10,11,11,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,11,14,14,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,12,7,7,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,13,9,9,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,14,20,20,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,15,13,13,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,16,7,7,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,17,16,16,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,18,10,10,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,19,23,23,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,20,16,16,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,21,17,17,1,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,22,25,25,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,23,21,21,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,24,19,19,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,25,21,21,1,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,26,22,22,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,27,18,18,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,28,20,20,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,29,15,15,3,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,30,20,20,1,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,31,15,15,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,32,9,9,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,33,11,11,1,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,34,16,16,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,35,16,16,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,36,14,14,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,37,12,12,0,0,2,2,0,0,0,0,0,0,0
1965.5,1,0,1,38,12,12,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,39,14,14,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,40,12,12,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,41,5,5,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,42,6,6,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,43,3,3,0,0,2,1,0,0,0,0,0,0,0
1965.5,1,0,1,44,10,10,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,45,13,13,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,46,9,9,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,47,8,8,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,48,12,12,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,49,7,7,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,50,9,9,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,51,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,52,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,53,7,7,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,54,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,55,4,4,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,56,2,2,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,57,4,4,0,0,2,1,0,0,0,0,0,0,0
1965.5,1,0,1,58,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,59,8,8,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,60,5,5,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,61,5,5,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,62,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,63,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,64,3,3,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,65,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,66,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,67,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,68,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,70,4,4,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,71,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,72,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,73,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,74,0,0,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,0,1,75,1,1,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,76,1,1,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,77,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,78,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,79,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,88,0,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,91,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,0,180,0,0,0,5,0,0,0,0,0,0,0,0
1965.5,1,1,0,1,194,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,2,159,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,3,165,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,4,172,0,0,0,3,0,0,0,0,0,0,0,0
1965.5,1,1,0,5,158,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,6,131,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,7,143,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,8,151,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,9,154,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,10,137,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,11,144,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,12,125,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,13,125,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,14,111,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,15,101,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,16,96,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,17,107,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,18,83,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,19,76,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,20,62,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,21,47,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,22,62,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,23,54,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,24,44,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,25,57,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,26,57,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,27,54,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,28,53,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,29,64,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,30,55,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,31,58,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,32,57,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,33,50,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,34,51,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,35,52,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,36,51,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,37,54,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,38,41,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,39,40,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,40,49,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,41,36,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,42,49,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,43,45,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,44,48,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,45,39,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,46,39,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,47,58,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,48,38,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,1,0,49,48,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,50,44,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,51,28,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,52,27,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,53,35,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,54,31,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,55,32,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,56,41,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,57,34,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,58,29,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,59,34,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,60,23,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,61,25,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,62,21,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,63,29,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,64,19,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,65,23,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,66,15,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,67,12,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,1,0,68,18,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,69,16,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,70,13,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,1,0,71,15,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,72,4,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,73,13,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,74,12,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,75,9,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,76,4,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,77,5,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,78,4,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,80,7,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,81,0,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,82,4,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,83,2,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,85,1,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,0,8,8,6,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,15,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,16,6,6,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,17,8,8,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,18,14,14,5,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,19,29,29,3,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,20,31,31,2,0,0,0,0,0,0,0,0,0,0
