Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,TA,AT,TT,OtherBarcodes,TA,AT,TT,OtherDrugResistance
84,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
84,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
84,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
85,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
85,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
85,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
85,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
86,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
86,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
86,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
86,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
87,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
87,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
87,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
87,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
88,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
88,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
88,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
88,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
89,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
89,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
89,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
89,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
90,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
90,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
90,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
90,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
91,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
91,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
91,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
91,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
92,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
92,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
92,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
92,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
93,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
93,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
93,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
93,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
94,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
94,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
94,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
94,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
95,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
95,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
95,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
95,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
96,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
96,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
96,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
96,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
97,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
97,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
97,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
97,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
98,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
98,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
98,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
98,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
99,4,1000,0,0,0,0,0.0165699,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
99,3,1000,0,0,0,0,0.0165399,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
99,2,1000,0,0,0,0,0.0165266,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
99,1,1000,0,0,0,0,0.0165799,0,0,0,0,0,4000,4,4000,4,0,0,0,0,0,4000,4000,1,0,0,0,0,0,0,0,0
