Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
69,12,120.638,3,1,1,10095,0,0,34.9568,1,0,0,0,1,1,1,0,0,0,0,15139,0,1,32.9919,1,0,0,0,1,1,1,12,0,0,0,None,None
70,12,137.054,3,1,1,13183,1,0,19.8316,1,0,0,0,1,1,1,8,0,0,0,11241,0,1,44.6615,1,0,0,0,1,1,1,8,0,0,0,None,None
71,12,417.811,3,1,1,16449,0,0,34.7362,1,0,0,0,1,1,1,8,0,0,0,15539,0,1,26.7758,1,0,0,0,1,1,1,8,0,0,0,None,None
72,13,1013.88,2,1,1,6293,0,0,40.2604,1,0,0,1,0,1,1,0,0,0,0,15254,0,1,36.9844,1,0,0,1,0,1,1,0,0,0,0,None,None
73,13,5051.02,2,1,1,9350,0,0,45.2272,1,0,0,1,0,1,1,8,0,0,0,5231,0,1,49.1282,1,0,0,1,0,1,1,12,0,0,0,None,None
74,13,140.982,3,1,1,3552,1,0,19.4645,1,0,0,0,1,1,1,8,0,0,0,8935,0,1,42.9874,1,0,0,0,1,1,1,8,0,0,0,None,None
75,13,307.015,3,1,1,5060,0,0,35.946,1,0,0,0,1,1,1,0,0,0,0,176,1,1,15.5892,1,0,0,0,1,1,1,8,0,0,0,None,None
76,13,513.099,3,1,1,5410,0,0,33.0087,1,0,0,0,1,1,1,12,0,0,0,1930,1,1,21.6869,1,0,0,0,1,1,1,12,0,0,0,None,None
77,13,229.987,3,1,1,11193,0,0,57.7132,1,0,0,0,1,1,1,8,0,0,0,6010,0,1,44.6389,1,0,0,0,1,1,1,12,0,0,0,None,None
78,13,343.713,3,1,1,12393,0,0,45.7373,1,0,0,0,1,1,1,12,0,0,0,6750,0,1,14.9664,1,0,0,0,1,1,1,8,0,0,0,None,None
79,13,420.847,3,1,1,12652,0,0,75.1448,1,0,0,0,1,1,1,0,0,0,0,6424,0,1,32.5042,1,0,0,0,1,1,1,0,0,0,0,None,None
80,13,256.16,3,1,1,17036,0,0,49.8346,1,0,0,0,1,1,1,8,0,0,0,3725,0,1,21.6963,1,0,0,0,1,1,1,8,0,0,0,None,None
81,14,258.487,3,1,1,3329,0,0,58.6596,1,0,0,0,1,1,1,12,0,0,0,12690,1,1,23.066,1,0,0,0,1,1,1,12,0,0,0,None,None
82,14,141.692,3,1,1,6689,0,0,29.8961,1,0,0,0,1,1,1,0,0,0,0,6750,0,1,14.9691,2,0,0,0,2,2,2,8,0,0,0,None,None
83,14,554.52,3,1,1,12685,0,0,67.5735,1,0,0,0,1,1,1,8,0,0,0,16524,0,1,63.2415,1,0,0,0,1,1,1,8,0,0,0,None,None
84,14,953.743,3,1,1,12988,0,0,41.8439,1,0,0,0,1,1,1,8,0,0,0,14953,0,1,13.3424,1,0,0,0,1,1,1,8,0,0,0,None,None
85,15,9864.59,2,1,1,13329,0,0,38.4557,1,0,0,1,0,1,1,12,0,0,0,9048,0,1,31.3633,1,0,0,1,0,1,1,8,0,0,0,None,None
86,15,583.003,3,1,1,1034,0,0,34.5563,1,0,0,0,1,1,1,8,0,0,0,10432,0,1,14.8477,1,0,0,0,1,1,1,8,0,0,0,None,None
87,15,61.8218,3,1,1,3747,0,0,35.7992,1,0,0,0,1,1,1,8,0,0,0,13763,0,1,27.2256,1,0,0,0,1,1,1,8,0,0,0,None,None
88,15,1738.66,3,1,1,5852,0,0,51.1979,1,0,0,0,1,1,1,8,0,0,0,16442,0,1,49.0691,1,0,0,0,1,1,1,0,0,0,0,None,None
89,15,791.012,3,1,1,9771,0,0,54.9602,1,0,0,0,1,1,1,0,0,0,0,6339,0,1,30.5781,1,0,0,0,1,1,1,8,0,0,0,None,None
