Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
541,4,65,1021.12,82,0,1270,76,28.8849,17.311,PARTNER_MIGRATING
322,3,16,465.257,82,1,818,275,29.8549,19.1662,SELF_MIGRATING
668,3,78,8653.14,82,2,689,61,41.7598,38.4203,PARTNER_MIGRATING
256,3,7,1556.14,82,2,999,752,53.3675,42.0958,PARTNER_MIGRATING
172,1,2,525.748,82,1,105,181,26.8356,21.8368,PARTNER_TERMINATED
636,1,73,829.444,82,0,78,62,21.7438,13.9769,SELF_MIGRATING
521,4,64,283.96,83,0,566,221,32.1316,27.2027,SELF_MIGRATING
683,3,81,3672.53,83,2,675,900,57.1961,57.2336,PARTNER_TERMINATED
678,2,80,365.654,83,0,797,753,18.5082,19.0385,PARTNER_MIGRATING
240,1,5,507.308,83,1,65,236,58.2508,42.1079,PARTNER_MIGRATING
416,1,45,97.2545,83,1,1178,268,29.6665,26.8014,SELF_MIGRATING
486,4,62,5865.28,84,2,418,1349,44.4633,41.9194,PARTNER_MIGRATING
376,1,32,434.999,84,1,1297,407,74.3342,58.6484,SELF_MIGRATING
218,4,4,640.459,85,1,973,774,30.3685,33.9926,PARTNER_TERMINATED
445,2,56,156.926,85,0,1111,310,22.0727,17.2274,SELF_MIGRATING
702,1,83,117.398,85,1,1270,789,28.8931,29.7178,SELF_MIGRATING
82,3,1,9280.19,86,2,1179,1192,46.9575,39.3375,PARTNER_TERMINATED
561,3,66,17997.3,86,2,993,868,31.0774,22.3309,PARTNER_MIGRATING
226,2,4,85.607,86,1,273,103,54.7366,36.2463,BROKEUP
65,1,0,127.516,86,0,281,321,32.199,32.401,PARTNER_MIGRATING
37,1,0,2902.92,86,2,951,1014,47.2097,44.3046,PARTNER_MIGRATING
651,4,76,1068.87,87,1,768,1158,25.8936,26.0961,SELF_MIGRATING
633,3,73,8164.21,87,2,799,669,50.462,44.4932,PARTNER_MIGRATING
472,3,61,1286.81,87,1,949,836,26.7828,18.1037,SELF_MIGRATING
223,2,4,2286.69,87,2,477,369,36.7672,31.4687,PARTNER_TERMINATED
177,1,2,2837.76,87,2,202,108,46.3154,31.1989,PARTNER_MIGRATING
304,4,14,233.225,88,1,1201,1309,61.8983,57.1953,SELF_MIGRATING
310,3,14,467.519,88,0,74,954,39.9976,33.1537,PARTNER_TERMINATED
477,2,61,399.251,88,0,1062,423,30.3409,24.2959,SELF_MIGRATING
340,2,19,167.357,88,0,328,57,17.649,16.5027,SELF_MIGRATING
74,1,0,5037.15,88,2,209,320,27.5831,37.2948,SELF_MIGRATING
666,4,78,88.8157,89,0,1156,721,29.7619,20.94,BROKEUP
480,1,61,392.139,89,0,196,229,30.4348,31.1501,SELF_MIGRATING
699,3,83,6550.77,90,2,1299,955,50.1529,43.757,PARTNER_MIGRATING
713,2,85,601.32,90,1,201,1349,52.1502,41.9358,PARTNER_MIGRATING
469,4,61,983.404,91,1,664,970,18.5127,19.2682,SELF_MIGRATING
723,4,88,445.259,91,0,1292,496,21.5302,17.2496,SELF_MIGRATING
227,3,5,209.686,91,0,1232,1340,19.9111,24.458,SELF_MIGRATING
433,3,50,505.737,91,1,250,215,18.3789,19.8991,SELF_MIGRATING
642,2,74,10395.4,91,2,1333,527,52.9467,51.3431,PARTNER_MIGRATING
313,4,15,91.6956,92,0,1160,558,18.7282,14.8482,BROKEUP
695,4,83,363.499,92,0,1366,627,37.8052,34.3699,SELF_MIGRATING
710,4,85,10690.8,92,2,676,292,41.0475,36.7139,SELF_MIGRATING
639,3,74,8130.07,92,2,64,766,41.2931,40.0341,PARTNER_MIGRATING
631,1,72,6074.5,92,2,150,335,52.8109,47.6714,PARTNER_MIGRATING
116,1,1,5125.2,92,2,556,447,55.0582,35.6789,PARTNER_MIGRATING
515,4,63,7900.49,93,2,988,448,37.0494,29.9941,PARTNER_TERMINATED
682,4,81,638.027,93,1,1272,352,35.648,26.2787,PARTNER_MIGRATING
345,3,21,731.275,93,1,941,971,33.8323,23.8653,PARTNER_TERMINATED
507,3,63,918.157,93,1,251,1216,52.8898,48.152,PARTNER_TERMINATED
356,3,25,596.156,93,0,1292,612,21.5357,19.5582,SELF_MIGRATING
711,3,85,489.476,93,0,908,612,17.1061,19.5582,SELF_MIGRATING
36,2,0,18369.7,93,2,911,794,47.9658,45.1034,PARTNER_TERMINATED
612,1,70,9489.69,93,2,189,752,52.4235,42.1232,PARTNER_MIGRATING
171,1,2,206.836,93,1,16,205,33.6706,29.674,SELF_MIGRATING
498,1,62,580.943,93,0,226,205,35.3332,29.674,SELF_MIGRATING
244,2,6,585.689,94,1,711,1035,38.5166,39.0804,PARTNER_MIGRATING
691,1,82,93.0271,94,0,170,181,24.3638,21.8696,BROKEUP
757,4,94,172.711,95,0,1272,1194,35.6535,31.1797,SELF_MIGRATING
700,2,83,2718.39,95,2,743,605,52.4965,41.9335,PARTNER_MIGRATING
464,2,60,1060.28,95,0,637,142,21.878,19.8919,SELF_MIGRATING
600,4,69,890.805,96,1,772,814,23.6577,21.344,PARTNER_MIGRATING
306,4,14,10990.8,96,2,792,1203,42.4421,38.2769,PARTNER_MIGRATING
380,4,33,192.96,96,0,657,775,22.8521,29.6106,SELF_MIGRATING
263,3,8,95.1606,96,1,1165,1099,20.0864,17.9549,BROKEUP
435,3,51,210.125,96,0,796,1363,19.6648,18.0105,SELF_MIGRATING
641,2,74,240.17,96,0,809,420,34.3622,25.3847,SELF_MIGRATING
551,4,65,4985.82,97,2,65,10,58.2891,56.6181,PARTNER_MIGRATING
