Time, Year, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
2281,1966.75,64,21.1154,F,3,1,local,STIPreEmigrating,0,487,3,0,0,TRANSITORY,NORMAL,69,3,3
2285,1966.76,46,27.5878,F,4,1,local,STIPreEmigrating,0,470,33,0,0,TRANSITORY,NORMAL,50,4,4
2294,1966.78,55,30.64,M,2,3,local,STIPreEmigrating,0,480,14,0,0,TRANSITORY,NORMAL,16,2,2
2298,1966.8,35,66.0095,F,4,2,local,STIPreEmigrating,0,486,18,0,0,TRANSITORY,NORMAL,22,4,4
2306,1966.82,68,39.4296,M,3,4,local,STIPreEmigrating,0,490,8,0,0,TRANSITORY,NORMAL,27,3,3
2308,1966.82,50,34.6046,M,4,1,local,STIPreEmigrating,0,496,2,0,0,TRANSITORY,NORMAL,53,4,4
2309,1966.83,33,49.5778,F,3,4,local,STIPreEmigrating,0,481,28,0,0,TRANSITORY,NORMAL,40,3,3
2314,1966.84,32,19.2657,F,4,3,local,STIPreEmigrating,0,494,14,0,0,TRANSITORY,NORMAL,41,4,4
2314,1966.84,3,14.7375,F,1,2,local,STIPreEmigrating,0,469,40,0,0,TRANSITORY,NORMAL,62,1,1
2317,1966.85,46,27.6754,F,1,2,local,STIPreEmigrating,0,498,2,0,0,TRANSITORY,NORMAL,50,1,1
2325,1966.87,43,16.4854,F,3,2,local,STIPreEmigrating,0,491,15,0,0,TRANSITORY,NORMAL,69,3,3
2327,1966.88,39,36.5413,M,2,1,local,STIPreEmigrating,0,489,19,0,0,TRANSITORY,NORMAL,23,2,2
2329,1966.88,64,21.2469,F,1,3,local,STIPreEmigrating,0,493,15,0,0,TRANSITORY,NORMAL,10,1,1
2334,1966.89,64,21.2606,F,3,2,local,STIPreEmigrating,0,500,1,0,0,TRANSITORY,NORMAL,69,3,3
2338,1966.91,41,23.5154,M,3,4,local,STIPreEmigrating,0,499,10,0,0,TRANSITORY,NORMAL,32,3,3
2338,1966.91,42,23.0385,M,2,1,local,STIPreEmigrating,0,488,28,0,0,TRANSITORY,NORMAL,61,2,2
2344,1966.92,39,36.5879,M,1,2,local,STIPreEmigrating,0,503,2,0,0,TRANSITORY,NORMAL,30,1,1
2353,1966.95,41,23.5565,M,4,3,local,STIPreEmigrating,0,506,1,0,0,TRANSITORY,NORMAL,61,4,4
2356,1966.95,69,21.6786,M,3,4,local,STIPreEmigrating,0,502,8,0,0,TRANSITORY,NORMAL,32,3,3
2356,1966.95,59,25.3504,M,1,2,local,STIPreEmigrating,0,483,32,0,0,TRANSITORY,NORMAL,60,1,1
2361,1966.97,42,23.1015,M,1,4,local,STIPreEmigrating,0,510,2,0,0,TRANSITORY,NORMAL,60,1,1
2372,1967,52,43.6504,M,4,3,local,STIPreEmigrating,0,497,24,0,0,TRANSITORY,NORMAL,4,4,4
2390,1967.05,20,23.2189,F,1,3,local,STIPreEmigrating,0,492,35,0,0,TRANSITORY,NORMAL,29,1,1
2402,1967.08,39,36.7468,M,2,3,local,STIPreEmigrating,0,516,4,0,0,TRANSITORY,NORMAL,51,2,2
2403,1967.08,59,25.4792,M,2,3,local,STIPreEmigrating,0,513,15,0,0,TRANSITORY,NORMAL,64,2,2
2403,1967.08,18,69.4134,F,1,3,local,STIPreEmigrating,0,507,18,0,0,TRANSITORY,NORMAL,67,1,1
2410,1967.1,43,16.7183,F,1,2,local,STIPreEmigrating,0,518,1,0,0,TRANSITORY,NORMAL,50,1,1
2411,1967.11,55,30.9606,M,3,2,local,STIPreEmigrating,0,515,5,0,0,TRANSITORY,NORMAL,20,3,3
2411,1967.11,59,25.5011,M,3,2,local,STIPreEmigrating,0,517,3,0,0,TRANSITORY,NORMAL,64,3,3
2421,1967.13,68,39.7447,M,3,1,local,STIPreEmigrating,0,520,3,0,0,TRANSITORY,NORMAL,31,3,3
2426,1967.15,69,21.8704,M,4,2,local,STIPreEmigrating,0,511,24,0,0,TRANSITORY,NORMAL,53,4,4
2428,1967.15,60,20.6107,F,1,3,local,STIPreEmigrating,0,519,9,0,0,TRANSITORY,NORMAL,10,1,1
2429,1967.15,32,19.5808,F,3,1,local,STIPreEmigrating,0,508,28,0,0,TRANSITORY,NORMAL,41,3,3
2431,1967.16,3,15.058,F,2,3,local,STIPreEmigrating,0,504,21,0,0,TRANSITORY,NORMAL,62,2,2
2436,1967.17,61,18.0116,F,4,3,local,STIPreEmigrating,0,512,21,0,0,TRANSITORY,NORMAL,42,4,4
2437,1967.18,20,23.3476,F,2,3,local,STIPreEmigrating,0,523,1,0,0,TRANSITORY,NORMAL,62,2,2
2443,1967.19,43,16.8087,F,2,3,local,STIPreEmigrating,0,522,5,0,0,TRANSITORY,NORMAL,69,2,2
2450,1967.21,51,21.0862,F,2,1,local,STIPreEmigrating,0,529,2,0,0,TRANSITORY,NORMAL,69,2,2
2454,1967.22,3,15.121,F,3,2,local,STIPreEmigrating,0,524,7,0,0,TRANSITORY,NORMAL,41,3,3
2455,1967.23,49,36.1176,M,3,4,local,STIPreEmigrating,0,505,39,0,0,TRANSITORY,NORMAL,16,3,3
2455,1967.23,42,23.3591,M,1,2,local,STIPreEmigrating,0,530,1,0,0,TRANSITORY,NORMAL,51,1,1
2456,1967.23,27,35.8956,F,3,2,local,STIPreEmigrating,0,527,10,0,0,TRANSITORY,NORMAL,39,3,3
2459,1967.24,3,15.1347,F,2,1,local,STIPreEmigrating,0,533,1,0,0,TRANSITORY,NORMAL,62,2,2
2463,1967.25,23,31.1626,F,2,4,local,STIPreEmigrating,0,514,26,0,0,TRANSITORY,NORMAL,36,2,2
2465,1967.25,16,29.302,F,3,1,local,STIPreEmigrating,0,532,5,0,0,TRANSITORY,NORMAL,56,3,3
2467,1967.26,68,39.8707,M,1,3,local,STIPreEmigrating,0,536,1,0,0,TRANSITORY,NORMAL,16,1,1
2473,1967.28,3,15.1731,F,2,1,local,STIPreEmigrating,0,535,6,0,0,TRANSITORY,NORMAL,69,2,2
2473,1967.28,59,25.671,M,1,2,local,STIPreEmigrating,0,528,10,0,0,TRANSITORY,NORMAL,64,1,1
2486,1967.31,53,29.7331,F,4,1,local,STIPreEmigrating,0,531,15,0,0,TRANSITORY,NORMAL,29,4,4
2486,1967.31,6,51.3442,M,1,4,local,STIPreEmigrating,0,521,16,0,0,TRANSITORY,NORMAL,58,1,1
2504,1967.36,49,36.2519,M,4,3,local,STIPreEmigrating,0,541,10,0,0,TRANSITORY,NORMAL,60,4,4
2510,1967.38,23,31.2913,F,4,2,local,STIPreEmigrating,0,544,5,0,0,TRANSITORY,NORMAL,29,4,4
2513,1967.38,3,15.2827,F,1,2,local,STIPreEmigrating,0,538,13,0,0,TRANSITORY,NORMAL,62,1,1
2515,1967.39,10,31.9471,M,1,4,local,STIPreEmigrating,0,539,11,0,0,TRANSITORY,NORMAL,51,1,1
2516,1967.39,50,35.1744,M,1,2,local,STIPreEmigrating,0,540,14,0,0,TRANSITORY,NORMAL,16,1,1
2522,1967.41,44,52.2386,F,2,3,local,STIPreEmigrating,0,542,13,0,0,TRANSITORY,NORMAL,5,2,2
2523,1967.41,42,23.5454,M,2,1,local,STIPreEmigrating,0,545,11,0,0,TRANSITORY,NORMAL,32,2,2
2532,1967.44,55,31.2921,M,2,4,local,STIPreEmigrating,0,537,22,0,0,TRANSITORY,NORMAL,46,2,2
2553,1967.49,20,23.6654,F,3,4,local,STIPreEmigrating,0,534,26,0,0,TRANSITORY,NORMAL,41,3,3
2559,1967.51,27,36.1778,F,2,3,local,STIPreEmigrating,0,546,16,0,0,TRANSITORY,NORMAL,39,2,2
2562,1967.52,3,15.4169,F,2,4,local,STIPreEmigrating,0,548,10,0,0,TRANSITORY,NORMAL,59,2,2
2563,1967.52,58,34.7559,F,1,2,local,STIPreEmigrating,0,553,13,0,0,TRANSITORY,NORMAL,42,1,1
2571,1967.54,61,18.3815,F,2,4,local,STIPreEmigrating,0,558,2,0,0,TRANSITORY,NORMAL,59,2,2
2576,1967.56,48,43.1826,M,1,3,local,STIPreEmigrating,0,543,32,0,0,TRANSITORY,NORMAL,64,1,1
2578,1967.56,27,36.2298,F,3,2,local,STIPreEmigrating,0,557,6,0,0,TRANSITORY,NORMAL,56,3,3
2597,1967.62,43,17.2306,F,3,2,local,STIPreEmigrating,0,565,3,0,0,TRANSITORY,NORMAL,41,3,3
2598,1967.62,36,50.0595,M,3,4,local,STIPreEmigrating,0,551,26,0,0,TRANSITORY,NORMAL,31,3,3
2607,1967.64,42,23.7755,M,1,3,local,STIPreEmigrating,0,567,3,0,0,TRANSITORY,NORMAL,64,1,1
2614,1967.66,32,20.0876,F,2,3,local,STIPreEmigrating,0,552,29,0,0,TRANSITORY,NORMAL,69,2,2
2617,1967.67,43,17.2854,F,3,2,local,STIPreEmigrating,0,569,2,0,0,TRANSITORY,NORMAL,42,3,3
2633,1967.71,29,37.697,M,2,4,local,STIPreEmigrating,0,562,20,0,0,TRANSITORY,NORMAL,21,2,2
2634,1967.72,37,44.9641,F,4,3,local,STIPreEmigrating,0,547,37,0,0,TRANSITORY,NORMAL,6,4,4
2642,1967.74,10,32.295,M,4,1,local,STIPreEmigrating,0,561,17,0,0,TRANSITORY,NORMAL,3,4,4
2642,1967.74,39,37.4043,M,2,3,local,STIPreEmigrating,0,563,26,0,0,TRANSITORY,NORMAL,23,2,2
2642,1967.74,50,35.5196,M,2,1,local,STIPreEmigrating,0,554,30,0,0,TRANSITORY,NORMAL,46,2,2
2657,1967.78,51,21.6533,F,2,3,local,STIPreEmigrating,0,571,15,0,0,TRANSITORY,NORMAL,69,2,2
2658,1967.78,52,44.434,M,1,3,local,STIPreEmigrating,0,566,21,0,0,TRANSITORY,NORMAL,58,1,1
2659,1967.78,32,20.2109,F,3,4,local,STIPreEmigrating,0,572,17,0,0,TRANSITORY,NORMAL,59,3,3
2663,1967.8,5,54.7153,M,2,4,local,STIPreEmigrating,0,570,20,0,0,TRANSITORY,NORMAL,33,2,2
2665,1967.8,60,21.26,F,3,4,local,STIPreEmigrating,0,573,14,0,0,TRANSITORY,NORMAL,42,3,3
2689,1967.87,42,24.0002,M,1,3,local,STIPreEmigrating,0,580,2,0,0,TRANSITORY,NORMAL,51,1,1
2690,1967.87,29,37.8531,M,1,4,local,STIPreEmigrating,0,576,13,0,0,TRANSITORY,NORMAL,64,1,1
2703,1967.91,68,40.5173,M,1,3,local,STIPreEmigrating,0,577,15,0,0,TRANSITORY,NORMAL,16,1,1
2714,1967.94,68,40.5474,M,3,2,local,STIPreEmigrating,0,583,1,0,0,TRANSITORY,NORMAL,21,3,3
2715,1967.94,20,24.1093,F,4,3,local,STIPreEmigrating,0,560,51,0,0,TRANSITORY,NORMAL,55,4,4
2717,1967.94,61,18.7815,F,3,4,local,STIPreEmigrating,0,568,37,0,0,TRANSITORY,NORMAL,41,3,3
2719,1967.95,48,43.5744,M,3,1,local,STIPreEmigrating,0,581,7,0,0,TRANSITORY,NORMAL,31,3,3
2722,1967.96,52,44.6093,M,2,3,local,STIPreEmigrating,0,582,9,0,0,TRANSITORY,NORMAL,23,2,2
2727,1967.97,27,36.6381,F,2,3,local,STIPreEmigrating,0,564,51,0,0,TRANSITORY,NORMAL,56,2,2
2734,1967.99,64,22.3564,F,1,3,local,STIPreEmigrating,0,584,3,0,0,TRANSITORY,NORMAL,42,1,1
2740,1968.01,69,22.7307,M,2,4,local,STIPreEmigrating,0,574,34,0,0,TRANSITORY,NORMAL,43,2,2
2746,1968.02,6,52.0566,M,1,3,local,STIPreEmigrating,0,586,9,0,0,TRANSITORY,NORMAL,16,1,1
2768,1968.08,5,55.0029,M,2,4,local,STIPreEmigrating,0,594,1,0,0,TRANSITORY,NORMAL,8,2,2
2770,1968.09,41,24.6989,M,3,4,local,STIPreEmigrating,0,593,1,0,0,TRANSITORY,NORMAL,43,3,3
2772,1968.09,41,24.7044,M,4,3,local,STIPreEmigrating,0,596,1,0,0,TRANSITORY,NORMAL,3,4,4
2772,1968.09,46,28.922,F,2,1,local,STIPreEmigrating,0,575,32,0,0,TRANSITORY,NORMAL,50,2,2
2774,1968.1,58,35.334,F,1,2,local,STIPreEmigrating,0,587,7,0,0,TRANSITORY,NORMAL,48,1,1
2775,1968.1,29,38.086,M,3,4,local,STIPreEmigrating,0,595,3,0,0,TRANSITORY,NORMAL,30,3,3
2780,1968.12,64,22.4825,F,3,2,local,STIPreEmigrating,0,588,13,0,0,TRANSITORY,NORMAL,62,3,3
2785,1968.13,26,43.5422,F,1,3,local,STIPreEmigrating,0,599,4,0,0,TRANSITORY,NORMAL,48,1,1
2793,1968.15,59,26.5477,M,3,2,local,STIPreEmigrating,0,592,11,0,0,TRANSITORY,NORMAL,20,3,3
2795,1968.16,22,72.2812,M,3,1,local,STIPreEmigrating,0,598,4,0,0,TRANSITORY,NORMAL,24,3,3
2798,1968.17,34,47.813,F,4,1,local,STIPreEmigrating,0,589,17,0,0,TRANSITORY,NORMAL,36,4,4
2798,1968.17,31,37.423,F,3,2,local,STIPreEmigrating,0,602,5,0,0,TRANSITORY,NORMAL,56,3,3
2803,1968.18,43,17.795,F,3,2,local,STIPreEmigrating,0,597,14,0,0,TRANSITORY,NORMAL,41,3,3
2806,1968.19,62,20.4557,M,3,1,local,STIPreEmigrating,0,600,8,0,0,TRANSITORY,NORMAL,51,3,3
2806,1968.19,59,26.5833,M,2,3,local,STIPreEmigrating,0,605,3,0,0,TRANSITORY,NORMAL,43,2,2
2813,1968.21,55,32.0619,M,4,2,local,STIPreEmigrating,0,585,29,0,0,TRANSITORY,NORMAL,32,4,4
2817,1968.22,43,17.8333,F,2,1,local,STIPreEmigrating,0,609,2,0,0,TRANSITORY,NORMAL,55,2,2
2830,1968.25,56,47.0623,M,3,1,local,STIPreEmigrating,0,608,8,0,0,TRANSITORY,NORMAL,63,3,3
2838,1968.28,29,38.2586,M,4,1,local,STIPreEmigrating,0,601,12,0,0,TRANSITORY,NORMAL,23,4,4
2846,1968.3,59,26.6929,M,3,2,local,STIPreEmigrating,0,607,17,0,0,TRANSITORY,NORMAL,51,3,3
2858,1968.33,10,32.8868,M,2,1,local,STIPreEmigrating,0,604,25,0,0,TRANSITORY,NORMAL,64,2,2
2860,1968.34,60,21.7942,F,4,3,local,STIPreEmigrating,0,590,44,0,0,TRANSITORY,NORMAL,69,4,4
2862,1968.34,42,24.4741,M,1,3,local,STIPreEmigrating,0,611,11,0,0,TRANSITORY,NORMAL,43,1,1
2870,1968.36,41,24.9729,M,3,4,local,STIPreEmigrating,0,606,20,0,0,TRANSITORY,NORMAL,61,3,3
2872,1968.37,27,37.0353,F,3,2,local,STIPreEmigrating,0,616,3,0,0,TRANSITORY,NORMAL,68,3,3
2873,1968.37,59,26.7669,M,1,2,local,STIPreEmigrating,0,618,2,0,0,TRANSITORY,NORMAL,43,1,1
2875,1968.38,58,35.6107,F,2,1,local,STIPreEmigrating,0,617,2,0,0,TRANSITORY,NORMAL,62,2,2
2886,1968.41,52,45.0586,M,1,3,local,STIPreEmigrating,0,613,15,0,0,TRANSITORY,NORMAL,26,1,1
2890,1968.42,29,38.4011,M,4,3,local,STIPreEmigrating,0,614,12,0,0,TRANSITORY,NORMAL,46,4,4
2893,1968.43,62,20.6941,M,2,1,local,STIPreEmigrating,0,622,2,0,0,TRANSITORY,NORMAL,3,2,2
2902,1968.45,6,52.484,M,4,1,local,STIPreEmigrating,0,621,14,0,0,TRANSITORY,NORMAL,21,4,4
2903,1968.45,59,26.8491,M,2,4,local,STIPreEmigrating,0,619,14,0,0,TRANSITORY,NORMAL,64,2,2
2907,1968.46,29,38.4477,M,3,4,local,STIPreEmigrating,0,624,1,0,0,TRANSITORY,NORMAL,53,3,3
2908,1968.47,10,33.0238,M,3,1,local,STIPreEmigrating,0,626,2,0,0,TRANSITORY,NORMAL,43,3,3
2920,1968.5,68,41.1118,M,3,2,local,STIPreEmigrating,0,627,3,0,0,TRANSITORY,NORMAL,27,3,3
2934,1968.54,39,38.2043,M,4,2,local,STIPreEmigrating,0,623,11,0,0,TRANSITORY,NORMAL,23,4,4
2938,1968.55,55,32.4044,M,2,1,local,STIPreEmigrating,0,612,37,0,0,TRANSITORY,NORMAL,20,2,2
2941,1968.56,16,30.6061,F,1,3,local,STIPreEmigrating,0,620,24,0,0,TRANSITORY,NORMAL,49,1,1
2951,1968.58,33,51.3367,F,2,4,local,STIPreEmigrating,0,603,56,0,0,TRANSITORY,NORMAL,40,2,2
2952,1968.59,29,38.5709,M,4,1,local,STIPreEmigrating,0,629,19,0,0,TRANSITORY,NORMAL,46,4,4
2979,1968.66,48,44.2867,M,1,3,local,STIPreEmigrating,0,634,3,0,0,TRANSITORY,NORMAL,28,1,1
2989,1968.69,25,13.277,F,4,2,local,STIPreEmigrating,0,637,6,0,0,TRANSITORY,NORMAL,62,4,4
2990,1968.69,21,34.662,F,4,3,local,STIPreEmigrating,0,632,9,0,0,TRANSITORY,NORMAL,50,4,4
2995,1968.71,64,23.0715,F,3,2,local,STIPreEmigrating,0,638,5,0,0,TRANSITORY,NORMAL,10,3,3
3002,1968.72,29,38.7079,M,4,2,local,STIPreEmigrating,0,639,2,0,0,TRANSITORY,NORMAL,23,4,4
3008,1968.74,62,21.0091,M,4,1,local,STIPreEmigrating,0,642,1,0,0,TRANSITORY,NORMAL,60,4,4
3011,1968.75,69,23.4731,M,3,4,local,STIPreEmigrating,0,630,26,0,0,TRANSITORY,NORMAL,43,3,3
3024,1968.78,30,38.5664,F,3,1,local,STIPreEmigrating,0,645,1,0,0,TRANSITORY,NORMAL,36,3,3
3029,1968.8,69,23.5224,M,4,3,local,STIPreEmigrating,0,643,8,0,0,TRANSITORY,NORMAL,60,4,4
3033,1968.81,56,47.6184,M,3,2,local,STIPreEmigrating,0,641,15,0,0,TRANSITORY,NORMAL,63,3,3
3035,1968.82,60,22.2737,F,4,3,local,STIPreEmigrating,0,646,3,0,0,TRANSITORY,NORMAL,62,4,4
3038,1968.82,48,44.4483,M,3,2,local,STIPreEmigrating,0,640,10,0,0,TRANSITORY,NORMAL,27,3,3
3053,1968.86,52,45.5162,M,3,4,local,STIPreEmigrating,0,628,41,0,0,TRANSITORY,NORMAL,53,3,3
3053,1968.86,55,32.7195,M,1,2,local,STIPreEmigrating,0,635,19,0,0,TRANSITORY,NORMAL,46,1,1
3054,1968.87,59,27.2628,M,4,2,local,STIPreEmigrating,0,633,39,0,0,TRANSITORY,NORMAL,61,4,4
3066,1968.9,10,33.4566,M,3,1,local,STIPreEmigrating,0,644,23,0,0,TRANSITORY,NORMAL,64,3,3
3067,1968.9,41,25.5126,M,3,4,local,STIPreEmigrating,0,631,32,0,0,TRANSITORY,NORMAL,51,3,3
3074,1968.92,35,68.1355,F,2,1,local,STIPreEmigrating,0,636,23,0,0,TRANSITORY,NORMAL,6,2,2
3077,1968.93,16,30.9787,F,3,2,local,STIPreEmigrating,0,648,13,0,0,TRANSITORY,NORMAL,68,3,3
3079,1968.94,69,23.6594,M,3,4,local,STIPreEmigrating,0,647,21,0,0,TRANSITORY,NORMAL,43,3,3
3085,1968.95,26,44.3641,F,2,1,local,STIPreEmigrating,0,652,5,0,0,TRANSITORY,NORMAL,48,2,2
3092,1968.97,39,38.6372,M,2,3,local,STIPreEmigrating,0,653,7,0,0,TRANSITORY,NORMAL,46,2,2
3098,1968.99,42,25.1207,M,3,1,local,STIPreEmigrating,0,615,82,0,0,TRANSITORY,NORMAL,32,3,3
3102,1969,16,31.0472,F,3,2,local,STIPreEmigrating,0,659,1,0,0,TRANSITORY,NORMAL,39,3,3
3111,1969.02,36,51.465,M,2,3,local,STIPreEmigrating,0,650,21,0,0,TRANSITORY,NORMAL,25,2,2
3112,1969.03,60,22.4846,F,4,3,local,STIPreEmigrating,0,663,1,0,0,TRANSITORY,NORMAL,69,4,4
3112,1969.03,59,27.4217,M,2,1,local,STIPreEmigrating,0,654,10,0,0,TRANSITORY,NORMAL,20,2,2
3114,1969.03,53,31.4536,F,3,4,local,STIPreEmigrating,0,656,13,0,0,TRANSITORY,NORMAL,68,3,3
3117,1969.04,6,53.073,M,2,1,local,STIPreEmigrating,0,662,6,0,0,TRANSITORY,NORMAL,4,2,2
3121,1969.05,50,36.832,M,2,1,local,STIPreEmigrating,0,661,7,0,0,TRANSITORY,NORMAL,16,2,2
3145,1969.12,64,23.4825,F,1,3,local,STIPreEmigrating,0,667,3,0,0,TRANSITORY,NORMAL,59,1,1
3147,1969.12,52,45.7737,M,4,3,local,STIPreEmigrating,0,666,8,0,0,TRANSITORY,NORMAL,53,4,4
3147,1969.12,46,29.9494,F,2,1,local,STIPreEmigrating,0,657,32,0,0,TRANSITORY,NORMAL,55,2,2
3148,1969.12,69,23.8485,M,4,3,local,STIPreEmigrating,0,664,18,0,0,TRANSITORY,NORMAL,3,4,4
3161,1969.16,39,38.8263,M,2,3,local,STIPreEmigrating,0,669,3,0,0,TRANSITORY,NORMAL,16,2,2
3165,1969.17,37,46.4189,F,2,4,local,STIPreEmigrating,0,651,39,0,0,TRANSITORY,NORMAL,56,2,2
3176,1969.2,55,33.0565,M,2,4,local,STIPreEmigrating,0,670,3,0,0,TRANSITORY,NORMAL,20,2,2
3177,1969.2,16,31.2527,F,3,1,local,STIPreEmigrating,0,672,1,0,0,TRANSITORY,NORMAL,39,3,3
3177,1969.2,27,37.8709,F,3,2,local,STIPreEmigrating,0,671,1,0,0,TRANSITORY,NORMAL,68,3,3
3184,1969.22,51,23.0971,F,3,2,local,STIPreEmigrating,0,658,38,0,0,TRANSITORY,NORMAL,10,3,3
3185,1969.23,61,20.0637,F,4,3,local,STIPreEmigrating,0,649,49,0,0,TRANSITORY,NORMAL,62,4,4
3198,1969.26,16,31.3102,F,1,3,local,STIPreEmigrating,0,677,4,0,0,TRANSITORY,NORMAL,50,1,1
3200,1969.27,40,54.152,M,3,2,local,STIPreEmigrating,0,679,1,0,0,TRANSITORY,NORMAL,63,3,3
3203,1969.28,55,33.1304,M,4,2,local,STIPreEmigrating,0,673,9,0,0,TRANSITORY,NORMAL,32,4,4
3212,1969.3,16,31.3486,F,3,1,local,STIPreEmigrating,0,681,1,0,0,TRANSITORY,NORMAL,39,3,3
3218,1969.32,20,25.4873,F,3,1,local,STIPreEmigrating,0,680,3,0,0,TRANSITORY,NORMAL,68,3,3
3221,1969.32,23,33.2393,F,4,2,local,STIPreEmigrating,0,665,40,0,0,TRANSITORY,NORMAL,29,4,4
3240,1969.38,64,23.7428,F,3,4,local,STIPreEmigrating,0,674,25,0,0,TRANSITORY,NORMAL,69,3,3
3243,1969.38,49,38.2765,M,2,4,local,STIPreEmigrating,0,660,39,0,0,TRANSITORY,NORMAL,30,2,2
3246,1969.39,26,44.8052,F,1,3,local,STIPreEmigrating,0,682,10,0,0,TRANSITORY,NORMAL,50,1,1
3247,1969.4,25,13.9838,F,4,2,local,STIPreEmigrating,0,675,18,0,0,TRANSITORY,NORMAL,62,4,4
3254,1969.42,21,35.3853,F,2,4,local,STIPreEmigrating,0,684,8,0,0,TRANSITORY,NORMAL,52,2,2
3254,1969.42,50,37.1964,M,1,2,local,STIPreEmigrating,0,689,3,0,0,TRANSITORY,NORMAL,16,1,1
3263,1969.44,3,17.3375,F,4,2,local,STIPreEmigrating,0,688,5,0,0,TRANSITORY,NORMAL,62,4,4
3272,1969.46,20,25.6353,F,1,3,local,STIPreEmigrating,0,686,8,0,0,TRANSITORY,NORMAL,55,1,1
3274,1969.47,39,39.1358,M,3,2,local,STIPreEmigrating,0,683,14,0,0,TRANSITORY,NORMAL,58,3,3
3279,1969.48,16,31.5322,F,3,1,local,STIPreEmigrating,0,695,6,0,0,TRANSITORY,NORMAL,48,3,3
3283,1969.49,32,21.9205,F,3,2,local,STIPreEmigrating,0,685,16,0,0,TRANSITORY,NORMAL,41,3,3
3285,1969.5,43,19.1155,F,2,4,local,STIPreEmigrating,0,678,33,0,0,TRANSITORY,NORMAL,42,2,2
3290,1969.51,62,21.7817,M,4,1,local,STIPreEmigrating,0,694,6,0,0,TRANSITORY,NORMAL,13,4,4
3290,1969.51,53,31.9358,F,4,3,local,STIPreEmigrating,0,691,18,0,0,TRANSITORY,NORMAL,49,4,4
3292,1969.52,41,26.1291,M,3,4,local,STIPreEmigrating,0,697,2,0,0,TRANSITORY,NORMAL,64,3,3
3296,1969.53,41,26.14,M,4,2,local,STIPreEmigrating,0,702,1,0,0,TRANSITORY,NORMAL,25,4,4
3304,1969.55,64,23.9181,F,3,2,local,STIPreEmigrating,0,703,1,0,0,TRANSITORY,NORMAL,48,3,3
3305,1969.55,46,30.3823,F,1,3,local,STIPreEmigrating,0,701,4,0,0,TRANSITORY,NORMAL,55,1,1
3332,1969.63,59,28.0244,M,1,2,local,STIPreEmigrating,0,668,60,0,0,TRANSITORY,NORMAL,60,1,1
3341,1969.65,56,48.4623,M,2,3,local,STIPreEmigrating,0,690,29,0,0,TRANSITORY,NORMAL,23,2,2
3347,1969.67,69,24.3937,M,3,4,local,STIPreEmigrating,0,698,18,0,0,TRANSITORY,NORMAL,51,3,3
3348,1969.67,69,24.3964,M,4,1,local,STIPreEmigrating,0,712,1,0,0,TRANSITORY,NORMAL,43,4,4
3349,1969.68,16,31.7239,F,3,4,local,STIPreEmigrating,0,708,8,0,0,TRANSITORY,NORMAL,48,3,3
3355,1969.69,23,33.6064,F,2,4,local,STIPreEmigrating,0,713,2,0,0,TRANSITORY,NORMAL,52,2,2
3358,1969.7,13,17.5679,F,3,4,local,STIPreEmigrating,0,710,11,0,0,TRANSITORY,NORMAL,36,3,3
3362,1969.71,58,36.9449,F,3,1,local,STIPreEmigrating,0,699,28,0,0,TRANSITORY,NORMAL,68,3,3
3364,1969.72,32,22.1424,F,2,3,local,STIPreEmigrating,0,700,24,0,0,TRANSITORY,NORMAL,42,2,2
3368,1969.73,46,30.5549,F,3,1,local,STIPreEmigrating,0,709,11,0,0,TRANSITORY,NORMAL,49,3,3
3370,1969.73,20,25.9038,F,1,3,local,STIPreEmigrating,0,707,22,0,0,TRANSITORY,NORMAL,50,1,1
3384,1969.77,3,17.669,F,2,1,local,STIPreEmigrating,0,706,22,0,0,TRANSITORY,NORMAL,41,2,2
3385,1969.77,59,28.1696,M,2,3,local,STIPreEmigrating,0,711,7,0,0,TRANSITORY,NORMAL,64,2,2
3387,1969.78,40,54.6644,M,3,1,local,STIPreEmigrating,0,705,25,0,0,TRANSITORY,NORMAL,4,3,3
3389,1969.78,60,23.2435,F,1,3,local,STIPreEmigrating,0,717,6,0,0,TRANSITORY,NORMAL,55,1,1
3390,1969.79,58,37.0216,F,2,1,local,STIPreEmigrating,0,718,5,0,0,TRANSITORY,NORMAL,39,2,2
3400,1969.82,43,19.4306,F,2,3,local,STIPreEmigrating,0,719,6,0,0,TRANSITORY,NORMAL,7,2,2
3404,1969.83,28,50.685,F,3,4,local,STIPreEmigrating,0,715,15,0,0,TRANSITORY,NORMAL,36,3,3
3409,1969.84,26,45.2518,F,1,4,local,STIPreEmigrating,0,727,1,0,0,TRANSITORY,NORMAL,48,1,1
3411,1969.85,41,26.4551,M,4,1,local,STIPreEmigrating,0,725,5,0,0,TRANSITORY,NORMAL,13,4,4
3418,1969.86,42,25.9974,M,2,1,local,STIPreEmigrating,0,723,7,0,0,TRANSITORY,NORMAL,64,2,2
3426,1969.89,3,17.7841,F,1,2,local,STIPreEmigrating,0,722,9,0,0,TRANSITORY,NORMAL,69,1,1
3430,1969.9,46,30.7248,F,2,1,local,STIPreEmigrating,0,724,9,0,0,TRANSITORY,NORMAL,39,2,2
