Year,Node_ID,Event_Name,Individual_ID,Age,Gender,Infectiousness
0.0958904,1,Vaccinated,6068,7943.41,F,0
0.0958904,1,Vaccinated,6080,9710.47,F,0.3
0.0958904,1,Vaccinated,6153,7752.56,F,0
0.0958904,1,Vaccinated,6598,10422.4,F,0
0.0958904,1,Vaccinated,6643,8110.97,F,0
0.0958904,1,Vaccinated,6785,8951.81,F,0
0.0958904,1,Vaccinated,7126,9778.6,F,0
0.0958904,1,Vaccinated,7354,8718.96,F,0
0.0958904,1,Vaccinated,7489,9358.6,F,0
0.0958904,1,Vaccinated,8036,7880.89,F,0
0.0958904,1,Vaccinated,8771,7758.9,F,0
0.0958904,1,Vaccinated,8779,7360.43,F,0
0.0958904,1,Vaccinated,9002,7858.46,F,0
0.0958904,1,Vaccinated,9402,9580.39,F,0
0.0958904,1,Vaccinated,9515,9169.15,F,0
0.0958904,1,Vaccinated,9848,8079.75,F,0
0.0958904,1,Vaccinated,9905,9631.26,F,0
0.0958904,1,Vaccinated,9912,8215.9,F,0
0.0958904,1,Vaccinated,9939,10062.1,F,0
0.0958904,1,Vaccinated,9962,8314.21,F,0
0.0958904,1,Vaccinated,438,21532.8,M,0.3
0.0958904,1,Vaccinated,671,19126.2,M,0
0.0958904,1,Vaccinated,676,19574.2,M,0
0.0958904,1,Vaccinated,700,20580.4,M,0
0.0958904,1,Vaccinated,853,20109.3,M,0
0.0958904,1,Vaccinated,905,21450.8,M,0
0.0958904,1,Vaccinated,919,18754.7,M,0
0.0958904,1,Vaccinated,1103,20084.5,M,0
0.0958904,1,Vaccinated,1578,19443.9,M,0
0.0958904,1,Vaccinated,1579,20633.6,M,0.3
0.0958904,1,Vaccinated,1628,20420.5,M,0.3
0.0958904,1,Vaccinated,1639,19454.2,M,0.3
0.0958904,1,Vaccinated,2016,18407.2,M,0
0.0958904,1,Vaccinated,2083,18917.9,M,0
0.0958904,1,Vaccinated,2347,21099.7,M,0
0.0958904,1,Vaccinated,2607,18268.1,M,0
0.0958904,1,Vaccinated,3158,19407.6,M,0
0.0958904,1,Vaccinated,3207,19855.3,M,0
0.0958904,1,Vaccinated,3546,19927.1,M,0
0.0958904,1,Vaccinated,3699,20299.2,M,0
0.0958904,1,Vaccinated,4010,20266.4,M,0
0.0958904,1,Vaccinated,4053,20395.8,M,0
0.0958904,1,Vaccinated,4091,20722,M,0
0.0958904,1,Vaccinated,4533,19613.2,M,0
0.0958904,1,Vaccinated,5381,19404.4,M,0
0.0958904,1,Vaccinated,5848,20810.5,M,0.3
0.0958904,1,Vaccinated,5980,21322.1,M,0
0.0958904,1,Vaccinated,6340,21060.1,M,0
0.0958904,1,Vaccinated,6507,20905.4,M,0
0.0958904,1,Vaccinated,6740,19391.5,M,0
0.0958904,1,Vaccinated,7336,19790,M,0
0.0958904,1,Vaccinated,7382,20069.1,M,0
0.0958904,1,Vaccinated,7699,20300,M,0
0.0958904,1,Vaccinated,7754,19356,M,0
0.0958904,1,Vaccinated,8082,19363.2,M,0
0.0958904,1,Vaccinated,8210,20057.3,M,0.3
0.0958904,1,Vaccinated,8675,19620.2,M,0
0.0958904,1,Vaccinated,9574,20155.8,M,0
0.0958904,1,Vaccinated,9595,20375.4,M,0
0.0958904,1,Vaccinated,9914,19621.3,M,0
0.0958904,1,Vaccinated,27,18686.9,F,0
0.0958904,1,Vaccinated,195,18377.3,F,0
0.0958904,1,Vaccinated,432,18386.5,F,0
0.0958904,1,Vaccinated,824,18279.1,F,0
0.0958904,1,Vaccinated,960,19144.7,F,0.3
0.0958904,1,Vaccinated,1706,18552.3,F,0
0.0958904,1,Vaccinated,1895,19333.2,F,0
0.0958904,1,Vaccinated,2399,21046.3,F,0.3
0.0958904,1,Vaccinated,2652,19355.5,F,0
0.0958904,1,Vaccinated,2744,18756,F,0
0.0958904,1,Vaccinated,3106,18442.5,F,0
0.0958904,1,Vaccinated,3662,21027.6,F,0
0.0958904,1,Vaccinated,5272,20925.6,F,0
0.0958904,1,Vaccinated,5745,20817.8,F,0.3
0.0958904,1,Vaccinated,7442,20995.9,F,0
0.0958904,1,Vaccinated,8211,18964.1,F,0
0.0958904,1,Vaccinated,8529,19165.2,F,0.3
0.0958904,1,Vaccinated,8941,20823.9,F,0
0.0958904,1,Vaccinated,9737,21331.5,F,0
0.0958904,1,Vaccinated,9891,19558.8,F,0
0.0986301,1,Vaccinated,322,9767.2,M,0
0.0986301,1,Vaccinated,442,9887.34,M,0
0.0986301,1,Vaccinated,956,8594.45,M,0
0.0986301,1,Vaccinated,1027,7940.35,M,0
0.0986301,1,Vaccinated,1099,8698.24,M,0.3
0.0986301,1,Vaccinated,1255,9121.09,M,0
0.0986301,1,Vaccinated,1420,8546.59,M,0
0.0986301,1,Vaccinated,1625,9866.03,M,0
0.0986301,1,Vaccinated,1726,7795.19,M,0.3
0.0986301,1,Vaccinated,2019,8710.09,M,0
0.0986301,1,Vaccinated,2026,8111.31,M,0
0.0986301,1,Vaccinated,2096,8110.56,M,0
0.0986301,1,Vaccinated,2200,8066,M,0
0.0986301,1,Vaccinated,2307,7305.92,M,0
0.0986301,1,Vaccinated,2381,10267.6,M,0
0.0986301,1,Vaccinated,2644,7384.11,M,0
0.0986301,1,Vaccinated,2750,10472.4,M,0
0.0986301,1,Vaccinated,2861,8332.26,M,0
0.0986301,1,Vaccinated,2941,9144.14,M,0
0.0986301,1,Vaccinated,3030,8050.44,M,0
0.0986301,1,Vaccinated,3178,7794.43,M,0.3
0.0986301,1,Vaccinated,3231,8143.89,M,0
0.0986301,1,Vaccinated,3590,10556.9,M,0
0.0986301,1,Vaccinated,3721,7724.21,M,0.3
0.0986301,1,Vaccinated,3823,8170.18,M,0
0.0986301,1,Vaccinated,3850,10300.7,M,0
0.0986301,1,Vaccinated,3853,8028.66,M,0
0.0986301,1,Vaccinated,3855,9548.65,M,0
0.0986301,1,Vaccinated,3919,10397.7,M,0
0.0986301,1,Vaccinated,4205,7721.04,M,0
0.0986301,1,Vaccinated,4214,8181.41,M,0
0.0986301,1,Vaccinated,4243,9400.72,M,0
0.0986301,1,Vaccinated,4317,7364.01,M,0
0.0986301,1,Vaccinated,4514,8961.28,M,0
0.0986301,1,Vaccinated,4692,10248.3,M,0
0.0986301,1,Vaccinated,4722,8795.77,M,0
0.0986301,1,Vaccinated,4876,8677.12,M,0
0.0986301,1,Vaccinated,4915,10286.6,M,0
0.0986301,1,Vaccinated,4944,9145.1,M,0
0.0986301,1,Vaccinated,4997,7630.72,M,0
0.0986301,1,Vaccinated,5029,8991.66,M,0
0.0986301,1,Vaccinated,5056,8894.14,M,0
0.0986301,1,Vaccinated,5111,9098.45,M,0
0.0986301,1,Vaccinated,5244,7816.26,M,0
0.0986301,1,Vaccinated,5436,7672.12,M,0.3
0.0986301,1,Vaccinated,5634,8248.82,M,0
0.0986301,1,Vaccinated,5683,9426.4,M,0
0.0986301,1,Vaccinated,5859,10423.4,M,0
0.0986301,1,Vaccinated,5907,8489.15,M,0.3
0.0986301,1,Vaccinated,6058,7877.39,M,0
0.0986301,1,Vaccinated,6219,10510,M,0.3
0.0986301,1,Vaccinated,6287,10249,M,0
0.0986301,1,Vaccinated,6365,8549.27,M,0
0.0986301,1,Vaccinated,6452,9576.25,M,0
0.0986301,1,Vaccinated,6474,7703.43,M,0
0.0986301,1,Vaccinated,6528,7969.53,M,0
0.0986301,1,Vaccinated,6648,8563.23,M,0
0.0986301,1,Vaccinated,6927,8711.11,M,0
0.0986301,1,Vaccinated,6950,8344.92,M,0
0.0986301,1,Vaccinated,6984,9544.51,M,0
0.0986301,1,Vaccinated,7373,10170.2,M,0.3
0.0986301,1,Vaccinated,7748,9083.3,M,0
0.0986301,1,Vaccinated,7806,9168.97,M,0
0.0986301,1,Vaccinated,7812,8783.94,M,0.3
0.0986301,1,Vaccinated,7846,8084.3,M,0
0.0986301,1,Vaccinated,7903,9948.94,M,0
0.0986301,1,Vaccinated,7908,8443.75,M,0
0.0986301,1,Vaccinated,7954,10472.1,M,0
0.0986301,1,Vaccinated,7985,9037.78,M,0.3
0.0986301,1,Vaccinated,8008,10084,M,0
0.0986301,1,Vaccinated,8097,10288.1,M,0
0.0986301,1,Vaccinated,8191,9956.17,M,0
0.0986301,1,Vaccinated,8446,7964.66,M,0
0.0986301,1,Vaccinated,8536,8903.48,M,0
0.0986301,1,Vaccinated,8702,8163.89,M,0.3
0.0986301,1,Vaccinated,8763,7550.06,M,0.3
0.0986301,1,Vaccinated,9192,9216.21,M,0.3
0.0986301,1,Vaccinated,9323,9289.18,M,0
0.0986301,1,Vaccinated,9429,9035.48,M,0
0.0986301,1,Vaccinated,9817,7698.42,M,0
0.0986301,1,Vaccinated,125,9468.81,F,0
0.0986301,1,Vaccinated,252,9366.5,F,0
0.0986301,1,Vaccinated,338,9639.57,F,0
0.0986301,1,Vaccinated,574,7361.06,F,0
0.0986301,1,Vaccinated,799,9784.57,F,0
0.0986301,1,Vaccinated,959,10406.8,F,0
0.0986301,1,Vaccinated,1011,10509.8,F,0
0.0986301,1,Vaccinated,1039,7354.39,F,0
0.0986301,1,Vaccinated,1442,8037.28,F,0
0.0986301,1,Vaccinated,1505,8878.35,F,0
0.0986301,1,Vaccinated,1538,9751.8,F,0
0.0986301,1,Vaccinated,2222,8692.55,F,0
0.0986301,1,Vaccinated,2248,9477.13,F,0.3
0.0986301,1,Vaccinated,2448,9001.54,F,0
0.0986301,1,Vaccinated,2797,9109.89,F,0
0.0986301,1,Vaccinated,2962,9935.85,F,0
0.0986301,1,Vaccinated,2977,10112.3,F,0.3
0.0986301,1,Vaccinated,3134,7899.75,F,0
0.0986301,1,Vaccinated,3161,8825.67,F,0
0.0986301,1,Vaccinated,3180,8652.6,F,0
0.0986301,1,Vaccinated,4173,9739.87,F,0.3
0.0986301,1,Vaccinated,4184,8708.96,F,0
0.0986301,1,Vaccinated,4223,9850.83,F,0
0.0986301,1,Vaccinated,4323,8758.23,F,0
0.0986301,1,Vaccinated,4444,8332.67,F,0
0.0986301,1,Vaccinated,4522,8177.57,F,0
0.0986301,1,Vaccinated,4716,9083.25,F,0
0.0986301,1,Vaccinated,4759,10128.3,F,0
0.0986301,1,Vaccinated,4930,8571.58,F,0
0.0986301,1,Vaccinated,5330,8206.66,F,0
0.0986301,1,Vaccinated,5492,7845.38,F,0
0.0986301,1,Vaccinated,5523,7400.38,F,0
0.0986301,1,Vaccinated,5708,10322.4,F,0
0.0986301,1,Vaccinated,5837,8393.7,F,0
0.0986301,1,Vaccinated,5934,9849.66,F,0
0.0986301,1,Vaccinated,6191,8656.4,F,0
0.0986301,1,Vaccinated,6264,9196.78,F,0
0.0986301,1,Vaccinated,6318,10545.9,F,0.3
0.0986301,1,Vaccinated,6397,9972.21,F,0.3
0.0986301,1,Vaccinated,6527,8034.29,F,0
0.0986301,1,Vaccinated,6641,8650.12,F,0
0.0986301,1,Vaccinated,6651,9762.68,F,0
0.0986301,1,Vaccinated,6851,7737.7,F,0
0.0986301,1,Vaccinated,7059,7387.6,F,0
0.0986301,1,Vaccinated,7117,9506.22,F,0.3
0.0986301,1,Vaccinated,7781,8860.74,F,0
0.0986301,1,Vaccinated,8072,8151.1,F,0.3
0.0986301,1,Vaccinated,8260,8172,F,0
0.0986301,1,Vaccinated,8354,7425.96,F,0
0.0986301,1,Vaccinated,8402,8199.05,F,0
0.0986301,1,Vaccinated,8582,9624.78,F,0
0.0986301,1,Vaccinated,9043,8004.07,F,0
0.0986301,1,Vaccinated,9070,8614.91,F,0.3
0.0986301,1,Vaccinated,9109,9253.38,F,0.3
0.0986301,1,Vaccinated,9256,8044.41,F,0
0.0986301,1,Vaccinated,9332,10004.1,F,0
0.0986301,1,Vaccinated,9557,7565.9,F,0
0.0986301,1,Vaccinated,9709,9701.93,F,0
0.0986301,1,Vaccinated,9794,9948.27,F,0
0.0986301,1,Vaccinated,9923,9449.5,F,0
0.0986301,1,Vaccinated,148,18905.3,M,0
0.0986301,1,Vaccinated,413,20687.8,M,0
0.0986301,1,Vaccinated,482,20410.2,M,0.3
0.0986301,1,Vaccinated,511,20420.2,M,0
0.0986301,1,Vaccinated,700,20581.4,M,0
0.0986301,1,Vaccinated,1124,19423.8,M,0
0.0986301,1,Vaccinated,1817,21512.1,M,0
0.0986301,1,Vaccinated,1819,20177.7,M,0
0.0986301,1,Vaccinated,1976,19948.2,M,0
0.0986301,1,Vaccinated,2210,18584.1,M,0
0.0986301,1,Vaccinated,2266,18720.1,M,0
0.0986301,1,Vaccinated,2272,21194.1,M,0
0.0986301,1,Vaccinated,2409,19036,M,0
0.0986301,1,Vaccinated,2501,19370.1,M,0
0.0986301,1,Vaccinated,2654,20537,M,0
0.0986301,1,Vaccinated,3389,20080.2,M,0
0.0986301,1,Vaccinated,3768,18909.3,M,0
0.0986301,1,Vaccinated,3780,19465.8,M,0
0.0986301,1,Vaccinated,3925,20561.3,M,0
0.0986301,1,Vaccinated,3978,21247.5,M,0
0.0986301,1,Vaccinated,4001,19516.3,M,0
0.0986301,1,Vaccinated,4012,19183.6,M,0
0.0986301,1,Vaccinated,5192,18292.2,M,0
0.0986301,1,Vaccinated,5271,19018.2,M,0
0.0986301,1,Vaccinated,5485,18510.7,M,0
0.0986301,1,Vaccinated,5848,20811.5,M,0.3
0.0986301,1,Vaccinated,6629,20786.3,M,0
0.0986301,1,Vaccinated,6740,19392.5,M,0
0.0986301,1,Vaccinated,6760,21008.3,M,0.3
0.0986301,1,Vaccinated,6994,20851.4,M,0
0.0986301,1,Vaccinated,7209,21532.1,M,0
0.0986301,1,Vaccinated,7384,19609.3,M,0
0.0986301,1,Vaccinated,7516,18305.3,M,0
0.0986301,1,Vaccinated,7679,21105.5,M,0
0.0986301,1,Vaccinated,7687,20668.9,M,0.3
0.0986301,1,Vaccinated,8455,18915.3,M,0
0.0986301,1,Vaccinated,8812,21243.9,M,0
0.0986301,1,Vaccinated,8958,21340,M,0
0.0986301,1,Vaccinated,9060,20801.9,M,0
0.0986301,1,Vaccinated,9072,20698.7,M,0
0.0986301,1,Vaccinated,93,18333.9,F,0
0.0986301,1,Vaccinated,355,20984,F,0
0.0986301,1,Vaccinated,420,21266.9,F,0
0.0986301,1,Vaccinated,888,20308.4,F,0
0.0986301,1,Vaccinated,1241,20106,F,0.3
0.0986301,1,Vaccinated,3019,21260.2,F,0.3
0.0986301,1,Vaccinated,3939,20970.5,F,0
0.0986301,1,Vaccinated,4357,20862.3,F,0.3
0.0986301,1,Vaccinated,4367,19883.3,F,0
0.0986301,1,Vaccinated,4714,21435.3,F,0
0.0986301,1,Vaccinated,4911,18474.7,F,0
0.0986301,1,Vaccinated,5011,20095.4,F,0
0.0986301,1,Vaccinated,5577,18781.1,F,0
0.0986301,1,Vaccinated,5869,20477.3,F,0
0.0986301,1,Vaccinated,6271,21409.9,F,0.3
0.0986301,1,Vaccinated,6436,20814.3,F,0
0.0986301,1,Vaccinated,8068,19889.2,F,0
0.0986301,1,Vaccinated,8315,21053.5,F,0
0.0986301,1,Vaccinated,8380,18572.2,F,0
0.0986301,1,Vaccinated,8890,19553.5,F,0.3
0.10137,1,Vaccinated,133,9112.18,M,0
0.10137,1,Vaccinated,194,7344.3,M,0
0.10137,1,Vaccinated,375,8362.98,M,0
0.10137,1,Vaccinated,619,10103.5,M,0.3
0.10137,1,Vaccinated,651,9827.09,M,0
0.10137,1,Vaccinated,698,9314.08,M,0
0.10137,1,Vaccinated,815,8817.29,M,0
0.10137,1,Vaccinated,828,7446.76,M,0
0.10137,1,Vaccinated,993,8125.32,M,0
0.10137,1,Vaccinated,1052,8464.43,M,0
0.10137,1,Vaccinated,1094,9315.45,M,0
0.10137,1,Vaccinated,1531,8131.56,M,0
0.10137,1,Vaccinated,1794,7611.53,M,0
0.10137,1,Vaccinated,1828,10506,M,0
0.10137,1,Vaccinated,2035,8907.14,M,0
0.10137,1,Vaccinated,2086,9507.76,M,0
0.10137,1,Vaccinated,2099,8061.29,M,0
0.10137,1,Vaccinated,2156,9764.52,M,0
0.10137,1,Vaccinated,2200,8067,M,0
0.10137,1,Vaccinated,2250,7766.84,M,0
0.10137,1,Vaccinated,2390,9860.35,M,0
0.10137,1,Vaccinated,2578,10574.2,M,0
0.10137,1,Vaccinated,2718,9149.45,M,0
0.10137,1,Vaccinated,2750,10473.4,M,0
0.10137,1,Vaccinated,2810,9709.18,M,0
0.10137,1,Vaccinated,2855,10090.6,M,0
0.10137,1,Vaccinated,3050,9583.3,M,0
0.10137,1,Vaccinated,3154,9435.94,M,0
0.10137,1,Vaccinated,3178,7795.43,M,0.3
0.10137,1,Vaccinated,3322,10425,M,0
0.10137,1,Vaccinated,3328,8791.34,M,0
0.10137,1,Vaccinated,3370,8184.97,M,0
0.10137,1,Vaccinated,3489,9849.63,M,0
0.10137,1,Vaccinated,3591,8408,M,0.3
0.10137,1,Vaccinated,3602,7566.54,M,0
0.10137,1,Vaccinated,3605,10456,M,0
0.10137,1,Vaccinated,3654,10570.4,M,0
0.10137,1,Vaccinated,3809,8513.53,M,0.3
0.10137,1,Vaccinated,3856,10252.2,M,0.3
0.10137,1,Vaccinated,3858,9010.47,M,0
0.10137,1,Vaccinated,3930,8233.93,M,0
0.10137,1,Vaccinated,3980,8149.34,M,0
0.10137,1,Vaccinated,4207,9572.36,M,0
0.10137,1,Vaccinated,4218,10152.6,M,0
0.10137,1,Vaccinated,4262,8009.11,M,0
0.10137,1,Vaccinated,4591,10109.4,M,0
0.10137,1,Vaccinated,4593,10144.1,M,0
0.10137,1,Vaccinated,4722,8796.77,M,0
0.10137,1,Vaccinated,4947,8551.22,M,0
0.10137,1,Vaccinated,5388,8814.37,M,0
0.10137,1,Vaccinated,5396,8969.28,M,0
0.10137,1,Vaccinated,5428,8556.53,M,0
0.10137,1,Vaccinated,5637,8011.89,M,0.3
0.10137,1,Vaccinated,5921,8449.58,M,0
0.10137,1,Vaccinated,6321,10241.8,M,0
0.10137,1,Vaccinated,6366,9541.49,M,0.3
0.10137,1,Vaccinated,6452,9577.25,M,0
0.10137,1,Vaccinated,6523,9915.63,M,0
0.10137,1,Vaccinated,6586,9560.58,M,0
0.10137,1,Vaccinated,6672,7429.91,M,0
0.10137,1,Vaccinated,6729,7908.45,M,0.3
0.10137,1,Vaccinated,6773,7494.31,M,0
0.10137,1,Vaccinated,6978,8743.89,M,0
0.10137,1,Vaccinated,7428,8750.11,M,0
0.10137,1,Vaccinated,7702,9294.41,M,0
0.10137,1,Vaccinated,7903,9949.94,M,0
0.10137,1,Vaccinated,8325,10445.4,M,0
0.10137,1,Vaccinated,8446,7965.66,M,0
0.10137,1,Vaccinated,8573,10262.4,M,0
0.10137,1,Vaccinated,8674,8452.66,M,0
0.10137,1,Vaccinated,8801,8971.5,M,0.3
0.10137,1,Vaccinated,8809,9343.61,M,0
0.10137,1,Vaccinated,8918,7970.37,M,0
0.10137,1,Vaccinated,8980,8514.14,M,0
0.10137,1,Vaccinated,9175,8806.64,M,0
0.10137,1,Vaccinated,9369,8891.15,M,0
0.10137,1,Vaccinated,9426,9699.12,M,0
0.10137,1,Vaccinated,9722,9143.71,M,0
0.10137,1,Vaccinated,9775,10390.1,M,0
0.10137,1,Vaccinated,9790,8575.21,M,0.3
0.10137,1,Vaccinated,98,10464.6,F,0
0.10137,1,Vaccinated,394,8953.24,F,0
0.10137,1,Vaccinated,466,10464.8,F,0
0.10137,1,Vaccinated,779,7316.26,F,0
0.10137,1,Vaccinated,876,9860.21,F,0
0.10137,1,Vaccinated,934,8309.15,F,0
0.10137,1,Vaccinated,1203,8973.36,F,0
0.10137,1,Vaccinated,1399,8815.13,F,0
0.10137,1,Vaccinated,1838,9707.33,F,0
0.10137,1,Vaccinated,1922,9494.02,F,0.3
0.10137,1,Vaccinated,1927,8198.3,F,0
0.10137,1,Vaccinated,2448,9002.54,F,0
0.10137,1,Vaccinated,2640,9320.37,F,0
0.10137,1,Vaccinated,2748,9596.02,F,0
0.10137,1,Vaccinated,2842,7766.36,F,0
0.10137,1,Vaccinated,2856,9730.32,F,0
0.10137,1,Vaccinated,2962,9936.85,F,0
0.10137,1,Vaccinated,3163,8785.49,F,0
0.10137,1,Vaccinated,3167,10029.9,F,0
0.10137,1,Vaccinated,3655,9277.76,F,0
0.10137,1,Vaccinated,3755,7799.77,F,0
0.10137,1,Vaccinated,3762,9733.1,F,0
0.10137,1,Vaccinated,3903,10445.2,F,0
0.10137,1,Vaccinated,4123,9013.53,F,0
0.10137,1,Vaccinated,4129,10485.2,F,0
0.10137,1,Vaccinated,4184,8709.96,F,0
0.10137,1,Vaccinated,4222,8024.59,F,0
0.10137,1,Vaccinated,4338,10362.6,F,0
0.10137,1,Vaccinated,5688,9340.57,F,0.3
0.10137,1,Vaccinated,5862,9836.71,F,0
0.10137,1,Vaccinated,5934,9850.66,F,0
0.10137,1,Vaccinated,5986,7304.14,F,0
0.10137,1,Vaccinated,5988,8636.85,F,0
0.10137,1,Vaccinated,6007,7679.07,F,0
0.10137,1,Vaccinated,6024,9212.35,F,0
0.10137,1,Vaccinated,6187,8893.66,F,0
0.10137,1,Vaccinated,6379,10398.1,F,0
0.10137,1,Vaccinated,6643,8112.97,F,0
0.10137,1,Vaccinated,6645,8757.22,F,0
0.10137,1,Vaccinated,6654,8538.37,F,0
0.10137,1,Vaccinated,6721,9936.29,F,0
0.10137,1,Vaccinated,7455,9303.95,F,0
0.10137,1,Vaccinated,7503,7417.54,F,0
0.10137,1,Vaccinated,7794,9572.47,F,0
0.10137,1,Vaccinated,7886,9763.25,F,0
0.10137,1,Vaccinated,7905,10029.1,F,0
0.10137,1,Vaccinated,7956,7501.4,F,0
0.10137,1,Vaccinated,8652,9953.03,F,0
0.10137,1,Vaccinated,8714,9516.33,F,0
0.10137,1,Vaccinated,9026,8349.21,F,0
0.10137,1,Vaccinated,9097,9341.3,F,0
0.10137,1,Vaccinated,9111,8163.24,F,0.3
0.10137,1,Vaccinated,9237,10472.8,F,0
0.10137,1,Vaccinated,9402,9582.39,F,0
0.10137,1,Vaccinated,9458,7666.67,F,0
0.10137,1,Vaccinated,9557,7566.9,F,0
0.10137,1,Vaccinated,9575,10257.1,F,0
0.10137,1,Vaccinated,9681,9259.82,F,0
0.10137,1,Vaccinated,9753,9888.82,F,0
0.10137,1,Vaccinated,9935,9800.26,F,0
0.10137,1,Vaccinated,134,20632,M,0.3
0.10137,1,Vaccinated,697,20418.4,M,0.3
0.10137,1,Vaccinated,733,19212.5,M,0
0.10137,1,Vaccinated,1047,18998.2,M,0
0.10137,1,Vaccinated,1191,19988.7,M,0
0.10137,1,Vaccinated,1573,21062.8,M,0
0.10137,1,Vaccinated,1806,20414,M,0
0.10137,1,Vaccinated,1837,19223.8,M,0
0.10137,1,Vaccinated,1912,21281.4,M,0
0.10137,1,Vaccinated,2031,21025.7,M,0
0.10137,1,Vaccinated,2039,21207,M,0
0.10137,1,Vaccinated,3450,19746.7,M,0.3
0.10137,1,Vaccinated,3522,21468.4,M,0
0.10137,1,Vaccinated,3725,19461.4,M,0
0.10137,1,Vaccinated,3917,21000.8,M,0.3
0.10137,1,Vaccinated,4435,19582.6,M,0
0.10137,1,Vaccinated,4533,19615.2,M,0
0.10137,1,Vaccinated,4862,21257.3,M,0
0.10137,1,Vaccinated,5101,20978.3,M,0
0.10137,1,Vaccinated,5139,19436.9,M,0
0.10137,1,Vaccinated,5381,19406.4,M,0
0.10137,1,Vaccinated,5536,19154.7,M,0
0.10137,1,Vaccinated,5561,20046,M,0
0.10137,1,Vaccinated,5945,19248.3,M,0.3
0.10137,1,Vaccinated,6314,20146.3,M,0
0.10137,1,Vaccinated,6507,20907.4,M,0
0.10137,1,Vaccinated,6534,20953.8,M,0
0.10137,1,Vaccinated,6552,19635.4,M,0
0.10137,1,Vaccinated,6671,19106,M,0
0.10137,1,Vaccinated,6819,21075.2,M,0
0.10137,1,Vaccinated,7567,18367.1,M,0
0.10137,1,Vaccinated,7874,19659,M,0
0.10137,1,Vaccinated,8015,19162.7,M,0
0.10137,1,Vaccinated,8040,19495.8,M,0
0.10137,1,Vaccinated,8209,20392.2,M,0.3
0.10137,1,Vaccinated,8278,20569.8,M,0
0.10137,1,Vaccinated,9466,19651.5,M,0
0.10137,1,Vaccinated,9627,20940,M,0
0.10137,1,Vaccinated,9654,20211.2,M,0
0.10137,1,Vaccinated,9886,20911.6,M,0
0.10137,1,Vaccinated,342,18648.9,F,0
0.10137,1,Vaccinated,393,21463.8,F,0
0.10137,1,Vaccinated,420,21267.9,F,0
0.10137,1,Vaccinated,648,19597.5,F,0.3
0.10137,1,Vaccinated,1115,21174.5,F,0
0.10137,1,Vaccinated,1241,20107,F,0.3
0.10137,1,Vaccinated,1807,19928.6,F,0
0.10137,1,Vaccinated,1821,19782,F,0
0.10137,1,Vaccinated,2149,19264.3,F,0
0.10137,1,Vaccinated,2212,21385.3,F,0
0.10137,1,Vaccinated,2638,20584.8,F,0
0.10137,1,Vaccinated,5116,18581.4,F,0
0.10137,1,Vaccinated,6521,19647.4,F,0
0.10137,1,Vaccinated,7119,20738.5,F,0
0.10137,1,Vaccinated,7792,19912.6,F,0
0.10137,1,Vaccinated,8068,19890.2,F,0
0.10137,1,Vaccinated,8239,18726.5,F,0
0.10137,1,Vaccinated,8566,21406.9,F,0
0.10137,1,Vaccinated,8600,21503,F,0
0.10137,1,Vaccinated,9288,18805.5,F,0
0.10411,1,Vaccinated,1,9574.87,M,0.3
0.10411,1,Vaccinated,44,9313.74,M,0
0.10411,1,Vaccinated,250,10070.4,M,0
0.10411,1,Vaccinated,295,9749.8,M,0
0.10411,1,Vaccinated,770,10438.8,M,0.3
0.10411,1,Vaccinated,856,7420.35,M,0
0.10411,1,Vaccinated,1027,7942.35,M,0
0.10411,1,Vaccinated,1099,8700.24,M,0.3
0.10411,1,Vaccinated,1168,10414.6,M,0
0.10411,1,Vaccinated,1186,8202.96,M,0
0.10411,1,Vaccinated,1225,8736.86,M,0
0.10411,1,Vaccinated,1327,7851.37,M,0
0.10411,1,Vaccinated,1383,9113.11,M,0
0.10411,1,Vaccinated,1390,9178.67,M,0
0.10411,1,Vaccinated,1498,9444.42,M,0
0.10411,1,Vaccinated,1811,10151.6,M,0
0.10411,1,Vaccinated,2180,8553.92,M,0
0.10411,1,Vaccinated,2352,8983.49,M,0
0.10411,1,Vaccinated,2579,8753.76,M,0
0.10411,1,Vaccinated,2899,9669.12,M,0.3
0.10411,1,Vaccinated,3037,9255.72,M,0
0.10411,1,Vaccinated,3284,7424.45,M,0.3
0.10411,1,Vaccinated,3529,9921.35,M,0
0.10411,1,Vaccinated,3591,8409,M,0.3
0.10411,1,Vaccinated,3980,8150.34,M,0
0.10411,1,Vaccinated,4037,8914.39,M,0
0.10411,1,Vaccinated,4050,8432.46,M,0
0.10411,1,Vaccinated,4061,7806.75,M,0.3
0.10411,1,Vaccinated,4079,8790.14,M,0
0.10411,1,Vaccinated,4119,9916.04,M,0
0.10411,1,Vaccinated,4193,8821.49,M,0.3
0.10411,1,Vaccinated,4700,7609.05,M,0
0.10411,1,Vaccinated,4832,7661.31,M,0.3
0.10411,1,Vaccinated,4948,10104.7,M,0.3
0.10411,1,Vaccinated,5003,8559.5,M,0
0.10411,1,Vaccinated,5029,8993.66,M,0
0.10411,1,Vaccinated,5105,10204.4,M,0
0.10411,1,Vaccinated,5227,8284.26,M,0
0.10411,1,Vaccinated,5239,9215.64,M,0.3
0.10411,1,Vaccinated,5499,10458.8,M,0
0.10411,1,Vaccinated,5503,8136.43,M,0
0.10411,1,Vaccinated,5812,8744.87,M,0
0.10411,1,Vaccinated,5981,7634.12,M,0
0.10411,1,Vaccinated,6111,9068.76,M,0
0.10411,1,Vaccinated,6222,8831.19,M,0
