Time, NodeID, AgeYears, NumIndividuals, NumInfected, NodeProp=Accessibility
213,9,125,10,0,YES
213,8,125,10,1,YES
213,7,125,10,0,YES
213,6,125,10,0,YES
213,5,125,10,0,YES
213,4,125,10,0,YES
213,3,125,10,0,YES
213,2,125,10,0,YES
213,1,125,10,0,YES
214,10,125,10,0,YES
214,9,125,10,0,YES
214,8,125,10,1,YES
214,7,125,10,0,YES
214,6,125,10,0,YES
214,5,125,10,0,YES
214,4,125,10,0,YES
214,3,125,10,0,YES
214,2,125,10,0,YES
214,1,125,10,0,YES
215,10,125,10,0,YES
215,9,125,10,0,YES
215,8,125,10,1,YES
215,7,125,10,0,YES
215,6,125,10,0,YES
215,5,125,10,0,YES
215,4,125,10,0,YES
215,3,125,10,0,YES
215,2,125,10,0,YES
215,1,125,10,0,YES
216,10,125,10,0,YES
216,9,125,10,0,YES
216,8,125,10,1,YES
216,7,125,10,0,YES
216,6,125,10,0,YES
216,5,125,10,0,YES
216,4,125,10,0,YES
216,3,125,10,0,YES
216,2,125,10,0,YES
216,1,125,10,0,YES
217,10,125,10,0,YES
217,9,125,10,0,YES
217,8,125,10,1,YES
217,7,125,10,0,YES
217,6,125,10,0,YES
217,5,125,10,0,YES
217,4,125,10,0,YES
217,3,125,10,0,YES
217,2,125,10,0,YES
217,1,125,10,0,YES
218,10,125,10,0,YES
218,9,125,10,0,YES
218,8,125,10,1,YES
218,7,125,10,0,YES
218,6,125,10,0,YES
218,5,125,10,0,YES
218,4,125,10,0,YES
218,3,125,10,0,YES
218,2,125,10,0,YES
218,1,125,10,0,YES
219,10,125,10,0,YES
219,9,125,10,0,YES
219,8,125,10,1,YES
219,7,125,10,0,YES
219,6,125,10,0,YES
219,5,125,10,0,YES
219,4,125,10,0,YES
219,3,125,10,0,YES
219,2,125,10,0,YES
219,1,125,10,0,YES
220,10,125,10,0,YES
220,9,125,10,0,YES
220,8,125,10,1,YES
220,7,125,10,0,YES
220,6,125,10,0,YES
220,5,125,10,0,YES
220,4,125,10,0,YES
220,3,125,10,0,YES
220,2,125,10,0,YES
220,1,125,10,0,YES
221,10,125,10,0,YES
221,9,125,10,0,YES
221,8,125,10,1,YES
221,7,125,10,0,YES
221,6,125,10,0,YES
221,5,125,10,0,YES
221,4,125,10,0,YES
221,3,125,10,0,YES
221,2,125,10,0,YES
221,1,125,10,0,YES
222,10,125,10,0,YES
222,9,125,10,0,YES
222,8,125,10,1,YES
222,7,125,10,0,YES
222,6,125,10,0,YES
222,5,125,10,0,YES
222,4,125,10,0,YES
222,3,125,10,0,YES
222,2,125,10,0,YES
222,1,125,10,0,YES
223,10,125,10,0,YES
223,9,125,10,0,YES
223,8,125,10,1,YES
223,7,125,10,0,YES
223,6,125,10,0,YES
223,5,125,10,0,YES
223,4,125,10,0,YES
223,3,125,10,0,YES
223,2,125,10,0,YES
223,1,125,10,0,YES
224,10,125,10,0,YES
224,9,125,10,0,YES
224,8,125,10,1,YES
224,7,125,10,0,YES
224,6,125,10,0,YES
224,5,125,10,0,YES
224,4,125,10,0,YES
224,3,125,10,0,YES
224,2,125,10,0,YES
224,1,125,10,0,YES
225,10,125,10,0,YES
225,9,125,10,0,YES
225,8,125,10,1,YES
225,7,125,10,0,YES
225,6,125,10,0,YES
225,5,125,10,0,YES
225,4,125,10,0,YES
225,3,125,10,0,YES
225,2,125,10,0,YES
225,1,125,10,0,YES
226,10,125,10,0,YES
226,9,125,10,0,YES
226,8,125,10,1,YES
226,7,125,10,0,YES
226,6,125,10,0,YES
226,5,125,10,0,YES
226,4,125,10,0,YES
226,3,125,10,0,YES
226,2,125,10,0,YES
226,1,125,10,0,YES
227,10,125,10,0,YES
227,9,125,10,0,YES
227,8,125,10,1,YES
227,7,125,10,0,YES
227,6,125,10,0,YES
227,5,125,10,0,YES
227,4,125,10,0,YES
227,3,125,10,0,YES
227,2,125,10,0,YES
227,1,125,10,0,YES
228,10,125,10,0,YES
228,9,125,10,0,YES
228,8,125,10,1,YES
228,7,125,10,0,YES
228,6,125,10,0,YES
228,5,125,10,0,YES
228,4,125,10,0,YES
228,3,125,10,0,YES
228,2,125,10,0,YES
228,1,125,10,0,YES
229,10,125,10,0,YES
229,9,125,10,0,YES
229,8,125,10,1,YES
229,7,125,10,0,YES
229,6,125,10,0,YES
229,5,125,10,0,YES
229,4,125,10,0,YES
229,3,125,10,0,YES
229,2,125,10,0,YES
229,1,125,10,0,YES
230,10,125,10,0,YES
230,9,125,10,0,YES
230,8,125,10,1,YES
230,7,125,10,0,YES
230,6,125,10,0,YES
230,5,125,10,0,YES
230,4,125,10,0,YES
230,3,125,10,0,YES
230,2,125,10,0,YES
230,1,125,10,0,YES
231,10,125,10,0,YES
231,9,125,10,0,YES
231,8,125,10,1,YES
231,7,125,10,0,YES
231,6,125,10,0,YES
231,5,125,10,0,YES
231,4,125,10,0,YES
231,3,125,10,0,YES
231,2,125,10,0,YES
231,1,125,10,0,YES
232,10,125,10,0,YES
232,9,125,10,0,YES
232,8,125,10,1,YES
232,7,125,10,0,YES
232,6,125,10,0,YES
232,5,125,10,0,YES
232,4,125,10,0,YES
232,3,125,10,0,YES
232,2,125,10,0,YES
232,1,125,10,0,YES
233,10,125,10,0,YES
233,9,125,10,0,YES
233,8,125,10,1,YES
233,7,125,10,0,YES
233,6,125,10,0,YES
233,5,125,10,0,YES
233,4,125,10,0,YES
233,3,125,10,0,YES
233,2,125,10,0,YES
233,1,125,10,0,YES
234,10,125,10,0,YES
234,9,125,10,0,YES
234,8,125,10,1,YES
234,7,125,10,0,YES
234,6,125,10,0,YES
234,5,125,10,0,YES
234,4,125,10,0,YES
234,3,125,10,0,YES
234,2,125,10,0,YES
234,1,125,10,0,YES
235,10,125,10,0,YES
235,9,125,10,0,YES
235,8,125,10,1,YES
235,7,125,10,0,YES
235,6,125,10,0,YES
235,5,125,10,0,YES
235,4,125,10,0,YES
235,3,125,10,0,YES
235,2,125,10,0,YES
235,1,125,10,0,YES
236,10,125,10,0,YES
236,9,125,10,0,YES
236,8,125,10,1,YES
236,7,125,10,0,YES
236,6,125,10,0,YES
236,5,125,10,0,YES
236,4,125,10,0,YES
236,3,125,10,0,YES
236,2,125,10,0,YES
236,1,125,10,0,YES
237,10,125,10,0,YES
237,9,125,10,0,YES
237,8,125,10,1,YES
237,7,125,10,0,YES
237,6,125,10,0,YES
237,5,125,10,0,YES
237,4,125,10,0,YES
237,3,125,10,0,YES
237,2,125,10,0,YES
237,1,125,10,0,YES
238,10,125,10,0,YES
238,9,125,10,0,YES
238,8,125,10,1,YES
238,7,125,10,0,YES
238,6,125,10,0,YES
238,5,125,10,0,YES
238,4,125,10,0,YES
238,3,125,10,0,YES
238,2,125,10,0,YES
238,1,125,10,0,YES
239,10,125,10,0,YES
239,9,125,10,0,YES
239,8,125,10,1,YES
239,7,125,10,0,YES
239,6,125,10,0,YES
239,5,125,10,0,YES
239,4,125,10,0,YES
239,3,125,10,0,YES
239,2,125,10,0,YES
239,1,125,10,0,YES
240,10,125,10,0,YES
240,9,125,10,0,YES
240,8,125,10,1,YES
240,7,125,10,0,YES
240,6,125,10,0,YES
240,5,125,10,0,YES
240,4,125,10,0,YES
240,3,125,10,0,YES
240,2,125,10,0,YES
240,1,125,10,0,YES
241,10,125,10,0,YES
241,9,125,10,0,YES
241,8,125,10,1,YES
241,7,125,10,0,YES
241,6,125,10,0,YES
241,5,125,10,0,YES
241,4,125,10,0,YES
241,3,125,10,0,YES
241,2,125,10,0,YES
241,1,125,10,0,YES
242,10,125,10,0,YES
242,9,125,10,0,YES
242,8,125,10,1,YES
242,7,125,10,0,YES
242,6,125,10,0,YES
242,5,125,10,0,YES
242,4,125,10,0,YES
242,3,125,10,0,YES
242,2,125,10,0,YES
242,1,125,10,0,YES
243,10,125,10,0,YES
243,9,125,10,0,YES
243,8,125,10,1,YES
243,7,125,10,0,YES
243,6,125,10,0,YES
243,5,125,10,0,YES
243,4,125,10,0,YES
243,3,125,10,0,YES
243,2,125,10,0,YES
243,1,125,10,0,YES
244,10,125,10,0,YES
244,9,125,10,0,YES
244,8,125,10,1,YES
244,7,125,10,0,YES
244,6,125,10,0,YES
244,5,125,10,0,YES
244,4,125,10,0,YES
244,3,125,10,0,YES
244,2,125,10,0,YES
244,1,125,10,0,YES
245,10,125,10,0,YES
245,9,125,10,0,YES
245,8,125,10,1,YES
245,7,125,10,0,YES
245,6,125,10,0,YES
245,5,125,10,0,YES
245,4,125,10,0,YES
245,3,125,10,0,YES
245,2,125,10,0,YES
245,1,125,10,0,YES
246,10,125,10,0,YES
246,9,125,10,0,YES
246,8,125,10,0,YES
246,7,125,10,0,YES
246,6,125,10,0,YES
246,5,125,10,0,YES
246,4,125,10,0,YES
246,3,125,10,0,YES
246,2,125,10,0,YES
246,1,125,10,0,YES
247,10,125,10,0,YES
247,9,125,10,0,YES
247,8,125,10,0,YES
247,7,125,10,0,YES
247,6,125,10,0,YES
247,5,125,10,0,YES
247,4,125,10,0,YES
247,3,125,10,0,YES
247,2,125,10,0,YES
247,1,125,10,0,YES
248,10,125,10,0,YES
248,9,125,10,0,YES
248,8,125,10,0,YES
248,7,125,10,0,YES
248,6,125,10,0,YES
248,5,125,10,0,YES
248,4,125,10,0,YES
248,3,125,10,0,YES
248,2,125,10,0,YES
248,1,125,10,0,YES
249,10,125,10,0,YES
249,9,125,10,0,YES
249,8,125,10,0,YES
249,7,125,10,0,YES
249,6,125,10,0,YES
249,5,125,10,0,YES
249,4,125,10,0,YES
249,3,125,10,0,YES
249,2,125,10,0,YES
249,1,125,10,0,YES
250,10,125,10,0,YES
250,9,125,10,0,YES
250,8,125,10,0,YES
250,7,125,10,0,YES
250,6,125,10,0,YES
250,5,125,10,0,YES
250,4,125,10,0,YES
250,3,125,10,0,YES
250,2,125,10,0,YES
250,1,125,10,0,YES
251,10,125,10,0,YES
251,9,125,10,0,YES
251,8,125,10,0,YES
251,7,125,10,0,YES
251,6,125,10,0,YES
251,5,125,10,0,YES
251,4,125,10,0,YES
251,3,125,10,0,YES
251,2,125,10,0,YES
251,1,125,10,0,YES
252,10,125,10,0,YES
252,9,125,10,0,YES
252,8,125,10,0,YES
252,7,125,10,0,YES
252,6,125,10,0,YES
252,5,125,10,0,YES
252,4,125,10,0,YES
252,3,125,10,0,YES
252,2,125,10,0,YES
252,1,125,10,0,YES
253,10,125,10,0,YES
253,9,125,10,0,YES
253,8,125,10,0,YES
253,7,125,10,0,YES
253,6,125,10,0,YES
253,5,125,10,0,YES
253,4,125,10,0,YES
253,3,125,10,0,YES
253,2,125,10,0,YES
253,1,125,10,0,YES
254,10,125,10,0,YES
254,9,125,10,0,YES
254,8,125,10,0,YES
254,7,125,10,0,YES
254,6,125,10,0,YES
254,5,125,10,0,YES
254,4,125,10,0,YES
254,3,125,10,0,YES
254,2,125,10,0,YES
254,1,125,10,0,YES
255,10,125,10,0,YES
255,9,125,10,0,YES
255,8,125,10,0,YES
255,7,125,10,0,YES
255,6,125,10,0,YES
255,5,125,10,0,YES
255,4,125,10,0,YES
255,3,125,10,0,YES
255,2,125,10,0,YES
255,1,125,10,0,YES
256,10,125,10,0,YES
256,9,125,10,0,YES
256,8,125,10,0,YES
256,7,125,10,0,YES
256,6,125,10,0,YES
256,5,125,10,0,YES
256,4,125,10,0,YES
256,3,125,10,0,YES
256,2,125,10,0,YES
256,1,125,10,0,YES
257,10,125,10,0,YES
257,9,125,10,0,YES
257,8,125,10,0,YES
257,7,125,10,0,YES
257,6,125,10,0,YES
257,5,125,10,0,YES
257,4,125,10,0,YES
257,3,125,10,0,YES
257,2,125,10,0,YES
257,1,125,10,0,YES
258,10,125,10,0,YES
258,9,125,10,0,YES
258,8,125,10,0,YES
258,7,125,10,0,YES
258,6,125,10,0,YES
258,5,125,10,0,YES
258,4,125,10,0,YES
258,3,125,10,0,YES
258,2,125,10,0,YES
258,1,125,10,0,YES
259,10,125,10,0,YES
259,9,125,10,0,YES
259,8,125,10,0,YES
259,7,125,10,0,YES
259,6,125,10,0,YES
259,5,125,10,0,YES
259,4,125,10,0,YES
259,3,125,10,0,YES
259,2,125,10,0,YES
259,1,125,10,0,YES
260,10,125,10,0,YES
260,9,125,10,0,YES
260,8,125,10,0,YES
260,7,125,10,0,YES
260,6,125,10,0,YES
260,5,125,10,0,YES
260,4,125,10,0,YES
260,3,125,10,0,YES
260,2,125,10,0,YES
260,1,125,10,0,YES
261,10,125,10,0,YES
261,9,125,10,0,YES
261,8,125,10,0,YES
261,7,125,10,0,YES
261,6,125,10,0,YES
261,5,125,10,0,YES
261,4,125,10,0,YES
261,3,125,10,0,YES
261,2,125,10,0,YES
261,1,125,10,0,YES
262,10,125,10,0,YES
262,9,125,10,0,YES
262,8,125,10,0,YES
262,7,125,10,0,YES
262,6,125,10,0,YES
262,5,125,10,0,YES
262,4,125,10,0,YES
262,3,125,10,0,YES
262,2,125,10,0,YES
262,1,125,10,0,YES
263,10,125,10,0,YES
263,9,125,10,0,YES
263,8,125,10,0,YES
263,7,125,10,0,YES
263,6,125,10,0,YES
263,5,125,10,0,YES
263,4,125,10,0,YES
263,3,125,10,0,YES
263,2,125,10,0,YES
263,1,125,10,0,YES
264,10,125,10,0,YES
264,9,125,10,0,YES
264,8,125,10,0,YES
264,7,125,10,0,YES
264,6,125,10,0,YES
264,5,125,10,0,YES
264,4,125,10,0,YES
264,3,125,10,0,YES
264,2,125,10,0,YES
264,1,125,10,0,YES
265,10,125,10,0,YES
265,9,125,10,0,YES
265,8,125,10,0,YES
265,7,125,10,0,YES
265,6,125,10,0,YES
265,5,125,10,0,YES
265,4,125,10,0,YES
265,3,125,10,0,YES
265,2,125,10,0,YES
265,1,125,10,0,YES
266,10,125,10,0,YES
266,9,125,10,0,YES
266,8,125,10,0,YES
266,7,125,10,0,YES
266,6,125,10,0,YES
266,5,125,10,0,YES
266,4,125,10,0,YES
266,3,125,10,0,YES
266,2,125,10,0,YES
266,1,125,10,0,YES
267,10,125,10,0,YES
267,9,125,10,0,YES
267,8,125,10,0,YES
267,7,125,10,0,YES
267,6,125,10,0,YES
267,5,125,10,0,YES
267,4,125,10,0,YES
267,3,125,10,0,YES
267,2,125,10,0,YES
267,1,125,10,0,YES
268,10,125,10,0,YES
268,9,125,10,0,YES
268,8,125,10,0,YES
268,7,125,10,0,YES
268,6,125,10,0,YES
268,5,125,10,0,YES
268,4,125,10,0,YES
268,3,125,10,0,YES
268,2,125,10,0,YES
268,1,125,10,0,YES
269,10,125,10,0,YES
269,9,125,10,0,YES
269,8,125,10,0,YES
269,7,125,10,0,YES
269,6,125,10,0,YES
269,5,125,10,0,YES
269,4,125,10,0,YES
269,3,125,10,0,YES
269,2,125,10,0,YES
269,1,125,10,0,YES
270,10,125,10,0,YES
270,9,125,10,0,YES
270,8,125,10,0,YES
270,7,125,10,0,YES
270,6,125,10,0,YES
270,5,125,10,0,YES
270,4,125,10,0,YES
270,3,125,10,0,YES
270,2,125,10,0,YES
270,1,125,10,0,YES
271,10,125,10,0,YES
271,9,125,10,0,YES
271,8,125,10,0,YES
271,7,125,10,0,YES
271,6,125,10,0,YES
271,5,125,10,0,YES
271,4,125,10,0,YES
271,3,125,10,0,YES
271,2,125,10,0,YES
271,1,125,10,0,YES
272,10,125,10,0,YES
272,9,125,10,0,YES
272,8,125,10,0,YES
272,7,125,10,0,YES
272,6,125,10,0,YES
272,5,125,10,0,YES
272,4,125,10,0,YES
272,3,125,10,0,YES
272,2,125,10,0,YES
272,1,125,10,0,YES
273,10,125,10,0,YES
273,9,125,10,0,YES
273,8,125,10,0,YES
273,7,125,10,0,YES
273,6,125,10,0,YES
273,5,125,10,0,YES
273,4,125,10,0,YES
273,3,125,10,0,YES
273,2,125,10,0,YES
273,1,125,10,0,YES
274,10,125,10,0,YES
274,9,125,10,0,YES
274,8,125,10,0,YES
274,7,125,10,0,YES
274,6,125,10,0,YES
274,5,125,10,0,YES
274,4,125,10,0,YES
274,3,125,10,0,YES
274,2,125,10,0,YES
274,1,125,10,0,YES
275,10,125,10,0,YES
275,9,125,10,0,YES
275,8,125,10,0,YES
275,7,125,10,0,YES
275,6,125,10,0,YES
275,5,125,10,0,YES
275,4,125,10,0,YES
275,3,125,10,0,YES
275,2,125,10,0,YES
275,1,125,10,0,YES
276,10,125,10,0,YES
276,9,125,10,0,YES
276,8,125,10,0,YES
276,7,125,10,0,YES
276,6,125,10,0,YES
276,5,125,10,0,YES
276,4,125,10,0,YES
276,3,125,10,0,YES
276,2,125,10,0,YES
276,1,125,10,0,YES
277,10,125,10,0,YES
277,9,125,10,0,YES
277,8,125,10,0,YES
277,7,125,10,0,YES
277,6,125,10,0,YES
277,5,125,10,0,YES
277,4,125,10,0,YES
277,3,125,10,0,YES
277,2,125,10,0,YES
277,1,125,10,0,YES
278,10,125,10,0,YES
278,9,125,10,0,YES
278,8,125,10,0,YES
278,7,125,10,0,YES
278,6,125,10,0,YES
278,5,125,10,0,YES
278,4,125,10,0,YES
278,3,125,10,0,YES
278,2,125,10,0,YES
278,1,125,10,0,YES
279,10,125,10,0,YES
279,9,125,10,0,YES
279,8,125,10,0,YES
279,7,125,10,0,YES
279,6,125,10,0,YES
279,5,125,10,0,YES
279,4,125,10,0,YES
279,3,125,10,0,YES
279,2,125,10,0,YES
279,1,125,10,0,YES
280,10,125,10,0,YES
280,9,125,10,0,YES
280,8,125,10,0,YES
280,7,125,10,0,YES
280,6,125,10,0,YES
280,5,125,10,0,YES
280,4,125,10,0,YES
280,3,125,10,0,YES
280,2,125,10,0,YES
280,1,125,10,0,YES
281,10,125,10,0,YES
281,9,125,10,0,YES
281,8,125,10,0,YES
281,7,125,10,0,YES
281,6,125,10,0,YES
281,5,125,10,0,YES
281,4,125,10,0,YES
281,3,125,10,0,YES
281,2,125,10,0,YES
281,1,125,10,0,YES
282,10,125,10,0,YES
282,9,125,10,0,YES
282,8,125,10,0,YES
282,7,125,10,0,YES
282,6,125,10,0,YES
282,5,125,10,0,YES
282,4,125,10,0,YES
282,3,125,10,0,YES
282,2,125,10,0,YES
282,1,125,10,0,YES
283,10,125,10,0,YES
283,9,125,10,0,YES
283,8,125,10,0,YES
283,7,125,10,0,YES
283,6,125,10,0,YES
283,5,125,10,0,YES
283,4,125,10,0,YES
283,3,125,10,0,YES
283,2,125,10,0,YES
283,1,125,10,0,YES
284,10,125,10,0,YES
284,9,125,10,0,YES
284,8,125,10,0,YES
284,7,125,10,0,YES
284,6,125,10,0,YES
284,5,125,10,0,YES
284,4,125,10,0,YES
284,3,125,10,0,YES
284,2,125,10,0,YES
284,1,125,10,0,YES
285,10,125,10,0,YES
285,9,125,10,0,YES
285,8,125,10,0,YES
285,7,125,10,0,YES
285,6,125,10,0,YES
285,5,125,10,0,YES
285,4,125,10,0,YES
285,3,125,10,0,YES
285,2,125,10,0,YES
285,1,125,10,0,YES
286,10,125,10,0,YES
286,9,125,10,0,YES
286,8,125,10,0,YES
286,7,125,10,0,YES
286,6,125,10,0,YES
286,5,125,10,0,YES
286,4,125,10,0,YES
286,3,125,10,0,YES
286,2,125,10,0,YES
286,1,125,10,0,YES
287,10,125,10,0,YES
287,9,125,10,0,YES
287,8,125,10,0,YES
287,7,125,10,0,YES
287,6,125,10,0,YES
287,5,125,10,0,YES
287,4,125,10,0,YES
287,3,125,10,0,YES
287,2,125,10,0,YES
287,1,125,10,0,YES
288,10,125,10,0,YES
288,9,125,10,0,YES
288,8,125,10,0,YES
288,7,125,10,0,YES
288,6,125,10,0,YES
288,5,125,10,0,YES
288,4,125,10,0,YES
288,3,125,10,0,YES
288,2,125,10,0,YES
288,1,125,10,0,YES
289,10,125,10,0,YES
289,9,125,10,0,YES
289,8,125,10,0,YES
289,7,125,10,0,YES
289,6,125,10,0,YES
289,5,125,10,0,YES
289,4,125,10,0,YES
289,3,125,10,0,YES
289,2,125,10,0,YES
289,1,125,10,0,YES
290,10,125,10,0,YES
290,9,125,10,0,YES
290,8,125,10,0,YES
290,7,125,10,0,YES
290,6,125,10,0,YES
290,5,125,10,0,YES
290,4,125,10,0,YES
290,3,125,10,0,YES
290,2,125,10,0,YES
290,1,125,10,0,YES
291,10,125,10,0,YES
291,9,125,10,0,YES
291,8,125,10,0,YES
291,7,125,10,0,YES
291,6,125,10,0,YES
291,5,125,10,0,YES
291,4,125,10,0,YES
291,3,125,10,0,YES
291,2,125,10,0,YES
291,1,125,10,0,YES
292,10,125,10,0,YES
292,9,125,10,0,YES
292,8,125,10,0,YES
292,7,125,10,0,YES
292,6,125,10,0,YES
292,5,125,10,0,YES
292,4,125,10,0,YES
292,3,125,10,0,YES
292,2,125,10,0,YES
292,1,125,10,0,YES
293,10,125,10,0,YES
293,9,125,10,0,YES
293,8,125,10,0,YES
293,7,125,10,0,YES
293,6,125,10,0,YES
293,5,125,10,0,YES
293,4,125,10,0,YES
293,3,125,10,0,YES
293,2,125,10,0,YES
293,1,125,10,0,YES
294,10,125,10,0,YES
294,9,125,10,0,YES
294,8,125,10,0,YES
294,7,125,10,0,YES
294,6,125,10,0,YES
294,5,125,10,0,YES
294,4,125,10,0,YES
294,3,125,10,0,YES
294,2,125,10,0,YES
294,1,125,10,0,YES
295,10,125,10,0,YES
295,9,125,10,0,YES
295,8,125,10,0,YES
295,7,125,10,0,YES
295,6,125,10,0,YES
295,5,125,10,0,YES
295,4,125,10,0,YES
295,3,125,10,0,YES
295,2,125,10,0,YES
295,1,125,10,0,YES
296,10,125,10,0,YES
296,9,125,10,0,YES
296,8,125,10,0,YES
296,7,125,10,0,YES
296,6,125,10,0,YES
296,5,125,10,0,YES
296,4,125,10,0,YES
296,3,125,10,0,YES
296,2,125,10,0,YES
296,1,125,10,0,YES
297,10,125,10,0,YES
297,9,125,10,0,YES
297,8,125,10,0,YES
297,7,125,10,0,YES
297,6,125,10,0,YES
297,5,125,10,0,YES
297,4,125,10,0,YES
297,3,125,10,0,YES
297,2,125,10,0,YES
297,1,125,10,0,YES
298,10,125,10,0,YES
298,9,125,10,0,YES
298,8,125,10,0,YES
298,7,125,10,0,YES
298,6,125,10,0,YES
298,5,125,10,0,YES
298,4,125,10,0,YES
298,3,125,10,0,YES
298,2,125,10,0,YES
298,1,125,10,0,YES
299,10,125,10,0,YES
299,9,125,10,0,YES
299,8,125,10,0,YES
299,7,125,10,0,YES
299,6,125,10,0,YES
299,5,125,10,0,YES
299,4,125,10,0,YES
299,3,125,10,0,YES
299,2,125,10,0,YES
299,1,125,10,0,YES
300,10,125,10,0,NO
300,9,125,10,0,NO
300,8,125,10,0,NO
300,7,125,10,0,NO
300,6,125,10,0,NO
300,5,125,10,0,YES
300,4,125,10,0,YES
300,3,125,10,0,YES
300,2,125,10,0,YES
300,1,125,10,0,YES
301,10,125,10,0,NO
301,9,125,10,0,NO
301,8,125,10,0,NO
301,7,125,10,0,NO
301,6,125,10,0,NO
301,5,125,10,0,YES
301,4,125,10,0,YES
301,3,125,10,0,YES
301,2,125,10,0,YES
301,1,125,10,0,YES
302,10,125,10,0,NO
302,9,125,10,0,NO
302,8,125,10,0,NO
302,7,125,10,0,NO
302,6,125,10,0,NO
302,5,125,10,0,YES
302,4,125,10,0,YES
302,3,125,10,0,YES
302,2,125,10,0,YES
302,1,125,10,0,YES
303,10,125,10,0,NO
303,9,125,10,0,NO
303,8,125,10,0,NO
303,7,125,10,0,NO
303,6,125,10,0,NO
303,5,125,10,0,YES
303,4,125,10,0,YES
303,3,125,10,0,YES
303,2,125,10,0,YES
303,1,125,10,0,YES
304,10,125,10,0,NO
304,9,125,10,0,NO
304,8,125,10,0,NO
304,7,125,10,0,NO
304,6,125,10,0,NO
304,5,125,10,0,YES
304,4,125,10,0,YES
304,3,125,10,0,YES
304,2,125,10,0,YES
304,1,125,10,0,YES
305,10,125,10,0,NO
305,9,125,10,0,NO
305,8,125,10,0,NO
305,7,125,10,0,NO
305,6,125,10,0,NO
305,5,125,10,0,YES
305,4,125,10,0,YES
305,3,125,10,0,YES
305,2,125,10,0,YES
305,1,125,10,0,YES
306,10,125,10,0,NO
306,9,125,10,0,NO
306,8,125,10,0,NO
306,7,125,10,0,NO
306,6,125,10,0,NO
306,5,125,10,0,YES
306,4,125,10,0,YES
306,3,125,10,0,YES
306,2,125,10,0,YES
306,1,125,10,0,YES
307,10,125,10,0,NO
307,9,125,10,0,NO
307,8,125,10,0,NO
307,7,125,10,0,NO
307,6,125,10,0,NO
307,5,125,10,0,YES
307,4,125,10,0,YES
307,3,125,10,0,YES
307,2,125,10,0,YES
307,1,125,10,0,YES
308,10,125,10,0,NO
308,9,125,10,0,NO
308,8,125,10,0,NO
308,7,125,10,0,NO
308,6,125,10,0,NO
308,5,125,10,0,YES
308,4,125,10,0,YES
308,3,125,10,0,YES
308,2,125,10,0,YES
308,1,125,10,0,YES
309,10,125,10,0,NO
309,9,125,10,0,NO
309,8,125,10,0,NO
309,7,125,10,0,NO
309,6,125,10,0,NO
309,5,125,10,0,YES
309,4,125,10,0,YES
309,3,125,10,0,YES
309,2,125,10,0,YES
309,1,125,10,0,YES
310,10,125,10,0,NO
310,9,125,10,0,NO
310,8,125,10,0,NO
310,7,125,10,0,NO
310,6,125,10,0,NO
310,5,125,10,0,YES
310,4,125,10,0,YES
310,3,125,10,0,YES
310,2,125,10,0,YES
310,1,125,10,0,YES
311,10,125,10,0,NO
311,9,125,10,0,NO
311,8,125,10,0,NO
311,7,125,10,0,NO
311,6,125,10,0,NO
311,5,125,10,0,YES
311,4,125,10,0,YES
311,3,125,10,0,YES
311,2,125,10,0,YES
311,1,125,10,0,YES
312,10,125,10,0,NO
312,9,125,10,0,NO
312,8,125,10,0,NO
312,7,125,10,0,NO
312,6,125,10,0,NO
312,5,125,10,0,YES
312,4,125,10,0,YES
312,3,125,10,0,YES
312,2,125,10,0,YES
312,1,125,10,0,YES
313,10,125,10,0,NO
313,9,125,10,0,NO
313,8,125,10,0,NO
313,7,125,10,0,NO
313,6,125,10,0,NO
313,5,125,10,0,YES
313,4,125,10,0,YES
313,3,125,10,0,YES
313,2,125,10,0,YES
313,1,125,10,0,YES
314,10,125,10,0,NO
314,9,125,10,0,NO
314,8,125,10,0,NO
314,7,125,10,0,NO
314,6,125,10,0,NO
314,5,125,10,0,YES
314,4,125,10,0,YES
314,3,125,10,0,YES
314,2,125,10,0,YES
314,1,125,10,0,YES
315,10,125,10,0,NO
315,9,125,10,0,NO
315,8,125,10,0,NO
315,7,125,10,0,NO
315,6,125,10,0,NO
315,5,125,10,0,YES
315,4,125,10,0,YES
315,3,125,10,0,YES
315,2,125,10,0,YES
315,1,125,10,0,YES
316,10,125,10,0,NO
316,9,125,10,0,NO
316,8,125,10,0,NO
316,7,125,10,0,NO
316,6,125,10,0,NO
316,5,125,10,0,YES
316,4,125,10,0,YES
316,3,125,10,0,YES
316,2,125,10,0,YES
316,1,125,10,0,YES
317,10,125,10,0,NO
317,9,125,10,0,NO
317,8,125,10,0,NO
317,7,125,10,0,NO
317,6,125,10,0,NO
317,5,125,10,0,YES
317,4,125,10,0,YES
317,3,125,10,0,YES
317,2,125,10,0,YES
317,1,125,10,0,YES
318,10,125,10,0,NO
318,9,125,10,0,NO
318,8,125,10,0,NO
318,7,125,10,0,NO
318,6,125,10,0,NO
318,5,125,10,0,YES
318,4,125,10,0,YES
318,3,125,10,0,YES
318,2,125,10,0,YES
318,1,125,10,0,YES
319,10,125,10,0,NO
319,9,125,10,0,NO
319,8,125,10,0,NO
319,7,125,10,0,NO
319,6,125,10,0,NO
319,5,125,10,0,YES
319,4,125,10,0,YES
319,3,125,10,0,YES
319,2,125,10,0,YES
319,1,125,10,0,YES
320,10,125,10,0,NO
320,9,125,10,0,NO
320,8,125,10,0,NO
320,7,125,10,0,NO
