Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
89,340461476,X-a1:X-a1,29915,82,178,29655,15321,93011,736455
90,340461476,X-a0:X-a0,29847,89,155,29603,15191,91503,731080
90,340461476,X-a0:X-a1,29698,100,170,29428,15265,92786,728850
90,340461476,X-a1:X-a0,29702,96,156,29450,15277,92134,736860
90,340461476,X-a1:X-a1,29811,86,170,29555,15495,92897,720750
91,340461476,X-a0:X-a0,29799,96,161,29542,15175,91645,721675
91,340461476,X-a0:X-a1,29681,104,170,29407,15299,92581,727115
91,340461476,X-a1:X-a0,29740,97,163,29480,15267,92498,727355
91,340461476,X-a1:X-a1,30050,96,172,29782,15467,92714,734535
92,340461476,X-a0:X-a0,29690,98,166,29426,15288,91186,730025
92,340461476,X-a0:X-a1,29741,108,165,29468,15333,92486,731835
92,340461476,X-a1:X-a0,29685,94,179,29412,15286,92690,732825
92,340461476,X-a1:X-a1,30122,97,179,29846,15419,92640,735275
93,340461476,X-a0:X-a0,29674,97,172,29405,15215,91632,722685
93,340461476,X-a0:X-a1,29681,112,174,29395,15269,92622,731515
93,340461476,X-a1:X-a0,29743,98,178,29467,15101,93092,733165
93,340461476,X-a1:X-a1,30092,98,190,29804,15275,92932,725675
94,340461476,X-a0:X-a0,29741,97,203,29441,15080,91434,725885
94,340461476,X-a0:X-a1,29702,103,184,29415,15340,92621,729495
94,340461476,X-a1:X-a0,29752,107,167,29478,15147,92780,730035
94,340461476,X-a1:X-a1,30163,102,205,29856,15183,92397,734265
95,340461476,X-a0:X-a0,29776,97,205,29474,14989,91985,724445
95,340461476,X-a0:X-a1,29858,108,195,29555,15442,92548,725065
95,340461476,X-a1:X-a0,29769,106,177,29486,14962,93008,738055
95,340461476,X-a1:X-a1,30075,114,207,29754,15208,92429,731095
96,340461476,X-a0:X-a0,29781,102,210,29469,14960,91665,724540
96,340461476,X-a0:X-a1,29819,112,187,29520,15330,92372,735160
96,340461476,X-a1:X-a0,29757,111,188,29458,15107,92822,729020
96,340461476,X-a1:X-a1,30134,121,207,29806,15315,92272,731260
97,340461476,X-a0:X-a0,29714,107,204,29403,15042,91782,722955
97,340461476,X-a0:X-a1,29856,123,187,29546,15330,92495,728355
97,340461476,X-a1:X-a0,29498,120,187,29191,15337,92724,730295
97,340461476,X-a1:X-a1,30037,121,205,29711,15279,92270,730895
98,340461476,X-a0:X-a0,29695,108,208,29379,15056,92124,724495
98,340461476,X-a0:X-a1,29799,126,203,29470,15362,92192,730425
