Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,VectorPopulationNumDied,InfectiousNumDied,InfectedNumDied,AdultNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,InfectiousAvgAgeAtDeath,InfectedAvgAgeAtDeath,AdultAvgAgeAtDeath,MaleAvgAgeAtDeath
129,1,X2:Y1,0,0,0,0,121900,75416,1023043,2734300,0,0,0,0,14753,0,0,0,0,8.28211
129,1,X2:Y2,0,0,0,0,79452,49552,673256,1797450,0,0,0,0,9656,0,0,0,0,8.22432
130,1,X1:X1,271442,0,0,271442,0,168410,2287539,6078250,32492,0,0,32492,0,8.35947,0,0,8.35947,0
130,1,X1:X2,135163,0,0,135163,0,83534,1133451,3027250,16095,0,0,16095,0,8.36216,0,0,8.36216,0
130,1,X1:Y1,0,0,0,0,245755,151960,2061469,5496250,0,0,0,0,29546,0,0,0,0,8.26207
130,1,X1:Y2,0,0,0,0,161530,99796,1357783,3609250,0,0,0,0,19510,0,0,0,0,8.29928
130,1,X2:X1,135227,0,0,135227,0,83954,1136093,3031450,16231,0,0,16231,0,8.28809,0,0,8.28809,0
130,1,X2:X2,66430,0,0,66430,0,41623,560568,1493950,8050,0,0,8050,0,8.32199,0,0,8.32199,0
130,1,X2:Y1,0,0,0,0,121578,75664,1022906,2725550,0,0,0,0,14679,0,0,0,0,8.28694
130,1,X2:Y2,0,0,0,0,79555,49782,673947,1799850,0,0,0,0,9388,0,0,0,0,8.30837
131,1,X1:X1,271536,0,0,271536,0,168015,2287195,6093500,32557,0,0,32557,0,8.33919,0,0,8.33919,0
131,1,X1:X2,135140,0,0,135140,0,83833,1133213,3011500,16160,0,0,16160,0,8.34715,0,0,8.34715,0
131,1,X1:Y1,0,0,0,0,245369,151598,2061734,5499350,0,0,0,0,29660,0,0,0,0,8.31153
131,1,X1:Y2,0,0,0,0,161130,100271,1357042,3605650,0,0,0,0,19595,0,0,0,0,8.35984
131,1,X2:X1,135511,0,0,135511,0,83359,1135439,3009300,16290,0,0,16290,0,8.36796,0,0,8.36796,0
131,1,X2:X2,66596,0,0,66596,0,41569,559957,1486800,7957,0,0,7957,0,8.36358,0,0,8.36358,0
131,1,X2:Y1,0,0,0,0,121765,75699,1022724,2708250,0,0,0,0,14436,0,0,0,0,8.38743
131,1,X2:Y2,0,0,0,0,79488,49884,674267,1787850,0,0,0,0,9645,0,0,0,0,8.37667
132,1,X1:X1,271377,0,0,271377,0,167744,2288801,6096100,32610,0,0,32610,0,8.31435,0,0,8.31435,0
132,1,X1:X2,135260,0,0,135260,0,83346,1133272,3025300,16295,0,0,16295,0,8.45763,0,0,8.45763,0
132,1,X1:Y1,0,0,0,0,245301,151122,2062207,5512350,0,0,0,0,29702,0,0,0,0,8.38671
132,1,X1:Y2,0,0,0,0,161131,100302,1357322,3609050,0,0,0,0,19481,0,0,0,0,8.29721
132,1,X2:X1,135397,0,0,135397,0,83411,1134977,3045300,16335,0,0,16335,0,8.33321,0,0,8.33321,0
132,1,X2:X2,66737,0,0,66737,0,41629,558762,1511700,7859,0,0,7859,0,8.23082,0,0,8.23082,0
132,1,X2:Y1,0,0,0,0,122142,75529,1021554,2753650,0,0,0,0,14410,0,0,0,0,8.32561
132,1,X2:Y2,0,0,0,0,79527,49960,673944,1803350,0,0,0,0,9561,0,0,0,0,8.41084
133,1,X1:X1,271665,0,0,271665,0,167367,2288570,6106400,32414,0,0,32414,0,8.27649,0,0,8.27649,0
133,1,X1:X2,135108,0,0,135108,0,83269,1133664,3008550,16231,0,0,16231,0,8.31686,0,0,8.31686,0
133,1,X1:Y1,0,0,0,0,244829,150740,2063829,5514450,0,0,0,0,29754,0,0,0,0,8.3174
133,1,X1:Y2,0,0,0,0,160935,100303,1356649,3600500,0,0,0,0,19621,0,0,0,0,8.32256
133,1,X2:X1,135303,0,0,135303,0,83666,1134952,3028100,16246,0,0,16246,0,8.28007,0,0,8.28007,0
133,1,X2:X2,66773,0,0,66773,0,41686,559541,1493350,7968,0,0,7968,0,8.35705,0,0,8.35705,0
133,1,X2:Y1,0,0,0,0,122135,75398,1022528,2740150,0,0,0,0,14529,0,0,0,0,8.35433
133,1,X2:Y2,0,0,0,0,79742,49856,674051,1781300,0,0,0,0,9548,0,0,0,0,8.3098
134,1,X1:X1,271567,0,0,271567,0,167861,2286910,6093950,32543,0,0,32543,0,8.33503,0,0,8.33503,0
134,1,X1:X2,134870,0,0,134870,0,83508,1133139,3003650,16273,0,0,16273,0,8.31887,0,0,8.31887,0
134,1,X1:Y1,0,0,0,0,244559,151314,2063611,5484100,0,0,0,0,29414,0,0,0,0,8.32077
134,1,X1:Y2,0,0,0,0,160942,100517,1355457,3613500,0,0,0,0,19209,0,0,0,0,8.3338
134,1,X2:X1,135088,0,0,135088,0,83713,1134836,3011150,16425,0,0,16425,0,8.37072,0,0,8.37072,0
134,1,X2:X2,66889,0,0,66889,0,41491,559052,1477350,7981,0,0,7981,0,8.36762,0,0,8.36762,0
134,1,X2:Y1,0,0,0,0,122179,75564,1022543,2700400,0,0,0,0,14600,0,0,0,0,8.37336
134,1,X2:Y2,0,0,0,0,79819,49807,673757,1788100,0,0,0,0,9615,0,0,0,0,8.2338
135,1,X1:X1,271299,0,0,271299,0,168538,2287588,6116150,32651,0,0,32651,0,8.34125,0,0,8.34125,0
135,1,X1:X2,134911,0,0,134911,0,83356,1133709,3031100,16267,0,0,16267,0,8.32299,0,0,8.32299,0
135,1,X1:Y1,0,0,0,0,244243,151407,2063169,5517450,0,0,0,0,29511,0,0,0,0,8.35668
135,1,X1:Y2,0,0,0,0,161188,100374,1356018,3629800,0,0,0,0,19351,0,0,0,0,8.36215
135,1,X2:X1,134713,0,0,134713,0,83930,1135942,3056650,16524,0,0,16524,0,8.28589,0,0,8.28589,0
135,1,X2:X2,67017,0,0,67017,0,41446,558492,1513900,7872,0,0,7872,0,8.39418,0,0,8.39418,0
135,1,X2:Y1,0,0,0,0,122384,75648,1022086,2760850,0,0,0,0,14489,0,0,0,0,8.38146
135,1,X2:Y2,0,0,0,0,79956,49770,673486,1809700,0,0,0,0,9497,0,0,0,0,8.27598
136,1,X1:X1,271205,0,0,271205,0,168763,2286586,6095650,32494,0,0,32494,0,8.31353,0,0,8.31353,0
136,1,X1:X2,134990,0,0,134990,0,83605,1133620,3003700,15987,0,0,15987,0,8.28267,0,0,8.28267,0
136,1,X1:Y1,0,0,0,0,244434,151491,2062210,5490450,0,0,0,0,29129,0,0,0,0,8.42442
136,1,X1:Y2,0,0,0,0,161133,100114,1354672,3608900,0,0,0,0,19482,0,0,0,0,8.38682
136,1,X2:X1,134859,0,0,134859,0,84098,1136144,3021950,16129,0,0,16129,0,8.35855,0,0,8.35855,0
136,1,X2:X2,67165,0,0,67165,0,41243,560235,1503300,7940,0,0,7940,0,8.29547,0,0,8.29547,0
136,1,X2:Y1,0,0,0,0,122344,75702,1022428,2732350,0,0,0,0,14674,0,0,0,0,8.3038
136,1,X2:Y2,0,0,0,0,79888,50181,672812,1792900,0,0,0,0,9599,0,0,0,0,8.21023
137,1,X1:X1,271082,0,0,271082,0,169787,2287789,6090000,32495,0,0,32495,0,8.27706,0,0,8.27706,0
137,1,X1:X2,134818,0,0,134818,0,83981,1133316,3014750,16172,0,0,16172,0,8.31777,0,0,8.31777,0
137,1,X1:Y1,0,0,0,0,244291,152348,2060362,5502750,0,0,0,0,29065,0,0,0,0,8.38273
137,1,X1:Y2,0,0,0,0,161259,100107,1355056,3602000,0,0,0,0,19212,0,0,0,0,8.31152
137,1,X2:X1,135252,0,0,135252,0,83518,1135529,3018400,15963,0,0,15963,0,8.32312,0,0,8.32312,0
137,1,X2:X2,66970,0,0,66970,0,41048,561590,1480250,8186,0,0,8186,0,8.4074,0,0,8.4074,0
137,1,X2:Y1,0,0,0,0,122030,75600,1023122,2703950,0,0,0,0,14706,0,0,0,0,8.33075
137,1,X2:Y2,0,0,0,0,80104,50119,672606,1794700,0,0,0,0,9533,0,0,0,0,8.28522
138,1,X1:X1,271617,0,0,271617,0,168985,2288934,6106900,32485,0,0,32485,0,8.38128,0,0,8.38128,0
138,1,X1:X2,134931,0,0,134931,0,83451,1134493,3021750,16180,0,0,16180,0,8.32454,0,0,8.32454,0
138,1,X1:Y1,0,0,0,0,244451,152026,2062133,5504450,0,0,0,0,29333,0,0,0,0,8.34214
138,1,X1:Y2,0,0,0,0,161290,100028,1355459,3624200,0,0,0,0,19446,0,0,0,0,8.39252
138,1,X2:X1,135270,0,0,135270,0,83492,1135632,3056300,16251,0,0,16251,0,8.30177,0,0,8.30177,0
138,1,X2:X2,66840,0,0,66840,0,41317,560825,1509350,8086,0,0,8086,0,8.32179,0,0,8.32179,0
138,1,X2:Y1,0,0,0,0,122239,75273,1022640,2756450,0,0,0,0,14608,0,0,0,0,8.32318
138,1,X2:Y2,0,0,0,0,80054,50146,672801,1809200,0,0,0,0,9659,0,0,0,0,8.15882
139,1,X1:X1,271624,0,0,271624,0,168386,2288194,6065700,32742,0,0,32742,0,8.32295,0,0,8.32295,0
139,1,X1:X2,134986,0,0,134986,0,83438,1133888,3012950,16093,0,0,16093,0,8.29907,0,0,8.29907,0
139,1,X1:Y1,0,0,0,0,244504,151731,2061364,5485400,0,0,0,0,29449,0,0,0,0,8.34497
139,1,X1:Y2,0,0,0,0,161294,100266,1354628,3593250,0,0,0,0,19245,0,0,0,0,8.27056
139,1,X2:X1,135139,0,0,135139,0,83564,1135934,3016800,16214,0,0,16214,0,8.32509,0,0,8.32509,0
139,1,X2:X2,66878,0,0,66878,0,41292,561426,1503250,7930,0,0,7930,0,8.38752,0,0,8.38752,0
139,1,X2:Y1,0,0,0,0,122178,75027,1023973,2733700,0,0,0,0,14726,0,0,0,0,8.33662
139,1,X2:Y2,0,0,0,0,80260,50038,672799,1786350,0,0,0,0,9524,0,0,0,0,8.40172
140,1,X1:X1,271633,0,0,271633,0,168536,2285767,6063850,32757,0,0,32757,0,8.37732,0,0,8.37732,0
140,1,X1:X2,134990,0,0,134990,0,83486,1134028,3034450,16191,0,0,16191,0,8.37539,0,0,8.37539,0
140,1,X1:Y1,0,0,0,0,244391,151911,2062174,5498150,0,0,0,0,29502,0,0,0,0,8.40879
140,1,X1:Y2,0,0,0,0,161255,100303,1354255,3600150,0,0,0,0,19366,0,0,0,0,8.27662
140,1,X2:X1,135572,0,0,135572,0,83370,1135056,3024250,15956,0,0,15956,0,8.42705,0,0,8.42705,0
140,1,X2:X2,67008,0,0,67008,0,41014,561952,1501050,7904,0,0,7904,0,8.52556,0,0,8.52556,0
140,1,X2:Y1,0,0,0,0,122249,74673,1024846,2716750,0,0,0,0,14654,0,0,0,0,8.32408
140,1,X2:Y2,0,0,0,0,80322,49561,672858,1808550,0,0,0,0,9705,0,0,0,0,8.38073
141,1,X1:X1,271912,0,0,271912,0,168406,2285133,6075400,32732,0,0,32732,0,8.29213,0,0,8.29213,0
141,1,X1:X2,134944,0,0,134944,0,83152,1134981,3021700,16375,0,0,16375,0,8.36434,0,0,8.36434,0
141,1,X1:Y1,0,0,0,0,244722,151787,2061717,5474000,0,0,0,0,29355,0,0,0,0,8.3599
141,1,X1:Y2,0,0,0,0,161215,100401,1353701,3623100,0,0,0,0,19268,0,0,0,0,8.27995
141,1,X2:X1,135078,0,0,135078,0,83832,1134985,3043900,16437,0,0,16437,0,8.27462,0,0,8.27462,0
141,1,X2:X2,66809,0,0,66809,0,41281,562131,1507100,8000,0,0,8000,0,8.18775,0,0,8.18775,0
141,1,X2:Y1,0,0,0,0,121849,75148,1024613,2734400,0,0,0,0,14600,0,0,0,0,8.3139
141,1,X2:Y2,0,0,0,0,80425,49640,673108,1816600,0,0,0,0,9661,0,0,0,0,8.2742
142,1,X1:X1,271818,0,0,271818,0,168779,2284889,6077000,32404,0,0,32404,0,8.3415,0,0,8.3415,0
142,1,X1:X2,134790,0,0,134790,0,83255,1135168,3062450,16137,0,0,16137,0,8.28661,0,0,8.28661,0
142,1,X1:Y1,0,0,0,0,244762,151667,2060176,5519250,0,0,0,0,29271,0,0,0,0,8.30173
142,1,X1:Y2,0,0,0,0,161518,100511,1354046,3620200,0,0,0,0,19269,0,0,0,0,8.24417
142,1,X2:X1,135077,0,0,135077,0,84342,1135383,3016300,16109,0,0,16109,0,8.23031,0,0,8.23031,0
142,1,X2:X2,66821,0,0,66821,0,41127,562503,1520350,8063,0,0,8063,0,8.51209,0,0,8.51209,0
142,1,X2:Y1,0,0,0,0,122122,75121,1024266,2744650,0,0,0,0,14358,0,0,0,0,8.33473
142,1,X2:Y2,0,0,0,0,80629,49782,673759,1792000,0,0,0,0,9594,0,0,0,0,8.26308
143,1,X1:X1,272202,0,0,272202,0,168839,2283486,6075850,32157,0,0,32157,0,8.35697,0,0,8.35697,0
143,1,X1:X2,134844,0,0,134844,0,82995,1137146,3041200,16102,0,0,16102,0,8.3789,0,0,8.3789,0
143,1,X1:Y1,0,0,0,0,244659,152199,2060296,5511850,0,0,0,0,29315,0,0,0,0,8.30762
143,1,X1:Y2,0,0,0,0,161677,100365,1353518,3605200,0,0,0,0,19374,0,0,0,0,8.37457
143,1,X2:X1,134939,0,0,134939,0,83958,1134495,3012350,16343,0,0,16343,0,8.36536,0,0,8.36536,0
143,1,X2:X2,66603,0,0,66603,0,41108,563376,1497400,8209,0,0,8209,0,8.31612,0,0,8.31612,0
143,1,X2:Y1,0,0,0,0,121921,75237,1024689,2720850,0,0,0,0,14684,0,0,0,0,8.37108
143,1,X2:Y2,0,0,0,0,80391,49575,673956,1788900,0,0,0,0,9769,0,0,0,0,8.34947
144,1,X1:X1,272565,0,0,272565,0,168594,2282677,6098700,32424,0,0,32424,0,8.29561,0,0,8.29561,0
144,1,X1:X2,135010,0,0,135010,0,82839,1137142,3039600,15990,0,0,15990,0,8.34115,0,0,8.34115,0
144,1,X1:Y1,0,0,0,0,244778,151973,2060655,5502600,0,0,0,0,29224,0,0,0,0,8.34927
144,1,X1:Y2,0,0,0,0,161498,100289,1353320,3635700,0,0,0,0,19443,0,0,0,0,8.29394
144,1,X2:X1,135217,0,0,135217,0,83834,1134630,3015800,16065,0,0,16065,0,8.29368,0,0,8.29368,0
144,1,X2:X2,66368,0,0,66368,0,41169,563220,1517400,8084,0,0,8084,0,8.25953,0,0,8.25953,0
144,1,X2:Y1,0,0,0,0,121676,75585,1023365,2729400,0,0,0,0,14677,0,0,0,0,8.36901
144,1,X2:Y2,0,0,0,0,80086,49523,674003,1803800,0,0,0,0,9679,0,0,0,0,8.3895
145,1,X1:X1,271998,0,0,271998,0,168304,2281742,6101900,33163,0,0,33163,0,8.34113,0,0,8.34113,0
145,1,X1:X2,134833,0,0,134833,0,83350,1136847,3071850,16137,0,0,16137,0,8.32174,0,0,8.32174,0
145,1,X1:Y1,0,0,0,0,244889,151528,2061319,5534450,0,0,0,0,29432,0,0,0,0,8.37779
145,1,X1:Y2,0,0,0,0,161727,100003,1353829,3639300,0,0,0,0,19161,0,0,0,0,8.32143
145,1,X2:X1,135525,0,0,135525,0,83532,1133654,3011600,16029,0,0,16029,0,8.39566,0,0,8.39566,0
145,1,X2:X2,66358,0,0,66358,0,41230,564039,1521750,7954,0,0,7954,0,8.36296,0,0,8.36296,0
145,1,X2:Y1,0,0,0,0,121545,75312,1023526,2737050,0,0,0,0,14802,0,0,0,0,8.43589
145,1,X2:Y2,0,0,0,0,80397,49306,674803,1796300,0,0,0,0,9407,0,0,0,0,8.31211
146,1,X1:X1,271881,0,0,271881,0,168424,2281221,6059400,32780,0,0,32780,0,8.30808,0,0,8.30808,0
146,1,X1:X2,134522,0,0,134522,0,83565,1138715,3019600,16313,0,0,16313,0,8.4299,0,0,8.4299,0
146,1,X1:Y1,0,0,0,0,244808,151662,2063534,5478550,0,0,0,0,29368,0,0,0,0,8.28899
146,1,X1:Y2,0,0,0,0,162156,99853,1354784,3600450,0,0,0,0,19160,0,0,0,0,8.30073
146,1,X2:X1,135792,0,0,135792,0,83060,1132925,3014100,16127,0,0,16127,0,8.31407,0,0,8.31407,0
146,1,X2:X2,66260,0,0,66260,0,41448,565182,1498600,8084,0,0,8084,0,8.214,0,0,8.214,0
146,1,X2:Y1,0,0,0,0,121509,75203,1023368,2723450,0,0,0,0,14470,0,0,0,0,8.41486
146,1,X2:Y2,0,0,0,0,80534,49049,674519,1789250,0,0,0,0,9489,0,0,0,0,8.38655
147,1,X1:X1,272012,0,0,272012,0,168395,2279652,6079600,32471,0,0,32471,0,8.37199,0,0,8.37199,0
147,1,X1:X2,134318,0,0,134318,0,83581,1138622,3027950,16210,0,0,16210,0,8.35219,0,0,8.35219,0
147,1,X1:Y1,0,0,0,0,244950,151345,2062565,5505850,0,0,0,0,29411,0,0,0,0,8.38071
147,1,X1:Y2,0,0,0,0,162130,99665,1354594,3601700,0,0,0,0,19523,0,0,0,0,8.36132
147,1,X2:X1,135403,0,0,135403,0,83199,1133115,2996400,16416,0,0,16416,0,8.4093,0,0,8.4093,0
147,1,X2:X2,66259,0,0,66259,0,41408,564904,1505750,7994,0,0,7994,0,8.31336,0,0,8.31336,0
147,1,X2:Y1,0,0,0,0,121564,75042,1022824,2706050,0,0,0,0,14600,0,0,0,0,8.41329
147,1,X2:Y2,0,0,0,0,80501,49148,675007,1796100,0,0,0,0,9619,0,0,0,0,8.26011
148,1,X1:X1,272065,0,0,272065,0,168318,2280476,6121300,32540,0,0,32540,0,8.35725,0,0,8.35725,0
148,1,X1:X2,134213,0,0,134213,0,83929,1139285,3063500,16115,0,0,16115,0,8.35923,0,0,8.35923,0
148,1,X1:Y1,0,0,0,0,244814,151230,2063685,5521400,0,0,0,0,29427,0,0,0,0,8.38196
148,1,X1:Y2,0,0,0,0,161854,100063,1354199,3663400,0,0,0,0,19399,0,0,0,0,8.38084
148,1,X2:X1,135414,0,0,135414,0,83342,1132863,3010400,16098,0,0,16098,0,8.45037,0,0,8.45037,0
148,1,X2:X2,66538,0,0,66538,0,41184,566113,1514600,7831,0,0,7831,0,8.37722,0,0,8.37722,0
148,1,X2:Y1,0,0,0,0,121521,75025,1022161,2737700,0,0,0,0,14716,0,0,0,0,8.41995
148,1,X2:Y2,0,0,0,0,80348,49566,675035,1787300,0,0,0,0,9623,0,0,0,0,8.28889
149,1,X1:X1,272049,0,0,272049,0,168304,2280740,6047450,32508,0,0,32508,0,8.29691,0,0,8.29691,0
149,1,X1:X2,134382,0,0,134382,0,83770,1138769,3034650,15989,0,0,15989,0,8.41591,0,0,8.41591,0
149,1,X1:Y1,0,0,0,0,244696,151778,2062435,5469300,0,0,0,0,29360,0,0,0,0,8.36277
149,1,X1:Y2,0,0,0,0,161841,100124,1354815,3612800,0,0,0,0,19434,0,0,0,0,8.34198
149,1,X2:X1,135298,0,0,135298,0,83069,1131473,3010950,16366,0,0,16366,0,8.27582,0,0,8.27582,0
149,1,X2:X2,66667,0,0,66667,0,41020,566135,1501750,7850,0,0,7850,0,8.42357,0,0,8.42357,0
149,1,X2:Y1,0,0,0,0,121474,74702,1022126,2717200,0,0,0,0,14633,0,0,0,0,8.32092
149,1,X2:Y2,0,0,0,0,80197,49711,674015,1795500,0,0,0,0,9712,0,0,0,0,8.27759
150,1,X1:X1,271864,0,0,271864,0,168317,2280330,6093600,32744,0,0,32744,0,8.34696,0,0,8.34696,0
150,1,X1:X2,134614,0,0,134614,0,83610,1139507,3041600,16014,0,0,16014,0,8.38404,0,0,8.38404,0
150,1,X1:Y1,0,0,0,0,244624,151726,2061695,5504900,0,0,0,0,29438,0,0,0,0,8.315
150,1,X1:Y2,0,0,0,0,161747,99944,1355645,3630300,0,0,0,0,19401,0,0,0,0,8.37204
150,1,X2:X1,134982,0,0,134982,0,83260,1131647,2991100,16286,0,0,16286,0,8.29338,0,0,8.29338,0
150,1,X2:X2,66897,0,0,66897,0,41034,566016,1513600,7938,0,0,7938,0,8.41018,0,0,8.41018,0
150,1,X2:Y1,0,0,0,0,121173,75427,1021601,2708200,0,0,0,0,14525,0,0,0,0,8.35539
150,1,X2:Y2,0,0,0,0,80057,49876,674419,1796500,0,0,0,0,9675,0,0,0,0,8.41788
151,1,X1:X1,271961,0,0,271961,0,168092,2280707,6096800,32582,0,0,32582,0,8.33764,0,0,8.33764,0
151,1,X1:X2,134593,0,0,134593,0,83642,1139575,3053500,16157,0,0,16157,0,8.35087,0,0,8.35087,0
151,1,X1:Y1,0,0,0,0,244529,152084,2061360,5506100,0,0,0,0,29406,0,0,0,0,8.32313
151,1,X1:Y2,0,0,0,0,161774,99749,1356545,3644200,0,0,0,0,19324,0,0,0,0,8.36871
151,1,X2:X1,134981,0,0,134981,0,83320,1130638,3005600,16098,0,0,16098,0,8.44863,0,0,8.44863,0
151,1,X2:X2,66919,0,0,66919,0,40957,565978,1528400,8035,0,0,8035,0,8.15171,0,0,8.15171,0
151,1,X2:Y1,0,0,0,0,121213,75851,1021545,2739300,0,0,0,0,14452,0,0,0,0,8.38832
151,1,X2:Y2,0,0,0,0,80136,50081,674216,1794700,0,0,0,0,9539,0,0,0,0,8.32729
152,1,X1:X1,271742,0,0,271742,0,168783,2279842,6065950,32582,0,0,32582,0,8.33058,0,0,8.33058,0
152,1,X1:X2,134879,0,0,134879,0,83878,1139638,3017600,16053,0,0,16053,0,8.27845,0,0,8.27845,0
152,1,X1:Y1,0,0,0,0,244308,152392,2061038,5465500,0,0,0,0,29477,0,0,0,0,8.35746
152,1,X1:Y2,0,0,0,0,161752,99952,1357554,3618050,0,0,0,0,19408,0,0,0,0,8.40308
152,1,X2:X1,134749,0,0,134749,0,83898,1129268,3010850,16349,0,0,16349,0,8.29506,0,0,8.29506,0
152,1,X2:X2,66577,0,0,66577,0,41190,566341,1494400,8141,0,0,8141,0,8.34713,0,0,8.34713,0
152,1,X2:Y1,0,0,0,0,121227,75736,1021495,2713500,0,0,0,0,14644,0,0,0,0,8.32129
152,1,X2:Y2,0,0,0,0,80313,50102,673596,1791750,0,0,0,0,9519,0,0,0,0,8.38681
153,1,X1:X1,271596,0,0,271596,0,168633,2281029,6084000,32762,0,0,32762,0,8.32962,0,0,8.32962,0
153,1,X1:X2,134764,0,0,134764,0,83723,1139045,3030350,16256,0,0,16256,0,8.36233,0,0,8.36233,0
153,1,X1:Y1,0,0,0,0,244958,151506,2061744,5505050,0,0,0,0,29049,0,0,0,0,8.368
153,1,X1:Y2,0,0,0,0,161761,99770,1358797,3609300,0,0,0,0,19292,0,0,0,0,8.30899
153,1,X2:X1,134467,0,0,134467,0,84059,1129866,3001400,16289,0,0,16289,0,8.32218,0,0,8.32218,0
153,1,X2:X2,66388,0,0,66388,0,41431,565544,1513550,7986,0,0,7986,0,8.29815,0,0,8.29815,0
153,1,X2:Y1,0,0,0,0,121401,76021,1021127,2721250,0,0,0,0,14356,0,0,0,0,8.41439
153,1,X2:Y2,0,0,0,0,80327,49914,673767,1793700,0,0,0,0,9688,0,0,0,0,8.40937
154,1,X1:X1,271401,0,0,271401,0,168695,2281253,6094550,32863,0,0,32863,0,8.35441,0,0,8.35441,0
154,1,X1:X2,134955,0,0,134955,0,83236,1139260,3032800,16032,0,0,16032,0,8.38785,0,0,8.38785,0
154,1,X1:Y1,0,0,0,0,244701,151752,2063061,5487900,0,0,0,0,29543,0,0,0,0,8.29872
154,1,X1:Y2,0,0,0,0,161529,100102,1357695,3639450,0,0,0,0,19523,0,0,0,0,8.30159
154,1,X2:X1,134701,0,0,134701,0,83958,1129695,3014650,15988,0,0,15988,0,8.3669,0,0,8.3669,0
154,1,X2:X2,66715,0,0,66715,0,41515,565377,1518500,7787,0,0,7787,0,8.33132,0,0,8.33132,0
154,1,X2:Y1,0,0,0,0,121720,75914,1020619,2730200,0,0,0,0,14472,0,0,0,0,8.41826
154,1,X2:Y2,0,0,0,0,80471,49780,673801,1802950,0,0,0,0,9563,0,0,0,0,8.28945
155,1,X1:X1,271541,0,0,271541,0,169094,2280574,6062500,32404,0,0,32404,0,8.29428,0,0,8.29428,0
155,1,X1:X2,134889,0,0,134889,0,83331,1139488,3033050,16254,0,0,16254,0,8.32521,0,0,8.32521,0
155,1,X1:Y1,0,0,0,0,244678,151847,2061717,5474850,0,0,0,0,29550,0,0,0,0,8.31509
155,1,X1:Y2,0,0,0,0,161524,99890,1358688,3620700,0,0,0,0,19255,0,0,0,0,8.32927
155,1,X2:X1,134538,0,0,134538,0,84104,1129682,3017600,16361,0,0,16361,0,8.41758,0,0,8.41758,0
155,1,X2:X2,66730,0,0,66730,0,41459,565807,1496550,7929,0,0,7929,0,8.32526,0,0,8.32526,0
155,1,X2:Y1,0,0,0,0,121847,75624,1020645,2723150,0,0,0,0,14649,0,0,0,0,8.41894
155,1,X2:Y2,0,0,0,0,80424,49726,674047,1791000,0,0,0,0,9827,0,0,0,0,8.32075
156,1,X1:X1,271957,0,0,271957,0,168622,2281985,6080700,32484,0,0,32484,0,8.37292,0,0,8.37292,0
156,1,X1:X2,135144,0,0,135144,0,83087,1139747,3008850,16084,0,0,16084,0,8.32666,0,0,8.32666,0
156,1,X1:Y1,0,0,0,0,244588,151600,2062458,5469950,0,0,0,0,29531,0,0,0,0,8.3153
156,1,X1:Y2,0,0,0,0,161444,99531,1359212,3619600,0,0,0,0,19547,0,0,0,0,8.32885
156,1,X2:X1,134865,0,0,134865,0,84076,1130383,2993600,16180,0,0,16180,0,8.35803,0,0,8.35803,0
156,1,X2:X2,66550,0,0,66550,0,41551,565426,1511050,8183,0,0,8183,0,8.32739,0,0,8.32739,0
156,1,X2:Y1,0,0,0,0,121776,75627,1020277,2707350,0,0,0,0,14662,0,0,0,0,8.31571
156,1,X2:Y2,0,0,0,0,80456,49738,674121,1797300,0,0,0,0,9616,0,0,0,0,8.40401
157,1,X1:X1,271619,0,0,271619,0,168634,2282702,6082700,32715,0,0,32715,0,8.35806,0,0,8.35806,0
157,1,X1:X2,135177,0,0,135177,0,83241,1138203,3015250,16081,0,0,16081,0,8.35819,0,0,8.35819,0
157,1,X1:Y1,0,0,0,0,244551,151927,2061606,5471450,0,0,0,0,29279,0,0,0,0,8.22716
157,1,X1:Y2,0,0,0,0,161182,99255,1360499,3626500,0,0,0,0,19485,0,0,0,0,8.32117
157,1,X2:X1,134649,0,0,134649,0,83859,1129452,3003100,16402,0,0,16402,0,8.26491,0,0,8.26491,0
157,1,X2:X2,66619,0,0,66619,0,41539,565375,1506550,7933,0,0,7933,0,8.3159,0,0,8.3159,0
157,1,X2:Y1,0,0,0,0,122287,75764,1020536,2713150,0,0,0,0,14284,0,0,0,0,8.33513
157,1,X2:Y2,0,0,0,0,80344,49572,674370,1796500,0,0,0,0,9666,0,0,0,0,8.38216
158,1,X1:X1,271834,0,0,271834,0,168384,2283335,6086950,32435,0,0,32435,0,8.37219,0,0,8.37219,0
158,1,X1:X2,134931,0,0,134931,0,83493,1138517,3029300,16133,0,0,16133,0,8.40433,0,0,8.40433,0
158,1,X1:Y1,0,0,0,0,245040,151710,2060626,5481150,0,0,0,0,29135,0,0,0,0,8.38823
158,1,X1:Y2,0,0,0,0,161488,98699,1361684,3635100,0,0,0,0,19066,0,0,0,0,8.37496
158,1,X2:X1,134812,0,0,134812,0,83877,1128534,3023650,16055,0,0,16055,0,8.3957,0,0,8.3957,0
158,1,X2:X2,66747,0,0,66747,0,41380,565329,1488300,7993,0,0,7993,0,8.26173,0,0,8.26173,0
158,1,X2:Y1,0,0,0,0,122261,75211,1020921,2714950,0,0,0,0,14841,0,0,0,0,8.32174
158,1,X2:Y2,0,0,0,0,80270,49670,674273,1797000,0,0,0,0,9680,0,0,0,0,8.27903
