Time,NodeID,Alleles,VectorPopulation,STATE_MALE,VectorPopulationNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,MaleAvgAgeAtDeath
514,1,X1,811401,404492,97558,48547,8.36947,8.33442
514,1,X2,404825,202882,48764,24325,8.36722,8.2791
514,1,Y1,0,367158,0,43953,0,8.31104
514,1,Y2,0,240216,0,28919,0,8.32342
515,1,X1,811265,404370,97344,48760,8.34786,8.34311
515,1,X2,405135,203363,48552,24412,8.36275,8.30284
515,1,Y1,0,367493,0,44255,0,8.3384
515,1,Y2,0,240240,0,28917,0,8.31632
516,1,X1,811314,404863,97489,48323,8.30317,8.37792
516,1,X2,405556,203047,48425,24301,8.33664,8.26303
516,1,Y1,0,367593,0,43891,0,8.31626
516,1,Y2,0,240317,0,28733,0,8.37494
517,1,X1,811915,404990,97020,48712,8.30441,8.36671
517,1,X2,405697,203273,48166,24327,8.3441,8.38036
517,1,Y1,0,368028,0,44032,0,8.36542
517,1,Y2,0,240235,0,29007,0,8.38012
518,1,X1,811658,404503,97412,49052,8.34228,8.33558
518,1,X2,405344,203142,48814,24285,8.35461,8.34647
518,1,Y1,0,367651,0,44303,0,8.36244
518,1,Y2,0,239994,0,29034,0,8.30371
519,1,X1,811950,404263,96632,48810,8.33347,8.37382
519,1,X2,405736,202642,48120,24709,8.30004,8.29552
519,1,Y1,0,366823,0,44523,0,8.34784
519,1,Y2,0,240082,0,28996,0,8.34698
520,1,X1,812892,404709,97126,48635,8.34258,8.3986
520,1,X2,405364,202653,48930,23899,8.37296,8.38119
520,1,Y1,0,367117,0,43919,0,8.38418
520,1,Y2,0,240245,0,28615,0,8.40619
521,1,X1,813145,405070,97864,48153,8.3121,8.34781
521,1,X2,405021,202620,48744,24223,8.33844,8.39822
521,1,Y1,0,367576,0,43487,0,8.35735
521,1,Y2,0,240114,0,28889,0,8.37571
522,1,X1,812944,405681,97543,48465,8.38883,8.31769
522,1,X2,404406,202516,49041,24361,8.32622,8.35421
522,1,Y1,0,367929,0,44009,0,8.35965
522,1,Y2,0,240268,0,28817,0,8.28448
523,1,X1,812571,405741,97549,48725,8.33508,8.29993
523,1,X2,403783,202391,48645,24449,8.37087,8.30966
523,1,Y1,0,368068,0,44042,0,8.30208
523,1,Y2,0,240064,0,29132,0,8.30485
524,1,X1,812590,405666,96916,48345,8.40046,8.28019
524,1,X2,403228,202236,48302,24077,8.41172,8.33439
524,1,Y1,0,367635,0,43921,0,8.31522
524,1,Y2,0,240267,0,28501,0,8.27199
525,1,X1,812507,406232,97211,48821,8.34106,8.38928
525,1,X2,403109,202018,48247,24206,8.3246,8.2608
525,1,Y1,0,367870,0,44228,0,8.33241
525,1,Y2,0,240380,0,28799,0,8.36862
526,1,X1,812557,406344,97310,48430,8.32624,8.30793
526,1,X2,403331,201654,48252,24466,8.34929,8.33389
526,1,Y1,0,367569,0,44264,0,8.30711
526,1,Y2,0,240429,0,28632,0,8.33138
527,1,X1,812689,406336,97252,48746,8.34339,8.31161
527,1,X2,403511,201499,48468,24109,8.32898,8.35306
527,1,Y1,0,367397,0,44162,0,8.34195
527,1,Y2,0,240438,0,28693,0,8.29976
528,1,X1,813339,407008,97279,48441,8.41388,8.31422
528,1,X2,403401,201068,48535,24285,8.39028,8.37015
528,1,Y1,0,367576,0,43844,0,8.32666
528,1,Y2,0,240500,0,28882,0,8.34236
529,1,X1,813745,407337,97381,48705,8.32444,8.308
529,1,X2,403829,201562,48207,23868,8.34543,8.35738
529,1,Y1,0,367965,0,43849,0,8.31164
529,1,Y2,0,240934,0,28724,0,8.34348
530,1,X1,813514,407381,97676,48872,8.38909,8.33275
530,1,X2,404202,201600,48248,24121,8.35456,8.35898
530,1,Y1,0,368237,0,44096,0,8.3706
530,1,Y2,0,240744,0,28897,0,8.29688
531,1,X1,812927,406695,97937,48998,8.30025,8.34565
531,1,X2,404319,201775,48637,23971,8.31988,8.42956
531,1,Y1,0,368020,0,44137,0,8.39273
531,1,Y2,0,240450,0,28832,0,8.34333
532,1,X1,813073,405979,97534,49016,8.31804,8.31822
532,1,X2,404295,201946,48816,24153,8.33747,8.33855
532,1,Y1,0,368080,0,44013,0,8.32888
532,1,Y2,0,239845,0,29156,0,8.31897
533,1,X1,813474,406239,97188,48773,8.35083,8.3424
533,1,X2,404694,201933,48384,24350,8.31758,8.37199
533,1,Y1,0,368485,0,44099,0,8.35191
533,1,Y2,0,239687,0,29024,0,8.35278
534,1,X1,813931,406171,97124,48779,8.36839,8.34252
534,1,X2,404743,202361,48332,23950,8.35699,8.28309
534,1,Y1,0,368850,0,44088,0,8.30176
534,1,Y2,0,239682,0,28641,0,8.35557
535,1,X1,813839,406262,97560,48663,8.34786,8.3425
535,1,X2,405211,202434,48294,24131,8.37746,8.42423
535,1,Y1,0,368884,0,44148,0,8.36199
535,1,Y2,0,239812,0,28646,0,8.38131
536,1,X1,812948,406309,97959,48712,8.33645,8.33747
536,1,X2,404360,202667,48883,24020,8.34666,8.31953
536,1,Y1,0,369135,0,44115,0,8.29527
536,1,Y2,0,239841,0,28617,0,8.38746
537,1,X1,813179,406509,97319,48516,8.35928,8.35139
537,1,X2,404181,202787,48401,24113,8.29216,8.38797
537,1,Y1,0,369467,0,43940,0,8.36436
537,1,Y2,0,239829,0,28689,0,8.36226
538,1,X1,813232,405782,97082,49191,8.27187,8.35626
538,1,X2,404732,202806,48338,24227,8.32236,8.38474
538,1,Y1,0,368954,0,44461,0,8.36495
538,1,Y2,0,239634,0,28957,0,8.36675
539,1,X1,813257,405927,97129,48749,8.33392,8.31964
539,1,X2,405759,202822,48135,24372,8.34684,8.2779
539,1,Y1,0,368703,0,44363,0,8.32487
539,1,Y2,0,240046,0,28758,0,8.2762
540,1,X1,812885,406360,97496,48262,8.33121,8.32425
540,1,X2,405977,202516,48764,24507,8.33992,8.41458
540,1,Y1,0,368640,0,44107,0,8.33065
540,1,Y2,0,240236,0,28662,0,8.39163
541,1,X1,812331,406916,97496,48240,8.36559,8.35846
541,1,X2,405773,202594,48620,24264,8.33694,8.35633
541,1,Y1,0,369095,0,43922,0,8.39333
541,1,Y2,0,240415,0,28582,0,8.30306
542,1,X1,812325,406882,97411,48845,8.40057,8.3334
542,1,X2,405163,202441,48507,24360,8.33921,8.32927
542,1,Y1,0,368719,0,44342,0,8.32633
542,1,Y2,0,240604,0,28863,0,8.34078
543,1,X1,811701,406504,97726,48934,8.30009,8.29129
543,1,X2,405295,202677,48474,24159,8.30711,8.34165
543,1,Y1,0,368759,0,44233,0,8.31452
543,1,Y2,0,240422,0,28860,0,8.29785
544,1,X1,812098,406573,97414,48815,8.36147,8.3284
544,1,X2,405182,202761,48616,24312,8.37963,8.34789
544,1,Y1,0,368436,0,44348,0,8.3477
544,1,Y2,0,240898,0,28779,0,8.31513
545,1,X1,811516,406105,97488,48989,8.33372,8.37729
545,1,X2,404872,202990,48792,24344,8.36953,8.3172
545,1,Y1,0,367741,0,44734,0,8.36697
545,1,Y2,0,241354,0,28599,0,8.34229
546,1,X1,811132,405858,97730,48728,8.35509,8.34596
546,1,X2,404892,202988,48574,24342,8.34757,8.39302
546,1,Y1,0,367835,0,44148,0,8.36964
546,1,Y2,0,241011,0,28922,0,8.34942
547,1,X1,810218,406511,97493,48141,8.3145,8.32854
547,1,X2,404518,203142,48743,24187,8.25842,8.26217
547,1,Y1,0,368597,0,43591,0,8.31222
547,1,Y2,0,241056,0,28737,0,8.29742
548,1,X1,810739,406400,96888,48854,8.38174,8.29478
548,1,X2,404461,202764,48340,24337,8.38899,8.43362
548,1,Y1,0,368314,0,44240,0,8.32581
548,1,Y2,0,240850,0,28951,0,8.36406
549,1,X1,810727,406115,97022,48739,8.35423,8.37654
549,1,X2,404005,202468,48660,24522,8.29416,8.34667
549,1,Y1,0,367766,0,44188,0,8.35912
549,1,Y2,0,240817,0,29073,0,8.37781
550,1,X1,811532,406452,96624,48415,8.32875,8.32998
550,1,X2,403726,202325,48794,24402,8.32391,8.33784
550,1,Y1,0,367829,0,44157,0,8.33981
550,1,Y2,0,240948,0,28660,0,8.32153
551,1,X1,810597,406233,97793,48840,8.33062,8.36319
551,1,X2,403161,202461,48869,24244,8.35319,8.39185
551,1,Y1,0,367561,0,44211,0,8.36326
551,1,Y2,0,241133,0,28873,0,8.38714
552,1,X1,810178,406267,96856,48531,8.33317,8.36785
552,1,X2,403498,202416,48162,24196,8.32355,8.37419
552,1,Y1,0,367364,0,43873,0,8.39019
552,1,Y2,0,241319,0,28854,0,8.33919
553,1,X1,809293,406135,97651,48919,8.34481,8.37861
553,1,X2,403687,202501,48393,24354,8.31705,8.33559
553,1,Y1,0,367384,0,44154,0,8.36928
553,1,Y2,0,241252,0,29119,0,8.35678
554,1,X1,810000,405946,96697,48909,8.33928,8.38208
554,1,X2,403512,202511,48155,24140,8.40189,8.36259
554,1,Y1,0,367232,0,44135,0,8.39758
554,1,Y2,0,241225,0,28914,0,8.34215
555,1,X1,809434,405534,97225,48885,8.384,8.30975
555,1,X2,403448,202536,48401,24196,8.36301,8.37882
555,1,Y1,0,367063,0,43947,0,8.32687
555,1,Y2,0,241007,0,29134,0,8.34128
556,1,X1,808914,405821,97618,48733,8.33961,8.32746
556,1,X2,403420,202595,48712,24354,8.36841,8.2986
556,1,Y1,0,367475,0,44129,0,8.3178
556,1,Y2,0,240941,0,28958,0,8.31791
557,1,X1,808406,406145,97429,48489,8.37567,8.33053
557,1,X2,403138,202972,48485,23987,8.4079,8.34194
557,1,Y1,0,367908,0,43710,0,8.33683
557,1,Y2,0,241209,0,28766,0,8.33046
558,1,X1,808389,405819,97184,48834,8.3365,8.33567
558,1,X2,403107,203170,48246,24185,8.29022,8.33157
558,1,Y1,0,367895,0,44044,0,8.35644
558,1,Y2,0,241094,0,28975,0,8.30067
559,1,X1,808383,405813,97676,48565,8.36283,8.33184
559,1,X2,403833,203143,48230,24472,8.35157,8.31191
559,1,Y1,0,368027,0,44336,0,8.30873
559,1,Y2,0,240929,0,28701,0,8.35054
560,1,X1,809058,406627,97056,48425,8.34963,8.37654
560,1,X2,403510,202729,48464,24296,8.32535,8.39163
560,1,Y1,0,368146,0,43899,0,8.4022
560,1,Y2,0,241210,0,28822,0,8.35018
561,1,X1,809354,406511,97447,48886,8.32348,8.34812
561,1,X2,403138,202487,48771,24394,8.28045,8.34418
561,1,Y1,0,368036,0,44102,0,8.36871
561,1,Y2,0,240962,0,29178,0,8.31369
562,1,X1,809810,406773,96366,48684,8.31823,8.33064
562,1,X2,403780,202564,48206,24324,8.34238,8.30546
562,1,Y1,0,368453,0,44074,0,8.28364
562,1,Y2,0,240884,0,28934,0,8.38107
563,1,X1,810575,406598,96862,48843,8.32969,8.29812
563,1,X2,403687,202856,48690,24113,8.28129,8.27068
563,1,Y1,0,368549,0,44100,0,8.32082
563,1,Y2,0,240905,0,28856,0,8.2405
564,1,X1,810661,406733,97333,48935,8.32429,8.36898
564,1,X2,404517,203212,48133,24239,8.30748,8.36037
564,1,Y1,0,369159,0,44088,0,8.3611
564,1,Y2,0,240786,0,29086,0,8.37375
565,1,X1,810498,406413,97244,48687,8.30499,8.31774
565,1,X2,404756,203058,48520,24262,8.33314,8.27228
565,1,Y1,0,368736,0,44332,0,8.25902
565,1,Y2,0,240735,0,28617,0,8.37016
566,1,X1,810346,406141,96879,49000,8.32235,8.31622
566,1,X2,404560,202646,48265,24440,8.39447,8.37099
566,1,Y1,0,368564,0,44398,0,8.31688
566,1,Y2,0,240223,0,29042,0,8.3613
567,1,X1,811384,406026,96877,48612,8.29263,8.3213
567,1,X2,405088,202854,48209,24145,8.31038,8.40576
567,1,Y1,0,368806,0,43942,0,8.33915
567,1,Y2,0,240074,0,28815,0,8.36484
568,1,X1,811191,405770,97573,48610,8.37387,8.336
568,1,X2,405601,202976,48251,24151,8.33338,8.3669
568,1,Y1,0,368875,0,44085,0,8.31246
568,1,Y2,0,239871,0,28676,0,8.39821
569,1,X1,811567,405699,96957,48660,8.36191,8.36143
569,1,X2,405081,202700,48949,24450,8.33917,8.34532
569,1,Y1,0,368528,0,44339,0,8.34784
569,1,Y2,0,239871,0,28771,0,8.36867
570,1,X1,811438,405789,97640,48718,8.31466,8.31335
570,1,X2,404254,202728,49006,24247,8.3292,8.36471
570,1,Y1,0,368145,0,44433,0,8.31022
570,1,Y2,0,240372,0,28532,0,8.36187
571,1,X1,811378,405653,97572,48839,8.32395,8.37665
571,1,X2,404484,202498,48382,24389,8.29577,8.34532
571,1,Y1,0,368014,0,44198,0,8.38502
571,1,Y2,0,240137,0,29030,0,8.33758
572,1,X1,811697,405381,97004,48901,8.34736,8.32161
572,1,X2,404821,202388,48364,24258,8.34532,8.34137
572,1,Y1,0,367814,0,44290,0,8.33552
572,1,Y2,0,239955,0,28869,0,8.31688
573,1,X1,812226,405779,97043,48481,8.32234,8.32169
573,1,X2,405008,202242,48633,24387,8.31656,8.31804
573,1,Y1,0,367541,0,44258,0,8.32279
573,1,Y2,0,240480,0,28610,0,8.31688
574,1,X1,812012,405787,97776,48934,8.30955,8.33045
574,1,X2,405156,202063,48432,24384,8.32972,8.42758
574,1,Y1,0,367808,0,44108,0,8.37034
574,1,Y2,0,240042,0,29210,0,8.35128
575,1,X1,811213,405126,97762,49036,8.34188,8.34075
575,1,X2,404745,202136,48592,24007,8.29999,8.32545
575,1,Y1,0,367290,0,44315,0,8.34106
575,1,Y2,0,239972,0,28728,0,8.32749
576,1,X1,811437,405161,96735,48539,8.30847,8.34022
576,1,X2,405025,202045,47981,24213,8.33797,8.36121
576,1,Y1,0,367237,0,43865,0,8.35539
576,1,Y2,0,239969,0,28887,0,8.33479
577,1,X1,811537,405239,96978,48429,8.32733,8.36672
577,1,X2,405333,202085,48462,24210,8.30762,8.36138
577,1,Y1,0,367742,0,43813,0,8.36619
577,1,Y2,0,239582,0,28826,0,8.36304
578,1,X1,810755,405282,97966,48304,8.37174,8.34028
578,1,X2,405469,202099,48716,24285,8.37725,8.37768
578,1,Y1,0,367814,0,43884,0,8.35079
578,1,Y2,0,239567,0,28705,0,8.35586
579,1,X1,810588,405114,97888,48777,8.35523,8.37758
579,1,X2,405004,201866,49320,24365,8.32001,8.37012
579,1,Y1,0,367740,0,44070,0,8.38108
579,1,Y2,0,239240,0,29072,0,8.36602
580,1,X1,810945,405494,97143,48541,8.34182,8.36157
580,1,X2,404769,201683,48971,24158,8.35864,8.36638
580,1,Y1,0,367602,0,43901,0,8.33956
580,1,Y2,0,239575,0,28798,0,8.39916
581,1,X1,811865,405003,96565,48909,8.29988,8.29575
581,1,X2,405117,202003,48253,24089,8.36126,8.3404
581,1,Y1,0,367482,0,44225,0,8.34358
581,1,Y2,0,239524,0,28773,0,8.25962
582,1,X1,810600,405063,97885,48874,8.28446,8.30059
582,1,X2,404754,202417,48607,24038,8.35369,8.37549
582,1,Y1,0,367919,0,44061,0,8.29781
582,1,Y2,0,239561,0,28851,0,8.36723
583,1,X1,810059,405080,97861,48412,8.38465,8.34118
583,1,X2,404773,202671,48737,24079,8.32764,8.30803
583,1,Y1,0,368024,0,43874,0,8.31198
583,1,Y2,0,239727,0,28617,0,8.35804
584,1,X1,810239,405010,97118,48888,8.34907,8.33589
584,1,X2,404671,202342,48484,24362,8.35841,8.34972
584,1,Y1,0,367979,0,44210,0,8.34347
584,1,Y2,0,239373,0,29040,0,8.33595
585,1,X1,810637,405082,97099,48925,8.32736,8.34232
585,1,X2,404367,202661,48739,24174,8.35565,8.362
585,1,Y1,0,367738,0,44539,0,8.33519
585,1,Y2,0,240005,0,28560,0,8.3701
586,1,X1,810805,405311,97222,48350,8.31221,8.29282
586,1,X2,404505,202745,48778,24324,8.31973,8.3906
586,1,Y1,0,367662,0,43975,0,8.32105
586,1,Y2,0,240394,0,28699,0,8.33245
587,1,X1,811092,405443,97457,48760,8.34008,8.34657
587,1,X2,404670,202790,48603,24158,8.27321,8.28574
587,1,Y1,0,367643,0,44252,0,8.3427
587,1,Y2,0,240590,0,28666,0,8.3013
588,1,X1,811259,405169,96914,48857,8.34061,8.292
588,1,X2,404939,203144,48762,24301,8.29765,8.36167
588,1,Y1,0,367441,0,44299,0,8.34147
588,1,Y2,0,240872,0,28859,0,8.27472
589,1,X1,811608,405841,97432,48386,8.33606,8.33216
589,1,X2,405306,202921,48456,24185,8.29699,8.36924
589,1,Y1,0,367673,0,43750,0,8.36871
589,1,Y2,0,241089,0,28821,0,8.3078
590,1,X1,811742,405682,97304,48631,8.30081,8.33386
590,1,X2,405172,203169,48396,24368,8.26052,8.40012
590,1,Y1,0,367947,0,44143,0,8.38067
590,1,Y2,0,240904,0,28856,0,8.3182
591,1,X1,811810,406082,96888,48469,8.34874,8.30677
591,1,X2,405408,203371,48530,24246,8.32254,8.30999
591,1,Y1,0,368206,0,43972,0,8.34306
591,1,Y2,0,241247,0,28743,0,8.25397
592,1,X1,811279,405689,97358,48917,8.3264,8.31889
592,1,X2,405611,203385,48696,24429,8.31818,8.31778
592,1,Y1,0,367857,0,44397,0,8.30885
592,1,Y2,0,241217,0,28949,0,8.33334
593,1,X1,812135,405759,96882,48470,8.37543,8.33716
593,1,X2,405195,202938,48838,24550,8.36304,8.33719
593,1,Y1,0,367827,0,44058,0,8.32909
593,1,Y2,0,240870,0,28962,0,8.34946
594,1,X1,812030,405581,97346,48866,8.33647,8.29194
594,1,X2,405008,203136,48876,24257,8.33378,8.31174
594,1,Y1,0,368092,0,44084,0,8.30941
594,1,Y2,0,240625,0,29039,0,8.28197
595,1,X1,812037,405551,97347,48746,8.32943,8.31756
595,1,X2,405437,203067,48493,24391,8.3331,8.34082
595,1,Y1,0,367946,0,44360,0,8.31314
595,1,Y2,0,240672,0,28777,0,8.34409
596,1,X1,812533,405574,97656,48614,8.33234,8.29965
596,1,X2,405145,202921,48764,24451,8.31263,8.33839
596,1,Y1,0,367377,0,44358,0,8.33277
596,1,Y2,0,241118,0,28707,0,8.28146
597,1,X1,812125,405396,97339,48707,8.30291,8.25497
597,1,X2,405339,203457,48719,24083,8.27732,8.39343
597,1,Y1,0,367661,0,43977,0,8.33477
597,1,Y2,0,241192,0,28813,0,8.24892
598,1,X1,811921,405415,97436,48640,8.33512,8.35259
598,1,X2,405301,203588,48762,24321,8.32683,8.30065
598,1,Y1,0,367426,0,44286,0,8.33618
598,1,Y2,0,241577,0,28675,0,8.33388
599,1,X1,812823,405828,96664,48693,8.33277,8.39636
599,1,X2,405455,203201,48426,24420,8.30853,8.35901
599,1,Y1,0,367440,0,43985,0,8.3626
599,1,Y2,0,241589,0,29128,0,8.41603
600,1,X1,811382,405844,97642,48590,8.30706,8.32007
600,1,X2,405464,203077,48854,24407,8.29991,8.39989
600,1,Y1,0,367988,0,44042,0,8.36047
600,1,Y2,0,240933,0,28955,0,8.32588
601,1,X1,811482,405835,96991,48510,8.34815,8.33131
601,1,X2,405528,203081,48515,24366,8.31901,8.27744
601,1,Y1,0,368121,0,43872,0,8.282
601,1,Y2,0,240795,0,29004,0,8.36064
602,1,X1,810572,406173,97871,48504,8.35748,8.3377
602,1,X2,405606,202572,48575,24482,8.32471,8.27735
602,1,Y1,0,368121,0,44184,0,8.3055
602,1,Y2,0,240624,0,28802,0,8.33581
603,1,X1,809832,406019,97249,48483,8.34473,8.33459
603,1,X2,405552,202603,48319,24280,8.34717,8.40268
603,1,Y1,0,368238,0,44004,0,8.34201
603,1,Y2,0,240384,0,28759,0,8.38072
604,1,X1,811357,405991,96528,48637,8.36227,8.33355
604,1,X2,406021,202657,48562,24553,8.29457,8.33165
604,1,Y1,0,368543,0,44164,0,8.32185
604,1,Y2,0,240105,0,29026,0,8.34976
605,1,X1,811078,406441,97252,48359,8.33271,8.32248
605,1,X2,405902,202650,48828,24251,8.34146,8.34085
605,1,Y1,0,368768,0,43920,0,8.29597
605,1,Y2,0,240323,0,28690,0,8.3786
606,1,X1,810256,406271,97450,48963,8.36785,8.38891
606,1,X2,405854,202738,48840,24260,8.30678,8.35573
606,1,Y1,0,368840,0,44393,0,8.36017
606,1,Y2,0,240169,0,28830,0,8.40524
607,1,X1,810668,406404,96997,48572,8.35795,8.36993
607,1,X2,405966,202918,48855,24304,8.34551,8.29353
607,1,Y1,0,369102,0,44338,0,8.33163
607,1,Y2,0,240220,0,28538,0,8.36436
608,1,X1,810997,406396,97340,48695,8.32141,8.33521
608,1,X2,406525,202607,48130,24470,8.29441,8.31819
608,1,Y1,0,369191,0,44204,0,8.3111
608,1,Y2,0,239812,0,28961,0,8.35762
609,1,X1,810356,406284,97510,48636,8.33356,8.37374
609,1,X2,406336,202921,48932,24181,8.37049,8.39386
609,1,Y1,0,369499,0,44112,0,8.39452
609,1,Y2,0,239706,0,28705,0,8.35875
610,1,X1,809741,405917,97628,49064,8.37942,8.36308
610,1,X2,406393,202955,48344,24086,8.35429,8.34364
610,1,Y1,0,369324,0,44330,0,8.33636
610,1,Y2,0,239548,0,28820,0,8.38793
611,1,X1,810596,406409,97172,48339,8.3727,8.36898
611,1,X2,405998,202640,48486,24622,8.35107,8.29689
611,1,Y1,0,369310,0,44354,0,8.32385
611,1,Y2,0,239739,0,28607,0,8.3769
612,1,X1,810489,406056,97438,48955,8.33044,8.33625
612,1,X2,406521,202543,48684,24248,8.42192,8.37842
612,1,Y1,0,369158,0,44262,0,8.37759
612,1,Y2,0,239441,0,28941,0,8.30835
613,1,X1,811108,406422,97163,48405,8.31869,8.34259
613,1,X2,406094,202551,49071,24099,8.28255,8.3301
613,1,Y1,0,369416,0,43818,0,8.32913
613,1,Y2,0,239557,0,28686,0,8.35265
614,1,X1,810842,406145,97843,48705,8.35472,8.34812
614,1,X2,405172,202526,49127,24411,8.39752,8.29376
614,1,Y1,0,369281,0,44205,0,8.35553
614,1,Y2,0,239390,0,28911,0,8.29089
615,1,X1,810311,406017,97378,48513,8.35421,8.31579
615,1,X2,405019,202457,48670,24322,8.37255,8.28772
615,1,Y1,0,368965,0,44169,0,8.284
615,1,Y2,0,239509,0,28666,0,8.34096
616,1,X1,811265,406398,96751,48418,8.3378,8.33039
616,1,X2,405081,202335,48525,24176,8.32429,8.33091
616,1,Y1,0,369154,0,43922,0,8.33723
616,1,Y2,0,239579,0,28672,0,8.32035
617,1,X1,811103,406171,97133,48665,8.29779,8.36583
617,1,X2,404297,202519,48989,24397,8.26894,8.37148
617,1,Y1,0,368952,0,44305,0,8.38792
617,1,Y2,0,239738,0,28757,0,8.33658
618,1,X1,810588,406027,97533,48765,8.30899,8.36251
618,1,X2,404056,202384,48607,24580,8.31409,8.31172
618,1,Y1,0,368832,0,44477,0,8.3482
618,1,Y2,0,239579,0,28868,0,8.34131
619,1,X1,810404,406113,97073,48710,8.3739,8.36346
619,1,X2,403862,202413,48353,24254,8.37024,8.37392
619,1,Y1,0,369173,0,44105,0,8.36209
619,1,Y2,0,239353,0,28859,0,8.37434
620,1,X1,810106,406066,97663,48936,8.33748,8.3561
620,1,X2,404252,202549,48417,24238,8.40599,8.38613
620,1,Y1,0,368807,0,44621,0,8.38453
620,1,Y2,0,239808,0,28553,0,8.33716
621,1,X1,809578,405960,97756,48535,8.30135,8.34719
621,1,X2,403922,202439,48520,24328,8.35476,8.32304
621,1,Y1,0,368588,0,44316,0,8.32907
621,1,Y2,0,239811,0,28547,0,8.35475
622,1,X1,810269,406399,96986,48567,8.36384,8.33002
622,1,X2,403955,202337,48688,24387,8.34072,8.32013
622,1,Y1,0,368709,0,44264,0,8.32105
622,1,Y2,0,240027,0,28690,0,8.33545
623,1,X1,810727,406231,96445,48980,8.33789,8.34365
623,1,X2,404563,202404,48277,24344,8.34803,8.37574
623,1,Y1,0,368877,0,44359,0,8.37242
623,1,Y2,0,239758,0,28965,0,8.32657
624,1,X1,810203,405787,97815,49006,8.32223,8.32267
624,1,X2,404829,202450,48233,24189,8.33299,8.35053
624,1,Y1,0,368731,0,44516,0,8.33494
624,1,Y2,0,239506,0,28679,0,8.32714
625,1,X1,810231,405592,96875,49021,8.3655,8.34185
625,1,X2,404733,202662,48411,24046,8.41259,8.32808
625,1,Y1,0,368994,0,44118,0,8.31287
625,1,Y2,0,239260,0,28949,0,8.37459
626,1,X1,809826,405672,97171,48369,8.36268,8.33571
626,1,X2,404946,202704,48673,24357,8.36965,8.34409
626,1,Y1,0,369137,0,44150,0,8.32958
626,1,Y2,0,239239,0,28576,0,8.35232
627,1,X1,810194,405449,96776,48532,8.3535,8.29593
627,1,X2,404660,202366,48488,24622,8.30325,8.30895
627,1,Y1,0,368674,0,44431,0,8.27344
627,1,Y2,0,239141,0,28723,0,8.34189
628,1,X1,810447,405751,97154,48534,8.32112,8.33302
628,1,X2,404839,202375,48570,24055,8.32975,8.30962
628,1,Y1,0,368594,0,44248,0,8.32659
628,1,Y2,0,239532,0,28341,0,8.32321
629,1,X1,811854,405899,96580,48562,8.32943,8.33366
629,1,X2,405186,202509,48238,24342,8.31552,8.39146
629,1,Y1,0,369006,0,44080,0,8.36638
629,1,Y2,0,239402,0,28824,0,8.33243
630,1,X1,812041,405959,97056,48503,8.31203,8.41717
630,1,X2,405107,202449,48504,24283,8.29259,8.26051
630,1,Y1,0,368874,0,44085,0,8.39133
630,1,Y2,0,239534,0,28701,0,8.32431
631,1,X1,812318,406150,97487,48484,8.34983,8.3438
631,1,X2,404658,202491,48699,24279,8.31105,8.33535
631,1,Y1,0,368619,0,44077,0,8.36888
631,1,Y2,0,240022,0,28686,0,8.29812
632,1,X1,811276,405775,97623,48704,8.3381,8.31843
632,1,X2,404520,202721,48789,24095,8.32417,8.25296
632,1,Y1,0,368420,0,44175,0,8.27694
632,1,Y2,0,240076,0,28624,0,8.32735
633,1,X1,811449,404931,97505,48924,8.37749,8.3365
633,1,X2,404449,202777,48815,24196,8.3543,8.35708
633,1,Y1,0,368196,0,44133,0,8.31011
633,1,Y2,0,239512,0,28987,0,8.39387
634,1,X1,812209,405345,96755,48459,8.31382,8.35318
634,1,X2,404713,202702,48383,24588,8.33396,8.34688
634,1,Y1,0,368565,0,44215,0,8.36587
634,1,Y2,0,239482,0,28832,0,8.32835
635,1,X1,812342,404766,97216,49019,8.28793,8.30698
635,1,X2,404426,203087,48696,24209,8.35878,8.37441
635,1,Y1,0,368641,0,44393,0,8.31257
635,1,Y2,0,239212,0,28835,0,8.35499
636,1,X1,812046,404793,97243,48595,8.36878,8.39269
636,1,X2,404572,203333,48537,24180,8.37025,8.32907
636,1,Y1,0,368700,0,44185,0,8.39586
636,1,Y2,0,239426,0,28590,0,8.334
637,1,X1,812912,405199,97353,48485,8.35402,8.33726
637,1,X2,404106,203002,48689,24391,8.35452,8.33992
637,1,Y1,0,368510,0,44296,0,8.30721
637,1,Y2,0,239691,0,28580,0,8.38611
638,1,X1,811857,405224,98272,48612,8.32688,8.34138
638,1,X2,404623,202960,48102,24370,8.35248,8.21961
638,1,Y1,0,368245,0,44396,0,8.30352
638,1,Y2,0,239939,0,28586,0,8.29637
639,1,X1,812825,405225,96769,48848,8.29396,8.34108
639,1,X2,404981,203053,48475,24162,8.32532,8.32717
639,1,Y1,0,368489,0,44315,0,8.32258
639,1,Y2,0,239789,0,28695,0,8.35794
640,1,X1,812513,405163,97756,48474,8.38913,8.34511
640,1,X2,405223,202749,48308,24566,8.34363,8.38724
640,1,Y1,0,368120,0,44314,0,8.33001
640,1,Y2,0,239792,0,28726,0,8.40444
641,1,X1,811981,405012,97977,48432,8.3334,8.3509
641,1,X2,404987,202582,48681,24394,8.32715,8.33172
641,1,Y1,0,368240,0,43936,0,8.36039
641,1,Y2,0,239354,0,28890,0,8.32028
642,1,X1,812047,405004,97648,48454,8.29707,8.32082
642,1,X2,404999,202775,48304,24204,8.35836,8.36432
642,1,Y1,0,368596,0,43739,0,8.35632
