Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
209,1,a0,97482,14476,6.71878
209,1,a1,5914,910,6.35385
209,1,b0,97501,14476,6.7196
209,1,b1,5783,878,6.43622
209,1,a0.b0,97482,14475,6.71917
209,1,a1.b1,5307,819,6.43346
210,1,X,97598,14570,6.72759
210,1,Y,0,0,0
210,1,a0,97562,14554,6.73176
210,1,a1,6067,850,6.91294
210,1,b0,97572,14562,6.7306
210,1,b1,5933,815,6.94969
210,1,a0.b0,97559,14554,6.73176
210,1,a1.b1,5431,755,6.96954
211,1,X,97733,14491,6.64626
211,1,Y,0,0,0
211,1,a0,97703,14467,6.65404
211,1,a1,6146,896,6.60714
211,1,b0,97712,14466,6.65602
211,1,b1,5996,892,6.63565
211,1,a0.b0,97700,14464,6.65521
211,1,a1.b1,5490,814,6.63391
212,1,X,97554,14590,6.63598
212,1,Y,0,0,0
212,1,a0,97532,14572,6.64178
212,1,a1,6164,942,6.71656
212,1,b0,97539,14572,6.64274
212,1,b1,5980,935,6.87701
212,1,a0.b0,97529,14570,6.64255
212,1,a1.b1,5473,846,6.89007
213,1,X,97593,14649,6.67356
213,1,Y,0,0,0
213,1,a0,97552,14637,6.67712
213,1,a1,6369,906,6.38411
213,1,b0,97564,14637,6.67814
213,1,b1,6159,879,6.48009
213,1,a0.b0,97549,14635,6.6779
213,1,a1.b1,5655,800,6.53125
214,1,X,97631,14505,6.69459
214,1,Y,0,0,0
214,1,a0,97585,14480,6.70401
214,1,a1,6559,938,6.32836
214,1,b0,97597,14479,6.70468
214,1,b1,6321,908,6.38106
214,1,a0.b0,97583,14477,6.70505
214,1,a1.b1,5809,832,6.37861
215,1,X,97507,14723,6.67724
215,1,Y,0,0,0
215,1,a0,97473,14693,6.68842
215,1,a1,6646,1049,6.26597
215,1,b0,97484,14692,6.68901
215,1,b1,6366,1040,6.33077
215,1,a0.b0,97469,14691,6.6892
215,1,a1.b1,5848,949,6.28978
216,1,X,97579,14566,6.67053
216,1,Y,0,0,0
216,1,a0,97536,14550,6.67533
216,1,a1,6884,995,6.34271
216,1,b0,97553,14547,6.67773
216,1,b1,6589,946,6.38055
216,1,a0.b0,97533,14546,6.67689
216,1,a1.b1,6037,889,6.3712
217,1,X,97561,14574,6.6854
217,1,Y,0,0,0
217,1,a0,97504,14552,6.69214
217,1,a1,7101,1028,6.12451
217,1,b0,97520,14554,6.69294
217,1,b1,6804,985,6.01929
217,1,a0.b0,97500,14550,6.69292
217,1,a1.b1,6228,906,6.03201
218,1,X,97446,14899,6.61682
218,1,Y,0,0,0
218,1,a0,97399,14867,6.62857
218,1,a1,7304,1106,5.90868
218,1,b0,97420,14864,6.62971
218,1,b1,6997,1053,5.94302
218,1,a0.b0,97396,14864,6.62971
218,1,a1.b1,6409,971,5.92894
219,1,X,96999,14952,6.71335
219,1,Y,0,0,0
219,1,a0,96938,14934,6.72003
219,1,a1,7465,1151,6.01825
219,1,b0,96965,14933,6.72055
219,1,b1,7180,1076,6.11059
219,1,a0.b0,96934,14932,6.7208
219,1,a1.b1,6566,998,6.08216
220,1,X,96910,14479,6.64832
220,1,Y,0,0,0
220,1,a0,96844,14450,6.65744
220,1,a1,7747,1115,5.9991
220,1,b0,96870,14451,6.65843
220,1,b1,7419,1080,5.9787
220,1,a0.b0,96840,14446,6.6588
220,1,a1.b1,6791,984,5.99187
221,1,X,96719,14730,6.74997
221,1,Y,0,0,0
221,1,a0,96663,14693,6.76261
221,1,a1,8021,1176,5.70238
221,1,b0,96683,14695,6.76325
221,1,b1,7686,1124,5.66815
221,1,a0.b0,96655,14690,6.76378
221,1,a1.b1,7024,1035,5.72077
222,1,X,96741,14626,6.65931
222,1,Y,0,0,0
222,1,a0,96665,14595,6.66852
222,1,a1,8348,1233,5.75912
222,1,b0,96692,14594,6.67144
222,1,b1,7987,1175,5.73702
222,1,a0.b0,96659,14587,6.67156
222,1,a1.b1,7311,1075,5.76372
223,1,X,96670,14546,6.60312
223,1,Y,0,0,0
223,1,a0,96600,14500,6.61848
223,1,a1,8618,1267,5.71665
223,1,b0,96636,14499,6.6208
223,1,b1,8242,1209,5.73945
223,1,a0.b0,96593,14494,6.62081
223,1,a1.b1,7557,1106,5.77848
224,1,X,96766,14374,6.64429
224,1,Y,0,0,0
224,1,a0,96692,14344,6.65484
224,1,a1,8835,1270,5.56614
224,1,b0,96728,14341,6.657
224,1,b1,8431,1222,5.71849
224,1,a0.b0,96686,14337,6.6576
224,1,a1.b1,7717,1108,5.66607
225,1,X,96968,14565,6.63556
225,1,Y,0,0,0
225,1,a0,96891,14529,6.64815
225,1,a1,9149,1316,5.81383
225,1,b0,96917,14529,6.64953
225,1,b1,8722,1248,5.75
225,1,a0.b0,96877,14523,6.65049
225,1,a1.b1,7989,1146,5.69983
226,1,X,97184,14490,6.65038
226,1,Y,0,0,0
226,1,a0,97081,14450,6.66519
226,1,a1,9370,1431,5.71488
226,1,b0,97130,14441,6.66955
226,1,b1,8895,1362,5.68429
226,1,a0.b0,97075,14436,6.67068
226,1,a1.b1,8150,1259,5.69261
227,1,X,96952,14762,6.64991
227,1,Y,0,0,0
227,1,a0,96862,14707,6.67023
227,1,a1,9553,1401,5.58958
227,1,b0,96901,14711,6.6693
227,1,b1,9066,1345,5.69294
227,1,a0.b0,96850,14702,6.67215
227,1,a1.b1,8287,1232,5.6461
228,1,X,96749,14560,6.61264
228,1,Y,0,0,0
228,1,a0,96668,14515,6.62756
228,1,a1,9783,1386,5.68975
228,1,b0,96711,14512,6.63093
228,1,b1,9244,1334,5.81634
228,1,a0.b0,96662,14504,6.63183
228,1,a1.b1,8455,1220,5.76803
229,1,X,96809,14411,6.75213
229,1,Y,0,0,0
229,1,a0,96694,14381,6.76253
229,1,a1,9934,1444,6.01247
229,1,b0,96748,14380,6.76439
229,1,b1,9396,1363,6.16801
229,1,a0.b0,96681,14375,6.7648
229,1,a1.b1,8592,1246,6.13804
230,1,X,96685,14616,6.60954
230,1,Y,0,0,0
230,1,a0,96582,14565,6.62726
230,1,a1,10063,1487,5.7774
230,1,b0,96644,14562,6.63027
230,1,b1,9497,1416,5.82839
230,1,a0.b0,96573,14552,6.63228
230,1,a1.b1,8682,1296,5.81482
231,1,X,96889,14607,6.63298
231,1,Y,0,0,0
231,1,a0,96774,14567,6.64447
231,1,a1,10258,1556,5.92031
231,1,b0,96844,14571,6.64635
231,1,b1,9667,1464,6.02527
231,1,a0.b0,96770,14558,6.64796
231,1,a1.b1,8811,1347,6.06459
232,1,X,96935,14664,6.65787
232,1,Y,0,0,0
232,1,a0,96807,14619,6.67282
232,1,a1,10310,1585,6.08959
232,1,b0,96881,14622,6.67371
232,1,b1,9697,1491,6.05969
232,1,a0.b0,96798,14615,6.67438
232,1,a1.b1,8824,1360,6.11324
233,1,X,96712,14665,6.642
233,1,Y,0,0,0
233,1,a0,96596,14609,6.65946
233,1,a1,10389,1578,5.98796
233,1,b0,96672,14615,6.6611
233,1,b1,9761,1488,5.88844
233,1,a0.b0,96584,14600,6.66295
233,1,a1.b1,8888,1349,5.90956
234,1,X,96554,14602,6.63834
234,1,Y,0,0,0
234,1,a0,96416,14566,6.64836
234,1,a1,10451,1619,6.14021
234,1,b0,96495,14568,6.65129
234,1,b1,9824,1508,6.15318
234,1,a0.b0,96409,14555,6.65263
234,1,a1.b1,8917,1392,6.13218
235,1,X,96750,14594,6.67315
235,1,Y,0,0,0
235,1,a0,96615,14533,6.69091
235,1,a1,10405,1656,6.03502
235,1,b0,96691,14543,6.69264
235,1,b1,9750,1552,6.04253
235,1,a0.b0,96604,14527,6.69326
235,1,a1.b1,8853,1426,6.07574
236,1,X,96751,14589,6.63424
236,1,Y,0,0,0
236,1,a0,96606,14542,6.64943
236,1,a1,10478,1622,6.20284
236,1,b0,96705,14540,6.65282
236,1,b1,9794,1541,6.34718
236,1,a0.b0,96596,14534,6.65254
236,1,a1.b1,8887,1397,6.30923
237,1,X,96887,14538,6.72059
237,1,Y,0,0,0
237,1,a0,96745,14485,6.73649
237,1,a1,10515,1622,6.05179
237,1,b0,96842,14500,6.73483
237,1,b1,9831,1515,6.01716
237,1,a0.b0,96737,14477,6.73945
237,1,a1.b1,8925,1386,6.03968
238,1,X,96976,14382,6.60729
238,1,Y,0,0,0
238,1,a0,96824,14335,6.621
238,1,a1,10620,1568,6.23342
238,1,b0,96920,14344,6.62172
238,1,b1,9991,1458,6.24006
238,1,a0.b0,96814,14329,6.62335
238,1,a1.b1,9043,1327,6.20271
239,1,X,97329,14573,6.69334
239,1,Y,0,0,0
239,1,a0,97168,14514,6.71124
239,1,a1,10934,1549,6.43576
239,1,b0,97274,14520,6.71315
239,1,b1,10250,1453,6.3861
239,1,a0.b0,97163,14504,6.71477
239,1,a1.b1,9296,1321,6.45723
240,1,X,97215,14481,6.6396
240,1,Y,0,0,0
240,1,a0,97046,14422,6.65865
240,1,a1,11031,1699,6.35315
240,1,b0,97165,14429,6.65971
240,1,b1,10282,1596,6.33145
240,1,a0.b0,97042,14417,6.66061
240,1,a1.b1,9341,1443,6.35551
241,1,X,97197,14643,6.63764
241,1,Y,0,0,0
241,1,a0,97042,14578,6.65674
241,1,a1,10996,1704,6.17723
241,1,b0,97144,14598,6.65482
241,1,b1,10256,1592,6.13254
241,1,a0.b0,97032,14575,6.65791
241,1,a1.b1,9297,1454,6.10248
242,1,X,96945,14628,6.60774
242,1,Y,0,0,0
242,1,a0,96768,14577,6.6229
242,1,a1,11192,1702,6.17098
242,1,b0,96884,14582,6.62522
242,1,b1,10414,1567,6.31461
242,1,a0.b0,96757,14570,6.6256
242,1,a1.b1,9454,1428,6.2612
243,1,X,97180,14392,6.67433
243,1,Y,0,0,0
243,1,a0,97006,14325,6.69291
243,1,a1,11412,1686,6.09786
243,1,b0,97114,14340,6.6947
243,1,b1,10630,1584,6.1572
243,1,a0.b0,96992,14318,6.6957
243,1,a1.b1,9647,1445,6.10934
244,1,X,97112,14694,6.5867
244,1,Y,0,0,0
244,1,a0,96940,14629,6.60612
244,1,a1,11457,1783,6.10881
244,1,b0,97043,14635,6.60854
244,1,b1,10711,1643,6.1692
244,1,a0.b0,96926,14617,6.61045
244,1,a1.b1,9703,1521,6.10388
245,1,X,96957,14660,6.60184
245,1,Y,0,0,0
245,1,a0,96779,14592,6.6224
245,1,a1,11747,1728,6.0625
245,1,b0,96892,14594,6.62649
245,1,b1,10912,1639,6.05003
245,1,a0.b0,96768,14578,6.62738
245,1,a1.b1,9905,1469,6.02315
246,1,X,97093,14516,6.62262
246,1,Y,0,0,0
246,1,a0,96904,14447,6.642
246,1,a1,12074,1801,6.09883
246,1,b0,97024,14452,6.64711
246,1,b1,11177,1676,6.17303
246,1,a0.b0,96893,14436,6.6463
246,1,a1.b1,10182,1515,6.20396
247,1,X,96947,14687,6.68959
247,1,Y,0,0,0
247,1,a0,96741,14617,6.71294
247,1,a1,12338,1817,6.16841
247,1,b0,96870,14622,6.71468
247,1,b1,11405,1688,6.17062
247,1,a0.b0,96730,14607,6.71685
247,1,a1.b1,10406,1534,6.19817
248,1,X,96733,14757,6.65921
248,1,Y,0,0,0
248,1,a0,96505,14682,6.68104
248,1,a1,12587,1905,6.08346
248,1,b0,96636,14690,6.68502
248,1,b1,11569,1798,6.104
248,1,a0.b0,96496,14672,6.68491
248,1,a1.b1,10561,1644,6.11679
249,1,X,96630,14620,6.68181
249,1,Y,0,0,0
249,1,a0,96414,14526,6.71045
249,1,a1,12835,1976,5.99899
249,1,b0,96542,14538,6.71385
249,1,b1,11784,1846,5.93662
249,1,a0.b0,96401,14518,6.7136
249,1,a1.b1,10753,1696,5.89564
250,1,X,96913,14440,6.63172
250,1,Y,0,0,0
250,1,a0,96699,14354,6.65731
250,1,a1,13109,2031,5.96258
250,1,b0,96831,14364,6.66054
250,1,b1,12059,1845,5.98753
250,1,a0.b0,96685,14342,6.66183
250,1,a1.b1,10992,1690,5.95444
251,1,X,96913,14588,6.71792
251,1,Y,0,0,0
251,1,a0,96690,14511,6.73992
251,1,a1,13505,1994,5.79087
251,1,b0,96819,14517,6.74471
251,1,b1,12404,1843,5.8611
251,1,a0.b0,96663,14499,6.74467
251,1,a1.b1,11300,1691,5.81845
252,1,X,97049,14490,6.64265
252,1,Y,0,0,0
252,1,a0,96763,14418,6.66528
252,1,a1,13928,2078,6.04524
252,1,b0,96929,14408,6.67386
252,1,b1,12773,1936,6.08264
252,1,a0.b0,96749,14393,6.67505
252,1,a1.b1,11649,1761,6.08575
253,1,X,97040,14636,6.64751
253,1,Y,0,0,0
253,1,a0,96762,14510,6.68436
253,1,a1,14377,2114,5.72564
253,1,b0,96912,14535,6.68641
253,1,b1,13177,1948,5.77875
253,1,a0.b0,96737,14501,6.68788
253,1,a1.b1,12022,1777,5.74114
254,1,X,97228,14544,6.57763
254,1,Y,0,0,0
254,1,a0,96925,14429,6.61279
254,1,a1,14871,2210,5.65837
254,1,b0,97085,14436,6.61866
254,1,b1,13616,2029,5.63036
254,1,a0.b0,96898,14410,6.62019
254,1,a1.b1,12439,1856,5.62877
255,1,X,96869,14718,6.64058
255,1,Y,0,0,0
255,1,a0,96596,14584,6.67869
255,1,a1,15071,2344,5.59599
255,1,b0,96756,14596,6.68622
255,1,b1,13782,2099,5.58456
255,1,a0.b0,96575,14562,6.68672
255,1,a1.b1,12567,1950,5.50308
256,1,X,96714,14555,6.64328
256,1,Y,0,0,0
256,1,a0,96419,14458,6.67354
256,1,a1,15340,2279,5.70162
256,1,b0,96593,14459,6.67902
256,1,b1,14038,2073,5.73903
256,1,a0.b0,96398,14439,6.68038
256,1,a1.b1,12812,1874,5.6841
257,1,X,96495,14761,6.65429
257,1,Y,0,0,0
257,1,a0,96152,14642,6.69171
257,1,a1,15730,2399,5.72905
257,1,b0,96336,14655,6.69396
257,1,b1,14368,2211,5.71642
257,1,a0.b0,96132,14623,6.6989
257,1,a1.b1,13125,2012,5.71471
258,1,X,96621,14505,6.58325
258,1,Y,0,0,0
258,1,a0,96297,14352,6.63301
258,1,a1,15924,2488,5.83159
258,1,b0,96487,14361,6.63798
258,1,b1,14541,2283,5.8353
258,1,a0.b0,96274,14333,6.64027
258,1,a1.b1,13277,2090,5.80191
259,1,X,96448,14582,6.68345
259,1,Y,0,0,0
259,1,a0,96140,14447,6.72354
259,1,a1,16163,2457,5.8197
259,1,b0,96344,14459,6.73062
259,1,b1,14766,2257,5.89632
259,1,a0.b0,96116,14426,6.73187
259,1,a1.b1,13460,2077,5.8623
260,1,X,96532,14445,6.64417
260,1,Y,0,0,0
260,1,a0,96173,14342,6.67647
260,1,a1,16455,2507,5.93538
260,1,b0,96394,14354,6.67939
260,1,b1,14966,2322,5.96856
260,1,a0.b0,96150,14320,6.68499
260,1,a1.b1,13647,2114,5.94371
261,1,X,96898,14356,6.62399
261,1,Y,0,0,0
261,1,a0,96553,14216,6.66692
261,1,a1,16638,2543,5.88871
261,1,b0,96798,14229,6.67306
261,1,b1,15069,2339,5.83112
261,1,a0.b0,96537,14195,6.67531
261,1,a1.b1,13743,2147,5.89334
262,1,X,96955,14522,6.70507
262,1,Y,0,0,0
262,1,a0,96564,14407,6.73534
262,1,a1,16982,2525,5.86495
262,1,b0,96814,14431,6.74035
262,1,b1,15390,2271,5.92558
262,1,a0.b0,96544,14393,6.74071
262,1,a1.b1,14000,2100,5.87333
263,1,X,96945,14689,6.62489
263,1,Y,0,0,0
263,1,a0,96564,14537,6.66836
263,1,a1,17269,2673,5.8526
263,1,b0,96803,14557,6.67459
263,1,b1,15591,2466,5.897
263,1,a0.b0,96537,14518,6.67551
263,1,a1.b1,14181,2259,5.87428
264,1,X,96762,14658,6.69177
264,1,Y,0,0,0
264,1,a0,96372,14517,6.73652
264,1,a1,17317,2683,5.85389
264,1,b0,96627,14528,6.74243
264,1,b1,15629,2437,5.82396
264,1,a0.b0,96348,14492,6.74641
264,1,a1.b1,14210,2210,5.81584
265,1,X,96623,14642,6.62239
265,1,Y,0,0,0
265,1,a0,96207,14505,6.66253
265,1,a1,17483,2671,5.99027
265,1,b0,96486,14527,6.66655
265,1,b1,15808,2399,5.93706
265,1,a0.b0,96180,14484,6.67074
265,1,a1.b1,14359,2191,5.89366
266,1,X,96246,14845,6.65106
266,1,Y,0,0,0
266,1,a0,95792,14711,6.69023
266,1,a1,17682,2720,6.07132
266,1,b0,96095,14729,6.69455
266,1,b1,15957,2486,6.01368
266,1,a0.b0,95771,14687,6.69933
266,1,a1.b1,14511,2262,6.03669
267,1,X,96201,14623,6.62149
267,1,Y,0,0,0
267,1,a0,95722,14462,6.66761
267,1,a1,17895,2778,6.04212
267,1,b0,96028,14490,6.67184
267,1,b1,16131,2512,6.00358
267,1,a0.b0,95693,14442,6.67518
267,1,a1.b1,14686,2296,5.99477
268,1,X,96219,14501,6.60044
268,1,Y,0,0,0
268,1,a0,95720,14317,6.65475
268,1,a1,18228,2727,5.77961
268,1,b0,96051,14341,6.66104
268,1,b1,16416,2463,5.79862
268,1,a0.b0,95696,14288,6.66601
268,1,a1.b1,14895,2269,5.78625
269,1,X,96176,14629,6.66143
269,1,Y,0,0,0
269,1,a0,95694,14447,6.7153
269,1,a1,18447,2869,6.07773
269,1,b0,96026,14478,6.71944
269,1,b1,16657,2571,6.07118
269,1,a0.b0,95666,14424,6.72442
269,1,a1.b1,15140,2333,6.10201
270,1,X,96233,14519,6.64385
270,1,Y,0,0,0
270,1,a0,95749,14350,6.69087
270,1,a1,18462,2941,6.02482
270,1,b0,96077,14386,6.69519
270,1,b1,16714,2642,6.0969
270,1,a0.b0,95719,14323,6.7016
270,1,a1.b1,15165,2415,6.02774
271,1,X,96521,14468,6.7001
271,1,Y,0,0,0
271,1,a0,95985,14318,6.74291
271,1,a1,18957,2717,6.19764
271,1,b0,96351,14329,6.75448
271,1,b1,17145,2471,6.12586
271,1,a0.b0,95960,14288,6.75483
271,1,a1.b1,15533,2257,6.13203
272,1,X,96830,14387,6.52749
272,1,Y,0,0,0
272,1,a0,96274,14211,6.58159
272,1,a1,19396,2844,5.93143
272,1,b0,96646,14230,6.58693
272,1,b1,17529,2598,5.96728
272,1,a0.b0,96239,14186,6.59143
272,1,a1.b1,15888,2358,5.87998
273,1,X,96721,14519,6.52297
273,1,Y,0,0,0
273,1,a0,96155,14319,6.58112
273,1,a1,19622,2999,5.88196
273,1,b0,96546,14348,6.58747
273,1,b1,17714,2728,5.80975
273,1,a0.b0,96132,14284,6.59479
273,1,a1.b1,16086,2491,5.79647
274,1,X,96677,14539,6.62288
274,1,Y,0,0,0
274,1,a0,96081,14347,6.67673
274,1,a1,19838,3100,6.04032
274,1,b0,96484,14381,6.68417
274,1,b1,17922,2792,6.02937
274,1,a0.b0,96049,14325,6.68544
274,1,a1.b1,16250,2566,6.03118
275,1,X,96857,14425,6.64666
275,1,Y,0,0,0
275,1,a0,96230,14201,6.7084
275,1,a1,20230,3090,6.01003
275,1,b0,96631,14250,6.71502
275,1,b1,18217,2821,6.08295
275,1,a0.b0,96185,14170,6.72089
275,1,a1.b1,16525,2573,6.04431
276,1,X,96357,14882,6.51458
276,1,Y,0,0,0
276,1,a0,95731,14655,6.57782
276,1,a1,20412,3292,5.90826
276,1,b0,96149,14675,6.59107
276,1,b1,18286,3019,5.90494
276,1,a0.b0,95683,14612,6.59424
276,1,a1.b1,16593,2756,5.89187
277,1,X,96237,14586,6.69169
277,1,Y,0,0,0
277,1,a0,95554,14373,6.7496
277,1,a1,20857,3179,6.02925
277,1,b0,96000,14403,6.76248
277,1,b1,18666,2858,5.96536
277,1,a0.b0,95516,14328,6.76745
277,1,a1.b1,16954,2608,5.93098
278,1,X,96450,14296,6.61982
278,1,Y,0,0,0
278,1,a0,95788,14030,6.69829
278,1,a1,21310,3201,5.79225
278,1,b0,96245,14087,6.70199
278,1,b1,19096,2867,5.71957
278,1,a0.b0,95756,13996,6.71199
278,1,a1.b1,17323,2630,5.67072
279,1,X,96424,14789,6.65116
279,1,Y,0,0,0
279,1,a0,95696,14581,6.71621
279,1,a1,21686,3386,5.90254
279,1,b0,96166,14613,6.71799
279,1,b1,19416,3055,5.95548
279,1,a0.b0,95650,14555,6.72628
279,1,a1.b1,17650,2787,5.93793
280,1,X,96446,14533,6.57387
280,1,Y,0,0,0
280,1,a0,95687,14271,6.65048
280,1,a1,22142,3461,5.91939
280,1,b0,96191,14298,6.66289
280,1,b1,19722,3155,5.90396
280,1,a0.b0,95646,14232,6.66575
280,1,a1.b1,17925,2892,5.90422
281,1,X,96283,14727,6.51762
281,1,Y,0,0,0
281,1,a0,95496,14452,6.59272
281,1,a1,22613,3464,5.69977
281,1,b0,96025,14498,6.60291
281,1,b1,20070,3119,5.73966
281,1,a0.b0,95451,14418,6.60549
281,1,a1.b1,18282,2843,5.66901
282,1,X,96380,14654,6.6953
282,1,Y,0,0,0
282,1,a0,95578,14374,6.77209
282,1,a1,23023,3508,5.97605
282,1,b0,96116,14424,6.78473
282,1,b1,20371,3147,5.96219
282,1,a0.b0,95525,14335,6.78716
282,1,a1.b1,18551,2887,5.88119
283,1,X,96146,14812,6.5424
283,1,Y,0,0,0
283,1,a0,95246,14546,6.61618
283,1,a1,23422,3603,5.80766
283,1,b0,95862,14577,6.62996
283,1,b1,20722,3245,5.84407
283,1,a0.b0,95202,14496,6.63507
283,1,a1.b1,18862,2975,5.78588
284,1,X,96125,14438,6.62793
284,1,Y,0,0,0
284,1,a0,95199,14128,6.72225
284,1,a1,23809,3639,5.73317
284,1,b0,95839,14187,6.72517
284,1,b1,21032,3232,5.69245
284,1,a0.b0,95153,14087,6.73848
284,1,a1.b1,19117,2979,5.65257
285,1,X,96134,14659,6.69145
285,1,Y,0,0,0
285,1,a0,95187,14340,6.78368
285,1,a1,24200,3725,5.87436
285,1,b0,95831,14404,6.78992
285,1,b1,21344,3310,5.87855
285,1,a0.b0,95124,14297,6.8008
285,1,a1.b1,19375,3045,5.80722
286,1,X,95939,14726,6.61931
286,1,Y,0,0,0
286,1,a0,94927,14425,6.70787
286,1,a1,24588,3808,5.94354
286,1,b0,95618,14457,6.7218
286,1,b1,21722,3358,5.94461
286,1,a0.b0,94875,14367,6.73084
286,1,a1.b1,19744,3043,5.91127
287,1,X,95604,14704,6.58045
287,1,Y,0,0,0
287,1,a0,94577,14358,6.67809
287,1,a1,24868,3913,5.69384
287,1,b0,95279,14419,6.68888
287,1,b1,21912,3519,5.77096
287,1,a0.b0,94507,14311,6.69653
287,1,a1.b1,19946,3208,5.69825
288,1,X,95633,14449,6.54862
288,1,Y,0,0,0
288,1,a0,94552,14114,6.64085
288,1,a1,25291,3936,5.7721
288,1,b0,95306,14167,6.65674
288,1,b1,22198,3548,5.76578
288,1,a0.b0,94500,14050,6.66626
288,1,a1.b1,20206,3242,5.72548
289,1,X,95897,14685,6.64208
289,1,Y,0,0,0
289,1,a0,94705,14329,6.74353
289,1,a1,25837,3975,5.84176
289,1,b0,95525,14402,6.75045
289,1,b1,22638,3519,5.79909
289,1,a0.b0,94644,14282,6.7618
289,1,a1.b1,20601,3226,5.73869
290,1,X,95825,14534,6.48266
290,1,Y,0,0,0
290,1,a0,94609,14139,6.60259
290,1,a1,26060,4115,5.81725
290,1,b0,95447,14209,6.60602
290,1,b1,22816,3651,5.80827
290,1,a0.b0,94535,14085,6.62407
290,1,a1.b1,20731,3362,5.75788
291,1,X,95655,14815,6.58933
291,1,Y,0,0,0
291,1,a0,94395,14417,6.69924
291,1,a1,26367,4238,5.94526
291,1,b0,95263,14476,6.71643
291,1,b1,23102,3766,5.95645
291,1,a0.b0,94330,14349,6.72563
291,1,a1.b1,20989,3451,5.90264
292,1,X,95516,14707,6.59958
292,1,Y,0,0,0
292,1,a0,94217,14284,6.71339
292,1,a1,26679,4233,5.95464
292,1,b0,95122,14359,6.73188
292,1,b1,23398,3727,5.85296
292,1,a0.b0,94147,14228,6.73587
292,1,a1.b1,21266,3440,5.85756
293,1,X,95348,14551,6.61171
293,1,Y,0,0,0
293,1,a0,94008,14120,6.73392
293,1,a1,26990,4216,5.95636
293,1,b0,94962,14201,6.74727
293,1,b1,23707,3731,5.98124
293,1,a0.b0,93946,14059,6.75838
293,1,a1.b1,21562,3405,5.92511
294,1,X,95285,14587,6.57832
294,1,Y,0,0,0
294,1,a0,93878,14158,6.70476
294,1,a1,27251,4303,5.75854
294,1,b0,94879,14243,6.71059
294,1,b1,23880,3840,5.64687
294,1,a0.b0,93812,14103,6.72658
294,1,a1.b1,21705,3523,5.60062
295,1,X,95498,14539,6.58567
295,1,Y,0,0,0
295,1,a0,94072,14070,6.71862
295,1,a1,27732,4357,5.95134
295,1,b0,95105,14169,6.72729
295,1,b1,24305,3828,5.88401
295,1,a0.b0,94012,14009,6.74202
295,1,a1.b1,22100,3525,5.86894
296,1,X,95204,14526,6.51177
296,1,Y,0,0,0
296,1,a0,93729,14062,6.63206
296,1,a1,27946,4422,5.81298
296,1,b0,94782,14166,6.64937
296,1,b1,24507,3913,5.73294
296,1,a0.b0,93663,14004,6.65481
296,1,a1.b1,22253,3585,5.66639
297,1,X,95385,14500,6.57724
297,1,Y,0,0,0
297,1,a0,93889,13993,6.722
297,1,a1,28422,4439,5.78283
297,1,b0,94977,14116,6.72683
297,1,b1,24946,3895,5.75661
297,1,a0.b0,93828,13932,6.74699
297,1,a1.b1,22619,3578,5.64533
298,1,X,95463,14556,6.49505
298,1,Y,0,0,0
298,1,a0,93863,14084,6.62376
298,1,a1,28921,4496,5.82696
298,1,b0,94998,14194,6.63245
298,1,b1,25300,4020,5.81269
298,1,a0.b0,93783,14031,6.64479
298,1,a1.b1,22999,3652,5.78341
299,1,X,95200,14697,6.60067
299,1,Y,0,0,0
299,1,a0,93573,14186,6.74348
299,1,a1,29081,4654,5.8483
299,1,b0,94740,14295,6.75607
299,1,b1,25349,4126,5.76272
299,1,a0.b0,93491,14117,6.77155
299,1,a1.b1,23026,3783,5.74729
300,1,X,95318,14465,6.58991
300,1,Y,0,0,0
300,1,a0,93646,13961,6.74185
300,1,a1,29507,4619,5.76683
300,1,b0,94868,14065,6.74483
300,1,b1,25678,4048,5.75099
300,1,a0.b0,93562,13890,6.77034
300,1,a1.b1,23355,3709,5.70989
301,1,X,95363,14531,6.56486
301,1,Y,0,0,0
301,1,a0,93620,14007,6.705
301,1,a1,29824,4762,5.86707
301,1,b0,94870,14140,6.71492
301,1,b1,25972,4157,5.85061
301,1,a0.b0,93532,13937,6.73301
301,1,a1.b1,23607,3819,5.80099
302,1,X,95573,14484,6.50725
302,1,Y,0,0,0
302,1,a0,93847,13893,6.66177
302,1,a1,30281,4797,5.82698
302,1,b0,95109,14038,6.67673
302,1,b1,26244,4254,5.82158
302,1,a0.b0,93755,13821,6.69054
302,1,a1.b1,23869,3883,5.76539
303,1,X,95417,14824,6.52375
303,1,Y,0,0,0
303,1,a0,93565,14290,6.65199
303,1,a1,30628,4937,5.91776
303,1,b0,94893,14405,6.68108
303,1,b1,26531,4312,5.83302
303,1,a0.b0,93470,14212,6.68196
303,1,a1.b1,24135,3939,5.80249
304,1,X,94906,14795,6.51565
304,1,Y,0,0,0
304,1,a0,93068,14180,6.68865
304,1,a1,31084,4889,5.865
304,1,b0,94392,14317,6.69589
304,1,b1,26822,4388,5.84161
304,1,a0.b0,92960,14096,6.72127
304,1,a1.b1,24431,3993,5.81468
305,1,X,95060,14511,6.47667
305,1,Y,0,0,0
305,1,a0,93118,13938,6.62635
305,1,a1,31482,5023,5.8041
305,1,b0,94477,14054,6.65277
305,1,b1,27149,4441,5.75253
305,1,a0.b0,93010,13843,6.66387
305,1,a1.b1,24737,4074,5.74718
306,1,X,94851,14775,6.47939
306,1,Y,0,0,0
