Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
201,340461476,organochlorines_resistant,1000,22330,2459,5431,14440,30851,30235,184490,1003360,501680,3776,204,3719,238,3026,0,2107,390,411,0,0,26416.6,0.0255163
202,340461476,pyrethroid_resistant,1000,21666,2334,4916,14416,30858,30439,184771,981520,490760,1809,100,3706,193,3088,0,2230,1156,424,0,0,26135.6,0.0258066
202,340461476,carbamate_resistant,1000,22632,2538,5150,14944,30391,30448,184632,1032920,516460,1919,111,3837,216,2985,0,2159,214,399,0,0,26274.6,0.0267328
202,340461476,organochlorines_resistant,1000,21636,2449,5078,14109,30911,30181,184974,981640,490820,1891,104,3749,187,2869,0,2091,1087,385,0,0,25932.6,0.0263282
203,340461476,pyrethroid_resistant,1000,20773,2246,4680,13847,30821,30457,183999,1024520,512260,2191,165,4315,217,2981,0,2044,1329,501,0,0,26907.6,0.0266277
203,340461476,carbamate_resistant,1000,22603,2521,5111,14971,30439,30465,184386,1008440,504220,2399,131,4632,276,2905,0,2203,234,497,0,0,26520.6,0.0254372
203,340461476,organochlorines_resistant,1000,20854,2334,4845,13675,30891,30455,184616,1027600,513800,2229,135,4163,244,2940,0,2039,1235,448,0,0,26290.6,0.0264177
204,340461476,pyrethroid_resistant,1000,20083,2121,4460,13502,30861,30453,184789,1003480,501740,2096,122,4215,237,3000,0,1960,1304,426,0,0,26117.6,0.0262636
204,340461476,carbamate_resistant,1000,22536,2512,5098,14926,30569,30654,184128,985960,492980,2278,131,4685,236,2831,0,2156,249,493,0,0,26778.6,0.0262987
204,340461476,organochlorines_resistant,1000,20143,2199,4634,13310,30945,30256,184990,999600,499800,2163,117,4214,249,2898,0,1949,1257,403,0,0,25916.6,0.0255845
205,340461476,pyrethroid_resistant,1000,19780,2073,4273,13434,30905,30444,184495,748280,374140,1829,96,3611,176,3021,0,1892,1066,366,0,0,26411.6,0.0260271
205,340461476,carbamate_resistant,1000,22763,2574,5015,15174,30578,30551,184417,784320,392160,2046,117,4216,245,2990,0,2096,215,452,0,0,26489.6,0.02716
205,340461476,organochlorines_resistant,1000,19635,2132,4409,13094,30938,30273,184508,762880,381440,1831,92,3552,191,2953,0,1974,1109,378,0,0,26398.6,0.025927
206,340461476,pyrethroid_resistant,1000,19041,2009,4037,12995,30866,30458,184727,873240,436620,1851,96,3828,207,2879,0,1979,1223,416,0,0,26179.6,0.0352964
206,340461476,carbamate_resistant,1000,22913,2552,4996,15365,30631,30172,184933,962480,481240,2172,130,4613,256,3015,0,2134,244,487,0,0,25973.6,0.033774
206,340461476,organochlorines_resistant,1000,19089,2060,4225,12804,30949,30278,185150,873800,436900,1812,103,3793,223,2879,0,1862,1211,352,0,0,25756.6,0.0346039
207,340461476,pyrethroid_resistant,1000,18627,1871,3973,12783,30883,30395,184798,860720,430360,1977,92,3805,199,2911,0,1816,1104,405,0,0,26108.6,0.0299799
207,340461476,carbamate_resistant,1000,22780,2570,4984,15226,30634,30420,184348,961440,480720,2404,120,4659,233,2847,0,2232,270,478,0,0,26558.6,0.0269861
207,340461476,organochlorines_resistant,1000,18721,1913,4137,12671,30897,30175,184835,870440,435220,1864,122,3844,189,3029,0,1777,1213,407,0,0,26071.6,0.0294766
208,340461476,pyrethroid_resistant,1000,18526,1827,3919,12780,30874,30303,184757,736040,368020,1774,71,3480,173,3000,0,1753,987,361,0,0,26149.6,0.0303335
208,340461476,carbamate_resistant,1000,22935,2560,4889,15486,30608,30322,184440,856160,428080,2216,134,4295,211,3006,0,2195,222,434,0,0,26466.6,0.0276238
208,340461476,organochlorines_resistant,1000,18390,1889,3946,12555,30857,30398,184450,734960,367480,1852,85,3486,150,2830,0,1744,1037,380,0,0,26456.6,0.0299522
209,340461476,pyrethroid_resistant,1000,18284,1742,3858,12684,30902,30145,184534,765800,382900,1991,95,3535,175,2957,0,1774,1051,374,0,0,26372.6,0.0355274
209,340461476,carbamate_resistant,1000,23084,2607,4911,15566,30653,30359,184837,924160,462080,2369,131,4454,266,2959,0,2120,249,441,0,0,26069.6,0.0309132
209,340461476,organochlorines_resistant,1000,17981,1833,3823,12325,31025,30323,184562,774920,387460,1924,93,3454,193,2852,0,1804,1057,400,0,0,26344.6,0.0359974
210,340461476,pyrethroid_resistant,1000,18068,1613,3825,12630,30789,30092,184852,786320,393160,1862,85,3516,164,2923,0,1720,1059,360,0,0,26054.6,0.034438
210,340461476,carbamate_resistant,1000,23058,2548,5025,15485,30720,30420,184981,962000,481000,2329,128,4580,230,2865,0,2171,239,481,0,0,25925.6,0.028209
210,340461476,organochlorines_resistant,1000,17728,1687,3767,12274,30889,30412,184310,781560,390780,1758,103,3487,183,2896,0,1738,1029,382,0,0,26596.6,0.0339966
211,340461476,pyrethroid_resistant,1000,17783,1559,3758,12466,30776,30254,184407,722640,361320,1631,74,3376,131,2936,0,1752,1110,359,0,0,26499.6,0.0331349
211,340461476,carbamate_resistant,1000,23122,2537,4929,15656,30791,30374,185054,903200,451600,2089,107,4514,261,2985,0,2240,216,465,0,0,25852.6,0.0269497
211,340461476,organochlorines_resistant,1000,17553,1611,3739,12203,30868,30702,184552,730360,365180,1687,64,3437,158,2924,0,1684,1068,347,0,0,26354.6,0.0340302
212,340461476,pyrethroid_resistant,1000,17563,1504,3754,12305,30766,30253,184478,751240,375620,1753,84,3511,153,2865,0,1680,1046,359,0,0,26428.6,0.0366706
212,340461476,carbamate_resistant,1000,23103,2547,4894,15662,30790,30338,184913,930040,465020,2313,128,4570,245,3003,0,2264,250,508,0,0,25993.6,0.0286234
212,340461476,organochlorines_resistant,1000,17377,1555,3695,12127,30984,30539,184673,727080,363540,1717,75,3483,158,2903,0,1623,1044,412,0,0,26233.6,0.0360844
213,340461476,pyrethroid_resistant,1000,17376,1442,3752,12182,30650,30307,184606,738720,369360,1589,69,3493,150,2886,0,1653,1057,363,0,0,26300.6,0.03518
213,340461476,carbamate_resistant,1000,23259,2520,4992,15747,30779,30234,184553,948960,474480,2124,104,4640,241,2994,0,2130,253,455,0,0,26353.6,0.0279489
213,340461476,organochlorines_resistant,1000,17177,1431,3613,12133,30954,30701,184307,706480,353240,1575,73,3323,161,2907,0,1680,1066,361,0,0,26599.6,0.0360808
214,340461476,pyrethroid_resistant,1000,17368,1368,3797,12203,30700,30283,184288,688880,344440,1768,57,3428,119,2905,0,1616,939,358,0,0,26618.6,0.035603
214,340461476,carbamate_resistant,1000,23232,2503,5017,15712,30776,30219,184635,911800,455900,2419,133,4557,232,2891,0,2187,254,477,0,0,26271.6,0.0277711
214,340461476,organochlorines_resistant,1000,17248,1400,3613,12235,30899,30543,184242,711280,355640,1817,65,3459,137,3054,0,1633,981,369,0,0,26664.6,0.0376509
215,340461476,pyrethroid_resistant,1000,17264,1354,3760,12150,30832,30544,184575,721400,360700,1729,66,3392,142,2919,0,1656,1016,351,0,0,26331.6,0.0386404
215,340461476,carbamate_resistant,1000,23241,2501,4999,15741,30820,30162,184623,939080,469540,2378,115,4428,260,2968,0,2285,230,444,0,0,26283.6,0.0288129
215,340461476,organochlorines_resistant,1000,17328,1372,3603,12353,30973,30307,184202,706960,353480,1781,53,3358,118,3011,0,1566,1020,345,0,0,26704.6,0.0374882
216,340461476,pyrethroid_resistant,1000,17216,1353,3719,12144,30674,30257,184848,697640,348820,1696,52,3311,106,2974,0,1617,1045,360,0,0,26058.6,0.0365007
216,340461476,carbamate_resistant,1000,23259,2478,5001,15780,30891,30310,184689,923680,461840,2225,125,4555,214,2942,0,2225,232,467,0,0,26217.6,0.0279887
216,340461476,organochlorines_resistant,1000,17307,1295,3657,12355,31054,30181,184706,681760,340880,1646,56,3326,135,2991,0,1635,1016,361,0,0,26200.6,0.0377739
217,340461476,pyrethroid_resistant,1000,17072,1270,3645,12157,30665,30445,184417,708360,354180,1641,73,3341,124,2923,0,1697,1040,330,0,0,26489.6,0.0373525
217,340461476,carbamate_resistant,1000,23226,2485,4966,15775,30909,30475,184331,957160,478580,2243,102,4714,230,2900,0,2228,241,464,0,0,26575.6,0.0283839
217,340461476,organochlorines_resistant,1000,17187,1297,3620,12270,31069,30270,184551,711960,355980,1682,65,3428,143,2966,0,1680,1051,355,0,0,26355.6,0.0384309
218,340461476,pyrethroid_resistant,1000,17050,1222,3685,12143,30606,30402,184737,703080,351540,1724,65,3357,132,2899,0,1630,991,300,0,0,26169.6,0.0373957
218,340461476,carbamate_resistant,1000,23172,2487,5064,15621,30940,30349,184796,942440,471220,2290,108,4601,234,2887,0,2222,238,481,0,0,26110.6,0.0277651
218,340461476,organochlorines_resistant,1000,17028,1227,3679,12122,31023,30202,184433,711560,355780,1782,61,3323,125,2837,0,1584,1037,375,0,0,26473.6,0.0370184
219,340461476,pyrethroid_resistant,1000,17012,1205,3604,12203,30746,30128,185070,672960,336480,1553,57,3270,107,3033,0,1663,1048,360,0,0,25836.6,0.0372214
219,340461476,carbamate_resistant,1000,23262,2452,5070,15740,30832,30656,184215,920280,460140,2248,93,4511,246,2887,0,2134,237,426,0,0,26691.6,0.0277053
219,340461476,organochlorines_resistant,1000,17054,1221,3638,12195,31032,30225,184716,669440,334720,1571,58,3235,115,2962,0,1639,990,307,0,0,26190.6,0.037205
220,340461476,pyrethroid_resistant,1000,16860,1212,3582,12066,30619,30313,184793,694160,347080,1650,50,3406,127,2834,0,1617,1002,367,0,0,26113.6,0.0383925
220,340461476,carbamate_resistant,1000,23385,2459,5098,15828,30846,30495,184667,948520,474260,2228,81,4561,221,3032,0,2221,227,461,0,0,26239.6,0.0290038
220,340461476,organochlorines_resistant,1000,16923,1167,3652,12104,31019,30383,184400,712200,356100,1748,69,3347,125,2885,0,1617,1052,347,0,0,26506.6,0.0391232
221,340461476,pyrethroid_resistant,1000,17020,1167,3565,12288,30514,30429,184278,706960,353480,1605,59,3367,120,3095,0,1569,1032,334,0,0,26628.6,0.037619
221,340461476,carbamate_resistant,1000,23464,2495,5088,15881,30920,30361,184644,940280,470140,2265,117,4643,234,2979,0,2230,212,458,0,0,26262.6,0.0276638
221,340461476,organochlorines_resistant,1000,17040,1161,3612,12267,30961,30093,185015,698280,349140,1638,64,3344,115,3019,0,1519,1038,345,0,0,25891.6,0.037218
222,340461476,pyrethroid_resistant,1000,16950,1176,3579,12195,30559,30293,185268,647120,323560,1643,56,3363,98,2914,0,1630,1000,354,0,0,25638.6,0.0376664
222,340461476,carbamate_resistant,1000,23327,2471,5033,15823,30899,30539,184746,930120,465060,2372,116,4619,239,2835,0,2234,259,479,0,0,26160.6,0.0279306
222,340461476,organochlorines_resistant,1000,17031,1162,3535,12334,30847,30320,184616,660920,330460,1652,51,3247,108,2977,0,1577,1087,322,0,0,26290.6,0.0370791
223,340461476,pyrethroid_resistant,1000,16822,1165,3516,12141,30568,30597,184294,693200,346600,1666,59,3370,112,2875,0,1619,1002,382,0,0,26612.6,0.0396196
223,340461476,carbamate_resistant,1000,23377,2463,5056,15858,31004,30438,184494,935440,467720,2325,108,4527,215,3007,0,2228,257,472,0,0,26412.6,0.0281261
223,340461476,organochlorines_resistant,1000,17008,1148,3629,12231,30806,30249,184457,698200,349100,1803,62,3300,111,2954,0,1642,1011,324,0,0,26449.6,0.0397788
224,340461476,pyrethroid_resistant,1000,16851,1145,3535,12171,30505,30631,184609,685200,342600,1707,51,3256,115,2985,0,1579,1037,340,0,0,26297.6,0.038391
224,340461476,carbamate_resistant,1000,23357,2430,5097,15830,31015,30372,184196,942800,471400,2384,139,4574,222,2961,0,2244,240,497,0,0,26710.6,0.0282355
224,340461476,organochlorines_resistant,1000,16750,1098,3594,12058,30887,30139,184585,678160,339080,1673,62,3279,104,2811,0,1702,1012,355,0,0,26321.6,0.0378826
225,340461476,pyrethroid_resistant,1000,16782,1127,3486,12169,30686,30312,185036,674360,337180,1642,43,3295,95,2963,0,1699,999,334,0,0,25870.6,0.0383795
225,340461476,carbamate_resistant,1000,23317,2451,5175,15691,31023,30564,184493,953480,476740,2345,121,4621,233,2830,0,2162,231,477,0,0,26413.6,0.0283312
225,340461476,organochlorines_resistant,1000,16825,1072,3604,12149,30750,30186,184613,661960,330980,1576,46,3222,120,2915,0,1602,918,320,0,0,26293.6,0.0388133
226,340461476,pyrethroid_resistant,1000,16857,1087,3516,12254,30594,30593,183966,683080,341540,1749,52,3327,113,2935,0,1566,947,347,0,0,26940.6,0.0383632
226,340461476,carbamate_resistant,1000,23390,2466,5180,15744,30933,30538,184422,938880,469440,2320,124,4491,252,3011,0,2207,250,481,0,0,26484.6,0.0277023
226,340461476,organochlorines_resistant,1000,16866,1048,3598,12220,30895,30164,184684,696560,348280,1691,46,3446,99,2956,0,1624,918,373,0,0,26222.6,0.0397209
227,340461476,pyrethroid_resistant,1000,16868,1054,3513,12301,30660,30354,184365,671160,335580,1695,55,3224,133,2988,0,1669,966,342,0,0,26541.6,0.0394399
227,340461476,carbamate_resistant,1000,23296,2459,5156,15681,31041,30446,184672,953040,476520,2328,133,4619,239,2907,0,2246,252,503,0,0,26234.6,0.0282087
227,340461476,organochlorines_resistant,1000,16889,1026,3596,12267,30837,30195,184723,684680,342340,1729,52,3314,103,2980,0,1646,977,334,0,0,26183.6,0.0376459
228,340461476,pyrethroid_resistant,1000,16777,1068,3528,12181,30681,30408,184783,674280,337140,1601,46,3367,113,2862,0,1556,1032,365,0,0,26123.6,0.0395459
228,340461476,carbamate_resistant,1000,23284,2450,5138,15696,31050,30344,184632,939680,469840,2080,111,4649,236,2943,0,2247,234,474,0,0,26274.6,0.0275273
228,340461476,organochlorines_resistant,1000,16965,1032,3668,12265,30728,30279,184644,654040,327020,1571,50,3274,88,2917,0,1526,1021,294,0,0,26262.6,0.0382421
229,340461476,pyrethroid_resistant,1000,16645,1089,3545,12011,30677,30600,184137,688280,344140,1574,62,3361,103,2825,0,1600,1019,338,0,0,26769.6,0.038743
229,340461476,carbamate_resistant,1000,23281,2486,5042,15753,31085,30354,184306,927760,463880,2202,123,4587,233,3003,0,2251,235,520,0,0,26600.6,0.0279612
229,340461476,organochlorines_resistant,1000,16998,1034,3692,12272,30802,30252,184255,694840,347420,1550,41,3363,92,2928,0,1547,1044,304,0,0,26651.6,0.0401545
230,340461476,pyrethroid_resistant,1000,16762,1081,3568,12113,30705,30474,184598,676360,338180,1740,42,3252,107,3022,0,1605,981,319,0,0,26308.6,0.0388935
230,340461476,carbamate_resistant,1000,23299,2460,5105,15734,31132,30039,185109,955680,477840,2538,120,4642,242,2962,0,2162,271,511,0,0,25797.6,0.0286719
230,340461476,organochlorines_resistant,1000,17007,1054,3701,12252,30708,30191,184508,696120,348060,1859,52,3326,119,2956,0,1671,922,354,0,0,26398.6,0.0383565
231,340461476,pyrethroid_resistant,1000,16702,1080,3571,12051,30765,30559,184993,666960,333480,1661,48,3269,100,2872,0,1590,1021,321,0,0,25913.6,0.0388974
231,340461476,carbamate_resistant,1000,23211,2461,4989,15761,31054,30197,184627,916840,458420,2331,124,4463,221,2924,0,2241,262,509,0,0,26279.6,0.026994
231,340461476,organochlorines_resistant,1000,17017,1122,3619,12276,30650,30263,184670,670120,335060,1654,46,3230,105,2945,0,1541,1048,346,0,0,26236.6,0.0379225
232,340461476,pyrethroid_resistant,1000,16776,1110,3544,12122,30813,30353,184610,675320,337660,1663,55,3220,111,2999,0,1540,1032,353,0,0,26296.6,0.0388533
232,340461476,carbamate_resistant,1000,23043,2458,4953,15632,31072,30247,184775,920240,460120,2241,127,4488,245,2826,0,2270,235,489,0,0,26131.6,0.0286633
232,340461476,organochlorines_resistant,1000,16842,1125,3559,12158,30519,30347,184675,681280,340640,1597,54,3262,108,2909,0,1661,1104,319,0,0,26231.6,0.0391521
233,340461476,pyrethroid_resistant,1000,16791,1076,3573,12142,30859,30473,184416,683440,341720,1607,59,3359,112,3003,0,1617,1033,338,0,0,26490.6,0.0389395
233,340461476,carbamate_resistant,1000,23084,2440,4944,15700,31042,30347,184465,958280,479140,2190,101,4650,248,3000,0,2248,227,484,0,0,26441.6,0.0283965
233,340461476,organochlorines_resistant,1000,16680,1110,3441,12129,30479,30422,184401,704520,352260,1633,62,3305,93,2924,0,1644,1088,354,0,0,26505.6,0.0385034
234,340461476,pyrethroid_resistant,1000,16804,1056,3600,12148,30867,30193,184852,673360,336680,1604,47,3404,102,2913,0,1581,982,337,0,0,26054.6,0.0387607
234,340461476,carbamate_resistant,1000,23011,2422,4905,15684,31010,30368,184793,927720,463860,2192,101,4585,208,2839,0,2164,242,506,0,0,26113.6,0.0275928
234,340461476,organochlorines_resistant,1000,16640,1105,3366,12169,30482,30298,184587,657520,328760,1569,37,3201,110,2986,0,1634,1047,345,0,0,26319.6,0.0376222
235,340461476,pyrethroid_resistant,1000,16811,1053,3576,12182,30858,30370,184200,657040,328520,1584,43,3277,116,2960,0,1620,1001,332,0,0,26706.6,0.0386935
235,340461476,carbamate_resistant,1000,23131,2482,4919,15730,31161,30400,184369,906680,453340,2178,97,4571,229,2965,0,2113,236,496,0,0,26537.6,0.0281482
235,340461476,organochlorines_resistant,1000,16592,1097,3373,12122,30587,30245,184851,663760,331880,1609,51,3275,117,2927,0,1599,1001,375,0,0,26055.6,0.0400286
236,340461476,pyrethroid_resistant,1000,16726,1059,3582,12085,30843,30563,184587,676840,338420,1666,58,3322,107,2834,0,1563,1007,349,0,0,26319.6,0.0406469
236,340461476,carbamate_resistant,1000,23069,2468,4909,15692,31178,30725,184405,949400,474700,2237,125,4561,267,2899,0,2278,220,463,0,0,26501.6,0.029269
236,340461476,organochlorines_resistant,1000,16640,1063,3449,12128,30663,30204,184575,674720,337360,1648,50,3263,114,2944,0,1568,1017,311,0,0,26331.6,0.0392546
237,340461476,pyrethroid_resistant,1000,16950,1061,3585,12304,30959,30182,185171,680960,340480,1815,61,3181,101,3059,0,1568,942,325,0,0,25735.6,0.038886
237,340461476,carbamate_resistant,1000,23050,2465,4889,15696,31281,30675,184363,916400,458200,2357,124,4553,203,2981,0,2249,238,513,0,0,26543.6,0.0279141
237,340461476,organochlorines_resistant,1000,16636,1058,3496,12082,30657,30472,184429,659760,329880,1706,58,3263,107,2886,0,1625,924,341,0,0,26477.6,0.039026
238,340461476,pyrethroid_resistant,1000,16844,1072,3517,12255,30960,30438,184130,670560,335280,1652,42,3270,111,2873,0,1643,1022,314,0,0,26776.6,0.0377932
238,340461476,carbamate_resistant,1000,23043,2474,4839,15730,31220,30596,184739,921280,460640,2202,129,4522,208,2975,0,2221,244,517,0,0,26167.6,0.0289651
238,340461476,organochlorines_resistant,1000,16673,1066,3475,12132,30588,30512,184709,665800,332900,1591,49,3214,88,2945,0,1598,1001,309,0,0,26197.6,0.0401322
239,340461476,pyrethroid_resistant,1000,16880,1084,3558,12238,30982,30404,184346,684560,342280,1627,52,3307,103,2965,0,1555,1026,348,0,0,26560.6,0.0399317
239,340461476,carbamate_resistant,1000,23234,2453,4932,15849,31080,30588,184664,925880,462940,2276,122,4588,278,3037,0,2131,224,491,0,0,26242.6,0.0284036
239,340461476,organochlorines_resistant,1000,16737,1069,3503,12165,30569,30442,184760,668920,334460,1619,56,3292,101,2956,0,1516,1021,355,0,0,26146.6,0.0393476
240,340461476,pyrethroid_resistant,1000,16797,1032,3539,12226,31077,30500,184348,679560,339780,1561,54,3317,97,2948,0,1616,1052,363,0,0,26558.6,0.0387996
240,340461476,carbamate_resistant,1000,23291,2444,4961,15886,31093,30252,184626,940240,470120,2236,108,4558,217,3044,0,2249,239,499,0,0,26280.6,0.0283434
240,340461476,organochlorines_resistant,1000,16690,1076,3517,12097,30596,30476,184633,684640,342320,1580,52,3359,101,2907,0,1560,1051,343,0,0,26273.6,0.0390878
241,340461476,pyrethroid_resistant,1000,16713,1028,3558,12127,30947,30827,184620,669160,334580,1628,51,3310,91,2893,0,1611,1006,360,0,0,26286.6,0.0390821
241,340461476,carbamate_resistant,1000,23325,2461,4984,15880,31009,30491,184559,911520,455760,2286,98,4552,226,2988,0,2240,223,491,0,0,26347.6,0.027951
241,340461476,organochlorines_resistant,1000,16898,1042,3576,12280,30653,30281,184565,673120,336560,1574,52,3321,96,3079,0,1508,1012,351,0,0,26341.6,0.0383758
242,340461476,pyrethroid_resistant,1000,16689,1009,3566,12114,31095,30748,184468,677520,338760,1604,47,3312,106,2988,0,1620,1039,353,0,0,26438.6,0.039283
242,340461476,carbamate_resistant,1000,23323,2409,5050,15864,30921,30363,184590,935840,467920,2185,111,4631,239,2879,0,2169,233,479,0,0,26316.6,0.0289052
242,340461476,organochlorines_resistant,1000,16806,1024,3622,12160,30694,30212,184894,669800,334900,1667,56,3326,86,2907,0,1602,1053,344,0,0,26012.6,0.0391336
243,340461476,pyrethroid_resistant,1000,16693,1011,3555,12127,31107,30374,184924,660840,330420,1598,56,3246,101,2989,0,1616,1035,334,0,0,25982.6,0.0390227
243,340461476,carbamate_resistant,1000,23338,2399,5045,15894,30825,30366,184963,913080,456540,2142,106,4668,225,2953,0,2232,208,498,0,0,25943.6,0.0281209
243,340461476,organochlorines_resistant,1000,16778,1015,3642,12121,30673,30427,184248,676040,338020,1652,48,3345,94,2912,0,1549,1035,356,0,0,26658.6,0.0388364
244,340461476,pyrethroid_resistant,1000,16782,995,3568,12219,31074,30068,184833,671760,335880,1566,44,3364,84,3085,0,1621,1029,346,0,0,26073.6,0.0393176
244,340461476,carbamate_resistant,1000,23268,2407,5046,15815,30749,30319,184572,949320,474660,2282,137,4527,244,2856,0,2236,204,486,0,0,26334.6,0.0284133
244,340461476,organochlorines_resistant,1000,16743,982,3593,12168,30707,30275,185044,669320,334660,1569,49,3187,110,2933,0,1621,1030,317,0,0,25862.6,0.0394335
245,340461476,pyrethroid_resistant,1000,16895,997,3643,12255,30989,30096,184537,655040,327520,1634,53,3386,95,2957,0,1560,951,333,0,0,26369.6,0.0388139
245,340461476,carbamate_resistant,1000,23240,2409,5081,15750,30846,30424,184325,925160,462580,2248,122,4615,237,2969,0,2266,229,502,0,0,26581.6,0.0277405
245,340461476,organochlorines_resistant,1000,16701,989,3595,12117,30668,30482,184549,677400,338700,1679,60,3264,92,2953,0,1628,1028,339,0,0,26357.6,0.0386401
246,340461476,pyrethroid_resistant,1000,16875,995,3602,12278,30957,30107,184611,665480,332740,1604,44,3294,99,2937,0,1572,1050,335,0,0,26295.6,0.0402565
246,340461476,carbamate_resistant,1000,23100,2417,5015,15668,30799,30371,184931,929800,464900,2174,100,4642,240,2876,0,2274,251,491,0,0,25975.6,0.0287319
246,340461476,organochlorines_resistant,1000,16664,998,3630,12036,30587,30505,184422,679960,339980,1577,53,3383,121,2889,0,1583,1016,327,0,0,26484.6,0.03891
247,340461476,pyrethroid_resistant,1000,16950,997,3670,12283,30678,30338,184717,682800,341400,1742,48,3320,90,2931,0,1549,971,336,0,0,26189.6,0.0395138
247,340461476,carbamate_resistant,1000,23195,2463,5009,15723,30828,30487,184439,925840,462920,2429,114,4533,226,2978,0,2154,260,469,0,0,26467.6,0.0279368
247,340461476,organochlorines_resistant,1000,16712,1017,3582,12113,30681,30474,184655,643560,321780,1676,47,3228,94,2924,0,1615,938,323,0,0,26251.6,0.0389503
248,340461476,pyrethroid_resistant,1000,16801,988,3648,12165,30789,30588,184409,688240,344120,1756,58,3308,85,2851,0,1661,970,369,0,0,26497.6,0.0383562
248,340461476,carbamate_resistant,1000,23206,2434,4978,15794,30715,30502,184568,935120,467560,2362,142,4589,245,2979,0,2208,252,508,0,0,26338.6,0.0285877
248,340461476,organochlorines_resistant,1000,16800,1038,3653,12109,30627,30564,184973,678080,339040,1649,52,3260,90,2943,0,1542,1000,313,0,0,25933.6,0.0407913
249,340461476,pyrethroid_resistant,1000,16805,1022,3638,12145,30886,30178,185273,667200,333600,1584,50,3263,90,2912,0,1624,969,315,0,0,25633.6,0.0385006
249,340461476,carbamate_resistant,1000,23211,2414,5029,15768,30750,30569,184610,919040,459520,2232,101,4489,205,2902,0,2175,237,485,0,0,26296.6,0.028166
249,340461476,organochlorines_resistant,1000,16804,1044,3584,12176,30786,30518,184764,683720,341860,1679,53,3294,84,2984,0,1578,1060,342,0,0,26142.6,0.0382457
250,340461476,pyrethroid_resistant,1000,16679,1035,3643,12001,30876,30529,184565,691720,345860,1622,53,3363,110,2867,0,1601,1031,361,0,0,26341.6,0.0384197
250,340461476,carbamate_resistant,1000,23215,2404,5042,15769,30720,30697,184420,945800,472900,2308,127,4578,238,2925,0,2230,242,449,0,0,26486.6,0.0286131
250,340461476,organochlorines_resistant,1000,16774,1066,3538,12170,30727,30702,184558,665560,332780,1612,53,3311,99,2910,0,1603,1004,333,0,0,26348.6,0.0382359
251,340461476,pyrethroid_resistant,1000,16751,1002,3632,12117,30968,30426,184511,682280,341140,1697,35,3263,96,2974,0,1590,937,375,0,0,26395.6,0.0380813
251,340461476,carbamate_resistant,1000,23326,2387,5134,15805,30775,30570,184653,945600,472800,2425,116,4618,256,2950,0,2089,247,503,0,0,26253.6,0.0280045
251,340461476,organochlorines_resistant,1000,16677,1043,3516,12118,30789,30709,184876,681000,340500,1694,52,3249,112,2889,0,1639,1004,343,0,0,26030.6,0.0395887
252,340461476,pyrethroid_resistant,1000,17379,1037,3856,12486,30943,30447,184524,657080,328540,3269,79,3242,115,3012,0,1655,346,383,0,0,26382.6,0.0386874
252,340461476,carbamate_resistant,1000,23021,2366,5365,15290,30670,30648,184779,919920,459960,4575,224,4486,214,2949,0,2230,522,502,0,0,26127.6,0.027764
252,340461476,organochlorines_resistant,1000,17334,1095,3849,12390,30938,30516,184743,674240,337120,3244,101,3283,101,2950,0,1614,363,316,0,0,26163.6,0.0382241
253,340461476,pyrethroid_resistant,1000,17943,1115,4017,12811,30806,30698,184591,675080,337540,2967,91,2982,82,2850,0,1671,310,305,0,0,26315.6,0.0401513
253,340461476,carbamate_resistant,1000,23118,2369,5366,15383,30772,30321,184686,942960,471480,3643,197,3577,156,3113,0,2225,407,384,0,0,26220.6,0.0284021
253,340461476,organochlorines_resistant,1000,17967,1132,4062,12773,31082,30504,184745,672520,336260,2886,90,2963,79,2976,0,1744,294,305,0,0,26161.6,0.0388046
254,340461476,pyrethroid_resistant,1000,18603,1167,4161,13275,30927,30683,184195,678680,339340,2853,100,2982,111,3039,0,1732,315,332,0,0,26711.6,0.0389815
254,340461476,carbamate_resistant,1000,23096,2376,5427,15293,30885,30383,184626,957280,478640,3648,178,3767,189,2978,0,2197,415,388,0,0,26280.6,0.0278067
254,340461476,organochlorines_resistant,1000,18710,1179,4242,13289,31079,30284,185199,671960,335980,2955,101,2985,72,3044,0,1701,312,288,0,0,25707.6,0.0389009
255,340461476,pyrethroid_resistant,1000,19212,1238,4475,13499,30877,30642,184543,859720,429860,3516,107,3422,103,3004,0,1698,320,377,0,0,26363.6,0.0393582
255,340461476,carbamate_resistant,1000,23068,2373,5558,15137,30830,30311,184656,1200040,600020,4266,220,4273,209,2980,0,2152,424,432,0,0,26250.6,0.0274534
255,340461476,organochlorines_resistant,1000,19069,1210,4466,13393,30964,30392,184521,860640,430320,3474,135,3478,107,2888,0,1818,361,350,0,0,26385.6,0.0382577
256,340461476,pyrethroid_resistant,1000,19702,1286,4669,13747,30926,30491,184366,795960,397980,3303,105,3224,94,2967,0,1820,334,323,0,0,26540.6,0.0306654
