Time, NodeID, NumIndividuals, NumInfected,AvgParasiteDensity,AvgGametocyteDensity,NumInfections,NoMarkers,A,B,A-B
257,2,1000,999,7694.36,742.249,4034,0,4034,0,0
257,1,1000,995,8686.25,638.597,3983,3983,0,0,0
258,4,1000,999,9845.43,734.118,4129,163,1839,1876,251
258,3,1000,998,5906.49,561.04,4109,0,0,4109,0
258,2,1000,999,8643.3,724.355,3994,0,3994,0,0
258,1,1000,994,7710.11,639.335,3946,3946,0,0,0
259,4,1000,999,8538.44,685.239,4118,165,1814,1884,255
259,3,1000,999,6491.15,552.828,4126,0,0,4126,0
259,2,1000,999,7995.43,733.139,4033,0,4033,0,0
259,1,1000,996,8613.9,630.456,3952,3952,0,0,0
260,4,1000,999,9192.76,679.155,4119,164,1804,1893,258
260,3,1000,999,5520.2,547.978,4122,0,0,4122,0
260,2,1000,1000,9149.67,695.536,4041,0,4041,0,0
260,1,1000,998,7378.28,616.392,3994,3994,0,0,0
261,4,1000,999,8276.15,651.103,4097,162,1795,1883,257
261,3,1000,998,6471.26,539.73,4083,0,0,4083,0
261,2,1000,1000,8571.47,709.14,4025,0,4025,0,0
261,1,1000,998,7723.09,608.446,3977,3977,0,0,0
262,4,1000,999,8504.84,639.646,4140,169,1800,1912,259
262,3,1000,998,5622.46,531.77,4106,0,0,4106,0
262,2,1000,1000,9551.76,659.897,4055,0,4055,0,0
262,1,1000,996,7398.19,586.116,3958,3958,0,0,0
263,4,1000,997,8318.52,648.781,4140,171,1791,1913,265
263,3,1000,997,6361.02,531.049,4086,0,0,4086,0
263,2,1000,1000,10019.1,678.146,4043,0,4043,0,0
263,1,1000,996,6983.5,577.315,3991,3991,0,0,0
264,4,1000,996,8353.93,646.104,4111,174,1782,1891,264
264,3,1000,997,6276.57,515.236,4078,0,0,4078,0
264,2,1000,1000,10022.7,620.757,4013,0,4013,0,0
264,1,1000,995,7420.25,557.702,3950,3950,0,0,0
265,4,1000,996,8278.57,661.154,4152,179,1783,1916,274
265,3,1000,998,6505.53,510.645,4108,0,0,4108,0
265,2,1000,1000,11204.8,642.763,4031,0,4031,0,0
265,1,1000,996,6516.27,552.852,3967,3967,0,0,0
266,4,1000,995,8547.54,662.875,4158,176,1788,1919,275
266,3,1000,998,6466.72,497.544,4093,0,0,4093,0
266,2,1000,1000,10406.7,590.323,4031,0,4031,0,0
266,1,1000,996,7407.19,544.52,3999,3999,0,0,0
267,4,1000,995,8122.39,670.345,4145,176,1779,1916,274
267,3,1000,998,6958.9,482.119,4056,0,0,4056,0
267,2,1000,1000,10639,604.831,4027,0,4027,0,0
267,1,1000,997,6247.87,540.351,3966,3966,0,0,0
268,4,1000,996,8356.45,656.212,4167,184,1774,1929,280
268,3,1000,998,6292.85,474.917,4058,0,0,4058,0
268,2,1000,999,9853.13,575.9,4044,0,4044,0,0
268,1,1000,998,7212.95,554.026,3967,3967,0,0,0
269,4,1000,998,7876.4,661.746,4159,183,1755,1936,285
269,3,1000,999,7290.06,451.678,4068,0,0,4068,0
269,2,1000,998,9552.93,580.749,4081,0,4081,0,0
269,1,1000,997,6043.29,538.074,3987,3987,0,0,0
270,4,1000,999,7720.45,633.285,4137,182,1747,1922,286
270,3,1000,998,6266.58,451.285,4061,0,0,4061,0
270,2,1000,998,8963.17,564.318,4087,0,4087,0,0
270,1,1000,996,6641.1,553.103,3974,3974,0,0,0
271,4,1000,999,7449.23,633.519,4125,180,1732,1920,293
271,3,1000,998,7338.97,425.837,4077,0,0,4077,0
271,2,1000,997,8900.19,580.942,4106,0,4106,0,0
271,1,1000,996,5914.61,533.496,3936,3936,0,0,0
272,4,1000,998,7183.19,609.967,4114,182,1723,1913,296
272,3,1000,998,6215.68,432.33,4080,0,0,4080,0
272,2,1000,1000,8298.42,573.392,4108,0,4108,0,0
272,1,1000,997,6467.16,531.038,3951,3951,0,0,0
273,4,1000,999,6743.98,600.693,4144,182,1732,1932,298
273,3,1000,998,7299.31,413.962,4069,0,0,4069,0
273,2,1000,999,8375.95,591.568,4118,0,4118,0,0
273,1,1000,997,5768.87,522.382,3924,3924,0,0,0
274,4,1000,999,7059.18,589.099,4147,184,1737,1925,301
274,3,1000,998,6205.61,418.349,4062,0,0,4062,0
274,2,1000,999,7585.97,611.045,4124,0,4124,0,0
274,1,1000,997,6504.54,505.874,3920,3920,0,0,0
275,4,1000,999,6683.63,581.365,4130,185,1721,1919,305
275,3,1000,999,7265.02,417.843,4089,0,0,4089,0
275,2,1000,999,8450.08,620.819,4125,0,4125,0,0
275,1,1000,997,6029.51,507.081,3902,3902,0,0,0
276,4,1000,999,7579.87,572.975,4163,186,1741,1923,313
276,3,1000,998,6274.65,421.428,4087,0,0,4087,0
276,2,1000,999,6995.54,656.498,4111,0,4111,0,0
276,1,1000,997,6012.78,484.272,3885,3885,0,0,0
277,4,1000,999,6772.74,573.898,4146,185,1740,1909,312
277,3,1000,997,6950.52,422.569,4091,0,0,4091,0
277,2,1000,999,8704.79,661.683,4100,0,4100,0,0
277,1,1000,998,6154.1,492.242,3879,3879,0,0,0
278,4,1000,999,8268.47,563.559,4129,187,1730,1903,309
278,3,1000,997,6337.11,435.171,4110,0,0,4110,0
278,2,1000,999,6842.9,675.879,4092,0,4092,0,0
278,1,1000,998,5453.44,467.76,3853,3853,0,0,0
279,4,1000,999,6780.82,563.72,4169,191,1739,1930,309
279,3,1000,997,6411.15,426.752,4094,0,0,4094,0
279,2,1000,999,8716.99,670.177,4077,0,4077,0,0
279,1,1000,997,5993.5,476.681,3836,3836,0,0,0
280,4,1000,999,8518.45,553.263,4168,191,1741,1924,312
280,3,1000,996,6233.08,446.37,4107,0,0,4107,0
280,2,1000,999,7180.94,662.792,4051,0,4051,0,0
280,1,1000,997,5170.18,453.707,3851,3851,0,0,0
281,4,1000,999,6923.41,544.127,4140,191,1730,1910,309
281,3,1000,997,5896.77,433.488,4117,0,0,4117,0
281,2,1000,999,8784.74,645.928,4081,0,4081,0,0
281,1,1000,997,6075.62,454.788,3814,3814,0,0,0
282,4,1000,999,7872.35,532.038,4164,194,1748,1913,309
282,3,1000,997,5979.14,452.589,4133,0,0,4133,0
282,2,1000,999,7648.43,634.931,4074,0,4074,0,0
282,1,1000,998,5214.7,436.505,3825,3825,0,0,0
283,4,1000,1000,7219.03,519.844,4186,196,1744,1934,312
283,3,1000,997,5860.21,437.129,4117,0,0,4117,0
283,2,1000,999,8354.13,613.101,4073,0,4073,0,0
283,1,1000,998,6148.02,438.819,3830,3830,0,0,0
284,4,1000,1000,7177.06,500.848,4173,199,1737,1930,307
284,3,1000,996,5607.16,455.002,4132,0,0,4132,0
284,2,1000,999,7555.18,602.438,4073,0,4073,0,0
284,1,1000,997,5429.69,421.335,3801,3801,0,0,0
285,4,1000,1000,6997.7,495.803,4170,202,1740,1918,310
285,3,1000,997,6016.42,438.692,4181,0,0,4181,0
285,2,1000,998,7595.97,574.472,4053,0,4053,0,0
285,1,1000,997,5744.91,427.777,3811,3811,0,0,0
286,4,1000,998,6709.77,480.391,4157,203,1732,1912,310
286,3,1000,997,5306.06,455.507,4168,0,0,4168,0
286,2,1000,997,7377.78,578.494,4062,0,4062,0,0
286,1,1000,998,5247.07,419.534,3814,3814,0,0,0
287,4,1000,998,6442.72,490.702,4129,203,1724,1892,310
287,3,1000,998,6027.54,441.464,4167,0,0,4167,0
287,2,1000,997,7363.61,542.116,4068,0,4068,0,0
287,1,1000,998,5202.39,414.326,3770,3770,0,0,0
288,4,1000,997,6069.74,474.955,4135,199,1733,1892,311
288,3,1000,999,5026.04,450.262,4176,0,0,4176,0
288,2,1000,998,7351.23,562.041,4071,0,4071,0,0
288,1,1000,997,4840.89,415.621,3760,3760,0,0,0
289,4,1000,997,5949.99,501.552,4150,200,1745,1892,313
289,3,1000,999,5830.25,441.121,4165,0,0,4165,0
289,2,1000,998,7318.24,525.293,4086,0,4086,0,0
289,1,1000,997,4847.19,398.924,3758,3758,0,0,0
290,4,1000,998,5565.52,480.142,4155,199,1748,1893,315
290,3,1000,999,5108.31,438.277,4153,0,0,4153,0
290,2,1000,998,7584.53,548.601,4066,0,4066,0,0
290,1,1000,997,4669.4,403.096,3725,3725,0,0,0
291,4,1000,998,5362.23,510.743,4169,203,1748,1896,322
291,3,1000,999,5694.8,432.794,4157,0,0,4157,0
291,2,1000,998,7377.17,523.078,4071,0,4071,0,0
291,1,1000,997,4433.75,383.945,3698,3698,0,0,0
292,4,1000,997,4927.19,491.624,4173,207,1751,1883,332
292,3,1000,997,5185.55,421.708,4125,0,0,4125,0
292,2,1000,998,7836.45,545.219,4107,0,4107,0,0
292,1,1000,995,4524.24,394.079,3663,3663,0,0,0
293,4,1000,995,4618.67,503.752,4162,205,1745,1880,332
293,3,1000,997,5507.82,416.457,4139,0,0,4139,0
293,2,1000,998,7662.05,530.895,4166,0,4166,0,0
293,1,1000,995,4204.2,377.339,3616,3616,0,0,0
294,4,1000,995,4415.39,496.882,4150,206,1732,1880,332
294,3,1000,998,5193.71,410.34,4133,0,0,4133,0
294,2,1000,997,7453.04,540.893,4151,0,4151,0,0
294,1,1000,995,4218.38,389.69,3581,3581,0,0,0
295,4,1000,994,4422.78,491.78,4153,209,1738,1870,336
295,3,1000,998,5365.54,399.121,4118,0,0,4118,0
295,2,1000,995,7330.16,529.447,4161,0,4161,0,0
295,1,1000,994,3870.44,379.47,3555,3555,0,0,0
296,4,1000,996,4252.31,486.035,4153,212,1735,1869,337
296,3,1000,998,5251.61,402.781,4120,0,0,4120,0
296,2,1000,995,6531.68,524.397,4156,0,4156,0,0
296,1,1000,995,4017.56,382.064,3529,3529,0,0,0
297,4,1000,997,5053.51,475.815,4165,218,1738,1869,340
297,3,1000,996,5145.16,386.214,4114,0,0,4114,0
297,2,1000,996,6241.06,516.115,4142,0,4142,0,0
297,1,1000,994,3531.31,373.041,3506,3506,0,0,0
298,4,1000,996,4469.9,464.61,4132,214,1724,1854,340
298,3,1000,996,4944.16,394.752,4089,0,0,4089,0
298,2,1000,996,5531.15,509.951,4120,0,4120,0,0
298,1,1000,992,4132.64,367.081,3470,3470,0,0,0
299,4,1000,997,5470.56,448.978,4117,213,1711,1848,345
299,3,1000,997,4718.19,374.896,4080,0,0,4080,0
299,2,1000,996,5143.02,505.085,4122,0,4122,0,0
299,1,1000,991,3427.96,355.131,3439,3439,0,0,0
300,4,1000,996,4788.06,436.897,4136,217,1736,1834,349
300,3,1000,997,4369.05,382.506,4075,0,0,4075,0
300,2,1000,995,5094.23,500.166,4101,0,4101,0,0
300,1,1000,987,4074.6,347.683,3454,3454,0,0,0
301,4,1000,996,5330.74,419.621,4078,211,1707,1813,347
301,3,1000,997,4291.49,368.467,4058,0,0,4058,0
301,2,1000,995,4550.43,502.711,4077,0,4077,0,0
301,1,1000,988,3729.04,338.945,3439,3439,0,0,0
302,4,1000,996,4828.33,404.924,4057,212,1691,1808,346
302,3,1000,997,4003.87,373.797,4075,0,0,4075,0
302,2,1000,995,5420.86,497.756,4053,0,4053,0,0
302,1,1000,990,3936.57,327.068,3414,3414,0,0,0
303,4,1000,995,5304.68,385.441,4071,211,1699,1817,344
303,3,1000,998,4053.17,364.391,4082,0,0,4082,0
303,2,1000,995,4443.72,505.387,4047,0,4047,0,0
303,1,1000,990,4265.53,321.9,3408,3408,0,0,0
304,4,1000,995,4848.98,366.266,4026,210,1685,1787,344
304,3,1000,998,3705.11,366.586,4070,0,0,4070,0
304,2,1000,996,5364.07,506.002,4013,0,4013,0,0
304,1,1000,990,3967.04,310.363,3383,3383,0,0,0
305,4,1000,995,5340.43,348.122,4022,210,1686,1773,353
305,3,1000,999,3858.27,360.138,4082,0,0,4082,0
305,2,1000,995,4617.9,502.381,3997,0,3997,0,0
305,1,1000,990,4496.62,303.871,3401,3401,0,0,0
306,4,1000,995,4680.03,335.644,4011,213,1679,1767,352
306,3,1000,999,3443.01,359.742,4070,0,0,4070,0
306,2,1000,995,4844.65,500.437,4005,0,4005,0,0
306,1,1000,991,3860.26,291.324,3448,3448,0,0,0
307,4,1000,995,5097.85,320.005,3953,212,1645,1744,352
307,3,1000,999,3536.03,356.979,4066,0,0,4066,0
307,2,1000,995,4827.4,482.759,3995,0,3995,0,0
307,1,1000,987,4312.74,287.109,3404,3404,0,0,0
308,4,1000,995,4576.96,327.511,3936,219,1625,1736,356
308,3,1000,999,3042.02,353.301,4094,0,0,4094,0
308,2,1000,994,4391.94,467.54,3997,0,3997,0,0
308,1,1000,987,3451.81,271.282,3449,3449,0,0,0
309,4,1000,995,4655.81,315.031,3938,223,1625,1733,357
309,3,1000,999,3310.47,346.973,4092,0,0,4092,0
309,2,1000,995,4718.7,442.5,3994,0,3994,0,0
309,1,1000,988,3834.4,275.915,3477,3477,0,0,0
310,4,1000,995,4739.59,331.195,3898,223,1606,1715,354
310,3,1000,998,2640.48,339.218,4116,0,0,4116,0
310,2,1000,994,4206.58,417.567,3991,0,3991,0,0
310,1,1000,989,3071.73,260.134,3447,3447,0,0,0
311,4,1000,995,4370.33,324.375,3915,227,1608,1719,361
311,3,1000,998,2938.57,326.498,4117,0,0,4117,0
311,2,1000,996,4406.13,400.052,3966,0,3966,0,0
311,1,1000,989,3132.84,265.635,3485,3485,0,0,0
312,4,1000,995,4867.45,334.016,3922,225,1620,1717,360
312,3,1000,998,2399.14,316.908,4135,0,0,4135,0
312,2,1000,996,4343.94,372.648,3982,0,3982,0,0
312,1,1000,991,2609.77,259.545,3473,3473,0,0,0
313,4,1000,994,4304.85,328.442,3920,221,1617,1720,362
313,3,1000,998,2492.46,303.346,4147,0,0,4147,0
313,2,1000,994,4425.78,374.916,3986,0,3986,0,0
313,1,1000,991,2412.14,259.78,3452,3452,0,0,0
314,4,1000,994,4557.55,336.487,3931,221,1619,1724,367
314,3,1000,997,2518.91,296.111,4144,0,0,4144,0
314,2,1000,996,4676.31,349.605,3956,0,3956,0,0
314,1,1000,991,2088.55,267.149,3466,3466,0,0,0
315,4,1000,994,4318.29,329.94,3930,223,1612,1722,373
315,3,1000,997,2191.38,282.101,4121,0,0,4121,0
315,2,1000,996,4510.11,355.992,3978,0,3978,0,0
315,1,1000,990,1853.52,263.582,3478,3478,0,0,0
316,4,1000,995,4201.88,339.026,3918,223,1614,1705,376
316,3,1000,997,2564.56,277.273,4152,0,0,4152,0
316,2,1000,995,4636.37,341.056,3976,0,3976,0,0
316,1,1000,990,1857.03,274.957,3486,3486,0,0,0
317,4,1000,995,4221.15,328.568,3914,224,1609,1705,376
317,3,1000,997,1942.67,263.615,4139,0,0,4139,0
317,2,1000,997,4339.7,337.068,4002,0,4002,0,0
317,1,1000,991,1823.26,267.255,3477,3477,0,0,0
318,4,1000,995,3949.49,333.549,3907,222,1616,1686,383
318,3,1000,997,2359.47,258.062,4129,0,0,4129,0
318,2,1000,997,4401.47,334.297,4000,0,4000,0,0
318,1,1000,990,1900.94,275.143,3481,3481,0,0,0
319,4,1000,996,3979.63,324.324,3894,222,1615,1669,388
319,3,1000,998,1846.13,242.045,4134,0,0,4134,0
319,2,1000,997,3971.42,321.423,3989,0,3989,0,0
319,1,1000,990,2093.82,260.532,3468,3468,0,0,0
320,4,1000,998,3549.02,320.713,3907,223,1612,1681,391
320,3,1000,998,2367.05,238.982,4130,0,0,4130,0
320,2,1000,997,4295.87,322.03,4021,0,4021,0,0
320,1,1000,992,2039.49,262.282,3456,3456,0,0,0
321,4,1000,997,3813.28,320.522,3888,219,1598,1673,398
321,3,1000,998,2068.49,220.417,4126,0,0,4126,0
321,2,1000,998,3798.35,309.476,4045,0,4045,0,0
321,1,1000,992,2387.87,245.593,3455,3455,0,0,0
322,4,1000,994,3007.22,310.486,3861,216,1591,1657,397
322,3,1000,998,2595.67,216.456,4138,0,0,4138,0
322,2,1000,1000,4331.83,306.323,4023,0,4023,0,0
322,1,1000,992,2270.89,238,3432,3432,0,0,0
323,4,1000,997,3317.34,316.418,3880,214,1588,1676,402
323,3,1000,998,2419.33,200.729,4118,0,0,4118,0
323,2,1000,999,3795.23,301.694,4031,0,4031,0,0
323,1,1000,993,2513.97,221.348,3446,3446,0,0,0
324,4,1000,999,2506.64,306.665,3853,213,1584,1657,399
324,3,1000,997,2873.01,192.23,4108,0,0,4108,0
324,2,1000,999,4072.43,299.223,4056,0,4056,0,0
324,1,1000,991,2560.47,206.805,3466,3466,0,0,0
325,4,1000,999,2767.17,307.084,3832,207,1570,1652,403
325,3,1000,997,2544.07,187.087,4122,0,0,4122,0
325,2,1000,999,3797.52,302.503,4061,0,4061,0,0
325,1,1000,991,2948.14,190.246,3464,3464,0,0,0
326,4,1000,999,2121.19,301.86,3830,207,1565,1650,408
326,3,1000,997,3097.63,174.652,4088,0,0,4088,0
326,2,1000,999,3683.95,300.68,4045,0,4045,0,0
326,1,1000,993,3078.46,173.52,3463,3463,0,0,0
327,4,1000,999,2510.51,295.772,3800,208,1563,1621,408
327,3,1000,997,2677.85,176.223,4072,0,0,4072,0
327,2,1000,999,3821.11,303.067,4065,0,4065,0,0
327,1,1000,993,3738.48,161.752,3474,3474,0,0,0
328,4,1000,999,1820.57,292.832,3764,205,1550,1603,406
328,3,1000,997,3243.42,161.566,4080,0,0,4080,0
328,2,1000,999,3581.19,298.128,4052,0,4052,0,0
328,1,1000,992,3498.75,151.521,3476,3476,0,0,0
329,4,1000,998,2392.55,284.422,3742,208,1536,1594,404
329,3,1000,997,2871.25,162.958,4061,0,0,4061,0
329,2,1000,999,3947.1,297.978,4047,0,4047,0,0
329,1,1000,991,4320.64,145.158,3484,3484,0,0,0
330,4,1000,998,1818.91,280.599,3759,210,1545,1587,417
330,3,1000,997,3128.69,150.318,4066,0,0,4066,0
330,2,1000,998,3760.84,287.428,4059,0,4059,0,0
330,1,1000,989,3664.99,144.241,3516,3516,0,0,0
331,4,1000,997,2332.32,267.681,3715,207,1527,1564,417
331,3,1000,997,3001.22,154.296,4082,0,0,4082,0
331,2,1000,998,4366.51,289.15,4076,0,4076,0,0
331,1,1000,989,4069.54,140.79,3530,3530,0,0,0
332,4,1000,996,2295.21,266.903,3699,215,1514,1556,414
332,3,1000,997,3061.82,147.836,4046,0,0,4046,0
332,2,1000,999,3964.86,277.043,4108,0,4108,0,0
332,1,1000,988,3355.51,146.32,3496,3496,0,0,0
333,4,1000,996,2465.77,247.094,3711,218,1519,1558,416
333,3,1000,997,2919.38,155.574,4032,0,0,4032,0
333,2,1000,999,4832.26,282.598,4107,0,4107,0,0
333,1,1000,990,3352.84,146.099,3548,3548,0,0,0
334,4,1000,996,2669.44,243.68,3704,219,1513,1558,414
334,3,1000,997,3010.62,154.928,4022,0,0,4022,0
334,2,1000,999,4075.77,272.725,4135,0,4135,0,0
334,1,1000,991,2923.47,151.941,3627,3627,0,0,0
335,4,1000,996,2729.35,221.812,3696,218,1504,1558,416
335,3,1000,997,2745.53,165.441,4003,0,0,4003,0
335,2,1000,1000,4659.93,273.705,4133,0,4133,0,0
335,1,1000,991,2823,155.492,3609,3609,0,0,0
336,4,1000,995,2735.64,214.896,3714,215,1516,1560,423
336,3,1000,997,2750.05,163.795,3992,0,0,3992,0
336,2,1000,1000,4094.4,268.313,4102,0,4102,0,0
336,1,1000,992,2586.13,166.098,3645,3645,0,0,0
337,4,1000,996,2912.65,194.154,3704,219,1506,1553,426
337,3,1000,997,2630.54,176.55,3980,0,0,3980,0
337,2,1000,999,3970.89,261.792,4143,0,4143,0,0
337,1,1000,994,2613.01,173.539,3684,3684,0,0,0
338,4,1000,996,2635.81,190.15,3705,222,1506,1551,426
338,3,1000,997,2555.92,173.718,3968,0,0,3968,0
338,2,1000,999,3919.76,261.193,4118,0,4118,0,0
338,1,1000,993,2445.49,194.28,3667,3667,0,0,0
339,4,1000,996,2960.89,169.787,3724,226,1516,1557,425
339,3,1000,997,2520.55,186.215,3938,0,0,3938,0
339,2,1000,999,3365.78,254.072,4102,0,4102,0,0
339,1,1000,993,2494.38,199.514,3664,3664,0,0,0
340,4,1000,997,2665.06,170.401,3780,230,1539,1584,427
340,3,1000,997,2375.81,185.307,3919,0,0,3919,0
340,2,1000,999,3744.21,257.633,4097,0,4097,0,0
340,1,1000,993,2527.22,224.685,3667,3667,0,0,0
341,4,1000,997,3022.3,155.339,3766,231,1535,1574,426
341,3,1000,998,2371.83,191.427,3896,0,0,3896,0
341,2,1000,999,3257.11,253.785,4074,0,4074,0,0
341,1,1000,993,2470.78,225.021,3650,3650,0,0,0
342,4,1000,995,2618.1,156.762,3839,235,1563,1605,436
342,3,1000,998,2117.86,192.407,3851,0,0,3851,0
342,2,1000,997,3550.23,265.439,4081,0,4081,0,0
342,1,1000,993,2719.42,238.745,3672,3672,0,0,0
343,4,1000,996,2966.45,155.104,3846,234,1565,1606,441
343,3,1000,998,2192.84,195.299,3834,0,0,3834,0
343,2,1000,997,3306.74,261.154,4093,0,4093,0,0
343,1,1000,994,2348.78,232.485,3680,3680,0,0,0
344,4,1000,997,2415.05,156.558,3817,234,1548,1594,441
344,3,1000,998,1844.86,193.801,3864,0,0,3864,0
344,2,1000,997,3432.6,280.168,4084,0,4084,0,0
344,1,1000,993,2697.08,230.961,3668,3668,0,0,0
345,4,1000,997,2723.75,161.847,3854,236,1557,1620,441
345,3,1000,997,2032.64,196.051,3852,0,0,3852,0
345,2,1000,996,3273.58,273.618,4047,0,4047,0,0
345,1,1000,993,2253.7,221.085,3683,3683,0,0,0
346,4,1000,997,2146.71,166.271,3866,238,1551,1638,439
346,3,1000,996,1698.79,191.507,3864,0,0,3864,0
346,2,1000,995,3331.8,285.192,4041,0,4041,0,0
346,1,1000,994,2571.39,213.115,3725,3725,0,0,0
347,4,1000,998,2535.32,169.08,3851,240,1546,1620,445
347,3,1000,996,1835.73,189.608,3854,0,0,3854,0
347,2,1000,995,3157.21,280.438,4053,0,4053,0,0
347,1,1000,994,2347.23,202.283,3727,3727,0,0,0
348,4,1000,998,1934.6,176.09,3855,240,1550,1627,438
348,3,1000,996,1716.64,185.589,3841,0,0,3841,0
348,2,1000,995,3259.23,275.969,4013,0,4013,0,0
348,1,1000,994,2547.13,195.599,3729,3729,0,0,0
349,4,1000,996,2454.58,173.973,3887,241,1567,1642,437
349,3,1000,996,1729.01,181.254,3853,0,0,3853,0
349,2,1000,995,2954.85,273.736,4013,0,4013,0,0
349,1,1000,993,2596.33,186.77,3760,3760,0,0,0
350,4,1000,996,1848.75,180.994,3882,241,1555,1644,442
350,3,1000,996,1892.33,177.839,3855,0,0,3855,0
350,2,1000,992,3108.6,258.626,3994,0,3994,0,0
350,1,1000,992,2752.43,181.614,3763,3763,0,0,0
351,4,1000,996,2478.08,178.076,3879,244,1546,1650,439
351,3,1000,994,1819.96,172.203,3843,0,0,3843,0
351,2,1000,991,2993.49,258.707,3955,0,3955,0,0
351,1,1000,992,2918.7,178.403,3763,3763,0,0,0
352,4,1000,996,1820.13,185.444,3914,250,1554,1669,441
352,3,1000,996,1986.93,168.902,3820,0,0,3820,0
352,2,1000,991,2977.07,246.019,3941,0,3941,0,0
352,1,1000,993,3004.34,173.666,3794,3794,0,0,0
353,4,1000,994,2385.42,180.191,3917,257,1554,1664,442
353,3,1000,995,1794.98,160.758,3809,0,0,3809,0
353,2,1000,992,3382.51,244.863,3947,0,3947,0,0
353,1,1000,993,2875.73,176.815,3823,3823,0,0,0
354,4,1000,993,1863.99,186.494,3887,258,1537,1654,438
354,3,1000,995,1936.32,158.089,3809,0,0,3809,0
354,2,1000,992,2985.02,237.4,3933,0,3933,0,0
354,1,1000,993,2929.81,169.358,3813,3813,0,0,0
355,4,1000,994,2241.57,177.54,3924,256,1559,1671,438
355,3,1000,994,1572.81,147.437,3809,0,0,3809,0
355,2,1000,992,3549.03,235.614,3903,0,3903,0,0
355,1,1000,991,2778.11,173.813,3861,3861,0,0,0
356,4,1000,994,1829.76,180.583,3921,254,1557,1670,440
356,3,1000,994,1643.81,145.81,3810,0,0,3810,0
356,2,1000,993,3111.75,230.32,3920,0,3920,0,0
356,1,1000,993,2770.98,165.613,3859,3859,0,0,0
357,4,1000,994,2286.2,168.616,3910,251,1543,1683,433
357,3,1000,995,1392.2,135.894,3822,0,0,3822,0
357,2,1000,993,3241.53,228.473,3940,0,3940,0,0
357,1,1000,992,2765.61,168.314,3845,3845,0,0,0
358,4,1000,994,1880.39,171.077,3947,255,1562,1692,438
358,3,1000,994,1382.08,133.204,3793,0,0,3793,0
358,2,1000,994,2989.31,222.868,3933,0,3933,0,0
358,1,1000,992,2553.42,164.015,3869,3869,0,0,0
359,4,1000,995,2442.44,157.62,3911,257,1544,1672,438
359,3,1000,994,1388.63,127.798,3788,0,0,3788,0
359,2,1000,994,2777.91,222.037,3961,0,3961,0,0
359,1,1000,993,2666.77,165.578,3873,3873,0,0,0
360,4,1000,994,1961.69,161.95,3899,257,1537,1669,436
360,3,1000,993,1201.04,124.01,3792,0,0,3792,0
360,2,1000,994,2641.56,214.234,3978,0,3978,0,0
360,1,1000,993,2192.14,166.962,3868,3868,0,0,0
361,4,1000,995,2599.16,148.907,3949,258,1562,1690,439
361,3,1000,992,1363.38,124.866,3771,0,0,3771,0
361,2,1000,994,2352.65,213.053,4001,0,4001,0,0
361,1,1000,992,2479,170.497,3892,3892,0,0,0
362,4,1000,995,2010.25,156.133,3932,257,1554,1684,437
362,3,1000,990,1174.94,122.867,3763,0,0,3763,0
362,2,1000,996,2225.01,209.156,3986,0,3986,0,0
362,1,1000,991,1816.94,176.014,3883,3883,0,0,0
363,4,1000,995,2668.31,144.13,3915,256,1548,1673,438
363,3,1000,991,1315.68,125.75,3758,0,0,3758,0
363,2,1000,997,2072,204.973,3990,0,3990,0,0
363,1,1000,993,2316.28,181.952,3858,3858,0,0,0
364,4,1000,995,1985.19,150.421,3983,256,1570,1718,439
364,3,1000,991,1182.87,122.692,3744,0,0,3744,0
364,2,1000,997,1957.64,211.992,4016,0,4016,0,0
364,1,1000,993,1715.6,183.135,3866,3866,0,0,0
365,4,1000,997,2474.65,141.352,3969,257,1566,1712,434
365,3,1000,991,1508.18,125.218,3724,0,0,3724,0
365,2,1000,997,1916.96,205.142,4004,0,4004,0,0
365,1,1000,991,2166.06,186.297,3840,3840,0,0,0
366,4,1000,998,1876.55,145.172,3968,257,1574,1706,431
366,3,1000,993,1268.13,118.506,3757,0,0,3757,0
366,2,1000,996,1817.13,215.169,3989,0,3989,0,0
366,1,1000,991,1801.32,185.185,3838,3838,0,0,0
367,4,1000,998,2134.96,136.947,4007,262,1591,1709,445
367,3,1000,992,1668.35,117.019,3706,0,0,3706,0
367,2,1000,997,1660.29,210.675,4003,0,4003,0,0
367,1,1000,991,2009.59,184.303,3837,3837,0,0,0
368,4,1000,999,1824.53,142.885,4000,258,1591,1698,453
368,3,1000,991,1337.02,110.017,3698,0,0,3698,0
368,2,1000,996,1754.68,212.614,3997,0,3997,0,0
368,1,1000,991,1776.63,184.512,3812,3812,0,0,0
369,4,1000,999,1861.27,135.566,3995,259,1580,1701,455
369,3,1000,991,1616.7,105.295,3707,0,0,3707,0
369,2,1000,996,1492.85,208.677,3965,0,3965,0,0
369,1,1000,992,1843.14,179.287,3785,3785,0,0,0
370,4,1000,999,1832.45,144.784,4009,261,1583,1707,458
370,3,1000,990,1353.74,102.425,3668,0,0,3668,0
370,2,1000,996,1778.88,202.216,3946,0,3946,0,0
370,1,1000,992,1735.3,180.128,3810,3810,0,0,0
371,4,1000,999,1703.1,137.608,4008,264,1591,1698,455
371,3,1000,989,1457.32,95.6408,3656,0,0,3656,0
371,2,1000,997,1467.52,195.926,3994,0,3994,0,0
371,1,1000,991,1703.51,169.116,3809,3809,0,0,0
372,4,1000,998,1953.1,149.37,3980,259,1583,1686,452
372,3,1000,990,1342.03,95.1594,3665,0,0,3665,0
