Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
209,1,a0,97109,14602,6.62724
209,1,a1,6801,1011,6.52918
209,1,b0,97119,14604,6.62695
209,1,b1,6642,991,6.47931
209,1,a0.b0,97096,14600,6.62733
209,1,a1.b1,6137,906,6.45695
210,1,X,97189,14681,6.73244
210,1,Y,0,0,0
210,1,a0,97090,14659,6.73231
210,1,a1,6820,991,6.83552
210,1,b0,97098,14659,6.73279
210,1,b1,6629,978,6.96421
210,1,a0.b0,97078,14654,6.73345
210,1,a1.b1,6134,902,6.85698
211,1,X,97247,14507,6.5516
211,1,Y,0,0,0
211,1,a0,97136,14486,6.55177
211,1,a1,6921,962,6.81497
211,1,b0,97150,14488,6.55211
211,1,b1,6719,929,6.72228
211,1,a0.b0,97124,14485,6.55174
211,1,a1.b1,6205,864,6.72569
212,1,X,97030,14773,6.64557
212,1,Y,0,0,0
212,1,a0,96909,14754,6.64511
212,1,a1,6836,1132,6.6917
212,1,b0,96919,14757,6.6458
212,1,b1,6665,1096,6.71533
212,1,a0.b0,96893,14753,6.64543
212,1,a1.b1,6142,1011,6.78833
213,1,X,96960,14563,6.73117
213,1,Y,0,0,0
213,1,a0,96829,14543,6.73534
213,1,a1,6904,1053,6.77588
213,1,b0,96839,14547,6.7352
213,1,b1,6736,1015,6.7665
213,1,a0.b0,96808,14542,6.73559
213,1,a1.b1,6192,940,6.84043
214,1,X,96995,14548,6.65322
214,1,Y,0,0,0
214,1,a0,96847,14528,6.65529
214,1,a1,7112,1043,6.62991
214,1,b0,96861,14531,6.65494
214,1,b1,6960,1010,6.48317
214,1,a0.b0,96825,14525,6.65583
214,1,a1.b1,6404,923,6.53088
215,1,X,97422,14311,6.6488
215,1,Y,0,0,0
215,1,a0,97265,14290,6.65101
215,1,a1,7310,1053,6.58025
215,1,b0,97281,14290,6.65143
215,1,b1,7181,1018,6.51768
215,1,a0.b0,97243,14285,6.65201
215,1,a1.b1,6587,949,6.52371
216,1,X,97461,14508,6.59105
216,1,Y,0,0,0
216,1,a0,97289,14485,6.59586
216,1,a1,7521,1110,6.15495
216,1,b0,97315,14487,6.59564
216,1,b1,7362,1081,6.19426
216,1,a0.b0,97269,14482,6.59667
216,1,a1.b1,6740,1000,6.237
217,1,X,97442,14638,6.61197
217,1,Y,0,0,0
217,1,a0,97264,14610,6.61656
217,1,a1,7810,1184,6.17483
217,1,b0,97287,14614,6.61612
217,1,b1,7611,1153,6.24111
217,1,a0.b0,97243,14607,6.61696
217,1,a1.b1,7004,1038,6.25337
218,1,X,97616,14444,6.69787
218,1,Y,0,0,0
218,1,a0,97425,14416,6.70436
218,1,a1,8172,1166,5.90309
218,1,b0,97456,14417,6.70341
218,1,b1,7925,1133,5.94704
218,1,a0.b0,97402,14414,6.70411
218,1,a1.b1,7289,1040,5.91923
219,1,X,97393,14726,6.62889
219,1,Y,0,0,0
219,1,a0,97196,14693,6.63656
219,1,a1,8516,1227,5.91361
219,1,b0,97236,14695,6.63498
219,1,b1,8204,1215,6.00576
219,1,a0.b0,97175,14689,6.63667
219,1,a1.b1,7551,1093,6.02287
220,1,X,97486,14587,6.67663
220,1,Y,0,0,0
220,1,a0,97270,14558,6.67901
220,1,a1,8907,1231,5.75792
220,1,b0,97311,14563,6.67685
220,1,b1,8560,1201,5.78435
220,1,a0.b0,97247,14555,6.67805
220,1,a1.b1,7888,1093,5.80329
221,1,X,97193,14777,6.71929
221,1,Y,0,0,0
221,1,a0,96959,14740,6.7209
221,1,a1,9178,1419,5.85271
221,1,b0,97013,14744,6.72233
221,1,b1,8818,1355,5.96458
221,1,a0.b0,96940,14732,6.72149
221,1,a1.b1,8109,1266,5.9684
222,1,X,97022,14710,6.61428
222,1,Y,0,0,0
222,1,a0,96752,14680,6.61717
222,1,a1,9561,1367,5.59254
222,1,b0,96805,14689,6.61597
222,1,b1,9207,1304,5.65874
222,1,a0.b0,96722,14678,6.61786
222,1,a1.b1,8452,1204,5.69767
223,1,X,97316,14371,6.57185
223,1,Y,0,0,0
223,1,a0,97017,14327,6.57765
223,1,a1,10018,1412,5.76416
223,1,b0,97075,14335,6.57733
223,1,b1,9641,1346,5.68945
223,1,a0.b0,96989,14321,6.57978
223,1,a1.b1,8856,1239,5.73688
224,1,X,97412,14650,6.70942
224,1,Y,0,0,0
224,1,a0,97070,14606,6.71313
224,1,a1,10364,1495,5.63612
224,1,b0,97136,14613,6.71368
224,1,b1,9991,1415,5.74629
224,1,a0.b0,97039,14601,6.71249
224,1,a1.b1,9190,1309,5.70206
225,1,X,97290,14771,6.69203
225,1,Y,0,0,0
225,1,a0,96938,14715,6.69908
225,1,a1,10628,1584,5.66604
225,1,b0,97010,14726,6.69686
225,1,b1,10204,1557,5.72254
225,1,a0.b0,96909,14709,6.69984
225,1,a1.b1,9397,1432,5.72067
226,1,X,97663,14392,6.68615
226,1,Y,0,0,0
226,1,a0,97300,14350,6.69185
226,1,a1,11000,1473,5.56891
226,1,b0,97365,14361,6.68965
226,1,b1,10531,1427,5.55151
226,1,a0.b0,97268,14346,6.69295
226,1,a1.b1,9689,1308,5.56651
227,1,X,97492,14549,6.62437
227,1,Y,0,0,0
227,1,a0,97111,14494,6.6315
227,1,a1,11179,1641,5.94089
227,1,b0,97171,14503,6.62987
227,1,b1,10677,1579,5.96643
227,1,a0.b0,97071,14493,6.63148
227,1,a1.b1,9819,1450,6.00414
228,1,X,97375,14621,6.7189
228,1,Y,0,0,0
228,1,a0,97006,14556,6.72637
228,1,a1,11405,1654,5.73398
228,1,b0,97064,14566,6.72875
228,1,b1,10908,1544,5.84456
228,1,a0.b0,96967,14550,6.72756
228,1,a1.b1,9997,1439,5.81237
229,1,X,97357,14706,6.66585
229,1,Y,0,0,0
229,1,a0,96989,14647,6.66908
229,1,a1,11642,1678,5.89333
229,1,b0,97038,14651,6.66835
229,1,b1,11123,1589,5.98678
229,1,a0.b0,96944,14639,6.66924
229,1,a1.b1,10186,1463,6.01025
230,1,X,97401,14583,6.6677
230,1,Y,0,0,0
230,1,a0,97045,14520,6.67424
230,1,a1,11823,1704,5.82453
230,1,b0,97086,14534,6.67332
230,1,b1,11275,1641,5.76356
230,1,a0.b0,96997,14513,6.67567
230,1,a1.b1,10321,1499,5.82055
231,1,X,97418,14676,6.68786
231,1,Y,0,0,0
231,1,a0,97023,14638,6.69238
231,1,a1,12016,1765,5.98017
231,1,b0,97070,14642,6.69301
231,1,b1,11438,1688,6.04206
231,1,a0.b0,96970,14631,6.69421
231,1,a1.b1,10481,1542,6.02724
232,1,X,97410,14723,6.62311
232,1,Y,0,0,0
232,1,a0,97012,14652,6.63131
232,1,a1,12106,1820,5.88846
232,1,b0,97070,14661,6.63106
232,1,b1,11468,1747,5.97081
232,1,a0.b0,96961,14644,6.63227
232,1,a1.b1,10508,1599,5.94184
233,1,X,97267,14638,6.63315
233,1,Y,0,0,0
233,1,a0,96881,14568,6.63996
233,1,a1,12305,1750,5.98743
233,1,b0,96934,14582,6.63654
233,1,b1,11688,1619,6.06856
233,1,a0.b0,96828,14562,6.64078
233,1,a1.b1,10689,1490,6.0557
234,1,X,97412,14550,6.64969
234,1,Y,0,0,0
234,1,a0,97007,14490,6.65797
234,1,a1,12470,1802,6.05161
234,1,b0,97062,14501,6.65375
234,1,b1,11831,1691,6.09817
234,1,a0.b0,96946,14484,6.65728
234,1,a1.b1,10816,1569,6.10516
235,1,X,97615,14539,6.64956
235,1,Y,0,0,0
235,1,a0,97213,14473,6.65715
235,1,a1,12541,1808,6.04425
235,1,b0,97260,14484,6.6561
235,1,b1,11944,1697,6.12728
235,1,a0.b0,97158,14456,6.65903
235,1,a1.b1,10894,1562,6.14405
236,1,X,97586,14683,6.62453
236,1,Y,0,0,0
236,1,a0,97201,14614,6.62714
236,1,a1,12547,1947,6.302
236,1,b0,97238,14626,6.62649
236,1,b1,11953,1800,6.33278
236,1,a0.b0,97141,14607,6.6286
236,1,a1.b1,10894,1667,6.29094
237,1,X,97511,14695,6.74379
237,1,Y,0,0,0
237,1,a0,97097,14644,6.74215
237,1,a1,12778,1832,6.32806
237,1,b0,97138,14650,6.74478
237,1,b1,12122,1773,6.4264
237,1,a0.b0,97033,14637,6.74298
237,1,a1.b1,11075,1617,6.40569
238,1,X,97538,14528,6.59905
238,1,Y,0,0,0
238,1,a0,97116,14470,6.60442
238,1,a1,12720,1882,6.15515
238,1,b0,97157,14477,6.60392
238,1,b1,12058,1819,6.27433
238,1,a0.b0,97046,14463,6.60485
238,1,a1.b1,10993,1662,6.21661
239,1,X,97407,14759,6.69957
239,1,Y,0,0,0
239,1,a0,96974,14694,6.70464
239,1,a1,12861,1935,6.36589
239,1,b0,97012,14696,6.70468
239,1,b1,12133,1852,6.42333
239,1,a0.b0,96904,14679,6.70659
239,1,a1.b1,11079,1692,6.42908
240,1,X,97487,14487,6.64437
240,1,Y,0,0,0
240,1,a0,97056,14418,6.64475
240,1,a1,13077,1928,6.25571
240,1,b0,97086,14425,6.64735
240,1,b1,12335,1816,6.21531
240,1,a0.b0,96978,14410,6.64629
240,1,a1.b1,11255,1654,6.22551
241,1,X,97230,14755,6.65286
241,1,Y,0,0,0
241,1,a0,96784,14687,6.65153
241,1,a1,13026,1931,6.41688
241,1,b0,96814,14688,6.65393
241,1,b1,12357,1816,6.51597
241,1,a0.b0,96709,14674,6.65463
241,1,a1.b1,11255,1653,6.48699
242,1,X,97227,14513,6.71088
242,1,Y,0,0,0
242,1,a0,96750,14448,6.71256
242,1,a1,13111,1894,6.68691
242,1,b0,96791,14455,6.71193
242,1,b1,12393,1801,6.56802
242,1,a0.b0,96676,14437,6.71123
242,1,a1.b1,11297,1631,6.60147
243,1,X,97462,14564,6.76758
243,1,Y,0,0,0
243,1,a0,96955,14502,6.76865
243,1,a1,13424,1967,6.72649
243,1,b0,97006,14507,6.77101
243,1,b1,12695,1830,6.78689
243,1,a0.b0,96877,14492,6.7696
243,1,a1.b1,11603,1662,6.85439
244,1,X,97319,14665,6.6971
244,1,Y,0,0,0
244,1,a0,96801,14595,6.70092
244,1,a1,13587,2058,6.47619
244,1,b0,96862,14593,6.70267
244,1,b1,12814,1942,6.48661
244,1,a0.b0,96723,14579,6.70204
244,1,a1.b1,11716,1774,6.48422
245,1,X,97304,14517,6.65048
245,1,Y,0,0,0
245,1,a0,96770,14436,6.65531
245,1,a1,13797,2033,6.17019
245,1,b0,96834,14441,6.6557
245,1,b1,12970,1940,6.30103
245,1,a0.b0,96687,14422,6.65802
245,1,a1.b1,11849,1772,6.22517
246,1,X,97193,14493,6.67502
246,1,Y,0,0,0
246,1,a0,96613,14430,6.67907
246,1,a1,14107,2068,6.18762
246,1,b0,96674,14436,6.67678
246,1,b1,13229,1955,6.17749
246,1,a0.b0,96523,14417,6.6785
246,1,a1.b1,12096,1775,6.21521
247,1,X,97422,14429,6.63462
247,1,Y,0,0,0
247,1,a0,96799,14355,6.63985
247,1,a1,14470,2094,6.10315
247,1,b0,96866,14362,6.64051
247,1,b1,13602,1942,6.0932
247,1,a0.b0,96700,14343,6.6415
247,1,a1.b1,12415,1777,6.12099
248,1,X,97478,14619,6.62255
248,1,Y,0,0,0
248,1,a0,96829,14510,6.63356
248,1,a1,14950,2148,6.00745
248,1,b0,96899,14533,6.62836
248,1,b1,14022,1993,6.09985
248,1,a0.b0,96727,14497,6.63317
248,1,a1.b1,12811,1820,6.08407
249,1,X,97384,14665,6.71456
249,1,Y,0,0,0
249,1,a0,96695,14567,6.7206
249,1,a1,15427,2265,6.29845
249,1,b0,96763,14580,6.71886
249,1,b1,14473,2093,6.37315
249,1,a0.b0,96577,14554,6.72159
249,1,a1.b1,13212,1922,6.39958
250,1,X,97363,14571,6.67977
250,1,Y,0,0,0
250,1,a0,96616,14469,6.68547
250,1,a1,15706,2372,6.07504
250,1,b0,96685,14468,6.68489
250,1,b1,14659,2215,6.10655
250,1,a0.b0,96494,14447,6.6863
250,1,a1.b1,13380,2031,6.11324
251,1,X,96884,14803,6.60197
251,1,Y,0,0,0
251,1,a0,96085,14694,6.61249
251,1,a1,16139,2372,5.92791
251,1,b0,96166,14708,6.61212
251,1,b1,15075,2222,5.97435
251,1,a0.b0,95955,14676,6.61461
251,1,a1.b1,13790,2014,6.01291
252,1,X,96957,14558,6.67887
252,1,Y,0,0,0
252,1,a0,96121,14437,6.68671
252,1,a1,16566,2435,5.87433
252,1,b0,96228,14445,6.68833
252,1,b1,15493,2278,5.90255
252,1,a0.b0,95996,14413,6.68903
252,1,a1.b1,14147,2083,5.90302
253,1,X,96471,14856,6.65852
253,1,Y,0,0,0
253,1,a0,95576,14728,6.67463
253,1,a1,16806,2548,5.97567
253,1,b0,95686,14748,6.67026
253,1,b1,15721,2392,6.01003
253,1,a0.b0,95427,14711,6.67718
253,1,a1.b1,14339,2193,5.9699
254,1,X,96485,14510,6.69945
254,1,Y,0,0,0
254,1,a0,95509,14377,6.71893
254,1,a1,17344,2523,5.88704
254,1,b0,95660,14391,6.71315
254,1,b1,16245,2328,5.85481
254,1,a0.b0,95356,14352,6.72018
254,1,a1.b1,14804,2152,5.86059
255,1,X,96522,14472,6.67724
255,1,Y,0,0,0
255,1,a0,95491,14319,6.6946
255,1,a1,17619,2648,5.95431
255,1,b0,95648,14338,6.69619
255,1,b1,16474,2473,5.96563
255,1,a0.b0,95334,14296,6.6995
255,1,a1.b1,14984,2268,5.94885
256,1,X,96519,14621,6.73661
256,1,Y,0,0,0
256,1,a0,95406,14481,6.75154
256,1,a1,18086,2673,6.05163
256,1,b0,95572,14501,6.74816
256,1,b1,16945,2470,6.06761
256,1,a0.b0,95239,14464,6.75366
256,1,a1.b1,15442,2238,6.04915
257,1,X,96581,14450,6.66526
257,1,Y,0,0,0
257,1,a0,95442,14295,6.68409
257,1,a1,18594,2644,5.79047
257,1,b0,95610,14322,6.67958
257,1,b1,17423,2478,5.80024
257,1,a0.b0,95262,14273,6.68745
257,1,a1.b1,15890,2253,5.78473
258,1,X,96781,14442,6.64167
258,1,Y,0,0,0
258,1,a0,95586,14295,6.65869
258,1,a1,18991,2746,5.95302
258,1,b0,95763,14313,6.655
258,1,b1,17728,2595,6.05318
258,1,a0.b0,95408,14266,6.6608
258,1,a1.b1,16187,2354,6.01954
259,1,X,96802,14583,6.68504
259,1,Y,0,0,0
259,1,a0,95574,14397,6.70369
259,1,a1,19282,2865,5.98639
259,1,b0,95747,14427,6.6982
259,1,b1,17926,2689,5.99107
259,1,a0.b0,95386,14371,6.70607
259,1,a1.b1,16390,2458,6.0057
260,1,X,96965,14508,6.69768
260,1,Y,0,0,0
260,1,a0,95721,14322,6.71345
260,1,a1,19802,2832,6.11264
260,1,b0,95893,14352,6.71293
260,1,b1,18437,2636,6.19196
260,1,a0.b0,95516,14300,6.71769
260,1,a1.b1,16854,2417,6.18908
261,1,X,96973,14584,6.60889
261,1,Y,0,0,0
261,1,a0,95675,14407,6.62345
261,1,a1,20147,2992,5.81684
261,1,b0,95861,14437,6.62298
261,1,b1,18717,2784,5.83261
261,1,a0.b0,95463,14381,6.62756
261,1,a1.b1,17112,2543,5.79198
262,1,X,96805,14534,6.67917
262,1,Y,0,0,0
262,1,a0,95474,14341,6.7019
262,1,a1,20333,3013,6.09857
262,1,b0,95676,14372,6.69496
262,1,b1,18833,2761,6.14125
262,1,a0.b0,95255,14319,6.70124
262,1,a1.b1,17230,2525,6.11129
263,1,X,96743,14568,6.69001
263,1,Y,0,0,0
263,1,a0,95399,14371,6.7012
263,1,a1,20714,3071,6.09411
263,1,b0,95610,14384,6.69695
263,1,b1,19199,2833,6.17543
263,1,a0.b0,95184,14333,6.70083
263,1,a1.b1,17598,2570,6.193
264,1,X,96602,14568,6.68664
264,1,Y,0,0,0
264,1,a0,95266,14376,6.70193
264,1,a1,20921,3102,6.11283
264,1,b0,95453,14419,6.69873
264,1,b1,19332,2875,6.1047
264,1,a0.b0,95042,14352,6.7038
264,1,a1.b1,17705,2633,6.12913
265,1,X,96867,14240,6.61215
265,1,Y,0,0,0
265,1,a0,95507,14044,6.61464
265,1,a1,21193,3086,6.01523
265,1,b0,95708,14071,6.61232
265,1,b1,19561,2855,6.08371
265,1,a0.b0,95289,14014,6.61467
265,1,a1.b1,17933,2592,6.06018
266,1,X,97274,14324,6.64333
266,1,Y,0,0,0
266,1,a0,95819,14125,6.65381
266,1,a1,21779,3092,6.21216
266,1,b0,96033,14152,6.64945
266,1,b1,20049,2872,6.28482
266,1,a0.b0,95600,14094,6.65319
266,1,a1.b1,18376,2636,6.27542
267,1,X,97256,14529,6.62324
267,1,Y,0,0,0
267,1,a0,95799,14304,6.63339
267,1,a1,21867,3278,6.04759
267,1,b0,96017,14330,6.63447
267,1,b1,20130,3043,6.0207
267,1,a0.b0,95580,14263,6.63682
267,1,a1.b1,18464,2768,6.05166
268,1,X,97085,14581,6.68185
268,1,Y,0,0,0
268,1,a0,95594,14379,6.69066
268,1,a1,22040,3277,6.22856
268,1,b0,95818,14406,6.68777
268,1,b1,20266,3018,6.29556
268,1,a0.b0,95372,14343,6.69051
268,1,a1.b1,18577,2764,6.30933
269,1,X,97054,14631,6.74308
269,1,Y,0,0,0
269,1,a0,95530,14409,6.74787
269,1,a1,22452,3290,6.24134
269,1,b0,95763,14449,6.7505
269,1,b1,20579,3011,6.38625
269,1,a0.b0,95298,14378,6.7492
269,1,a1.b1,18872,2786,6.32986
270,1,X,96968,14708,6.67616
270,1,Y,0,0,0
270,1,a0,95413,14476,6.6946
270,1,a1,22661,3463,6.149
270,1,b0,95647,14507,6.69753
270,1,b1,20753,3200,6.23719
270,1,a0.b0,95179,14436,6.70276
270,1,a1.b1,19001,2945,6.19932
271,1,X,97054,14401,6.68613
271,1,Y,0,0,0
271,1,a0,95479,14182,6.69652
271,1,a1,22956,3302,6.31587
271,1,b0,95725,14205,6.69518
271,1,b1,20971,3051,6.36119
271,1,a0.b0,95240,14145,6.69933
271,1,a1.b1,19222,2781,6.36462
272,1,X,97192,14523,6.66997
272,1,Y,0,0,0
272,1,a0,95596,14268,6.68174
272,1,a1,23163,3512,6.2369
272,1,b0,95840,14317,6.67835
272,1,b1,21149,3246,6.17098
272,1,a0.b0,95354,14229,6.68248
272,1,a1.b1,19366,2972,6.1568
273,1,X,97181,14614,6.64472
273,1,Y,0,0,0
273,1,a0,95498,14380,6.65396
273,1,a1,23508,3470,6.18674
273,1,b0,95767,14405,6.6504
273,1,b1,21451,3175,6.24063
273,1,a0.b0,95246,14342,6.6527
273,1,a1.b1,19616,2906,6.25086
274,1,X,97207,14626,6.60748
274,1,Y,0,0,0
274,1,a0,95475,14374,6.6173
274,1,a1,23951,3464,6.13972
274,1,b0,95741,14414,6.61718
274,1,b1,21865,3143,6.11645
274,1,a0.b0,95216,14335,6.6203
274,1,a1.b1,20006,2878,6.14906
275,1,X,97259,14568,6.61477
275,1,Y,0,0,0
275,1,a0,95463,14307,6.62403
275,1,a1,24429,3576,6.12752
275,1,b0,95750,14352,6.6243
275,1,b1,22398,3218,6.133
275,1,a0.b0,95200,14274,6.62631
275,1,a1.b1,20507,2954,6.14184
276,1,X,97487,14347,6.67345
276,1,Y,0,0,0
276,1,a0,95612,14073,6.69189
276,1,a1,24919,3524,6.26277
276,1,b0,95896,14123,6.68704
276,1,b1,22792,3252,6.24877
276,1,a0.b0,95323,14043,6.69187
276,1,a1.b1,20875,2966,6.26736
277,1,X,97575,14558,6.72304
277,1,Y,0,0,0
277,1,a0,95604,14298,6.74626
277,1,a1,25283,3735,6.23507
277,1,b0,95925,14330,6.74334
277,1,b1,23127,3401,6.30814
277,1,a0.b0,95316,14246,6.75137
277,1,a1.b1,21147,3141,6.29163
278,1,X,97514,14589,6.59415
278,1,Y,0,0,0
278,1,a0,95477,14276,6.61355
278,1,a1,25992,3687,6.13019
278,1,b0,95813,14348,6.61319
278,1,b1,23807,3403,6.19453
278,1,a0.b0,95171,14238,6.61736
278,1,a1.b1,21777,3101,6.19897
279,1,X,97320,14664,6.65562
279,1,Y,0,0,0
279,1,a0,95207,14365,6.66808
279,1,a1,26425,3887,6.25907
279,1,b0,95554,14417,6.66602
279,1,b1,24225,3575,6.12699
279,1,a0.b0,94892,14313,6.67337
279,1,a1.b1,22146,3258,6.16237
280,1,X,97361,14423,6.69583
280,1,Y,0,0,0
280,1,a0,95128,14126,6.71386
280,1,a1,26951,3847,6.29763
280,1,b0,95486,14186,6.70407
280,1,b1,24641,3550,6.22366
280,1,a0.b0,94805,14085,6.71402
280,1,a1.b1,22576,3214,6.26322
281,1,X,97388,14613,6.71491
281,1,Y,0,0,0
281,1,a0,95107,14251,6.74072
281,1,a1,27527,4016,6.17256
281,1,b0,95510,14298,6.73304
281,1,b1,25092,3696,6.16234
281,1,a0.b0,94774,14201,6.73889
281,1,a1.b1,23039,3375,6.16356
282,1,X,97535,14541,6.70594
282,1,Y,0,0,0
282,1,a0,95121,14212,6.73072
282,1,a1,28281,4079,6.10174
282,1,b0,95552,14267,6.72188
282,1,b1,25810,3704,6.12716
282,1,a0.b0,94780,14156,6.73665
282,1,a1.b1,23694,3406,6.12566
283,1,X,97674,14589,6.68833
283,1,Y,0,0,0
283,1,a0,95152,14219,6.73043
283,1,a1,28970,4158,6.02285
283,1,b0,95583,14297,6.72029
283,1,b1,26389,3849,6.07015
283,1,a0.b0,94791,14173,6.73315
283,1,a1.b1,24286,3500,6.06514
284,1,X,97723,14567,6.66335
284,1,Y,0,0,0
284,1,a0,95124,14163,6.69992
284,1,a1,29497,4269,6.03561
284,1,b0,95589,14219,6.69034
284,1,b1,26851,3890,6.00488
284,1,a0.b0,94757,14106,6.70438
284,1,a1.b1,24700,3586,5.97518
285,1,X,97466,14723,6.63166
285,1,Y,0,0,0
285,1,a0,94785,14327,6.66713
285,1,a1,29934,4466,6.02441
285,1,b0,95262,14407,6.65551
285,1,b1,27246,4058,6.02218
285,1,a0.b0,94425,14263,6.67188
285,1,a1.b1,25061,3731,5.99652
286,1,X,97086,14665,6.69765
286,1,Y,0,0,0
286,1,a0,94348,14240,6.73448
286,1,a1,30387,4483,6.14388
286,1,b0,94865,14297,6.7268
286,1,b1,27693,4059,6.15423
286,1,a0.b0,93982,14177,6.74148
286,1,a1.b1,25443,3762,6.15683
287,1,X,97106,14587,6.70343
287,1,Y,0,0,0
287,1,a0,94200,14178,6.7262
287,1,a1,30955,4463,6.15685
287,1,b0,94731,14257,6.72217
287,1,b1,28225,4048,6.18775
287,1,a0.b0,93804,14121,6.7304
287,1,a1.b1,25963,3707,6.17103
288,1,X,97351,14501,6.69202
288,1,Y,0,0,0
288,1,a0,94270,14088,6.73957
288,1,a1,31624,4584,6.14027
288,1,b0,94846,14152,6.73537
288,1,b1,28808,4146,6.14544
288,1,a0.b0,93853,14027,6.74727
288,1,a1.b1,26518,3830,6.13916
289,1,X,97524,14545,6.61581
289,1,Y,0,0,0
289,1,a0,94323,14089,6.65498
289,1,a1,32354,4624,6.16436
289,1,b0,94923,14171,6.649
289,1,b1,29454,4226,6.1079
289,1,a0.b0,93877,14032,6.65999
289,1,a1.b1,27111,3893,6.12124
290,1,X,97465,14724,6.58992
290,1,Y,0,0,0
290,1,a0,94214,14216,6.62697
290,1,a1,32911,4869,6.04518
290,1,b0,94771,14344,6.6158
290,1,b1,29869,4443,6.11366
290,1,a0.b0,93730,14166,6.63031
290,1,a1.b1,27502,4089,6.08657
291,1,X,97564,14663,6.73471
291,1,Y,0,0,0
291,1,a0,94126,14211,6.77644
291,1,a1,33710,4865,6.10853
291,1,b0,94747,14290,6.7732
291,1,b1,30549,4420,6.08484
291,1,a0.b0,93624,14143,6.78406
291,1,a1.b1,28134,4072,6.0943
292,1,X,97226,14857,6.6327
292,1,Y,0,0,0
292,1,a0,93692,14333,6.6716
292,1,a1,34052,5192,6.14426
292,1,b0,94323,14429,6.65937
292,1,b1,30904,4702,6.24245
292,1,a0.b0,93163,14251,6.67855
292,1,a1.b1,28455,4331,6.22004
293,1,X,97358,14435,6.70828
293,1,Y,0,0,0
293,1,a0,93702,13939,6.74568
293,1,a1,34465,5040,6.16984
293,1,b0,94365,14019,6.73636
293,1,b1,31347,4530,6.17925
293,1,a0.b0,93167,13858,6.75126
293,1,a1.b1,28867,4172,6.14358
294,1,X,97091,14714,6.63395
294,1,Y,0,0,0
294,1,a0,93333,14180,6.66763
294,1,a1,34987,5055,6.05203
294,1,b0,93999,14288,6.66342
294,1,b1,31744,4652,6.08663
294,1,a0.b0,92767,14111,6.67536
294,1,a1.b1,29245,4265,6.08394
295,1,X,96917,14507,6.74826
295,1,Y,0,0,0
295,1,a0,93041,13960,6.79105
295,1,a1,35447,5169,6.23196
295,1,b0,93761,14045,6.77672
295,1,b1,32104,4723,6.30658
295,1,a0.b0,92464,13875,6.79481
295,1,a1.b1,29608,4344,6.27325
296,1,X,97029,14513,6.61366
296,1,Y,0,0,0
296,1,a0,92958,13965,6.65313
296,1,a1,35953,5306,6.18847
296,1,b0,93703,14087,6.64265
296,1,b1,32605,4803,6.18822
296,1,a0.b0,92352,13879,6.65538
296,1,a1.b1,30118,4425,6.19955
297,1,X,96854,14495,6.62187
297,1,Y,0,0,0
297,1,a0,92701,13902,6.66717
297,1,a1,36475,5285,6.04371
297,1,b0,93467,14010,6.66502
297,1,b1,32947,4841,6.09874
297,1,a0.b0,92087,13814,6.6741
297,1,a1.b1,30460,4440,6.02973
298,1,X,97047,14416,6.76491
298,1,Y,0,0,0
298,1,a0,92741,13819,6.80773
298,1,a1,37179,5356,6.26942
298,1,b0,93550,13933,6.79724
298,1,b1,33609,4809,6.26326
298,1,a0.b0,92127,13729,6.81346
298,1,a1.b1,31124,4430,6.27336
299,1,X,96860,14764,6.68044
299,1,Y,0,0,0
299,1,a0,92347,14161,6.71725
299,1,a1,37593,5624,6.29143
299,1,b0,93218,14275,6.7104
299,1,b1,34054,5029,6.26725
299,1,a0.b0,91687,14082,6.72639
299,1,a1.b1,31492,4693,6.28042
300,1,X,97013,14294,6.6919
300,1,Y,0,0,0
300,1,a0,92343,13641,6.74789
300,1,a1,38062,5442,6.31698
300,1,b0,93244,13779,6.72748
300,1,b1,34444,4938,6.34832
300,1,a0.b0,91674,13545,6.75312
300,1,a1.b1,31847,4559,6.33253
301,1,X,97163,14548,6.64765
301,1,Y,0,0,0
301,1,a0,92418,13820,6.69117
301,1,a1,38506,5738,6.25497
301,1,b0,93347,13960,6.67557
301,1,b1,34844,5225,6.28574
301,1,a0.b0,91731,13724,6.69295
301,1,a1.b1,32170,4850,6.27588
302,1,X,97075,14613,6.66112
302,1,Y,0,0,0
302,1,a0,92172,13918,6.68595
302,1,a1,38902,5789,6.30126
302,1,b0,93142,14053,6.67829
302,1,b1,35258,5198,6.26048
302,1,a0.b0,91463,13821,6.69199
302,1,a1.b1,32526,4805,6.28262
303,1,X,96977,14656,6.6731
303,1,Y,0,0,0
303,1,a0,91984,13929,6.72719
303,1,a1,39274,5804,6.2991
303,1,b0,93021,14063,6.71073
303,1,b1,35460,5309,6.29007
303,1,a0.b0,91273,13818,6.73274
303,1,a1.b1,32713,4888,6.29337
304,1,X,96755,14570,6.69533
304,1,Y,0,0,0
304,1,a0,91521,13857,6.74273
304,1,a1,39894,5813,6.18992
304,1,b0,92665,14000,6.72714
304,1,b1,35977,5272,6.18778
304,1,a0.b0,90779,13761,6.74769
304,1,a1.b1,33251,4815,6.1946
305,1,X,96863,14451,6.67705
305,1,Y,0,0,0
305,1,a0,91399,13704,6.70994
305,1,a1,40511,5964,6.2941
305,1,b0,92598,13863,6.69415
305,1,b1,36477,5393,6.29242
305,1,a0.b0,90633,13603,6.71183
305,1,a1.b1,33722,4976,6.31853
306,1,X,96911,14410,6.65815
