Time,NodeID,NodePopulation,InterventionName,FractionHas,AvgNumberOfInterventions,AvgEfficacy-Attracting,AvgEfficacy-Repelling,AvgEfficacy-Blocking,AvgEfficacy-Killing,AvgEfficacy-Usage,AvgEfficacy-AcquisitionBlocking,AvgEfficacy-TransmissionBlocking,AvgEfficacy-MortalityBlocking,DrugConcentration
171,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00427533
171,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
171,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00425586
171,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
171,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00457815
171,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
172,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00386092
172,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
172,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.0039996
172,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
172,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00398138
172,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
172,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00428288
172,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
173,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00361192
173,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
173,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00374166
173,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
173,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00372462
173,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
173,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00400667
173,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
174,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00337898
174,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
174,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00350035
174,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
174,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00348441
174,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
174,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00374828
174,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
175,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00316106
175,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
175,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.0032746
175,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
175,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00325969
175,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
175,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00350654
175,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
176,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.0029572
176,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
176,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00306342
176,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
176,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00304947
176,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
176,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.0032804
176,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
177,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00276648
177,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
177,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00286585
177,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
177,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.0028528
177,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
177,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00306883
177,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
178,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00258805
178,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
178,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00268101
178,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
178,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.0026688
178,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
178,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00287091
178,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
179,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00242115
179,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
179,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00250811
179,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
179,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00249669
179,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
179,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00268576
179,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
180,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.002265
180,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
180,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00234635
180,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
180,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00233567
180,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
180,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00251254
180,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
181,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00211892
181,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
181,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00219502
181,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
181,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00218503
181,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
181,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.0023505
181,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
182,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00198227
182,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
182,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00205347
182,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
182,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00204412
182,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
182,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00219892
182,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
183,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00185443
183,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
183,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00192103
183,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
183,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00191229
183,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
183,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.0020571
183,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
184,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00173483
184,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
184,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00179714
184,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
184,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00178896
184,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
184,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00192443
184,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
185,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00162294
185,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
185,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00168124
185,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
185,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00167358
185,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
185,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00180032
185,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
186,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00151828
186,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
186,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00157281
186,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
186,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00156565
186,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
186,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00168421
186,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
187,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00142036
187,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
187,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00147137
187,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
187,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00146467
187,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
187,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00157559
187,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
188,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00132875
188,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
188,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00137648
188,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
188,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00137021
188,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
188,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00147398
188,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
189,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00124306
189,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
189,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00128771
189,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
189,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00128185
189,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
189,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00137892
189,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
190,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00116289
190,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
190,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00120466
190,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
190,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00119917
190,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
190,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00128998
190,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
191,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00108789
191,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
191,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00112697
191,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
191,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00112184
191,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
191,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00120679
191,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
192,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.00101773
192,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
192,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00105429
192,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
192,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00104949
192,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
192,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00112896
192,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
193,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000952096
193,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
193,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000986294
193,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
193,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000981802
193,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
193,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.00105615
193,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
194,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000890693
194,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
194,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000922684
194,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
194,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000918482
194,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
194,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000988038
194,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
195,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000833249
195,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
195,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000863178
195,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
195,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000859248
195,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
195,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000924317
195,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
196,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000779509
196,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
196,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000807507
196,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
196,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00080383
196,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
196,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000864703
196,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
197,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000729237
197,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
197,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00075543
197,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
197,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000751989
197,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
197,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000808936
197,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
198,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000682207
198,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
198,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000706711
198,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
198,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000703493
198,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
198,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000756767
198,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
199,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000638209
199,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
199,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000661133
199,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
199,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000658122
199,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
199,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000707961
199,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
200,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000597049
200,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000618494
200,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000615678
200,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000662302
201,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000558542
201,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000578604
201,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000575969
201,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000619587
202,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000522522
202,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00054129
202,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000538825
202,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000579629
203,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000488822
203,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00050638
203,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000504074
203,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000542246
204,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000457296
204,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000473721
204,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000471564
204,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000507275
205,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000427805
205,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000443171
205,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000441153
205,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000474561
206,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000400214
206,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000414589
206,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000412701
206,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000443954
207,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000374403
207,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000387851
207,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000386085
207,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000415322
208,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000350257
208,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000362838
208,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.000361185
208,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000388538
209,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000327667
209,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000339436
209,2,1000,AdherentDrug-Piperaquine,0.526,1,0,0,0,0,0,0,0,0,0.00033789
209,1,1000,AdherentDrug-Piperaquine,0.467,1,0,0,0,0,0,0,0,0,0.000363478
210,4,1000,AdherentDrug-Piperaquine,0.484,1,0,0,0,0,0,0,0,0,0.000306536
210,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
210,3,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000317547
210,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
