Time,NodeID,Alleles,STATE_MALE
1425,1,X,100883
1425,1,Y,100883
1426,1,X,100762
1426,1,Y,100762
1427,1,X,100857
1427,1,Y,100857
1428,1,X,100988
1428,1,Y,100988
1429,1,X,101005
1429,1,Y,101005
1430,1,X,101020
1430,1,Y,101020
1431,1,X,100932
1431,1,Y,100932
1432,1,X,101086
1432,1,Y,101086
1433,1,X,101106
1433,1,Y,101106
1434,1,X,101062
1434,1,Y,101062
1435,1,X,100882
1435,1,Y,100882
1436,1,X,100971
1436,1,Y,100971
1437,1,X,100865
1437,1,Y,100865
1438,1,X,100823
1438,1,Y,100823
1439,1,X,100797
1439,1,Y,100797
1440,1,X,100708
1440,1,Y,100708
1441,1,X,100700
1441,1,Y,100700
1442,1,X,100894
1442,1,Y,100894
1443,1,X,100687
1443,1,Y,100687
1444,1,X,100546
1444,1,Y,100546
1445,1,X,100910
1445,1,Y,100910
1446,1,X,101193
1446,1,Y,101193
1447,1,X,101126
1447,1,Y,101126
1448,1,X,101179
1448,1,Y,101179
1449,1,X,101037
1449,1,Y,101037
1450,1,X,100995
1450,1,Y,100995
1451,1,X,100991
1451,1,Y,100991
1452,1,X,101104
1452,1,Y,101104
1453,1,X,101075
1453,1,Y,101075
1454,1,X,101058
1454,1,Y,101058
1455,1,X,101369
1455,1,Y,101369
1456,1,X,101312
1456,1,Y,101312
1457,1,X,101359
1457,1,Y,101359
1458,1,X,101528
1458,1,Y,101528
1459,1,X,101555
1459,1,Y,101555
