Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes,T,OtherDrugResistance,G,OtherHRP
98,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
100,1,50,9,0,0,0,0,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
100,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
101,1,50,9,0,0,0,0,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
101,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
102,1,50,9,0,0,0,0,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
102,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
103,1,50,9,0,0,0,0,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
103,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
104,1,50,9,0,0,0,0,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
104,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
105,1,50,9,0,0,0,0,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
105,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
106,1,50,9,0,0.00222527,0,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
106,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
107,1,50,9,0,0.00222449,0,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
107,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
108,1,50,9,0,0.0353003,0,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
108,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
109,1,50,9,0,0.035288,0,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
109,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
110,1,50,9,0,0.54878,0,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
110,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
111,1,50,9,0,0.548588,0,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
111,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
112,1,50,9,0,8.53128,0,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
112,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
113,1,50,9,0,8.52831,0,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
113,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
114,1,50,9,0,132.625,0,0.002,1.11111,0,0,1,1,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
114,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
115,1,50,9,0,128.946,0,0.002,1.11111,0,0,6,6,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
115,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
116,1,50,9,0,1852.4,0,0.002,1.11111,0,0,9,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
116,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
117,1,50,9,0,1319.99,0,0.002,1.11111,0,0,9,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
117,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
118,1,50,9,0,10695.4,0,0.002,1.11111,0,0,9,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
118,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
119,1,50,9,0,4845.98,0,0.002,1.11111,0,0,4,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
119,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
120,1,50,9,0,29528.1,0,0.002,1.11111,0,0,9,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
120,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
121,1,50,9,8.97322e-06,8621.86,0.0111565,0.002,1.11111,0,0,0,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
121,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
122,1,50,9,4.67545e-05,34838,0.00844853,0.002,1.11111,0,0,9,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
122,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
123,1,50,9,0.000144858,7803.96,0.179841,0.002,1.11111,0,0,0,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
123,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
124,1,50,9,0.000752855,25483.2,0.136288,0.002,1.11111,0,0,9,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
124,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
125,1,50,9,0.00229671,4639.83,2.79963,0.002,1.11111,0,0,0,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
125,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
126,1,50,9,0.0113886,12537,2.12144,0.002,1.11111,0,0,9,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
126,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
127,1,50,9,0.0316541,1993.34,40.0185,0.002,1.11111,0,0,0,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
127,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
128,1,50,9,0.104241,4862.56,30.3265,0.002,1.11111,0,0,9,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
128,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
129,1,50,9,0.137221,727.528,260.561,0.002,1.11111,0,0,0,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
129,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3,50,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
130,1,50,9,0.179457,1684.39,197.468,0.002,1.11111,0,0,9,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
130,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
131,1,50,9,0.179727,247.547,835.603,0.002,1.11111,0,0,0,9,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
131,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
132,1,50,9,0.18,558.157,633.296,0.002,1.11111,0,0,1,8,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
132,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
133,1,50,9,0.18,80.9852,1324.8,0.002,1.11111,0,0,0,8,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
133,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
134,1,50,9,0.18,180.175,1004.07,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
134,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
135,1,50,9,0.18,25.8902,1395.36,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
135,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
136,1,50,9,0.18,57.2142,1057.57,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
136,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
137,1,50,9,0.18,8.18064,1120.3,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
137,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
138,1,50,9,0.18,18.019,849.098,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
138,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
139,1,50,9,0.18,2.56998,768.536,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
139,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
140,1,50,9,0.18,5.65218,582.494,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
140,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
141,1,50,9,0.18,0.805023,485.026,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
141,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
142,1,50,9,0.18,1.76903,367.614,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
142,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
143,1,50,9,0.18,0.25188,293.094,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
143,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3,51,0,0,0,0,0,0,0,0,0,0,10,2,10,2,0,0,0,0,0,10,19,0.526316,0,0,0,0,0,0,0,0,0
144,1,50,9,0.18,0.55348,222.144,0.002,1.11111,0,0,0,0,10,2,10,2,10,2,10,0,0,10,19,0.526316,5,0,0,5,0,5,5,5,5
144,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
