Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor, VECTOR_WOLBACHIA_FREE, VECTOR_WOLBACHIA_A, VECTOR_WOLBACHIA_B, VECTOR_WOLBACHIA_AB,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
1089,340461476,funestus,1000,13938,1154,3618,9166,19042,21082,206754,622360,311180,4786,136,0,0,1956,0,1319,482,0,13938,0,0,0,0,0,27634,0.054213
1089,340461476,gambiae,1000,113918,0,0,113918,78819,94387,920410,6561000,3280500,39319,0,0,0,8959,0,2771,3904,0,0,113918,0,0,0,0,119237,0.0206479
1090,340461476,arabiensis,1000,55233,3893,14106,37234,72567,85999,830821,2522440,1261220,9940,283,9725,281,8226,0,5180,948,964,55233,0,0,0,0,0,112104,0.0469173
1090,340461476,funestus,1000,14072,1172,3674,9226,19247,21223,208833,650560,325280,4979,172,0,0,2039,0,1339,566,0,14072,0,0,0,0,0,27376.4,0.0444019
1090,340461476,gambiae,1000,116031,0,0,116031,80499,95497,923554,6937200,3468600,41275,0,0,0,9079,0,2811,4155,0,0,116031,0,0,0,0,124141,0.0181736
1091,340461476,arabiensis,1000,55977,3955,14251,37771,73585,87949,837615,2114600,1057300,8814,280,8851,312,8008,0,5416,928,920,55977,0,0,0,0,0,109795,0.0444427
1091,340461476,funestus,1000,14257,1163,3681,9413,19415,21545,209874,556960,278480,4557,174,0,0,1993,0,1342,466,0,14257,0,0,0,0,0,28138.6,0.0420813
1091,340461476,gambiae,1000,118510,0,0,118510,82021,98169,930053,6074800,3037400,37256,0,0,0,8863,0,2775,3609,0,0,118510,0,0,0,0,122624,0.0178949
1092,340461476,arabiensis,1000,56686,3741,14762,38183,74467,84646,846549,2445880,1222940,9602,301,9582,286,8020,0,5298,986,1027,56686,0,0,0,0,0,102250,0.0519221
1092,340461476,funestus,1000,14463,1087,3838,9538,19527,20307,212950,635520,317760,4927,167,0,0,2004,0,1284,514,0,14463,0,0,0,0,0,26847.8,0.0505218
1092,340461476,gambiae,1000,120488,0,0,120488,83254,94049,941289,6974600,3487300,41395,0,0,0,9024,0,2889,4157,0,0,120488,0,0,0,0,112932,0.0201857
1093,340461476,arabiensis,1000,57646,3817,15140,38689,75930,84724,843574,2612920,1306460,9977,307,9993,313,8507,0,5492,1050,1005,57646,0,0,0,0,0,104858,0.0418051
1093,340461476,funestus,1000,14646,1089,3853,9704,19788,20498,212852,656560,328280,5070,186,0,0,2080,0,1381,516,0,14646,0,0,0,0,0,28713.1,0.0422454
1093,340461476,gambiae,1000,122496,0,0,122496,84671,94805,936032,7263800,3631900,42901,0,0,0,9339,0,3049,4282,0,0,122496,0,0,0,0,117781,0.016192
1094,340461476,arabiensis,1000,58946,4036,15359,39551,77328,113387,814484,2336120,1168060,9598,256,9496,248,8715,0,5467,1011,937,58946,0,0,0,0,0,135487,0.0401304
1094,340461476,funestus,1000,14908,1113,3908,9887,19933,27612,207558,607000,303500,4843,119,0,0,2078,0,1351,465,0,14908,0,0,0,0,0,35756.8,0.0437327
1094,340461476,gambiae,1000,125051,0,0,125051,86359,126618,905413,6622200,3311100,40101,0,0,0,9548,0,2947,4046,0,0,125051,0,0,0,0,150110,0.0162148
1095,340461476,arabiensis,1000,60044,3934,15806,40304,78657,114298,842819,2532760,1266380,10217,293,10044,297,8936,0,5731,1064,1043,60044,0,0,0,0,0,118114,0.0579966
1095,340461476,funestus,1000,14965,1097,4018,9850,20140,27820,216906,650320,325160,5117,172,0,0,2022,0,1461,504,0,14965,0,0,0,0,0,28772.6,0.0589074
1095,340461476,gambiae,1000,127600,0,0,127600,88147,127073,936175,7308600,3654300,43529,0,0,0,9889,0,3052,4288,0,0,127600,0,0,0,0,131528,0.0226677
1096,340461476,arabiensis,1000,59247,4023,16089,39135,78201,118849,850380,2657640,1328820,10538,324,10630,345,7034,0,5658,1073,1100,59247,0,0,0,0,0,124383,0.0466344
1096,340461476,funestus,1000,14596,1124,4034,9438,19988,28859,217992,663800,331900,5057,179,0,0,1615,0,1445,539,0,14596,0,0,0,0,0,30026.8,0.0442438
1096,340461476,gambiae,1000,127658,0,0,127658,87399,132071,946682,7580600,3790300,45143,0,0,0,7752,0,3239,4455,0,0,127658,0,0,0,0,136388,0.0179964
1097,340461476,arabiensis,1000,60037,4241,16055,39741,79166,119762,863794,2534760,1267380,9376,263,9419,254,8373,0,5692,967,924,60037,0,0,0,0,0,122642,0.0468021
1097,340461476,funestus,1000,14867,1152,4038,9677,20178,29288,219888,641320,320660,4627,154,0,0,2118,0,1346,501,0,14867,0,0,0,0,0,30447.5,0.0452347
1097,340461476,gambiae,1000,129875,0,0,129875,88567,132903,959985,7064800,3532400,40668,0,0,0,9612,0,3281,4114,0,0,129875,0,0,0,0,136056,0.0179917
1098,340461476,arabiensis,1000,70205,4257,16373,49575,89925,100781,875481,2664200,1332100,10403,312,10227,311,18050,0,5691,1100,1091,70205,0,0,0,0,0,126026,0.0483842
1098,340461476,funestus,1000,17305,1147,4031,12127,22587,24935,221996,671320,335660,5191,177,0,0,4470,0,1481,551,0,17305,0,0,0,0,0,30633.1,0.0474763
1098,340461476,gambiae,1000,142267,0,0,142267,100101,112245,972478,7707000,3853500,45559,0,0,0,20093,0,3202,4499,0,0,142267,0,0,0,0,140308,0.0192582
1099,340461476,arabiensis,1000,70136,4291,18024,47821,91276,100614,889042,2789480,1394740,14817,337,14809,339,9757,0,6801,1500,1525,70136,0,0,0,0,0,125283,0.0473036
1099,340461476,funestus,1000,17247,1182,4414,11651,22786,24965,224488,675960,337980,7235,173,0,0,2385,0,1668,775,0,17247,0,0,0,0,0,30411.8,0.0456312
1099,340461476,gambiae,1000,144135,0,0,144135,101387,111974,987514,7980800,3990400,56509,0,0,0,11054,0,3515,5671,0,0,144135,0,0,0,0,139514,0.0182053
1100,340461476,arabiensis,1000,71234,4377,18038,48819,92618,71346,929863,2478400,1239200,10461,271,10472,289,10037,0,6741,1100,1098,71234,0,0,0,0,0,94610.8,0.0449127
1100,340461476,funestus,1000,17447,1205,4465,11777,22940,17990,233615,600440,300220,5124,146,0,0,2313,0,1617,496,0,17447,0,0,0,0,0,23532.7,0.0449905
1100,340461476,gambiae,1000,146944,0,0,146944,102688,79573,1032068,7199000,3599500,44403,0,0,0,10864,0,3580,4475,0,0,146944,0,0,0,0,106236,0.0174812
1101,340461476,arabiensis,1000,72068,4453,18292,49323,93507,70995,909498,2728560,1364280,11169,301,11186,318,9725,0,6594,1161,1136,72068,0,0,0,0,0,128397,0.0381741
1101,340461476,funestus,1000,17753,1205,4495,12053,23273,17805,228595,689520,344760,5436,191,0,0,2543,0,1709,528,0,17753,0,0,0,0,0,30778.2,0.0391924
1101,340461476,gambiae,1000,149271,0,0,149271,104059,79268,1011438,8058400,4029200,48346,0,0,0,10805,0,3564,4914,0,0,149271,0,0,0,0,141778,0.0147571
1102,340461476,arabiensis,1000,72011,4504,19137,48370,94196,70853,925015,3941440,1970720,14014,368,14148,362,9768,0,6942,1446,1437,72011,0,0,0,0,0,123502,0.0470565
1102,340461476,funestus,1000,17776,1231,4707,11838,23501,17916,230738,954000,477000,6986,186,0,0,2430,0,1697,710,0,17776,0,0,0,0,0,30838.4,0.0446371
1102,340461476,gambiae,1000,150651,0,0,150651,104993,79326,1028302,9979000,4989500,57378,0,0,0,10793,0,3730,5683,0,0,150651,0,0,0,0,136717,0.0175939
1103,340461476,arabiensis,1000,72464,4613,19285,48566,94936,69396,935744,2796160,1398080,11280,306,11133,338,9662,0,6835,1174,1200,72464,0,0,0,0,0,125291,0.0313342
1103,340461476,funestus,1000,17872,1222,4732,11918,23622,18132,233066,677360,338680,5500,167,0,0,2356,0,1696,564,0,17872,0,0,0,0,0,30691.6,0.0323253
1103,340461476,gambiae,1000,153137,0,0,153137,105910,77725,1039569,7853000,3926500,47366,0,0,0,10849,0,3708,4655,0,0,153137,0,0,0,0,139359,0.0137005
1104,340461476,arabiensis,1000,63013,4639,19310,39064,85794,89866,944739,2942520,1471260,11707,347,11428,319,0,0,7032,1222,1197,63013,0,0,0,0,0,120978,0.0448083
1104,340461476,funestus,1000,15564,1203,4761,9600,21318,23277,235040,731160,365580,5722,211,0,0,0,0,1683,625,0,15564,0,0,0,0,0,30876.9,0.0453106
1104,340461476,gambiae,1000,144251,0,0,144251,95942,99674,1050985,8521600,4260800,50481,0,0,0,0,0,3775,5111,0,0,144251,0,0,0,0,133145,0.017746
1105,340461476,arabiensis,1000,63615,3960,18932,40723,86390,91509,948348,3700040,1850020,9388,369,9300,395,8644,0,6072,940,1030,63615,0,0,0,0,0,123283,0.0411136
1105,340461476,funestus,1000,15879,1040,4756,10083,21491,23342,236843,932320,466160,4726,180,0,0,2211,0,1447,449,0,15879,0,0,0,0,0,31211.7,0.0422301
1105,340461476,gambiae,1000,145515,0,0,145515,96500,101503,1053501,10166600,5083300,48420,0,0,0,9647,0,3593,4790,0,0,145515,0,0,0,0,137201,0.0156244
1106,340461476,arabiensis,1000,64011,4097,19015,40899,87039,92132,954228,2966560,1483280,11118,315,11286,310,8727,0,5992,1150,1189,64011,0,0,0,0,0,123810,0.0333194
1106,340461476,funestus,1000,15970,1080,4777,10113,21742,23566,238641,732840,366420,5567,176,0,0,2178,0,1552,535,0,15970,0,0,0,0,0,31530.1,0.0334775
1106,340461476,gambiae,1000,146664,0,0,146664,97098,102963,1060214,8380800,4190400,48756,0,0,0,9630,0,3597,4884,0,0,146664,0,0,0,0,137606,0.0134952
1107,340461476,arabiensis,1000,63955,4132,19172,40651,86969,92117,961647,3069440,1534720,11558,368,11444,354,8335,0,6038,1171,1182,63955,0,0,0,0,0,122998,0.041735
1107,340461476,funestus,1000,16152,1072,4793,10287,21945,23201,240928,754960,377480,5648,210,0,0,2280,0,1496,602,0,16152,0,0,0,0,0,31338.3,0.0430246
1107,340461476,gambiae,1000,147269,0,0,147269,97099,102883,1068582,8919400,4459700,51391,0,0,0,9373,0,3675,5093,0,0,147269,0,0,0,0,136579,0.0164192
1108,340461476,arabiensis,1000,65014,4148,18705,42161,87808,91073,966953,2429360,1214680,9868,365,9729,375,9150,0,6133,987,971,65014,0,0,0,0,0,123469,0.0400718
1108,340461476,funestus,1000,16402,1104,4668,10630,22056,23266,242362,610080,305040,5105,179,0,0,2289,0,1523,516,0,16402,0,0,0,0,0,31978.6,0.0415099
1108,340461476,gambiae,1000,148706,0,0,148706,97743,102050,1074405,8540000,4270000,49218,0,0,0,9873,0,3578,4858,0,0,148706,0,0,0,0,137175,0.0153126
1109,340461476,arabiensis,1000,65772,4216,18881,42675,88735,97340,964991,2955600,1477800,11416,334,11324,349,9200,0,6204,1124,1114,65772,0,0,0,0,0,129398,0.0508237
1109,340461476,funestus,1000,16480,1131,4652,10697,22273,25480,242379,748320,374160,5764,174,0,0,2230,0,1560,592,0,16480,0,0,0,0,0,34015.2,0.0524171
1109,340461476,gambiae,1000,150226,0,0,150226,98993,108279,1072201,8613600,4306800,50022,0,0,0,10276,0,3744,5012,0,0,150226,0,0,0,0,143787,0.0160627
1110,340461476,arabiensis,1000,66362,4686,18707,42969,89261,98532,973737,3049240,1524620,11661,381,11629,390,9145,0,6187,1210,1158,66362,0,0,0,0,0,126253,0.0437806
1110,340461476,funestus,1000,16670,1196,4621,10853,22387,25579,246320,749920,374960,5702,214,0,0,2350,0,1565,595,0,16670,0,0,0,0,0,32107.2,0.0454554
1110,340461476,gambiae,1000,151449,0,0,151449,99761,110261,1081254,9076200,4538100,52683,0,0,0,10118,0,3640,5255,0,0,151449,0,0,0,0,140957,0.016693
1111,340461476,arabiensis,1000,66306,4682,18643,42981,89026,103020,977103,2595960,1297980,10498,462,10513,491,8423,0,6279,1092,1108,66306,0,0,0,0,0,130289,0.0414047
1111,340461476,funestus,1000,16787,1203,4647,10937,22457,26276,247431,681720,340860,5487,227,0,0,2175,0,1494,564,0,16787,0,0,0,0,0,33008.8,0.0428141
1111,340461476,gambiae,1000,152220,0,0,152220,99811,114350,1086030,8708000,4354000,50711,0,0,0,9472,0,3614,5087,0,0,152220,0,0,0,0,144406,0.0155304
1112,340461476,arabiensis,1000,66019,4769,18630,42620,89329,105965,983711,3041120,1520560,11308,361,11266,360,8504,0,6462,1151,1178,66019,0,0,0,0,0,125845,0.0501893
1112,340461476,funestus,1000,16911,1230,4650,11031,22546,26682,249547,770880,385440,5729,194,0,0,2320,0,1623,573,0,16911,0,0,0,0,0,32885.3,0.0484199
1112,340461476,gambiae,1000,152880,0,0,152880,100014,117930,1093686,8870600,4435300,50934,0,0,0,9581,0,3810,5111,0,0,152880,0,0,0,0,139154,0.0165832
1113,340461476,arabiensis,1000,68517,5946,17575,44996,91865,104981,984309,3072960,1536480,11427,423,11434,394,11165,0,6262,1258,1147,68517,0,0,0,0,0,128389,0.041381
1113,340461476,funestus,1000,17659,1503,4407,11749,23276,25722,251190,754040,377020,5799,213,0,0,3004,0,1623,633,0,17659,0,0,0,0,0,33215,0.0426595
1113,340461476,gambiae,1000,155953,0,0,155953,102750,116693,1094106,9310200,4655100,53105,0,0,0,12363,0,3879,5411,0,0,155953,0,0,0,0,142225,0.0156871
1114,340461476,arabiensis,1000,69210,5920,17817,45473,92771,106456,988455,2794280,1397140,11866,533,11832,489,9636,0,6535,1213,1195,69210,0,0,0,0,0,127909,0.0417803
1114,340461476,funestus,1000,17879,1478,4634,11767,23542,25998,252514,732920,366460,6276,247,0,0,2412,0,1532,660,0,17879,0,0,0,0,0,33843.9,0.0440493
1114,340461476,gambiae,1000,157778,0,0,157778,103948,117783,1098087,8951400,4475700,53936,0,0,0,10998,0,3870,5303,0,0,157778,0,0,0,0,142318,0.0152763
1115,340461476,arabiensis,1000,70471,5116,18838,46517,94420,99428,999080,2983480,1491740,11746,402,11482,382,10128,0,6516,1231,1120,70471,0,0,0,0,0,122169,0.0457753
1115,340461476,funestus,1000,17892,1278,4782,11832,23753,24543,256591,759440,379720,5914,214,0,0,2437,0,1777,647,0,17892,0,0,0,0,0,31700.3,0.0461768
1115,340461476,gambiae,1000,159661,0,0,159661,105571,110357,1109447,9012800,4506400,53004,0,0,0,11071,0,3797,5391,0,0,159661,0,0,0,0,136386,0.0158989
1116,340461476,arabiensis,1000,71310,4917,19430,46963,95465,101552,994880,3012560,1506280,11928,426,11983,404,9997,0,6694,1202,1262,71310,0,0,0,0,0,129966,0.0409486
1116,340461476,funestus,1000,18038,1228,4828,11982,24041,24594,256506,769240,384620,5964,221,0,0,2475,0,1691,638,0,18038,0,0,0,0,0,33699.3,0.0417416
1116,340461476,gambiae,1000,161595,0,0,161595,106718,112189,1105627,9348200,4674100,54681,0,0,0,11265,0,3894,5437,0,0,161595,0,0,0,0,144202,0.0151325
1117,340461476,arabiensis,1000,72507,4992,19570,47945,96773,101241,999150,3151640,1575820,12172,431,12203,475,10484,0,6810,1291,1186,72507,0,0,0,0,0,127620,0.0431414
1117,340461476,funestus,1000,18170,1236,4883,12051,24219,24979,258287,826080,413040,6296,224,0,0,2519,0,1743,644,0,18170,0,0,0,0,0,33813.2,0.0438085
1117,340461476,gambiae,1000,163783,0,0,163783,108117,112226,1110634,9567000,4783500,55930,0,0,0,11566,0,3801,5577,0,0,163783,0,0,0,0,141333,0.0154256
1118,340461476,arabiensis,1000,73422,5004,19833,48585,97843,101627,1000266,3092200,1546100,12199,423,12344,422,10389,0,6978,1234,1262,73422,0,0,0,0,0,129345,0.0404932
1118,340461476,funestus,1000,18278,1248,4939,12091,24485,25167,259422,775960,387980,6076,212,0,0,2507,0,1789,610,0,18278,0,0,0,0,0,34554.1,0.0409321
1118,340461476,gambiae,1000,165671,0,0,165671,109306,113203,1111069,9387200,4693600,55275,0,0,0,11405,0,3980,5537,0,0,165671,0,0,0,0,144054,0.014773
1119,340461476,arabiensis,1000,71940,4870,20205,46865,96318,105846,1004784,3183880,1591940,12527,426,12466,431,8029,0,6931,1279,1301,71940,0,0,0,0,0,127514,0.0418293
1119,340461476,funestus,1000,17868,1216,5022,11630,24090,26464,261298,790840,395420,6143,227,0,0,1931,0,1726,615,0,17868,0,0,0,0,0,34535.3,0.0445308
1119,340461476,gambiae,1000,164744,0,0,164744,107700,117449,1116833,9687000,4843500,56631,0,0,0,8816,0,4075,5668,0,0,164744,0,0,0,0,141276,0.0153458
1120,340461476,arabiensis,1000,73118,4851,20032,48235,97748,105357,1007360,3246800,1623400,11523,414,11765,418,10473,0,6859,1183,1253,73118,0,0,0,0,0,125671,0.0400498
1120,340461476,funestus,1000,18166,1237,4976,11953,24247,26510,263233,840960,420480,5883,201,0,0,2590,0,1645,647,0,18166,0,0,0,0,0,34438.9,0.0436691
1120,340461476,gambiae,1000,166783,0,0,166783,109052,116561,1117463,9884600,4942300,55116,0,0,0,11643,0,4068,5536,0,0,166783,0,0,0,0,141460,0.0145841
1121,340461476,arabiensis,1000,73739,5689,19550,48500,98504,105543,1006546,3255160,1627580,12701,399,12749,437,10235,0,6956,1324,1334,73739,0,0,0,0,0,128105,0.038706
1121,340461476,funestus,1000,18379,1446,4838,12095,24539,26623,264664,797360,398680,6196,200,0,0,2603,0,1782,608,0,18379,0,0,0,0,0,34828.1,0.0409519
1121,340461476,gambiae,1000,168186,0,0,168186,109898,116640,1119941,9763200,4881600,57230,0,0,0,11161,0,4055,5703,0,0,168186,0,0,0,0,140782,0.0143111
1122,340461476,arabiensis,1000,74590,4902,20561,49127,99438,105066,1008213,3305440,1652720,12875,425,12636,443,10388,0,6939,1311,1287,74590,0,0,0,0,0,131759,0.0393544
1122,340461476,funestus,1000,18547,1224,5086,12237,24709,26577,266559,815640,407820,6341,249,0,0,2556,0,1735,653,0,18547,0,0,0,0,0,34735.1,0.0436793
1122,340461476,gambiae,1000,169996,0,0,169996,111225,116172,1119992,10009200,5004600,57868,0,0,0,11526,0,4072,5644,0,0,169996,0,0,0,0,146643,0.0144197
1123,340461476,arabiensis,1000,74847,4934,20678,49235,99887,105806,1013146,3062800,1531400,12324,415,12170,399,9972,0,7161,1297,1257,74847,0,0,0,0,0,127972,0.0398611
1123,340461476,funestus,1000,18627,1238,5059,12330,24984,26932,267848,772080,386040,6090,214,0,0,2480,0,1810,590,0,18627,0,0,0,0,0,35230.1,0.0425863
1123,340461476,gambiae,1000,170984,0,0,170984,111809,117062,1126992,9752600,4876300,57018,0,0,0,10905,0,4239,5678,0,0,170984,0,0,0,0,140917,0.0146508
1124,340461476,arabiensis,1000,75255,4918,21018,49319,100543,106740,1013342,3368680,1684340,12836,424,12751,433,10195,0,7105,1349,1333,75255,0,0,0,0,0,129977,0.0417827
1124,340461476,funestus,1000,18794,1229,5101,12464,25189,27496,269392,824680,412340,6275,195,0,0,2611,0,1776,668,0,18794,0,0,0,0,0,35452.3,0.0456301
1124,340461476,gambiae,1000,172154,0,0,172154,112431,118786,1126013,10115000,5057500,58116,0,0,0,11353,0,4307,5876,0,0,172154,0,0,0,0,144341,0.0144492
1125,340461476,arabiensis,1000,75545,4951,21108,49486,101458,107512,1015611,3381640,1690820,12909,428,12952,414,10092,0,7108,1359,1335,75545,0,0,0,0,0,129201,0.0385838
1125,340461476,funestus,1000,18977,1229,5153,12595,25423,27610,271712,845360,422680,6498,213,0,0,2685,0,1820,682,0,18977,0,0,0,0,0,34880.8,0.0429891
1125,340461476,gambiae,1000,172941,0,0,172941,113350,119668,1127382,10246800,5123400,59193,0,0,0,11114,0,4291,6036,0,0,172941,0,0,0,0,144632,0.01427
1126,340461476,arabiensis,1000,76040,4917,21130,49993,102169,108909,1016618,3250040,1625020,12631,435,12448,438,10256,0,7198,1272,1291,76040,0,0,0,0,0,106846,0.0382067
1126,340461476,funestus,1000,19154,1261,5278,12615,25576,28013,272521,812240,406120,6407,221,0,0,2591,0,1725,689,0,19154,0,0,0,0,0,34729.2,0.0412615
1126,340461476,gambiae,1000,174224,0,0,174224,113772,121610,1128553,10069800,5034900,58176,0,0,0,11251,0,4285,5683,0,0,174224,0,0,0,0,119741,0.0141148
1127,340461476,arabiensis,1000,76518,5008,21297,50213,102706,108566,996071,3352560,1676280,12991,406,12775,379,10371,0,7302,1307,1284,76518,0,0,0,0,0,108084,0.0328754
1127,340461476,funestus,1000,19465,1255,5403,12807,25742,28043,272977,851040,425520,6508,242,0,0,2729,0,1774,644,0,19465,0,0,0,0,0,34924,0.0427573
1127,340461476,gambiae,1000,175182,0,0,175182,114275,121334,1106470,10243400,5121700,59112,0,0,0,11312,0,4476,5878,0,0,175182,0,0,0,0,120369,0.0118911
1128,340461476,arabiensis,1000,76903,5974,20490,50439,103547,108495,977685,3418840,1709420,13054,463,13108,451,10561,0,7413,1383,1380,76903,0,0,0,0,0,108426,0.0322393
1128,340461476,funestus,1000,19730,1512,5241,12977,25986,27949,274228,861040,430520,6704,213,0,0,2796,0,1827,704,0,19730,0,0,0,0,0,34317.3,0.0410368
1128,340461476,gambiae,1000,176814,0,0,176814,115209,121310,1085972,10436600,5218300,60028,0,0,0,11841,0,4263,5946,0,0,176814,0,0,0,0,120818,0.0117509
1129,340461476,arabiensis,1000,77249,6078,20609,50562,104193,109147,960475,3311160,1655580,12928,444,12866,469,10252,0,7261,1298,1347,77249,0,0,0,0,0,111233,0.0317144
1129,340461476,funestus,1000,19847,1518,5257,13072,26276,28183,274365,843160,421580,6677,241,0,0,2638,0,1846,675,0,19847,0,0,0,0,0,34818.1,0.0398556
1129,340461476,gambiae,1000,178119,0,0,178119,116114,121395,1068249,10286200,5143100,59859,0,0,0,11651,0,4453,5893,0,0,178119,0,0,0,0,122538,0.0115764
1130,340461476,arabiensis,1000,77764,6018,20791,50955,104989,107465,950571,3416280,1708140,13009,469,13043,432,10715,0,7398,1401,1401,77764,0,0,0,0,0,107152,0.0335934
1130,340461476,funestus,1000,20100,1500,5343,13257,26401,27874,275465,876400,438200,6657,240,0,0,2797,0,1859,685,0,20100,0,0,0,0,0,34349.6,0.0412948
1130,340461476,gambiae,1000,179539,0,0,179539,117138,119753,1055194,10444200,5222100,60375,0,0,0,11979,0,4458,6101,0,0,179539,0,0,0,0,120054,0.0119128
1131,340461476,arabiensis,1000,78127,6083,20908,51136,105167,108669,934313,3449360,1724680,13422,452,13185,438,10374,0,7337,1345,1329,78127,0,0,0,0,0,111706,0.0313651
1131,340461476,funestus,1000,20136,1494,5400,13242,26525,28059,275018,882760,441380,6837,205,0,0,2717,0,1953,728,0,20136,0,0,0,0,0,35421.7,0.0391939
1131,340461476,gambiae,1000,180488,0,0,180488,117397,120883,1038895,10628000,5314000,61566,0,0,0,11558,0,4430,6179,0,0,180488,0,0,0,0,123348,0.0114948
1132,340461476,arabiensis,1000,78606,6169,20881,51556,105508,108742,924926,3395560,1697780,13097,427,12929,461,10691,0,7535,1346,1331,78606,0,0,0,0,0,106595,0.0323845
1132,340461476,funestus,1000,20186,1531,5464,13191,26675,28432,276107,893280,446640,6854,228,0,0,2658,0,1903,705,0,20186,0,0,0,0,0,34951.6,0.0401261
1132,340461476,gambiae,1000,181607,0,0,181607,118075,120482,1027896,10580600,5290300,60986,0,0,0,11749,0,4486,6144,0,0,181607,0,0,0,0,118238,0.011606
1133,340461476,arabiensis,1000,78984,6203,20989,51792,106182,109068,911575,3428000,1714000,13256,419,13268,513,10639,0,7490,1402,1369,78984,0,0,0,0,0,105857,0.0313924
1133,340461476,funestus,1000,20503,1558,5544,13401,26891,28570,276393,885640,442820,6742,235,0,0,2847,0,1833,697,0,20503,0,0,0,0,0,35278.3,0.0391273
1133,340461476,gambiae,1000,182877,0,0,182877,118456,120824,1013259,10668000,5334000,61682,0,0,0,11882,0,4480,6132,0,0,182877,0,0,0,0,117221,0.011175
1134,340461476,arabiensis,1000,78788,6248,21048,51492,106170,110233,899535,3550920,1775460,13640,481,13442,453,10102,0,7461,1409,1428,78788,0,0,0,0,0,105703,0.0308801
1134,340461476,funestus,1000,20501,1559,5596,13346,26932,29073,276538,904560,452280,7009,222,0,0,2664,0,1972,694,0,20501,0,0,0,0,0,35739.9,0.0398337
1134,340461476,gambiae,1000,183155,0,0,183155,118509,121267,998921,10877800,5438900,62716,0,0,0,11234,0,4597,6359,0,0,183155,0,0,0,0,118010,0.0109881
1135,340461476,arabiensis,1000,79356,6306,21035,52015,106671,109292,888666,3449640,1724820,12997,475,13041,442,10744,0,7460,1372,1344,79356,0,0,0,0,0,107605,0.0297678
1135,340461476,funestus,1000,20497,1563,5581,13353,27161,29207,277174,903560,451780,6864,229,0,0,2718,0,2017,705,0,20497,0,0,0,0,0,35704.5,0.0395109
1135,340461476,gambiae,1000,184495,0,0,184495,119293,120998,986559,10754200,5377100,61469,0,0,0,11936,0,4580,6016,0,0,184495,0,0,0,0,120409,0.0108487
1136,340461476,arabiensis,1000,79583,6218,21195,52170,107055,109562,879698,3535040,1767520,13668,451,13429,477,10570,0,7559,1391,1393,79583,0,0,0,0,0,103555,0.0311931
1136,340461476,funestus,1000,20678,1594,5536,13548,27350,29463,277843,893440,446720,6895,249,0,0,2797,0,1934,682,0,20678,0,0,0,0,0,35630,0.0395153
1136,340461476,gambiae,1000,185325,0,0,185325,119640,121317,978623,10874000,5437000,62640,0,0,0,11561,0,4498,6233,0,0,185325,0,0,0,0,113880,0.0111964
1137,340461476,arabiensis,1000,79947,6278,21232,52437,107454,109833,866281,3586080,1793040,13543,479,13588,465,10764,0,7481,1493,1426,79947,0,0,0,0,0,108923,0.0292938
1137,340461476,funestus,1000,20804,1609,5574,13621,27493,29553,278559,926160,463080,7093,237,0,0,2876,0,2021,729,0,20804,0,0,0,0,0,35502.5,0.0398795
1137,340461476,gambiae,1000,186483,0,0,186483,119982,122537,962271,11060800,5530400,63209,0,0,0,11899,0,4451,6290,0,0,186483,0,0,0,0,121289,0.0104727
1138,340461476,arabiensis,1000,79982,6294,21309,52379,107935,109818,860870,3422080,1711040,13300,436,13297,467,10516,0,7667,1351,1463,79982,0,0,0,0,0,106197,0.0303739
1138,340461476,funestus,1000,20797,1646,5495,13656,27743,29922,278507,897720,448860,7042,246,0,0,2806,0,2047,766,0,20797,0,0,0,0,0,36137.2,0.038333
1138,340461476,gambiae,1000,187296,0,0,187296,120317,122223,957285,10911600,5455800,62785,0,0,0,11624,0,4615,6196,0,0,187296,0,0,0,0,117233,0.0109657
1139,340461476,arabiensis,1000,79754,6380,21271,52103,107970,110758,853329,3598080,1799040,13415,476,13755,515,10375,0,7776,1402,1425,79754,0,0,0,0,0,106192,0.0310328
1139,340461476,funestus,1000,20938,1654,5582,13702,27941,30173,279069,908400,454200,7006,259,0,0,2769,0,1911,717,0,20938,0,0,0,0,0,36152.1,0.0402544
1139,340461476,gambiae,1000,188262,0,0,188262,120571,122645,947045,11102200,5551100,63577,0,0,0,11923,0,4595,6362,0,0,188262,0,0,0,0,119089,0.0107439
1140,340461476,arabiensis,1000,80310,6380,21549,52381,108341,111003,846401,3578480,1789240,13409,494,13572,487,10711,0,7393,1337,1425,80310,0,0,0,0,0,106642,0.0295135
1140,340461476,funestus,1000,21173,1669,5682,13822,28160,30098,279544,943200,471600,7189,241,0,0,2902,0,1926,741,0,21173,0,0,0,0,0,36248.2,0.0397975
1140,340461476,gambiae,1000,188903,0,0,188903,120726,122982,941044,11194000,5597000,64167,0,0,0,11698,0,4683,6374,0,0,188903,0,0,0,0,117893,0.0107266
