Year,Event_Name,Individual_ID,Age,Gender,Infectiousness
0.0273973,Teen_Is_Post_Debut,546,14061.8,M,0
0.0273973,Teen_Is_Pre_Debut,547,2140.43,F,0
0.0273973,Teen_Is_Post_Debut,548,14803.6,M,0
0.0273973,Teen_Is_Post_Debut,549,10448.9,F,0
0.0273973,Teen_Is_Post_Debut,550,17500.8,M,0
0.0273973,Teen_Is_Pre_Debut,551,1460.3,M,0
0.0273973,Teen_Is_Post_Debut,552,11712.8,F,0
0.0273973,Teen_Is_Pre_Debut,553,5543.62,F,0
0.0273973,Teen_Is_Post_Debut,554,10011.5,M,0
0.0273973,Teen_Is_Post_Debut,555,20843.9,M,0
0.0273973,Teen_Is_Post_Debut,556,12404,F,0
0.0273973,Teen_Is_Post_Debut,557,8838,M,0
0.0273973,Teen_Is_Post_Debut,558,12585.8,F,0
0.0273973,Teen_Is_Post_Debut,559,19590.9,M,0
0.0273973,Teen_Is_Post_Debut,560,17709.5,M,0
0.0273973,Teen_Is_Post_Debut,561,5192.1,F,0
0.0273973,Teen_Is_Post_Debut,562,6268.41,F,0
0.0273973,Teen_Is_Post_Debut,563,12956.5,M,0
0.0273973,Teen_Is_Post_Debut,564,6777.6,M,0
0.0273973,Teen_Is_Pre_Debut,565,909.95,F,0
0.0273973,Teen_Is_Post_Debut,566,6650.79,M,0
0.0273973,Teen_Is_Pre_Debut,567,285.172,F,0
0.0273973,Teen_Is_Post_Debut,568,13995.8,F,0
0.0273973,Teen_Is_Pre_Debut,569,494.824,F,0
0.0273973,Teen_Is_Post_Debut,570,11335.8,F,0
0.0273973,Teen_Is_Post_Debut,571,8071.05,M,0
0.0273973,Teen_Is_Post_Debut,572,25682.9,F,0
0.0273973,Teen_Is_Post_Debut,573,8701.97,F,0
0.0273973,Teen_Is_Post_Debut,574,12387.6,F,0
0.0273973,Teen_Is_Pre_Debut,575,5072.98,F,0
0.0273973,Teen_Is_Post_Debut,576,14748.1,F,0
0.0273973,Teen_Is_Post_Debut,577,6804.4,F,0
0.0273973,Teen_Is_Pre_Debut,578,795.896,M,0
0.0273973,Teen_Is_Pre_Debut,579,4481.29,M,0
0.0273973,Teen_Is_Post_Debut,580,12383.2,F,0
0.0273973,Teen_Is_Post_Debut,581,24639.9,M,0
0.0273973,Teen_Is_Pre_Debut,582,4850.6,M,0
0.0273973,Teen_Is_Post_Debut,583,11342.1,M,0
0.0273973,Teen_Is_Post_Debut,584,17061.8,F,0
0.0273973,Teen_Is_Pre_Debut,585,3623.29,F,0
0.0273973,Teen_Is_Post_Debut,586,10973.8,M,0
0.0273973,Teen_Is_Post_Debut,587,15095.1,M,0
0.0273973,Teen_Is_Pre_Debut,588,4638.29,M,0
0.0273973,Teen_Is_Pre_Debut,589,2839.68,F,0
0.0273973,Teen_Is_Post_Debut,590,15879.9,F,0
0.0273973,Teen_Is_Post_Debut,591,13425,M,0
0.0273973,Teen_Is_Post_Debut,592,7542.05,M,0
0.0273973,Teen_Is_Pre_Debut,593,3771.22,F,0
0.0273973,Teen_Is_Pre_Debut,594,159.774,M,0
0.0273973,Teen_Is_Pre_Debut,595,2134.71,F,0
0.0273973,Teen_Is_Pre_Debut,596,50.4076,M,0
0.0273973,Teen_Is_Post_Debut,597,16440,M,0
0.0273973,Teen_Is_Post_Debut,598,16392.3,M,0
0.0273973,Teen_Is_Post_Debut,599,18639.4,F,0
0.0273973,Teen_Is_Pre_Debut,600,77.9617,M,0
0.0273973,Teen_Is_Pre_Debut,601,1768.37,M,0
0.0273973,Teen_Is_Post_Debut,602,10875.4,F,0
0.0273973,Teen_Is_Pre_Debut,603,5117.99,F,0
0.0273973,Teen_Is_Pre_Debut,604,4834.34,M,0
0.0273973,Teen_Is_Post_Debut,605,27410.3,F,0
0.0273973,Teen_Is_Pre_Debut,606,1753.11,F,0
0.0273973,Teen_Is_Post_Debut,607,17575.4,F,0
0.0273973,Teen_Is_Pre_Debut,608,1514.5,F,0
0.0273973,Teen_Is_Post_Debut,609,15451.5,F,0
0.0273973,Teen_Is_Post_Debut,610,8023.46,M,0
0.0273973,Teen_Is_Post_Debut,611,6975.31,F,0
0.0273973,Teen_Is_Post_Debut,612,17268.3,M,0
0.0273973,Teen_Is_Post_Debut,613,6604.22,M,0
0.0273973,Teen_Is_Post_Debut,614,10370.1,M,0
0.0273973,Teen_Is_Post_Debut,615,9643.2,F,0
0.0273973,Teen_Is_Post_Debut,616,16610.8,F,0
0.0273973,Teen_Is_Post_Debut,617,11334.8,M,0
0.0273973,Teen_Is_Pre_Debut,618,4934.66,F,0
0.0273973,Teen_Is_Post_Debut,619,10125.3,M,0
0.0273973,Teen_Is_Pre_Debut,620,4636.78,M,0
0.0273973,Teen_Is_Post_Debut,621,13938.1,F,0
0.0273973,Teen_Is_Pre_Debut,622,4939.4,F,0
0.0273973,Teen_Is_Post_Debut,623,6586.32,F,0
0.0273973,Teen_Is_Pre_Debut,624,4918.33,F,0
0.0273973,Teen_Is_Post_Debut,625,12716.9,M,0
0.0273973,Teen_Is_Post_Debut,626,9947.54,F,0
0.0273973,Teen_Is_Pre_Debut,627,933.213,M,0
0.0273973,Teen_Is_Post_Debut,628,16114.8,F,0
0.0273973,Teen_Is_Pre_Debut,629,3668.28,F,0
0.0273973,Teen_Is_Pre_Debut,630,5738.58,M,0
0.0273973,Teen_Is_Pre_Debut,631,2439.06,F,0
0.0273973,Teen_Is_Post_Debut,632,7903.39,M,0
0.0273973,Teen_Is_Post_Debut,633,15841.1,F,0
0.0273973,Teen_Is_Pre_Debut,634,2866.84,F,0
0.0273973,Teen_Is_Post_Debut,635,6061.91,F,0
0.0273973,Teen_Is_Post_Debut,636,26534.8,M,0
0.0273973,Teen_Is_Post_Debut,637,22679.2,M,0
0.0273973,Teen_Is_Post_Debut,638,21252.7,F,0
0.0273973,Teen_Is_Post_Debut,639,9476.19,M,0
0.0273973,Teen_Is_Post_Debut,640,13127,M,0
0.0273973,Teen_Is_Pre_Debut,641,5565.46,M,0
0.0273973,Teen_Is_Post_Debut,642,9011.51,F,0
0.0273973,Teen_Is_Post_Debut,643,20566.2,M,0
0.0273973,Teen_Is_Post_Debut,644,10063.3,M,0
0.0273973,Teen_Is_Post_Debut,645,11059.3,M,0
0.0273973,Teen_Is_Pre_Debut,646,2413.27,F,0
0.0273973,Teen_Is_Pre_Debut,647,1256.98,M,0
0.0273973,Teen_Is_Pre_Debut,648,2267.02,M,0
0.0273973,Teen_Is_Pre_Debut,649,4116.3,M,0
0.0273973,Teen_Is_Pre_Debut,650,4644.1,M,0
0.0273973,Teen_Is_Pre_Debut,651,3156.11,F,0
0.0273973,Teen_Is_Post_Debut,652,23980.7,F,0
0.0273973,Teen_Is_Post_Debut,653,16939.3,F,0
0.0273973,Teen_Is_Post_Debut,654,10841.5,M,0
0.0273973,Teen_Is_Post_Debut,655,19719.4,F,0
0.0273973,Teen_Is_Post_Debut,656,17621.7,M,0
0.0273973,Teen_Is_Post_Debut,657,15950,M,0
0.0273973,Teen_Is_Pre_Debut,658,908.034,M,0
0.0273973,Teen_Is_Pre_Debut,659,5643.98,F,0
0.0273973,Teen_Is_Post_Debut,660,8570.7,M,0
0.0273973,Teen_Is_Post_Debut,661,6952.73,F,0
0.0273973,Teen_Is_Post_Debut,662,14114.8,F,0
0.0273973,Teen_Is_Post_Debut,663,21076.3,M,0
0.0273973,Teen_Is_Post_Debut,664,11368.6,M,0
0.0273973,Teen_Is_Post_Debut,665,8890.84,M,0
0.0273973,Teen_Is_Pre_Debut,666,3670.09,F,0
0.0273973,Teen_Is_Pre_Debut,667,1866.33,F,0
0.0273973,Teen_Is_Pre_Debut,668,3591.96,M,0
0.0273973,Teen_Is_Post_Debut,669,20117.1,M,0
0.0273973,Teen_Is_Pre_Debut,670,695.312,M,0
0.0273973,Teen_Is_Post_Debut,671,6537.96,M,0
0.0273973,Teen_Is_Pre_Debut,672,3167.27,M,0
0.0273973,Teen_Is_Post_Debut,673,5941.74,F,0
0.0273973,Teen_Is_Pre_Debut,674,3084.3,F,0
0.0273973,Teen_Is_Post_Debut,675,13301.7,F,0
0.0273973,Teen_Is_Pre_Debut,676,3064.55,M,0
0.0273973,Teen_Is_Post_Debut,677,13701.2,M,0
0.0273973,Teen_Is_Pre_Debut,678,4017.7,F,0
0.0273973,Teen_Is_Pre_Debut,679,2226.85,M,0
0.0273973,Teen_Is_Pre_Debut,680,3103.98,M,0
0.0273973,Teen_Is_Post_Debut,681,8436.61,M,0
0.0273973,Teen_Is_Pre_Debut,682,4723.08,M,0
0.0273973,Teen_Is_Pre_Debut,683,788.718,F,0
0.0273973,Teen_Is_Post_Debut,684,14545.6,M,0
0.0273973,Teen_Is_Pre_Debut,685,2326.28,M,0
0.0273973,Teen_Is_Post_Debut,686,8039.3,F,0
0.0273973,Teen_Is_Post_Debut,687,8036.5,M,0
0.0273973,Teen_Is_Pre_Debut,688,2087.58,M,0
0.0273973,Teen_Is_Pre_Debut,689,3185.5,F,0
0.0273973,Teen_Is_Post_Debut,690,21185,F,0
0.0273973,Teen_Is_Post_Debut,691,8415.8,F,0
0.0273973,Teen_Is_Pre_Debut,692,794.286,M,0
0.0273973,Teen_Is_Post_Debut,693,19859.8,M,0
0.0273973,Teen_Is_Post_Debut,694,8543.31,M,0
0.0273973,Teen_Is_Pre_Debut,695,1797.34,M,0
0.0273973,Teen_Is_Post_Debut,1738,18881.7,F,0
0.0273973,Teen_Is_Pre_Debut,697,3710.03,M,0
0.0273973,Teen_Is_Post_Debut,698,6432.43,M,0
0.0273973,Teen_Is_Pre_Debut,699,2627.88,M,0
0.0273973,Teen_Is_Pre_Debut,700,5261.01,M,0
0.0273973,Teen_Is_Pre_Debut,701,295.484,F,0
0.0273973,Teen_Is_Post_Debut,702,11605.5,F,0
0.0273973,Teen_Is_Pre_Debut,703,4259.71,F,0
0.0273973,Teen_Is_Post_Debut,704,18438.9,M,0
0.0273973,Teen_Is_Pre_Debut,705,5153.24,M,0
0.0273973,Teen_Is_Post_Debut,706,21506,M,0
0.0273973,Teen_Is_Pre_Debut,707,1515.98,M,0
0.0273973,Teen_Is_Pre_Debut,708,5354.56,F,0
0.0273973,Teen_Is_Post_Debut,709,6598.25,F,0
0.0273973,Teen_Is_Pre_Debut,710,313.659,M,0
0.0273973,Teen_Is_Pre_Debut,711,836.968,F,0
0.0273973,Teen_Is_Pre_Debut,712,4680.06,F,0
0.0273973,Teen_Is_Post_Debut,713,13761.6,F,0
0.0273973,Teen_Is_Post_Debut,714,9312.01,M,0
0.0273973,Teen_Is_Pre_Debut,715,2469,F,0
0.0273973,Teen_Is_Post_Debut,716,22545.9,M,0
0.0273973,Teen_Is_Pre_Debut,717,2098.6,F,0
0.0273973,Teen_Is_Post_Debut,718,18955.6,M,0
0.0273973,Teen_Is_Post_Debut,719,23565.2,F,0
0.0273973,Teen_Is_Post_Debut,720,25973.2,M,0
0.0273973,Teen_Is_Pre_Debut,721,5281.43,F,0
0.0273973,Teen_Is_Pre_Debut,722,1393.99,M,0
0.0273973,Teen_Is_Post_Debut,723,7716.38,M,0
0.0273973,Teen_Is_Post_Debut,724,14302.3,M,0
0.0273973,Teen_Is_Post_Debut,725,10542.1,F,0
0.0273973,Teen_Is_Post_Debut,726,12115.3,M,0
0.0273973,Teen_Is_Post_Debut,727,17895.2,M,0
0.0273973,Teen_Is_Pre_Debut,728,526.869,M,0
0.0273973,Teen_Is_Post_Debut,729,12274.6,M,0
0.0273973,Teen_Is_Pre_Debut,730,4483.18,M,0
0.0273973,Teen_Is_Post_Debut,731,9469.45,M,0
0.0273973,Teen_Is_Post_Debut,732,5451.73,F,0
0.0273973,Teen_Is_Post_Debut,733,13364.7,M,0
0.0273973,Teen_Is_Pre_Debut,734,2669.69,F,0
0.0273973,Teen_Is_Pre_Debut,735,4516.54,F,0
0.0273973,Teen_Is_Post_Debut,736,12117.2,F,0
0.0273973,Teen_Is_Post_Debut,737,16832.2,F,0
0.0273973,Teen_Is_Post_Debut,738,10859.9,F,0
0.0273973,Teen_Is_Pre_Debut,739,3853.9,M,0
0.0273973,Teen_Is_Post_Debut,740,8220.02,F,0
0.0273973,Teen_Is_Post_Debut,741,17142.6,M,0
0.0273973,Teen_Is_Pre_Debut,742,4192.5,M,0
0.0273973,Teen_Is_Post_Debut,743,6113.71,M,0
0.0273973,Teen_Is_Post_Debut,744,10746.9,F,0
0.0273973,Teen_Is_Post_Debut,745,24209.5,M,0
0.0273973,Teen_Is_Post_Debut,746,5910.97,F,0
0.0273973,Teen_Is_Pre_Debut,747,296.366,F,0
0.0273973,Teen_Is_Pre_Debut,748,4116.75,F,0
0.0273973,Teen_Is_Pre_Debut,749,770.469,F,0
0.0273973,Teen_Is_Post_Debut,750,7686.3,F,0
0.0273973,Teen_Is_Post_Debut,751,11499.5,M,0
0.0273973,Teen_Is_Pre_Debut,752,2590.59,M,0
0.0273973,Teen_Is_Pre_Debut,753,1886.54,F,0
0.0273973,Teen_Is_Pre_Debut,754,2824.19,F,0
0.0273973,Teen_Is_Pre_Debut,755,3195.68,F,0
0.0273973,Teen_Is_Pre_Debut,756,1241.57,F,0
0.0273973,Teen_Is_Post_Debut,757,9531.79,M,0
0.0273973,Teen_Is_Post_Debut,758,18876.8,F,0
0.0273973,Teen_Is_Pre_Debut,759,5830.85,F,0
0.0273973,Teen_Is_Pre_Debut,760,922.92,M,0
0.0273973,Teen_Is_Post_Debut,761,24289.7,M,0
0.0273973,Teen_Is_Pre_Debut,762,4730.36,M,0
0.0273973,Teen_Is_Pre_Debut,763,1097.4,M,0
0.0273973,Teen_Is_Pre_Debut,764,2354.58,M,0
0.0273973,Teen_Is_Pre_Debut,765,535.664,M,0
0.0273973,Teen_Is_Pre_Debut,766,2192.14,M,0
0.0273973,Teen_Is_Pre_Debut,767,4609.88,F,0
0.0273973,Teen_Is_Post_Debut,768,7649.64,M,0
0.0273973,Teen_Is_Pre_Debut,769,3841.1,F,0
0.0273973,Teen_Is_Pre_Debut,770,604.616,F,0
0.0273973,Teen_Is_Pre_Debut,771,4122.07,M,0
0.0273973,Teen_Is_Post_Debut,772,18893.3,F,0
0.0273973,Teen_Is_Pre_Debut,773,4468.47,F,0
0.0273973,Teen_Is_Post_Debut,774,23869.1,F,0
0.0273973,Teen_Is_Pre_Debut,775,4382.32,F,0
0.0273973,Teen_Is_Post_Debut,776,15006.7,M,0
0.0273973,Teen_Is_Pre_Debut,777,4427.35,F,0
0.0273973,Teen_Is_Pre_Debut,778,1834.81,M,0
0.0273973,Teen_Is_Pre_Debut,779,102.341,F,0
0.0273973,Teen_Is_Post_Debut,780,22877.7,F,0
0.0273973,Teen_Is_Pre_Debut,781,4331.34,F,0
0.0273973,Teen_Is_Pre_Debut,782,3218.91,F,0
0.0273973,Teen_Is_Post_Debut,783,7368.98,F,0
0.0273973,Teen_Is_Post_Debut,784,19841.7,F,0
0.0273973,Teen_Is_Pre_Debut,785,85.1661,F,0
0.0273973,Teen_Is_Post_Debut,786,13310.6,M,0
0.0273973,Teen_Is_Post_Debut,787,12625.7,M,0
0.0273973,Teen_Is_Pre_Debut,788,1388.31,M,0
0.0273973,Teen_Is_Post_Debut,789,23213.3,M,0
0.0273973,Teen_Is_Post_Debut,790,19799.4,F,0
0.0273973,Teen_Is_Post_Debut,791,6534.24,M,0
0.0273973,Teen_Is_Post_Debut,792,16771.4,M,0
0.0273973,Teen_Is_Pre_Debut,793,1135.96,F,0
0.0273973,Teen_Is_Post_Debut,794,24811.1,F,0
0.0273973,Teen_Is_Pre_Debut,795,5279.1,M,0
0.0273973,Teen_Is_Post_Debut,796,30875.9,M,0
0.0273973,Teen_Is_Post_Debut,797,12752.6,M,0
0.0273973,Teen_Is_Pre_Debut,798,2412.73,F,0
0.0273973,Teen_Is_Post_Debut,799,6572.89,F,0
0.0273973,Teen_Is_Pre_Debut,800,126.431,M,0
0.0273973,Teen_Is_Pre_Debut,801,2142.74,M,0
0.0273973,Teen_Is_Post_Debut,802,17455.5,F,0
0.0273973,Teen_Is_Post_Debut,803,20334,F,0
0.0273973,Teen_Is_Post_Debut,804,25874.1,F,0
0.0273973,Teen_Is_Post_Debut,805,13217.1,M,0
0.0273973,Teen_Is_Post_Debut,806,11054.3,F,0
0.0273973,Teen_Is_Post_Debut,807,16654.6,M,0
0.0273973,Teen_Is_Post_Debut,808,17299.9,M,0
0.0273973,Teen_Is_Post_Debut,809,8650.65,F,0
0.0273973,Teen_Is_Post_Debut,810,11913.7,F,0
0.0273973,Teen_Is_Post_Debut,811,18924.1,F,0
0.0273973,Teen_Is_Post_Debut,812,5787.72,F,0
0.0273973,Teen_Is_Pre_Debut,813,2153,F,0
0.0273973,Teen_Is_Pre_Debut,814,3888.78,M,0
0.0273973,Teen_Is_Pre_Debut,815,186.829,F,0
0.0273973,Teen_Is_Pre_Debut,816,934.527,F,0
0.0273973,Teen_Is_Pre_Debut,817,1264.31,F,0
0.0273973,Teen_Is_Pre_Debut,818,1204.89,M,0
0.0273973,Teen_Is_Post_Debut,819,21725,M,0
0.0273973,Teen_Is_Post_Debut,820,5482.49,F,0
0.0273973,Teen_Is_Post_Debut,821,25823.7,M,0
0.0273973,Teen_Is_Pre_Debut,822,1275.8,F,0
0.0273973,Teen_Is_Post_Debut,823,9709.6,M,0
0.0273973,Teen_Is_Pre_Debut,824,353.103,M,0
0.0273973,Teen_Is_Post_Debut,825,18946,F,0
0.0273973,Teen_Is_Post_Debut,826,10048.5,M,0
0.0273973,Teen_Is_Post_Debut,827,13851.8,M,0
0.0273973,Teen_Is_Post_Debut,828,17468.3,M,0
0.0273973,Teen_Is_Pre_Debut,829,1134.4,F,0
0.0273973,Teen_Is_Pre_Debut,830,3714.17,M,0
0.0273973,Teen_Is_Post_Debut,831,7739.52,M,0
0.0273973,Teen_Is_Post_Debut,832,7279.49,M,0
0.0273973,Teen_Is_Post_Debut,833,6474.02,F,0
0.0273973,Teen_Is_Post_Debut,834,9737.96,M,0
0.0273973,Teen_Is_Post_Debut,835,14983.8,M,0
0.0273973,Teen_Is_Pre_Debut,836,3432.21,F,0
0.0273973,Teen_Is_Post_Debut,837,24185.8,F,0
0.0273973,Teen_Is_Post_Debut,838,7486.77,M,0
0.0273973,Teen_Is_Pre_Debut,839,2292.52,F,0
0.0273973,Teen_Is_Post_Debut,840,9579.04,F,0
0.0273973,Teen_Is_Pre_Debut,841,4299.35,F,0
0.0273973,Teen_Is_Post_Debut,842,11732,F,0
0.0273973,Teen_Is_Post_Debut,843,23941.1,F,0
0.0273973,Teen_Is_Pre_Debut,844,5885.79,M,0
0.0273973,Teen_Is_Pre_Debut,845,1859.2,M,0
0.0273973,Teen_Is_Pre_Debut,846,3458.2,M,0
0.0273973,Teen_Is_Post_Debut,847,17837.6,F,0
0.0273973,Teen_Is_Post_Debut,848,7165.12,M,0
0.0273973,Teen_Is_Pre_Debut,849,4195.76,M,0
0.0273973,Teen_Is_Post_Debut,850,27170,M,0
0.0273973,Teen_Is_Pre_Debut,851,649.17,M,0
0.0273973,Teen_Is_Pre_Debut,852,4331.99,M,0
0.0273973,Teen_Is_Post_Debut,853,6983.52,M,0
0.0273973,Teen_Is_Post_Debut,854,8048.63,F,0
0.0273973,Teen_Is_Post_Debut,855,9329.34,M,0
0.0273973,Teen_Is_Pre_Debut,856,4266.91,M,0
0.0273973,Teen_Is_Pre_Debut,857,728.346,M,0
0.0273973,Teen_Is_Post_Debut,858,8076.82,M,0
0.0273973,Teen_Is_Post_Debut,859,15634.3,F,0
0.0273973,Teen_Is_Post_Debut,860,10390.7,M,0
0.0273973,Teen_Is_Post_Debut,861,30194.6,M,0
0.0273973,Teen_Is_Post_Debut,862,10901.9,M,0
0.0273973,Teen_Is_Post_Debut,863,14158.2,M,0
0.0273973,Teen_Is_Post_Debut,864,6668.19,M,0
0.0273973,Teen_Is_Post_Debut,865,17707.5,M,0
0.0273973,Teen_Is_Pre_Debut,866,930.367,F,0
0.0273973,Teen_Is_Post_Debut,867,14818.4,F,0
0.0273973,Teen_Is_Post_Debut,868,19121.3,F,0
0.0273973,Teen_Is_Post_Debut,869,17932.3,M,0
0.0273973,Teen_Is_Pre_Debut,870,791.29,F,0
0.0273973,Teen_Is_Post_Debut,871,8406.38,F,0
0.0273973,Teen_Is_Post_Debut,872,22996.6,M,0
0.0273973,Teen_Is_Post_Debut,873,6986.87,M,0
0.0273973,Teen_Is_Post_Debut,874,6921.87,F,0
0.0273973,Teen_Is_Pre_Debut,875,3922.34,M,0
0.0273973,Teen_Is_Post_Debut,876,10799.1,F,0
0.0273973,Teen_Is_Pre_Debut,877,2914.78,F,0
0.0273973,Teen_Is_Pre_Debut,878,1880.69,F,0
0.0273973,Teen_Is_Pre_Debut,879,2470.61,M,0
0.0273973,Teen_Is_Pre_Debut,880,3610.57,M,0
0.0273973,Teen_Is_Post_Debut,881,18173,F,0
0.0273973,Teen_Is_Post_Debut,882,9088.34,F,0
0.0273973,Teen_Is_Post_Debut,883,6996.88,F,0
0.0273973,Teen_Is_Pre_Debut,884,4629.29,F,0
0.0273973,Teen_Is_Pre_Debut,885,600.986,F,0
0.0273973,Teen_Is_Post_Debut,886,17610.7,F,0
0.0273973,Teen_Is_Post_Debut,887,11738.8,M,0
0.0273973,Teen_Is_Pre_Debut,888,1467.2,F,0
0.0273973,Teen_Is_Pre_Debut,889,3481.07,M,0
0.0273973,Teen_Is_Post_Debut,890,9289.73,M,0
0.0273973,Teen_Is_Post_Debut,891,10042.2,M,0
0.0273973,Teen_Is_Post_Debut,892,8079.09,F,0
0.0273973,Teen_Is_Pre_Debut,893,2739.77,F,0
0.0273973,Teen_Is_Pre_Debut,894,2461.91,F,0
0.0273973,Teen_Is_Post_Debut,895,13816,M,0
0.0273973,Teen_Is_Post_Debut,896,16917.1,F,0
0.0273973,Teen_Is_Post_Debut,897,22791.1,M,0
0.0273973,Teen_Is_Post_Debut,898,6707.16,F,0
0.0273973,Teen_Is_Pre_Debut,899,771.375,M,0
0.0273973,Teen_Is_Post_Debut,900,24413.4,F,0
0.0273973,Teen_Is_Post_Debut,901,7402.33,F,0
0.0273973,Teen_Is_Post_Debut,902,20748.9,F,0
0.0273973,Teen_Is_Pre_Debut,903,4479.17,M,0
0.0273973,Teen_Is_Post_Debut,904,9090.02,F,0
0.0273973,Teen_Is_Pre_Debut,905,472.981,M,0
0.0273973,Teen_Is_Post_Debut,906,6837.91,M,0
0.0273973,Teen_Is_Pre_Debut,907,443.425,M,0
0.0273973,Teen_Is_Pre_Debut,908,4863.56,M,0
0.0273973,Teen_Is_Pre_Debut,909,5992.73,F,0
0.0273973,Teen_Is_Pre_Debut,910,487.35,F,0
0.0273973,Teen_Is_Pre_Debut,911,1925.78,M,0
0.0273973,Teen_Is_Post_Debut,912,16083.5,M,0
0.0273973,Teen_Is_Post_Debut,913,11017.6,F,0
0.0273973,Teen_Is_Post_Debut,914,19932.8,M,0
0.0273973,Teen_Is_Post_Debut,915,13756.4,F,0
0.0273973,Teen_Is_Post_Debut,916,18879,F,0
0.0273973,Teen_Is_Post_Debut,917,10750.1,M,0
0.0273973,Teen_Is_Post_Debut,918,6321.42,M,0
0.0273973,Teen_Is_Pre_Debut,919,2283.76,F,0
0.0273973,Teen_Is_Post_Debut,920,12766.3,F,0
0.0273973,Teen_Is_Pre_Debut,921,1832.62,F,0
0.0273973,Teen_Is_Pre_Debut,922,1647.88,F,0
0.0273973,Teen_Is_Post_Debut,923,18188.6,F,0
0.0273973,Teen_Is_Pre_Debut,924,2506.35,M,0
0.0273973,Teen_Is_Pre_Debut,925,4682.81,F,0
0.0273973,Teen_Is_Pre_Debut,926,1717.76,M,0
0.0273973,Teen_Is_Pre_Debut,927,2172.29,M,0
0.0273973,Teen_Is_Post_Debut,928,11933.1,M,0
0.0273973,Teen_Is_Post_Debut,929,6630.97,M,0
0.0273973,Teen_Is_Post_Debut,930,18873.6,M,0
0.0273973,Teen_Is_Pre_Debut,931,5188.72,M,0
0.0273973,Teen_Is_Post_Debut,932,17295.7,M,0
0.0273973,Teen_Is_Pre_Debut,933,325.312,F,0
0.0273973,Teen_Is_Post_Debut,934,21564.6,F,0
0.0273973,Teen_Is_Post_Debut,935,9117.94,F,0
0.0273973,Teen_Is_Post_Debut,936,7313.07,M,0
0.0273973,Teen_Is_Pre_Debut,937,4809.55,M,0
0.0273973,Teen_Is_Post_Debut,938,26367.2,F,0
0.0273973,Teen_Is_Pre_Debut,939,5226.79,F,0
0.0273973,Teen_Is_Pre_Debut,940,4600.7,F,0
0.0273973,Teen_Is_Pre_Debut,941,1032.45,F,0
0.0273973,Teen_Is_Post_Debut,942,26180.6,F,0
0.0273973,Teen_Is_Pre_Debut,943,3398.97,M,0
0.0273973,Teen_Is_Post_Debut,944,8641.2,M,0
0.0273973,Teen_Is_Pre_Debut,945,2065.44,M,0
0.0273973,Teen_Is_Pre_Debut,946,578.509,F,0
0.0273973,Teen_Is_Post_Debut,947,8850.96,F,0
0.0273973,Teen_Is_Post_Debut,948,18480.8,F,0
0.0273973,Teen_Is_Post_Debut,949,5735.05,F,0
0.0273973,Teen_Is_Post_Debut,950,11254.5,M,0
0.0273973,Teen_Is_Pre_Debut,951,653.757,M,0
0.0273973,Teen_Is_Post_Debut,952,15828.8,F,0
0.0273973,Teen_Is_Post_Debut,953,18031.3,F,0
0.0273973,Teen_Is_Post_Debut,954,11319.5,F,0
0.0273973,Teen_Is_Pre_Debut,955,2816.65,M,0
0.0273973,Teen_Is_Pre_Debut,956,1547.46,M,0
0.0273973,Teen_Is_Pre_Debut,957,3169.79,F,0
0.0273973,Teen_Is_Pre_Debut,958,1045.01,F,0
0.0273973,Teen_Is_Pre_Debut,959,2297.73,F,0
0.0273973,Teen_Is_Post_Debut,960,14473.9,M,0
0.0273973,Teen_Is_Post_Debut,961,21028.1,M,0
0.0273973,Teen_Is_Post_Debut,962,18257,F,0
0.0273973,Teen_Is_Post_Debut,963,7391.5,M,0
0.0273973,Teen_Is_Post_Debut,964,8735.33,M,0
0.0273973,Teen_Is_Pre_Debut,965,3400.68,F,0
0.0273973,Teen_Is_Pre_Debut,966,2558.58,F,0
0.0273973,Teen_Is_Post_Debut,967,25154.5,F,0
0.0273973,Teen_Is_Post_Debut,968,7405.45,F,0
0.0273973,Teen_Is_Pre_Debut,969,4397.38,M,0
0.0273973,Teen_Is_Pre_Debut,970,1677.09,F,0
0.0273973,Teen_Is_Post_Debut,971,9015.73,M,0
0.0273973,Teen_Is_Pre_Debut,972,4989.64,M,0
0.0273973,Teen_Is_Post_Debut,973,13411.4,F,0
0.0273973,Teen_Is_Pre_Debut,974,1242.24,M,0
0.0273973,Teen_Is_Pre_Debut,975,3249.3,F,0
0.0273973,Teen_Is_Pre_Debut,976,1790.04,M,0
0.0273973,Teen_Is_Pre_Debut,977,591.615,F,0
0.0273973,Teen_Is_Post_Debut,978,29190.4,M,0
0.0273973,Teen_Is_Post_Debut,979,6742.58,M,0
0.0273973,Teen_Is_Pre_Debut,980,3456,M,0
0.0273973,Teen_Is_Post_Debut,981,7733.67,F,0
0.0273973,Teen_Is_Post_Debut,982,5946.48,F,0
0.0273973,Teen_Is_Post_Debut,983,13474.1,F,0
0.0273973,Teen_Is_Post_Debut,984,6743.08,M,0
0.0273973,Teen_Is_Post_Debut,985,6621.89,F,0
0.0273973,Teen_Is_Pre_Debut,986,5438.84,M,0
0.0273973,Teen_Is_Post_Debut,987,14274.5,M,0
0.0273973,Teen_Is_Pre_Debut,988,1871.36,M,0
0.0273973,Teen_Is_Post_Debut,989,17963.4,F,0
0.0273973,Teen_Is_Post_Debut,990,6377.97,M,0
0.0273973,Teen_Is_Post_Debut,991,18999.2,M,0
0.0273973,Teen_Is_Post_Debut,992,10008.9,F,0
