Time,Year,Node_ID,Coital_Act_ID,Rel_ID,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_IP='Accessibility',B_IP='Accessibility',A_HasIntervention='GoodCircumcision',B_HasIntervention='GoodCircumcision',A_HasIntervention='BadCircumcision',B_HasIntervention='BadCircumcision',A_Is_Infected,B_Is_Infected,Did_Use_Condom,Risk_Multiplier,Transmission_Multiplier,Acquisition_Multiplier,Infection_Was_Transmitted,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
116,1960.82,1,28845,301,1,F,1457,13046,MALE,FEMALE,25.6838,18.4073,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28847,934,1,F,1594,5219,MALE,FEMALE,28.6131,23.9003,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28849,230,0,F,1721,9425,MALE,FEMALE,26.0632,25.6468,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28856,992,0,F,1970,11737,MALE,FEMALE,23.9022,19.5996,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28857,82,1,F,2022,15251,MALE,FEMALE,24.2006,25.1195,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28869,864,1,F,2576,6005,MALE,FEMALE,23.6951,29.5248,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28870,1297,1,F,2663,5422,MALE,FEMALE,26.3498,33.1766,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28871,950,0,F,2790,5745,MALE,FEMALE,18.0012,23.38,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28874,58,0,F,2932,16710,MALE,FEMALE,21.8881,21.729,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28875,295,0,F,2935,11804,MALE,FEMALE,27.7367,17.448,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28876,1,0,F,2953,5554,MALE,FEMALE,20.4479,22.6963,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28877,1019,1,F,3009,16496,MALE,FEMALE,22.5045,20.1858,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28880,8,1,F,3248,9946,MALE,FEMALE,29.8687,23.5588,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28881,8,1,F,3248,9946,MALE,FEMALE,29.8687,23.5588,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28884,15,0,F,3444,3409,MALE,FEMALE,19.7178,22.6126,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28886,9,1,F,3454,12486,MALE,FEMALE,29.2575,17.3783,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28887,1196,1,F,3456,4091,MALE,FEMALE,22.1822,15.3822,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28894,1089,1,F,3711,2924,MALE,FEMALE,27.8011,28.6622,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28895,141,1,F,3728,12219,MALE,FEMALE,23.8787,17.3186,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28901,865,1,F,3843,2569,MALE,FEMALE,18.104,27.289,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28902,1001,0,F,3863,5668,MALE,FEMALE,22.1241,22.2777,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28905,84,1,F,3914,5566,MALE,FEMALE,20.8432,20.5788,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28907,750,0,F,3924,1915,MALE,FEMALE,22.7384,22.3078,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28908,750,0,F,3924,1915,MALE,FEMALE,22.7384,22.3078,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28909,956,1,F,3934,5424,MALE,FEMALE,20.0799,19.1298,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28910,856,0,F,3989,2166,MALE,FEMALE,24.9458,31.8913,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28917,1336,1,F,4222,17180,MALE,FEMALE,30.1509,25.3275,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28918,1336,1,F,4222,17180,MALE,FEMALE,30.1509,25.3275,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28921,1262,0,F,4275,7162,MALE,FEMALE,18.638,21.5797,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28924,492,1,F,4320,4665,MALE,FEMALE,20.9384,20.1449,Yes,Yes,1,0,0,0,1,1,0,1,10,2.94092,1,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28926,594,0,F,4350,9073,MALE,FEMALE,22.7736,33.6202,No,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28927,1073,0,F,4369,11947,MALE,FEMALE,27.6402,23.9813,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28928,1073,0,F,4369,11947,MALE,FEMALE,27.6402,23.9813,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28929,670,0,F,4379,13459,MALE,FEMALE,24.1102,25.0302,Yes,No,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28930,1051,1,F,4408,16463,MALE,FEMALE,26.6672,24.4244,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28933,459,1,F,4484,8037,MALE,FEMALE,18.8919,20.2191,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28936,126,0,F,4627,12990,MALE,FEMALE,29.455,25.9878,No,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28942,640,0,F,4752,2705,MALE,FEMALE,27.8271,17.8585,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28946,921,1,F,4938,5292,MALE,FEMALE,26.4099,16.4821,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28947,921,1,F,4938,5292,MALE,FEMALE,26.4099,16.4821,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28948,921,1,F,4938,5292,MALE,FEMALE,26.4099,16.4821,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28949,921,1,F,4938,5292,MALE,FEMALE,26.4099,16.4821,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28952,980,0,F,5082,9124,MALE,FEMALE,23.2278,17.5592,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28953,980,0,F,5082,9124,MALE,FEMALE,23.2278,17.5592,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28955,716,0,F,5155,4771,MALE,FEMALE,22.0279,17.6741,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28956,716,0,F,5155,4771,MALE,FEMALE,22.0279,17.6741,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28961,1399,0,F,5415,7901,MALE,FEMALE,27.185,25.2452,Yes,No,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28963,399,1,F,5499,9618,MALE,FEMALE,28.3527,20.1347,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28964,399,1,F,5499,9618,MALE,FEMALE,28.3527,20.1347,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28966,1243,0,F,5517,16585,MALE,FEMALE,24.6451,19.1591,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28967,1243,0,F,5517,16585,MALE,FEMALE,24.6451,19.1591,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28970,1056,1,F,5638,8628,MALE,FEMALE,20.1599,25.1433,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28971,1226,1,F,5649,1556,MALE,FEMALE,23.7363,29.9294,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28975,1008,1,F,5754,5548,MALE,FEMALE,28.7326,26.1242,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28977,464,0,F,5953,17007,MALE,FEMALE,29.1635,23.3638,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28978,1250,1,F,6004,12476,MALE,FEMALE,20.8175,16.9378,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28981,1095,0,F,6173,4920,MALE,FEMALE,22.562,18.4938,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28982,1095,0,F,6173,4920,MALE,FEMALE,22.562,18.4938,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28983,28,0,F,6201,15794,MALE,FEMALE,22.1398,19.3148,Yes,Yes,1,0,0,0,1,1,0,1,10,3.27299,1,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28985,263,0,F,6397,2175,MALE,FEMALE,17.4407,20.6528,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28988,1295,1,F,6495,12483,MALE,FEMALE,27.4444,18.8289,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28991,1118,0,F,6542,10762,MALE,FEMALE,16.5825,20.3373,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28992,173,1,F,6600,6010,MALE,FEMALE,23.2656,24.908,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28993,474,0,F,6658,2678,MALE,FEMALE,27.0265,30.6808,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28994,474,0,F,6658,2678,MALE,FEMALE,27.0265,30.6808,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28996,771,1,F,6696,16056,MALE,FEMALE,23.5621,17.1531,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28997,641,0,F,6736,12960,MALE,FEMALE,25.0329,14.9948,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,28998,901,0,F,6760,14168,MALE,FEMALE,21.7939,22.6564,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29001,841,0,F,6842,5478,MALE,FEMALE,29.5895,27.016,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29002,841,0,F,6842,5478,MALE,FEMALE,29.5895,27.016,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29006,938,0,F,7013,7499,MALE,FEMALE,23.5716,21.5308,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29007,938,0,F,7013,7499,MALE,FEMALE,23.5716,21.5308,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29009,717,0,F,7075,1196,MALE,FEMALE,24.8285,30.912,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29015,297,0,F,7296,11426,MALE,FEMALE,22.9145,19.6246,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29016,493,1,F,7314,5127,MALE,FEMALE,27.8724,28.1873,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29017,936,1,F,7395,12881,MALE,FEMALE,26.7366,24.5825,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29018,47,0,F,7420,15098,MALE,FEMALE,26.0187,18.1685,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29019,47,0,F,7420,15098,MALE,FEMALE,26.0187,18.1685,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29020,48,0,F,7428,9156,MALE,FEMALE,25.975,23.4104,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29021,433,0,F,7446,7621,MALE,FEMALE,26.0603,25.0603,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29023,342,1,F,7506,16068,MALE,FEMALE,24.6989,16.7983,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29024,342,1,F,7506,16068,MALE,FEMALE,24.6989,16.7983,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29026,1392,1,F,7716,1026,MALE,FEMALE,22.9347,17.733,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29027,832,0,F,7724,5890,MALE,FEMALE,24.3968,19.9874,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29028,394,1,F,7827,3839,MALE,FEMALE,24.6478,23.0501,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29030,1405,1,F,7994,7178,MALE,FEMALE,24.7765,18.4696,No,Yes,1,0,0,0,1,1,0,1,10,0.1,1,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29033,197,0,F,8078,17378,MALE,FEMALE,20.7531,17.7262,No,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29034,202,1,F,8114,3186,MALE,FEMALE,24.2241,18.0327,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29037,599,1,F,8133,310,MALE,FEMALE,25.4111,18.7391,Yes,Yes,1,0,0,0,1,1,0,1,10,3.50327,1,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29039,1334,1,F,8222,9375,MALE,FEMALE,19.3346,29.0343,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29041,789,0,F,8426,3744,MALE,FEMALE,23.6023,15.9399,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29042,502,0,F,8542,16728,MALE,FEMALE,30.2798,24.4403,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29043,1065,1,F,8592,477,MALE,FEMALE,20.0681,18.3893,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29044,167,0,F,8613,7643,MALE,FEMALE,28.4905,20.6311,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29045,1198,1,F,8637,5969,MALE,FEMALE,21.8764,20.4505,Yes,No,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29047,259,1,F,8802,16061,MALE,FEMALE,26.7408,23.9577,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29048,923,1,F,8842,1501,MALE,FEMALE,21.733,20.2466,No,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29050,993,0,F,8979,5696,MALE,FEMALE,22.0956,21.3264,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29052,1024,0,F,9104,5572,MALE,FEMALE,27.7391,31.6952,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29053,1024,0,F,9104,5572,MALE,FEMALE,27.7391,31.6952,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29054,892,1,F,9136,3892,MALE,FEMALE,22.9354,16.1762,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29055,803,0,F,9142,14935,MALE,FEMALE,25.2485,25.8863,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29056,376,1,F,9160,5599,MALE,FEMALE,22.9153,20.3037,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29057,909,1,F,9278,15483,MALE,FEMALE,18.71,20.2164,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29058,909,1,F,9278,15483,MALE,FEMALE,18.71,20.2164,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29059,909,1,F,9278,15483,MALE,FEMALE,18.71,20.2164,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29060,909,1,F,9278,15483,MALE,FEMALE,18.71,20.2164,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29061,368,1,F,9353,249,MALE,FEMALE,24.6474,27.8801,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29063,1352,0,F,9435,8269,MALE,FEMALE,19.4282,20.6654,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29066,1097,0,F,9505,3425,MALE,FEMALE,29.4134,24.4894,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29071,662,1,F,9825,5413,MALE,FEMALE,27.2877,18.8813,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29072,92,1,F,10047,6761,MALE,FEMALE,29.1066,20.309,Yes,Yes,1,0,0,0,1,1,0,1,10,2.87532,1,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29073,74,0,F,10054,14081,MALE,FEMALE,20.8049,28.4336,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29077,794,1,F,10195,7665,MALE,FEMALE,22.6842,19.3632,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29079,358,0,F,10218,7328,MALE,FEMALE,27.0295,17.8633,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29085,1062,1,F,10486,13998,MALE,FEMALE,24.5754,24.9323,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29087,983,1,F,10568,10438,MALE,FEMALE,23.2768,27.5866,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29090,1139,1,F,10628,16509,MALE,FEMALE,28.7814,24.3598,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29091,324,1,F,10666,14514,MALE,FEMALE,26.6627,20.0418,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29094,964,0,F,10930,10425,MALE,FEMALE,21.1772,17.4056,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29095,503,0,F,11035,15542,MALE,FEMALE,25.8692,28.9247,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29097,1132,0,F,11063,15904,MALE,FEMALE,27.6052,23.0444,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29098,1142,1,F,11065,1727,MALE,FEMALE,28.7623,27.1155,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29099,425,0,F,11116,15411,MALE,FEMALE,18.4727,22.3677,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29100,930,0,F,11118,14686,MALE,FEMALE,24.178,24.9383,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29101,1028,1,F,11138,17390,MALE,FEMALE,28.5785,27.8976,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29102,1401,0,F,11165,3142,MALE,FEMALE,25.8916,24.4129,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29103,200,0,F,11203,3523,MALE,FEMALE,17.0819,24.7916,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29104,200,0,F,11203,3523,MALE,FEMALE,17.0819,24.7916,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29107,743,1,F,11480,3730,MALE,FEMALE,25.1016,20.9793,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29108,605,1,F,11635,8121,MALE,FEMALE,26.498,24.4184,No,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29109,1353,0,F,11646,6884,MALE,FEMALE,26.9553,23.1257,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29112,1337,0,F,11729,15501,MALE,FEMALE,30.2912,26.6264,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29116,402,0,F,11768,9799,MALE,FEMALE,21.9041,25.6489,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29117,613,1,F,11817,16634,MALE,FEMALE,29.93,16.3262,Yes,Yes,1,0,0,0,1,1,0,1,10,4.46843,1,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29118,613,1,F,11817,16634,MALE,FEMALE,29.93,16.3262,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29122,132,1,F,12193,3974,MALE,FEMALE,21.3301,27.2034,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29123,940,0,F,12258,454,MALE,FEMALE,25.8495,20.4418,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29128,426,0,F,12589,9566,MALE,FEMALE,22.9668,27.5441,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29129,1205,1,F,12619,12863,MALE,FEMALE,24.9121,16.5753,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29130,1311,0,F,12647,12722,MALE,FEMALE,21.6415,16.4584,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29131,589,1,F,12682,15393,MALE,FEMALE,27.06,18.5644,Yes,Yes,1,0,0,0,1,1,0,1,10,3.57316,1,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29132,486,0,F,12723,816,MALE,FEMALE,26.5513,15.5246,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29133,486,0,F,12723,816,MALE,FEMALE,26.5513,15.5246,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
116,1960.82,1,29134,1296,1,F,12758,2409,MALE,FEMALE,24.2481,20.923,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
