Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
148,2,1000,7524,464,3082,3978,10343,10344,247634,326400,163200,2518,143,0,0,963,0,741,258,0,0,0,26615.3,0.0842701,143,143,0,3978,3082,87,377,1669,706,143,6276,1666,15784,22333832,0,0
148,1,1000,7488,387,2998,4103,10177,10331,247757,326920,163460,2538,124,0,0,922,0,678,227,0,0,0,26492.3,0.0825714,124,124,0,4103,2998,103,284,1767,647,124,5854,1169,14721,16990581,0,0
149,4,1000,7628,426,3340,3862,10272,10049,248154,340760,170380,2626,137,0,0,923,0,692,281,0,0,0,26135.6,0.0827475,137,137,0,3862,3340,84,342,1743,746,137,6797,1582,16865,20319495,0,0
149,3,1000,7715,474,3544,3697,10155,10035,247762,334640,167320,2605,146,0,0,1039,0,658,269,0,0,0,26527.6,0.0801282,146,146,0,3697,3544,94,380,1666,793,146,7406,1819,18299,20979747,0,0
149,2,1000,7547,459,3241,3847,10372,10286,247665,332760,166380,2549,142,0,0,999,0,732,244,0,0,0,26624.6,0.0815418,142,142,0,3847,3241,91,368,1666,741,142,6693,1615,16672,22101757,0,0
149,1,1000,7514,371,3176,3967,10229,10268,247501,330760,165380,2493,124,0,0,997,0,710,261,0,0,0,26788.6,0.0810359,124,124,0,3967,3176,96,275,1652,717,124,6325,1072,15661,15820790,0,0
150,4,1000,7690,392,3583,3715,10218,10029,247905,343240,171620,2581,121,0,0,1012,0,703,247,0,0,0,26423.5,0.076698,121,121,0,3715,3583,85,307,1677,783,121,7442,1445,18080,18132940,0,0
150,3,1000,7690,452,3715,3523,10113,10148,247700,329280,164640,2646,168,0,0,980,0,737,268,0,0,0,26628.5,0.079272,168,168,0,3523,3715,86,366,1616,862,168,7975,1699,19438,20029901,0,0
150,2,1000,7638,450,3505,3683,10414,10233,248177,317320,158660,2518,124,0,0,1024,0,689,244,0,0,0,26151.5,0.0800114,124,124,0,3683,3505,85,365,1627,767,124,7321,1597,18026,21551486,0,0
150,1,1000,7523,376,3310,3837,10255,10101,247999,311840,155920,2500,97,0,0,1022,0,724,289,0,0,0,26329.5,0.080991,97,97,0,3837,3310,88,288,1636,767,97,6786,1046,16537,15969058,0,0
151,4,1000,7590,377,3805,3408,10172,10209,247992,313680,156840,2527,115,0,0,913,0,732,281,0,0,0,26374,0.0769826,115,115,0,3408,3805,75,302,1593,819,115,8183,1313,19260,16948278,0,0
151,3,1000,7646,434,3893,3319,10090,10238,247670,320960,160480,2552,122,0,0,957,0,725,276,0,0,0,26696,0.0808689,122,122,0,3319,3893,74,360,1551,879,122,8628,1628,20615,19003415,0,0
151,2,1000,7688,413,3725,3550,10488,10078,247647,322000,161000,2573,143,0,0,1022,0,716,256,0,0,0,26719,0.0824137,143,143,0,3550,3725,75,338,1613,817,143,8125,1494,19465,19559575,0,0
151,1,1000,7548,370,3577,3601,10286,10093,247533,329400,164700,2614,111,0,0,955,0,663,267,0,0,0,26833,0.0844327,111,111,0,3601,3577,77,293,1704,799,111,7615,1022,18103,15180549,0,0
152,4,1000,7533,362,3959,3212,10239,10257,247947,330280,165140,2534,109,0,0,975,0,741,291,0,0,0,26455.2,0.0840793,109,109,0,3212,3959,59,303,1473,952,109,8865,1241,20434,16368319,0,0
152,3,1000,7709,416,4102,3191,10177,10134,247611,320720,160360,2550,130,0,0,1005,0,708,234,0,0,0,26791.2,0.0831755,130,130,0,3191,4102,56,360,1459,961,130,9490,1559,22135,18440594,0,0
152,2,1000,7614,393,3943,3278,10448,10225,248102,329120,164560,2625,131,0,0,980,0,763,291,0,0,0,26300.2,0.0829783,131,131,0,3278,3943,66,327,1587,907,131,8814,1409,20554,18276446,0,0
152,1,1000,7583,367,3791,3425,10319,10039,247677,325840,162920,2546,133,0,0,989,0,689,265,0,0,0,26725.2,0.0814602,133,133,0,3425,3791,63,304,1567,846,133,8384,965,19710,14505259,0,0
153,4,1000,7466,364,4167,2935,10242,10290,248044,325640,162820,2585,112,0,0,895,0,679,283,0,0,0,26393,0.0800992,112,112,0,2935,4167,63,301,1501,972,112,9818,1225,22201,16269751,0,0
153,3,1000,7721,390,4365,2966,10192,10279,247449,329880,164940,2621,149,0,0,977,0,735,230,0,0,0,26988,0.0835344,149,149,0,2966,4365,36,354,1475,997,149,10471,1489,23954,17034182,0,0
153,2,1000,7577,389,4129,3059,10468,10260,247663,312920,156460,2511,101,0,0,987,0,755,269,0,0,0,26774,0.0799105,101,101,0,3059,4129,67,322,1465,945,101,9675,1355,22050,17507597,0,0
153,1,1000,7587,369,3989,3229,10365,10116,247432,314760,157380,2528,99,0,0,989,0,714,271,0,0,0,27005,0.0820193,99,99,0,3229,3989,57,312,1515,914,99,9091,1020,20907,15134187,0,0
154,4,1000,7519,367,4292,2860,10187,10276,247954,313520,156760,2482,108,0,0,1001,0,679,269,0,0,0,26516.6,0.0810496,108,108,0,2860,4292,60,307,1360,1014,108,10694,1190,23590,16236808,0,0
154,3,1000,7664,396,4465,2803,10204,10199,247766,319120,159560,2538,107,0,0,956,0,736,277,0,0,0,26704.6,0.0818116,107,107,0,2803,4465,33,363,1373,1058,107,11269,1447,25157,16617318,0,0
154,2,1000,7504,376,4329,2799,10452,10323,248366,317640,158820,2576,126,0,0,941,0,724,290,0,0,0,26104.6,0.0855618,126,126,0,2799,4329,57,319,1488,962,126,10604,1343,23580,16802135,0,0
154,1,1000,7561,364,4218,2979,10352,10181,248095,322840,161420,2565,102,0,0,969,0,728,267,0,0,0,26375.6,0.0857955,102,102,0,2979,4218,49,315,1508,955,102,10044,1021,22557,14680559,0,0
155,4,1000,7605,368,4522,2715,10286,10297,247677,314120,157060,2565,109,0,0,970,0,643,241,0,0,0,26826,0.084577,109,109,0,2715,4522,50,318,1378,1078,109,11822,1181,25447,16233599,0,0
155,3,1000,7734,400,4606,2728,10194,10235,248070,317600,158800,2557,104,0,0,1029,0,693,266,0,0,0,26433,0.083682,104,104,0,2728,4606,28,372,1321,1132,104,12378,1471,26836,16950054,0,0
155,2,1000,7453,362,4498,2593,10359,10411,247831,316640,158320,2512,108,0,0,975,0,752,274,0,0,0,26672,0.082183,108,108,0,2593,4498,36,326,1314,1090,108,11726,1239,25287,15564884,0,0
155,1,1000,7649,350,4429,2870,10294,10096,247998,319520,159760,2557,127,0,0,1010,0,682,240,0,0,0,26505,0.0816987,127,127,0,2870,4429,44,306,1418,1012,127,11087,957,24358,13820985,0,0
156,4,1000,7684,356,4766,2562,10270,10136,248016,325480,162740,2613,116,0,0,1037,0,681,277,0,0,0,26518.2,0.0854004,116,116,0,2562,4766,40,316,1376,1121,116,13143,1131,27499,15309049,0,0
156,3,1000,7730,396,4742,2592,10199,10317,247904,326360,163180,2654,135,0,0,1047,0,787,264,0,0,0,26630.2,0.0832272,135,135,0,2592,4742,23,373,1367,1152,135,13394,1406,28316,16433746,0,0
156,2,1000,7428,360,4658,2410,10424,10361,247965,300600,150300,2481,89,0,0,967,0,730,262,0,0,0,26569.2,0.0842344,89,89,0,2410,4658,31,329,1294,1098,89,12760,1218,27051,14957690,0,0
156,1,1000,7634,315,4595,2724,10279,10113,248023,310240,155120,2558,92,0,0,980,0,722,273,0,0,0,26511.2,0.0829525,92,92,0,2724,4595,35,280,1361,1105,92,12107,846,25705,12187038,0,0
157,4,1000,7624,358,4940,2326,10225,10205,248286,300680,150340,2546,108,0,0,944,0,747,257,0,0,0,26278.3,0.0814741,108,108,0,2326,4940,30,328,1329,1109,108,14337,1134,29258,15422623,0,0
157,3,1000,7764,378,4970,2416,10325,10188,248283,309720,154860,2588,115,0,0,997,0,700,263,0,0,0,26281.3,0.0815976,115,115,0,2416,4970,19,359,1364,1109,115,14681,1275,30166,16017183,0,0
157,2,1000,7428,345,4793,2290,10447,10398,247463,307040,153520,2534,122,0,0,1004,0,726,278,0,0,0,27101.3,0.0883872,122,122,0,2290,4793,20,325,1260,1152,122,13807,1127,28680,13481216,0,0
157,1,1000,7661,320,4780,2561,10338,10044,248237,316920,158460,2586,100,0,0,1013,0,716,270,0,0,0,26327.3,0.0854538,100,100,0,2561,4780,24,296,1351,1135,100,13189,862,27583,12053031,0,0
158,4,1000,7620,362,5030,2228,10176,10120,248235,313720,156860,2559,108,0,0,1016,0,751,269,0,0,0,26358.3,0.0873962,108,108,0,2228,5030,18,344,1221,1230,108,15586,1110,30919,15072826,0,0
158,3,1000,7695,372,5073,2250,10320,10254,248036,312720,156360,2595,100,0,0,928,0,718,279,0,0,0,26557.3,0.084855,100,100,0,2250,5073,13,359,1227,1268,100,15827,1175,31718,15512076,0,0
158,2,1000,7515,328,4990,2197,10435,10389,248474,303000,151500,2550,103,0,0,1003,0,651,265,0,0,0,26119.3,0.0882663,103,103,0,2197,4990,15,313,1227,1220,103,15043,1091,30624,13315311,0,0
158,1,1000,7592,308,4952,2332,10316,9997,248312,311320,155660,2607,98,0,0,957,0,743,283,0,0,0,26281.3,0.0830723,98,98,0,2332,4952,19,289,1315,1194,98,14356,822,29061,11759453,0,0
159,4,1000,7583,346,5158,2079,10258,10123,247974,312680,156340,2616,112,0,0,974,0,727,284,0,0,0,26647.3,0.0840185,112,112,0,2079,5158,12,334,1224,1280,112,16868,1007,32454,13949098,0,0
159,3,1000,7661,379,5084,2198,10324,10295,247779,319240,159620,2558,125,0,0,987,0,734,287,0,0,0,26842.3,0.0849235,125,125,0,2198,5084,6,373,1164,1269,125,16964,1144,32803,15302953,0,0
159,2,1000,7578,325,5163,2090,10521,10286,248033,299880,149940,2548,87,0,0,1009,0,691,255,0,0,0,26588.3,0.0862022,87,87,0,2090,5163,10,315,1233,1228,87,16505,1101,32524,12987878,0,0
159,1,1000,7628,309,5079,2240,10249,10028,248234,308920,154460,2537,97,0,0,999,0,704,259,0,0,0,26387.3,0.0844189,97,97,0,2240,5079,14,295,1239,1201,97,15602,835,30873,11721587,0,0
160,4,1000,7518,355,5266,1897,10213,10124,247617,306640,153320,2553,101,0,0,934,0,718,281,0,0,0,27031.2,0.0852221,101,101,0,1897,5266,12,343,1176,1276,101,18128,1018,33904,14091080,0,0
160,3,1000,7735,370,5209,2156,10365,10152,248265,313280,156640,2615,96,0,0,1086,0,775,237,0,0,0,26383.2,0.0840817,96,96,0,2156,5209,5,365,1213,1306,96,18135,1080,34189,14784307,0,0
160,2,1000,7583,318,5257,2008,10509,10162,248224,303360,151680,2581,101,0,0,996,0,692,299,0,0,0,26424.2,0.088663,101,101,0,2008,5257,8,310,1172,1308,101,17671,1063,34082,12769234,0,0
160,1,1000,7643,326,5140,2177,10215,10087,247924,309200,154600,2576,89,0,0,1014,0,733,266,0,0,0,26724.2,0.0854177,89,89,0,2177,5140,12,314,1209,1278,89,16754,954,32350,12636660,0,0
161,4,1000,7518,378,5284,1856,10205,10251,248114,292480,146240,2450,106,0,0,977,0,729,248,0,0,0,26560.2,0.0881528,106,106,0,1856,5284,9,369,1054,1290,106,19240,1043,35349,15057976,0,0
161,3,1000,7672,375,5313,1984,10439,10066,248147,297120,148560,2574,105,0,0,971,0,768,266,0,0,0,26527.2,0.084216,105,105,0,1984,5313,3,372,1212,1257,105,19295,1148,35458,15252199,0,0
161,2,1000,7556,340,5282,1934,10498,10087,248028,302680,151340,2577,102,0,0,979,0,723,283,0,0,0,26646.2,0.0871051,102,102,0,1934,5282,9,331,1166,1309,102,18862,1048,35380,13049326,0,0
161,1,1000,7614,336,5233,2045,10179,10035,248065,310760,155380,2576,87,0,0,991,0,750,270,0,0,0,26609.2,0.0864301,87,87,0,2045,5233,8,328,1191,1298,87,17896,925,33735,12587673,0,0
162,4,1000,7493,380,5337,1776,10175,10184,248203,308400,154200,2572,113,0,0,957,0,732,250,0,0,0,26496.2,0.0908102,113,113,0,1776,5337,9,371,1074,1385,113,20723,1087,36907,15624704,0,0
162,3,1000,7625,386,5337,1902,10447,10164,248068,308960,154480,2574,120,0,0,964,0,717,294,0,0,0,26631.2,0.0892809,120,120,0,1902,5337,6,380,1130,1324,120,20525,1165,36694,15272552,0,0
162,2,1000,7622,357,5315,1950,10449,10164,248013,301480,150740,2560,102,0,0,1034,0,694,274,0,0,0,26686.2,0.0880341,102,102,0,1950,5315,7,350,1111,1347,102,20157,1067,36851,13566804,0,0
162,1,1000,7557,333,5274,1950,10217,10114,248127,301480,150740,2549,108,0,0,957,0,730,284,0,0,0,26572.2,0.0856261,108,108,0,1950,5274,6,327,1140,1301,108,18971,954,35137,13126721,0,0
163,4,1000,7502,377,5413,1712,10230,10240,248333,304640,152320,2541,112,0,0,959,0,714,236,0,0,0,26390.3,0.085915,112,112,0,1712,5413,6,371,1055,1374,112,22176,1129,38522,16191398,0,0
163,3,1000,7664,411,5396,1857,10429,10083,248286,316840,158420,2621,116,0,0,992,0,677,276,0,0,0,26437.3,0.0861962,116,116,0,1857,5396,4,407,1089,1416,116,21926,1260,38349,16777274,0,0
163,2,1000,7522,364,5367,1791,10437,10117,248245,301000,150500,2583,105,0,0,928,0,751,277,0,0,0,26478.3,0.0885173,105,105,0,1791,5367,2,362,1120,1358,105,21319,1047,37968,13493409,0,0
163,1,1000,7535,356,5334,1845,10201,10255,247885,302240,151120,2500,94,0,0,959,0,745,236,0,0,0,26838.3,0.0881391,94,94,0,1845,5334,6,350,1106,1300,94,20173,991,36412,13526867,0,0
164,4,1000,7521,390,5467,1664,10244,10301,248370,287520,143760,2450,113,0,0,997,0,756,222,0,0,0,26376.6,0.086628,113,113,0,1664,5467,6,384,1028,1309,113,23302,1231,39500,16842076,0,0
164,3,1000,7588,421,5425,1742,10401,10160,248359,300000,150000,2532,114,0,0,938,0,741,273,0,0,0,26387.6,0.0834407,114,114,0,1742,5425,4,417,1081,1337,114,23172,1355,39573,17195669,0,0
164,2,1000,7523,380,5385,1758,10363,10194,248251,304120,152060,2519,119,0,0,980,0,738,241,0,0,0,26495.6,0.0879679,119,119,0,1758,5385,3,377,1031,1369,119,22561,1098,39327,14358496,0,0
164,1,1000,7480,363,5365,1752,10243,10228,248148,300960,150480,2549,96,0,0,938,0,738,255,0,0,0,26598.6,0.0887981,96,96,0,1752,5365,6,357,1071,1382,96,21407,1031,37628,13942377,0,0
165,4,1000,7523,406,5503,1614,10267,10084,248338,304520,152260,2587,116,0,0,996,0,708,286,0,0,0,26431.1,0.0917384,116,116,0,1614,5503,6,400,1059,1412,116,24366,1352,40295,17754530,0,0
165,3,1000,7551,428,5406,1717,10382,10294,248037,303240,151620,2513,131,0,0,980,0,749,268,0,0,0,26732.1,0.0879588,131,131,0,1717,5406,3,425,1022,1360,131,24372,1436,40529,17763391,0,0
165,2,1000,7567,413,5444,1710,10426,10183,248017,296520,148260,2518,112,0,0,958,0,666,248,0,0,0,26752.1,0.0871223,112,112,0,1710,5444,1,412,1053,1353,112,23917,1299,40477,16808096,0,0
165,1,1000,7476,380,5382,1714,10247,10219,248028,300840,150420,2501,116,0,0,965,0,723,246,0,0,0,26741.1,0.0883793,116,116,0,1714,5382,4,376,1030,1355,116,22522,1087,38761,14624300,0,0
166,4,1000,7449,445,5456,1548,10210,10168,248347,293200,146600,2509,126,0,0,907,0,733,248,0,0,0,26443.7,0.0867958,126,126,0,1548,5456,5,440,1017,1366,126,25266,1510,40965,19113413,0,0
166,3,1000,7537,436,5396,1705,10424,10319,248049,304560,152280,2565,125,0,0,1004,0,743,275,0,0,0,26741.7,0.0881548,125,125,0,1705,5396,2,434,1036,1404,125,25213,1521,40947,18798474,0,0
166,2,1000,7605,447,5424,1734,10411,10204,248385,301640,150820,2516,120,0,0,1034,0,729,267,0,0,0,26405.7,0.0902201,120,120,0,1734,5424,1,446,1027,1369,120,24926,1472,41309,18329662,0,0
166,1,1000,7561,413,5430,1718,10251,10200,248303,298360,149180,2514,108,0,0,994,0,673,236,0,0,0,26487.7,0.088888,108,108,0,1718,5430,2,411,1024,1382,108,23894,1256,40280,16225453,0,0
167,4,1000,7540,464,5435,1641,10264,10091,248430,292000,146000,2462,143,0,0,1015,0,665,259,0,0,0,26381.5,0.0901899,143,143,0,1641,5435,3,461,945,1374,143,26400,1749,41954,20699781,0,0
167,3,1000,7503,469,5424,1610,10371,10359,248105,295360,147680,2541,124,0,0,976,0,722,288,0,0,0,26706.5,0.0878043,124,124,0,1610,5424,3,466,1084,1333,124,26293,1667,41778,20551114,0,0
167,2,1000,7583,464,5472,1647,10355,10226,248665,299600,149800,2606,136,0,0,940,0,715,247,0,0,0,26146.5,0.0875404,136,136,0,1647,5472,2,462,1090,1380,136,26050,1714,42257,20299412,0,0
167,1,1000,7589,451,5495,1643,10259,10074,248477,299160,149580,2549,120,0,0,953,0,661,264,0,0,0,26334.5,0.0887776,120,120,0,1643,5495,2,449,1050,1379,120,25150,1376,41600,17587703,0,0
168,4,1000,7527,485,5451,1591,10250,10071,248291,302840,151420,2586,128,0,0,977,0,712,278,0,0,0,26540.6,0.0903477,128,128,0,1591,5451,3,482,1039,1419,128,27626,1849,42755,21325970,0,0
168,3,1000,7520,480,5450,1590,10319,10329,248270,296480,148240,2518,145,0,0,976,0,690,269,0,0,0,26561.6,0.0904203,145,145,0,1590,5450,2,478,1001,1372,145,27325,1759,42674,21119188,0,0
168,2,1000,7604,507,5447,1650,10386,10111,248093,298440,149220,2530,141,0,0,1009,0,716,272,0,0,0,26738.6,0.0872715,141,141,0,1650,5447,1,506,1025,1364,141,26865,1903,42796,21738970,0,0
168,1,1000,7567,461,5486,1620,10268,10180,248409,304920,152460,2542,143,0,0,958,0,732,248,0,0,0,26422.6,0.0880283,143,143,0,1620,5486,2,459,1002,1397,143,26092,1488,42249,19023239,0,0
169,4,1000,7496,481,5459,1556,10204,10089,248202,302600,151300,2559,141,0,0,955,0,737,249,0,0,0,26649,0.0876391,141,141,0,1556,5459,1,480,1026,1392,141,28669,1888,43708,21780099,0,0
169,3,1000,7569,491,5460,1618,10297,10205,248545,298760,149380,2541,144,0,0,1035,0,713,273,0,0,0,26306,0.0895899,144,144,0,1618,5460,1,490,1009,1388,144,28247,1945,43287,22838641,0,0
169,2,1000,7586,508,5482,1596,10386,10115,248767,302080,151040,2586,148,0,0,966,0,724,260,0,0,0,26084,0.0895946,148,148,0,1596,5482,0,508,1048,1390,148,27787,2022,43457,21998977,0,0
169,1,1000,7585,503,5495,1587,10338,10147,248252,301480,150740,2541,132,0,0,971,0,680,273,0,0,0,26599,0.0866543,132,132,0,1587,5495,1,502,1008,1401,132,27229,1839,43458,21555001,0,0
170,4,1000,7498,500,5457,1541,10264,10027,248612,287640,143820,2453,147,0,0,958,0,708,248,0,0,0,26257.7,0.0880668,147,147,0,1541,5457,0,500,960,1346,147,29505,2073,44160,23096771,0,0
170,3,1000,7587,517,5505,1565,10316,10172,248357,300280,150140,2585,159,0,0,987,0,693,276,0,0,0,26512.7,0.0880506,159,159,0,1565,5505,0,517,1052,1374,159,29179,2245,44000,24746479,0,0
170,2,1000,7607,535,5467,1605,10404,9996,248305,304800,152400,2556,169,0,0,1027,0,732,274,0,0,0,26564.7,0.086348,169,169,0,1605,5467,1,534,1026,1361,169,28626,2259,44024,23689163,0,0
170,1,1000,7515,525,5414,1576,10366,10213,248240,299200,149600,2536,140,0,0,976,0,770,276,0,0,0,26629.7,0.0882281,140,140,0,1576,5414,1,524,1001,1395,140,27658,2072,43419,22972478,0,0
171,4,1000,7535,512,5461,1562,10253,10042,248256,300520,150260,2550,151,0,0,991,0,702,252,0,0,0,26631.7,0.0912865,151,151,0,1562,5461,0,512,995,1404,151,30265,2298,44790,24113077,0,0
171,3,1000,7586,519,5538,1529,10378,10050,248675,297080,148540,2525,148,0,0,976,0,715,262,0,0,0,26212.7,0.0882931,148,148,0,1529,5538,0,519,1003,1374,148,30170,2397,44986,25056902,0,0
171,2,1000,7621,558,5512,1551,10377,10068,248682,294560,147280,2556,165,0,0,961,0,682,265,0,0,0,26205.7,0.0871544,165,165,0,1551,5512,1,557,1009,1382,165,29633,2595,44896,26065525,0,0
171,1,1000,7524,521,5484,1519,10405,10253,248300,304040,152020,2562,162,0,0,955,0,687,259,0,0,0,26587.7,0.0890029,162,162,0,1519,5484,1,520,1013,1387,162,28672,2167,44350,23156325,0,0
172,4,1000,7518,544,5433,1541,10218,10022,248822,297800,148900,2535,157,0,0,997,0,754,260,0,0,0,26083,0.0886186,157,157,0,1541,5433,0,544,1012,1366,157,30969,2532,45060,25428493,0,0
172,3,1000,7589,559,5484,1546,10386,10053,248563,300600,150300,2558,167,0,0,980,0,708,269,0,0,0,26342,0.0882343,167,167,0,1546,5484,0,559,990,1401,167,30822,2785,45437,27242670,0,0
172,2,1000,7603,559,5571,1473,10375,10149,248417,301800,150900,2543,155,0,0,949,0,718,249,0,0,0,26488,0.0889654,155,155,0,1473,5571,0,559,1012,1376,155,30464,2857,45298,27924016,0,0
172,1,1000,7622,548,5499,1575,10383,10249,248867,297800,148900,2519,159,0,0,1031,0,674,259,0,0,0,26038,0.0874479,159,159,0,1575,5499,0,548,976,1384,159,29345,2451,44917,25019247,0,0
173,4,1000,7494,566,5451,1477,10199,10172,248099,287280,143640,2508,153,0,0,951,0,710,265,0,0,0,26822.7,0.0875856,153,153,0,1477,5451,0,566,1004,1351,153,31486,2833,45199,27099446,0,0
173,3,1000,7636,575,5534,1527,10338,10060,248399,307080,153540,2579,165,0,0,985,0,688,250,0,0,0,26522.7,0.0876314,165,165,0,1527,5534,0,575,977,1437,165,31935,3104,46474,29536153,0,0
173,2,1000,7618,554,5583,1481,10414,10084,248308,303640,151820,2547,173,0,0,988,0,700,273,0,0,0,26613.7,0.0877667,173,173,0,1481,5583,0,554,977,1397,173,31297,3000,45718,28376775,0,0
173,1,1000,7533,589,5441,1503,10367,10286,248163,301360,150680,2604,147,0,0,954,0,750,293,0,0,0,26758.7,0.0874345,147,147,0,1503,5441,0,589,1028,1429,147,29883,2772,45166,27457134,0,0
174,4,1000,7482,567,5437,1478,10229,10185,248230,303760,151880,2546,164,0,0,999,0,739,272,0,0,0,26707.8,0.0933679,164,164,0,1478,5437,0,567,970,1412,164,32090,3031,45553,27301083,0,0
174,3,1000,7671,591,5578,1502,10280,10126,248023,302160,151080,2586,176,0,0,945,0,659,251,0,0,0,26914.8,0.0863707,176,176,0,1502,5578,0,591,1010,1400,176,32548,3434,46990,30912671,0,0
174,2,1000,7567,565,5586,1416,10342,10156,247989,307280,153640,2573,166,0,0,941,0,726,266,0,0,0,26948.8,0.0876489,166,166,0,1416,5586,0,565,983,1424,166,32016,3332,46286,29527057,0,0
174,1,1000,7574,616,5432,1526,10351,10258,248177,301440,150720,2492,188,0,0,994,0,706,247,0,0,0,26760.8,0.0887932,188,188,0,1526,5432,0,616,946,1358,188,30565,3084,45586,29118677,0,0
175,4,1000,7525,590,5478,1457,10273,10309,248177,298520,149260,2576,167,0,0,962,0,663,256,0,0,0,26776.4,0.0879242,167,167,0,1457,5478,0,590,1002,1407,167,32992,3457,46438,28904583,0,0
175,3,1000,7645,614,5525,1506,10214,10286,248118,301480,150740,2525,172,0,0,981,0,755,252,0,0,0,26835.4,0.0890748,172,172,0,1506,5525,0,614,984,1369,172,32538,3933,46686,32378803,0,0
175,2,1000,7550,583,5503,1464,10268,10156,248514,302240,151120,2544,154,0,0,977,0,707,287,0,0,0,26439.4,0.0877013,154,154,0,1464,5503,0,583,940,1450,154,32430,3568,46503,31078443,0,0
175,1,1000,7537,607,5431,1499,10396,10217,248690,294680,147340,2505,185,0,0,963,0,733,267,0,0,0,26263.4,0.0887767,185,185,0,1499,5431,0,607,975,1345,185,31005,3439,46013,30275617,0,0
176,4,1000,7499,612,5416,1471,10265,10326,248815,296280,148140,2487,159,0,0,957,0,735,248,0,0,0,26153.3,0.0896971,159,159,0,1471,5416,0,612,939,1389,159,33440,3870,46641,30686175,0,0
176,3,1000,7594,603,5486,1505,10255,10340,248413,304560,152280,2582,176,0,0,985,0,785,251,0,0,0,26555.3,0.0890121,176,176,0,1505,5486,0,603,960,1446,176,32643,4106,46590,32648750,0,0
176,2,1000,7617,613,5541,1463,10290,10214,248475,297920,148960,2555,169,0,0,948,0,628,253,0,0,0,26493.3,0.0874781,169,169,0,1463,5541,0,613,967,1419,169,33357,4017,47511,32495832,0,0
176,1,1000,7538,606,5424,1508,10491,10267,248532,305680,152840,2552,178,0,0,971,0,701,269,0,0,0,26436.3,0.0891251,178,178,0,1508,5424,0,606,979,1395,178,31447,3903,46276,31544647,0,0
177,4,1000,7524,608,5377,1539,10285,10116,248647,292520,146260,2492,189,0,0,1023,0,746,252,0,0,0,26335.8,0.0882724,189,189,0,1539,5377,1,607,944,1359,189,33820,4231,46855,31520397,0,0
177,3,1000,7644,611,5482,1551,10212,10375,248656,304200,152100,2568,183,0,0,1013,0,714,249,0,0,0,26326.8,0.0871925,183,183,0,1551,5482,0,611,984,1401,183,33377,4412,47203,33534162,0,0
177,2,1000,7587,619,5476,1492,10355,10225,248451,304440,152220,2534,197,0,0,989,0,741,278,0,0,0,26531.8,0.0889277,197,197,0,1492,5476,1,618,943,1394,197,33369,4278,47168,33010612,0,0
177,1,1000,7527,603,5436,1488,10399,10182,248505,299760,149880,2548,187,0,0,987,0,722,276,0,0,0,26477.8,0.0864837,187,187,0,1488,5436,0,603,968,1393,187,31947,4068,46584,32229788,0,0
178,4,1000,7570,618,5420,1532,10315,10192,248046,299880,149940,2573,177,0,0,1005,0,696,263,0,0,0,26950.7,0.0900307,177,177,0,1532,5420,1,617,1015,1381,177,34142,4549,46856,32632175,0,0
178,3,1000,7647,615,5482,1550,10283,10285,248119,296440,148220,2551,184,0,0,1007,0,732,272,0,0,0,26877.7,0.0865443,184,184,0,1550,5482,0,615,1000,1367,184,33681,4759,47290,34451066,0,0
178,2,1000,7573,634,5456,1483,10381,10283,248544,298920,149460,2544,171,0,0,990,0,757,247,0,0,0,26452.7,0.0871495,171,171,0,1483,5456,2,632,986,1387,171,33632,4674,47270,34822398,0,0
178,1,1000,7476,598,5441,1437,10414,10179,248322,296400,148200,2499,189,0,0,960,0,752,259,0,0,0,26674.7,0.0883299,189,189,0,1437,5441,0,598,950,1360,189,32553,4333,46946,32794844,0,0
179,4,1000,7631,623,5450,1558,10403,10273,248159,297880,148940,2564,166,0,0,1026,0,694,271,0,0,0,26851.1,0.0898717,166,166,0,1558,5450,0,623,1016,1382,166,34465,5004,47217,34029070,0,0
179,3,1000,7732,617,5571,1544,10341,10251,248504,307440,153720,2626,190,0,0,1021,0,698,238,0,0,0,26506.1,0.0906683,190,190,0,1544,5571,0,617,1006,1430,190,34346,5030,47826,35667326,0,0
179,2,1000,7586,655,5523,1408,10406,10249,248684,307200,153600,2598,193,0,0,956,0,692,251,0,0,0,26326.1,0.0884943,193,193,0,1408,5523,1,654,990,1415,193,34239,5021,47823,36093250,0,0
179,1,1000,7439,595,5422,1422,10420,10205,248498,297120,148560,2510,167,0,0,959,0,717,279,0,0,0,26512.1,0.0899957,167,167,0,1422,5422,0,595,962,1381,167,32484,4396,46548,32720390,0,0
