Time, NodeID, Gender, AgeYears, NumIndividuals, NumInfected
4,12,M,40,7,0
4,12,M,80,1,0
4,12,M,125,0,0
4,12,F,40,6,0
4,12,F,80,1,0
4,12,F,125,0,0
4,11,M,40,4,0
4,11,M,80,1,0
4,11,M,125,0,0
4,11,F,40,4,0
4,11,F,80,1,0
4,11,F,125,0,0
4,10,M,40,5,0
4,10,M,80,0,0
4,10,M,125,0,0
4,10,F,40,5,0
4,10,F,80,0,0
4,10,F,125,0,0
4,9,M,40,3,0
4,9,M,80,1,0
4,9,M,125,0,0
4,9,F,40,6,0
4,9,F,80,0,0
4,9,F,125,0,0
4,8,M,40,7,0
4,8,M,80,1,0
4,8,M,125,0,0
4,8,F,40,1,0
4,8,F,80,1,0
4,8,F,125,0,0
4,7,M,40,0,0
4,7,M,80,0,0
4,7,M,125,0,0
4,7,F,40,0,0
4,7,F,80,0,0
4,7,F,125,0,0
4,6,M,40,2,0
4,6,M,80,0,0
4,6,M,125,0,0
4,6,F,40,8,0
4,6,F,80,0,0
4,6,F,125,0,0
4,5,M,40,4,2
4,5,M,80,1,0
4,5,M,125,0,0
4,5,F,40,9,1
4,5,F,80,1,0
4,5,F,125,0,0
4,4,M,40,1,0
4,4,M,80,0,0
4,4,M,125,0,0
4,4,F,40,4,0
4,4,F,80,0,0
4,4,F,125,0,0
4,3,M,40,0,0
4,3,M,80,0,0
4,3,M,125,0,0
4,3,F,40,1,0
4,3,F,80,0,0
4,3,F,125,0,0
4,2,M,40,3,0
4,2,M,80,1,0
4,2,M,125,0,0
4,2,F,40,5,0
4,2,F,80,0,0
4,2,F,125,1,0
4,1,M,40,3,0
4,1,M,80,0,0
4,1,M,125,0,0
4,1,F,40,2,0
4,1,F,80,0,0
4,1,F,125,0,0
5,26,M,40,0,0
5,26,M,80,0,0
5,26,M,125,0,0
5,26,F,40,0,0
5,26,F,80,0,0
5,26,F,125,0,0
5,25,M,40,0,0
5,25,M,80,0,0
5,25,M,125,0,0
5,25,F,40,0,0
5,25,F,80,1,0
5,25,F,125,0,0
5,24,M,40,3,0
5,24,M,80,0,0
5,24,M,125,0,0
5,24,F,40,6,0
5,24,F,80,0,0
5,24,F,125,1,0
5,23,M,40,7,0
5,23,M,80,0,0
5,23,M,125,1,0
