Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_IP='Accessibility',A_IP='CascadeState',A_IP='HasSTI',A_IP='OnDrug',A_IP='PrEPWilling',A_IP='Risk',A_IP='VMMC',A_IP='WillingToStartARTFromPrEPCampaign',A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_IP='Accessibility',B_IP='CascadeState',B_IP='HasSTI',B_IP='OnDrug',B_IP='PrEPWilling',B_IP='Risk',B_IP='VMMC',B_IP='WillingToStartARTFromPrEPCampaign',B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
3621,39815.4,42052.1,2,F,1,1,1260,0,0,40.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1318,0,1,39.1668,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3622,39815.4,47949.8,2,F,1,1,657,0,0,59.2499,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,997,0,1,47.0835,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3623,39845.9,40320.2,0,F,1,1,2402,0,0,21.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2537,0,1,19.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3624,39845.9,40833.1,1,F,1,1,1102,0,0,44.4169,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1214,0,1,41.5835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3625,39845.9,39992.4,1,F,1,1,806,0,0,53.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,715,0,1,57.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3626,39845.9,40159.9,1,F,1,1,847,0,0,52,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,883,0,1,50.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3627,39845.9,42622.9,2,F,1,1,1336,0,0,38.8335,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1591,0,1,34.2501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3628,39845.9,41783.5,2,F,1,1,1042,0,0,46.0002,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1239,0,1,41.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3629,39876.3,42942.9,2,F,1,1,1950,0,0,28.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2751,0,1,16.4167,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3630,39876.3,42233.1,2,F,1,1,1941,0,0,28.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2557,0,1,19.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3631,39876.3,39965.6,2,F,1,1,2141,0,0,25.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2770,0,1,16.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3632,39906.7,40835.3,0,F,1,1,1148,0,0,43.2502,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1341,0,1,38.9168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3633,39906.7,40205.6,0,F,1,1,2678,0,0,17.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2712,0,1,17.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3634,39906.7,40684.4,1,F,1,1,1930,0,0,28.75,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2469,0,1,20.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3635,39906.7,40846.7,1,F,1,1,1948,0,0,28.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1851,0,1,29.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3636,39937.1,40465.2,0,F,1,1,2783,0,0,16.1667,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2320,0,1,22.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3637,39937.1,40821.6,0,F,1,1,1981,0,0,27.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2065,0,1,26.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3638,39937.1,40812.6,1,F,1,1,1600,0,0,34.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2504,0,1,20,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3639,39937.1,40400.2,2,F,1,1,2120,0,0,26,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2684,0,1,17.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3640,39937.1,42456,2,F,1,1,454,0,0,70.4996,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,488,0,1,68.4997,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3641,39967.5,40690.1,0,F,1,1,1773,0,0,31.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2487,0,1,20.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3642,39967.5,41012.7,0,F,1,1,2475,0,0,20.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2204,0,1,24.6666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3643,39967.5,40653.7,0,F,1,1,2405,0,0,21.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2340,0,1,22.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3644,39967.5,40627.6,0,F,1,1,2902,0,0,14.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2609,0,1,18.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3645,39967.5,40848.9,1,F,1,1,1614,0,0,34.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1911,0,1,29.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3646,39967.5,40520.1,2,F,1,1,2055,0,0,27,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2644,0,1,18.1666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3647,39967.5,42048.4,2,F,1,1,1895,0,0,29.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2732,0,1,16.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3648,39967.5,43154.5,2,F,1,1,1946,0,0,28.6667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1983,0,1,27.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3649,39967.5,43487.7,2,F,1,1,2151,0,0,25.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2731,0,1,16.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3650,39967.5,46914,2,F,1,1,744,0,0,56.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,609,0,1,62.4165,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3651,39997.9,40276.1,0,F,1,1,2721,0,0,17.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2587,0,1,18.9166,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3652,39997.9,40073.8,0,F,1,1,1147,0,0,43.5835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1406,0,1,37.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3653,39997.9,40395.3,0,F,1,1,1486,0,0,36.5001,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2212,0,1,24.6666,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3654,39997.9,40334.5,0,F,1,1,1672,0,0,33.1667,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2047,0,1,27.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3655,39997.9,40268.4,0,F,1,1,2781,0,0,16.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2239,0,1,24.25,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3656,39997.9,40356.3,0,F,1,1,2809,0,0,16,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2342,0,1,22.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3657,39997.9,40721.8,1,F,1,1,824,0,0,53.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2581,0,1,19,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3658,39997.9,40050.4,1,F,1,1,953,0,0,48.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2365,0,1,22.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3659,39997.9,40905.3,1,F,1,1,1024,0,0,46.9168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1882,0,1,29.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3660,39997.9,40792.9,1,F,1,1,2667,0,0,17.9166,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2715,0,1,17.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3661,39997.9,43289.2,2,F,1,1,2000,0,0,27.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2456,0,1,21,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3662,39997.9,41197.2,2,F,1,1,2232,0,0,24.3333,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2750,0,1,16.75,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3663,39997.9,43228.2,2,F,1,1,1330,0,0,39.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1577,0,1,34.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3664,39997.9,40629.1,2,F,1,1,1017,0,0,47.0001,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1036,0,1,46.7501,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3665,40028.4,40809.1,0,F,1,1,1677,0,0,33.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2116,0,1,26.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3666,40028.4,40347.8,0,F,1,1,1698,0,0,32.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2098,0,1,26.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3667,40028.4,40432.3,0,F,1,1,1979,0,0,28.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2240,0,1,24.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3668,40028.4,40374.2,1,F,1,1,1126,0,0,44.2502,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2468,0,1,20.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3669,40028.4,40846.7,1,F,1,1,1572,0,0,35.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1086,0,1,45.5002,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3670,40028.4,40758.4,1,F,1,1,1866,0,0,30.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2704,0,1,17.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3671,40028.4,40116.1,1,F,1,1,1897,0,0,29.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,905,0,1,50.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3672,40028.4,43649.2,2,F,1,1,2283,0,0,23.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2774,0,1,16.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3673,40028.4,40414.4,2,F,1,1,2125,0,0,26.0833,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2759,0,1,16.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3674,40028.4,41043.4,2,F,1,1,1929,0,0,29.0834,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2185,0,1,25.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3675,40028.4,41594.2,2,F,1,1,1939,0,0,28.9167,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2248,0,1,24.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3676,40028.4,46822.8,2,F,1,1,1562,0,0,35.1668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2121,0,1,26.1667,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3677,40058.8,40250.3,0,F,1,1,1001,0,0,47.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1351,0,1,39.0835,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3678,40058.8,40383.4,0,F,1,1,2415,0,0,21.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2157,0,1,25.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3679,40058.8,40602.3,0,F,1,1,2541,0,0,19.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2744,0,1,17,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3680,40058.8,40812.7,1,F,1,1,1958,0,0,28.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1536,0,1,35.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3681,40058.8,40669.7,1,F,1,1,1971,0,0,28.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2525,0,1,20,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3682,40058.8,40204.9,1,F,1,1,1819,0,0,30.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1883,0,1,29.9167,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3683,40058.8,40107.3,1,F,1,1,2398,0,0,21.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2150,0,1,25.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3684,40089.2,40601.5,0,F,1,1,2017,0,0,27.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2449,0,1,21.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3685,40089.2,40215.2,0,F,1,1,1940,0,0,29.0834,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2289,0,1,23.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3686,40089.2,40314.1,0,F,1,1,2001,0,0,28,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1896,0,1,29.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3687,40089.2,40763.3,0,F,1,1,2008,0,0,27.9167,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2417,0,1,21.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3688,40089.2,40173.9,0,F,1,1,2575,0,0,19.3333,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2348,0,1,22.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3689,40089.2,40517.8,1,F,1,1,1122,0,0,44.4169,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1754,0,1,32.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3690,40089.2,41005.7,2,F,1,1,1414,0,0,38.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1606,0,1,34.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3691,40089.2,50082.9,2,F,1,1,1108,0,0,44.8335,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1396,0,1,38.2501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3692,40089.2,41957.5,2,F,1,1,1114,0,0,44.6669,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1174,0,1,43.2502,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3693,40089.2,44010,2,F,1,1,1033,0,0,47.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,837,0,1,53,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3694,40089.2,42152.3,2,F,1,1,857,0,0,52.4167,No,None,NO,NO,NO,LOW,None,YES,0,0,0,644,0,1,60.9165,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3695,40119.6,40228.5,0,F,1,1,1635,0,0,34.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2087,0,1,26.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3696,40119.6,40422.6,0,F,1,1,2005,0,0,28,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2686,0,1,17.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3697,40119.6,40386.3,0,F,1,1,2962,0,0,14.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2619,0,1,18.9166,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3698,40119.6,40354.2,1,F,1,1,841,0,0,53,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2330,0,1,23.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3699,40119.6,40764.9,1,F,1,1,2767,0,0,16.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2486,0,1,20.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3700,40119.6,41296.3,2,F,1,1,1265,0,0,41.0835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1552,0,1,35.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3701,40119.6,42279.2,2,F,1,1,969,0,0,48.7501,No,None,NO,NO,NO,LOW,None,YES,0,0,0,881,0,1,51.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3702,40150,40407.7,0,F,1,1,1654,0,0,33.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2118,0,1,26.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3703,40150,40415.9,0,F,1,1,2025,0,0,27.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2355,0,1,22.9166,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3704,40150,40409.1,0,F,1,1,2804,0,0,16.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2676,0,1,18.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3705,40150,41573.4,1,F,1,1,1031,0,0,47.2501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,856,0,1,52.5834,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3706,40150,41037.7,1,F,1,1,1585,0,0,35.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1776,0,1,32.0001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3707,40150,40315.8,2,F,1,1,1996,0,0,28.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2545,0,1,20,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3708,40150,41584.4,2,F,1,1,2386,0,0,22.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2795,0,1,16.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3709,40150,44226.4,2,F,1,1,2273,0,0,24.25,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2728,0,1,17.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3710,40150,45829.3,2,F,1,1,1386,0,0,38.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1405,0,1,38.1668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3711,40150,46019.8,2,F,1,1,1297,0,0,40.4168,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1567,0,1,35.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3712,40150,40427.4,2,F,1,1,397,0,0,75.3329,No,None,NO,NO,NO,LOW,None,YES,0,0,0,699,0,1,58.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3713,40150,46630.9,2,F,1,1,760,0,0,56.2499,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,832,0,1,53.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3714,40150,40283.3,2,F,1,1,1051,0,0,46.5002,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1400,0,1,38.3335,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3715,40180.5,40872.4,0,F,1,1,2474,0,0,21.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2439,0,1,21.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3716,40180.5,40536.5,0,F,1,1,2550,0,0,20,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2324,0,1,23.3333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3717,40180.5,40808.3,0,F,1,1,2807,0,0,16.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2561,0,1,19.8333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3718,40180.5,41041.7,1,F,1,1,1581,0,0,35.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1695,0,1,33.3334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3719,40210.9,40379.7,0,F,1,1,1021,0,0,47.5835,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2353,0,1,23.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3720,40210.9,41511.4,0,F,1,1,2772,0,0,17,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2638,0,1,18.9166,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3721,40210.9,40783.7,0,F,1,1,2855,0,0,15.9167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2174,0,1,25.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3722,40210.9,41525.2,1,F,1,1,769,0,0,56.1666,No,None,NO,NO,NO,LOW,None,YES,0,0,0,586,0,1,63.7498,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3723,40210.9,40455.4,1,F,1,1,1607,0,0,34.9168,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1694,0,1,33.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3724,40210.9,41161.6,1,F,1,1,1921,0,0,29.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2300,0,1,23.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3725,40210.9,41576.4,2,F,1,1,2097,0,0,27,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2579,0,1,19.6666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3726,40210.9,42324,2,F,1,1,1631,0,0,34.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1592,0,1,35.1668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3727,40210.9,43811.4,2,F,1,1,1566,0,0,35.5834,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1917,0,1,29.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3728,40210.9,49681.7,2,F,1,1,389,0,0,75.7495,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,410,0,1,74.1662,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3729,40210.9,40387.8,2,F,1,1,730,0,0,57.4999,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,788,0,1,55.0833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3730,40210.9,44027.9,2,F,1,1,746,0,0,56.9999,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,875,0,1,52,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3731,40210.9,41852.2,2,F,1,1,757,0,0,56.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,859,0,1,52.5834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3732,40241.3,40516.6,0,F,1,1,1204,0,0,43.0002,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1110,0,1,45.1669,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3733,40241.3,40704.8,0,F,1,1,1182,0,0,43.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2139,0,1,26.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3734,40241.3,40890.4,0,F,1,1,2052,0,0,27.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2303,0,1,24,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3735,40241.3,40307.2,0,F,1,1,2532,0,0,20.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2404,0,1,22.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3736,40241.3,40472.6,1,F,1,1,1018,0,0,47.6668,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1407,0,1,38.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3737,40241.3,41236.8,1,F,1,1,1940,0,0,29.5,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1621,0,1,34.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3738,40241.3,41177.7,1,F,1,1,2041,0,0,28,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2569,0,1,19.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3739,40241.3,43104.4,2,F,1,1,1303,0,0,40.5835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1410,0,1,38.4168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3740,40241.3,41822.8,2,F,1,1,1445,0,0,37.7501,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1619,0,1,34.8334,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3741,40271.7,40566,0,F,1,1,1181,0,0,43.5835,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2164,0,1,26,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3742,40271.7,41692.9,0,F,1,1,1165,0,0,43.9168,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,1668,0,1,34.0834,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3743,40271.7,40521.2,0,F,1,1,1859,0,0,30.8334,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2087,0,1,27.25,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3744,40271.7,40821.4,0,F,1,1,1840,0,0,31.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2348,0,1,23.25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3745,40271.7,40503.5,0,F,1,1,2866,0,0,16,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2448,0,1,21.9166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3746,40271.7,40486.8,0,F,1,1,2806,0,0,16.75,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2199,0,1,25.5833,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3747,40271.7,40905,1,F,1,1,1666,0,0,34.0834,No,None,NO,NO,NO,LOW,None,YES,0,0,0,1452,0,1,37.7501,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3748,40271.7,42647.1,2,F,1,1,2227,0,0,25.1666,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2837,0,1,16.3333,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3749,40271.7,42579.7,2,F,1,1,2182,0,0,25.8333,No,None,NO,NO,NO,LOW,None,YES,0,0,0,2477,0,1,21.25,No,None,NO,NO,NO,LOW,None,YES,0,0,0
3750,40302.1,40528.2,0,F,1,1,1916,0,0,30.1667,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2281,0,1,24.5,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3751,40302.1,40578.9,0,F,1,1,1642,0,0,34.5001,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2218,0,1,25.4166,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
3752,40302.1,42391.8,1,F,1,1,1646,0,0,34.4167,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0,2246,0,1,25,Yes,None,NO,NO,NO,LOW,None,YES,0,0,0
