Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_C*,NumVectorsWithSporozoites_G*,NumVectorsWithSporozoites_Other
667,340461476,X-a1:X-a1,1965,118,926,921,1354,31510,42520,16,35669.5,180,106,0
667,340461476,X-a1:X-a2,3737,218,1768,1751,2519,62448,82130,16,49809.1,325,189,0
667,340461476,X-a2:X-a2,1914,123,903,888,1173,30730,40230,16,44009.2,170,93,0
668,340461476,X-a1:X-a1,1983,114,940,929,1373,31430,41260,16,35514.1,178,98,0
668,340461476,X-a1:X-a2,3788,222,1755,1811,2473,62278,79570,16,51413.3,335,205,0
668,340461476,X-a2:X-a2,1915,128,932,855,1196,30699,39770,16,44597.3,176,105,0
669,340461476,X-a1:X-a1,1968,115,938,915,1348,31412,38455,16,36979,181,99,0
669,340461476,X-a1:X-a2,3777,220,1769,1788,2482,62215,83490,16,51311.3,336,202,0
669,340461476,X-a2:X-a2,1918,132,920,866,1171,30714,40915,16,46395.9,186,114,0
670,340461476,X-a1:X-a1,1988,119,946,923,1315,31207,40300,16,36664,180,96,0
670,340461476,X-a1:X-a2,3783,202,1772,1809,2487,62356,81280,16,51586,301,191,0
670,340461476,X-a2:X-a2,1919,126,927,866,1211,30753,39420,16,49070.5,184,108,0
671,340461476,X-a1:X-a1,1982,123,952,907,1253,31255,41370,16,34142.8,183,87,0
671,340461476,X-a1:X-a2,3762,205,1772,1785,2463,62434,82240,16,50378.6,300,186,0
671,340461476,X-a2:X-a2,1899,125,914,860,1248,30637,40770,16,51382.1,182,107,0
672,340461476,X-a1:X-a1,1983,122,936,925,1212,31259,41145,16,33741.2,182,88,0
672,340461476,X-a1:X-a2,3780,192,1783,1805,2493,62456,82910,16,48234.9,288,159,0
672,340461476,X-a2:X-a2,1887,117,897,873,1250,30773,39005,16,51363.4,175,100,0
673,340461476,X-a1:X-a1,1995,113,947,935,1218,31279,42765,16,34448.1,164,84,0
673,340461476,X-a1:X-a2,3730,199,1766,1765,2490,62602,79050,16,47423.5,299,161,0
673,340461476,X-a2:X-a2,1852,124,892,836,1234,30703,39985,16,50412.5,183,98,0
674,340461476,X-a1:X-a1,1979,105,956,918,1181,31521,41290,16,34920.9,152,84,0
674,340461476,X-a1:X-a2,3704,182,1788,1734,2476,62574,81460,16,47569.6,278,155,0
674,340461476,X-a2:X-a2,1874,127,897,850,1255,30604,41130,16,48414.5,184,94,0
675,340461476,X-a1:X-a1,1905,101,948,856,1250,31361,40985,16,35041.9,146,84,0
675,340461476,X-a1:X-a2,3700,176,1777,1747,2548,62201,81270,16,46993.8,274,150,0
675,340461476,X-a2:X-a2,1875,127,870,878,1221,30845,38025,16,45468.3,188,87,0
676,340461476,X-a1:X-a1,1903,103,953,847,1304,31386,40610,16,32935.6,153,84,0
676,340461476,X-a1:X-a2,3726,185,1784,1757,2562,62232,79240,16,45188.9,282,149,0
676,340461476,X-a2:X-a2,1889,127,863,899,1258,30781,39430,16,46939.1,193,89,0
677,340461476,X-a1:X-a1,1913,106,954,853,1357,31388,42260,16,32947.8,161,83,0
677,340461476,X-a1:X-a2,3734,191,1798,1745,2562,62372,79380,16,47155.2,292,153,0
677,340461476,X-a2:X-a2,1856,120,866,870,1301,30726,39660,16,48337.1,175,79,0
678,340461476,X-a1:X-a1,1905,112,950,843,1350,31542,39610,16,33487.2,164,82,0
678,340461476,X-a1:X-a2,3750,201,1834,1715,2550,62123,82220,16,46039.8,300,154,0
678,340461476,X-a2:X-a2,1874,126,860,888,1301,30735,39110,16,48225.3,192,89,0
679,340461476,X-a1:X-a1,1913,111,926,876,1342,31480,38580,16,33163.8,156,89,0
679,340461476,X-a1:X-a2,3814,202,1843,1769,2504,62189,79230,16,43584.3,304,164,0
679,340461476,X-a2:X-a2,1880,127,881,872,1303,30665,40690,16,50257,197,98,0
680,340461476,X-a1:X-a1,1959,111,932,916,1340,31345,40460,16,33412.9,160,88,0
680,340461476,X-a1:X-a2,3808,196,1845,1767,2460,62213,78370,16,42794.3,292,162,0
680,340461476,X-a2:X-a2,1899,125,892,882,1269,30668,38990,16,49602.6,192,102,0
681,340461476,X-a1:X-a1,1984,113,950,921,1324,31499,41305,16,32458.1,164,96,0
681,340461476,X-a1:X-a2,3776,194,1866,1716,2499,62313,80910,16,45792.2,296,167,0
681,340461476,X-a2:X-a2,1902,117,919,866,1256,30774,39925,16,47785.8,177,97,0
682,340461476,X-a1:X-a1,1965,110,956,899,1373,31416,38580,16,30368.7,159,93,0
682,340461476,X-a1:X-a2,3765,212,1854,1699,2548,62026,79850,16,45925.6,323,185,0
682,340461476,X-a2:X-a2,1945,120,938,887,1214,30851,41110,16,46567.4,181,92,0
683,340461476,X-a1:X-a1,1940,102,957,881,1364,31378,40845,16,31672.1,146,82,0
683,340461476,X-a1:X-a2,3806,216,1863,1727,2515,62133,81450,16,44768.2,334,185,0
683,340461476,X-a2:X-a2,1945,112,974,859,1254,30850,40605,16,44588,158,82,0
684,340461476,X-a1:X-a1,1986,106,979,901,1364,31401,42960,16,32657.1,158,94,0
684,340461476,X-a1:X-a2,3769,208,1891,1670,2608,61835,83960,16,45195,319,178,0
684,340461476,X-a2:X-a2,1929,118,945,866,1252,30803,41140,16,45425.1,165,94,0
685,340461476,X-a1:X-a1,1978,108,993,877,1346,31492,39385,16,29913.1,152,98,0
685,340461476,X-a1:X-a2,3747,208,1851,1688,2673,61979,78240,16,45614.5,313,180,0
685,340461476,X-a2:X-a2,1915,119,921,875,1266,30863,38235,16,46976.7,170,97,0
686,340461476,X-a1:X-a1,1988,106,978,904,1286,31517,40595,16,29632.8,150,88,0
686,340461476,X-a1:X-a2,3797,216,1818,1763,2669,61944,79730,16,44095.7,323,189,0
686,340461476,X-a2:X-a2,1904,116,918,870,1262,30807,40635,16,48710.4,167,94,0
687,340461476,X-a1:X-a1,1952,103,976,873,1284,31485,41250,16,30278.2,145,79,0
687,340461476,X-a1:X-a2,3781,225,1809,1747,2712,61933,84500,16,44864.3,336,200,0
687,340461476,X-a2:X-a2,1904,106,932,866,1233,30936,41250,16,51802.1,152,89,0
688,340461476,X-a1:X-a1,1990,105,971,914,1269,31391,38855,16,33716.8,154,79,0
688,340461476,X-a1:X-a2,3851,233,1797,1821,2609,62148,76150,16,44521.7,345,207,0
688,340461476,X-a2:X-a2,1889,108,914,867,1253,30897,37095,16,51372.8,156,92,0
689,340461476,X-a1:X-a1,1975,102,957,916,1234,31438,40920,16,35240.5,154,80,0
689,340461476,X-a1:X-a2,3861,230,1817,1814,2608,62164,82120,16,46018.5,342,200,0
689,340461476,X-a2:X-a2,1889,107,895,887,1322,30753,41040,16,52982.8,162,90,0
690,340461476,X-a1:X-a1,1958,115,948,895,1254,31505,44995,16,36302.7,171,86,0
690,340461476,X-a1:X-a2,3880,229,1841,1810,2586,62126,85620,16,43316.1,342,189,0
690,340461476,X-a2:X-a2,1861,111,870,880,1301,30823,39985,16,54698.7,164,90,0
691,340461476,X-a1:X-a1,1956,112,936,908,1255,31523,39380,16,35752.2,168,83,0
691,340461476,X-a1:X-a2,3865,235,1847,1783,2539,62181,74980,16,45072.7,356,205,0
691,340461476,X-a2:X-a2,1856,120,846,890,1275,30657,38080,16,55347.6,179,103,0
692,340461476,X-a1:X-a1,1955,105,923,927,1255,31501,42485,16,37878.9,153,76,0
692,340461476,X-a1:X-a2,3842,228,1838,1776,2517,62126,82060,16,46067.9,349,182,0
692,340461476,X-a2:X-a2,1875,117,848,910,1294,30596,41455,16,53821.1,171,101,0
693,340461476,X-a1:X-a1,1948,113,923,912,1302,31494,45280,16,34938.6,174,76,0
693,340461476,X-a1:X-a2,3864,227,1826,1811,2524,61943,82620,16,45409.9,341,182,0
693,340461476,X-a2:X-a2,1887,106,853,928,1264,30695,39920,16,53593.7,155,92,0
694,340461476,X-a1:X-a1,1926,117,881,928,1316,31658,38170,16,36281.6,187,82,0
694,340461476,X-a1:X-a2,3817,211,1808,1798,2499,61987,78300,16,47261.3,324,172,0
694,340461476,X-a2:X-a2,1899,99,866,934,1308,30639,38090,16,53940.1,138,79,0
695,340461476,X-a1:X-a1,1899,119,869,911,1317,31644,42775,16,33147,185,81,0
695,340461476,X-a1:X-a2,3803,221,1801,1781,2571,61988,81330,16,47731,335,179,0
695,340461476,X-a2:X-a2,1881,109,848,924,1289,30631,41515,16,55700.7,152,93,0
696,340461476,X-a1:X-a1,1891,119,874,898,1373,31703,44750,16,36067.3,185,91,0
696,340461476,X-a1:X-a2,3819,213,1816,1790,2612,61795,82730,16,48443.8,323,176,0
696,340461476,X-a2:X-a2,1940,120,846,974,1272,30788,40400,16,54424.1,174,101,0
697,340461476,X-a1:X-a1,1918,118,862,938,1346,31861,38195,16,37985.2,183,99,0
697,340461476,X-a1:X-a2,3834,209,1815,1810,2592,61818,79430,16,49012.9,304,171,0
697,340461476,X-a2:X-a2,1893,126,837,930,1264,30663,40515,16,50630.1,178,105,0
698,340461476,X-a1:X-a1,1912,110,873,929,1317,31688,40910,16,38187.8,169,100,0
698,340461476,X-a1:X-a2,3862,211,1841,1810,2624,61865,83020,16,48871.8,307,167,0
698,340461476,X-a2:X-a2,1934,129,842,963,1209,30795,41810,16,47377.3,183,108,0
699,340461476,X-a1:X-a1,1936,110,862,964,1329,31604,41445,16,39051.8,169,100,0
699,340461476,X-a1:X-a2,3875,225,1819,1831,2617,61842,81690,16,48661.8,329,176,0
699,340461476,X-a2:X-a2,1899,122,870,907,1292,30808,40585,16,46548.8,174,104,0
700,340461476,X-a1:X-a1,1982,113,885,984,1257,31617,38440,16,40492.7,169,101,0
700,340461476,X-a1:X-a2,3905,225,1835,1845,2646,61877,79790,16,48511.9,332,185,0
700,340461476,X-a2:X-a2,1898,114,864,920,1267,30949,39530,16,46246.7,166,97,0
701,340461476,X-a1:X-a1,1972,116,922,934,1306,31462,40395,16,40589.6,175,91,0
701,340461476,X-a1:X-a2,3887,227,1799,1861,2655,61732,84140,16,49447.2,347,184,0
701,340461476,X-a2:X-a2,1899,111,861,927,1272,30918,41385,16,50032.3,170,91,0
702,340461476,X-a1:X-a1,1926,120,896,910,1334,31339,41555,16,39266.7,183,93,0
702,340461476,X-a1:X-a2,3907,225,1806,1876,2592,61994,81580,16,49723.8,347,174,0
702,340461476,X-a2:X-a2,1881,111,867,903,1292,30831,40545,16,51748.1,173,91,0
703,340461476,X-a1:X-a1,1964,123,897,944,1333,31406,40755,16,38162.6,186,91,0
703,340461476,X-a1:X-a2,3939,222,1849,1868,2567,62135,81710,16,51204.1,345,172,0
703,340461476,X-a2:X-a2,1919,114,859,946,1267,30758,41115,16,49603.7,178,84,0
704,340461476,X-a1:X-a1,1951,112,913,926,1308,31336,40855,16,38297.6,173,88,0
704,340461476,X-a1:X-a2,3920,211,1864,1845,2541,62178,84450,16,49960.9,326,164,0
704,340461476,X-a2:X-a2,1864,104,866,894,1336,30767,42015,16,50897.8,160,80,0
705,340461476,X-a1:X-a1,1931,112,890,929,1249,31175,42420,16,38514.5,172,77,0
705,340461476,X-a1:X-a2,3923,214,1860,1849,2512,62174,81960,16,48867.9,327,169,0
705,340461476,X-a2:X-a2,1873,101,874,898,1321,30728,40400,16,48266.6,153,74,0
706,340461476,X-a1:X-a1,1895,115,862,918,1246,31166,41650,16,39249.3,176,72,0
706,340461476,X-a1:X-a2,3891,225,1850,1816,2502,62196,79040,16,48260.8,339,181,0
706,340461476,X-a2:X-a2,1870,103,850,917,1339,30780,40490,16,52280.5,164,85,0
707,340461476,X-a1:X-a1,1915,115,862,938,1216,31297,40275,16,38419.3,172,68,0
707,340461476,X-a1:X-a2,3931,234,1851,1846,2523,62235,80110,16,47704.3,347,173,0
707,340461476,X-a2:X-a2,1868,105,824,939,1305,30710,42075,16,49414,168,83,0
708,340461476,X-a1:X-a1,1916,118,895,903,1244,31409,43220,16,37467.3,169,73,0
708,340461476,X-a1:X-a2,3896,233,1883,1780,2494,62363,81600,16,49242.5,350,167,0
708,340461476,X-a2:X-a2,1939,104,848,987,1271,30937,41240,16,47312.5,168,76,0
709,340461476,X-a1:X-a1,1896,111,902,883,1289,31311,43280,16,38053,163,77,0
709,340461476,X-a1:X-a2,3863,240,1852,1771,2490,62102,82600,16,46544.7,354,168,0
709,340461476,X-a2:X-a2,1955,99,908,948,1218,30957,41760,16,49579.9,161,68,0
710,340461476,X-a1:X-a1,1882,105,893,884,1318,31384,39940,16,37254.1,158,69,0
710,340461476,X-a1:X-a2,3878,244,1858,1776,2586,62007,80010,16,46616.4,359,174,0
710,340461476,X-a2:X-a2,1928,93,924,911,1266,30883,41530,16,50959.9,149,64,0
711,340461476,X-a1:X-a1,1894,104,909,881,1317,31317,42395,16,34859.4,155,64,0
711,340461476,X-a1:X-a2,3899,241,1833,1825,2572,62151,82420,16,47592.4,363,170,0
711,340461476,X-a2:X-a2,1915,97,940,878,1210,30998,41305,16,54950.3,151,69,0
712,340461476,X-a1:X-a1,1897,102,911,884,1313,31219,42545,16,32647.1,154,73,0
712,340461476,X-a1:X-a2,3844,231,1837,1776,2588,62140,81220,16,48745.6,345,172,0
712,340461476,X-a2:X-a2,1901,92,930,879,1193,30896,42655,16,56657.1,147,71,0
713,340461476,X-a1:X-a1,1921,102,928,891,1305,31137,39445,16,33537.8,158,75,0
713,340461476,X-a1:X-a2,3777,224,1806,1747,2663,61595,77750,16,51231,342,172,0
713,340461476,X-a2:X-a2,1860,94,924,842,1204,31107,38925,16,55127.3,149,68,0
714,340461476,X-a1:X-a1,1956,93,915,948,1326,31350,43515,16,32951.8,142,67,0
714,340461476,X-a1:X-a2,3822,226,1781,1815,2607,61738,79150,16,48499.2,336,166,0
714,340461476,X-a2:X-a2,1868,83,884,901,1207,31142,39355,16,55652,133,66,0
715,340461476,X-a1:X-a1,1937,95,927,915,1355,31583,41135,16,33788.2,140,73,0
715,340461476,X-a1:X-a2,3839,219,1814,1806,2609,61480,82910,16,49774.2,325,159,0
715,340461476,X-a2:X-a2,1857,91,882,884,1230,30898,42215,16,53733.3,143,72,0
716,340461476,X-a1:X-a1,1961,101,916,944,1392,31457,40760,16,35091.3,144,72,0
716,340461476,X-a1:X-a2,3850,231,1792,1827,2631,61614,77930,16,49125.2,339,173,0
716,340461476,X-a2:X-a2,1829,93,862,874,1217,31056,36810,16,52857.7,146,79,0
717,340461476,X-a1:X-a1,1975,106,916,953,1362,31663,43265,16,35100.8,153,77,0
717,340461476,X-a1:X-a2,3904,234,1818,1852,2594,61898,78290,16,48573.2,340,177,0
717,340461476,X-a2:X-a2,1812,93,841,878,1244,31107,38785,16,51334.1,145,78,0
718,340461476,X-a1:X-a1,1980,99,925,956,1363,31809,43835,16,35852.3,152,77,0
718,340461476,X-a1:X-a2,3886,239,1818,1829,2618,61706,86280,16,49921.2,351,177,0
718,340461476,X-a2:X-a2,1821,100,846,875,1256,31025,42805,16,49673.6,152,83,0
719,340461476,X-a1:X-a1,1989,102,941,946,1332,31901,41005,16,37030.1,156,85,0
719,340461476,X-a1:X-a2,3863,229,1800,1834,2588,61982,77720,16,51950.8,343,172,0
719,340461476,X-a2:X-a2,1824,105,841,878,1245,31039,34995,16,48130.4,162,87,0
720,340461476,X-a1:X-a1,1970,107,925,938,1273,32027,41285,16,37236.8,170,90,0
720,340461476,X-a1:X-a2,3863,231,1793,1839,2555,61984,77190,16,49761.3,354,167,0
720,340461476,X-a2:X-a2,1824,109,848,867,1281,30692,39045,16,44574.4,162,93,0
721,340461476,X-a1:X-a1,1971,119,925,927,1258,32214,44435,16,34982.3,187,94,0
721,340461476,X-a1:X-a2,3902,226,1836,1840,2484,61896,86580,16,49172.3,346,175,0
721,340461476,X-a2:X-a2,1810,114,842,854,1296,30702,42885,16,43943.8,171,98,0
722,340461476,X-a1:X-a1,1982,118,948,916,1279,31946,39880,16,34394.6,185,98,0
722,340461476,X-a1:X-a2,3931,231,1822,1878,2509,61745,78490,16,48814.8,352,176,0
722,340461476,X-a2:X-a2,1831,115,837,879,1324,30689,37010,16,44309.7,174,98,0
723,340461476,X-a1:X-a1,1975,113,957,905,1268,31942,40960,16,36399.8,180,97,0
723,340461476,X-a1:X-a2,3883,233,1828,1822,2512,62007,77620,16,48992.9,349,182,0
723,340461476,X-a2:X-a2,1855,116,849,890,1373,30598,38480,16,44815.2,179,99,0
724,340461476,X-a1:X-a1,1923,112,968,843,1269,32082,44975,16,37512,177,99,0
724,340461476,X-a1:X-a2,3863,235,1803,1825,2548,62014,83650,16,49398.5,348,188,0
724,340461476,X-a2:X-a2,1896,117,833,946,1352,30601,40115,16,44548.6,178,97,0
725,340461476,X-a1:X-a1,1910,119,938,853,1280,32242,41020,16,35629.6,182,98,0
725,340461476,X-a1:X-a2,3841,230,1790,1821,2565,62043,84540,16,51417.8,355,196,0
725,340461476,X-a2:X-a2,1918,126,883,909,1344,30541,39200,16,46192.9,192,109,0
726,340461476,X-a1:X-a1,1917,118,920,879,1235,32058,41395,16,33656,175,89,0
726,340461476,X-a1:X-a2,3863,235,1774,1854,2555,62241,79060,16,52154.6,358,209,0
726,340461476,X-a2:X-a2,1932,132,893,907,1322,30590,39285,16,42987.8,197,107,0
727,340461476,X-a1:X-a1,1878,110,905,863,1225,32156,44695,16,35001.8,167,80,0
727,340461476,X-a1:X-a2,3804,234,1741,1829,2565,62271,82770,16,51339.3,357,211,0
727,340461476,X-a2:X-a2,1967,130,903,934,1281,30709,39375,16,45100.9,196,112,0
728,340461476,X-a1:X-a1,1858,105,890,863,1227,32310,42045,16,32284.5,159,73,0
728,340461476,X-a1:X-a2,3794,232,1747,1815,2555,62182,82550,16,52103.8,365,214,0
728,340461476,X-a2:X-a2,1940,125,900,915,1255,30712,41805,16,48582.9,192,117,0
729,340461476,X-a1:X-a1,1899,111,857,931,1211,32277,37420,16,33599.7,163,82,0
729,340461476,X-a1:X-a2,3800,228,1770,1802,2545,62248,75600,16,50724.7,357,197,0
729,340461476,X-a2:X-a2,1949,123,888,938,1241,30734,39060,16,48344.9,189,110,0
730,340461476,X-a1:X-a1,1845,105,877,863,1264,32057,43240,16,33351.4,159,71,0
730,340461476,X-a1:X-a2,3796,220,1756,1820,2507,62135,84450,16,50217.2,349,179,0
730,340461476,X-a2:X-a2,1929,112,900,917,1263,30862,40990,16,46022.4,173,98,0
731,340461476,X-a1:X-a1,1851,115,878,858,1280,32068,40815,16,35131.1,171,79,0
731,340461476,X-a1:X-a2,3767,225,1750,1792,2506,62277,81040,16,49483.1,353,166,0
731,340461476,X-a2:X-a2,1936,118,871,947,1255,30792,41805,16,45944.3,179,93,0
732,340461476,X-a1:X-a1,1881,112,894,875,1302,31891,40235,16,33427.9,168,75,0
732,340461476,X-a1:X-a2,3760,217,1735,1808,2511,62146,76980,16,49701.1,339,162,0
732,340461476,X-a2:X-a2,1924,115,886,923,1259,30908,38545,16,44904.6,176,84,0
733,340461476,X-a1:X-a1,1876,114,896,866,1333,31984,44570,16,34809.8,178,77,0
733,340461476,X-a1:X-a2,3743,214,1723,1806,2557,62253,84570,16,48074.5,326,146,0
733,340461476,X-a2:X-a2,1915,109,886,920,1264,31019,40200,16,45049.4,166,83,0
734,340461476,X-a1:X-a1,1909,116,891,902,1309,32006,39205,16,34432.1,183,75,0
734,340461476,X-a1:X-a2,3745,211,1689,1845,2545,62129,80510,16,49855.6,331,144,0
734,340461476,X-a2:X-a2,1896,100,887,909,1288,30752,41005,16,48882.5,152,80,0
735,340461476,X-a1:X-a1,1929,118,902,909,1242,31834,38745,16,34229.6,184,81,0
735,340461476,X-a1:X-a2,3766,203,1700,1863,2554,62200,76860,16,49567.2,320,143,0
735,340461476,X-a2:X-a2,1899,107,881,911,1316,30917,36955,16,43656.1,158,82,0
736,340461476,X-a1:X-a1,1931,117,895,919,1266,31856,44580,16,34836.6,188,86,0
736,340461476,X-a1:X-a2,3788,212,1691,1885,2595,62181,82610,16,50508.2,329,150,0
736,340461476,X-a2:X-a2,1880,95,892,893,1349,30779,41170,16,44662.4,138,69,0
737,340461476,X-a1:X-a1,1926,122,855,949,1278,32061,39620,16,32973.8,196,86,0
737,340461476,X-a1:X-a2,3803,220,1697,1886,2565,62125,81440,16,49465.1,338,153,0
737,340461476,X-a2:X-a2,1896,107,878,911,1303,30663,40040,16,47016.5,156,81,0
738,340461476,X-a1:X-a1,1938,116,852,970,1266,31991,40055,16,33254.8,188,74,0
738,340461476,X-a1:X-a2,3753,208,1692,1853,2599,62207,77390,16,49990.4,317,145,0
738,340461476,X-a2:X-a2,1902,107,881,914,1277,30678,37875,16,48319.7,163,81,0
739,340461476,X-a1:X-a1,1870,104,859,907,1277,32104,44115,16,29633.7,161,59,0
739,340461476,X-a1:X-a2,3771,209,1692,1870,2625,62007,81390,16,49311.6,318,140,0
739,340461476,X-a2:X-a2,1964,102,900,962,1215,30480,41555,16,45573.6,160,76,0
740,340461476,X-a1:X-a1,1885,105,853,927,1288,32295,39545,16,29206.9,167,67,0
740,340461476,X-a1:X-a2,3791,214,1699,1878,2576,61832,79220,16,49355,324,150,0
740,340461476,X-a2:X-a2,1982,103,917,962,1225,30453,41015,16,43032.5,150,72,0
741,340461476,X-a1:X-a1,1896,104,845,947,1294,32177,38285,16,28271.5,159,61,0
741,340461476,X-a1:X-a2,3779,209,1700,1870,2607,61792,78610,16,49969.5,311,141,0
741,340461476,X-a2:X-a2,1955,118,902,935,1240,30477,40125,16,45024.6,176,83,0
742,340461476,X-a1:X-a1,1890,100,840,950,1325,31906,43375,16,28472.5,150,57,0
742,340461476,X-a1:X-a2,3771,193,1692,1886,2651,61685,83780,16,49285.5,286,132,0
742,340461476,X-a2:X-a2,1941,118,911,912,1218,30674,42225,16,44685.7,179,83,0
743,340461476,X-a1:X-a1,1925,101,841,983,1372,31881,39660,16,33615.6,153,62,0
743,340461476,X-a1:X-a2,3809,195,1704,1910,2629,61544,79330,16,50913.2,288,139,0
743,340461476,X-a2:X-a2,1940,121,908,911,1245,30611,42890,16,43597,186,90,0
744,340461476,X-a1:X-a1,1928,101,854,973,1340,31814,39875,16,35428.3,159,74,0
744,340461476,X-a1:X-a2,3799,201,1747,1851,2661,61355,79430,16,50668.7,300,147,0
744,340461476,X-a2:X-a2,1949,124,890,935,1202,31118,40895,16,44523.5,185,100,0
745,340461476,X-a1:X-a1,1941,98,888,955,1405,31709,43425,16,33507.2,156,74,0
745,340461476,X-a1:X-a2,3817,202,1695,1920,2643,61290,81340,16,49621.4,304,147,0
745,340461476,X-a2:X-a2,1929,126,896,907,1201,31096,41035,16,48944.7,192,95,0
746,340461476,X-a1:X-a1,1978,103,914,961,1403,31825,41195,16,34369.3,162,73,0
746,340461476,X-a1:X-a2,3875,198,1676,2001,2558,61288,82040,16,49137.5,297,145,0
746,340461476,X-a2:X-a2,1888,123,880,885,1210,31078,43065,16,47676.2,187,86,0
747,340461476,X-a1:X-a1,2015,106,913,996,1380,31612,39475,16,31427.4,162,79,0
747,340461476,X-a1:X-a2,3869,198,1664,2007,2594,61333,77030,16,47716.8,300,131,0
747,340461476,X-a2:X-a2,1871,107,866,898,1222,31124,40195,16,48295.2,158,73,0
748,340461476,X-a1:X-a1,2025,105,941,979,1346,31738,43655,16,34218.7,161,84,0
748,340461476,X-a1:X-a2,3880,191,1649,2040,2624,61463,83060,16,47655.1,291,133,0
748,340461476,X-a2:X-a2,1876,109,866,901,1223,31287,41105,16,46060.5,158,69,0
749,340461476,X-a1:X-a1,2035,105,918,1012,1333,31941,42945,16,34768.9,168,87,0
749,340461476,X-a1:X-a2,3874,201,1674,1999,2604,61477,84170,16,48718.2,305,145,0
749,340461476,X-a2:X-a2,1876,105,858,913,1224,31323,42985,16,45983.3,154,64,0
750,340461476,X-a1:X-a1,2013,103,917,993,1313,31837,41190,16,33700.1,168,85,0
750,340461476,X-a1:X-a2,3837,191,1685,1961,2592,61388,80480,16,48441.5,293,138,0
750,340461476,X-a2:X-a2,1855,106,850,899,1255,31377,38650,16,48391.5,161,70,0
751,340461476,X-a1:X-a1,2031,106,924,1001,1274,31883,43200,16,32985.7,173,79,0
751,340461476,X-a1:X-a2,3870,193,1687,1990,2527,61671,83080,16,49701.9,302,143,0
751,340461476,X-a2:X-a2,1879,109,853,917,1250,31222,40700,16,48484.2,170,78,0
752,340461476,X-a1:X-a1,1992,97,903,992,1270,31806,42415,16,33207.6,154,60,0
752,340461476,X-a1:X-a2,3861,193,1663,2005,2500,61713,81820,16,51591.6,308,150,0
752,340461476,X-a2:X-a2,1855,111,859,885,1279,31091,41525,16,48783.7,175,73,0
753,340461476,X-a1:X-a1,1967,90,888,989,1304,31813,40045,16,30853.5,144,54,0
753,340461476,X-a1:X-a2,3826,201,1665,1960,2493,61905,82840,16,50556.2,321,155,0
753,340461476,X-a2:X-a2,1857,117,827,913,1298,31113,39375,16,45609.8,184,67,0
754,340461476,X-a1:X-a1,1954,86,860,1008,1277,31706,40295,16,31545.4,138,54,0
754,340461476,X-a1:X-a2,3825,191,1674,1960,2496,61693,79490,16,50604,296,147,0
754,340461476,X-a2:X-a2,1864,119,811,934,1275,30934,39315,16,46618.6,187,71,0
755,340461476,X-a1:X-a1,1940,99,858,983,1295,31676,43635,16,37931.4,159,68,0
755,340461476,X-a1:X-a2,3794,191,1662,1941,2514,61685,84580,16,50128.3,289,140,0
755,340461476,X-a2:X-a2,1867,131,789,947,1297,30858,41645,16,48441.5,206,85,0
756,340461476,X-a1:X-a1,1946,99,877,970,1367,31724,41870,16,35492.7,156,68,0
756,340461476,X-a1:X-a2,3839,196,1687,1956,2511,61837,82250,16,47245.7,297,133,0
756,340461476,X-a2:X-a2,1903,136,807,960,1254,30921,40020,16,51141.6,217,84,0
757,340461476,X-a1:X-a1,1989,105,871,1013,1349,31749,41050,16,33658,164,68,0
757,340461476,X-a1:X-a2,3812,198,1698,1916,2541,61824,80060,16,45832.4,299,129,0
757,340461476,X-a2:X-a2,1917,129,843,945,1298,30884,39850,16,51194.7,204,75,0
758,340461476,X-a1:X-a1,1956,107,879,970,1352,31741,43795,16,34646.7,161,72,0
758,340461476,X-a1:X-a2,3815,197,1709,1909,2537,61871,84660,16,45508.5,294,131,0
758,340461476,X-a2:X-a2,1890,126,822,942,1302,30857,40985,16,49589,197,79,0
759,340461476,X-a1:X-a1,1963,105,867,991,1318,31829,39785,16,31874.6,156,69,0
759,340461476,X-a1:X-a2,3798,205,1699,1894,2489,61877,80320,16,44031.2,304,147,0
759,340461476,X-a2:X-a2,1916,122,830,964,1264,30701,38895,16,49256.4,192,80,0
760,340461476,X-a1:X-a1,1998,106,883,1009,1253,31636,41590,16,30743.4,155,74,0
760,340461476,X-a1:X-a2,3818,203,1704,1911,2478,61876,78820,16,44073.8,304,147,0
760,340461476,X-a2:X-a2,1897,110,847,940,1241,30634,39750,16,49339.5,174,67,0
761,340461476,X-a1:X-a1,1971,103,921,947,1280,31673,44135,16,31703.2,154,73,0
761,340461476,X-a1:X-a2,3811,185,1728,1898,2479,61883,84340,16,46219.5,289,132,0
761,340461476,X-a2:X-a2,1929,111,845,973,1180,30804,40445,16,46638.1,173,61,0
762,340461476,X-a1:X-a1,1981,105,910,966,1265,31781,39600,16,31092.8,164,76,0
762,340461476,X-a1:X-a2,3787,186,1683,1918,2442,62008,77420,16,44973.4,280,126,0
762,340461476,X-a2:X-a2,1938,109,839,990,1212,30579,38540,16,46286.7,175,65,0
763,340461476,X-a1:X-a1,1944,98,891,955,1285,31764,40925,16,31394.5,151,78,0
763,340461476,X-a1:X-a2,3774,190,1689,1895,2448,62152,82850,16,45708.8,283,129,0
763,340461476,X-a2:X-a2,1896,106,849,941,1230,30590,41685,16,48960.2,176,69,0
