Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,AvailableHabitat,EggCrowdingCorrection
870,340461476,gambiae2,1027,10454,577,2639,7238,13376,5463,238888,492960,246480,2055,102,256,14,1133,0,822,215,28,0,0,25712,0.0508444
871,340461476,gambiae2,1028,10453,564,2602,7287,13402,5321,238913,501160,250580,2136,92,261,12,1107,0,842,238,28,0,0,25687,0.0521584
872,340461476,gambiae2,1028,10445,547,2595,7303,13447,5364,238725,492880,246440,2084,98,252,10,1064,0,862,190,20,0,0,25875,0.0512551
873,340461476,gambiae2,1028,10435,547,2597,7291,13374,5413,238788,492160,246080,2053,106,235,10,1069,0,838,218,23,0,0,25812,0.0524976
874,340461476,gambiae2,1027,10453,569,2619,7265,13411,5475,239149,498120,249060,2115,74,255,19,1058,0,777,232,31,0,0,25451,0.0524464
875,340461476,gambiae2,1027,10484,557,2613,7314,13322,5444,239635,512040,256020,2206,106,238,17,1101,0,831,214,25,0,0,24965,0.0510941
876,340461476,gambiae2,1027,10558,560,2617,7381,13373,5460,239050,499280,249640,2171,107,218,16,1110,0,802,211,23,0,0,25550,0.048756
877,340461476,gambiae2,1027,10510,536,2652,7322,13395,5446,239245,496080,248040,2103,74,232,7,1059,0,884,204,19,0,0,25355,0.0511737
878,340461476,gambiae2,1027,10634,531,2713,7390,13451,5302,239138,510280,255140,2137,87,251,6,1150,0,790,207,29,0,0,25462,0.0511107
879,340461476,gambiae2,1027,10628,519,2740,7369,13411,5279,238860,501840,250920,2158,112,273,18,1063,0,832,215,22,0,0,25740,0.0498981
880,340461476,gambiae2,1027,10561,524,2726,7311,13438,5379,238859,508080,254040,2131,87,276,9,1030,0,834,234,29,0,0,25741,0.0512912
881,340461476,gambiae2,1028,10467,532,2689,7246,13375,5478,239090,506480,253240,2138,85,243,12,993,0,853,213,21,0,0,25510,0.0506633
882,340461476,gambiae2,1030,10449,542,2709,7198,13416,5464,238743,517040,258520,2106,89,219,11,1036,0,821,214,19,0,0,25857,0.0503672
883,340461476,gambiae2,1030,10423,536,2706,7181,13399,5454,239311,499080,249540,2107,74,233,12,1067,0,856,215,22,0,0,25289,0.0500097
884,340461476,gambiae2,1030,10473,529,2687,7257,13405,5424,238891,494520,247260,2049,79,222,7,1096,0,812,210,24,0,0,25709,0.0506712
885,340461476,gambiae2,1030,10519,558,2696,7265,13423,5453,238804,508040,254020,2165,98,243,10,1094,0,788,235,25,0,0,25796,0.0519878
886,340461476,gambiae2,1030,10472,550,2645,7277,13432,5403,238852,495320,247660,2124,85,225,5,1076,0,885,218,20,0,0,25748,0.0507755
887,340461476,gambiae2,1030,10435,541,2641,7253,13436,5411,239108,500960,250480,2179,98,236,16,1042,0,832,223,24,0,0,25492,0.0519826
888,340461476,gambiae2,1030,10460,538,2632,7290,13353,5423,239119,503520,251760,2132,88,211,7,1097,0,831,219,22,0,0,25481,0.0508863
889,340461476,gambiae2,1030,10491,520,2659,7312,13396,5517,238709,501960,250980,2120,84,231,4,1080,0,819,208,22,0,0,25891,0.0506057
890,340461476,gambiae2,1030,10507,511,2680,7316,13404,5507,239245,501480,250740,2164,86,281,8,1096,0,812,238,30,0,0,25355,0.0515798
891,340461476,gambiae2,1030,10553,522,2688,7343,13513,5484,238629,496000,248000,2163,94,202,9,1083,0,819,203,15,0,0,25971,0.0505603
892,340461476,gambiae2,1028,10560,515,2682,7363,13507,5445,239290,513000,256500,2101,81,255,7,1044,0,786,213,38,0,0,25310,0.0523609
893,340461476,gambiae2,1028,10570,528,2640,7402,13572,5387,238789,495760,247880,2083,82,211,7,1074,0,825,217,22,0,0,25811,0.0493372
894,340461476,gambiae2,1028,10544,532,2654,7358,13603,5414,238881,510520,255260,2196,87,234,13,1032,0,827,219,12,0,0,25719,0.0520635
895,340461476,gambiae2,1028,10548,533,2657,7358,13577,5447,238946,518960,259480,2184,98,250,11,1093,0,839,233,17,0,0,25654,0.050378
896,340461476,gambiae2,1028,10517,545,2666,7306,13664,5481,238894,493480,246740,2117,88,219,8,1028,0,830,211,18,0,0,25706,0.0494335
897,340461476,gambiae2,1028,10457,536,2698,7223,13725,5633,238814,516840,258420,2198,93,239,4,1031,0,833,235,23,0,0,25786,0.0520913
898,340461476,gambiae2,1028,10435,533,2721,7181,13728,5556,238950,519800,259900,2154,92,244,11,1039,0,824,202,35,0,0,25650,0.0498917
899,340461476,gambiae2,1028,10412,550,2702,7160,13822,5333,239258,489440,244720,2137,76,218,9,1139,0,895,242,25,0,0,25342,0.0493459
900,340461476,gambiae2,1028,10352,532,2686,7134,13829,5404,239075,492080,246040,2173,82,249,5,1017,0,829,218,30,0,0,25525,0.0517775
901,340461476,gambiae2,1028,10258,547,2640,7071,13828,5380,239231,501080,250540,2063,90,252,9,978,0,832,223,17,0,0,25369,0.0518716
902,340461476,gambiae2,1028,10177,539,2578,7060,13857,5270,239046,481760,240880,1994,87,229,11,1016,0,878,193,26,0,0,25554,0.0506286
903,340461476,gambiae2,1028,10102,537,2613,6952,13867,5445,238827,502640,251320,2048,87,251,15,990,0,845,197,23,0,0,25773,0.053043
904,340461476,gambiae2,1028,10068,534,2598,6936,13767,5474,238960,489400,244700,2050,78,216,11,1030,0,824,204,36,0,0,25640,0.0512753
905,340461476,gambiae2,1028,10155,537,2596,7022,13707,5353,238819,469000,234500,2004,88,211,11,1111,0,799,201,24,0,0,25781,0.0523907
906,340461476,gambiae2,1028,10140,538,2610,6992,13639,5390,239259,493920,246960,2098,92,260,13,1018,0,790,217,26,0,0,25341,0.0549701
907,340461476,gambiae2,1028,10115,537,2600,6978,13667,5525,238713,479440,239720,1982,95,235,8,1041,0,835,201,30,0,0,25887,0.0513059
908,340461476,gambiae2,1028,10157,555,2588,7014,13690,5458,239253,477120,238560,2061,86,228,9,1024,0,779,183,20,0,0,25347,0.0539942
909,340461476,gambiae2,1028,10164,547,2589,7028,13805,5300,238896,489800,244900,2058,100,235,6,1058,0,823,208,20,0,0,25704,0.053125
910,340461476,gambiae2,1028,10184,540,2625,7019,13736,5339,239586,481760,240880,2067,98,218,13,1024,0,756,223,25,0,0,25014,0.0524786
911,340461476,gambiae2,1028,10026,531,2582,6913,13782,5426,238962,490040,245020,2114,89,220,7,952,0,870,224,16,0,0,25638,0.0519221
912,340461476,gambiae2,1028,9996,531,2551,6914,13809,5442,238994,484920,242460,1988,85,232,8,1008,0,814,200,24,0,0,25606,0.0523182
913,340461476,gambiae2,1028,10005,541,2547,6917,13813,5481,238840,476720,238360,2034,85,208,10,1026,0,769,232,16,0,0,25760,0.0528046
914,340461476,gambiae2,1029,9957,524,2538,6895,13802,5581,238916,486360,243180,2059,89,216,12,1016,0,846,197,21,0,0,25684,0.0540359
915,340461476,gambiae2,1029,9989,536,2545,6908,13845,5507,239088,475440,237720,2013,99,232,8,1032,0,758,216,26,0,0,25512,0.0528086
916,340461476,gambiae2,1029,9988,537,2567,6884,13918,5442,238990,478720,239360,2016,95,242,13,1039,0,798,214,28,0,0,25610,0.0536598
917,340461476,gambiae2,1030,9902,541,2576,6785,13961,5468,239423,469320,234660,1984,88,245,13,966,0,824,203,25,0,0,25177,0.0534968
918,340461476,gambiae2,1029,9924,533,2540,6851,14033,5408,238989,476400,238200,1988,88,214,5,1061,0,796,219,24,0,0,25611,0.0536457
919,340461476,gambiae2,1029,9902,539,2527,6836,14074,5449,239066,476000,238000,2002,90,235,12,1006,0,832,174,22,0,0,25534,0.0537594
920,340461476,gambiae2,1031,9910,534,2538,6838,14082,5329,239076,459440,229720,1960,84,233,11,1025,0,804,197,16,0,0,25524,0.0536429
921,340461476,gambiae2,1031,9829,558,2518,6753,14085,5386,239165,465640,232820,2039,96,230,7,957,0,788,222,28,0,0,25435,0.0555546
922,340461476,gambiae2,1031,9753,573,2479,6701,14089,5392,238576,485280,242640,2018,104,207,11,931,0,763,220,24,0,0,26024,0.0546237
923,340461476,gambiae2,1031,9743,556,2462,6725,14132,5405,239089,470280,235140,1939,94,216,8,1029,0,805,216,18,0,0,25511,0.0536268
924,340461476,gambiae2,1031,9639,551,2431,6657,14213,5454,239145,460280,230140,1968,87,228,11,934,0,813,201,24,0,0,25455,0.0542464
925,340461476,gambiae2,1032,9590,553,2390,6647,14263,5368,238919,465480,232740,1922,88,202,6,971,0,801,204,15,0,0,25681,0.0553033
926,340461476,gambiae2,1032,9554,541,2364,6649,14235,5475,238834,450200,225100,1938,77,191,14,983,0,790,202,27,0,0,25766,0.055171
927,340461476,gambiae2,1032,9549,516,2390,6643,14258,5517,239272,461640,230820,1945,98,226,12,974,0,756,202,21,0,0,25328,0.0572323
928,340461476,gambiae2,1031,9581,521,2394,6666,14342,5576,238906,456400,228200,1900,77,238,6,965,0,740,174,19,0,0,25694,0.0548653
929,340461476,gambiae2,1032,9633,530,2378,6725,14370,5449,239121,463280,231640,1957,90,205,6,1005,0,721,213,19,0,0,25479,0.0562971
930,340461476,gambiae2,1032,9655,535,2365,6755,14461,5397,239458,461480,230740,1948,93,222,7,1013,0,774,197,20,0,0,25142,0.054997
931,340461476,gambiae2,1032,9579,531,2405,6643,14444,5408,238861,462040,231020,1966,85,200,8,896,0,758,191,23,0,0,25739,0.0544812
932,340461476,gambiae2,1032,9657,555,2379,6723,14436,5449,238918,453560,226780,1839,95,220,9,1001,0,719,191,13,0,0,25682,0.0557073
933,340461476,gambiae2,1032,9641,559,2369,6713,14418,5464,239037,471320,235660,2045,86,200,10,981,0,786,192,19,0,0,25563,0.0566232
934,340461476,gambiae2,1033,9596,546,2381,6669,14476,5430,239117,474640,237320,2058,91,197,10,958,0,752,227,24,0,0,25483,0.054237
935,340461476,gambiae2,1033,9523,524,2425,6574,14475,5531,239051,437800,218900,1839,87,194,15,943,0,804,194,18,0,0,25549,0.0536891
936,340461476,gambiae2,1033,9445,515,2421,6509,14549,5496,238871,464840,232420,1940,90,205,8,939,0,792,201,24,0,0,25729,0.0583577
937,340461476,gambiae2,1033,9372,516,2395,6461,14678,5500,238936,460800,230400,1905,91,215,12,932,0,776,209,20,0,0,25664,0.0553502
938,340461476,gambiae2,1033,9408,515,2357,6536,14711,5501,239431,440240,220120,1842,97,205,6,985,0,724,206,19,0,0,25169,0.0556944
939,340461476,gambiae2,1033,9426,498,2399,6529,14745,5570,238818,457240,228620,1927,78,208,15,955,0,723,195,19,0,0,25782,0.0571711
940,340461476,gambiae2,1032,9437,514,2424,6499,14841,5411,239211,458520,229260,1966,80,202,13,946,0,707,212,16,0,0,25389,0.0563861
941,340461476,gambiae2,1032,9424,496,2434,6494,14802,5330,239168,437600,218800,1913,86,204,12,954,0,761,178,28,0,0,25432,0.0553716
942,340461476,gambiae2,1032,9359,481,2424,6454,14878,5428,238984,460200,230100,1916,84,205,8,902,0,750,200,17,0,0,25616,0.058117
943,340461476,gambiae2,1032,9270,489,2390,6391,14855,5466,239110,454840,227420,1931,78,204,5,903,0,773,195,24,0,0,25490,0.0556628
944,340461476,gambiae2,1032,9262,503,2350,6409,14917,5336,239110,426600,213300,1783,80,180,8,907,0,735,163,17,0,0,25490,0.0560417
945,340461476,gambiae2,1032,9259,511,2373,6375,14959,5359,238951,460000,230000,1902,88,215,10,962,0,739,202,24,0,0,25649,0.0597515
946,340461476,gambiae2,1032,9203,522,2360,6321,14922,5536,239137,453800,226900,1917,85,214,10,873,0,718,184,27,0,0,25463,0.0557587
947,340461476,gambiae2,1032,9199,513,2328,6358,14876,5372,239164,423600,211800,1806,76,205,5,982,0,765,194,27,0,0,25436,0.0561106
948,340461476,gambiae2,1032,9224,497,2323,6404,14897,5342,239052,447600,223800,1917,91,241,15,979,0,747,192,15,0,0,25548,0.0600472
949,340461476,gambiae2,1032,9147,493,2341,6313,14960,5363,239126,449080,224540,1896,74,220,10,920,0,763,212,22,0,0,25474,0.0570777
950,340461476,gambiae2,1032,9088,495,2339,6254,14935,5460,238879,415640,207820,1820,72,171,7,880,0,743,175,21,0,0,25721,0.0567249
951,340461476,gambiae2,1032,9050,501,2333,6216,14947,5443,238987,448840,224420,1866,97,201,11,889,0,718,188,21,0,0,25613,0.0618829
952,340461476,gambiae2,1032,8974,504,2315,6155,15070,5468,238750,449200,224600,1807,78,215,7,919,0,755,215,25,0,0,25850,0.0570649
953,340461476,gambiae2,1032,8941,496,2358,6087,15098,5455,239002,414880,207440,1843,96,203,12,846,0,679,176,24,0,0,25598,0.0575467
954,340461476,gambiae2,1032,8835,497,2336,6002,15186,5393,238965,437040,218520,1818,90,211,9,878,0,753,201,30,0,0,25635,0.0616998
955,340461476,gambiae2,1032,8763,487,2286,5990,15213,5458,239060,425520,212760,1834,84,194,7,901,0,771,184,18,0,0,25540,0.058656
956,340461476,gambiae2,1032,8763,486,2280,5997,15148,5486,239164,417240,208620,1724,81,237,8,913,0,724,166,23,0,0,25436,0.0600207
957,340461476,gambiae2,1032,8807,478,2266,6063,15258,5439,238977,415560,207780,1756,81,192,6,923,0,691,170,18,0,0,25623,0.0609625
958,340461476,gambiae2,1032,8823,491,2285,6047,15247,5345,239190,421840,210920,1787,89,209,9,880,0,672,169,23,0,0,25410,0.061659
959,340461476,gambiae2,1032,8783,492,2282,6009,15262,5410,238672,419440,209720,1768,70,207,15,865,0,708,175,22,0,0,25928,0.0602361
960,340461476,gambiae2,1032,8730,489,2263,5978,15330,5501,238952,420240,210120,1831,65,175,5,828,0,695,169,17,0,0,25648,0.0618158
961,340461476,gambiae2,1032,8749,502,2269,5978,15477,5432,239030,427400,213700,1803,103,205,6,866,0,645,178,24,0,0,25570,0.0610318
962,340461476,gambiae2,1032,8752,506,2275,5971,15550,5453,239242,419320,209660,1777,76,186,8,864,0,680,168,13,0,0,25358,0.0598269
963,340461476,gambiae2,1032,8712,501,2274,5937,15574,5449,239375,419160,209580,1751,78,186,12,837,0,704,153,20,0,0,25225,0.0604741
964,340461476,gambiae2,1032,8667,485,2231,5951,15624,5370,239061,423520,211760,1746,90,183,6,884,0,707,204,18,0,0,25539,0.0601799
965,340461476,gambiae2,1032,8601,489,2224,5888,15612,5413,239216,415840,207920,1780,80,217,8,833,0,701,181,17,0,0,25384,0.0603018
966,340461476,gambiae2,1031,8541,476,2204,5861,15705,5447,239087,417440,208720,1702,89,177,11,805,0,696,149,20,0,0,25513,0.0610427
967,340461476,gambiae2,1031,8473,476,2147,5850,15783,5401,239085,410720,205360,1707,91,177,6,833,0,687,199,15,0,0,25515,0.0611178
968,340461476,gambiae2,1032,8467,461,2133,5873,15845,5510,238677,410960,205480,1677,67,183,11,847,0,658,173,22,0,0,25923,0.0621226
969,340461476,gambiae2,1032,8367,461,2145,5761,15868,5601,238803,410080,205040,1750,85,194,10,792,0,716,156,20,0,0,25797,0.0630791
970,340461476,gambiae2,1032,8458,463,2145,5850,15940,5521,239066,399960,199980,1660,78,183,6,901,0,627,159,24,0,0,25534,0.0629072
971,340461476,gambiae2,1032,8457,456,2144,5857,15998,5432,239061,409480,204740,1764,72,202,11,903,0,691,188,25,0,0,25539,0.0638414
972,340461476,gambiae2,1032,8425,463,2154,5808,15977,5375,239386,404680,202340,1767,74,198,10,830,0,684,160,18,0,0,25214,0.0623693
973,340461476,gambiae2,1032,8387,474,2142,5771,16022,5368,238797,392720,196360,1644,77,183,10,818,0,675,169,12,0,0,25803,0.062306
974,340461476,gambiae2,1032,8395,485,2134,5776,15903,5359,238887,408040,204020,1669,74,225,11,864,0,662,165,29,0,0,25713,0.0657033
975,340461476,gambiae2,1032,8254,468,2093,5693,15947,5406,239054,412600,206300,1760,74,178,10,797,0,725,200,13,0,0,25546,0.0630159
976,340461476,gambiae2,1032,8212,469,2069,5674,16017,5400,238846,387800,193900,1661,73,153,7,773,0,647,157,11,0,0,25754,0.0619147
977,340461476,gambiae2,1032,8252,471,2080,5701,16005,5475,238837,398520,199260,1646,81,188,4,837,0,613,169,15,0,0,25763,0.0664105
978,340461476,gambiae2,1032,8203,475,2086,5642,15975,5501,239160,408400,204200,1698,78,199,13,798,0,655,177,15,0,0,25440,0.0646467
979,340461476,gambiae2,1031,8190,478,2071,5641,15993,5325,239177,394880,197440,1647,80,166,9,865,0,681,180,17,0,0,25423,0.0622919
980,340461476,gambiae2,1031,8130,480,2024,5626,15908,5388,239186,385960,192980,1635,83,191,11,827,0,682,184,21,0,0,25414,0.0643816
981,340461476,gambiae2,1031,8041,480,2042,5519,15810,5414,238947,393200,196600,1650,83,169,5,796,0,686,184,15,0,0,25653,0.0658462
982,340461476,gambiae2,1030,7987,473,2042,5472,15863,5436,238842,382960,191480,1609,86,172,7,778,0,661,153,18,0,0,25758,0.0652416
983,340461476,gambiae2,1030,7935,469,2008,5458,15868,5410,238832,382160,191080,1602,89,171,6,767,0,641,161,17,0,0,25768,0.0672603
984,340461476,gambiae2,1030,7909,457,1996,5456,16036,5304,238584,386400,193200,1605,79,173,13,819,0,652,173,20,0,0,26016,0.0674273
985,340461476,gambiae2,1030,7842,441,2027,5374,15982,5470,239127,377160,188580,1627,72,158,6,741,0,624,168,16,0,0,25473,0.0673292
986,340461476,gambiae2,1030,7860,445,2045,5370,15907,5488,239324,386320,193160,1587,85,159,5,786,0,595,158,15,0,0,25276,0.067539
987,340461476,gambiae2,1030,7845,438,2019,5388,15964,5391,238847,376840,188420,1582,68,162,8,804,0,629,177,13,0,0,25753,0.0654276
988,340461476,gambiae2,1030,7778,430,2059,5289,15995,5366,239002,381720,190860,1618,59,182,9,739,0,645,142,19,0,0,25598,0.0683393
989,340461476,gambiae2,1030,7724,423,2044,5257,16020,5384,238796,366280,183140,1522,79,185,7,787,0,665,154,22,0,0,25804,0.0670596
990,340461476,gambiae2,1032,7662,427,1988,5247,16051,5400,239132,362800,181400,1588,74,170,8,749,0,644,150,17,0,0,25468,0.0704488
991,340461476,gambiae2,1032,7562,432,1964,5166,16152,5338,239232,380520,190260,1576,71,176,2,696,0,605,178,13,0,0,25368,0.0701985
992,340461476,gambiae2,1032,7535,443,1926,5166,16192,5329,238834,357160,178580,1493,75,146,3,753,0,620,144,16,0,0,25766,0.0666667
993,340461476,gambiae2,1032,7443,425,1918,5100,16292,5329,239273,368240,184120,1527,65,173,10,707,0,607,173,19,0,0,25327,0.0721413
994,340461476,gambiae2,1032,7369,412,1904,5053,16276,5319,238769,367600,183800,1502,82,162,10,710,0,623,144,17,0,0,25831,0.0687785
995,340461476,gambiae2,1032,7332,413,1905,5014,16324,5219,239362,343640,171820,1456,77,141,2,717,0,585,153,16,0,0,25238,0.0702693
996,340461476,gambiae2,1031,7256,399,1903,4954,16406,5401,239078,362920,181460,1532,64,170,8,685,0,602,146,13,0,0,25522,0.0734431
997,340461476,gambiae2,1031,7251,403,1881,4967,16431,5576,239244,356360,178180,1458,78,165,13,706,0,534,158,19,0,0,25356,0.070324
998,340461476,gambiae2,1031,7297,400,1897,5000,16534,5520,239071,339400,169700,1432,63,168,6,750,0,537,150,17,0,0,25529,0.0711528
999,340461476,gambiae2,1031,7246,402,1915,4929,16637,5319,239125,360600,180300,1536,59,147,6,704,0,576,158,21,0,0,25475,0.075218
1000,340461476,gambiae2,1030,7196,397,1878,4921,16746,5344,238913,348600,174300,1409,69,162,11,712,0,582,158,22,0,0,25687,0.0706461
1001,340461476,gambiae2,1030,7119,395,1863,4861,16651,5479,239325,338480,169240,1444,60,172,4,689,0,583,160,23,0,0,25275,0.0736862
1002,340461476,gambiae2,1030,7158,390,1851,4917,16698,5433,238797,359480,179740,1487,64,169,12,737,0,530,155,13,0,0,25803,0.0746721
1003,340461476,gambiae2,1030,7134,390,1849,4895,16717,5375,239113,338200,169100,1449,72,157,10,736,0,586,156,18,0,0,25487,0.0717787
1004,340461476,gambiae2,1031,7177,414,1832,4931,16825,5368,239505,335680,167840,1438,62,146,1,737,0,538,139,17,0,0,25095,0.0753607
1005,340461476,gambiae2,1031,7048,408,1840,4800,16874,5548,239166,350280,175140,1536,67,171,10,652,0,582,174,25,0,0,25434,0.0747587
1006,340461476,gambiae2,1031,7015,414,1803,4798,17024,5488,238982,337440,168720,1410,70,162,5,683,0,548,148,20,0,0,25618,0.0726105
1007,340461476,gambiae2,1031,6991,408,1813,4770,17070,5492,239269,337280,168640,1430,61,160,7,700,0,549,159,16,0,0,25331,0.0759187
1008,340461476,gambiae2,1031,6960,400,1831,4729,17017,5554,238658,348000,174000,1449,80,160,8,676,0,548,149,10,0,0,25942,0.0751038
1009,340461476,gambiae2,1031,6936,390,1821,4725,17085,5460,239307,323080,161540,1362,68,152,8,715,0,568,151,20,0,0,25293,0.074546
1010,340461476,gambiae2,1031,6868,389,1818,4661,17232,5344,238944,330880,165440,1459,58,146,10,645,0,569,125,19,0,0,25656,0.0782871
1011,340461476,gambiae2,1031,6840,397,1820,4623,17288,5378,239321,340120,170060,1413,77,145,8,666,0,549,132,13,0,0,25279,0.0775387
1012,340461476,gambiae2,1031,6791,403,1819,4569,17296,5502,239113,319400,159700,1344,62,148,8,625,0,535,122,17,0,0,25487,0.0743238
1013,340461476,gambiae2,1032,6761,399,1807,4555,17306,5418,238702,332800,166400,1349,49,154,16,665,0,537,141,17,0,0,25898,0.0797965
1014,340461476,gambiae2,1032,6799,383,1805,4611,17442,5405,238963,337120,168560,1424,79,146,4,708,0,518,136,16,0,0,25637,0.0778185
1015,340461476,gambiae2,1032,6705,391,1798,4516,17516,5472,238723,315600,157800,1369,60,149,7,588,0,524,145,13,0,0,25877,0.0760471
1016,340461476,gambiae2,1032,6733,384,1792,4557,17589,5384,239397,324040,162020,1320,59,137,3,693,0,530,122,13,0,0,25203,0.081993
1017,340461476,gambiae2,1032,6673,396,1754,4523,17677,5422,239105,331320,165660,1379,62,157,12,638,0,531,150,17,0,0,25495,0.0777774
1018,340461476,gambiae2,1032,6584,379,1747,4458,17718,5408,239137,316640,158320,1292,44,167,8,597,0,535,136,15,0,0,25463,0.0769498
1019,340461476,gambiae2,1032,6536,372,1731,4433,17852,5468,239090,316760,158380,1329,61,134,8,620,0,529,123,16,0,0,25510,0.0804162
1020,340461476,gambiae2,1032,6509,383,1695,4431,17790,5497,238810,326000,163000,1348,75,178,4,624,0,496,139,16,0,0,25790,0.0805342
1021,340461476,gambiae2,1032,6417,380,1673,4364,17890,5482,239135,313080,156540,1281,48,149,7,590,0,537,130,15,0,0,25465,0.0791104
1022,340461476,gambiae2,1032,6399,382,1665,4352,17941,5466,239211,314000,157000,1309,73,133,8,609,0,487,130,10,0,0,25389,0.081337
1023,340461476,gambiae2,1032,6315,385,1631,4299,18053,5406,238959,314560,157280,1298,64,126,8,606,0,542,134,14,0,0,25641,0.0808567
1024,340461476,gambiae2,1032,6289,373,1640,4276,18115,5412,239011,308240,154120,1250,61,133,3,588,0,488,114,12,0,0,25589,0.0815139
1025,340461476,gambiae2,1031,6249,381,1600,4268,18112,5398,238758,300360,150180,1248,68,153,5,593,0,507,112,14,0,0,25842,0.0830165
1026,340461476,gambiae2,1031,6164,365,1571,4228,18204,5404,238779,299520,149760,1237,64,142,2,563,0,507,118,23,0,0,25821,0.0860368
1027,340461476,gambiae2,1031,6115,378,1550,4187,18183,5375,239247,303720,151860,1229,69,125,5,564,0,477,124,12,0,0,25353,0.0862079
1028,340461476,gambiae2,1031,6095,390,1526,4179,18254,5414,238876,298760,149380,1240,74,132,4,593,0,483,113,17,0,0,25724,0.0834749
1029,340461476,gambiae2,1031,6061,390,1514,4157,18266,5482,238582,299400,149700,1249,70,118,8,592,0,480,133,13,0,0,26018,0.0861026
1030,340461476,gambiae2,1030,6015,387,1516,4112,18398,5439,239095,289920,144960,1229,66,148,7,563,0,467,127,15,0,0,25505,0.0869005
1031,340461476,gambiae2,1030,5942,374,1478,4090,18373,5344,239005,293880,146940,1215,57,128,8,569,0,488,141,13,0,0,25595,0.0879725
1032,340461476,gambiae2,1030,5876,386,1448,4042,18382,5270,238627,290920,145460,1194,62,134,8,582,0,498,137,13,0,0,25973,0.0870934
1033,340461476,gambiae2,1030,5805,377,1445,3983,18449,5319,238499,282440,141220,1187,58,148,4,565,0,497,125,14,0,0,26101,0.0892788
1034,340461476,gambiae2,1030,5747,382,1412,3953,18470,5443,239160,283160,141580,1180,78,115,8,559,0,483,122,12,0,0,25440,0.0924125
1035,340461476,gambiae2,1030,5627,368,1396,3863,18463,5370,238975,272520,136260,1116,67,138,7,533,0,503,137,13,0,0,25625,0.0898432
1036,340461476,gambiae2,1030,5562,354,1439,3769,18570,5384,239239,278360,139180,1152,54,131,7,532,0,467,117,13,0,0,25361,0.0940298
1037,340461476,gambiae2,1030,5538,338,1423,3777,18543,5412,238845,270040,135020,1144,60,118,10,552,0,450,114,12,0,0,25755,0.0911086
1038,340461476,gambiae2,1030,5568,345,1408,3815,18541,5375,239129,266080,133040,1098,51,136,6,569,0,426,100,13,0,0,25471,0.0953748
1039,340461476,gambiae2,1030,5493,339,1374,3780,18653,5372,238796,269680,134840,1113,55,137,5,526,0,469,121,11,0,0,25804,0.0957268
1040,340461476,gambiae2,1031,5382,343,1368,3671,18704,5465,239208,262960,131480,1081,61,109,3,488,0,478,113,8,0,0,25392,0.0956838
1041,340461476,gambiae2,1031,5364,327,1385,3652,18746,5522,238829,265240,132620,1076,43,134,10,533,0,408,131,12,0,0,25771,0.0965622
1042,340461476,gambiae2,1031,5363,332,1356,3675,18864,5520,239053,264640,132320,1091,66,122,2,560,0,437,114,10,0,0,25547,0.0971611
1043,340461476,gambiae2,1032,5323,322,1352,3649,19020,5387,238923,255000,127500,1101,47,117,8,506,0,421,113,12,0,0,25677,0.0965349
1044,340461476,gambiae2,1031,5333,318,1350,3665,19061,5279,239206,254960,127480,1031,59,123,2,516,0,404,92,10,0,0,25394,0.100694
1045,340461476,gambiae2,1031,5318,309,1330,3679,19110,5267,238973,262080,131040,1086,54,125,6,547,0,435,116,11,0,0,25627,0.0995999
1046,340461476,gambiae2,1030,5258,301,1362,3595,19045,5408,239500,259000,129500,1064,41,126,6,468,0,405,113,10,0,0,25100,0.0977831
1047,340461476,gambiae2,1030,5203,296,1347,3560,18989,5430,238936,248960,124480,1051,57,99,7,499,0,431,108,15,0,0,25664,0.0969112
1048,340461476,gambiae2,1031,5115,297,1342,3476,19095,5451,238646,255920,127960,1083,60,114,7,511,0,482,110,7,0,0,25954,0.103085
1049,340461476,gambiae2,1031,5006,304,1285,3417,19131,5510,239119,251400,125700,1024,44,114,6,480,0,451,125,13,0,0,25481,0.101415
1050,340461476,gambiae2,1031,5035,311,1265,3459,19129,5352,238926,234920,117460,981,54,111,7,535,0,387,109,10,0,0,25674,0.101356
1051,340461476,gambiae2,1031,5014,306,1267,3441,19184,5324,238894,244320,122160,1049,55,135,11,503,0,386,128,10,0,0,25706,0.109288
1052,340461476,gambiae2,1031,4928,318,1259,3351,19229,5373,239135,247040,123520,1065,41,106,6,449,0,428,99,8,0,0,25465,0.105214
1053,340461476,gambiae2,1030,4920,321,1251,3348,19259,5409,238750,226960,113480,964,64,108,3,509,0,401,102,14,0,0,25850,0.10308
1054,340461476,gambiae2,1030,4907,297,1257,3353,19245,5454,239281,242520,121260,995,60,128,8,504,0,400,103,14,0,0,25319,0.113897
1055,340461476,gambiae2,1030,4825,301,1226,3298,19279,5447,239298,239280,119640,1001,45,125,6,454,0,417,111,8,0,0,25302,0.1044
1056,340461476,gambiae2,1030,4834,301,1201,3332,19288,5440,239047,222360,111180,949,51,103,3,499,0,384,94,12,0,0,25553,0.105742
