Time,ID,FromNodeID,ToNodeID,State,Species,Age,Population
366,8688643,14,18,STATE_MALE,arabiensis,22,2
366,8688747,14,19,STATE_MALE,arabiensis,23,1
366,8688981,14,20,STATE_MALE,arabiensis,24,1
366,8689111,14,15,STATE_MALE,arabiensis,24,1
366,8689917,14,8,STATE_MALE,arabiensis,28,1
366,8690307,14,18,STATE_MALE,arabiensis,33,1
366,8690879,14,9,STATE_MALE,arabiensis,0,1
366,8692023,14,15,STATE_MALE,arabiensis,5,1
366,8692075,14,19,STATE_MALE,arabiensis,6,1
366,8692777,14,10,STATE_MALE,arabiensis,12,1
366,8692829,14,8,STATE_MALE,arabiensis,12,1
366,8693089,14,13,STATE_MALE,arabiensis,15,1
366,8693297,14,13,STATE_MALE,arabiensis,16,1
366,8693999,14,9,STATE_MALE,arabiensis,21,1
366,8620497,14,18,STATE_ADULT,arabiensis,2,1
366,8620237,14,20,STATE_ADULT,arabiensis,2,1
366,5946429,14,19,STATE_INFECTED,arabiensis,13,1
366,8681051,14,8,STATE_ADULT,arabiensis,0,1
366,8650319,14,18,STATE_ADULT,arabiensis,1,1
366,6147097,14,8,STATE_ADULT,arabiensis,4,1
366,8650215,14,15,STATE_ADULT,arabiensis,1,1
366,4558424,14,15,STATE_INFECTED,arabiensis,9,1
366,6146863,14,13,STATE_ADULT,arabiensis,4,1
366,8463145,14,15,STATE_ADULT,arabiensis,7,1
366,8649955,14,13,STATE_ADULT,arabiensis,1,1
366,8649877,14,8,STATE_ADULT,arabiensis,1,1
366,8619639,14,13,STATE_ADULT,arabiensis,2,1
366,8680791,14,9,STATE_ADULT,arabiensis,0,1
366,6096995,14,9,STATE_ADULT,arabiensis,6,1
366,8680739,14,13,STATE_ADULT,arabiensis,0,1
366,6076767,14,19,STATE_ADULT,arabiensis,7,1
366,8557395,14,13,STATE_ADULT,arabiensis,4,1
366,8680661,14,15,STATE_ADULT,arabiensis,0,1
366,8614262,14,9,STATE_ADULT,arabiensis,5,1
366,5968035,14,19,STATE_ADULT,arabiensis,12,1
366,8680583,14,10,STATE_ADULT,arabiensis,0,1
366,8649695,14,10,STATE_ADULT,arabiensis,1,1
366,8557213,14,19,STATE_ADULT,arabiensis,4,1
366,8680505,14,10,STATE_ADULT,arabiensis,0,1
366,8431165,14,20,STATE_ADULT,arabiensis,8,1
366,8557161,14,19,STATE_ADULT,arabiensis,4,1
366,8619145,14,19,STATE_ADULT,arabiensis,2,1
366,6145849,14,18,STATE_ADULT,arabiensis,4,1
366,8680375,14,18,STATE_ADULT,arabiensis,0,1
366,8462313,14,19,STATE_ADULT,arabiensis,7,1
366,6146005,14,20,STATE_ADULT,arabiensis,4,1
366,4654988,14,15,STATE_ADULT,arabiensis,3,1
366,8680271,14,19,STATE_ADULT,arabiensis,0,1
366,8680245,14,10,STATE_ADULT,arabiensis,0,1
366,8649513,14,15,STATE_ADULT,arabiensis,1,1
366,8336733,14,13,STATE_ADULT,arabiensis,11,1
366,8557057,14,9,STATE_ADULT,arabiensis,4,1
366,6144367,14,20,STATE_ADULT,arabiensis,4,1
366,8588673,14,9,STATE_ADULT,arabiensis,3,1
366,4575038,14,19,STATE_ADULT,arabiensis,8,1
366,8649383,14,18,STATE_ADULT,arabiensis,1,1
366,5923523,14,8,STATE_INFECTIOUS,arabiensis,14,1
366,8524635,14,15,STATE_ADULT,arabiensis,5,1
366,8367621,14,18,STATE_ADULT,arabiensis,10,1
366,8524505,14,10,STATE_ADULT,arabiensis,5,1
366,8649331,14,20,STATE_ADULT,arabiensis,1,1
366,8524453,14,20,STATE_ADULT,arabiensis,5,1
366,6145511,14,20,STATE_ADULT,arabiensis,4,1
366,8649279,14,10,STATE_ADULT,arabiensis,1,1
366,8679829,14,9,STATE_ADULT,arabiensis,0,1
366,8679803,14,9,STATE_ADULT,arabiensis,0,1
366,8618521,14,19,STATE_ADULT,arabiensis,2,1
366,6009089,14,8,STATE_ADULT,arabiensis,10,1
366,6054355,14,20,STATE_ADULT,arabiensis,8,1
366,8556589,14,10,STATE_ADULT,arabiensis,4,1
366,8679673,14,13,STATE_ADULT,arabiensis,0,1
366,8649149,14,13,STATE_ADULT,arabiensis,1,1
366,8588075,14,18,STATE_ADULT,arabiensis,3,1
366,4474834,14,20,STATE_INFECTED,arabiensis,14,1
366,6122267,14,20,STATE_ADULT,arabiensis,5,1
366,8679543,14,13,STATE_ADULT,arabiensis,0,1
366,8648733,14,19,STATE_ADULT,arabiensis,1,1
366,8648603,14,8,STATE_ADULT,arabiensis,1,1
366,8587919,14,18,STATE_ADULT,arabiensis,3,1
366,8679439,14,13,STATE_ADULT,arabiensis,0,1
366,8679413,14,15,STATE_ADULT,arabiensis,0,1
366,8617663,14,10,STATE_ADULT,arabiensis,2,1
366,6164855,14,8,STATE_ADULT,arabiensis,3,1
366,8679335,14,18,STATE_ADULT,arabiensis,0,1
366,8523335,14,20,STATE_ADULT,arabiensis,5,1
366,8648005,14,15,STATE_ADULT,arabiensis,1,1
366,8647927,14,13,STATE_ADULT,arabiensis,1,1
366,8647849,14,20,STATE_ADULT,arabiensis,1,1
366,8617039,14,19,STATE_ADULT,arabiensis,2,1
366,6120005,14,13,STATE_ADULT,arabiensis,5,1
366,8679153,14,19,STATE_ADULT,arabiensis,0,1
366,4454996,14,15,STATE_INFECTIOUS,arabiensis,15,1
366,8397079,14,10,STATE_ADULT,arabiensis,9,1
366,6118991,14,19,STATE_ADULT,arabiensis,5,1
366,6219814,14,20,STATE_ADULT,arabiensis,3,1
366,8679023,14,8,STATE_ADULT,arabiensis,0,1
366,8678997,14,20,STATE_ADULT,arabiensis,0,1
366,8616753,14,20,STATE_ADULT,arabiensis,2,1
366,8647511,14,15,STATE_ADULT,arabiensis,1,1
366,8334575,14,19,STATE_ADULT,arabiensis,11,1
366,8616675,14,19,STATE_ADULT,arabiensis,2,1
366,8678867,14,9,STATE_ADULT,arabiensis,0,1
366,8647485,14,19,STATE_ADULT,arabiensis,1,1
366,5986573,14,13,STATE_ADULT,arabiensis,11,1
366,8491277,14,19,STATE_ADULT,arabiensis,6,1
366,5926092,14,8,STATE_INFECTED,arabiensis,16,1
366,8586905,14,18,STATE_ADULT,arabiensis,3,1
366,8612026,14,9,STATE_ADULT,arabiensis,5,1
366,8678685,14,18,STATE_ADULT,arabiensis,0,1
366,5927886,14,9,STATE_INFECTED,arabiensis,16,1
366,8616311,14,15,STATE_ADULT,arabiensis,2,1
366,8647095,14,18,STATE_ADULT,arabiensis,1,1
366,8678581,14,8,STATE_ADULT,arabiensis,0,1
366,6074635,14,9,STATE_ADULT,arabiensis,7,1
366,8459583,14,9,STATE_ADULT,arabiensis,7,1
366,8647069,14,19,STATE_ADULT,arabiensis,1,1
366,8586749,14,15,STATE_ADULT,arabiensis,3,1
366,6028615,14,15,STATE_ADULT,arabiensis,9,1
366,8678425,14,9,STATE_ADULT,arabiensis,0,1
366,8678399,14,20,STATE_ADULT,arabiensis,0,1
366,8678373,14,9,STATE_ADULT,arabiensis,0,1
366,8646965,14,19,STATE_ADULT,arabiensis,1,1
366,6096215,14,18,STATE_ADULT,arabiensis,6,1
366,8320825,14,9,STATE_ADULT,arabiensis,13,1
366,8646809,14,18,STATE_ADULT,arabiensis,1,1
366,6125729,14,8,STATE_ADULT,arabiensis,7,1
366,8678217,14,9,STATE_ADULT,arabiensis,0,1
366,8459193,14,13,STATE_ADULT,arabiensis,7,1
366,8678165,14,8,STATE_ADULT,arabiensis,0,1
366,8646731,14,9,STATE_ADULT,arabiensis,1,1
366,8678113,14,18,STATE_ADULT,arabiensis,0,1
366,8678087,14,9,STATE_ADULT,arabiensis,0,1
366,8365489,14,15,STATE_ADULT,arabiensis,10,1
366,6030357,14,18,STATE_ADULT,arabiensis,9,1
366,8585969,14,13,STATE_ADULT,arabiensis,3,1
366,8615869,14,15,STATE_ADULT,arabiensis,2,1
366,8677957,14,20,STATE_ADULT,arabiensis,0,1
366,5985767,14,10,STATE_ADULT,arabiensis,11,1
366,4406870,14,20,STATE_INFECTIOUS,arabiensis,18,1
366,5904772,14,8,STATE_ADULT,arabiensis,17,1
366,8677853,14,18,STATE_ADULT,arabiensis,0,1
366,8677827,14,19,STATE_ADULT,arabiensis,0,1
366,8646419,14,15,STATE_ADULT,arabiensis,1,1
366,8522217,14,10,STATE_ADULT,arabiensis,5,1
366,6141637,14,10,STATE_ADULT,arabiensis,4,1
366,8615713,14,18,STATE_ADULT,arabiensis,2,1
366,8585553,14,13,STATE_ADULT,arabiensis,3,1
366,8677671,14,18,STATE_ADULT,arabiensis,0,1
366,8677645,14,19,STATE_ADULT,arabiensis,0,1
366,8585501,14,10,STATE_ADULT,arabiensis,3,1
366,8677593,14,18,STATE_ADULT,arabiensis,0,1
366,8677567,14,8,STATE_ADULT,arabiensis,0,1
366,8677541,14,15,STATE_ADULT,arabiensis,0,1
366,8615661,14,19,STATE_ADULT,arabiensis,2,1
366,8615635,14,19,STATE_ADULT,arabiensis,2,1
366,8427837,14,18,STATE_ADULT,arabiensis,8,1
366,8646133,14,8,STATE_ADULT,arabiensis,1,1
366,5859771,14,18,STATE_ADULT,arabiensis,17,1
366,8646107,14,20,STATE_ADULT,arabiensis,1,1
366,6048151,14,18,STATE_ADULT,arabiensis,12,1
366,4513242,14,10,STATE_INFECTED,arabiensis,11,1
366,8661762,14,10,STATE_ADULT,arabiensis,3,1
366,8677281,14,9,STATE_ADULT,arabiensis,0,1
366,6152110,14,19,STATE_ADULT,arabiensis,6,1
366,8677229,14,19,STATE_ADULT,arabiensis,0,1
366,6223272,14,18,STATE_ADULT,arabiensis,3,1
366,8492836,14,15,STATE_ADULT,arabiensis,8,1
366,6056652,14,8,STATE_ADULT,arabiensis,14,1
366,8553937,14,8,STATE_ADULT,arabiensis,4,1
366,6177772,14,8,STATE_ADULT,arabiensis,5,1
366,8677073,14,20,STATE_ADULT,arabiensis,0,1
366,8677047,14,13,STATE_ADULT,arabiensis,0,1
366,8448817,14,9,STATE_ADULT,arabiensis,10,1
366,8676995,14,9,STATE_ADULT,arabiensis,0,1
366,8676969,14,18,STATE_ADULT,arabiensis,0,1
366,8446172,14,18,STATE_INFECTED,arabiensis,10,1
366,8704144,14,19,STATE_ADULT,arabiensis,2,1
366,6128788,14,9,STATE_ADULT,arabiensis,7,1
366,4527568,14,8,STATE_ADULT,arabiensis,10,1
366,8676839,14,13,STATE_ADULT,arabiensis,0,1
366,8584591,14,19,STATE_ADULT,arabiensis,3,1
366,8584565,14,20,STATE_ADULT,arabiensis,3,1
366,8676761,14,19,STATE_ADULT,arabiensis,0,1
366,5940355,14,9,STATE_ADULT,arabiensis,17,1
366,8646008,14,10,STATE_ADULT,arabiensis,4,1
366,8304181,14,19,STATE_INFECTED,arabiensis,12,1
366,6011563,14,19,STATE_ADULT,arabiensis,12,1
366,8676631,14,15,STATE_ADULT,arabiensis,0,1
366,8676605,14,13,STATE_ADULT,arabiensis,0,1
366,6242148,14,13,STATE_ADULT,arabiensis,2,1
366,8642368,14,13,STATE_ADULT,arabiensis,4,1
366,8553599,14,13,STATE_ADULT,arabiensis,4,1
366,8676501,14,10,STATE_ADULT,arabiensis,0,1
366,8584435,14,8,STATE_ADULT,arabiensis,3,1
366,8676449,14,20,STATE_ADULT,arabiensis,0,1
366,8735630,14,20,STATE_ADULT,arabiensis,1,1
366,8553495,14,19,STATE_ADULT,arabiensis,4,1
366,8584123,14,19,STATE_ADULT,arabiensis,3,1
366,5863427,14,15,STATE_ADULT,arabiensis,18,1
366,8676319,14,10,STATE_ADULT,arabiensis,0,1
366,8477502,14,15,STATE_ADULT,arabiensis,9,1
366,8676267,14,9,STATE_ADULT,arabiensis,0,1
366,8243362,14,9,STATE_ADULT,arabiensis,17,1
366,8734824,14,20,STATE_ADULT,arabiensis,1,1
366,8676189,14,8,STATE_ADULT,arabiensis,0,1
366,8676163,14,15,STATE_ADULT,arabiensis,0,1
366,5846072,14,10,STATE_ADULT,arabiensis,20,1
366,6214739,14,13,STATE_ADULT,arabiensis,2,1
366,8520943,14,10,STATE_ADULT,arabiensis,5,1
366,5943881,14,18,STATE_INFECTED,arabiensis,13,1
366,8611454,14,10,STATE_ADULT,arabiensis,5,1
366,8520787,14,8,STATE_ADULT,arabiensis,5,1
366,4449480,14,13,STATE_INFECTED,arabiensis,14,1
366,8553209,14,10,STATE_ADULT,arabiensis,4,1
366,6210891,14,20,STATE_ADULT,arabiensis,2,1
366,6036632,14,10,STATE_INFECTED,arabiensis,15,1
366,6150602,14,20,STATE_INFECTED,arabiensis,6,1
366,8553131,14,8,STATE_ADULT,arabiensis,4,1
366,8649512,14,8,STATE_ADULT,arabiensis,3,1
366,8206603,14,13,STATE_INFECTED,arabiensis,15,1
366,5752911,14,10,STATE_INFECTIOUS,arabiensis,22,1
366,5988969,14,15,STATE_ADULT,arabiensis,13,1
366,8462885,14,13,STATE_ADULT,arabiensis,7,1
366,4407702,14,8,STATE_ADULT,arabiensis,18,1
366,8732874,14,10,STATE_ADULT,arabiensis,1,1
366,6052259,14,13,STATE_ADULT,arabiensis,12,1
366,8480024,14,15,STATE_ADULT,arabiensis,9,1
366,8362962,14,19,STATE_INFECTED,arabiensis,13,1
366,6126656,14,9,STATE_ADULT,arabiensis,7,1
366,8578632,14,19,STATE_ADULT,arabiensis,6,1
366,6036228,14,9,STATE_INFECTED,arabiensis,11,1
366,8430723,14,15,STATE_INFECTED,arabiensis,8,1
366,8474484,14,18,STATE_ADULT,arabiensis,9,1
366,8349270,14,8,STATE_ADULT,arabiensis,13,1
366,4606582,14,15,STATE_ADULT,arabiensis,5,1
366,8717944,14,13,STATE_ADULT,arabiensis,1,1
366,4415144,14,9,STATE_INFECTED,arabiensis,17,1
366,8685002,14,20,STATE_ADULT,arabiensis,2,1
366,8642228,14,9,STATE_INFECTED,arabiensis,4,1
366,8651956,14,10,STATE_INFECTED,arabiensis,3,1
366,8612936,14,8,STATE_INFECTED,arabiensis,5,1
366,8260603,14,8,STATE_INFECTED,arabiensis,16,1
366,8511250,14,18,STATE_ADULT,arabiensis,8,1
366,8620470,14,19,STATE_ADULT,arabiensis,4,1
366,8645904,14,19,STATE_ADULT,arabiensis,4,1
366,8526324,14,13,STATE_INFECTED,arabiensis,7,1
366,8641640,14,15,STATE_ADULT,arabiensis,4,1
366,8716020,14,15,STATE_ADULT,arabiensis,1,1
366,5943569,14,13,STATE_INFECTIOUS,arabiensis,13,1
366,6200678,14,19,STATE_ADULT,arabiensis,4,1
366,6034417,14,8,STATE_INFECTED,arabiensis,11,1
366,8613170,14,20,STATE_ADULT,arabiensis,5,1
366,8556640,14,18,STATE_INFECTED,arabiensis,6,1
366,6113033,14,18,STATE_ADULT,arabiensis,6,1
366,8546298,14,10,STATE_ADULT,arabiensis,7,1
366,5977516,14,20,STATE_ADULT,arabiensis,19,1
366,8466212,14,15,STATE_ADULT,arabiensis,9,1
366,6130192,14,10,STATE_ADULT,arabiensis,7,1
366,8713810,14,9,STATE_ADULT,arabiensis,1,1
366,8494396,14,13,STATE_INFECTED,arabiensis,8,1
366,8673126,14,8,STATE_ADULT,arabiensis,3,1
366,5970743,14,18,STATE_INFECTED,arabiensis,14,1
366,8680686,14,15,STATE_ADULT,arabiensis,2,1
366,8578642,14,10,STATE_ADULT,arabiensis,6,1
366,8382654,14,9,STATE_INFECTED,arabiensis,12,1
366,6177668,14,13,STATE_ADULT,arabiensis,5,1
366,6222804,14,18,STATE_ADULT,arabiensis,3,1
366,8287831,14,9,STATE_INFECTED,arabiensis,14,1
366,8402330,14,9,STATE_ADULT,arabiensis,11,1
366,6127852,14,13,STATE_ADULT,arabiensis,7,1
366,8554248,14,20,STATE_INFECTED,arabiensis,6,1
366,8496502,14,15,STATE_ADULT,arabiensis,8,1
366,4719444,14,10,STATE_INFECTED,arabiensis,8,1
366,8211434,14,13,STATE_INFECTED,arabiensis,18,1
366,8578460,14,8,STATE_ADULT,arabiensis,6,1
366,8446146,14,13,STATE_ADULT,arabiensis,10,1
366,4523584,14,19,STATE_ADULT,arabiensis,11,1
366,8446042,14,8,STATE_INFECTED,arabiensis,10,1
366,6067722,14,8,STATE_INFECTED,arabiensis,10,1
366,8335719,14,8,STATE_INFECTED,arabiensis,11,1
366,8644541,14,19,STATE_INFECTED,arabiensis,7,1
366,5622698,14,13,STATE_INFECTIOUS,arabiensis,30,1
366,5774465,14,9,STATE_INFECTIOUS,arabiensis,21,1
366,6125169,14,20,STATE_ADULT,arabiensis,6,1
366,5928205,14,19,STATE_ADULT,arabiensis,14,1
366,6058380,14,15,STATE_ADULT,arabiensis,10,1
366,8598297,14,15,STATE_ADULT,arabiensis,4,1
366,6200782,14,18,STATE_ADULT,arabiensis,4,1
366,8580306,14,18,STATE_ADULT,arabiensis,6,1
366,5621528,14,19,STATE_ADULT,arabiensis,30,1
366,8768846,14,13,STATE_INFECTED,arabiensis,3,1
366,8674129,14,15,STATE_INFECTED,arabiensis,6,1
366,4324268,14,20,STATE_ADULT,arabiensis,23,1
366,6198776,14,8,STATE_ADULT,arabiensis,9,1
366,8574007,14,9,STATE_ADULT,arabiensis,6,1
366,6104707,14,15,STATE_INFECTED,arabiensis,7,1
366,6103511,14,13,STATE_ADULT,arabiensis,7,1
366,6127249,14,15,STATE_ADULT,arabiensis,6,1
366,4737826,14,15,STATE_ADULT,arabiensis,7,1
366,6238915,14,9,STATE_ADULT,arabiensis,8,1
366,8277452,14,9,STATE_ADULT,arabiensis,15,1
366,5883473,14,10,STATE_INFECTED,arabiensis,17,1
366,6081853,14,8,STATE_ADULT,arabiensis,8,1
366,6122952,14,9,STATE_ADULT,arabiensis,11,1
366,4542642,14,19,STATE_INFECTED,arabiensis,10,1
366,8611807,14,20,STATE_INFECTED,arabiensis,8,1
366,6190949,14,15,STATE_ADULT,arabiensis,3,1
366,6127067,14,10,STATE_ADULT,arabiensis,6,1
366,8429886,14,10,STATE_ADULT,arabiensis,11,1
366,6169941,14,15,STATE_ADULT,arabiensis,4,1
366,6237697,14,9,STATE_ADULT,arabiensis,1,1
366,5923445,14,15,STATE_ADULT,arabiensis,14,1
366,6145423,14,10,STATE_ADULT,arabiensis,5,1
366,8367179,14,8,STATE_ADULT,arabiensis,10,1
366,8506387,14,8,STATE_ADULT,arabiensis,7,1
366,8641250,14,19,STATE_ADULT,arabiensis,4,1
366,8598791,14,19,STATE_ADULT,arabiensis,4,1
366,6098763,14,10,STATE_ADULT,arabiensis,6,1
366,6125663,14,19,STATE_ADULT,arabiensis,6,1
366,6214245,14,10,STATE_ADULT,arabiensis,2,1
366,8278024,14,13,STATE_INFECTIOUS,arabiensis,15,1
366,6213465,14,15,STATE_ADULT,arabiensis,2,1
366,8700035,14,13,STATE_ADULT,arabiensis,1,1
366,8370844,14,20,STATE_ADULT,arabiensis,12,1
366,8662491,14,10,STATE_ADULT,arabiensis,2,1
366,6058089,14,19,STATE_INFECTED,arabiensis,9,1
366,5885116,14,19,STATE_ADULT,arabiensis,18,1
366,8336498,14,10,STATE_INFECTIOUS,arabiensis,13,1
366,5858695,14,10,STATE_ADULT,arabiensis,18,1
366,6036899,14,18,STATE_ADULT,arabiensis,10,1
366,6210865,14,20,STATE_ADULT,arabiensis,2,1
366,6040643,14,10,STATE_INFECTED,arabiensis,10,1
366,8698969,14,9,STATE_ADULT,arabiensis,1,1
366,8611600,14,8,STATE_INFECTED,arabiensis,5,1
366,6116167,14,15,STATE_INFECTED,arabiensis,9,1
366,8673740,14,19,STATE_ADULT,arabiensis,3,1
366,8353767,14,10,STATE_INFECTED,arabiensis,12,1
366,8207045,14,10,STATE_INFECTED,arabiensis,15,1
366,8610586,14,20,STATE_ADULT,arabiensis,5,1
366,8613446,14,10,STATE_INFECTED,arabiensis,5,1
366,8476331,14,13,STATE_INFECTED,arabiensis,8,1
366,6169622,14,19,STATE_INFECTED,arabiensis,9,1
366,8609624,14,19,STATE_INFECTED,arabiensis,5,1
366,8558928,14,18,STATE_ADULT,arabiensis,6,1
366,6035214,14,8,STATE_ADULT,arabiensis,11,1
366,4573016,14,9,STATE_INFECTED,arabiensis,7,1
366,6183273,14,10,STATE_INFECTED,arabiensis,6,1
366,8428638,14,20,STATE_ADULT,arabiensis,11,1
366,8671998,14,19,STATE_ADULT,arabiensis,3,1
366,6220880,14,9,STATE_ADULT,arabiensis,3,1
366,6197220,14,10,STATE_ADULT,arabiensis,4,1
366,6081052,14,19,STATE_ADULT,arabiensis,9,1
366,8538445,14,10,STATE_ADULT,arabiensis,6,1
366,8380208,14,18,STATE_ADULT,arabiensis,12,1
366,6221504,14,13,STATE_ADULT,arabiensis,3,1
366,4292340,14,9,STATE_INFECTIOUS,arabiensis,25,1
366,8582818,14,20,STATE_ADULT,arabiensis,6,1
366,4478844,14,10,STATE_INFECTED,arabiensis,13,1
366,8696603,14,10,STATE_ADULT,arabiensis,1,1
366,6079636,14,19,STATE_INFECTED,arabiensis,13,1
366,8246518,14,19,STATE_ADULT,arabiensis,16,1
366,8458252,14,9,STATE_INFECTED,arabiensis,10,1
366,8663037,14,8,STATE_ADULT,arabiensis,2,1
366,6047910,14,19,STATE_ADULT,arabiensis,11,1
366,4493612,14,8,STATE_INFECTED,arabiensis,12,1
366,6270607,14,8,STATE_ADULT,arabiensis,2,1
366,5939067,14,9,STATE_INFECTED,arabiensis,14,1
366,8580348,14,15,STATE_INFECTED,arabiensis,6,1
366,8429548,14,9,STATE_ADULT,arabiensis,11,1
366,6040071,14,10,STATE_INFECTED,arabiensis,10,1
366,6242746,14,20,STATE_ADULT,arabiensis,2,1
366,8708008,14,8,STATE_ADULT,arabiensis,2,1
366,6220230,14,8,STATE_ADULT,arabiensis,3,1
366,8581102,14,8,STATE_ADULT,arabiensis,6,1
366,6172468,14,9,STATE_ADULT,arabiensis,5,1
366,8612224,14,20,STATE_ADULT,arabiensis,5,1
366,8429423,14,8,STATE_ADULT,arabiensis,8,1
366,8706526,14,15,STATE_ADULT,arabiensis,2,1
366,8674234,14,10,STATE_ADULT,arabiensis,3,1
366,8611210,14,13,STATE_INFECTED,arabiensis,5,1
366,4589032,14,9,STATE_INFECTED,arabiensis,6,1
366,5925404,14,9,STATE_INFECTIOUS,arabiensis,20,1
366,8496008,14,8,STATE_INFECTED,arabiensis,8,1
366,8672986,14,18,STATE_ADULT,arabiensis,3,1
366,8704446,14,15,STATE_INFECTED,arabiensis,2,1
366,8704576,14,13,STATE_ADULT,arabiensis,2,1
366,8474693,14,13,STATE_ADULT,arabiensis,8,1
366,8703978,14,19,STATE_INFECTED,arabiensis,2,1
366,8587243,14,10,STATE_ADULT,arabiensis,3,1
366,8482170,14,10,STATE_INFECTED,arabiensis,12,1
366,5995845,14,20,STATE_ADULT,arabiensis,12,1
366,8427239,14,9,STATE_INFECTED,arabiensis,8,1
366,6158729,14,20,STATE_ADULT,arabiensis,7,1
366,4478012,14,9,STATE_ADULT,arabiensis,13,1
366,8491251,14,15,STATE_ADULT,arabiensis,6,1
366,5870921,14,18,STATE_ADULT,arabiensis,17,1
366,6127353,14,15,STATE_INFECTED,arabiensis,6,1
366,6138858,14,9,STATE_ADULT,arabiensis,7,1
366,6236572,14,20,STATE_ADULT,arabiensis,6,1
366,8226211,14,18,STATE_ADULT,arabiensis,16,1
366,6056898,14,19,STATE_ADULT,arabiensis,10,1
366,8258285,14,8,STATE_INFECTIOUS,arabiensis,19,1
366,8241339,14,18,STATE_ADULT,arabiensis,14,1
366,5993666,14,13,STATE_ADULT,arabiensis,13,1
366,4479728,14,13,STATE_INFECTIOUS,arabiensis,13,1
366,6225391,14,15,STATE_ADULT,arabiensis,9,1
366,4529128,14,19,STATE_INFECTED,arabiensis,10,1
366,8580165,14,13,STATE_INFECTED,arabiensis,9,1
366,8476617,14,19,STATE_ADULT,arabiensis,8,1
366,5926517,14,20,STATE_INFECTED,arabiensis,16,1
366,6037074,14,15,STATE_ADULT,arabiensis,15,1
366,8494500,14,15,STATE_ADULT,arabiensis,8,1
366,8538549,14,19,STATE_ADULT,arabiensis,6,1
366,8507167,14,8,STATE_INFECTED,arabiensis,7,1
366,8603049,14,9,STATE_INFECTED,arabiensis,5,1
366,5983203,14,20,STATE_ADULT,arabiensis,15,1
366,6095653,14,13,STATE_INFECTED,arabiensis,10,1
366,8643631,14,19,STATE_ADULT,arabiensis,7,1
366,5903883,14,9,STATE_INFECTIOUS,arabiensis,16,1
366,6200002,14,8,STATE_ADULT,arabiensis,4,1
366,8446717,14,18,STATE_ADULT,arabiensis,9,1
366,8216878,14,19,STATE_INFECTIOUS,arabiensis,17,1
366,8368452,14,8,STATE_ADULT,arabiensis,12,1
366,8639783,14,19,STATE_INFECTED,arabiensis,7,1
366,8383069,14,20,STATE_ADULT,arabiensis,11,1
366,8642654,14,20,STATE_ADULT,arabiensis,4,1
366,8705511,14,19,STATE_ADULT,arabiensis,5,1
366,5777491,14,20,STATE_INFECTIOUS,arabiensis,24,1
366,6073241,14,18,STATE_INFECTED,arabiensis,11,1
366,8489275,14,15,STATE_ADULT,arabiensis,6,1
366,6244098,14,15,STATE_ADULT,arabiensis,2,1
366,8580176,14,18,STATE_ADULT,arabiensis,6,1
366,8463431,14,15,STATE_ADULT,arabiensis,7,1
366,8506959,14,19,STATE_ADULT,arabiensis,7,1
366,8296535,14,15,STATE_ADULT,arabiensis,15,1
366,8547952,14,10,STATE_ADULT,arabiensis,7,1
366,6070847,14,18,STATE_ADULT,arabiensis,16,1
366,8619223,14,18,STATE_ADULT,arabiensis,2,1
366,8223039,14,9,STATE_INFECTED,arabiensis,16,1
366,6206829,14,8,STATE_INFECTED,arabiensis,5,1
366,5956416,14,18,STATE_ADULT,arabiensis,15,1
366,8402746,14,10,STATE_ADULT,arabiensis,11,1
366,8537717,14,20,STATE_ADULT,arabiensis,6,1
366,5873417,14,8,STATE_ADULT,arabiensis,17,1
366,8175507,14,10,STATE_INFECTED,arabiensis,16,1
366,5881008,14,8,STATE_INFECTED,arabiensis,18,1
366,8453675,14,10,STATE_ADULT,arabiensis,13,1
366,5983957,14,20,STATE_ADULT,arabiensis,15,1
366,6038381,14,8,STATE_INFECTED,arabiensis,10,1
366,5952697,14,20,STATE_ADULT,arabiensis,13,1
366,8546418,14,9,STATE_ADULT,arabiensis,7,1
366,8799267,14,8,STATE_ADULT,arabiensis,2,1
366,8459448,14,20,STATE_ADULT,arabiensis,10,1
366,8566265,14,20,STATE_ADULT,arabiensis,5,1
366,6244904,14,20,STATE_ADULT,arabiensis,2,1
366,8802256,14,13,STATE_ADULT,arabiensis,2,1
366,8769834,14,18,STATE_ADULT,arabiensis,3,1
366,6266510,14,10,STATE_ADULT,arabiensis,1,1
366,8398816,14,15,STATE_ADULT,arabiensis,12,1
366,6182701,14,8,STATE_ADULT,arabiensis,6,1
366,6016208,14,19,STATE_ADULT,arabiensis,12,1
366,8414166,14,13,STATE_INFECTED,arabiensis,11,1
366,6013596,14,15,STATE_ADULT,arabiensis,16,1
366,5848107,14,8,STATE_INFECTED,arabiensis,21,1
366,6239458,14,19,STATE_ADULT,arabiensis,6,1
366,6228123,14,9,STATE_ADULT,arabiensis,4,1
366,8753694,13,18,STATE_MALE,arabiensis,0,4
366,8753720,13,7,STATE_MALE,arabiensis,0,11
366,8753746,13,14,STATE_MALE,arabiensis,0,9
366,8753772,13,8,STATE_MALE,arabiensis,0,3
366,8753798,13,9,STATE_MALE,arabiensis,0,5
366,8753824,13,19,STATE_MALE,arabiensis,0,5
366,8753850,13,17,STATE_MALE,arabiensis,0,5
366,8753876,13,12,STATE_MALE,arabiensis,0,4
366,8753902,13,18,STATE_MALE,arabiensis,1,4
366,8753928,13,7,STATE_MALE,arabiensis,1,8
366,8753954,13,14,STATE_MALE,arabiensis,1,8
