Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,arabiensis_AvailableHabitat,funestus_AvailableHabitat,gambiae_AvailableHabitat,arabiensis_EggCrowdingCorrection,funestus_EggCrowdingCorrection,gambiae_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived
940,340461476,1073,1352,60,379,913,1827,1618,29137,52480,26240,462,7,30,0,252,0,97,44,3,0,0,126.488,2328.26,130.209,0.0692154,0.0646204,0.0863029,7,8,-1
941,340461476,1073,1227,66,376,785,1704,1495,28796,37640,18820,397,9,5,1,51,0,132,44,0,0,0,288.322,2108.77,319.469,0.0359341,0.0526279,0.0275867,10,12,-2
942,340461476,1073,1364,52,381,931,1789,1448,28227,61440,30720,336,10,22,0,288,0,110,38,3,0,0,194.638,2392.87,205.709,0.131055,0.0626863,0.177483,10,8,2
943,340461476,1074,1340,51,402,887,1809,1417,27892,67320,33660,571,8,24,0,155,0,123,55,1,0,0,179.884,2441.74,179.427,0.0579281,0.0429137,0.0886679,8,10,-2
944,340461476,1074,1288,49,393,846,1793,1623,27352,55080,27540,412,13,6,0,136,0,137,47,4,0,0,147.5,2425.63,167.667,0.0249839,0.0463153,0.0242468,13,11,2
945,340461476,1074,1159,57,373,729,1658,1395,27500,44560,22280,336,11,9,1,48,0,129,47,1,0,0,106.321,1924.34,148.801,0.0819443,0.0473756,0.0806089,12,8,4
946,340461476,1074,1197,59,370,768,1680,1574,26259,75720,37860,408,5,24,0,196,0,115,42,1,0,0,72.9849,2669.64,107.872,0.0219671,0.0556168,0.0290627,5,11,-6
947,340461476,1074,1181,62,378,741,1652,1111,26554,53600,26800,425,9,22,2,142,0,112,44,2,0,0,103.378,1961.51,116.643,0.0106083,0.0419755,0.0205863,11,7,4
948,340461476,1074,1221,60,360,801,1732,967,25879,44400,22200,342,7,7,1,192,0,117,35,0,0,0,85.2916,2231.82,128.324,0.0587376,0.0406953,0.0320447,8,4,4
949,340461476,1074,1042,54,352,636,1568,1200,25424,53880,26940,421,7,28,1,0,0,124,50,5,0,0,114.511,2314.21,117.79,0.0263246,0.0598665,0.0330732,8,11,-3
950,340461476,1074,1169,58,334,777,1656,953,25064,57000,28500,279,9,11,0,250,0,92,30,1,0,0,144.17,2301.92,147.856,0.0163587,0.0566099,0.0196317,9,4,5
951,340461476,1075,1033,58,368,607,1505,1568,24465,45320,22660,439,3,12,0,0,0,89,41,6,0,0,90.8334,2530.76,140.26,0.0290665,0.0493128,0.027585,3,0,3
952,340461476,1075,1039,54,345,640,1462,1159,24988,58680,29340,284,11,19,0,138,0,103,28,1,0,0,163.341,1844.86,175.713,0.0261015,0.0667393,0.0357805,11,11,0
953,340461476,1075,1012,53,323,636,1434,1329,24316,39040,19520,301,13,17,1,103,0,97,30,3,0,0,152.393,2192.6,113.881,0.0248996,0.0409968,0.0246787,14,19,-5
954,340461476,1075,1011,53,343,615,1415,1274,24141,58760,29380,381,4,7,0,120,0,94,26,1,0,0,125.194,2055.88,78.2161,0.0359418,0.0691236,0.0369745,4,3,1
955,340461476,1075,1116,61,318,737,1538,962,23957,39440,19720,288,15,20,0,234,0,101,26,2,0,0,144.627,2076.82,194.92,0.0406475,0.0392942,0.0232786,15,14,1
956,340461476,1075,991,61,331,599,1369,1351,23700,42160,21080,416,6,7,0,0,0,89,36,0,0,0,29.7653,2093.25,55.1837,0.0296368,0.06787,0.0492221,6,5,1
957,340461476,1075,1044,62,307,675,1384,1382,23265,51800,25900,261,5,3,0,185,0,95,37,0,0,0,262.102,2106.87,262.002,0.00845604,0.0588654,0.0179168,5,5,0
958,340461476,1075,1033,68,308,657,1366,1451,23274,41000,20500,332,13,28,0,110,0,91,25,5,0,0,52.3186,2138.04,122.465,0.139416,0.0452895,0.0770593,13,18,-5
959,340461476,1075,998,63,305,630,1336,1489,23104,57880,28940,381,10,15,1,109,0,100,43,1,0,0,91.4624,1880.3,103.736,0.00902045,0.0696884,0.027094,11,10,1
960,340461476,1075,1040,61,309,670,1389,1418,22649,34040,17020,266,4,6,0,158,0,82,33,1,0,0,35.593,2020.78,47.1034,0.0254062,0.0371601,0.0281892,4,3,1
961,340461476,1075,1086,51,324,711,1407,1375,22259,50520,25260,365,11,26,1,165,0,81,36,2,0,0,115.191,2030.88,148.101,0.0317795,0.0662115,0.0196264,12,13,-1
962,340461476,1075,1065,53,314,698,1415,1261,22108,50680,25340,380,8,16,0,138,0,112,47,0,0,0,101.616,1978.05,116.241,0.015651,0.0556101,0.0223044,8,8,0
963,340461476,1076,1054,58,319,677,1375,1220,21851,35280,17640,285,7,11,0,110,0,91,29,1,0,0,86.5662,1929.48,115.518,0.0325693,0.044153,0.0421162,7,11,-4
964,340461476,1076,1061,61,323,677,1398,1547,21155,53560,26780,340,8,20,0,149,0,112,27,3,0,0,71.1816,2361.94,91.4243,0.0721385,0.0592593,0.0759989,8,9,-1
965,340461476,1076,1082,53,340,689,1418,1502,21298,51880,25940,380,7,15,0,145,0,93,30,1,0,0,38.8635,1950.32,32.1819,0.0101688,0.0594647,0.0133661,7,5,2
966,340461476,1076,1034,61,331,642,1392,1143,21319,38240,19120,318,4,9,0,96,0,108,36,0,0,0,95.5363,1672.85,96.5961,0.00796384,0.0455682,0.00766235,4,3,1
967,340461476,1076,975,49,333,593,1361,1076,20925,49520,24760,306,12,17,0,99,0,115,42,1,0,0,126.332,1960.3,127.146,0.0468315,0.0490285,0.0464404,12,12,0
968,340461476,1076,1085,63,322,700,1462,1169,20529,49400,24700,326,8,14,0,224,0,79,33,2,0,0,63.8243,2279.01,86.5826,0.0220859,0.0530959,0.0184806,8,10,-2
969,340461476,1076,1055,53,337,665,1447,1142,20711,43600,21800,402,12,6,0,129,0,104,54,1,0,0,62.1683,1817.66,105.187,0.0156432,0.0543657,0.0254655,12,6,6
970,340461476,1076,931,51,354,526,1313,1416,20338,42120,21060,313,0,17,0,0,0,90,32,2,0,0,42.7584,1955.66,100.732,0.0201845,0.0482394,0.0370377,0,0,0
971,340461476,1076,903,46,331,526,1305,1097,20478,45800,22900,225,6,7,0,92,0,92,27,1,0,0,67.3079,1550.98,47.4534,0.00742334,0.0624414,0.0199865,6,8,-2
972,340461476,1076,1013,52,319,642,1419,1281,19550,54440,27220,348,9,7,0,227,0,85,31,1,0,0,42.4334,2153.75,67.8151,0.0171704,0.0412494,0.0110872,9,11,-2
973,340461476,1076,991,47,329,615,1396,942,19883,41240,20620,398,5,18,0,103,0,88,36,1,0,0,30.9028,1554.2,65.0032,0.0200158,0.0436334,0.0229105,5,5,0
974,340461476,1076,980,49,305,626,1375,1222,19061,29240,14620,233,6,9,0,115,0,100,25,1,0,0,94.2015,2116.81,128.891,0.0058528,0.0486295,0.0162508,6,6,0
975,340461476,1076,865,42,316,507,1236,1093,19530,44640,22320,321,4,10,0,8,0,89,33,1,0,0,44.6772,1506.61,36.6415,0.0428189,0.0868968,0.0480936,4,3,1
976,340461476,1076,994,52,293,649,1380,800,18953,55040,27520,268,4,18,0,246,0,92,24,1,0,0,28.7797,1836.78,16.5332,0.017452,0.0377786,0.0166552,4,3,1
977,340461476,1076,864,51,296,517,1264,1308,18481,31360,15680,364,5,8,0,0,0,94,36,0,0,0,77.9065,2029.02,75.5629,0.00549231,0.039654,0.00475092,5,4,1
978,340461476,1076,942,53,268,621,1350,1135,18506,41560,20780,206,4,4,0,191,0,90,22,1,0,0,124.148,1834.31,107.831,0.047504,0.0748162,0.0290627,4,3,1
979,340461476,1076,819,51,270,498,1236,1366,18421,39000,19500,351,14,17,0,0,0,88,35,0,0,0,118.22,1900.82,146.245,0.0940512,0.0479683,0.0539153,14,12,2
980,340461476,1076,813,49,251,513,1228,1320,18601,46640,23320,230,9,6,0,119,0,93,32,0,0,0,34.1245,1642.12,-2.30603,0.0284183,0.059105,0.0545689,9,6,3
981,340461476,1076,895,46,246,603,1321,1433,17800,28000,14000,244,2,2,0,192,0,79,31,0,0,0,45.7631,2118.52,52.959,0.0133299,0.0412593,0,2,3,-1
982,340461476,1076,895,43,277,575,1305,1399,17943,48520,24260,404,7,12,0,119,0,73,45,1,0,0,72.2031,1728.5,78.0035,0.0817198,0.0806134,0.0456543,7,10,-3
983,340461476,1076,915,37,276,602,1291,1048,18093,31240,15620,255,10,15,0,120,0,69,29,2,0,0,27.7248,1452.49,38.361,0.020748,0.0409985,0.0270846,10,9,1
984,340461476,1076,912,48,267,597,1280,993,17591,32440,16220,270,6,3,0,114,0,89,28,0,0,0,33.6283,1699.83,58.0314,0.01824,0.0550184,0.0115545,6,7,-1
985,340461476,1076,979,51,260,668,1356,805,17384,52040,26020,354,6,7,0,200,0,99,33,1,0,0,48.5657,1681.86,67.1842,0.0311373,0.0554775,0.0805992,6,13,-7
986,340461476,1076,964,51,288,625,1350,1011,16922,34760,17380,347,5,8,0,106,0,91,29,1,0,0,17.5108,1933.05,7.45648,0.0137971,0.0369153,0.0226974,5,7,-2
987,340461476,1076,849,56,284,509,1227,907,17234,35480,17740,263,5,7,0,0,0,92,23,0,0,0,207.531,1554.9,234.812,0.00653388,0.0676839,0.00211832,5,5,0
988,340461476,1076,814,48,269,497,1201,984,17340,46560,23280,230,7,8,1,81,0,92,23,1,0,0,59.7288,1651.06,63.5875,0.108089,0.0468907,0.58703,8,7,1
989,340461476,1076,828,51,266,511,1205,1261,16891,46760,23380,294,8,12,2,114,0,75,25,0,0,0,59.342,1898.22,79.0467,0.0204551,0.0394612,0.0353264,10,5,5
990,340461476,1076,897,62,256,579,1257,1126,16891,35600,17800,276,2,4,0,176,0,77,30,0,0,0,121.241,1753.81,116.045,0.0251449,0.0455866,0.0286401,2,0,2
991,340461476,1076,769,54,259,456,1137,1650,16738,31640,15820,308,12,8,1,0,0,90,37,1,0,0,36.2941,1827.7,54.549,0.0496888,0.0541301,0.152691,13,18,-5
992,340461476,1076,793,55,244,494,1148,1549,16825,40760,20380,201,14,4,0,109,0,67,18,0,0,0,139.557,1664.31,161.841,0.0197251,0.0632861,0.0592923,14,13,1
993,340461476,1076,861,47,250,564,1239,1393,16868,33880,16940,265,2,4,0,185,0,88,28,1,0,0,22.6703,1624.55,44.6336,0.0670948,0.0464891,0.0561949,2,1,1
994,340461476,1076,833,45,241,547,1230,1046,16943,38280,19140,336,11,12,0,100,0,98,28,2,0,0,15.9209,1297.52,48.1343,0.0131804,0.0511508,0.111584,11,14,-3
995,340461476,1076,923,40,232,651,1338,1061,16059,27800,13900,222,7,3,1,196,0,84,22,0,0,0,136.073,2009.85,120.97,0.00674614,0.0370297,0.054698,8,12,-4
996,340461476,1076,890,56,235,599,1296,1137,16429,33560,16780,334,4,3,0,83,0,85,30,1,0,0,30.9138,1590.93,13.2374,0.0971947,0.0840237,0.048778,4,5,-1
997,340461476,1076,900,54,235,611,1312,1117,16108,48520,24260,305,9,5,0,131,0,94,27,0,0,0,172.052,1766.45,192.613,0.0234195,0.050861,0.013789,9,7,2
998,340461476,1076,795,52,238,505,1199,1378,16361,28840,14420,252,8,4,1,0,0,75,29,1,0,0,70.0223,1589.84,70.4692,0.0843391,0.0398568,0.0891727,9,5,4
999,340461476,1076,883,59,215,609,1235,1162,16274,45600,22800,219,4,5,0,199,0,85,25,1,0,0,42.3727,1511.88,25.1918,0.050016,0.0623957,0.0359537,4,1,3
1000,340461476,1077,890,58,232,600,1215,1513,15657,42920,21460,380,13,4,0,129,0,80,41,1,0,0,90.3555,1932.55,107.284,0.0321005,0.03516,0.0196811,13,11,2
1001,340461476,1077,897,57,226,614,1230,1402,16032,33840,16920,279,11,2,0,116,0,84,25,0,0,0,56.5457,1565.07,91.4951,0.0806746,0.0491995,0.042573,11,8,3
1002,340461476,1077,909,65,209,635,1257,1338,15904,29880,14940,250,5,7,0,117,0,87,18,0,0,0,32.6509,1558.17,32.3899,0.0471214,0.0514824,0.040846,5,4,1
1003,340461476,1078,885,64,230,591,1241,1349,15746,51840,25920,347,7,7,0,88,0,78,34,0,0,0,75.9547,1548.52,71.0607,0.0429618,0.0554902,0.0311441,7,8,-1
1004,340461476,1079,1005,61,233,711,1350,1118,15517,39720,19860,260,6,8,0,226,0,81,25,0,0,0,28.4169,1627.78,21.9077,0.0949433,0.0313975,0.0413143,6,4,2
1005,340461476,1078,970,61,259,650,1317,1209,15378,36360,18180,363,9,5,0,90,0,90,35,0,0,0,144.736,1552.88,175.151,0.013156,0.0459825,0.0101424,9,16,-7
1006,340461476,1078,945,62,260,623,1295,1199,15442,48920,24460,321,8,2,0,106,0,103,28,0,0,0,34.8657,1551.07,53.5174,0.109648,0.0464935,0.106799,8,11,-3
1007,340461476,1078,956,64,251,641,1255,1255,15279,36720,18360,269,6,6,0,124,0,76,35,2,0,0,48.3658,1543.53,57.0731,0.0264134,0.0341045,0.0252441,6,10,-4
1008,340461476,1078,926,62,261,603,1254,1268,15045,49600,24800,350,11,6,0,117,0,101,45,1,0,0,36.4201,1562.69,47.4668,0.0232528,0.0467169,0.0356707,11,13,-2
1009,340461476,1078,926,59,258,609,1296,1628,14576,43520,21760,310,6,4,0,130,0,98,31,1,0,0,98.5084,1795.64,88.3426,0.0211745,0.0341198,0.0228206,6,7,-1
1010,340461476,1078,934,60,256,618,1286,1574,14766,34120,17060,278,7,6,0,122,0,86,28,0,0,0,27.4818,1513.51,37.8686,0.144865,0.043206,0.0690176,7,10,-3
1011,340461476,1078,940,53,250,637,1258,1410,14641,44800,22400,321,7,7,0,127,0,88,31,2,0,0,44.2464,1423.83,59.2738,0.0180801,0.0484477,0.0278446,7,10,-3
1012,340461476,1078,946,56,257,633,1267,1011,14632,41400,20700,302,4,5,0,139,0,91,41,1,0,0,8.98364,1273.86,23.4262,0.0409689,0.0340303,0.0315286,4,2,2
1013,340461476,1078,1082,46,271,765,1373,844,14218,39960,19980,309,5,12,0,264,0,87,39,2,0,0,86.3392,1477.96,92.2657,0.0172762,0.0316251,0.0390437,5,5,0
1014,340461476,1079,1048,45,297,706,1374,1248,13741,44240,22120,441,6,12,0,101,0,95,40,0,0,0,107.834,1873.03,106.483,0.0322161,0.0438304,0.0259173,6,5,1
1015,340461476,1079,1002,41,286,675,1328,1332,14178,39560,19780,292,7,2,0,82,0,90,38,0,0,0,61.6265,1426.43,58.5849,0.103687,0.0447238,0.0806686,7,7,0
1016,340461476,1079,874,38,268,568,1225,1511,14087,43640,21820,287,3,9,0,0,0,97,30,1,0,0,103.848,1462.46,101.72,0.0810875,0.0379371,0.0488207,3,1,2
1017,340461476,1079,912,42,262,608,1233,1504,14000,60680,30340,302,1,6,0,148,0,80,30,0,0,0,90.5256,1544.45,79.4729,0.0341606,0.0393981,0.0292299,1,0,1
1018,340461476,1079,1039,44,256,739,1338,1270,14119,36000,18000,307,5,4,0,235,0,85,23,0,0,0,87.1188,1419.12,103.799,0.0293914,0.0281423,0.029218,5,5,0
1019,340461476,1079,1005,50,271,684,1339,1271,14004,41240,20620,403,8,10,0,109,0,92,51,0,0,0,128.89,1558.05,127.989,0.544493,0.0400429,0.259497,8,3,5
1020,340461476,1079,985,59,264,662,1329,1233,14120,40320,20160,293,7,8,0,106,0,96,30,0,0,0,24.9106,1389.65,61.2341,0.0495731,0.043521,0.0450665,7,4,3
1021,340461476,1079,1028,69,256,703,1331,1629,13495,42240,21120,298,5,6,0,158,0,89,26,0,0,0,111.69,1842.97,95.7672,0.0132503,0.0382613,0.028884,5,0,5
1022,340461476,1079,990,66,273,651,1332,1588,13975,52680,26340,390,11,10,1,118,0,111,44,1,0,0,53.2205,1330.25,55.4673,0.116344,0.0455279,0.119709,12,9,3
1023,340461476,1079,1005,67,269,669,1329,1544,13780,40360,20180,296,12,8,1,132,0,85,32,0,0,0,74.5278,1365,69.8087,0.0152933,0.0284485,0.0227325,13,9,4
1024,340461476,1079,986,69,277,640,1306,1533,13738,41560,20780,316,9,6,0,110,0,92,37,0,0,0,81.0477,1358.92,109.053,0.0326876,0.037336,0.0459267,9,17,-8
1025,340461476,1079,1094,69,287,738,1453,1642,13174,54560,27280,361,11,6,0,244,0,90,46,0,0,0,87.9755,1857.09,100.417,0.072364,0.0340751,0.194737,11,12,-1
1026,340461476,1079,1056,71,289,696,1432,1594,13628,40880,20440,410,18,10,1,113,0,111,39,1,0,0,48.8565,1335.72,24.9517,0.0328267,0.037261,0.0492241,19,22,-3
1027,340461476,1079,1053,80,277,696,1428,1515,13465,41040,20520,301,10,6,0,121,0,96,28,0,0,0,6.0697,1308.08,16.633,0.0271425,0.0352247,0.0215101,10,7,3
1028,340461476,1079,1028,77,279,672,1409,1594,13085,47880,23940,335,13,6,0,108,0,102,31,0,0,0,84.5381,1461.77,102.931,0.00399323,0.0334036,0.0462028,13,11,2
1029,340461476,1080,1132,79,268,785,1541,1434,13045,52920,26460,347,13,8,0,249,0,102,43,0,0,0,27.2701,1434.79,34.8557,0.0469656,0.0328045,0.0677179,13,13,0
1030,340461476,1081,1105,76,288,741,1511,1444,12878,43240,21620,421,6,6,0,120,0,100,46,1,0,0,58.3414,1415.85,69.046,0.0128632,0.029571,0.0152876,6,4,2
1031,340461476,1081,1061,83,276,702,1490,1982,12303,46960,23480,324,16,9,1,109,0,120,33,0,0,0,101.27,1823.17,99.7442,0.034727,0.0345328,0.123296,17,16,1
1032,340461476,1081,1048,101,242,705,1489,1994,12722,46200,23100,315,11,7,0,140,0,116,36,1,0,0,22.689,1394.5,26.7656,0.0436508,0.0422421,0.0673947,11,12,-1
1033,340461476,1081,1046,102,254,690,1516,1964,12483,54520,27260,391,15,4,1,154,0,106,50,0,0,0,123.505,1470.19,132.006,0.0118172,0.0327654,0.0155614,16,22,-6
1034,340461476,1081,1050,99,256,695,1509,1928,12607,44040,22020,349,14,10,0,137,0,96,36,1,0,0,625.598,2067.86,739.664,0.0643256,0.0285584,0.117862,14,9,5
1035,340461476,1081,1231,98,271,862,1682,2145,13811,41120,20560,322,9,4,1,308,0,90,37,0,0,0,146.462,2088.09,145.514,0.223428,0.0515418,0.660414,10,16,-6
1036,340461476,1082,1215,95,297,823,1700,1659,14885,50600,25300,513,12,15,1,145,0,112,48,1,0,0,617.461,1660.31,743.401,0.13077,0.0540396,0.106995,13,17,-4
1037,340461476,1082,1205,94,300,811,1717,2014,15552,49160,24580,367,12,5,0,146,0,118,38,0,0,0,842.715,2811.06,914.573,0.275652,0.0355985,0.43221,12,7,5
1038,340461476,1082,1171,91,299,781,1704,2240,17937,43680,21840,326,13,14,0,121,0,115,37,3,0,0,159.976,1793.58,180.862,0.345375,0.062859,0.457286,13,12,1
1039,340461476,1081,1347,97,292,958,1878,1750,17942,70680,35340,442,11,12,1,345,0,113,53,3,0,0,92.6365,1583.07,99.707,0.148126,0.0439602,0.100479,12,13,-1
1040,340461476,1081,1161,97,312,752,1683,2535,16981,49200,24600,528,12,14,1,5,0,141,49,1,0,0,863.648,2999.93,964.831,0.0206778,0.0252081,0.0293256,13,17,-4
1041,340461476,1081,1296,93,293,910,1805,2235,19636,46880,23440,233,10,6,0,268,0,106,25,2,0,0,461.702,2021.3,486.225,0.440637,0.0684917,0.280474,10,12,-2
1042,340461476,1081,1367,95,296,976,1852,1556,20843,58960,29480,507,15,19,2,231,0,99,59,2,0,0,280.347,1300,306.274,0.206117,0.0470945,0.282689,17,21,-4
1043,340461476,1081,1340,99,317,924,1830,1577,20280,76240,38120,579,15,16,0,144,0,110,61,0,0,0,84.0647,1769.48,129.405,0.0898548,0.0245097,0.109384,15,12,3
1044,340461476,1081,1532,110,299,1123,2000,1364,19715,33480,16740,288,10,5,0,329,0,108,29,0,0,0,601.653,2391.61,661.503,0.0187644,0.0260218,0.0344162,10,10,0
1045,340461476,1081,1467,112,318,1037,1998,1341,20982,70480,35240,604,12,15,0,159,0,159,64,1,0,0,125.011,1852.23,171.123,0.429752,0.0791922,0.351863,12,5,7
1046,340461476,1082,1271,114,331,826,1803,1675,20568,80880,40440,541,17,8,0,0,0,143,52,1,0,0,77.3528,1633.95,47.0588,0.0306399,0.028869,0.0763942,17,15,2
1047,340461476,1082,1299,111,312,876,1779,2205,19417,38920,19460,189,15,8,0,172,0,126,16,2,0,0,526.953,2239.7,629.059,0.0154706,0.0233689,0.00789578,15,16,-1
1048,340461476,1082,1314,111,339,864,1785,2328,20356,82880,41440,564,15,13,1,196,0,106,73,2,0,0,292.854,2103.27,412.727,0.215964,0.0654119,0.28083,16,20,-4
1049,340461476,1083,1225,115,327,783,1777,2719,20426,70120,35060,506,15,6,0,117,0,141,65,0,0,0,329.096,1786.05,343.995,0.0659582,0.0279691,0.127385,15,14,1
1050,340461476,1083,1266,108,314,844,1728,3585,19655,25120,12560,229,11,3,1,177,0,118,17,1,0,0,565.527,2400.33,667.474,0.0991252,0.0286043,0.078898,12,8,4
1051,340461476,1083,1441,103,321,1017,1870,3222,20682,73440,36720,511,13,18,0,348,0,122,50,1,0,0,394.95,2243.69,499.611,0.706908,0.104181,0.521464,13,11,2
1052,340461476,1083,1502,110,335,1057,1942,2908,21369,66640,33320,597,14,39,1,251,0,135,55,0,0,0,201.475,1855.86,210.528,0.0922781,0.033548,0.219128,15,15,0
1053,340461476,1083,1622,108,340,1174,2050,3532,20098,32280,16140,374,15,9,0,301,0,140,41,0,0,0,1100.33,3026.79,1182.03,0.0547487,0.0317566,0.046577,15,14,1
1054,340461476,1083,1885,116,337,1432,2301,3163,21658,69640,34820,584,17,32,0,475,0,142,69,1,0,0,995.406,2118.8,593.451,1,0.0978909,1,17,19,-2
1055,340461476,1083,1858,122,385,1351,2301,2945,22761,87080,43540,771,22,71,0,238,0,176,82,7,0,0,121.132,1748.33,178.924,0.165901,0.0344856,0.269751,22,20,2
1056,340461476,1083,1797,102,408,1287,2269,2886,22035,53440,26720,445,13,16,0,171,0,172,58,2,0,0,482.804,2353.32,585.226,0.0103003,0.0281444,0.0135549,13,15,-2
1057,340461476,1083,2045,92,431,1522,2568,1636,23343,82040,41020,535,11,24,2,485,0,172,62,3,0,0,325.118,1575.75,397.687,0.177501,0.0484221,0.27605,13,20,-7
1058,340461476,1085,2087,98,506,1483,2599,1879,22376,110560,55280,894,20,82,0,326,0,195,78,11,0,0,766.599,2655.19,799.554,0.036778,0.025514,0.0347628,20,22,-2
1059,340461476,1085,2000,96,528,1376,2550,1902,23954,62160,31080,551,8,35,0,180,0,197,65,5,0,0,273.833,1962.43,271.591,0.0427789,0.0358228,0.0431724,8,7,1
1060,340461476,1085,1916,89,517,1310,2490,1838,23788,71760,35880,493,10,25,1,166,0,191,56,3,0,0,144.749,1852.31,187.942,0.0514723,0.0369155,0.073802,11,16,-5
1061,340461476,1085,1665,96,539,1030,2241,2631,22669,133720,66860,748,24,61,1,0,0,178,70,3,0,0,277.875,2134.87,327.861,0.0219316,0.0325882,0.0225892,25,23,2
1062,340461476,1086,1800,108,512,1180,2341,2458,22416,73120,36560,354,6,21,0,323,0,152,34,2,0,0,205.703,1968.6,180.559,0.0123172,0.0247665,0.0131354,6,6,0
1063,340461476,1086,1759,103,519,1137,2301,2597,21874,70120,35060,592,20,35,0,205,0,177,67,2,0,0,242.437,1979,274.708,0.0216075,0.0357928,0.0209952,20,14,6
1064,340461476,1086,1692,118,507,1067,2276,2991,21290,108480,54240,676,26,49,1,161,0,168,56,4,0,0,275.955,2106.46,325.061,0.0288615,0.03706,0.0330177,27,22,5
1065,340461476,1086,1840,132,464,1244,2388,2903,21153,49720,24860,366,9,20,0,350,0,162,38,2,0,0,161.248,1976.1,149.386,0.0160439,0.0282671,0.019395,9,9,0
1066,340461476,1086,1800,132,471,1197,2398,2773,20824,82400,41200,660,19,53,1,255,0,201,85,9,0,0,160.802,2036.61,182.224,0.0268746,0.0526118,0.024251,20,17,3
1067,340461476,1086,1770,134,458,1178,2427,1998,21306,94400,47200,662,24,38,1,235,0,184,77,4,0,0,247.302,1502.82,324.225,0.0133556,0.034707,0.0156014,25,18,7
1068,340461476,1086,1885,161,427,1297,2528,3212,19357,49840,24920,418,11,28,2,316,0,152,44,5,0,0,378.729,2671.43,460.588,0.0211009,0.0216795,0.0242683,13,12,1
1069,340461476,1086,1925,164,448,1313,2576,2336,21011,92040,46020,689,24,55,2,275,0,171,60,4,0,0,186.236,1470.35,215.04,0.0816226,0.0643407,0.12516,26,23,3
1070,340461476,1086,1901,157,468,1276,2569,2164,20408,91360,45680,659,30,45,4,211,0,164,63,8,0,0,333.818,2125.7,360.354,0.0130417,0.0225376,0.0171757,34,31,3
1071,340461476,1086,1681,166,461,1054,2361,2741,20374,61920,30960,462,21,32,2,0,0,160,56,4,0,0,555.791,2473.9,713.879,0.0292823,0.0319174,0.0269726,23,23,0
1072,340461476,1087,2151,160,451,1540,2819,2820,20521,106040,53020,483,16,46,2,676,0,153,52,1,0,0,421.162,2477.92,334.513,0.0759277,0.0501602,0.135204,18,22,-4
1073,340461476,1087,1850,154,513,1183,2541,3224,21074,94160,47080,979,34,75,2,0,0,207,87,7,0,0,1004.33,2801.81,1054.59,0.0244293,0.0343582,0.0200548,36,26,10
1074,340461476,1086,1814,154,460,1200,2473,3137,23392,63320,31660,296,16,16,0,177,0,178,34,1,0,0,-93.2097,1864.68,-41.4551,0.0874849,0.040003,0.0834324,16,16,0
1075,340461476,1086,1835,150,442,1243,2519,2332,23028,71880,35940,467,20,41,0,260,0,187,46,6,0,0,463.635,2010.68,561.484,0,0.036939,0,20,25,-5
1076,340461476,1086,2136,158,471,1507,2870,2260,22640,143320,71660,861,29,63,4,566,0,174,85,6,0,0,383.331,2879.01,433.367,0.0392911,0.0410679,0.0504931,33,29,4
1077,340461476,1086,2091,155,501,1435,2836,2267,23549,43520,21760,656,15,57,0,226,0,207,56,8,0,0,81.0596,1905.77,122.622,0.018394,0.0290574,0.01852,15,16,-1
1078,340461476,1087,2002,134,497,1371,2748,2456,22575,64000,32000,485,24,31,2,192,0,215,61,5,0,0,228.802,2269.32,297.669,0.0163427,0.0545752,0.0336873,26,24,2
1079,340461476,1087,1702,156,482,1064,2495,2879,22635,121800,60900,750,30,40,1,0,0,198,98,4,0,0,118.622,1956.91,107.914,0.0276331,0.0465024,0.0430158,31,29,2
1080,340461476,1087,1954,159,470,1325,2725,2400,21966,96480,48240,440,14,36,1,448,0,147,48,1,0,0,143.121,2066.2,168.912,0.00741389,0.0226704,0.00553974,15,12,3
1081,340461476,1087,1908,159,489,1260,2693,2319,21727,66720,33360,675,26,41,1,221,0,202,58,7,0,0,2074.5,3872.44,2284.34,0.009516,0.0307653,0.0118286,27,36,-9
1082,340461476,1087,1886,135,491,1260,2715,2568,26825,95280,47640,632,23,42,1,249,0,206,62,3,0,0,939.988,3180.62,1011.77,0.246965,0.0749891,0.341967,24,24,0
1083,340461476,1088,1898,151,469,1278,2662,2382,28961,63600,31800,502,13,40,0,231,0,165,49,5,0,0,197.695,2037.77,239.439,0.0851439,0.0447218,0.0771162,13,11,2
1084,340461476,1088,1863,151,472,1240,2640,2459,27764,93720,46860,628,18,29,3,235,0,194,72,4,0,0,132.514,2282.52,113.017,0.0191565,0.0476115,0.0228473,21,21,0
1085,340461476,1088,1796,118,494,1184,2545,2866,26484,92080,46040,635,32,39,0,198,0,184,79,2,0,0,287.573,2410.4,419.192,0.0143414,0.0303365,0.0122312,32,37,-5
