Year, NodeId, IP_Key:Accessibility, HasIntervention:Delayed_Intervention_Test_On_ANC, On_Art_Dim, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Transmitters
2004.5,4,Yes,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,Yes,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,0,10,24,9,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,0,20,13,7,0,0,1,1,0,0,0,0,0,0
2004.5,4,No,0,0,30,14,7,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,0,40,13,6,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,0,50,3,1,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,0,60,4,1,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,0,70,4,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,4,No,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,0,0,0,129,4,0,0,0,0,11,124,3,0,5,0
2004.5,3,Yes,0,0,10,109,37,0,0,1,1,13,13,3,3,4,0
2004.5,3,Yes,0,0,20,56,16,0,0,0,0,15,17,0,0,10,0
2004.5,3,Yes,0,0,30,53,19,0,0,0,0,4,14,0,0,1,0
2004.5,3,Yes,0,0,40,45,12,0,0,0,0,0,5,0,0,0,0
2004.5,3,Yes,0,0,50,21,7,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,0,0,70,6,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,0,0,80,3,0,0,0,1,0,0,0,0,1,0,0
2004.5,3,Yes,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,0,1,10,2,2,0,2,0,0,2,2,2,0,0,0
2004.5,3,Yes,0,1,20,33,33,0,33,0,0,33,33,33,0,0,0
2004.5,3,Yes,0,1,30,29,29,0,29,0,0,29,29,29,0,0,0
2004.5,3,Yes,0,1,40,17,17,0,17,0,0,17,17,17,0,0,0
2004.5,3,Yes,0,1,50,13,13,0,13,0,0,13,13,13,0,0,0
2004.5,3,Yes,0,1,60,11,11,0,11,1,0,11,11,11,0,0,0
2004.5,3,Yes,0,1,70,1,1,0,1,0,0,1,1,1,0,0,0
2004.5,3,Yes,0,1,80,2,2,0,2,0,0,2,2,2,0,0,0
2004.5,3,Yes,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,Yes,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,0,0,47,3,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,0,10,32,8,0,0,1,1,0,0,0,0,0,0
2004.5,3,No,0,0,20,27,6,0,0,1,1,0,0,0,0,0,0
2004.5,3,No,0,0,30,16,4,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,0,40,13,3,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,0,50,9,3,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,0,60,4,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,3,No,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,0,0,0,125,3,0,0,0,0,12,122,3,1,9,0
2004.5,2,Yes,0,0,10,78,18,0,0,1,1,5,7,1,1,6,0
2004.5,2,Yes,0,0,20,82,25,0,0,0,0,20,27,0,0,11,0
2004.5,2,Yes,0,0,30,56,18,0,0,0,0,0,13,0,0,2,0
2004.5,2,Yes,0,0,40,40,11,0,0,0,0,0,7,0,4,0,0
2004.5,2,Yes,0,0,50,24,4,0,0,0,0,0,2,0,0,0,0
2004.5,2,Yes,0,0,60,17,5,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,0,0,70,7,1,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,0,0,80,3,2,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,0,1,10,3,3,0,3,0,0,3,3,3,0,0,0
2004.5,2,Yes,0,1,20,31,31,0,31,0,0,31,31,31,0,0,0
2004.5,2,Yes,0,1,30,34,34,0,34,0,0,34,34,34,0,0,0
2004.5,2,Yes,0,1,40,13,13,0,13,0,0,13,13,13,0,0,0
2004.5,2,Yes,0,1,50,20,20,0,20,0,0,20,20,20,0,0,0
2004.5,2,Yes,0,1,60,16,16,0,16,1,1,16,16,16,0,0,0
2004.5,2,Yes,0,1,70,9,9,0,9,0,0,9,9,9,0,0,0
2004.5,2,Yes,0,1,80,2,2,0,2,1,0,2,2,2,0,0,0
2004.5,2,Yes,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,Yes,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,10,18,2,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,20,22,9,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,30,21,9,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,40,13,2,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,50,11,1,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,60,6,1,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,70,1,1,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,2,No,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,0,0,0,123,5,1,0,1,0,16,114,2,0,8,0
2004.5,1,Yes,0,0,10,100,26,0,0,0,0,13,13,0,1,7,0
2004.5,1,Yes,0,0,20,68,19,0,0,0,0,15,27,0,1,3,0
2004.5,1,Yes,0,0,30,55,9,0,0,0,0,5,13,0,1,2,0
2004.5,1,Yes,0,0,40,37,13,0,0,0,0,0,7,0,1,0,0
2004.5,1,Yes,0,0,50,21,5,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,0,0,60,16,1,0,0,2,0,0,0,0,0,0,0
2004.5,1,Yes,0,0,70,5,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,0,1,10,4,4,0,4,0,0,4,4,4,0,0,0
2004.5,1,Yes,0,1,20,35,35,0,35,0,0,35,35,35,0,0,0
2004.5,1,Yes,0,1,30,32,32,0,32,1,1,32,32,32,0,0,0
2004.5,1,Yes,0,1,40,27,27,0,27,0,0,27,27,27,0,0,0
2004.5,1,Yes,0,1,50,17,17,0,17,0,0,17,17,17,0,0,0
2004.5,1,Yes,0,1,60,10,10,0,10,0,0,10,10,10,0,0,0
2004.5,1,Yes,0,1,70,2,2,0,2,0,0,2,2,2,0,0,0
2004.5,1,Yes,0,1,80,2,2,0,2,0,0,2,2,2,0,0,0
2004.5,1,Yes,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,Yes,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,10,32,16,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,20,26,7,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,30,15,5,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,40,16,5,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,50,9,3,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,80,2,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,No,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,0,0,0,138,3,0,0,1,0,15,137,3,1,7,0
2005,4,Yes,0,0,10,103,21,0,0,0,0,15,18,3,1,9,0
2005,4,Yes,0,0,20,54,12,0,0,0,0,16,19,0,0,15,0
2005,4,Yes,0,0,30,48,13,0,0,0,0,2,11,1,3,0,0
2005,4,Yes,0,0,40,36,8,0,0,0,0,1,8,0,0,0,0
2005,4,Yes,0,0,50,22,6,0,0,0,0,0,0,0,1,0,0
2005,4,Yes,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,0,0,70,4,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,0,0,80,4,2,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,0,1,10,2,2,0,2,0,0,2,2,2,0,0,0
2005,4,Yes,0,1,20,22,22,0,22,0,0,22,22,22,0,0,0
2005,4,Yes,0,1,30,35,35,0,35,0,0,35,35,35,0,0,0
2005,4,Yes,0,1,40,21,21,0,21,0,0,21,21,21,0,0,0
2005,4,Yes,0,1,50,17,17,0,17,0,0,17,17,17,0,0,0
2005,4,Yes,0,1,60,16,16,0,16,0,0,16,16,16,0,0,0
2005,4,Yes,0,1,70,4,4,0,4,0,0,4,4,4,0,0,0
2005,4,Yes,0,1,80,1,1,0,1,0,0,1,1,1,0,0,0
2005,4,Yes,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,Yes,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,0,10,29,11,0,0,1,1,0,0,0,0,0,0
2005,4,No,0,0,20,22,9,0,0,1,1,0,0,0,0,0,0
2005,4,No,0,0,30,11,7,0,0,1,1,0,0,0,0,0,0
2005,4,No,0,0,40,18,6,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,0,50,9,0,0,0,1,1,0,0,0,0,0,0
2005,4,No,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2005,4,No,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0
