,Year, NodeId, Gender, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Currently (TRANSITORY),Currently (INFORMAL),Currently (MARITAL),Currently (COMMERCIAL),Ever (TRANSITORY),Ever (INFORMAL),Ever (MARITAL),Ever (COMMERCIAL),Considering (TRANSITORY),Considering (INFORMAL),Considering (MARITAL),Considering (COMMERCIAL),Available for Relationship (TRANSITORY),Available for Relationship (INFORMAL),Available for Relationship (MARITAL),Available for Relationship (COMMERCIAL),Has Concurrent Partners,Current Partners,Lifetime Partners,Has Debuted,Had First Coital Act,Ratio - Has Debuted,Ratio - First Coital Act,Target,Ratio - Considering (TRANSITORY),Ratio - Available for Relationship (TRANSITORY),In queue no partner
5882,1984.66,1,0,15,55,0,0,0,0,0,0,0,0,0,0,4,15,0,0,14,26,0,0,0,2,0,0,21,18,21,0,0,19,50,37,35,0.6727272727272727,0.6363636363636364,0.665211063,0.0,0.38181818181818183,21
5883,1984.66,1,0,20,33,0,0,0,0,0,0,0,0,0,0,3,9,0,0,12,25,0,0,0,2,0,0,23,17,24,0,4,16,72,31,31,0.9393939393939394,0.9393939393939394,0.955583756,0.0,0.696969696969697,23
5884,1984.66,1,0,25,27,0,0,0,0,0,0,0,0,0,0,10,9,2,0,20,23,2,0,0,2,0,0,15,16,18,0,6,27,169,27,27,1.0,1.0,1.0,0.0,0.5555555555555556,15
5885,1984.66,1,0,30,29,0,0,0,0,0,0,0,0,0,0,3,8,3,0,19,29,4,0,0,0,1,0,21,17,20,0,4,16,184,29,29,1.0,1.0,1.0,0.0,0.7241379310344828,21
5886,1984.66,1,0,35,19,0,0,0,0,0,0,0,0,0,0,2,3,2,0,15,17,3,0,0,0,0,0,14,13,14,0,1,9,147,19,19,1.0,1.0,1.0,0.0,0.7368421052631579,14
5887,1984.66,1,0,40,23,0,0,0,0,0,0,0,0,0,0,4,3,3,0,22,21,4,0,0,0,0,0,15,15,11,0,2,13,247,23,23,1.0,1.0,1.0,0.0,0.6521739130434783,15
5888,1984.66,1,0,45,14,0,0,0,0,0,0,0,0,0,0,7,3,3,0,14,13,4,0,0,0,1,0,2,2,1,0,2,16,216,14,14,1.0,1.0,1.0,0.0,0.14285714285714285,2
5889,1984.66,1,0,50,48,0,0,0,0,0,0,0,0,0,0,3,5,17,0,42,45,30,0,0,0,0,0,26,25,23,0,1,26,463,48,48,1.0,1.0,1.0,0.0,0.5416666666666666,26
5890,1984.66,1,1,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5891,1984.66,1,1,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5892,1984.66,1,1,15,51,0,0,0,0,0,0,0,0,0,0,2,22,0,0,10,30,0,0,0,0,0,0,19,10,20,0,1,26,55,37,37,0.7254901960784313,0.7254901960784313,0.768916155,0.0,0.37254901960784315,19
5893,1984.66,1,1,20,39,0,0,0,0,0,0,0,0,0,0,9,12,0,0,20,34,0,0,12,0,0,0,14,17,20,0,4,24,121,39,38,1.0,0.9743589743589743,0.988976378,0.3076923076923077,0.358974358974359,2
5894,1984.66,1,1,25,38,0,0,0,0,0,0,0,0,0,0,10,5,2,0,31,38,2,0,20,2,6,0,13,18,15,0,3,18,191,38,38,1.0,1.0,1.0,0.5263157894736842,0.34210526315789475,-7
5895,1984.66,1,1,30,36,0,0,0,0,0,0,0,0,0,0,5,14,7,0,26,35,8,0,1,8,4,0,5,3,3,0,3,28,259,36,36,1.0,1.0,1.0,0.027777777777777776,0.1388888888888889,4
5896,1984.66,1,1,35,24,0,0,0,0,0,0,0,0,0,0,1,2,3,0,21,21,3,0,1,6,0,0,14,11,12,0,0,6,198,24,24,1.0,1.0,1.0,0.041666666666666664,0.5833333333333334,13
5897,1984.66,1,1,40,17,0,0,0,0,0,0,0,0,0,0,4,4,5,0,15,16,7,0,2,7,1,0,2,2,3,0,4,18,231,17,17,1.0,1.0,1.0,0.11764705882352941,0.11764705882352941,0
5898,1984.66,1,1,45,11,0,0,0,0,0,0,0,0,0,0,2,3,3,0,8,10,4,0,3,3,0,0,2,2,3,0,2,10,157,11,11,1.0,1.0,1.0,0.2727272727272727,0.18181818181818182,-1
5899,1984.66,1,1,50,52,0,0,0,0,0,0,0,0,0,0,2,0,10,0,38,43,22,0,11,8,2,0,32,27,30,0,0,12,359,52,52,1.0,1.0,1.0,0.21153846153846154,0.6153846153846154,21
5900,1984.75,1,0,0,213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5901,1984.75,1,0,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5902,1984.75,1,0,15,56,0,0,0,0,0,0,0,0,0,0,4,17,0,0,14,28,0,0,0,0,0,0,21,18,21,0,0,21,52,37,37,0.6607142857142857,0.6607142857142857,0.665211063,0.0,0.375,21
5903,1984.75,1,0,20,33,0,0,0,0,0,0,0,0,0,0,3,9,0,0,13,26,0,0,0,3,0,0,23,16,23,0,6,16,74,32,31,0.9696969696969697,0.9393939393939394,0.955583756,0.0,0.696969696969697,23
5904,1984.75,1,0,25,27,0,0,0,0,0,0,0,0,0,0,11,9,2,0,21,23,2,0,0,1,0,0,14,15,17,0,6,29,171,27,27,1.0,1.0,1.0,0.0,0.5185185185185185,14
5905,1984.75,1,0,30,29,0,0,0,0,0,0,0,0,0,0,3,8,3,0,19,29,4,0,0,0,1,0,21,17,20,0,4,16,185,29,29,1.0,1.0,1.0,0.0,0.7241379310344828,21
5906,1984.75,1,0,35,19,0,0,0,0,0,0,0,0,0,0,2,3,2,0,15,17,3,0,0,0,0,0,15,13,14,0,1,8,147,19,19,1.0,1.0,1.0,0.0,0.7894736842105263,15
5907,1984.75,1,0,40,23,0,0,0,0,0,0,0,0,0,0,4,3,3,0,22,21,4,0,0,0,0,0,15,15,11,0,2,13,247,23,23,1.0,1.0,1.0,0.0,0.6521739130434783,15
5908,1984.75,1,0,45,14,0,0,0,1,0,0,0,0,0,0,5,3,3,0,14,13,4,0,0,0,1,0,2,2,1,0,2,14,216,14,14,1.0,1.0,1.0,0.0,0.14285714285714285,2
5909,1984.75,1,0,50,48,0,0,0,0,0,0,0,0,0,0,3,5,17,0,42,45,30,0,0,0,0,0,26,25,23,0,2,27,464,48,48,1.0,1.0,1.0,0.0,0.5416666666666666,26
5910,1984.75,1,1,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5911,1984.75,1,1,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5912,1984.75,1,1,15,52,0,0,0,1,0,0,0,0,0,0,2,24,0,0,10,30,0,0,0,0,0,0,16,8,17,0,1,28,57,39,37,0.75,0.7115384615384616,0.768916155,0.0,0.3076923076923077,16
5913,1984.75,1,1,20,38,0,0,0,0,0,0,0,0,0,0,11,11,0,0,19,33,0,0,9,0,0,0,15,16,19,0,3,23,116,38,37,1.0,0.9736842105263158,0.988976378,0.23684210526315788,0.39473684210526316,6
5914,1984.75,1,1,25,39,0,0,0,0,0,0,0,0,0,0,11,6,2,0,32,39,2,0,20,3,7,0,12,16,14,0,3,19,200,39,39,1.0,1.0,1.0,0.5128205128205128,0.3076923076923077,-8
5915,1984.75,1,1,30,34,0,0,0,0,0,0,0,0,0,0,4,13,7,0,25,33,8,0,1,8,4,0,5,3,3,0,3,26,247,34,34,1.0,1.0,1.0,0.029411764705882353,0.14705882352941177,4
5916,1984.75,1,1,35,26,0,0,0,0,0,0,0,0,0,0,1,4,3,0,22,23,3,0,1,6,0,0,14,11,12,0,0,8,211,26,26,1.0,1.0,1.0,0.038461538461538464,0.5384615384615384,13
5917,1984.75,1,1,40,17,0,0,0,0,0,0,0,0,0,0,4,4,5,0,15,16,7,0,1,7,2,0,3,2,2,0,4,18,232,17,17,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,2
5918,1984.75,1,1,45,11,0,0,0,0,0,0,0,0,0,0,2,3,3,0,8,10,4,0,3,3,0,0,2,2,3,0,2,10,157,11,11,1.0,1.0,1.0,0.2727272727272727,0.18181818181818182,-1
5919,1984.75,1,1,50,52,0,0,0,0,0,0,0,0,0,0,2,0,10,0,38,43,22,0,11,8,2,0,32,27,30,0,0,12,359,52,52,1.0,1.0,1.0,0.21153846153846154,0.6153846153846154,21
5920,1984.83,1,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5921,1984.83,1,0,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5922,1984.83,1,0,15,55,0,0,0,0,0,0,0,0,0,0,2,17,0,0,13,27,0,0,0,0,0,0,21,17,20,0,0,19,49,37,36,0.6727272727272727,0.6545454545454545,0.665211063,0.0,0.38181818181818183,21
5923,1984.83,1,0,20,34,0,0,0,0,0,0,0,0,0,0,3,12,0,0,14,29,0,0,0,1,0,0,25,17,25,0,6,19,81,33,33,0.9705882352941176,0.9705882352941176,0.955583756,0.0,0.7352941176470589,25
5924,1984.83,1,0,25,25,0,0,0,0,0,0,0,0,0,0,10,10,2,0,19,21,2,0,0,1,0,0,11,12,14,0,7,31,162,25,25,1.0,1.0,1.0,0.0,0.44,11
5925,1984.83,1,0,30,31,0,0,0,0,0,0,0,0,0,0,5,8,3,0,21,31,4,0,0,0,1,0,22,19,22,0,4,18,198,31,31,1.0,1.0,1.0,0.0,0.7096774193548387,22
5926,1984.83,1,0,35,18,0,0,0,0,0,0,0,0,0,0,1,3,2,0,14,16,3,0,0,0,0,0,15,13,14,0,1,7,139,18,18,1.0,1.0,1.0,0.0,0.8333333333333334,15
5927,1984.83,1,0,40,24,0,0,0,0,0,0,0,0,0,0,3,3,3,0,23,22,4,0,0,0,0,0,17,17,13,0,2,12,255,24,24,1.0,1.0,1.0,0.0,0.7083333333333334,17
5928,1984.83,1,0,45,12,0,0,0,0,0,0,0,0,0,0,5,3,3,0,12,11,3,0,0,0,1,0,1,1,1,0,2,14,196,12,12,1.0,1.0,1.0,0.0,0.08333333333333333,1
5929,1984.83,1,0,50,49,0,0,0,0,0,0,0,0,0,0,3,6,18,0,43,46,31,0,0,0,0,0,26,24,22,0,2,29,476,49,49,1.0,1.0,1.0,0.0,0.5306122448979592,26
5930,1984.83,1,1,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5931,1984.83,1,1,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5932,1984.83,1,1,15,52,0,0,0,0,0,0,0,0,0,0,2,26,0,0,9,30,0,0,0,0,0,0,15,6,16,0,1,30,57,39,37,0.75,0.7115384615384616,0.768916155,0.0,0.28846153846153844,15
5933,1984.83,1,1,20,39,0,0,0,0,0,0,0,0,0,0,8,12,0,0,20,34,0,0,9,0,0,0,16,16,19,0,4,23,121,39,38,1.0,0.9743589743589743,0.988976378,0.23076923076923078,0.41025641025641024,7
5934,1984.83,1,1,25,39,0,0,0,0,0,0,0,0,0,0,12,6,2,0,32,39,2,0,21,3,7,0,12,16,14,0,3,20,201,39,39,1.0,1.0,1.0,0.5384615384615384,0.3076923076923077,-9
5935,1984.83,1,1,30,34,0,0,0,0,0,0,0,0,0,0,4,15,7,0,25,33,8,0,2,6,4,0,4,3,3,0,3,28,249,34,34,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,2
5936,1984.83,1,1,35,26,0,0,0,0,0,0,0,0,0,0,1,4,3,0,22,23,3,0,1,6,0,0,14,11,12,0,0,8,211,26,26,1.0,1.0,1.0,0.038461538461538464,0.5384615384615384,13
5937,1984.83,1,1,40,17,0,0,0,0,0,0,0,0,0,0,4,4,5,0,15,16,7,0,1,7,2,0,4,2,2,0,3,17,232,17,17,1.0,1.0,1.0,0.058823529411764705,0.23529411764705882,3
5938,1984.83,1,1,45,11,0,0,0,0,0,0,0,0,0,0,2,3,3,0,8,10,4,0,3,3,0,0,2,2,3,0,2,10,157,11,11,1.0,1.0,1.0,0.2727272727272727,0.18181818181818182,-1
5939,1984.83,1,1,50,52,0,0,0,0,0,0,0,0,0,0,2,0,11,0,38,43,23,0,11,8,1,0,32,27,30,0,0,13,360,52,52,1.0,1.0,1.0,0.21153846153846154,0.6153846153846154,21
5940,1984.91,1,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5941,1984.91,1,0,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5942,1984.91,1,0,15,55,0,0,0,0,0,0,0,0,0,0,2,15,0,0,11,25,0,0,0,1,0,0,21,17,20,0,0,17,43,35,34,0.6363636363636364,0.6181818181818182,0.665211063,0.0,0.38181818181818183,21
5943,1984.91,1,0,20,36,0,0,0,0,0,0,0,0,0,0,4,15,0,0,17,31,0,0,0,0,0,0,24,16,24,0,6,23,90,35,35,0.9722222222222222,0.9722222222222222,0.955583756,0.0,0.6666666666666666,24
5944,1984.91,1,0,25,24,0,0,0,0,0,0,0,0,0,0,9,10,2,0,18,20,2,0,0,1,0,0,11,11,13,0,7,28,159,24,24,1.0,1.0,1.0,0.0,0.4583333333333333,11
5945,1984.91,1,0,30,31,0,0,0,0,0,0,0,0,0,0,2,8,3,0,21,31,4,0,0,0,1,0,22,20,22,0,4,16,200,31,31,1.0,1.0,1.0,0.0,0.7096774193548387,22
5946,1984.91,1,0,35,19,0,0,0,0,0,0,0,0,0,0,2,3,2,0,15,17,3,0,0,0,0,0,15,13,14,0,1,8,143,19,19,1.0,1.0,1.0,0.0,0.7894736842105263,15
5947,1984.91,1,0,40,23,0,0,0,1,0,0,0,0,0,0,3,3,3,0,22,21,4,0,0,0,0,0,16,16,12,0,2,12,247,23,23,1.0,1.0,1.0,0.0,0.6956521739130435,16
5948,1984.91,1,0,45,13,0,0,0,0,0,0,0,0,0,0,5,3,3,0,13,12,3,0,0,0,1,0,2,2,2,0,2,14,205,13,13,1.0,1.0,1.0,0.0,0.15384615384615385,2
5949,1984.91,1,0,50,49,0,0,0,0,0,0,0,0,0,0,2,5,18,0,43,46,31,0,0,0,0,0,28,26,24,0,2,27,477,49,49,1.0,1.0,1.0,0.0,0.5714285714285714,28
5950,1984.91,1,1,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5951,1984.91,1,1,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5952,1984.91,1,1,15,52,0,0,0,0,0,0,0,0,0,0,2,26,0,0,9,31,0,0,0,0,0,0,18,7,18,0,1,29,58,39,38,0.75,0.7307692307692307,0.768916155,0.0,0.34615384615384615,18
5953,1984.91,1,1,20,40,0,0,0,0,0,0,0,0,0,0,9,13,0,0,20,35,0,0,9,0,0,0,14,15,18,0,4,25,124,40,39,1.0,0.975,0.988976378,0.225,0.35,5
5954,1984.91,1,1,25,39,0,0,0,0,0,0,0,0,0,0,11,7,2,0,33,39,2,0,20,2,7,0,13,16,14,0,2,20,204,39,39,1.0,1.0,1.0,0.5128205128205128,0.3333333333333333,-7
5955,1984.91,1,1,30,33,0,0,0,0,0,0,0,0,0,0,3,14,7,0,24,32,8,0,2,6,4,0,4,3,3,0,2,26,245,33,33,1.0,1.0,1.0,0.06060606060606061,0.12121212121212122,2
5956,1984.91,1,1,35,27,0,0,0,0,0,0,0,0,0,0,2,4,3,0,23,24,3,0,1,7,0,0,14,11,12,0,0,9,216,27,27,1.0,1.0,1.0,0.037037037037037035,0.5185185185185185,13
5957,1984.91,1,1,40,17,0,0,0,0,0,0,0,0,0,0,4,3,5,0,15,16,7,0,4,7,2,0,5,3,3,0,3,14,232,17,17,1.0,1.0,1.0,0.23529411764705882,0.29411764705882354,1
5958,1984.91,1,1,45,11,0,0,0,0,0,0,0,0,0,0,2,3,3,0,8,10,4,0,3,3,0,0,3,2,3,0,1,9,157,11,11,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0
5959,1984.91,1,1,50,52,0,0,0,0,0,0,0,0,0,0,2,0,11,0,38,43,23,0,11,9,1,0,31,26,29,0,0,13,360,52,52,1.0,1.0,1.0,0.21153846153846154,0.5961538461538461,20
5960,1984.99,1,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5961,1984.99,1,0,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5962,1984.99,1,0,15,54,0,0,0,0,0,0,0,0,0,0,2,14,0,0,11,24,0,0,0,1,0,0,20,17,19,0,0,16,40,36,33,0.6666666666666666,0.6111111111111112,0.665211063,0.0,0.37037037037037035,20
5963,1984.99,1,0,20,36,0,0,0,0,0,0,0,0,0,0,3,14,0,0,16,31,0,0,0,1,0,0,25,18,24,0,3,18,88,35,35,0.9722222222222222,0.9722222222222222,0.955583756,0.0,0.6944444444444444,25
5964,1984.99,1,0,25,25,0,0,0,0,0,0,0,0,0,0,11,11,2,0,19,21,2,0,0,3,0,0,9,9,13,0,7,31,168,25,25,1.0,1.0,1.0,0.0,0.36,9
5965,1984.99,1,0,30,31,0,0,0,0,0,0,0,0,0,0,3,10,3,0,21,31,4,0,0,0,1,0,20,17,19,0,4,19,204,31,31,1.0,1.0,1.0,0.0,0.6451612903225806,20
5966,1984.99,1,0,35,18,0,0,0,0,0,0,0,0,0,0,3,2,2,0,14,16,3,0,0,0,0,0,14,12,13,0,1,8,141,18,18,1.0,1.0,1.0,0.0,0.7777777777777778,14
5967,1984.99,1,0,40,23,0,0,0,0,0,0,0,0,0,0,3,3,3,0,22,21,4,0,0,0,0,0,16,16,12,0,2,12,246,23,23,1.0,1.0,1.0,0.0,0.6956521739130435,16
5968,1984.99,1,0,45,13,0,0,0,0,0,0,0,0,0,0,5,3,3,0,13,12,3,0,0,0,1,0,3,2,2,0,2,13,205,13,13,1.0,1.0,1.0,0.0,0.23076923076923078,3
5969,1984.99,1,0,50,49,0,0,0,0,0,0,0,0,0,0,2,6,18,0,43,46,31,0,0,0,0,0,27,25,24,0,2,28,478,49,49,1.0,1.0,1.0,0.0,0.5510204081632653,27
5970,1984.99,1,1,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5971,1984.99,1,1,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5972,1984.99,1,1,15,53,0,0,0,0,0,0,0,0,0,0,2,22,0,0,9,30,0,0,1,0,0,0,19,11,17,0,0,24,57,38,37,0.7169811320754716,0.6981132075471698,0.768916155,0.018867924528301886,0.3584905660377358,18
5973,1984.99,1,1,20,41,0,0,0,0,0,0,0,0,0,0,13,14,0,0,23,36,0,0,6,0,0,0,14,15,18,0,4,29,130,41,41,1.0,1.0,0.988976378,0.14634146341463414,0.34146341463414637,8
5974,1984.99,1,1,25,38,0,0,0,0,0,0,0,0,0,0,10,9,2,0,32,38,2,0,20,0,7,0,12,16,14,0,4,22,204,38,38,1.0,1.0,1.0,0.5263157894736842,0.3157894736842105,-8
5975,1984.99,1,1,30,34,0,0,0,0,0,0,0,0,0,0,4,14,7,0,25,33,8,0,3,4,4,0,7,5,5,0,2,25,251,34,34,1.0,1.0,1.0,0.08823529411764706,0.20588235294117646,4
5976,1984.99,1,1,35,27,0,0,0,0,0,0,0,0,0,0,2,4,3,0,23,24,3,0,1,7,0,0,14,11,12,0,0,9,216,27,27,1.0,1.0,1.0,0.037037037037037035,0.5185185185185185,13
5977,1984.99,1,1,40,17,0,0,0,0,0,0,0,0,0,0,4,3,5,0,15,16,7,0,4,7,2,0,5,3,3,0,3,14,232,17,17,1.0,1.0,1.0,0.23529411764705882,0.29411764705882354,1
5978,1984.99,1,1,45,11,0,0,0,0,0,0,0,0,0,0,2,3,3,0,8,10,4,0,4,3,0,0,2,2,3,0,1,9,157,11,11,1.0,1.0,1.0,0.36363636363636365,0.18181818181818182,-2
5979,1984.99,1,1,50,52,0,0,0,0,0,0,0,0,0,0,2,0,11,0,38,43,23,0,11,9,1,0,31,26,29,0,0,13,360,52,52,1.0,1.0,1.0,0.21153846153846154,0.5961538461538461,20
5980,1985.08,1,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5981,1985.08,1,0,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5982,1985.08,1,0,15,53,0,0,0,0,0,0,0,0,0,0,2,16,0,0,11,25,0,0,0,1,0,0,21,16,20,0,0,18,41,35,34,0.660377358490566,0.6415094339622641,0.665211063,0.0,0.39622641509433965,21
5983,1985.08,1,0,20,38,0,0,0,0,0,0,0,0,0,0,4,13,0,0,17,32,0,0,0,3,0,0,26,18,26,0,3,18,90,36,36,0.9473684210526315,0.9473684210526315,0.955583756,0.0,0.6842105263157895,26
5984,1985.08,1,0,25,25,0,0,0,0,0,0,0,0,0,0,10,11,2,0,19,21,2,0,0,3,0,0,9,10,13,0,6,30,170,25,25,1.0,1.0,1.0,0.0,0.36,9
5985,1985.08,1,0,30,31,0,0,0,0,0,0,0,0,0,0,3,10,3,0,21,31,4,0,0,0,1,0,20,17,19,0,4,19,204,31,31,1.0,1.0,1.0,0.0,0.6451612903225806,20
5986,1985.08,1,0,35,18,0,0,0,0,0,0,0,0,0,0,3,2,2,0,14,16,3,0,0,0,0,0,14,12,13,0,1,8,141,18,18,1.0,1.0,1.0,0.0,0.7777777777777778,14
5987,1985.08,1,0,40,23,0,0,0,0,0,0,0,0,0,0,5,2,3,0,22,21,4,0,0,0,0,0,17,17,13,0,3,13,248,23,23,1.0,1.0,1.0,0.0,0.7391304347826086,17
5988,1985.08,1,0,45,13,0,0,0,0,0,0,0,0,0,0,6,3,3,0,13,12,3,0,0,0,1,0,1,1,1,0,2,15,207,13,13,1.0,1.0,1.0,0.0,0.07692307692307693,1
5989,1985.08,1,0,50,49,0,0,0,0,0,0,0,0,0,0,2,6,18,0,43,46,31,0,0,0,0,0,27,25,24,0,2,28,478,49,49,1.0,1.0,1.0,0.0,0.5510204081632653,27
5990,1985.08,1,1,0,198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5991,1985.08,1,1,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
5992,1985.08,1,1,15,52,0,0,0,0,0,0,0,0,0,0,3,22,0,0,10,28,0,0,0,0,0,0,18,9,17,0,0,25,56,39,36,0.75,0.6923076923076923,0.768916155,0.0,0.34615384615384615,18
5993,1985.08,1,1,20,42,0,0,0,0,0,0,0,0,0,0,14,14,0,0,23,37,0,0,4,0,0,0,15,16,19,0,4,31,136,42,42,1.0,1.0,0.988976378,0.09523809523809523,0.35714285714285715,11
5994,1985.08,1,1,25,38,0,0,0,0,0,0,0,0,0,0,10,9,2,0,32,38,2,0,22,0,7,0,10,15,13,0,4,22,204,38,38,1.0,1.0,1.0,0.5789473684210527,0.2631578947368421,-12
5995,1985.08,1,1,30,35,0,0,0,0,0,0,0,0,0,0,4,13,7,0,26,34,8,0,3,5,4,0,7,5,5,0,2,24,253,35,35,1.0,1.0,1.0,0.08571428571428572,0.2,4
5996,1985.08,1,1,35,27,0,0,0,0,0,0,0,0,0,0,3,4,3,0,23,24,3,0,0,7,0,0,14,11,12,0,1,10,217,27,27,1.0,1.0,1.0,0.0,0.5185185185185185,14
5997,1985.08,1,1,40,17,0,0,0,0,0,0,0,0,0,0,4,3,5,0,15,16,7,0,4,7,2,0,4,3,3,0,4,15,233,17,17,1.0,1.0,1.0,0.23529411764705882,0.23529411764705882,0
5998,1985.08,1,1,45,11,0,0,0,0,0,0,0,0,0,0,2,3,3,0,8,10,4,0,4,3,0,0,2,2,3,0,1,9,157,11,11,1.0,1.0,1.0,0.36363636363636365,0.18181818181818182,-2
5999,1985.08,1,1,50,52,0,0,0,0,0,0,0,0,0,0,2,0,11,0,38,43,23,0,11,9,1,0,31,26,29,0,0,13,360,52,52,1.0,1.0,1.0,0.21153846153846154,0.5961538461538461,20
6000,1985.16,1,0,0,219,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
6001,1985.16,1,0,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0
6002,1985.16,1,0,15,53,0,0,0,0,0,0,0,0,0,0,2,15,0,0,10,25,0,0,0,1,0,0,19,16,18,0,0,17,39,34,33,0.6415094339622641,0.6226415094339622,0.665211063,0.0,0.3584905660377358,19
6003,1985.16,1,0,20,38,0,0,0,0,0,0,0,0,0,0,4,13,0,0,18,31,0,0,0,2,0,0,25,18,26,0,4,19,93,37,36,0.9736842105263158,0.9473684210526315,0.955583756,0.0,0.6578947368421053,25
6004,1985.16,1,0,25,25,0,0,0,0,0,0,0,0,0,0,8,12,1,0,19,23,1,0,0,2,0,0,11,12,15,0,7,28,173,25,25,1.0,1.0,1.0,0.0,0.44,11
6005,1985.16,1,0,30,31,0,0,0,0,0,0,0,0,0,0,3,10,3,0,21,30,5,0,0,0,1,0,19,17,18,0,4,19,204,31,31,1.0,1.0,1.0,0.0,0.6129032258064516,19
6006,1985.16,1,0,35,18,0,0,0,0,0,0,0,0,0,0,2,2,2,0,13,16,3,0,0,0,0,0,14,12,13,0,0,6,129,18,18,1.0,1.0,1.0,0.0,0.7777777777777778,14
6007,1985.16,1,0,40,24,0,0,0,0,0,0,0,0,0,0,7,2,3,0,23,22,4,0,0,0,0,0,19,18,14,0,4,15,264,24,24,1.0,1.0,1.0,0.0,0.7916666666666666,19
