Year, NodeId, Gender, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Currently (TRANSITORY),Currently (INFORMAL),Currently (MARITAL),Currently (COMMERCIAL),Ever (TRANSITORY),Ever (INFORMAL),Ever (MARITAL),Ever (COMMERCIAL),Considering (TRANSITORY),Considering (INFORMAL),Considering (MARITAL),Considering (COMMERCIAL),Available for Relationship (TRANSITORY),Available for Relationship (INFORMAL),Available for Relationship (MARITAL),Available for Relationship (COMMERCIAL),Has Concurrent Partners,Current Partners,Lifetime Partners,Has Debuted,Had First Coital Act
2002.09,1,0,35,39,0,0,0,0,0,0,0,0,0,0,2,9,5,0,31,37,6,0,0,0,0,0,28,25,26,0,1,17,379,39,39
2002.09,1,0,40,25,0,0,0,0,0,0,0,0,0,0,2,4,3,0,23,22,5,0,0,0,0,0,19,17,18,0,2,12,295,25,25
2002.09,1,0,45,28,0,0,0,0,0,0,0,0,0,0,7,14,7,0,25,27,9,0,0,0,0,0,8,9,11,0,7,36,431,28,28
2002.09,1,0,50,76,0,0,0,0,0,0,0,0,0,0,6,14,29,0,73,72,41,0,0,0,0,0,43,35,32,0,5,52,1396,76,76
2002.09,1,1,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.09,1,1,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.09,1,1,15,101,0,0,0,0,0,0,0,0,0,0,6,51,0,0,16,71,0,0,2,0,0,0,32,24,31,0,3,60,116,79,77
2002.09,1,1,20,84,0,0,0,0,0,0,0,0,0,0,20,29,1,0,43,75,1,0,16,0,1,0,39,38,45,0,8,55,295,84,84
2002.09,1,1,25,63,0,0,0,0,0,0,0,0,0,0,12,8,5,0,47,60,5,0,25,0,11,0,26,30,27,0,4,30,349,63,63
2002.09,1,1,30,62,0,0,0,0,0,0,0,0,0,0,8,29,2,0,55,61,3,0,24,7,17,0,15,12,13,0,6,40,567,62,62
2002.09,1,1,35,38,0,0,0,0,0,0,0,0,0,0,3,3,3,0,32,32,3,0,2,0,12,0,18,16,18,0,1,10,313,38,38
2002.09,1,1,40,33,0,0,0,0,0,0,0,0,0,0,6,14,7,0,32,32,10,0,6,2,6,0,7,4,5,0,4,28,404,33,33
2002.09,1,1,45,35,0,0,0,0,0,0,0,0,0,0,3,9,10,0,32,35,12,0,6,4,3,0,9,11,8,0,2,24,460,35,35
2002.09,1,1,50,84,0,0,0,0,0,0,0,0,0,0,1,4,23,0,72,76,39,0,13,7,2,0,56,49,49,0,1,28,1127,84,84
2002.17,1,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.17,1,0,12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.17,1,0,15,86,0,0,0,0,0,0,0,0,0,0,4,23,0,0,18,30,0,0,0,13,0,0,31,18,30,0,4,30,55,55,42
2002.17,1,0,20,81,0,0,0,0,0,0,0,0,0,0,8,26,1,0,34,68,1,0,0,10,0,0,49,41,50,0,3,37,164,78,78
2002.17,1,0,25,84,0,0,0,0,0,0,0,0,0,0,25,27,1,0,46,78,2,0,0,15,0,0,46,39,52,0,14,64,374,84,84
2002.17,1,0,30,57,0,0,0,0,0,0,0,0,0,0,5,15,5,0,33,53,5,0,0,4,0,0,38,31,35,0,3,27,349,57,57
2002.17,1,0,35,38,0,0,0,0,0,0,0,0,0,0,2,9,5,0,30,36,6,0,0,0,0,0,27,24,25,0,1,17,371,38,38
2002.17,1,0,40,26,0,0,0,0,0,0,0,0,0,0,2,4,3,0,24,23,5,0,0,0,0,0,20,18,19,0,2,12,303,26,26
2002.17,1,0,45,28,0,0,0,0,0,0,0,0,0,0,7,15,7,0,25,27,9,0,0,0,1,0,7,7,9,0,7,37,433,28,28
2002.17,1,0,50,76,0,0,0,0,0,0,0,0,0,0,6,14,30,0,73,72,42,0,0,0,0,0,42,34,31,0,5,52,1397,76,76
2002.17,1,1,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.17,1,1,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.17,1,1,15,104,0,0,0,0,0,0,0,0,0,0,8,49,0,0,17,71,0,0,3,0,1,0,36,27,33,0,2,59,118,81,78
2002.17,1,1,20,81,0,0,0,0,0,0,0,0,0,0,19,29,1,0,40,73,1,0,17,0,1,0,37,35,43,0,9,55,278,81,81
2002.17,1,1,25,66,0,0,0,0,0,0,0,0,0,0,13,9,5,0,50,62,5,0,28,0,11,0,26,31,28,0,4,30,369,66,66
2002.17,1,1,30,62,0,0,0,0,0,0,0,0,0,0,9,28,2,0,55,61,3,0,23,10,17,0,13,10,11,0,6,40,568,62,62
2002.17,1,1,35,37,0,0,0,0,0,0,0,0,0,0,3,3,3,0,32,31,3,0,3,0,11,0,17,15,17,0,1,10,311,37,37
2002.17,1,1,40,34,0,0,0,0,0,0,0,0,0,0,6,15,8,0,32,33,11,0,6,1,6,0,7,4,5,0,4,30,408,34,34
2002.17,1,1,45,35,0,0,0,0,0,0,0,0,0,0,2,10,10,0,32,35,12,0,6,5,3,0,8,9,7,0,2,24,461,35,35
2002.17,1,1,50,84,0,0,0,0,0,0,0,0,0,0,1,4,23,0,72,76,39,0,13,7,2,0,56,49,49,0,1,28,1127,84,84
2002.25,1,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.25,1,0,12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.25,1,0,15,88,0,0,0,0,0,0,0,0,0,0,4,22,0,0,18,29,0,0,0,14,0,0,31,18,30,0,4,29,54,57,41
2002.25,1,0,20,81,0,0,0,0,0,0,0,0,0,0,9,26,1,0,33,69,1,0,0,10,0,0,50,42,50,0,3,38,162,78,78
2002.25,1,0,25,85,0,0,0,0,0,0,0,0,0,0,26,28,1,0,47,78,2,0,0,16,0,0,45,38,51,0,14,64,386,85,85
2002.25,1,0,30,56,0,0,0,0,0,0,0,0,0,0,6,15,5,0,32,52,5,0,0,4,0,0,36,29,33,0,3,28,344,56,56
2002.25,1,0,35,39,0,0,0,0,0,0,0,0,0,0,2,9,5,0,31,37,6,0,0,0,0,0,28,25,26,0,1,17,377,39,39
2002.25,1,0,40,26,0,0,0,0,0,0,0,0,0,0,2,4,3,0,24,23,5,0,0,0,0,0,20,18,19,0,2,12,303,26,26
2002.25,1,0,45,28,0,0,0,0,0,0,0,0,0,0,7,15,7,0,25,27,9,0,0,0,1,0,7,7,9,0,7,35,433,28,28
2002.25,1,0,50,76,0,0,0,3,0,0,0,0,0,0,5,13,28,0,73,72,42,0,0,0,0,0,43,35,32,0,5,48,1397,76,76
2002.25,1,1,0,374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.25,1,1,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.25,1,1,15,106,0,0,0,0,0,0,0,0,0,0,7,49,0,0,18,72,0,0,4,0,1,0,39,29,36,0,2,58,120,83,80
2002.25,1,1,20,80,0,0,0,0,0,0,0,0,0,0,19,28,1,0,40,72,1,0,15,0,1,0,37,34,42,0,9,54,281,80,80
2002.25,1,1,25,64,0,0,0,0,0,0,0,0,0,0,15,8,4,0,48,61,4,0,24,0,12,0,26,31,28,0,5,30,358,64,64
2002.25,1,1,30,63,0,0,0,0,0,0,0,0,0,0,10,27,3,0,55,61,4,0,24,12,17,0,11,8,9,0,7,41,568,63,63
2002.25,1,1,35,39,0,0,0,0,0,0,0,0,0,0,3,5,3,0,34,33,3,0,3,0,11,0,17,15,17,0,1,12,327,39,39
2002.25,1,1,40,34,0,0,0,0,0,0,0,0,0,0,5,13,8,0,32,33,11,0,7,1,6,0,8,5,6,0,3,27,408,34,34
2002.25,1,1,45,35,0,0,0,0,0,0,0,0,0,0,2,10,9,0,32,35,12,0,6,5,3,0,9,9,7,0,2,22,461,35,35
2002.25,1,1,50,84,0,0,0,0,0,0,0,0,0,0,1,4,22,0,72,76,39,0,13,7,2,0,56,49,49,0,1,27,1127,84,84
2002.34,1,0,0,362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.34,1,0,12,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.34,1,0,15,87,0,0,0,0,0,0,0,0,0,0,5,23,0,0,19,29,0,0,0,13,0,0,32,18,31,0,4,31,55,57,42
2002.34,1,0,20,82,0,0,0,0,0,0,0,0,0,0,9,25,1,0,32,69,1,0,0,10,0,0,50,44,51,0,2,38,162,79,78
2002.34,1,0,25,87,0,0,0,0,0,0,0,0,0,0,25,30,1,0,48,80,2,0,0,13,0,0,46,39,52,0,15,67,395,87,87
2002.34,1,0,30,56,0,0,0,0,0,0,0,0,0,0,4,14,5,0,32,52,5,0,0,4,0,0,39,33,36,0,2,24,344,56,56
2002.34,1,0,35,39,0,0,0,0,0,0,0,0,0,0,2,9,5,0,31,37,6,0,0,0,0,0,28,25,26,0,1,17,377,39,39
2002.34,1,0,40,25,0,0,0,0,0,0,0,0,0,0,2,4,3,0,23,22,5,0,0,0,0,0,20,17,18,0,2,11,297,25,25
2002.34,1,0,45,27,0,0,0,0,0,0,0,0,0,0,7,14,6,0,24,26,8,0,0,0,1,0,8,8,10,0,7,33,400,27,27
2002.34,1,0,50,75,0,0,0,0,0,0,0,0,0,0,5,13,29,0,72,71,41,0,0,0,0,0,44,36,33,0,5,49,1406,75,75
2002.34,1,1,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.34,1,1,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.34,1,1,15,107,0,0,0,0,0,0,0,0,0,0,9,48,0,0,20,73,0,0,6,0,1,0,42,31,38,0,3,59,122,84,82
2002.34,1,1,20,80,0,0,0,0,0,0,0,0,0,0,19,30,1,0,40,72,1,0,18,0,1,0,32,30,38,0,9,55,279,79,79
2002.34,1,1,25,63,0,0,0,0,0,0,0,0,0,0,13,8,4,0,45,60,4,0,24,0,12,0,28,30,27,0,4,26,344,63,63
2002.34,1,1,30,65,0,0,0,0,0,0,0,0,0,0,11,28,3,0,57,63,4,0,26,12,16,0,12,9,10,0,8,43,581,65,65
2002.34,1,1,35,40,0,0,0,0,0,0,0,0,0,0,3,5,3,0,35,34,3,0,3,0,12,0,17,15,17,0,1,12,337,40,40
2002.34,1,1,40,33,0,0,0,0,0,0,0,0,0,0,5,13,8,0,31,32,11,0,6,2,6,0,8,5,6,0,3,27,400,33,33
2002.34,1,1,45,35,0,0,0,0,0,0,0,0,0,0,2,9,8,0,32,35,11,0,9,4,3,0,13,13,11,0,2,20,460,35,35
2002.34,1,1,50,85,0,0,0,0,0,0,0,0,0,0,1,4,23,0,73,77,40,0,13,7,2,0,56,49,50,0,1,28,1138,85,85
2002.42,1,0,0,365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.42,1,0,12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.42,1,0,15,87,0,0,0,0,0,0,0,0,0,0,5,25,0,0,20,31,0,0,0,12,0,0,32,19,32,0,4,33,58,57,45
2002.42,1,0,20,82,0,0,0,0,0,0,0,0,0,0,10,23,1,0,33,68,1,0,0,11,0,0,50,44,51,0,2,37,163,79,77
2002.42,1,0,25,86,0,0,0,0,0,0,0,0,0,0,25,27,1,0,47,79,2,0,0,14,0,0,48,40,54,0,17,66,390,86,86
2002.42,1,0,30,57,0,0,0,0,0,0,0,0,0,0,4,14,5,0,32,53,5,0,0,5,0,0,39,33,36,0,2,24,336,57,57
2002.42,1,0,35,39,0,0,0,0,0,0,0,0,0,0,1,11,6,0,31,37,7,0,0,0,0,0,26,23,24,0,2,20,396,39,39
2002.42,1,0,40,25,0,0,0,0,0,0,0,0,0,0,3,3,3,0,23,22,5,0,0,0,0,0,20,18,20,0,2,11,296,25,25
2002.42,1,0,45,27,0,0,0,0,0,0,0,0,0,0,7,14,5,0,25,26,7,0,0,0,2,0,9,9,9,0,7,32,401,27,27
2002.42,1,0,50,76,0,0,0,0,0,0,0,0,0,0,6,12,30,0,72,72,42,0,0,0,0,0,42,36,32,0,4,51,1413,76,76
2002.42,1,1,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.42,1,1,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.42,1,1,15,109,0,0,0,0,0,0,0,0,0,0,12,49,0,0,22,74,0,0,2,0,1,0,42,32,39,0,7,64,129,86,83
2002.42,1,1,20,78,0,0,0,0,0,0,0,0,0,0,18,29,1,0,38,70,1,0,17,0,1,0,33,30,38,0,8,52,271,77,77
2002.42,1,1,25,65,0,0,0,0,0,0,0,0,0,0,13,6,4,0,47,62,4,0,25,0,13,0,30,32,28,0,3,24,353,65,65
2002.42,1,1,30,65,0,0,0,0,0,0,0,0,0,0,12,28,4,0,57,63,4,0,24,10,15,0,15,11,12,0,8,45,586,65,65
2002.42,1,1,35,40,0,0,0,0,0,0,0,0,0,0,3,5,3,0,35,34,3,0,3,0,12,0,17,15,17,0,1,12,337,40,40
2002.42,1,1,40,33,0,0,0,0,0,0,0,0,0,0,7,12,8,0,31,32,11,0,5,1,6,0,9,7,7,0,4,28,403,33,33
2002.42,1,1,45,34,0,0,0,0,0,0,0,0,0,0,2,9,8,0,31,34,11,0,9,7,3,0,11,9,8,0,2,20,450,34,34
2002.42,1,1,50,86,0,0,0,0,0,0,0,0,0,0,1,5,23,0,74,78,40,0,13,6,2,0,57,50,51,0,1,29,1149,86,86
2002.5,1,0,0,366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.5,1,0,12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.5,1,0,15,88,0,0,0,0,0,0,0,0,0,0,5,25,0,0,20,32,0,0,0,11,0,0,32,21,32,0,3,32,59,58,46
2002.5,1,0,20,83,0,0,0,0,0,0,0,0,0,0,8,23,1,0,33,69,1,0,0,13,0,0,50,43,51,0,2,35,165,80,78
2002.5,1,0,25,85,0,0,0,0,0,0,0,0,0,0,25,30,1,0,47,78,2,0,0,11,0,0,45,39,53,0,16,68,392,85,85
2002.5,1,0,30,56,0,0,0,0,0,0,0,0,0,0,4,17,5,0,30,52,5,0,0,5,0,0,35,29,32,0,2,27,335,56,56
2002.5,1,0,35,41,0,0,0,0,0,0,0,0,0,0,1,11,6,0,33,39,7,0,0,0,0,0,28,25,26,0,2,20,403,41,41
2002.5,1,0,40,25,0,0,0,0,0,0,0,0,0,0,4,2,3,0,23,22,5,0,0,0,0,0,21,19,21,0,3,11,297,25,25
2002.5,1,0,45,25,0,0,0,0,0,0,0,0,0,0,6,13,5,0,23,24,6,0,0,0,2,0,8,8,8,0,7,30,384,25,25
2002.5,1,0,50,78,0,0,0,0,0,0,0,0,0,0,7,12,30,0,74,74,43,0,0,0,0,0,43,38,33,0,5,52,1431,78,78
2002.5,1,1,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.5,1,1,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.5,1,1,15,112,0,0,0,0,0,0,0,0,0,0,11,49,0,0,21,74,0,0,5,0,1,0,41,32,39,0,7,62,130,86,83
2002.5,1,1,20,78,0,0,0,0,0,0,0,0,0,0,15,30,1,0,38,71,1,0,21,0,1,0,27,24,31,0,6,50,258,77,77
2002.5,1,1,25,66,0,0,0,0,0,0,0,0,0,0,14,6,4,0,47,62,4,0,24,0,14,0,28,31,28,0,2,25,357,66,66
2002.5,1,1,30,66,0,0,0,0,0,0,0,0,0,0,13,30,4,0,58,64,4,0,27,9,15,0,14,11,12,0,9,48,604,66,66
2002.5,1,1,35,38,0,0,0,0,0,0,0,0,0,0,3,4,3,0,33,32,3,0,2,0,11,0,18,16,18,0,1,11,328,38,38
2002.5,1,1,40,35,0,0,0,0,0,0,0,0,0,0,8,12,8,0,33,34,11,0,5,3,7,0,6,5,5,0,4,30,414,35,35
2002.5,1,1,45,34,0,0,0,0,0,0,0,0,0,0,2,10,8,0,31,34,11,0,10,7,3,0,9,8,7,0,2,21,451,34,34
2002.5,1,1,50,86,0,0,0,0,0,0,0,0,0,0,0,5,23,0,74,78,40,0,13,6,2,0,57,50,51,0,0,28,1149,86,86
2002.58,1,0,0,362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.58,1,0,12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.58,1,0,15,89,0,0,0,0,0,0,0,0,0,0,7,24,0,0,20,30,0,0,0,13,0,0,32,20,32,0,3,33,59,57,44
2002.58,1,0,20,84,0,0,0,0,0,0,0,0,0,0,9,25,1,0,33,70,1,0,0,12,0,0,50,43,51,0,3,38,168,81,79
2002.58,1,0,25,85,0,0,0,0,0,0,0,0,0,0,25,32,1,0,46,78,2,0,0,11,0,0,42,36,49,0,16,69,381,85,85
2002.58,1,0,30,56,0,0,0,0,0,0,0,0,0,0,4,17,5,0,31,52,5,0,0,6,0,0,36,29,33,0,1,26,351,56,56
2002.58,1,0,35,42,0,0,0,0,0,0,0,0,0,0,3,12,6,0,33,40,7,0,0,0,0,0,29,25,27,0,3,23,409,42,42
2002.58,1,0,40,25,0,0,0,0,0,0,0,0,0,0,4,2,3,0,23,22,5,0,0,0,0,0,21,19,21,0,2,11,298,25,25
2002.58,1,0,45,25,0,0,0,0,0,0,0,0,0,0,6,15,5,0,23,24,6,0,0,0,2,0,6,6,7,0,7,31,386,25,25
2002.58,1,0,50,78,0,0,0,0,0,0,0,0,0,0,8,12,30,0,74,74,43,0,0,0,0,0,41,37,32,0,5,55,1435,78,78
2002.58,1,1,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.58,1,1,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.58,1,1,15,111,0,0,0,0,0,0,0,0,0,0,14,50,0,0,24,74,0,0,2,0,1,0,40,31,37,0,10,67,134,88,83
2002.58,1,1,20,78,0,0,0,0,0,0,0,0,0,0,14,31,1,0,37,71,1,0,20,0,1,0,28,23,30,0,5,50,250,77,77
2002.58,1,1,25,67,0,0,0,0,0,0,0,0,0,0,12,7,4,0,47,63,4,0,26,0,14,0,30,31,28,0,2,23,367,67,67
2002.58,1,1,30,67,0,0,0,0,0,0,0,0,0,0,15,31,4,0,59,65,4,0,24,11,15,0,14,9,10,0,10,51,613,67,67
2002.58,1,1,35,36,0,0,0,0,0,0,0,0,0,0,2,4,3,0,31,30,3,0,2,0,11,0,16,14,16,0,1,10,307,36,36
2002.58,1,1,40,37,0,0,0,0,0,0,0,0,0,0,9,13,8,0,35,36,11,0,4,2,7,0,8,7,7,0,4,33,437,37,37
2002.58,1,1,45,33,0,0,0,0,0,0,0,0,0,0,4,9,8,0,30,33,11,0,8,7,3,0,8,8,6,0,2,22,443,33,33
2002.58,1,1,50,87,0,0,0,0,0,0,0,0,0,0,0,7,23,0,75,79,40,0,13,4,2,0,58,51,52,0,1,30,1161,87,87
2002.66,1,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.66,1,0,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.66,1,0,15,92,0,0,0,0,0,0,0,0,0,0,7,24,0,0,20,31,0,0,0,13,0,0,31,21,31,0,2,33,60,60,45
2002.66,1,0,20,84,0,0,0,0,0,0,0,0,0,0,9,26,1,0,33,71,1,0,0,11,0,0,50,42,51,0,4,40,170,81,80
2002.66,1,0,25,83,0,0,0,0,0,0,0,0,0,0,21,29,1,0,44,76,2,0,0,11,0,0,41,37,50,0,15,65,373,83,83
2002.66,1,0,30,55,0,0,0,0,0,0,0,0,0,0,6,18,6,0,31,51,6,0,0,7,0,0,31,25,29,0,4,31,354,55,55
2002.66,1,0,35,44,0,0,0,0,0,0,0,0,0,0,3,12,6,0,34,42,7,0,0,0,0,0,33,28,31,0,3,23,422,44,44
2002.66,1,0,40,26,0,0,0,0,0,0,0,0,0,0,5,2,3,0,24,23,5,0,0,0,0,0,21,19,21,0,2,12,301,26,26
2002.66,1,0,45,24,0,0,0,0,0,0,0,0,0,0,6,15,5,0,22,23,6,0,0,0,2,0,5,5,6,0,7,29,379,24,24
2002.66,1,0,50,79,0,0,0,0,0,0,0,0,0,0,7,12,30,0,75,75,43,0,0,0,0,0,42,38,33,0,5,54,1443,79,79
2002.66,1,1,0,372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.66,1,1,12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.66,1,1,15,110,0,0,0,0,0,0,0,0,0,0,14,50,0,0,23,74,0,0,3,0,1,0,41,30,38,0,10,67,128,85,83
2002.66,1,1,20,81,0,0,0,0,0,0,0,0,0,0,15,32,1,0,38,75,1,0,21,0,1,0,30,27,34,0,5,52,261,80,80
2002.66,1,1,25,68,0,0,0,0,0,0,0,0,0,0,12,7,4,0,49,64,4,0,26,0,14,0,30,32,29,0,2,23,372,68,68
2002.66,1,1,30,64,0,0,0,0,0,0,0,0,0,0,14,32,4,0,56,63,4,0,20,11,13,0,13,8,8,0,9,52,576,64,64
2002.66,1,1,35,39,0,0,0,0,0,0,0,0,0,0,2,4,4,0,34,32,4,0,5,0,12,0,16,14,17,0,0,10,348,39,39
2002.66,1,1,40,36,0,0,0,0,0,0,0,0,0,0,9,11,8,0,34,35,11,0,4,4,7,0,8,6,7,0,4,31,422,36,36
2002.66,1,1,45,33,0,0,0,0,0,0,0,0,0,0,4,9,7,0,30,33,10,0,9,7,3,0,7,8,5,0,2,21,454,33,33
2002.66,1,1,50,88,0,0,0,0,0,0,0,0,0,0,0,7,24,0,76,80,41,0,13,4,2,0,58,51,52,0,1,31,1166,88,88
2002.75,1,0,0,365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.75,1,0,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.75,1,0,15,93,0,0,0,0,0,0,0,0,0,0,9,26,0,0,22,33,0,0,0,12,0,0,32,22,31,0,2,37,64,61,48
2002.75,1,0,20,83,0,0,0,0,0,0,0,0,0,0,10,22,1,0,32,69,1,0,0,13,0,0,50,43,51,0,4,36,166,80,79
2002.75,1,0,25,83,0,0,0,0,0,0,0,0,0,0,18,27,1,0,45,76,2,0,0,14,0,0,44,36,51,0,12,58,357,83,83
2002.75,1,0,30,55,0,0,0,0,0,0,0,0,0,0,7,19,6,0,31,51,6,0,0,7,0,0,31,24,29,0,5,33,365,55,55
2002.75,1,0,35,45,0,0,0,0,0,0,0,0,0,0,3,11,6,0,35,43,7,0,0,0,0,0,35,31,33,0,3,21,433,45,45
2002.75,1,0,40,27,0,0,0,0,0,0,0,0,0,0,4,3,3,0,25,24,5,0,0,0,0,0,22,20,22,0,3,13,307,27,27
2002.75,1,0,45,24,0,0,0,0,0,0,0,0,0,0,6,15,6,0,22,23,7,0,0,0,1,0,5,5,6,0,7,30,380,24,24
2002.75,1,0,50,79,0,0,0,0,0,0,0,0,0,0,7,12,30,0,75,75,43,0,0,0,0,0,46,39,35,0,4,51,1447,79,79
2002.75,1,1,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.75,1,1,12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.75,1,1,15,111,0,0,0,0,0,0,0,0,0,0,16,49,0,0,26,74,0,0,0,0,1,0,40,31,37,0,8,68,132,86,84
2002.75,1,1,20,80,0,0,0,0,0,0,0,0,0,0,15,27,1,0,37,73,1,0,19,0,1,0,34,31,37,0,4,46,244,79,78
2002.75,1,1,25,70,0,0,0,0,0,0,0,0,0,0,11,8,4,0,50,66,4,0,26,0,14,0,32,33,31,0,3,23,391,70,70
2002.75,1,1,30,65,0,0,0,0,0,0,0,0,0,0,12,32,4,0,57,64,4,0,19,10,13,0,16,10,10,0,7,49,583,65,65
2002.75,1,1,35,38,0,0,0,0,0,0,0,0,0,0,1,4,4,0,33,31,4,0,5,0,12,0,16,13,16,0,0,9,334,38,38
2002.75,1,1,40,37,0,0,0,0,0,0,0,0,0,0,11,11,9,0,35,36,12,0,4,3,7,0,7,7,8,0,5,34,440,37,37
2002.75,1,1,45,31,0,0,0,1,0,0,0,0,0,0,3,9,5,0,29,31,8,0,9,7,3,0,6,6,5,0,2,18,391,31,31
2002.75,1,1,50,90,0,0,0,1,0,0,0,0,0,0,0,6,26,0,77,82,43,0,13,5,3,0,60,52,52,0,1,32,1229,90,90
2002.83,1,0,0,366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.83,1,0,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.83,1,0,15,93,0,0,0,0,0,0,0,0,0,0,10,28,0,0,21,34,0,0,0,11,0,0,31,21,30,0,2,40,63,60,48
2002.83,1,0,20,83,0,0,0,1,0,0,0,0,0,0,10,22,1,0,33,69,1,0,0,12,0,0,51,44,52,0,4,37,170,81,80
2002.83,1,0,25,85,0,0,0,0,0,0,0,0,0,0,21,25,2,0,46,77,2,0,0,15,0,0,46,38,51,0,11,60,364,85,84
2002.83,1,0,30,55,0,0,0,0,0,0,0,0,0,0,7,19,6,0,31,51,6,0,0,4,0,0,31,24,29,0,6,35,369,55,55
2002.83,1,0,35,44,0,0,0,0,0,0,0,0,0,0,1,11,6,0,34,42,7,0,0,0,0,0,34,29,32,0,3,20,417,44,44
