Time, NodeID, NumIndividuals, NumInfected, NodeProp=InterventionStatus, NodeProp=Place, NodeProp=Risk
42,64,640,159,NONE,URBAN,LOW
42,63,631,123,SPRAYED_B,RURAL,HIGH
42,62,621,162,FENCE_AND_TRAP,URBAN,MED
42,61,611,168,NONE,URBAN,HIGH
42,60,600,137,FENCE_AND_TRAP,RURAL,LOW
42,59,590,109,FENCE_AND_TRAP,RURAL,LOW
42,58,580,97,FENCE_AND_TRAP,RURAL,LOW
42,57,571,132,SPRAYED_B,URBAN,LOW
42,56,560,99,FENCE_AND_TRAP,RURAL,LOW
42,55,550,102,FENCE_AND_TRAP,RURAL,LOW
42,54,540,126,SPRAYED_B,RURAL,HIGH
42,53,530,165,NONE,URBAN,LOW
42,52,519,150,SPRAYED_B,URBAN,LOW
42,51,510,134,NONE,RURAL,HIGH
42,50,499,110,FENCE_AND_TRAP,RURAL,LOW
42,49,490,107,SPRAYED_B,RURAL,MED
42,48,481,87,FENCE_AND_TRAP,RURAL,LOW
42,47,469,89,SPRAYED_B,URBAN,HIGH
42,46,460,74,FENCE_AND_TRAP,RURAL,LOW
42,45,450,101,SPRAYED_A,RURAL,MED
42,44,441,87,SPRAYED_B,RURAL,HIGH
42,43,430,84,SPRAYED_A,URBAN,LOW
42,42,420,121,SPRAYED_B,URBAN,LOW
42,41,410,103,FENCE_AND_TRAP,URBAN,MED
42,40,401,75,FENCE_AND_TRAP,RURAL,LOW
42,39,391,66,FENCE_AND_TRAP,URBAN,LOW
42,38,381,103,SPRAYED_A,URBAN,LOW
42,37,370,70,FENCE_AND_TRAP,RURAL,LOW
42,36,360,88,FENCE_AND_TRAP,RURAL,LOW
42,35,350,94,SPRAYED_B,URBAN,LOW
42,34,340,72,FENCE_AND_TRAP,RURAL,LOW
42,33,330,55,FENCE_AND_TRAP,URBAN,MED
42,32,321,93,NONE,URBAN,HIGH
42,31,311,62,SPRAYED_A,URBAN,LOW
42,30,301,66,FENCE_AND_TRAP,RURAL,LOW
42,29,290,63,FENCE_AND_TRAP,RURAL,LOW
42,28,280,60,FENCE_AND_TRAP,URBAN,MED
42,27,270,44,FENCE_AND_TRAP,URBAN,MED
42,26,260,70,NONE,RURAL,MED
42,25,250,77,NONE,RURAL,HIGH
42,24,240,50,FENCE_AND_TRAP,RURAL,LOW
42,23,230,68,SPRAYED_A,URBAN,HIGH
42,22,220,44,FENCE_AND_TRAP,RURAL,LOW
42,21,210,64,FENCE_AND_TRAP,RURAL,LOW
42,20,201,39,NONE,URBAN,LOW
42,19,190,37,NONE,URBAN,LOW
42,18,180,46,SPRAYED_A,URBAN,LOW
42,17,170,35,FENCE_AND_TRAP,RURAL,LOW
42,16,160,51,FENCE_AND_TRAP,RURAL,LOW
42,15,150,32,FENCE_AND_TRAP,RURAL,MED
42,14,140,37,FENCE_AND_TRAP,RURAL,LOW
42,13,130,38,FENCE_AND_TRAP,RURAL,LOW
42,12,120,30,SPRAYED_A,URBAN,LOW
42,11,110,25,NONE,RURAL,MED
42,10,100,27,FENCE_AND_TRAP,RURAL,LOW
42,9,89,30,FENCE_AND_TRAP,RURAL,MED
42,8,80,25,NONE,URBAN,LOW
42,7,70,11,FENCE_AND_TRAP,RURAL,LOW
42,6,60,20,FENCE_AND_TRAP,RURAL,LOW
42,5,50,11,SPRAYED_B,RURAL,MED
42,4,40,8,SPRAYED_B,URBAN,LOW
42,3,30,6,NONE,RURAL,MED
42,2,20,4,FENCE_AND_TRAP,RURAL,LOW
42,1,10,1,NONE,RURAL,HIGH
43,100,1002,206,FENCE_AND_TRAP,RURAL,LOW
43,99,990,266,NONE,RURAL,MED
43,98,979,194,FENCE_AND_TRAP,RURAL,LOW
43,97,968,224,SPRAYED_B,URBAN,LOW
43,96,960,219,FENCE_AND_TRAP,RURAL,LOW
43,95,951,233,FENCE_AND_TRAP,RURAL,LOW
43,94,941,208,FENCE_AND_TRAP,RURAL,LOW
43,93,930,241,NONE,URBAN,LOW
43,92,920,227,SPRAYED_B,URBAN,LOW
43,91,909,203,FENCE_AND_TRAP,URBAN,MED
43,90,897,233,NONE,URBAN,LOW
43,89,890,221,FENCE_AND_TRAP,RURAL,LOW
43,88,880,191,FENCE_AND_TRAP,RURAL,LOW
43,87,871,195,FENCE_AND_TRAP,RURAL,LOW
43,86,861,186,FENCE_AND_TRAP,RURAL,LOW
43,85,851,189,FENCE_AND_TRAP,RURAL,LOW
43,84,841,233,NONE,RURAL,MED
43,83,832,182,FENCE_AND_TRAP,RURAL,LOW
43,82,821,169,FENCE_AND_TRAP,URBAN,LOW
43,81,814,187,FENCE_AND_TRAP,RURAL,LOW
43,80,801,182,FENCE_AND_TRAP,RURAL,LOW
43,79,791,163,NONE,RURAL,MED
43,78,781,191,SPRAYED_B,URBAN,HIGH
43,77,772,216,NONE,RURAL,HIGH
43,76,760,161,FENCE_AND_TRAP,RURAL,LOW
43,75,749,181,NONE,URBAN,LOW
43,74,742,158,FENCE_AND_TRAP,RURAL,LOW
43,73,730,187,NONE,URBAN,LOW
43,72,719,169,FENCE_AND_TRAP,RURAL,LOW
43,71,709,232,NONE,RURAL,MED
43,70,702,188,NONE,URBAN,LOW
43,69,690,183,NONE,URBAN,LOW
43,68,684,159,NONE,URBAN,LOW
43,67,671,136,FENCE_AND_TRAP,RURAL,LOW
43,66,659,149,FENCE_AND_TRAP,RURAL,LOW
43,65,650,152,FENCE_AND_TRAP,RURAL,LOW
43,64,640,158,NONE,URBAN,LOW
43,63,631,111,SPRAYED_B,RURAL,HIGH
43,62,621,160,FENCE_AND_TRAP,URBAN,MED
43,61,611,160,NONE,URBAN,HIGH
43,60,600,137,FENCE_AND_TRAP,RURAL,LOW
43,59,590,99,FENCE_AND_TRAP,RURAL,LOW
43,58,580,96,FENCE_AND_TRAP,RURAL,LOW
43,57,571,134,SPRAYED_B,URBAN,LOW
43,56,560,108,FENCE_AND_TRAP,RURAL,LOW
43,55,550,105,FENCE_AND_TRAP,RURAL,LOW
43,54,540,117,SPRAYED_B,RURAL,HIGH
43,53,530,161,NONE,URBAN,LOW
43,52,519,145,SPRAYED_B,URBAN,LOW
43,51,510,130,NONE,RURAL,HIGH
43,50,499,111,FENCE_AND_TRAP,RURAL,LOW
43,49,490,96,SPRAYED_B,RURAL,MED
43,48,481,89,FENCE_AND_TRAP,RURAL,LOW
43,47,469,96,SPRAYED_B,URBAN,HIGH
43,46,460,73,FENCE_AND_TRAP,RURAL,LOW
43,45,450,108,SPRAYED_A,RURAL,MED
43,44,441,82,SPRAYED_B,RURAL,HIGH
43,43,430,85,SPRAYED_A,URBAN,LOW
43,42,420,122,SPRAYED_B,URBAN,LOW
43,41,410,94,FENCE_AND_TRAP,URBAN,MED
43,40,401,79,FENCE_AND_TRAP,RURAL,LOW
43,39,391,70,FENCE_AND_TRAP,URBAN,LOW
43,38,381,102,SPRAYED_A,URBAN,LOW
43,37,370,74,FENCE_AND_TRAP,RURAL,LOW
43,36,360,95,FENCE_AND_TRAP,RURAL,LOW
43,35,350,94,SPRAYED_B,URBAN,LOW
43,34,340,72,FENCE_AND_TRAP,RURAL,LOW
43,33,330,61,FENCE_AND_TRAP,URBAN,MED
43,32,321,85,NONE,URBAN,HIGH
43,31,311,63,SPRAYED_A,URBAN,LOW
43,30,301,66,FENCE_AND_TRAP,RURAL,LOW
43,29,290,62,FENCE_AND_TRAP,RURAL,LOW
43,28,280,56,FENCE_AND_TRAP,URBAN,MED
43,27,270,44,FENCE_AND_TRAP,URBAN,MED
43,26,260,68,NONE,RURAL,MED
43,25,250,76,NONE,RURAL,HIGH
43,24,240,50,FENCE_AND_TRAP,RURAL,LOW
43,23,230,64,SPRAYED_A,URBAN,HIGH
43,22,219,44,FENCE_AND_TRAP,RURAL,LOW
43,21,210,60,FENCE_AND_TRAP,RURAL,LOW
43,20,201,37,NONE,URBAN,LOW
43,19,190,34,NONE,URBAN,LOW
43,18,180,44,SPRAYED_A,URBAN,LOW
43,17,170,35,FENCE_AND_TRAP,RURAL,LOW
43,16,160,46,FENCE_AND_TRAP,RURAL,LOW
43,15,150,29,FENCE_AND_TRAP,RURAL,MED
43,14,140,36,FENCE_AND_TRAP,RURAL,LOW
43,13,130,34,FENCE_AND_TRAP,RURAL,LOW
43,12,120,32,SPRAYED_A,URBAN,LOW
43,11,110,27,NONE,RURAL,MED
43,10,100,28,FENCE_AND_TRAP,RURAL,LOW
43,9,89,27,FENCE_AND_TRAP,RURAL,MED
43,8,80,27,NONE,URBAN,LOW
43,7,70,12,FENCE_AND_TRAP,RURAL,LOW
43,6,60,18,FENCE_AND_TRAP,RURAL,LOW
43,5,50,11,SPRAYED_B,RURAL,MED
43,4,40,8,SPRAYED_B,URBAN,LOW
43,3,30,6,NONE,RURAL,MED
43,2,20,3,FENCE_AND_TRAP,RURAL,LOW
43,1,10,1,NONE,RURAL,HIGH
44,100,1002,207,FENCE_AND_TRAP,RURAL,LOW
44,99,990,259,NONE,RURAL,MED
44,98,979,197,FENCE_AND_TRAP,RURAL,LOW
44,97,968,226,SPRAYED_B,URBAN,LOW
44,96,960,210,FENCE_AND_TRAP,RURAL,LOW
44,95,951,231,FENCE_AND_TRAP,RURAL,LOW
44,94,941,213,FENCE_AND_TRAP,RURAL,LOW
44,93,930,231,NONE,URBAN,LOW
44,92,920,218,SPRAYED_B,URBAN,LOW
44,91,909,206,FENCE_AND_TRAP,URBAN,MED
44,90,897,235,NONE,URBAN,LOW
44,89,890,232,FENCE_AND_TRAP,RURAL,LOW
44,88,880,188,FENCE_AND_TRAP,RURAL,LOW
44,87,871,188,FENCE_AND_TRAP,RURAL,LOW
44,86,861,187,FENCE_AND_TRAP,RURAL,LOW
44,85,851,192,FENCE_AND_TRAP,RURAL,LOW
44,84,841,227,NONE,RURAL,MED
44,83,832,183,FENCE_AND_TRAP,RURAL,LOW
44,82,821,173,FENCE_AND_TRAP,URBAN,LOW
44,81,814,190,FENCE_AND_TRAP,RURAL,LOW
44,80,801,180,FENCE_AND_TRAP,RURAL,LOW
44,79,791,164,NONE,RURAL,MED
44,78,781,192,SPRAYED_B,URBAN,HIGH
44,77,772,205,NONE,RURAL,HIGH
44,76,760,159,FENCE_AND_TRAP,RURAL,LOW
44,75,749,181,NONE,URBAN,LOW
44,74,742,161,FENCE_AND_TRAP,RURAL,LOW
44,73,730,181,NONE,URBAN,LOW
44,72,719,176,FENCE_AND_TRAP,RURAL,LOW
44,71,709,222,NONE,RURAL,MED
44,70,702,180,NONE,URBAN,LOW
44,69,690,186,NONE,URBAN,LOW
44,68,684,162,NONE,URBAN,LOW
44,67,671,141,FENCE_AND_TRAP,RURAL,LOW
44,66,659,154,FENCE_AND_TRAP,RURAL,LOW
44,65,650,149,FENCE_AND_TRAP,RURAL,LOW
44,64,640,159,NONE,URBAN,LOW
44,63,631,104,SPRAYED_B,RURAL,HIGH
44,62,621,166,FENCE_AND_TRAP,URBAN,MED
44,61,611,159,NONE,URBAN,HIGH
44,60,600,147,FENCE_AND_TRAP,RURAL,LOW
44,59,590,102,FENCE_AND_TRAP,RURAL,LOW
44,58,580,103,FENCE_AND_TRAP,RURAL,LOW
44,57,571,133,SPRAYED_B,URBAN,LOW
44,56,560,104,FENCE_AND_TRAP,RURAL,LOW
44,55,550,107,FENCE_AND_TRAP,RURAL,LOW
44,54,540,111,SPRAYED_B,RURAL,HIGH
44,53,530,157,NONE,URBAN,LOW
44,52,519,145,SPRAYED_B,URBAN,LOW
44,51,510,130,NONE,RURAL,HIGH
44,50,499,108,FENCE_AND_TRAP,RURAL,LOW
44,49,490,94,SPRAYED_B,RURAL,MED
44,48,481,88,FENCE_AND_TRAP,RURAL,LOW
44,47,469,99,SPRAYED_B,URBAN,HIGH
44,46,460,74,FENCE_AND_TRAP,RURAL,LOW
44,45,450,98,SPRAYED_A,RURAL,MED
44,44,441,73,SPRAYED_B,RURAL,HIGH
44,43,430,84,SPRAYED_A,URBAN,LOW
44,42,420,122,SPRAYED_B,URBAN,LOW
44,41,410,87,FENCE_AND_TRAP,URBAN,MED
44,40,401,75,FENCE_AND_TRAP,RURAL,LOW
44,39,391,71,FENCE_AND_TRAP,URBAN,LOW
44,38,381,101,SPRAYED_A,URBAN,LOW
44,37,370,73,FENCE_AND_TRAP,RURAL,LOW
44,36,360,94,FENCE_AND_TRAP,RURAL,LOW
44,35,350,88,SPRAYED_B,URBAN,LOW
44,34,340,71,FENCE_AND_TRAP,RURAL,LOW
44,33,330,70,FENCE_AND_TRAP,URBAN,MED
44,32,321,74,NONE,URBAN,HIGH
44,31,311,59,SPRAYED_A,URBAN,LOW
44,30,301,55,FENCE_AND_TRAP,RURAL,LOW
44,29,290,61,FENCE_AND_TRAP,RURAL,LOW
44,28,280,58,FENCE_AND_TRAP,URBAN,MED
44,27,270,40,FENCE_AND_TRAP,URBAN,MED
44,26,260,64,NONE,RURAL,MED
44,25,250,77,NONE,RURAL,HIGH
44,24,240,47,FENCE_AND_TRAP,RURAL,LOW
44,23,230,60,SPRAYED_A,URBAN,HIGH
44,22,219,42,FENCE_AND_TRAP,RURAL,LOW
44,21,210,59,FENCE_AND_TRAP,RURAL,LOW
44,20,201,41,NONE,URBAN,LOW
44,19,190,39,NONE,URBAN,LOW
44,18,180,45,SPRAYED_A,URBAN,LOW
44,17,170,37,FENCE_AND_TRAP,RURAL,LOW
44,16,160,45,FENCE_AND_TRAP,RURAL,LOW
44,15,150,32,FENCE_AND_TRAP,RURAL,MED
44,14,140,38,FENCE_AND_TRAP,RURAL,LOW
44,13,130,33,FENCE_AND_TRAP,RURAL,LOW
44,12,120,31,SPRAYED_A,URBAN,LOW
44,11,110,29,NONE,RURAL,MED
44,10,100,27,FENCE_AND_TRAP,RURAL,LOW
44,9,89,26,FENCE_AND_TRAP,RURAL,MED
44,8,80,26,NONE,URBAN,LOW
44,7,70,11,FENCE_AND_TRAP,RURAL,LOW
44,6,60,16,FENCE_AND_TRAP,RURAL,LOW
44,5,50,9,SPRAYED_B,RURAL,MED
44,4,40,9,SPRAYED_B,URBAN,LOW
44,3,30,7,NONE,RURAL,MED
44,2,20,2,FENCE_AND_TRAP,RURAL,LOW
44,1,10,3,NONE,RURAL,HIGH
45,100,1002,197,FENCE_AND_TRAP,RURAL,LOW
45,99,990,259,NONE,RURAL,MED
45,98,979,202,FENCE_AND_TRAP,RURAL,LOW
45,97,968,223,SPRAYED_B,URBAN,LOW
45,96,960,201,FENCE_AND_TRAP,RURAL,LOW
45,95,951,222,FENCE_AND_TRAP,RURAL,LOW
45,94,941,211,FENCE_AND_TRAP,RURAL,LOW
45,93,930,216,NONE,URBAN,LOW
45,92,920,218,SPRAYED_B,URBAN,LOW
45,91,909,204,FENCE_AND_TRAP,URBAN,MED
45,90,897,227,NONE,URBAN,LOW
45,89,890,229,FENCE_AND_TRAP,RURAL,LOW
45,88,880,190,FENCE_AND_TRAP,RURAL,LOW
45,87,871,197,FENCE_AND_TRAP,RURAL,LOW
45,86,861,179,FENCE_AND_TRAP,RURAL,LOW
45,85,851,185,FENCE_AND_TRAP,RURAL,LOW
45,84,841,214,NONE,RURAL,MED
45,83,832,185,FENCE_AND_TRAP,RURAL,LOW
45,82,821,177,FENCE_AND_TRAP,URBAN,LOW
45,81,814,203,FENCE_AND_TRAP,RURAL,LOW
45,80,801,191,FENCE_AND_TRAP,RURAL,LOW
45,79,791,170,NONE,RURAL,MED
45,78,781,188,SPRAYED_B,URBAN,HIGH
45,77,772,197,NONE,RURAL,HIGH
45,76,760,160,FENCE_AND_TRAP,RURAL,LOW
45,75,749,174,NONE,URBAN,LOW
45,74,742,158,FENCE_AND_TRAP,RURAL,LOW
45,73,730,176,NONE,URBAN,LOW
45,72,719,170,FENCE_AND_TRAP,RURAL,LOW
45,71,709,216,NONE,RURAL,MED
45,70,702,179,NONE,URBAN,LOW
45,69,690,179,NONE,URBAN,LOW
45,68,684,162,NONE,URBAN,LOW
45,67,671,141,FENCE_AND_TRAP,RURAL,LOW
45,66,659,158,FENCE_AND_TRAP,RURAL,LOW
45,65,650,150,FENCE_AND_TRAP,RURAL,LOW
45,64,640,161,NONE,URBAN,LOW
45,63,631,99,SPRAYED_B,RURAL,HIGH
45,62,621,170,FENCE_AND_TRAP,URBAN,MED
45,61,611,148,NONE,URBAN,HIGH
45,60,600,145,FENCE_AND_TRAP,RURAL,LOW
45,59,590,103,FENCE_AND_TRAP,RURAL,LOW
45,58,580,96,FENCE_AND_TRAP,RURAL,LOW
45,57,571,131,SPRAYED_B,URBAN,LOW
45,56,560,101,FENCE_AND_TRAP,RURAL,LOW
45,55,550,105,FENCE_AND_TRAP,RURAL,LOW
45,54,540,108,SPRAYED_B,RURAL,HIGH
45,53,530,147,NONE,URBAN,LOW
45,52,519,141,SPRAYED_B,URBAN,LOW
45,51,510,128,NONE,RURAL,HIGH
45,50,499,104,FENCE_AND_TRAP,RURAL,LOW
45,49,490,98,SPRAYED_B,RURAL,MED
45,48,481,86,FENCE_AND_TRAP,RURAL,LOW
45,47,469,103,SPRAYED_B,URBAN,HIGH
45,46,460,73,FENCE_AND_TRAP,RURAL,LOW
45,45,450,100,SPRAYED_A,RURAL,MED
45,44,441,74,SPRAYED_B,RURAL,HIGH
45,43,430,86,SPRAYED_A,URBAN,LOW
45,42,420,121,SPRAYED_B,URBAN,LOW
45,41,410,90,FENCE_AND_TRAP,URBAN,MED
45,40,401,79,FENCE_AND_TRAP,RURAL,LOW
45,39,391,74,FENCE_AND_TRAP,URBAN,LOW
45,38,381,95,SPRAYED_A,URBAN,LOW
45,37,370,83,FENCE_AND_TRAP,RURAL,LOW
45,36,360,91,FENCE_AND_TRAP,RURAL,LOW
45,35,350,84,SPRAYED_B,URBAN,LOW
45,34,340,77,FENCE_AND_TRAP,RURAL,LOW
45,33,330,72,FENCE_AND_TRAP,URBAN,MED
45,32,321,79,NONE,URBAN,HIGH
45,31,311,61,SPRAYED_A,URBAN,LOW
45,30,301,55,FENCE_AND_TRAP,RURAL,LOW
45,29,290,65,FENCE_AND_TRAP,RURAL,LOW
45,28,280,60,FENCE_AND_TRAP,URBAN,MED
45,27,270,41,FENCE_AND_TRAP,URBAN,MED
45,26,260,70,NONE,RURAL,MED
45,25,250,75,NONE,RURAL,HIGH
45,24,240,52,FENCE_AND_TRAP,RURAL,LOW
45,23,230,56,SPRAYED_A,URBAN,HIGH
45,22,219,37,FENCE_AND_TRAP,RURAL,LOW
45,21,210,60,FENCE_AND_TRAP,RURAL,LOW
45,20,201,41,NONE,URBAN,LOW
45,19,190,38,NONE,URBAN,LOW
45,18,180,46,SPRAYED_A,URBAN,LOW
45,17,170,41,FENCE_AND_TRAP,RURAL,LOW
45,16,160,46,FENCE_AND_TRAP,RURAL,LOW
45,15,150,32,FENCE_AND_TRAP,RURAL,MED
45,14,140,36,FENCE_AND_TRAP,RURAL,LOW
45,13,130,35,FENCE_AND_TRAP,RURAL,LOW
45,12,120,30,SPRAYED_A,URBAN,LOW
45,11,110,29,NONE,RURAL,MED
45,10,100,27,FENCE_AND_TRAP,RURAL,LOW
45,9,89,26,FENCE_AND_TRAP,RURAL,MED
45,8,80,29,NONE,URBAN,LOW
45,7,70,10,FENCE_AND_TRAP,RURAL,LOW
45,6,60,17,FENCE_AND_TRAP,RURAL,LOW
45,5,50,10,SPRAYED_B,RURAL,MED
45,4,40,8,SPRAYED_B,URBAN,LOW
45,3,30,7,NONE,RURAL,MED
45,2,20,3,FENCE_AND_TRAP,RURAL,LOW
45,1,10,2,NONE,RURAL,HIGH
46,100,1002,197,FENCE_AND_TRAP,RURAL,LOW
46,99,990,257,NONE,RURAL,MED
46,98,979,197,FENCE_AND_TRAP,RURAL,LOW
46,97,968,225,SPRAYED_B,URBAN,LOW
46,96,960,205,FENCE_AND_TRAP,RURAL,LOW
46,95,951,215,FENCE_AND_TRAP,RURAL,LOW
46,94,941,204,FENCE_AND_TRAP,RURAL,LOW
46,93,930,210,NONE,URBAN,LOW
46,92,920,220,SPRAYED_B,URBAN,LOW
46,91,909,202,FENCE_AND_TRAP,URBAN,MED
46,90,897,218,NONE,URBAN,LOW
46,89,890,218,FENCE_AND_TRAP,RURAL,LOW
46,88,880,192,FENCE_AND_TRAP,RURAL,LOW
46,87,871,192,FENCE_AND_TRAP,RURAL,LOW
46,86,861,183,FENCE_AND_TRAP,RURAL,LOW
46,85,851,176,FENCE_AND_TRAP,RURAL,LOW
46,84,841,207,NONE,RURAL,MED
46,83,832,192,FENCE_AND_TRAP,RURAL,LOW
46,82,821,177,FENCE_AND_TRAP,URBAN,LOW
46,81,814,208,FENCE_AND_TRAP,RURAL,LOW
46,80,801,181,FENCE_AND_TRAP,RURAL,LOW
46,79,791,167,NONE,RURAL,MED
46,78,781,195,SPRAYED_B,URBAN,HIGH
46,77,772,183,NONE,RURAL,HIGH
46,76,760,153,FENCE_AND_TRAP,RURAL,LOW
46,75,749,171,NONE,URBAN,LOW
46,74,742,153,FENCE_AND_TRAP,RURAL,LOW
46,73,730,176,NONE,URBAN,LOW
46,72,719,170,FENCE_AND_TRAP,RURAL,LOW
46,71,709,210,NONE,RURAL,MED
46,70,702,181,NONE,URBAN,LOW
46,69,690,171,NONE,URBAN,LOW
46,68,684,161,NONE,URBAN,LOW
46,67,671,155,FENCE_AND_TRAP,RURAL,LOW
46,66,659,160,FENCE_AND_TRAP,RURAL,LOW
46,65,650,148,FENCE_AND_TRAP,RURAL,LOW
46,64,640,159,NONE,URBAN,LOW
46,63,631,94,SPRAYED_B,RURAL,HIGH
46,62,621,174,FENCE_AND_TRAP,URBAN,MED
46,61,611,151,NONE,URBAN,HIGH
46,60,600,145,FENCE_AND_TRAP,RURAL,LOW
46,59,590,98,FENCE_AND_TRAP,RURAL,LOW
46,58,580,98,FENCE_AND_TRAP,RURAL,LOW
46,57,571,129,SPRAYED_B,URBAN,LOW
46,56,560,98,FENCE_AND_TRAP,RURAL,LOW
46,55,550,107,FENCE_AND_TRAP,RURAL,LOW
46,54,540,93,SPRAYED_B,RURAL,HIGH
46,53,530,143,NONE,URBAN,LOW
46,52,519,135,SPRAYED_B,URBAN,LOW
46,51,510,131,NONE,RURAL,HIGH
46,50,498,110,FENCE_AND_TRAP,RURAL,LOW
46,49,490,93,SPRAYED_B,RURAL,MED
46,48,481,85,FENCE_AND_TRAP,RURAL,LOW
46,47,469,97,SPRAYED_B,URBAN,HIGH
46,46,460,73,FENCE_AND_TRAP,RURAL,LOW
46,45,450,104,SPRAYED_A,RURAL,MED
46,44,441,68,SPRAYED_B,RURAL,HIGH
46,43,430,90,SPRAYED_A,URBAN,LOW
46,42,420,119,SPRAYED_B,URBAN,LOW
46,41,410,93,FENCE_AND_TRAP,URBAN,MED
46,40,401,80,FENCE_AND_TRAP,RURAL,LOW
46,39,391,74,FENCE_AND_TRAP,URBAN,LOW
46,38,381,92,SPRAYED_A,URBAN,LOW
46,37,371,86,FENCE_AND_TRAP,RURAL,LOW
46,36,360,89,FENCE_AND_TRAP,RURAL,LOW
46,35,350,86,SPRAYED_B,URBAN,LOW
46,34,340,86,FENCE_AND_TRAP,RURAL,LOW
46,33,330,68,FENCE_AND_TRAP,URBAN,MED
46,32,322,74,NONE,URBAN,HIGH
46,31,311,66,SPRAYED_A,URBAN,LOW
46,30,301,50,FENCE_AND_TRAP,RURAL,LOW
46,29,290,62,FENCE_AND_TRAP,RURAL,LOW
46,28,280,58,FENCE_AND_TRAP,URBAN,MED
46,27,270,41,FENCE_AND_TRAP,URBAN,MED
46,26,260,68,NONE,RURAL,MED
46,25,250,72,NONE,RURAL,HIGH
46,24,240,50,FENCE_AND_TRAP,RURAL,LOW
46,23,230,58,SPRAYED_A,URBAN,HIGH
46,22,219,34,FENCE_AND_TRAP,RURAL,LOW
46,21,210,57,FENCE_AND_TRAP,RURAL,LOW
46,20,201,40,NONE,URBAN,LOW
46,19,190,36,NONE,URBAN,LOW
46,18,180,45,SPRAYED_A,URBAN,LOW
46,17,170,37,FENCE_AND_TRAP,RURAL,LOW
46,16,160,46,FENCE_AND_TRAP,RURAL,LOW
46,15,150,34,FENCE_AND_TRAP,RURAL,MED
46,14,140,36,FENCE_AND_TRAP,RURAL,LOW
46,13,130,32,FENCE_AND_TRAP,RURAL,LOW
46,12,120,28,SPRAYED_A,URBAN,LOW
46,11,110,29,NONE,RURAL,MED
46,10,100,31,FENCE_AND_TRAP,RURAL,LOW
46,9,89,26,FENCE_AND_TRAP,RURAL,MED
46,8,80,26,NONE,URBAN,LOW
46,7,70,12,FENCE_AND_TRAP,RURAL,LOW
46,6,60,15,FENCE_AND_TRAP,RURAL,LOW
46,5,50,9,SPRAYED_B,RURAL,MED
46,4,40,10,SPRAYED_B,URBAN,LOW
46,3,30,7,NONE,RURAL,MED
46,2,20,5,FENCE_AND_TRAP,RURAL,LOW
46,1,10,2,NONE,RURAL,HIGH
47,100,1002,186,FENCE_AND_TRAP,RURAL,LOW
47,99,990,261,NONE,RURAL,MED
47,98,979,203,FENCE_AND_TRAP,RURAL,LOW
47,97,968,225,SPRAYED_B,URBAN,LOW
47,96,960,190,FENCE_AND_TRAP,RURAL,LOW
47,95,951,233,FENCE_AND_TRAP,RURAL,LOW
47,94,940,202,FENCE_AND_TRAP,RURAL,LOW
47,93,930,204,NONE,URBAN,LOW
47,92,920,217,SPRAYED_B,URBAN,LOW
47,91,909,196,FENCE_AND_TRAP,URBAN,MED
47,90,897,221,NONE,URBAN,LOW
47,89,890,212,FENCE_AND_TRAP,RURAL,LOW
47,88,880,186,FENCE_AND_TRAP,RURAL,LOW
47,87,871,197,FENCE_AND_TRAP,RURAL,LOW
47,86,861,184,FENCE_AND_TRAP,RURAL,LOW
47,85,851,177,FENCE_AND_TRAP,RURAL,LOW
47,84,841,213,NONE,RURAL,MED
47,83,832,187,FENCE_AND_TRAP,RURAL,LOW
47,82,821,177,FENCE_AND_TRAP,URBAN,LOW
47,81,814,210,FENCE_AND_TRAP,RURAL,LOW
47,80,801,193,FENCE_AND_TRAP,RURAL,LOW
47,79,791,175,NONE,RURAL,MED
47,78,781,193,SPRAYED_B,URBAN,HIGH
47,77,773,185,NONE,RURAL,HIGH
47,76,760,160,FENCE_AND_TRAP,RURAL,LOW
47,75,748,180,NONE,URBAN,LOW
47,74,742,144,FENCE_AND_TRAP,RURAL,LOW
47,73,730,170,NONE,URBAN,LOW
47,72,719,181,FENCE_AND_TRAP,RURAL,LOW
47,71,709,208,NONE,RURAL,MED
47,70,702,177,NONE,URBAN,LOW
47,69,690,183,NONE,URBAN,LOW
47,68,684,163,NONE,URBAN,LOW
47,67,671,163,FENCE_AND_TRAP,RURAL,LOW
47,66,659,161,FENCE_AND_TRAP,RURAL,LOW
47,65,650,142,FENCE_AND_TRAP,RURAL,LOW
47,64,640,166,NONE,URBAN,LOW
47,63,631,89,SPRAYED_B,RURAL,HIGH
47,62,621,168,FENCE_AND_TRAP,URBAN,MED
47,61,611,146,NONE,URBAN,HIGH
47,60,600,148,FENCE_AND_TRAP,RURAL,LOW
47,59,590,109,FENCE_AND_TRAP,RURAL,LOW
47,58,580,91,FENCE_AND_TRAP,RURAL,LOW
47,57,571,118,SPRAYED_B,URBAN,LOW
47,56,560,103,FENCE_AND_TRAP,RURAL,LOW
47,55,550,116,FENCE_AND_TRAP,RURAL,LOW
47,54,540,86,SPRAYED_B,RURAL,HIGH
47,53,530,144,NONE,URBAN,LOW
47,52,519,131,SPRAYED_B,URBAN,LOW
47,51,510,129,NONE,RURAL,HIGH
47,50,498,111,FENCE_AND_TRAP,RURAL,LOW
47,49,490,90,SPRAYED_B,RURAL,MED
47,48,481,87,FENCE_AND_TRAP,RURAL,LOW
47,47,469,103,SPRAYED_B,URBAN,HIGH
47,46,460,78,FENCE_AND_TRAP,RURAL,LOW
