Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,VectorPopulationNumDied,InfectiousNumDied,InfectedNumDied,AdultNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,InfectiousAvgAgeAtDeath,InfectedAvgAgeAtDeath,AdultAvgAgeAtDeath,MaleAvgAgeAtDeath
317,1,Other,62940,731,7859,54350,78186,100021,1425676,11164934,9429,167,1148,8114,9260,6.49252,20.6946,9.93031,5.71383,8.13737
318,1,X-a0-b0:X-a0-b0,27365,932,7934,18499,0,18909,211776,1511946,4071,207,1141,2723,0,7.27045,20.6522,9.36372,5.37606,0
318,1,X-a0-b0:Y-a0-b0,0,0,0,0,34461,18981,212417,1511949,0,0,0,0,4286,0,0,0,0,9.07863
318,1,X-a1-b0:X-a1-b0,3239,0,0,3239,0,2799,44102,401317,493,0,0,493,0,6.47059,0,0,6.47059,0
318,1,X-a1-b0:Y-a1-b0,0,0,0,0,4074,2760,44169,401314,0,0,0,0,471,0,0,0,0,7.96178
318,1,X-a0-b1:X-a0-b1,3293,0,0,3293,0,2699,43454,389902,485,0,0,485,0,6.20825,0,0,6.20825,0
318,1,X-a0-b1:Y-a0-b1,0,0,0,0,4049,2722,43233,389900,0,0,0,0,460,0,0,0,0,8.07174
318,1,X-a1-b1:X-a1-b1,381,0,0,381,0,413,9244,100523,68,0,0,68,0,5.92647,0,0,5.92647,0
318,1,X-a1-b1:Y-a1-b1,0,0,0,0,495,445,9085,100523,0,0,0,0,59,0,0,0,0,7.27119
318,1,Other,62986,737,7824,54425,78233,100895,1428600,12376730,9453,160,1139,8154,9354,6.54639,20.1313,9.74539,5.83297,8.08125
319,1,X-a0-b0:X-a0-b0,26805,919,7894,17992,0,18562,207872,1495376,4214,210,1118,2886,0,7.14784,20.3095,9.62791,5.22938,0
319,1,X-a0-b0:Y-a0-b0,0,0,0,0,34061,18501,207665,1495377,0,0,0,0,4257,0,0,0,0,8.75969
319,1,X-a1-b0:X-a1-b0,3331,0,0,3331,0,2802,44581,358675,443,0,0,443,0,6.37246,0,0,6.37246,0
319,1,X-a1-b0:Y-a1-b0,0,0,0,0,4103,2807,44827,358677,0,0,0,0,482,0,0,0,0,7.48963
319,1,X-a0-b1:X-a0-b1,3313,0,0,3313,0,2738,43902,383981,525,0,0,525,0,6.47048,0,0,6.47048,0
319,1,X-a0-b1:Y-a0-b1,0,0,0,0,4053,2797,43796,383986,0,0,0,0,472,0,0,0,0,8.14195
319,1,X-a1-b1:X-a1-b1,422,0,0,422,0,409,9619,92869,53,0,0,53,0,5.67925,0,0,5.67925,0
319,1,X-a1-b1:Y-a1-b1,0,0,0,0,525,433,9490,92867,0,0,0,0,54,0,0,0,0,7.88889
319,1,Other,63318,751,7823,54744,78779,101595,1433829,11481619,9358,142,1197,8019,9251,6.58998,19.7817,9.95489,5.8541,8.22906
320,1,X-a0-b0:X-a0-b0,26233,890,7767,17576,0,18732,204632,1497523,4073,208,1176,2689,0,7.09084,20.1202,9.10629,5.20156,0
320,1,X-a0-b0:Y-a0-b0,0,0,0,0,33548,18539,204922,1497526,0,0,0,0,4118,0,0,0,0,9.18407
320,1,X-a1-b0:X-a1-b0,3368,0,0,3368,0,2817,44866,372948,513,0,0,513,0,6.09942,0,0,6.09942,0
320,1,X-a1-b0:Y-a1-b0,0,0,0,0,4173,2902,45143,372946,0,0,0,0,488,0,0,0,0,8.07992
320,1,X-a0-b1:X-a0-b1,3345,0,0,3345,0,2729,44688,368837,515,0,0,515,0,6.15728,0,0,6.15728,0
320,1,X-a0-b1:Y-a0-b1,0,0,0,0,4115,2767,44394,368834,0,0,0,0,469,0,0,0,0,8.04051
320,1,X-a1-b1:X-a1-b1,423,0,0,423,0,435,9942,96104,66,0,0,66,0,5.40909,0,0,5.40909,0
320,1,X-a1-b1:Y-a1-b1,0,0,0,0,565,446,9870,96104,0,0,0,0,58,0,0,0,0,7.41379
320,1,Other,63985,756,7882,55347,79168,100984,1437590,11533541,9364,165,1148,8051,9413,6.59857,20.5879,9.78659,5.85729,8.0375
321,1,X-a0-b0:X-a0-b0,26187,886,7575,17726,0,18297,202113,1486751,3925,181,1145,2599,0,7.20255,20.5691,9.64105,5.19738,0
321,1,X-a0-b0:Y-a0-b0,0,0,0,0,33278,18069,202306,1486747,0,0,0,0,4101,0,0,0,0,8.90393
321,1,X-a1-b0:X-a1-b0,3409,0,0,3409,0,2944,44977,413470,479,0,0,479,0,7.05845,0,0,7.05845,0
321,1,X-a1-b0:Y-a1-b0,0,0,0,0,4158,3018,45382,413469,0,0,0,0,509,0,0,0,0,7.52849
321,1,X-a0-b1:X-a0-b1,3359,0,0,3359,0,2878,45164,404589,461,0,0,461,0,6.70065,0,0,6.70065,0
321,1,X-a0-b1:Y-a0-b1,0,0,0,0,4124,2844,44624,404585,0,0,0,0,503,0,0,0,0,7.50895
321,1,X-a1-b1:X-a1-b1,427,0,0,427,0,466,10351,114465,60,0,0,60,0,6.01667,0,0,6.01667,0
321,1,X-a1-b1:Y-a1-b1,0,0,0,0,575,488,10165,114469,0,0,0,0,64,0,0,0,0,6.5625
321,1,Other,63964,795,7975,55194,79417,101873,1441469,12601135,9493,139,1135,8219,9555,6.48341,20.8993,9.86872,5.77211,8.15699
322,1,X-a0-b0:X-a0-b0,25783,920,7485,17378,0,17953,198281,1460097,4014,174,1108,2732,0,7.03986,20,9.52617,5.20608,0
322,1,X-a0-b0:Y-a0-b0,0,0,0,0,32709,17737,198313,1460096,0,0,0,0,4098,0,0,0,0,8.98219
322,1,X-a1-b0:X-a1-b0,3457,0,0,3457,0,2944,45558,379986,509,0,0,509,0,6.18468,0,0,6.18468,0
322,1,X-a1-b0:Y-a1-b0,0,0,0,0,4238,3005,45710,379986,0,0,0,0,500,0,0,0,0,7.904
322,1,X-a0-b1:X-a0-b1,3365,0,0,3365,0,2926,45456,387858,521,0,0,521,0,6.33973,0,0,6.33973,0
322,1,X-a0-b1:Y-a0-b1,0,0,0,0,4213,2881,44940,387852,0,0,0,0,472,0,0,0,0,7.65254
322,1,X-a1-b1:X-a1-b1,449,0,0,449,0,471,10721,101802,62,0,0,62,0,5.5,0,0,5.5,0
322,1,X-a1-b1:Y-a1-b1,0,0,0,0,592,488,10625,101799,0,0,0,0,71,0,0,0,0,5.16901
322,1,Other,64250,801,7949,55500,79830,102523,1445275,11823581,9467,147,1201,8119,9505,6.54547,20.3605,9.80766,5.81278,8.18306
323,1,X-a0-b0:X-a0-b0,25349,945,7322,17082,0,17979,195577,1472153,3889,177,1160,2552,0,7.0936,20.1808,9.34052,5.16458,0
323,1,X-a0-b0:Y-a0-b0,0,0,0,0,32168,17719,195243,1472153,0,0,0,0,4025,0,0,0,0,9.12795
323,1,X-a1-b0:X-a1-b0,3470,0,0,3470,0,2966,45982,400460,533,0,0,533,0,6.30769,0,0,6.30769,0
323,1,X-a1-b0:Y-a1-b0,0,0,0,0,4233,3020,46010,400458,0,0,0,0,525,0,0,0,0,7.52952
323,1,X-a0-b1:X-a0-b1,3438,0,0,3438,0,2894,46073,400369,509,0,0,509,0,6.08055,0,0,6.08055,0
323,1,X-a0-b1:Y-a0-b1,0,0,0,0,4243,2928,45371,400362,0,0,0,0,512,0,0,0,0,8.38281
323,1,X-a1-b1:X-a1-b1,475,0,0,475,0,482,11023,114674,64,0,0,64,0,5.21875,0,0,5.21875,0
323,1,X-a1-b1:Y-a1-b1,0,0,0,0,606,500,10940,114678,0,0,0,0,63,0,0,0,0,6.46032
323,1,Other,64464,783,7959,55722,80410,102539,1449635,12359957,9574,185,1148,8241,9576,6.52152,21.0541,9.53833,5.77503,8.25303
324,1,X-a0-b0:X-a0-b0,25314,930,7115,17269,0,17119,192882,1469264,3736,176,1118,2442,0,7.1879,20.4602,9.6458,5.10606,0
324,1,X-a0-b0:Y-a0-b0,0,0,0,0,31977,17067,192426,1469261,0,0,0,0,3881,0,0,0,0,8.79825
324,1,X-a1-b0:X-a1-b0,3542,0,0,3542,0,3001,46313,430121,509,0,0,509,0,6.27308,0,0,6.27308,0
324,1,X-a1-b0:Y-a1-b0,0,0,0,0,4313,3015,46383,430121,0,0,0,0,511,0,0,0,0,7.4638
324,1,X-a0-b1:X-a0-b1,3454,0,0,3454,0,3011,46282,410304,517,0,0,517,0,6.01354,0,0,6.01354,0
324,1,X-a0-b1:Y-a0-b1,0,0,0,0,4241,2983,45764,410305,0,0,0,0,515,0,0,0,0,8.15728
324,1,X-a1-b1:X-a1-b1,509,0,0,509,0,504,11407,128576,65,0,0,65,0,6.27692,0,0,6.27692,0
324,1,X-a1-b1:Y-a1-b1,0,0,0,0,637,519,11290,128577,0,0,0,0,68,0,0,0,0,6.88235
324,1,Other,64478,792,7921,55765,80659,103490,1453949,12898142,9662,154,1216,8292,9456,6.52805,19.5909,9.65872,5.82634,7.94057
325,1,X-a0-b0:X-a0-b0,24972,928,7064,16980,0,16853,189493,1458832,3801,193,1069,2539,0,7.0713,20.0311,9.52573,5.05278,0
325,1,X-a0-b0:Y-a0-b0,0,0,0,0,31506,16897,189410,1458830,0,0,0,0,3784,0,0,0,0,8.88478
325,1,X-a1-b0:X-a1-b0,3647,0,0,3647,0,3025,46779,423739,520,0,0,520,0,6.27692,0,0,6.27692,0
325,1,X-a1-b0:Y-a1-b0,0,0,0,0,4421,3053,46781,423738,0,0,0,0,487,0,0,0,0,7.45585
325,1,X-a0-b1:X-a0-b1,3535,0,0,3535,0,3029,46455,396267,487,0,0,487,0,6.19918,0,0,6.19918,0
325,1,X-a0-b1:Y-a0-b1,0,0,0,0,4367,2954,46053,396268,0,0,0,0,462,0,0,0,0,8.10173
325,1,X-a1-b1:X-a1-b1,528,0,0,528,0,518,11888,117847,64,0,0,64,0,5.09375,0,0,5.09375,0
325,1,X-a1-b1:Y-a1-b1,0,0,0,0,689,506,11766,117844,0,0,0,0,62,0,0,0,0,6.53226
325,1,Other,65074,811,7879,56384,80899,103597,1457884,12163314,9395,157,1210,8028,9729,6.56977,20.4013,9.42479,5.86896,8.12067
326,1,X-a0-b0:X-a0-b0,24643,933,6984,16726,0,16828,187027,1436620,3642,172,1003,2467,0,6.99259,19.9535,9.55234,5.04824,0
326,1,X-a0-b0:Y-a0-b0,0,0,0,0,30926,17003,186920,1436619,0,0,0,0,3844,0,0,0,0,8.99428
326,1,X-a1-b0:X-a1-b0,3625,0,0,3625,0,3089,47199,437216,568,0,0,568,0,5.93486,0,0,5.93486,0
326,1,X-a1-b0:Y-a1-b0,0,0,0,0,4506,3077,47404,437218,0,0,0,0,514,0,0,0,0,8.1284
326,1,X-a0-b1:X-a0-b1,3542,0,0,3542,0,2993,46621,418364,549,0,0,549,0,6.6776,0,0,6.6776,0
326,1,X-a0-b1:Y-a0-b1,0,0,0,0,4424,2954,46403,418361,0,0,0,0,515,0,0,0,0,8.1534
326,1,X-a1-b1:X-a1-b1,538,0,0,538,0,495,12331,129072,86,0,0,86,0,6,0,0,6,0
326,1,X-a1-b1:Y-a1-b1,0,0,0,0,693,537,12070,129073,0,0,0,0,75,0,0,0,0,7.84
326,1,Other,65649,831,7901,56917,81322,103760,1459915,12850547,9527,162,1136,8229,9585,6.6257,20.4444,9.91373,5.89974,8.2024
327,1,X-a0-b0:X-a0-b0,24436,914,6887,16635,0,16275,184312,1423983,3613,172,981,2460,0,7.09244,20.7674,9.45464,5.19431,0
327,1,X-a0-b0:Y-a0-b0,0,0,0,0,30648,16273,184058,1423982,0,0,0,0,3762,0,0,0,0,8.89633
327,1,X-a1-b0:X-a1-b0,3652,0,0,3652,0,3145,47642,427623,533,0,0,533,0,6.06754,0,0,6.06754,0
327,1,X-a1-b0:Y-a1-b0,0,0,0,0,4520,3213,47756,427621,0,0,0,0,539,0,0,0,0,7.91837
327,1,X-a0-b1:X-a0-b1,3546,0,0,3546,0,3105,46752,439091,555,0,0,555,0,6.11171,0,0,6.11171,0
327,1,X-a0-b1:Y-a0-b1,0,0,0,0,4469,3002,46579,439087,0,0,0,0,542,0,0,0,0,7.45941
327,1,X-a1-b1:X-a1-b1,550,0,0,550,0,554,12802,143697,75,0,0,75,0,4.66667,0,0,4.66667,0
327,1,X-a1-b1:Y-a1-b1,0,0,0,0,694,597,12432,143700,0,0,0,0,87,0,0,0,0,7.29885
327,1,Other,65731,823,7924,56984,81472,104718,1463107,13027999,9840,168,1159,8513,9761,6.50325,20.0238,9.85246,5.78045,8.06649
328,1,X-a0-b0:X-a0-b0,23862,888,6761,16213,0,16147,181336,1433601,3686,195,1012,2479,0,7.29978,20.4103,9.56719,5.34288,0
328,1,X-a0-b0:Y-a0-b0,0,0,0,0,30153,16127,180960,1433596,0,0,0,0,3612,0,0,0,0,9.01107
328,1,X-a1-b0:X-a1-b0,3709,0,0,3709,0,3199,47919,438508,525,0,0,525,0,6.53714,0,0,6.53714,0
328,1,X-a1-b0:Y-a1-b0,0,0,0,0,4580,3199,48063,438509,0,0,0,0,560,0,0,0,0,7.53214
328,1,X-a0-b1:X-a0-b1,3609,0,0,3609,0,3112,47312,412578,553,0,0,553,0,6.11754,0,0,6.11754,0
328,1,X-a0-b1:Y-a0-b1,0,0,0,0,4511,3056,47010,412575,0,0,0,0,512,0,0,0,0,7.63867
328,1,X-a1-b1:X-a1-b1,576,0,0,576,0,576,13208,129332,84,0,0,84,0,6.05952,0,0,6.05952,0
328,1,X-a1-b1:Y-a1-b1,0,0,0,0,713,592,12948,129327,0,0,0,0,89,0,0,0,0,7.7191
328,1,Other,65902,850,7869,57183,81811,104484,1468040,12671602,9891,168,1185,8538,9756,6.62309,20.7738,9.63544,5.92656,8.15201
329,1,X-a0-b0:X-a0-b0,23538,878,6612,16048,0,16153,178959,1414286,3554,177,1026,2351,0,7.17192,20.1864,9.5039,5.17439,0
329,1,X-a0-b0:Y-a0-b0,0,0,0,0,29592,16085,178619,1414288,0,0,0,0,3738,0,0,0,0,9.02755
329,1,X-a1-b0:X-a1-b0,3799,0,0,3799,0,3268,48339,457932,550,0,0,550,0,6.86182,0,0,6.86182,0
329,1,X-a1-b0:Y-a1-b0,0,0,0,0,4621,3248,48338,457934,0,0,0,0,551,0,0,0,0,7.81851
329,1,X-a0-b1:X-a0-b1,3675,0,0,3675,0,3095,47525,437687,544,0,0,544,0,6.36949,0,0,6.36949,0
329,1,X-a0-b1:Y-a0-b1,0,0,0,0,4588,3055,47298,437687,0,0,0,0,519,0,0,0,0,7.9422
329,1,X-a1-b1:X-a1-b1,594,0,0,594,0,610,13552,145145,86,0,0,86,0,5.52326,0,0,5.52326,0
329,1,X-a1-b1:Y-a1-b1,0,0,0,0,727,643,13236,145141,0,0,0,0,88,0,0,0,0,7.68182
329,1,Other,66043,828,7850,57365,82077,104530,1469412,13158708,9955,171,1158,8626,9820,6.55389,19.9766,9.98791,5.8268,8.17546
330,1,X-a0-b0:X-a0-b0,23327,843,6564,15920,0,15482,176332,1397304,3506,176,987,2343,0,7.22732,20.2045,9.54914,5.27443,0
330,1,X-a0-b0:Y-a0-b0,0,0,0,0,29305,15339,175914,1397304,0,0,0,0,3638,0,0,0,0,8.86091
330,1,X-a1-b0:X-a1-b0,3833,0,0,3833,0,3351,48744,446832,544,0,0,544,0,6.52206,0,0,6.52206,0
330,1,X-a1-b0:Y-a1-b0,0,0,0,0,4656,3335,48758,446834,0,0,0,0,564,0,0,0,0,7.58333
330,1,X-a0-b1:X-a0-b1,3675,0,0,3675,0,3195,47824,454203,544,0,0,544,0,6.07904,0,0,6.07904,0
330,1,X-a0-b1:Y-a0-b1,0,0,0,0,4621,3139,47518,454207,0,0,0,0,550,0,0,0,0,7.81636
330,1,X-a1-b1:X-a1-b1,587,0,0,587,0,702,13975,156160,96,0,0,96,0,5.86458,0,0,5.86458,0
330,1,X-a1-b1:Y-a1-b1,0,0,0,0,766,690,13671,156159,0,0,0,0,73,0,0,0,0,7.50685
330,1,Other,66093,818,7863,57412,82206,105078,1472711,13432123,9989,172,1178,8639,9912,6.60717,21.0233,9.94991,5.86434,8.11834
331,1,X-a0-b0:X-a0-b0,22665,808,6483,15374,0,15571,173053,1401362,3633,176,972,2485,0,7.19405,20.8352,9.58128,5.29417,0
331,1,X-a0-b0:Y-a0-b0,0,0,0,0,28666,15370,172933,1401360,0,0,0,0,3585,0,0,0,0,9.1113
331,1,X-a1-b0:X-a1-b0,3947,0,0,3947,0,3264,49072,459214,540,0,0,540,0,6.34815,0,0,6.34815,0
331,1,X-a1-b0:Y-a1-b0,0,0,0,0,4717,3344,49057,459212,0,0,0,0,594,0,0,0,0,8.08249
331,1,X-a0-b1:X-a0-b1,3765,0,0,3765,0,3180,48056,429062,550,0,0,550,0,6.46727,0,0,6.46727,0
331,1,X-a0-b1:Y-a0-b1,0,0,0,0,4703,3157,47989,429065,0,0,0,0,522,0,0,0,0,7.82375
331,1,X-a1-b1:X-a1-b1,639,0,0,639,0,670,14470,137062,81,0,0,81,0,6.5679,0,0,6.5679,0
331,1,X-a1-b1:Y-a1-b1,0,0,0,0,809,674,14328,137064,0,0,0,0,88,0,0,0,0,7.05682
331,1,Other,66429,808,7768,57853,82527,104951,1476947,12929866,9899,187,1199,8513,9813,6.63027,21.0856,9.87406,5.85587,8.10303
332,1,X-a0-b0:X-a0-b0,22271,798,6331,15142,0,15459,171080,1366438,3459,167,955,2337,0,7.28852,20.4611,9.7267,5.35088,0
332,1,X-a0-b0:Y-a0-b0,0,0,0,0,28140,15351,170923,1366442,0,0,0,0,3582,0,0,0,0,8.85316
332,1,X-a1-b0:X-a1-b0,4011,0,0,4011,0,3362,49456,495158,547,0,0,547,0,6.02559,0,0,6.02559,0
332,1,X-a1-b0:Y-a1-b0,0,0,0,0,4820,3372,49497,495163,0,0,0,0,537,0,0,0,0,8
332,1,X-a0-b1:X-a0-b1,3795,0,0,3795,0,3263,48362,460704,594,0,0,594,0,6.14141,0,0,6.14141,0
332,1,X-a0-b1:Y-a0-b1,0,0,0,0,4716,3176,48207,460703,0,0,0,0,598,0,0,0,0,8.02508
332,1,X-a1-b1:X-a1-b1,687,0,0,687,0,679,14681,166009,77,0,0,77,0,5.06494,0,0,5.06494,0
332,1,X-a1-b1:Y-a1-b1,0,0,0,0,838,692,14663,166008,0,0,0,0,91,0,0,0,0,5.76923
332,1,Other,66762,802,7770,58190,82770,105523,1479782,13674988,9813,162,1162,8489,9784,6.55049,20.358,9.84165,5.83649,8.19787
333,1,X-a0-b0:X-a0-b0,22017,798,6230,14989,0,14808,167922,1368126,3375,151,957,2267,0,7.27141,20.8477,9.54754,5.40626,0
333,1,X-a0-b0:Y-a0-b0,0,0,0,0,27864,14781,168208,1368128,0,0,0,0,3402,0,0,0,0,9.00265
333,1,X-a1-b0:X-a1-b0,4079,0,0,4079,0,3311,50160,479134,585,0,0,585,0,6.01197,0,0,6.01197,0
333,1,X-a1-b0:Y-a1-b0,0,0,0,0,4889,3384,50292,479136,0,0,0,0,564,0,0,0,0,7.62943
333,1,X-a0-b1:X-a0-b1,3801,0,0,3801,0,3322,48579,462689,593,0,0,593,0,6.42327,0,0,6.42327,0
333,1,X-a0-b1:Y-a0-b1,0,0,0,0,4742,3200,48451,462691,0,0,0,0,564,0,0,0,0,7.43972
333,1,X-a1-b1:X-a1-b1,698,0,0,698,0,710,15094,165094,106,0,0,106,0,5.58491,0,0,5.58491,0
333,1,X-a1-b1:Y-a1-b1,0,0,0,0,880,689,15091,165095,0,0,0,0,91,0,0,0,0,7.51648
333,1,Other,66772,806,7705,58261,83107,106136,1482343,13929706,10059,180,1224,8655,9793,6.57282,19.7944,9.73284,5.85095,8.17022
334,1,X-a0-b0:X-a0-b0,21480,782,6226,14472,0,14904,164727,1376466,3372,158,928,2286,0,7.15302,20.8418,9.53987,5.23797,0
334,1,X-a0-b0:Y-a0-b0,0,0,0,0,27224,14827,165055,1376465,0,0,0,0,3444,0,0,0,0,8.95267
334,1,X-a1-b0:X-a1-b0,4125,0,0,4125,0,3294,50597,485608,601,0,0,601,0,6.62729,0,0,6.62729,0
334,1,X-a1-b0:Y-a1-b0,0,0,0,0,4967,3332,50630,485607,0,0,0,0,581,0,0,0,0,7.83305
334,1,X-a0-b1:X-a0-b1,3825,0,0,3825,0,3389,48853,473877,594,0,0,594,0,6.40909,0,0,6.40909,0
334,1,X-a0-b1:Y-a0-b1,0,0,0,0,4818,3232,48587,473871,0,0,0,0,552,0,0,0,0,7.69384
334,1,X-a1-b1:X-a1-b1,739,0,0,739,0,715,15535,158466,106,0,0,106,0,5.29245,0,0,5.29245,0
334,1,X-a1-b1:Y-a1-b1,0,0,0,0,916,701,15522,158467,0,0,0,0,114,0,0,0,0,6.88596
334,1,Other,67447,812,7831,58804,83446,105848,1486720,13483452,9832,153,1113,8566,9913,6.51831,19.5817,9.7646,5.86318,8.18299
335,1,X-a0-b0:X-a0-b0,21288,779,6183,14326,0,14739,162937,1344108,3181,149,878,2154,0,7.06759,20.7181,9.42483,5.16249,0
335,1,X-a0-b0:Y-a0-b0,0,0,0,0,26913,14696,163045,1344110,0,0,0,0,3261,0,0,0,0,9.09292
335,1,X-a1-b0:X-a1-b0,4081,0,0,4081,0,3407,51030,517369,632,0,0,632,0,6.71203,0,0,6.71203,0
335,1,X-a1-b0:Y-a1-b0,0,0,0,0,5059,3340,50963,517370,0,0,0,0,569,0,0,0,0,7.55185
335,1,X-a0-b1:X-a0-b1,3879,0,0,3879,0,3359,49364,477683,588,0,0,588,0,5.64966,0,0,5.64966,0
335,1,X-a0-b1:Y-a0-b1,0,0,0,0,4858,3296,49093,477682,0,0,0,0,560,0,0,0,0,7.9375
335,1,X-a1-b1:X-a1-b1,743,0,0,743,0,774,16003,185120,102,0,0,102,0,4.89216,0,0,4.89216,0
335,1,X-a1-b1:Y-a1-b1,0,0,0,0,943,749,15828,185121,0,0,0,0,104,0,0,0,0,7.88462
335,1,Other,67694,801,7882,59011,83505,106311,1487407,14170913,9918,161,1148,8609,9992,6.62624,20.2422,9.88415,5.93716,8.25791
336,1,X-a0-b0:X-a0-b0,21157,750,6204,14203,0,14248,160166,1327958,3118,159,876,2083,0,7.25593,20.2138,9.71233,5.2338,0
336,1,X-a0-b0:Y-a0-b0,0,0,0,0,26614,14084,160451,1327957,0,0,0,0,3340,0,0,0,0,9.30629
336,1,X-a1-b0:X-a1-b0,4194,0,0,4194,0,3429,51473,498113,581,0,0,581,0,6.45095,0,0,6.45095,0
336,1,X-a1-b0:Y-a1-b0,0,0,0,0,5064,3396,51499,498114,0,0,0,0,632,0,0,0,0,7.69778
336,1,X-a0-b1:X-a0-b1,4009,0,0,4009,0,3413,49493,476009,548,0,0,548,0,6.29015,0,0,6.29015,0
336,1,X-a0-b1:Y-a0-b1,0,0,0,0,4909,3431,49386,476008,0,0,0,0,550,0,0,0,0,8.20182
336,1,X-a1-b1:X-a1-b1,785,0,0,785,0,846,16616,186261,97,0,0,97,0,6.68041,0,0,6.68041,0
336,1,X-a1-b1:Y-a1-b1,0,0,0,0,987,802,16402,186263,0,0,0,0,92,0,0,0,0,6.73913
336,1,Other,67811,804,7810,59197,83802,107168,1490123,14226692,10073,160,1201,8712,9951,6.64559,21.0187,9.96003,5.9247,8.2451
337,1,X-a0-b0:X-a0-b0,20602,750,6142,13710,0,14176,157354,1345767,3227,157,930,2140,0,7.15401,20.3376,9.49247,5.17056,0
337,1,X-a0-b0:Y-a0-b0,0,0,0,0,26146,14159,157976,1345767,0,0,0,0,3191,0,0,0,0,9.1053
337,1,X-a1-b0:X-a1-b0,4171,0,0,4171,0,3474,51583,499638,621,0,0,621,0,6.50403,0,0,6.50403,0
337,1,X-a1-b0:Y-a1-b0,0,0,0,0,5138,3391,51912,499637,0,0,0,0,592,0,0,0,0,8.04054
337,1,X-a0-b1:X-a0-b1,4045,0,0,4045,0,3456,49617,495286,608,0,0,608,0,6.16447,0,0,6.16447,0
337,1,X-a0-b1:Y-a0-b1,0,0,0,0,4956,3472,49628,495287,0,0,0,0,594,0,0,0,0,7.83165
337,1,X-a1-b1:X-a1-b1,813,0,0,813,0,861,17112,177637,130,0,0,130,0,5.5,0,0,5.5,0
337,1,X-a1-b1:Y-a1-b1,0,0,0,0,1010,828,16742,177640,0,0,0,0,107,0,0,0,0,7.26168
337,1,Other,68032,784,7825,59423,84153,107143,1494804,13941296,10214,174,1207,8833,9872,6.55747,20.0747,9.69097,5.86301,8.23673
338,1,X-a0-b0:X-a0-b0,20451,760,5938,13753,0,13917,155511,1323868,3045,147,933,1965,0,7.489,20.6327,9.67524,5.46768,0
338,1,X-a0-b0:Y-a0-b0,0,0,0,0,25815,13961,156175,1323868,0,0,0,0,3188,0,0,0,0,9.04768
338,1,X-a1-b0:X-a1-b0,4178,0,0,4178,0,3532,51970,532006,620,0,0,620,0,6.24194,0,0,6.24194,0
338,1,X-a1-b0:Y-a1-b0,0,0,0,0,5145,3464,52363,532006,0,0,0,0,624,0,0,0,0,8.08173
338,1,X-a0-b1:X-a0-b1,4136,0,0,4136,0,3408,50214,501707,585,0,0,585,0,6.08889,0,0,6.08889,0
338,1,X-a0-b1:Y-a0-b1,0,0,0,0,4972,3406,50109,501702,0,0,0,0,610,0,0,0,0,8.16393
338,1,X-a1-b1:X-a1-b1,837,0,0,837,0,906,17423,209981,125,0,0,125,0,5.872,0,0,5.872,0
338,1,X-a1-b1:Y-a1-b1,0,0,0,0,1041,871,17178,209983,0,0,0,0,119,0,0,0,0,6.83193
338,1,Other,68123,772,7796,59555,84215,107592,1496195,14822154,10269,165,1196,8908,10142,6.57532,20.1697,9.82358,5.8874,8.14267
339,1,X-a0-b0:X-a0-b0,20161,716,5855,13590,0,13439,152980,1298667,3042,182,885,1975,0,7.38823,20.022,9.51525,5.27089,0
339,1,X-a0-b0:Y-a0-b0,0,0,0,0,25488,13435,153199,1298664,0,0,0,0,3200,0,0,0,0,9.09875
339,1,X-a1-b0:X-a1-b0,4243,0,0,4243,0,3481,52355,520593,629,0,0,629,0,6.36089,0,0,6.36089,0
339,1,X-a1-b0:Y-a1-b0,0,0,0,0,5211,3473,52661,520593,0,0,0,0,608,0,0,0,0,7.57401
339,1,X-a0-b1:X-a0-b1,4170,0,0,4170,0,3418,50492,493308,595,0,0,595,0,6.00336,0,0,6.00336,0
339,1,X-a0-b1:Y-a0-b1,0,0,0,0,5049,3401,50250,493305,0,0,0,0,593,0,0,0,0,7.75379
339,1,X-a1-b1:X-a1-b1,876,0,0,876,0,948,17894,201747,122,0,0,122,0,5.7377,0,0,5.7377,0
339,1,X-a1-b1:Y-a1-b1,0,0,0,0,1087,958,17834,201745,0,0,0,0,98,0,0,0,0,6.41837
339,1,Other,68274,798,7830,59646,84472,107901,1498253,14473985,10113,152,1122,8839,10125,6.51607,20.75,9.94742,5.83573,8.216
340,1,X-a0-b0:X-a0-b0,19725,706,5777,13242,0,13328,150909,1309722,3073,143,858,2072,0,7.06378,20.986,9.49767,5.09508,0
340,1,X-a0-b0:Y-a0-b0,0,0,0,0,25005,13528,150633,1309722,0,0,0,0,3008,0,0,0,0,8.90027
340,1,X-a1-b0:X-a1-b0,4331,0,0,4331,0,3466,52532,519763,620,0,0,620,0,6.06613,0,0,6.06613,0
340,1,X-a1-b0:Y-a1-b0,0,0,0,0,5279,3444,53108,519760,0,0,0,0,624,0,0,0,0,8.26282
340,1,X-a0-b1:X-a0-b1,4213,0,0,4213,0,3498,50821,508477,634,0,0,634,0,6.35647,0,0,6.35647,0
340,1,X-a0-b1:Y-a0-b1,0,0,0,0,5177,3427,50481,508477,0,0,0,0,617,0,0,0,0,7.82982
340,1,X-a1-b1:X-a1-b1,928,0,0,928,0,942,18342,201045,134,0,0,134,0,6.14179,0,0,6.14179,0
