Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = transitory 1 = informal 2 = marital),Original_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_transitory_rels,A_num_active_informal_rels,A_num_active_marital_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_transitory_rels,B_num_active_informal_rels,B_num_active_marital_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,A_IndividualProperties,B_IndividualProperties
905,69,243.547,0,1,9845,0,0,24.7035,1,1,0,0,1,1,0,0,0,0,8451,0,1,20.93,1,1,0,0,1,1,0,0,0,0,None,None
906,69,365.6,0,1,11711,0,0,32.2584,1,1,0,0,1,1,0,0,0,0,14902,0,1,23.9056,1,1,0,0,1,1,0,0,0,0,None,None
907,69,179.707,0,1,14056,0,0,34.8014,1,1,0,0,1,1,0,0,0,0,15899,0,1,33.0475,1,1,0,0,1,1,0,0,0,0,None,None
908,69,1164.62,1,1,13215,0,0,54.3309,1,0,1,0,1,1,0,0,0,0,1742,0,1,43.0089,1,0,1,0,1,1,0,0,0,0,None,None
909,69,480.29,1,1,852,0,0,32.1497,1,0,1,0,1,1,0,0,0,0,4700,0,1,23.8441,1,0,1,0,1,1,0,0,0,0,None,None
910,69,583.182,1,1,1522,0,0,33.8405,1,0,1,0,1,1,0,0,0,0,9353,0,1,26.8671,1,0,1,0,1,1,0,0,0,0,None,None
911,69,896.583,1,1,1783,0,0,27.7324,1,0,1,0,1,1,0,0,0,0,10994,0,1,21.0759,1,0,1,0,1,1,0,0,0,0,None,None
912,69,995.329,1,1,3195,1,0,17.1589,1,0,1,0,1,1,0,0,0,0,7844,1,1,19.3901,1,0,1,0,1,1,0,0,0,0,None,None
913,69,620.921,1,1,3655,0,0,35.2405,1,0,1,0,1,1,0,0,0,0,1480,0,1,36.7317,1,0,1,0,1,1,0,0,0,0,None,None
914,69,573.656,1,1,13854,0,0,25.0185,1,0,1,0,1,1,0,0,0,0,14463,0,1,13.315,1,0,1,0,1,1,0,0,0,0,None,None
915,70,336.639,0,1,14349,0,0,27.0349,1,1,0,0,1,1,0,0,0,0,1318,0,1,27.3573,1,1,0,0,1,1,0,0,0,0,None,None
916,70,367.424,0,1,16550,0,0,28.7656,1,1,0,0,1,1,0,0,0,0,1630,1,1,18.6568,1,1,0,0,1,1,0,0,0,0,None,None
917,70,113.276,0,1,203,0,0,35.1449,1,1,0,0,1,1,0,0,0,0,9298,0,1,20.3386,1,1,0,0,1,1,0,0,0,0,None,None
918,70,615.969,0,1,1995,0,0,28.6066,1,1,0,0,1,1,0,0,0,0,12248,0,1,21.2561,1,1,0,0,1,1,0,0,0,0,None,None
919,70,499.079,0,1,6580,0,0,22.7426,1,1,0,0,1,1,0,0,0,0,11609,1,1,17.5454,1,1,0,0,1,1,0,0,0,0,None,None
920,70,265.714,1,1,2110,0,0,35.3842,1,0,1,0,1,1,0,0,0,0,12612,1,1,17.7064,1,0,1,0,1,1,0,0,0,0,None,None
921,70,1362.16,1,1,2452,0,0,30.0312,1,0,1,0,1,1,0,0,0,0,15240,0,1,20.6899,1,0,1,0,1,1,0,0,0,0,None,None
922,70,697.417,1,1,3191,0,0,27.1711,1,0,1,0,1,1,0,0,0,0,13956,1,1,16.7873,1,0,1,0,1,1,0,0,0,0,None,None
923,70,949.963,1,1,3736,0,0,39.3761,1,0,1,0,1,1,0,0,0,0,12957,0,1,25.587,1,0,1,0,1,1,0,0,0,0,None,None
924,70,761.466,1,1,17174,0,0,29.9688,1,0,1,0,1,1,0,0,0,0,6434,0,1,23.4698,1,0,1,0,1,1,0,0,0,0,None,None
925,70,5263.29,2,1,801,0,0,41.2573,1,0,0,1,1,1,0,0,0,0,10625,0,1,22.6986,1,0,0,1,1,1,0,0,0,0,None,None
926,70,5069.03,2,1,10280,0,0,44.2076,1,0,0,1,1,1,0,0,0,0,1559,0,1,41.8667,1,0,0,1,1,1,0,0,0,0,None,None
927,71,622.455,0,1,14320,0,0,60.0818,1,1,0,0,1,1,0,0,0,0,15042,0,1,72.68,1,1,0,0,1,1,0,0,0,0,None,None
928,71,266.184,0,1,9750,0,0,24.2991,1,1,0,0,1,1,0,0,0,0,5712,0,1,27.8403,1,1,0,0,1,1,0,0,0,0,None,None
929,71,85.2969,0,1,9796,0,0,21.7416,1,1,0,0,1,1,0,0,0,0,9602,1,1,18.8622,1,1,0,0,1,1,0,0,0,0,None,None
930,71,265.437,0,1,10462,0,0,20.5639,1,1,0,0,1,1,0,0,0,0,2024,1,1,15.2874,1,1,0,0,1,1,0,0,0,0,None,None
931,71,839.666,0,1,10916,0,0,27.8844,1,1,0,0,1,1,0,0,0,0,16363,0,1,14.3352,1,1,0,0,1,1,0,0,0,0,None,None
932,71,140.616,0,1,7764,0,0,33.3005,1,1,0,0,1,1,0,0,0,0,2709,0,1,28.81,1,1,0,0,1,1,0,0,0,0,None,None
933,71,729.807,1,1,1113,0,0,58.1748,1,0,1,0,1,1,0,0,0,0,14777,0,1,45.1525,1,0,1,0,1,1,0,0,0,0,None,None
934,71,498.714,1,1,1469,0,0,23.1219,1,0,1,0,1,1,0,0,0,0,5101,1,1,16.9748,1,0,1,0,1,1,0,0,0,0,None,None
935,71,530.801,1,1,1473,0,0,23.9656,1,0,1,0,1,1,0,0,0,0,7638,0,1,24.1499,1,0,1,0,1,1,0,0,0,0,None,None
936,71,945.86,1,1,2075,0,0,30.0038,1,0,1,0,1,1,0,0,0,0,5013,0,1,26.6165,1,0,1,0,1,1,0,0,0,0,None,None
937,71,413.947,1,1,2848,0,0,20.61,1,0,1,0,1,1,0,0,0,0,4215,0,1,23.7916,1,0,1,0,1,1,0,0,0,0,None,None
938,71,341.339,1,1,6059,0,0,25.1955,1,0,1,0,1,1,0,0,0,0,6444,0,1,23.1003,1,0,1,0,1,1,0,0,0,0,None,None
939,71,975.638,1,1,11073,0,0,31.5525,1,0,1,0,1,1,0,0,0,0,7378,0,1,20.2324,1,0,1,0,1,1,0,0,0,0,None,None
940,72,150.763,0,1,3115,0,0,21.8538,1,1,0,0,1,1,0,0,0,0,1608,0,1,22.2243,1,1,0,0,2,2,0,0,0,0,None,None
941,72,111.587,0,1,8661,0,0,22.2602,1,1,0,0,1,1,0,0,0,0,5428,0,1,22.453,1,1,0,0,1,1,0,0,0,0,None,None
942,72,124.244,0,1,10612,1,0,18.4995,1,1,0,0,1,1,0,0,0,0,12349,1,1,17.319,1,1,0,0,1,1,0,0,0,0,None,None
943,72,389.508,0,1,12610,1,0,16.8444,1,1,0,0,1,1,0,0,0,0,5801,0,1,21.6397,1,1,0,0,1,1,0,0,0,0,None,None
944,72,418.646,0,1,13846,0,0,20.8833,1,1,0,0,1,1,0,0,0,0,14501,0,1,14.8355,1,1,0,0,1,1,0,0,0,0,None,None
945,72,527.677,1,1,12735,0,0,39.6355,1,0,1,0,1,1,0,0,0,0,130,0,1,35.3648,1,0,1,0,1,1,0,0,0,0,None,None
946,72,830.417,1,1,13146,1,0,17.6268,1,0,1,0,1,1,0,0,0,0,5297,0,1,24.999,1,0,1,0,1,1,0,0,0,0,None,None
947,72,311.063,1,1,14470,0,0,37.9492,1,0,1,0,1,1,0,0,0,0,7092,0,1,24.2776,1,0,1,0,1,1,0,0,0,0,None,None
948,72,887.529,1,1,15755,0,0,33.4793,1,0,1,0,1,1,0,0,0,0,14799,0,1,32.44,1,0,1,0,1,1,0,0,0,0,None,None
949,72,452.241,1,1,870,0,0,27.1904,1,0,1,0,1,1,0,0,0,0,9215,0,1,23.7397,1,0,1,0,1,1,0,0,0,0,None,None
950,72,363.715,1,1,5211,0,0,25.1,1,0,1,0,1,1,0,0,0,0,12403,0,1,24.9142,1,0,1,0,1,1,0,0,0,0,None,None
951,72,167.881,1,1,7440,0,0,26.4379,1,0,1,0,1,1,0,0,0,0,13637,1,1,17.6365,1,0,1,0,1,1,0,0,0,0,None,None
952,73,361.779,0,1,14732,0,0,24.1552,1,1,0,0,1,1,0,0,0,0,5604,1,1,16.7161,1,1,0,0,1,1,0,0,0,0,None,None
953,73,357.014,0,1,4750,0,0,31.6122,1,1,0,0,1,1,0,0,0,0,13621,0,1,28.9585,1,1,0,0,1,1,0,0,0,0,None,None
954,73,291.991,0,1,8888,0,0,44.8652,1,1,0,0,1,1,0,0,0,0,5259,0,1,44.5216,1,1,0,0,1,1,0,0,0,0,None,None
955,73,489.19,0,1,11884,0,0,45.493,1,1,0,0,1,1,0,0,0,0,3817,0,1,39.7533,1,1,0,0,1,1,0,0,0,0,None,None
956,73,272.627,0,1,12213,0,0,30.8687,1,1,0,0,1,1,0,0,0,0,3238,0,1,28.1668,1,1,0,0,1,1,0,0,0,0,None,None
957,73,883.99,1,1,8939,0,0,29.7795,1,0,1,0,1,1,0,0,0,0,9161,0,1,21.5947,1,0,1,0,1,1,0,0,0,0,None,None
958,73,224.671,1,1,11042,0,0,30.9546,1,0,1,0,1,1,0,0,0,0,15969,1,1,16.9894,1,0,1,0,1,1,0,0,0,0,None,None
959,73,724.858,1,1,16778,0,0,40.3208,1,0,1,0,1,1,0,0,0,0,15970,0,1,41.2978,1,0,1,0,1,1,0,0,0,0,None,None
960,73,383.886,1,1,8551,0,0,32.4156,1,0,1,0,1,1,0,0,0,0,1577,0,1,24.9918,1,0,1,0,1,1,0,0,0,0,None,None
961,73,617.677,1,1,10368,0,0,25.0297,1,0,1,0,1,1,0,0,0,0,4756,0,1,33.415,1,0,1,0,1,1,0,0,0,0,None,None
962,74,631.568,0,1,15216,0,0,25.4563,1,1,0,0,1,1,0,0,0,0,7278,1,1,15.7839,1,1,0,0,1,1,0,0,0,0,None,None
963,74,430.432,0,1,1928,0,0,21.7159,1,1,0,0,1,1,0,0,0,0,12461,0,1,15.1685,1,1,0,0,1,1,0,0,0,0,None,None
964,74,502.742,0,1,3976,1,0,16.9954,1,1,0,0,1,1,0,0,0,0,2504,0,1,25.0515,1,1,0,0,1,1,0,0,0,0,None,None
965,74,887.957,0,1,14931,0,0,24.4399,1,1,0,0,1,1,0,0,0,0,15850,1,1,20.0298,1,1,0,0,1,1,0,0,0,0,None,None
966,74,891.868,0,1,6734,0,0,33.9677,1,1,0,0,1,1,0,0,0,0,6379,0,1,31.6021,1,1,0,0,1,1,0,0,0,0,None,None
967,74,564.478,1,1,1500,0,0,44.4599,1,0,1,0,1,1,0,0,0,0,4783,0,1,33.9977,1,0,1,0,1,1,0,0,0,0,None,None
968,74,236.05,1,1,895,0,0,21.867,1,0,1,0,1,1,0,0,0,0,9208,1,1,17.9234,1,0,1,0,1,1,0,0,0,0,None,None
969,74,313.505,1,1,2017,1,0,19.3229,1,0,1,0,1,1,0,0,0,0,11284,0,1,20.6142,1,0,1,0,1,1,0,0,0,0,None,None
970,74,560.528,1,1,4417,0,0,21.4372,1,0,1,0,1,1,0,0,0,0,12163,0,1,21.5612,1,0,1,0,1,1,0,0,0,0,None,None
971,74,1532.48,1,1,9993,0,0,27.9366,1,0,1,0,1,1,0,0,0,0,7076,0,1,23.1816,1,0,1,0,1,1,0,0,0,0,None,None
972,75,373.229,0,1,6243,0,0,61.9607,1,1,0,0,1,1,0,0,0,0,14079,0,1,48.304,1,1,0,0,1,1,0,0,0,0,None,None
973,75,597.895,0,1,7054,1,0,17.1147,1,1,0,0,1,1,0,0,0,0,7219,0,1,22.0309,1,1,0,0,1,1,0,0,0,0,None,None
974,75,219.843,0,1,15416,0,0,28.5097,1,1,0,0,1,1,0,0,0,0,16356,0,1,18.2145,1,1,0,0,1,1,0,0,0,0,None,None
975,75,280.06,0,1,16491,1,0,18.964,1,1,0,0,1,1,0,0,0,0,7056,0,1,13.9847,1,1,0,0,1,1,0,0,0,0,None,None
976,75,654.247,0,1,44,0,0,48.855,1,1,0,0,1,1,0,0,0,0,214,0,1,35.2435,1,1,0,0,1,1,0,0,0,0,None,None
977,75,1161.18,0,1,2358,0,0,29.7332,1,1,0,0,1,1,0,0,0,0,6120,0,1,23.9908,1,1,0,0,1,1,0,0,0,0,None,None
978,75,249.74,0,1,10602,0,0,41.0027,1,1,0,0,1,1,0,0,0,0,7555,0,1,29.0505,1,1,0,0,1,1,0,0,0,0,None,None
979,75,94.7125,0,1,14811,0,0,60.2588,1,1,0,0,1,1,0,0,0,0,12680,0,1,48.6903,1,1,0,0,1,1,0,0,0,0,None,None
980,75,759.401,1,1,9553,0,0,52.4824,1,0,1,0,1,1,0,0,0,0,16344,0,1,43.928,1,0,1,0,1,1,0,0,0,0,None,None
981,75,800.95,1,1,2627,0,0,45.7124,1,0,1,0,1,1,0,0,0,0,3066,0,1,28.9714,1,0,1,0,1,1,0,0,0,0,None,None
982,75,115.642,1,1,3583,0,0,38.6621,1,0,1,0,1,1,0,0,0,0,410,0,1,33.7593,1,0,1,0,1,1,0,0,0,0,None,None
983,75,1513.62,1,1,3748,0,0,26.4212,1,0,1,0,1,1,0,0,0,0,263,0,1,22.2944,1,0,1,0,1,1,0,0,0,0,None,None
984,76,457.898,0,1,4504,0,0,22.5124,1,1,0,0,1,1,0,0,0,0,3161,0,1,21.5064,1,1,0,0,1,1,0,0,0,0,None,None
985,76,438.162,0,1,4987,1,0,17.4163,1,1,0,0,1,1,0,0,0,0,1483,1,1,15.3784,1,1,0,0,1,1,0,0,0,0,None,None
986,76,445.03,0,1,10305,0,0,22.8232,1,1,0,0,1,1,0,0,0,0,6420,0,1,26.3183,1,1,0,0,1,1,0,0,0,0,None,None
987,76,93.8536,0,1,13007,0,0,38.0754,1,1,0,0,1,1,0,0,0,0,432,0,1,37.023,1,1,0,0,1,1,0,0,0,0,None,None
988,76,119.035,0,1,17069,0,0,28.785,1,1,0,0,1,1,0,0,0,0,1779,0,1,23.0615,1,1,0,0,1,1,0,0,0,0,None,None
989,76,341.589,0,1,1050,0,0,27.929,1,1,0,0,1,1,0,0,0,0,16925,0,1,27.1968,1,1,0,0,1,1,0,0,0,0,None,None
990,76,1373.57,0,1,2845,0,0,39.9193,1,1,0,0,1,1,0,0,0,0,1081,0,1,27.6232,1,1,0,0,1,1,0,0,0,0,None,None
991,76,719.015,1,1,524,0,0,57.4841,1,0,1,0,1,1,0,0,0,0,13038,0,1,55.5249,1,0,1,0,1,1,0,0,0,0,None,None
992,76,177.526,1,1,2327,1,0,19.9106,1,0,1,0,1,1,0,0,0,0,14189,0,1,20.3007,1,0,1,0,1,1,0,0,0,0,None,None
993,76,742.22,1,1,3434,1,0,18.9807,1,0,1,0,1,1,0,0,0,0,4102,1,1,17.3384,1,0,1,0,1,1,0,0,0,0,None,None
994,76,558.438,1,1,4101,1,0,20.1951,1,0,1,0,1,1,0,0,0,0,6549,1,1,18.6794,1,0,1,0,1,1,0,0,0,0,None,None
995,76,962.991,1,1,5138,0,0,24.3885,1,0,1,0,1,1,0,0,0,0,16259,1,1,16.9732,1,0,1,0,1,1,0,0,0,0,None,None
996,76,856.908,1,1,6885,1,0,19.9146,1,0,1,0,1,1,0,0,0,0,9401,1,1,17.7852,1,0,1,0,1,1,0,0,0,0,None,None
997,76,290.421,1,1,11533,0,0,32.5922,1,0,1,0,1,1,0,0,0,0,6334,0,1,25.7508,1,0,1,0,1,1,0,0,0,0,None,None
998,76,338.825,1,1,13376,0,0,34.5132,1,0,1,0,1,1,0,0,0,0,14955,0,1,26.8721,1,0,1,0,1,1,0,0,0,0,None,None
999,76,1459.98,1,1,14020,0,0,32.3505,1,0,1,0,1,1,0,0,0,0,12648,0,1,27.7984,1,0,1,0,1,1,0,0,0,0,None,None
1000,76,12144.9,2,1,16037,0,0,36.0251,1,0,0,1,1,1,0,0,0,0,8193,0,1,21.3603,1,0,0,1,1,1,0,0,0,0,None,None
1001,76,11842.6,2,1,3231,0,0,43.061,1,0,0,1,1,1,0,0,0,0,6740,0,1,38.2863,1,0,0,1,1,1,0,0,0,0,None,None
1002,77,550.586,0,1,9088,1,0,17.2725,1,1,0,0,1,1,0,0,0,0,14340,0,1,22.1032,1,1,0,0,1,1,0,0,0,0,None,None
1003,77,407.104,0,1,541,0,0,26.1595,1,1,0,0,1,1,0,0,0,0,16976,1,1,18.5974,1,1,0,0,1,1,0,0,0,0,None,None
1004,77,342.795,0,1,1166,0,0,41.2425,1,1,0,0,1,1,0,0,0,0,687,0,1,31.5173,1,1,0,0,1,1,0,0,0,0,None,None
1005,77,613.55,1,1,2781,0,0,53.5831,1,0,1,0,1,1,0,0,0,0,3422,0,1,41.6741,1,0,1,0,1,1,0,0,0,0,None,None
1006,77,739.489,1,1,4706,0,0,37.449,1,0,1,0,1,1,0,0,0,0,3792,0,1,21.9696,1,0,1,0,1,1,0,0,0,0,None,None
1007,77,1042.97,1,1,4844,0,0,34.3789,1,0,1,0,1,1,0,0,0,0,9976,0,1,25.7835,1,0,1,0,1,1,0,0,0,0,None,None
1008,77,1172.7,1,1,7651,0,0,27.8395,1,0,1,0,1,1,0,0,0,0,3261,1,1,18.1756,1,0,1,0,1,1,0,0,0,0,None,None
1009,77,875.405,1,1,14613,1,0,17.5047,1,0,1,0,1,1,0,0,0,0,5439,1,1,18.5163,1,0,1,0,1,1,0,0,0,0,None,None
1010,78,436.676,0,1,3730,0,0,26.2702,1,1,0,0,1,1,0,0,0,0,8514,1,1,17.4683,1,1,0,0,1,1,0,0,0,0,None,None
1011,78,130.249,0,1,4385,0,0,27.491,1,1,0,0,1,1,0,0,0,0,2911,0,1,24.7572,1,1,0,0,1,1,0,0,0,0,None,None
1012,78,211.964,0,1,6134,0,0,22.6365,1,1,0,0,1,1,0,0,0,0,2899,1,1,19.1747,1,1,0,0,1,1,0,0,0,0,None,None
1013,78,435.12,0,1,6830,0,0,22.2481,1,1,0,0,1,1,0,0,0,0,7591,1,1,20.0269,1,1,0,0,1,1,0,0,0,0,None,None
1014,78,397.454,0,1,7657,0,0,22.4133,1,1,0,0,1,1,0,0,0,0,668,0,1,27.3549,1,1,0,0,1,1,0,0,0,0,None,None
1015,78,677.632,0,1,7843,0,0,22.6643,1,1,0,0,1,1,0,0,0,0,16210,0,1,22.506,1,1,0,0,1,1,0,0,0,0,None,None
1016,78,933.868,1,1,1310,0,0,37.7722,1,0,1,0,1,1,0,0,0,0,2406,0,1,33.0378,1,0,1,0,1,1,0,0,0,0,None,None
1017,78,961.162,1,1,2262,0,0,36.9646,1,0,1,0,1,1,0,0,0,0,2660,0,1,27.2419,1,0,1,0,1,1,0,0,0,0,None,None
1018,78,740.931,1,1,4145,0,0,20.6407,1,0,1,0,1,1,0,0,0,0,14002,1,1,16.7349,1,0,1,0,1,1,0,0,0,0,None,None
1019,78,608.012,1,1,5827,0,0,32.9271,1,0,1,0,1,1,0,0,0,0,9545,0,1,20.3277,1,0,1,0,1,1,0,0,0,0,None,None
1020,78,519.854,1,1,7072,0,0,45.4422,1,0,1,0,1,1,0,0,0,0,10287,0,1,28,1,0,1,0,1,1,0,0,0,0,None,None
1021,78,475.289,1,1,8392,0,0,38.0746,1,0,1,0,1,1,0,0,0,0,15737,0,1,22.5905,1,0,1,0,1,1,0,0,0,0,None,None
1022,78,785.982,1,1,9550,0,0,25.686,1,0,1,0,1,1,0,0,0,0,9432,0,1,22.3146,1,0,1,0,1,1,0,0,0,0,None,None
1023,78,1419.32,1,1,11498,0,0,68.8074,1,0,1,0,1,1,0,0,0,0,139,0,1,35.5985,1,0,1,0,1,1,0,0,0,0,None,None
1024,79,364.424,0,1,8201,1,0,16.9718,1,1,0,0,1,1,0,0,0,0,9120,0,1,21.4787,1,1,0,0,2,2,0,0,0,0,None,None
1025,79,161.626,0,1,9544,1,0,17.1075,1,1,0,0,1,1,0,0,0,0,6797,1,1,18.7892,1,1,0,0,1,1,0,0,0,0,None,None
1026,79,701.172,0,1,11063,0,0,24.7441,1,1,0,0,1,1,0,0,0,0,7689,0,1,22.696,1,1,0,0,1,1,0,0,0,0,None,None
1027,79,1453.93,0,1,11781,0,0,28.2856,1,1,0,0,1,1,0,0,0,0,9581,0,1,27.8177,1,1,0,0,1,1,0,0,0,0,None,None
1028,79,261.274,0,1,14875,0,0,15.4308,1,1,0,0,1,1,0,0,0,0,11391,1,1,19.9433,1,1,0,0,1,1,0,0,0,0,None,None
1029,79,222.035,0,1,4365,0,0,29.6977,1,1,0,0,1,1,0,0,0,0,10780,0,1,28.9372,1,1,0,0,1,1,0,0,0,0,None,None
1030,79,350.09,0,1,13574,1,0,16.8292,1,1,0,0,1,1,0,0,0,0,13090,1,1,18.4995,1,1,0,0,1,1,0,0,0,0,None,None
1031,79,226.422,0,1,2698,0,0,32.4591,1,1,0,0,1,1,0,0,0,0,14258,0,1,29.7355,1,1,0,0,1,1,0,0,0,0,None,None
1032,79,306.899,0,1,3823,0,0,34.1972,1,1,0,0,1,1,0,0,0,0,15821,0,1,28.5362,1,1,0,0,1,1,0,0,0,0,None,None
1033,79,474.449,0,1,6570,0,0,41.3504,1,1,0,0,1,1,0,0,0,0,9187,0,1,30.5177,1,1,0,0,1,1,0,0,0,0,None,None
1034,79,952.85,1,1,135,0,0,22.9544,1,0,1,0,1,1,0,0,0,0,2741,0,1,26.3801,1,0,1,0,1,1,0,0,0,0,None,None
1035,79,756.295,1,1,1441,0,0,24.8624,1,0,1,0,1,1,0,0,0,0,6648,1,1,18.5863,1,0,1,0,1,1,0,0,0,0,None,None
1036,79,745.885,1,1,3363,0,0,15.1738,1,0,1,0,1,1,0,0,0,0,11743,1,1,17.9915,1,0,1,0,1,1,0,0,0,0,None,None
1037,79,721.478,1,1,5463,0,0,51.8833,1,0,1,0,1,1,0,0,0,0,4632,0,1,52.2923,1,0,1,0,1,1,0,0,0,0,None,None
1038,79,238.074,1,1,10325,0,0,33.1568,1,0,1,0,1,1,0,0,0,0,4315,0,1,34.5737,1,0,1,0,2,2,0,0,0,0,None,None
1039,79,986.033,1,1,11145,0,0,38.0757,1,0,1,0,1,1,0,0,0,0,2202,0,1,28.5183,1,0,1,0,1,1,0,0,0,0,None,None
1040,79,809.256,1,1,11367,0,0,32.3384,1,0,1,0,1,1,0,0,0,0,11296,0,1,21.8239,1,0,1,0,1,1,0,0,0,0,None,None
1041,79,671.619,1,1,11746,0,0,28.939,1,0,1,0,1,1,0,0,0,0,10911,0,1,21.5734,1,0,1,0,1,1,0,0,0,0,None,None
1042,79,243.636,1,1,12980,0,0,23.1319,1,0,1,0,1,1,0,0,0,0,14527,1,1,16.3107,1,0,1,0,1,1,0,0,0,0,None,None
1043,79,940.518,1,1,16890,0,0,62.0015,1,0,1,0,1,1,0,0,0,0,5063,0,1,35.7039,1,0,1,0,1,1,0,0,0,0,None,None
1044,79,3186.53,2,1,4022,0,0,49.7917,1,0,0,1,1,1,0,0,0,0,10684,0,1,46.3068,1,0,0,1,1,1,0,0,0,0,None,None
1045,80,693.671,0,1,14842,1,0,19.357,1,1,0,0,1,1,0,0,0,0,7765,1,1,17.2178,1,1,0,0,1,1,0,0,0,0,None,None
1046,80,366.702,0,1,2868,1,0,15.4002,1,1,0,0,1,1,0,0,0,0,9729,0,1,19.5144,1,1,0,0,1,1,0,0,0,0,None,None
1047,80,793.288,0,1,3446,0,0,24.028,1,1,0,0,1,1,0,0,0,0,9301,0,1,25.9814,1,1,0,0,1,1,0,0,0,0,None,None
1048,80,115.874,0,1,7147,0,0,23.7356,1,1,0,0,1,1,0,0,0,0,16681,1,1,19.9313,1,1,0,0,1,1,0,0,0,0,None,None
1049,80,373.834,0,1,13455,0,0,36.7511,1,1,0,0,1,1,0,0,0,0,16295,0,1,36.5602,1,1,0,0,1,1,0,0,0,0,None,None
1050,80,361.363,1,1,2733,0,0,24.7224,1,0,1,0,1,1,0,0,0,0,4008,0,1,21.6444,1,0,1,0,1,1,0,0,0,0,None,None
1051,80,512.225,1,1,4328,0,0,36.6621,1,0,1,0,1,1,0,0,0,0,15431,0,1,30.1166,1,0,1,0,1,1,0,0,0,0,None,None
1052,80,416.362,1,1,5467,0,0,24.9102,1,0,1,0,2,2,0,0,0,0,72,1,1,15.984,1,0,1,0,1,1,0,0,0,0,None,None
1053,80,1092.4,1,1,7709,0,0,23.126,1,0,1,0,1,1,0,0,0,0,3147,0,1,22.5738,1,0,1,0,1,1,0,0,0,0,None,None
1054,80,640.874,1,1,8997,0,0,38.5634,1,0,1,0,1,1,0,0,0,0,14221,0,1,31.7332,1,0,1,0,1,1,0,0,0,0,None,None
1055,80,12266.9,2,1,12721,0,0,46.62,1,0,0,1,1,1,0,0,0,0,4758,0,1,43.307,1,0,0,1,1,1,0,0,0,0,None,None
1056,81,319.048,0,1,9328,0,0,25.7628,1,1,0,0,1,1,0,0,0,0,2554,0,1,22.3329,1,1,0,0,1,1,0,0,0,0,None,None
1057,81,257.807,0,1,10126,0,0,28.2558,1,1,0,0,1,1,0,0,0,0,832,0,1,24.6037,1,1,0,0,1,1,0,0,0,0,None,None
1058,81,556.557,0,1,8062,0,0,31.744,1,1,0,0,1,1,0,0,0,0,10652,0,1,29.924,1,1,0,0,1,1,0,0,0,0,None,None
1059,81,1100.63,1,1,8811,0,0,24.9944,1,0,1,0,1,1,0,0,0,0,4863,1,1,19.6888,1,0,1,0,1,1,0,0,0,0,None,None
1060,81,1088.25,1,1,10284,0,0,24.6294,1,0,1,0,1,1,0,0,0,0,363,0,1,21.4561,1,0,1,0,1,1,0,0,0,0,None,None
1061,81,386.087,1,1,13256,0,0,26.0334,1,0,1,0,1,1,0,0,0,0,16735,0,1,27.9659,1,0,1,0,1,1,0,0,0,0,None,None
1062,81,819.143,1,1,13403,1,0,19.2973,1,0,1,0,1,1,0,0,0,0,1591,1,1,16.9229,1,0,1,0,1,1,0,0,0,0,None,None
1063,81,1753.07,1,1,14666,0,0,25.768,1,0,1,0,1,1,0,0,0,0,8400,1,1,16.1325,1,0,1,0,1,1,0,0,0,0,None,None
1064,81,817.512,1,1,7681,0,0,35.7231,1,0,1,0,1,1,0,0,0,0,17040,0,1,22.7914,1,0,1,0,1,1,0,0,0,0,None,None
1065,81,730.697,1,1,8721,0,0,34.8183,1,0,1,0,1,1,0,0,0,0,17152,0,1,29.2606,1,0,1,0,1,1,0,0,0,0,None,None
1066,81,8943.32,2,1,2582,0,0,37.2365,1,0,0,1,1,1,0,0,0,0,14032,0,1,26.7179,1,0,0,1,1,1,0,0,0,0,None,None
1067,82,204.224,0,1,14370,1,0,17.8991,1,1,0,0,1,1,0,0,0,0,8845,0,1,28.1527,1,1,0,0,1,1,0,0,0,0,None,None
1068,82,256.929,0,1,12330,0,0,25.9559,1,1,0,0,1,1,0,0,0,0,1718,1,1,20.0434,1,1,0,0,1,1,0,0,0,0,None,None
1069,82,112.199,0,1,959,1,0,16.5287,1,1,0,0,1,1,0,0,0,0,6988,0,1,14.9253,1,1,0,0,1,1,0,0,0,0,None,None
1070,82,370.083,0,1,9902,0,0,34.9238,1,1,0,0,1,1,0,0,0,0,145,0,1,34.6226,1,1,0,0,1,1,0,0,0,0,None,None
1071,82,259.77,1,1,3659,0,0,21.338,1,0,1,0,1,1,0,0,0,0,17259,1,1,19.8711,1,0,1,0,1,1,0,0,0,0,None,None
1072,82,1030.83,1,1,12012,1,0,20.0298,1,0,1,0,1,1,0,0,0,0,2135,0,1,20.8329,1,0,1,0,1,1,0,0,0,0,None,None
1073,82,264.663,1,1,1234,0,0,32.0128,1,0,1,0,1,1,0,0,0,0,1417,0,1,30.5266,1,0,1,0,1,1,0,0,0,0,None,None
1074,82,555.795,1,1,1423,0,0,33.6522,1,0,1,0,1,1,0,0,0,0,1244,0,1,28.5302,1,0,1,0,1,1,0,0,0,0,None,None
