Time, ID, FromNodeID, ToNodeID, MigrationType, Species, Age
370,0,18,24,local,arabiensis,11
370,0,18,23,local,arabiensis,4
370,0,18,13,local,arabiensis,13
370,0,18,22,local,arabiensis,7
370,0,18,23,local,arabiensis,13
370,0,18,24,local,arabiensis,9
370,0,18,14,local,arabiensis,10
370,0,18,19,local,arabiensis,10
370,0,18,23,local,arabiensis,10
370,0,18,13,local,arabiensis,10
370,0,18,24,local,arabiensis,8
370,0,18,24,local,arabiensis,3
370,0,18,17,local,arabiensis,5
370,0,18,19,local,arabiensis,3
370,0,18,19,local,arabiensis,10
370,0,18,17,local,arabiensis,12
370,0,18,12,local,arabiensis,18
370,0,18,24,local,arabiensis,11
370,0,18,14,local,arabiensis,4
370,0,18,17,local,arabiensis,10
370,0,18,23,local,arabiensis,9
370,0,18,13,local,arabiensis,19
370,0,18,12,local,arabiensis,14
370,0,18,24,local,arabiensis,5
370,0,18,19,local,arabiensis,5
370,0,18,14,local,arabiensis,4
370,0,18,22,local,arabiensis,12
370,0,18,19,local,arabiensis,3
370,0,18,13,local,arabiensis,9
370,0,18,23,local,arabiensis,5
370,0,18,23,local,arabiensis,3
370,0,18,17,local,arabiensis,6
370,0,18,23,local,arabiensis,14
370,0,17,18,local,gambiae,6
370,0,17,16,local,gambiae,19
370,0,17,12,local,gambiae,6
370,0,17,18,local,gambiae,0
370,0,17,11,local,gambiae,0
370,0,17,23,local,gambiae,9
370,0,17,18,local,gambiae,2
370,0,17,13,local,gambiae,9
370,0,17,22,local,gambiae,2
370,0,17,16,local,gambiae,11
370,0,17,16,local,gambiae,5
370,0,17,21,local,gambiae,5
370,0,17,12,local,gambiae,2
370,0,17,23,local,gambiae,14
370,0,17,13,local,gambiae,2
370,0,17,21,local,gambiae,0
370,0,17,18,local,gambiae,3
370,0,17,13,local,gambiae,7
370,0,17,23,local,gambiae,3
370,0,17,21,local,gambiae,7
370,0,17,12,local,gambiae,4
370,0,17,11,local,gambiae,15
370,0,17,16,local,gambiae,4
370,0,17,16,local,gambiae,0
370,0,17,13,local,gambiae,1
370,0,17,12,local,gambiae,0
370,0,17,13,local,gambiae,6
370,0,17,12,local,gambiae,3
370,0,17,18,local,gambiae,0
370,0,17,13,local,gambiae,5
370,0,17,12,local,gambiae,17
370,0,17,22,local,gambiae,5
370,0,17,18,local,gambiae,5
370,0,17,18,local,gambiae,18
370,0,17,23,local,gambiae,0
370,0,17,13,local,gambiae,7
370,0,17,23,local,gambiae,7
370,0,17,13,local,gambiae,5
370,0,17,21,local,gambiae,0
370,0,17,11,local,gambiae,0
370,0,17,21,local,gambiae,0
370,0,17,12,local,gambiae,7
370,0,17,23,local,gambiae,3
370,0,17,23,local,gambiae,0
370,0,17,12,local,gambiae,0
370,0,17,16,local,gambiae,0
370,0,17,23,local,gambiae,10
370,0,17,12,local,gambiae,6
370,0,17,22,local,gambiae,9
370,0,17,22,local,gambiae,0
370,0,17,12,local,gambiae,12
370,0,17,21,local,gambiae,8
370,0,17,13,local,gambiae,8
370,0,17,22,local,gambiae,3
370,0,17,13,local,gambiae,12
370,0,17,13,local,gambiae,7
370,0,17,13,local,gambiae,22
370,0,17,13,local,gambiae,3
370,0,17,11,local,gambiae,13
370,0,17,11,local,gambiae,10
370,0,17,22,local,gambiae,2
370,0,17,13,local,gambiae,8
370,0,17,18,local,gambiae,3
370,0,17,16,local,gambiae,2
370,0,17,11,local,gambiae,1
370,0,17,22,local,gambiae,16
370,0,17,13,local,gambiae,8
370,0,17,23,local,gambiae,3
370,0,17,18,local,gambiae,2
370,0,17,13,local,gambiae,4
370,0,17,23,local,gambiae,6
370,0,17,23,local,gambiae,9
370,0,17,12,local,gambiae,8
370,0,17,12,local,funestus,7
370,0,17,21,local,funestus,4
370,0,17,13,local,funestus,4
370,0,17,12,local,funestus,2
370,0,17,18,local,funestus,3
370,0,17,11,local,funestus,7
370,0,17,12,local,funestus,4
370,0,17,18,local,funestus,0
370,0,17,11,local,funestus,0
370,0,17,18,local,funestus,4
370,0,17,11,local,funestus,0
370,0,17,18,local,funestus,0
370,0,17,18,local,funestus,4
370,0,17,13,local,funestus,3
370,0,17,18,local,funestus,7
370,0,17,13,local,funestus,11
370,0,17,18,local,funestus,3
370,0,17,22,local,funestus,2
370,0,17,21,local,funestus,5
370,0,17,16,local,funestus,0
370,0,17,23,local,funestus,4
370,0,17,22,local,funestus,2
370,0,17,11,local,funestus,8
370,0,17,13,local,funestus,31
370,0,17,11,local,funestus,15
370,0,17,23,local,funestus,3
370,0,17,12,local,funestus,22
370,0,17,23,local,funestus,4
370,0,17,11,local,funestus,2
370,0,17,21,local,funestus,5
370,0,17,22,local,funestus,5
370,0,17,21,local,funestus,0
370,0,17,23,local,funestus,9
370,0,17,23,local,funestus,0
370,0,17,11,local,funestus,3
370,0,17,11,local,funestus,8
370,0,17,12,local,funestus,11
370,0,17,13,local,funestus,5
370,0,17,13,local,funestus,10
370,0,17,18,local,funestus,13
370,0,17,11,local,funestus,0
370,0,17,12,local,funestus,11
370,0,17,13,local,funestus,2
370,0,17,23,local,funestus,13
370,0,17,13,local,funestus,0
370,0,17,16,local,funestus,2
370,0,17,23,local,funestus,0
370,0,17,21,local,funestus,10
370,0,17,11,local,funestus,6
370,0,17,23,local,funestus,0
370,0,17,18,local,funestus,1
370,0,17,23,local,funestus,0
370,0,17,18,local,funestus,6
370,0,17,16,local,funestus,0
370,0,17,12,local,funestus,0
370,0,17,21,local,funestus,0
370,0,17,16,local,funestus,5
370,0,17,13,local,funestus,0
370,0,17,18,local,funestus,0
370,0,17,21,local,funestus,10
370,0,17,11,local,funestus,10
370,0,17,18,local,funestus,0
370,0,17,23,local,funestus,4
370,0,17,21,local,funestus,0
370,0,17,18,local,funestus,9
370,0,17,11,local,funestus,12
370,0,17,16,local,funestus,7
370,0,17,23,local,funestus,0
370,0,17,16,local,funestus,0
370,0,17,21,local,funestus,6
370,0,17,18,local,funestus,8
370,0,17,16,local,funestus,12
370,0,17,16,local,funestus,0
370,0,17,16,local,funestus,23
370,0,17,12,local,funestus,37
370,0,17,23,local,funestus,20
370,0,17,21,local,funestus,0
370,0,17,18,local,funestus,0
370,0,17,16,local,funestus,0
370,0,17,23,local,funestus,10
370,0,17,13,local,funestus,0
370,0,17,23,local,funestus,10
370,0,17,23,local,funestus,11
370,0,17,11,local,funestus,5
370,0,17,23,local,funestus,0
370,0,17,11,local,funestus,6
370,0,17,22,local,funestus,0
370,0,17,18,local,funestus,6
370,0,17,16,local,funestus,6
370,0,17,21,local,funestus,0
370,0,17,21,local,funestus,19
370,0,17,21,local,funestus,11
370,0,17,23,local,funestus,14
370,0,17,11,local,funestus,7
370,0,17,16,local,funestus,15
370,0,17,21,local,funestus,21
370,0,17,22,local,funestus,11
370,0,17,12,local,funestus,17
370,0,17,16,local,funestus,9
370,0,17,11,local,funestus,5
370,0,17,12,local,funestus,23
370,0,17,16,local,funestus,3
370,0,17,12,local,funestus,0
370,0,17,22,local,funestus,0
370,0,17,13,local,funestus,16
370,0,17,22,local,funestus,5
370,0,17,11,local,funestus,9
370,0,17,21,local,funestus,0
370,0,17,22,local,funestus,0
370,0,17,23,local,funestus,12
370,0,17,12,local,funestus,4
370,0,17,16,local,funestus,8
370,0,17,18,local,funestus,7
370,0,17,21,local,funestus,8
370,0,17,21,local,funestus,20
370,0,17,18,local,funestus,0
370,0,17,16,local,funestus,1
370,0,17,13,local,funestus,0
370,0,17,13,local,funestus,7
370,0,17,11,local,funestus,0
370,0,17,18,local,funestus,17
370,0,17,13,local,funestus,3
370,0,17,23,local,funestus,4
370,0,17,12,local,funestus,9
370,0,17,13,local,funestus,2
370,0,17,21,local,funestus,12
370,0,17,23,local,funestus,14
370,0,17,13,local,funestus,1
370,0,17,16,local,funestus,10
370,0,17,16,local,funestus,4
370,0,17,12,local,funestus,10
370,0,17,16,local,funestus,2
370,0,17,12,local,funestus,6
370,0,17,11,local,funestus,12
370,0,17,23,local,funestus,3
370,0,17,23,local,funestus,4
370,0,17,16,local,funestus,5
370,0,17,22,local,funestus,10
370,0,17,21,local,funestus,3
370,0,17,12,local,funestus,8
370,0,17,11,local,funestus,7
370,0,17,12,local,funestus,5
370,0,17,11,local,funestus,7
370,0,17,13,local,funestus,7
370,0,17,23,local,funestus,6
370,0,17,21,local,arabiensis,5
370,0,17,16,local,arabiensis,2
370,0,17,11,local,arabiensis,3
370,0,17,11,local,arabiensis,5
370,0,17,22,local,arabiensis,4
370,0,17,16,local,arabiensis,2
370,0,17,18,local,arabiensis,2
370,0,17,21,local,arabiensis,3
370,0,17,21,local,arabiensis,2
370,0,17,11,local,arabiensis,4
370,0,17,18,local,arabiensis,7
370,0,17,23,local,arabiensis,7
370,0,17,21,local,arabiensis,3
370,0,17,12,local,arabiensis,0
370,0,17,16,local,arabiensis,3
370,0,17,22,local,arabiensis,4
370,0,17,12,local,arabiensis,0
370,0,17,22,local,arabiensis,0
370,0,17,23,local,arabiensis,0
370,0,17,21,local,arabiensis,8
370,0,17,22,local,arabiensis,2
370,0,17,22,local,arabiensis,10
370,0,17,21,local,arabiensis,0
370,0,17,13,local,arabiensis,11
370,0,17,18,local,arabiensis,0
370,0,17,16,local,arabiensis,5
370,0,17,18,local,arabiensis,0
370,0,17,18,local,arabiensis,4
370,0,17,18,local,arabiensis,5
370,0,17,22,local,arabiensis,14
370,0,17,18,local,arabiensis,0
370,0,17,23,local,arabiensis,0
370,0,17,16,local,arabiensis,0
370,0,17,23,local,arabiensis,2
370,0,17,16,local,arabiensis,3
370,0,17,21,local,arabiensis,0
370,0,17,23,local,arabiensis,5
370,0,17,13,local,arabiensis,7
370,0,17,23,local,arabiensis,2
370,0,17,11,local,arabiensis,4
370,0,17,21,local,arabiensis,3
370,0,17,22,local,arabiensis,2
370,0,17,12,local,arabiensis,9
370,0,17,23,local,arabiensis,0
370,0,17,23,local,arabiensis,19
370,0,17,12,local,arabiensis,3
370,0,17,23,local,arabiensis,4
370,0,17,16,local,arabiensis,0
370,0,17,12,local,arabiensis,0
370,0,17,12,local,arabiensis,2
370,0,17,11,local,arabiensis,3
370,0,17,13,local,arabiensis,5
370,0,17,12,local,arabiensis,5
370,0,17,22,local,arabiensis,15
370,0,17,23,local,arabiensis,10
370,0,17,22,local,arabiensis,5
370,0,17,12,local,arabiensis,2
370,0,17,11,local,arabiensis,2
370,0,17,22,local,arabiensis,0
370,0,17,12,local,arabiensis,8
370,0,17,22,local,arabiensis,0
370,0,17,13,local,arabiensis,6
370,0,17,13,local,arabiensis,2
370,0,17,13,local,arabiensis,0
370,0,17,12,local,arabiensis,0
370,0,17,21,local,arabiensis,0
370,0,17,21,local,arabiensis,3
370,0,17,13,local,arabiensis,2
370,0,17,12,local,arabiensis,0
370,0,17,12,local,arabiensis,4
370,0,17,21,local,arabiensis,0
370,0,17,23,local,arabiensis,2
370,0,17,11,local,arabiensis,2
370,0,17,13,local,arabiensis,3
370,0,17,12,local,arabiensis,5
370,0,17,12,local,arabiensis,2
370,0,17,18,local,arabiensis,11
370,0,17,18,local,arabiensis,8
370,0,17,22,local,arabiensis,3
370,0,17,21,local,arabiensis,5
370,0,17,16,local,arabiensis,0
370,0,17,16,local,arabiensis,0
370,0,17,18,local,arabiensis,2
370,0,17,12,local,arabiensis,12
370,0,17,18,local,arabiensis,0
370,0,17,21,local,arabiensis,8
370,0,17,22,local,arabiensis,0
370,0,17,22,local,arabiensis,11
370,0,17,18,local,arabiensis,2
370,0,17,11,local,arabiensis,7
370,0,17,23,local,arabiensis,10
370,0,17,12,local,arabiensis,2
370,0,17,13,local,arabiensis,0
370,0,17,11,local,arabiensis,0
370,0,17,11,local,arabiensis,4
370,0,17,13,local,arabiensis,0
370,0,17,16,local,arabiensis,6
370,0,17,13,local,arabiensis,0
370,0,17,23,local,arabiensis,2
370,0,17,13,local,arabiensis,5
370,0,17,21,local,arabiensis,0
370,0,17,21,local,arabiensis,5
370,0,17,13,local,arabiensis,4
370,0,17,16,local,arabiensis,2
370,0,17,12,local,arabiensis,13
370,0,17,11,local,arabiensis,0
370,0,17,22,local,arabiensis,4
370,0,17,11,local,arabiensis,2
370,0,17,21,local,arabiensis,6
370,0,17,16,local,arabiensis,5
370,0,17,12,local,arabiensis,0
370,0,17,23,local,arabiensis,9
370,0,17,18,local,arabiensis,3
370,0,17,23,local,arabiensis,7
370,0,17,18,local,arabiensis,0
370,0,17,22,local,arabiensis,5
370,0,17,13,local,arabiensis,0
370,0,17,23,local,arabiensis,0
370,0,17,12,local,arabiensis,0
370,0,17,12,local,arabiensis,0
370,0,17,22,local,arabiensis,6
370,0,17,11,local,arabiensis,0
370,0,17,12,local,arabiensis,8
370,0,17,13,local,arabiensis,2
370,0,17,22,local,arabiensis,11
370,0,17,22,local,arabiensis,17
370,0,17,13,local,arabiensis,0
370,0,17,21,local,arabiensis,15
370,0,17,23,local,arabiensis,3
370,0,17,22,local,arabiensis,3
370,0,17,13,local,arabiensis,5
370,0,17,16,local,arabiensis,2
370,0,17,16,local,arabiensis,3
370,0,17,22,local,arabiensis,2
370,0,17,23,local,arabiensis,4
370,0,17,13,local,arabiensis,0
370,0,17,12,local,arabiensis,3
370,0,17,16,local,arabiensis,9
370,0,17,16,local,arabiensis,14
370,0,17,16,local,arabiensis,3
370,0,17,12,local,arabiensis,4
370,0,17,13,local,arabiensis,0
370,0,17,11,local,arabiensis,6
370,0,17,11,local,arabiensis,0
370,0,17,21,local,arabiensis,0
370,0,17,23,local,arabiensis,0
370,0,17,23,local,arabiensis,8
370,0,17,23,local,arabiensis,5
370,0,17,11,local,arabiensis,2
370,0,17,13,local,arabiensis,3
370,0,17,21,local,arabiensis,0
370,0,17,12,local,arabiensis,11
370,0,17,18,local,arabiensis,9
370,0,17,21,local,arabiensis,5
370,0,17,22,local,arabiensis,0
370,0,17,16,local,arabiensis,0
370,0,17,12,local,arabiensis,3
370,0,17,12,local,arabiensis,0
370,0,17,22,local,arabiensis,4
370,0,17,18,local,arabiensis,3
370,0,17,13,local,arabiensis,6
370,0,17,12,local,arabiensis,20
370,0,17,22,local,arabiensis,5
370,0,17,12,local,arabiensis,3
370,0,17,22,local,arabiensis,0
370,0,17,16,local,arabiensis,8
370,0,17,23,local,arabiensis,22
370,0,17,11,local,arabiensis,0
370,0,17,18,local,arabiensis,3
370,0,17,18,local,arabiensis,0
370,0,17,13,local,arabiensis,7
370,0,17,21,local,arabiensis,10
370,0,17,22,local,arabiensis,7
370,0,17,12,local,arabiensis,10
370,0,17,18,local,arabiensis,4
370,0,17,16,local,arabiensis,4
370,0,17,16,local,arabiensis,5
370,0,17,18,local,arabiensis,6
370,0,17,13,local,arabiensis,5
370,0,17,11,local,arabiensis,3
370,0,17,13,local,arabiensis,0
370,0,17,18,local,arabiensis,10
370,0,17,21,local,arabiensis,15
370,0,17,21,local,arabiensis,5
370,0,17,21,local,arabiensis,3
370,0,17,12,local,arabiensis,0
370,0,17,23,local,arabiensis,6
370,0,17,16,local,arabiensis,0
370,0,17,13,local,arabiensis,0
370,0,17,22,local,arabiensis,0
370,0,17,12,local,arabiensis,6
370,0,17,16,local,arabiensis,6
370,0,17,21,local,arabiensis,0
370,0,17,22,local,arabiensis,5
370,0,17,11,local,arabiensis,5
370,0,17,11,local,arabiensis,5
370,0,17,21,local,arabiensis,36
370,0,17,16,local,arabiensis,0
370,0,17,13,local,arabiensis,0
370,0,17,18,local,arabiensis,0
370,0,17,11,local,arabiensis,5
370,0,17,16,local,arabiensis,0
370,0,17,16,local,arabiensis,0
370,0,17,13,local,arabiensis,0
370,0,17,13,local,arabiensis,4
370,0,17,11,local,arabiensis,8
370,0,17,16,local,arabiensis,26
370,0,17,11,local,arabiensis,4
370,0,17,13,local,arabiensis,7
370,0,17,18,local,arabiensis,0
370,0,17,21,local,arabiensis,19
370,0,17,22,local,arabiensis,16
370,0,17,16,local,arabiensis,13
370,0,17,18,local,arabiensis,13
370,0,17,11,local,arabiensis,8
370,0,17,18,local,arabiensis,0
370,0,17,13,local,arabiensis,4
370,0,17,11,local,arabiensis,9
370,0,17,21,local,arabiensis,7
370,0,17,13,local,arabiensis,0
370,0,17,23,local,arabiensis,5
370,0,17,13,local,arabiensis,0
370,0,17,16,local,arabiensis,0
370,0,17,21,local,arabiensis,7
370,0,17,23,local,arabiensis,7
370,0,17,21,local,arabiensis,17
370,0,17,11,local,arabiensis,4
370,0,17,18,local,arabiensis,0
370,0,17,23,local,arabiensis,3
370,0,17,18,local,arabiensis,0
370,0,17,16,local,arabiensis,8
370,0,17,12,local,arabiensis,8
370,0,17,23,local,arabiensis,5
370,0,17,23,local,arabiensis,0
370,0,17,12,local,arabiensis,10
370,0,17,23,local,arabiensis,0
370,0,17,23,local,arabiensis,5
370,0,17,12,local,arabiensis,12
370,0,17,22,local,arabiensis,0
370,0,17,12,local,arabiensis,3
370,0,17,11,local,arabiensis,0
370,0,17,21,local,arabiensis,0
370,0,17,11,local,arabiensis,0
370,0,17,11,local,arabiensis,4
370,0,17,18,local,arabiensis,4
370,0,17,11,local,arabiensis,13
370,0,17,12,local,arabiensis,14
370,0,17,16,local,arabiensis,16
370,0,17,18,local,arabiensis,3
370,0,17,16,local,arabiensis,12
370,0,17,23,local,arabiensis,10
370,0,17,21,local,arabiensis,0
370,0,17,23,local,arabiensis,7
370,0,17,18,local,arabiensis,17
370,0,17,18,local,arabiensis,7
370,0,17,13,local,arabiensis,13
370,0,17,22,local,arabiensis,23
370,0,17,13,local,arabiensis,0
370,0,17,21,local,arabiensis,12
370,0,17,23,local,arabiensis,0
370,0,17,13,local,arabiensis,3
370,0,17,21,local,arabiensis,8
370,0,17,11,local,arabiensis,13
370,0,17,18,local,arabiensis,23
370,0,17,18,local,arabiensis,11
370,0,17,18,local,arabiensis,4
370,0,17,16,local,arabiensis,10
370,0,17,13,local,arabiensis,6
370,0,17,16,local,arabiensis,0
370,0,17,16,local,arabiensis,6
370,0,17,13,local,arabiensis,3
370,0,17,13,local,arabiensis,6
370,0,17,18,local,arabiensis,6
370,0,17,11,local,arabiensis,14
370,0,17,13,local,arabiensis,1
370,0,17,12,local,arabiensis,6
370,0,17,23,local,arabiensis,0
370,0,17,23,local,arabiensis,15
370,0,17,13,local,arabiensis,6
370,0,17,21,local,arabiensis,11
370,0,17,23,local,arabiensis,19
370,0,17,13,local,arabiensis,0
370,0,17,12,local,arabiensis,7
370,0,17,21,local,arabiensis,0
370,0,17,21,local,arabiensis,0
370,0,17,12,local,arabiensis,17
370,0,17,16,local,arabiensis,7
370,0,17,23,local,arabiensis,0
370,0,17,12,local,arabiensis,18
370,0,17,18,local,arabiensis,17
370,0,17,18,local,arabiensis,0
370,0,17,13,local,arabiensis,0
370,0,17,12,local,arabiensis,3
370,0,17,13,local,arabiensis,9
370,0,17,11,local,arabiensis,4
370,0,17,21,local,arabiensis,0
370,0,17,13,local,arabiensis,4
370,0,17,12,local,arabiensis,0
370,0,17,18,local,arabiensis,0
370,0,17,22,local,arabiensis,3
370,0,17,18,local,arabiensis,0
370,0,17,16,local,arabiensis,4
370,0,17,12,local,arabiensis,4
370,0,17,13,local,arabiensis,21
370,0,17,21,local,arabiensis,3
370,0,17,21,local,arabiensis,3
370,0,17,13,local,arabiensis,6
370,0,17,22,local,arabiensis,3
370,0,17,13,local,arabiensis,0
370,0,17,11,local,arabiensis,2
370,0,17,16,local,arabiensis,13
370,0,17,21,local,arabiensis,0
370,0,17,12,local,arabiensis,13
370,0,17,21,local,arabiensis,0
370,0,17,16,local,arabiensis,11
370,0,17,11,local,arabiensis,8
370,0,17,23,local,arabiensis,4
370,0,17,22,local,arabiensis,5
370,0,17,21,local,arabiensis,10
370,0,17,18,local,arabiensis,12
370,0,17,22,local,arabiensis,0
370,0,17,16,local,arabiensis,3
370,0,17,13,local,arabiensis,5
370,0,17,23,local,arabiensis,3
370,0,17,22,local,arabiensis,0
370,0,17,13,local,arabiensis,10
370,0,17,12,local,arabiensis,10
370,0,17,13,local,arabiensis,10
370,0,17,23,local,arabiensis,4
370,0,17,11,local,arabiensis,13
370,0,17,23,local,arabiensis,5
370,0,17,12,local,arabiensis,6
370,0,17,18,local,arabiensis,0
370,0,17,12,local,arabiensis,7
370,0,17,18,local,arabiensis,8
370,0,17,12,local,arabiensis,9
370,0,17,21,local,arabiensis,4
370,0,17,18,local,arabiensis,0
370,0,17,13,local,arabiensis,6
370,0,17,18,local,arabiensis,0
370,0,17,23,local,arabiensis,6
370,0,17,12,local,arabiensis,4
370,0,17,16,local,arabiensis,0
370,0,17,13,local,arabiensis,13
370,0,17,16,local,arabiensis,16
370,0,17,11,local,arabiensis,10
370,0,17,11,local,arabiensis,12
370,0,17,13,local,arabiensis,13
370,0,17,18,local,arabiensis,0
370,0,17,21,local,arabiensis,0
370,0,17,12,local,arabiensis,0
370,0,17,16,local,arabiensis,8
370,0,17,11,local,arabiensis,6
370,0,17,21,local,arabiensis,16
370,0,17,13,local,arabiensis,13
370,0,17,11,local,arabiensis,0
370,0,17,22,local,arabiensis,18
370,0,17,11,local,arabiensis,6
370,0,17,13,local,arabiensis,4
370,0,17,11,local,arabiensis,9
370,0,17,22,local,arabiensis,22
370,0,17,12,local,arabiensis,7
370,0,17,13,local,arabiensis,7
370,0,17,11,local,arabiensis,10
370,0,17,22,local,arabiensis,6
370,0,17,18,local,arabiensis,3
370,0,17,22,local,arabiensis,0
370,0,17,11,local,arabiensis,5
370,0,17,13,local,arabiensis,19
370,0,17,16,local,arabiensis,2
370,0,17,12,local,arabiensis,4
370,0,17,23,local,arabiensis,0
370,0,17,18,local,arabiensis,0
370,0,17,12,local,arabiensis,7
370,0,17,23,local,arabiensis,30
370,0,17,11,local,arabiensis,10
370,0,17,12,local,arabiensis,7
370,0,17,22,local,arabiensis,13
370,0,17,22,local,arabiensis,20
370,0,17,18,local,arabiensis,6
370,0,17,21,local,arabiensis,0
370,0,17,21,local,arabiensis,9
370,0,17,13,local,arabiensis,0
370,0,17,18,local,arabiensis,8
370,0,17,23,local,arabiensis,0
370,0,17,22,local,arabiensis,10
370,0,17,11,local,arabiensis,3
370,0,17,21,local,arabiensis,2
370,0,17,16,local,arabiensis,21
370,0,17,12,local,arabiensis,13
370,0,17,16,local,arabiensis,0
370,0,17,11,local,arabiensis,3
370,0,17,13,local,arabiensis,5
370,0,17,16,local,arabiensis,3
370,0,17,18,local,arabiensis,5
370,0,17,22,local,arabiensis,7
370,0,17,16,local,arabiensis,11
370,0,17,12,local,arabiensis,7
370,0,17,22,local,arabiensis,0
370,0,17,22,local,arabiensis,13
370,0,17,22,local,arabiensis,5
370,0,17,12,local,arabiensis,14
370,0,17,11,local,arabiensis,0
370,0,17,16,local,arabiensis,15
370,0,17,23,local,arabiensis,5
370,0,17,18,local,arabiensis,9
370,0,17,12,local,arabiensis,21
370,0,17,12,local,arabiensis,0
370,0,17,22,local,arabiensis,5
370,0,17,16,local,arabiensis,20
370,0,17,12,local,arabiensis,6
370,0,17,22,local,arabiensis,4
370,0,17,22,local,arabiensis,2
370,0,17,22,local,arabiensis,0
370,0,17,12,local,arabiensis,7
370,0,17,11,local,arabiensis,9
370,0,17,16,local,arabiensis,7
370,0,17,22,local,arabiensis,7
370,0,17,11,local,arabiensis,0
370,0,17,18,local,arabiensis,9
370,0,17,13,local,arabiensis,19
370,0,17,18,local,arabiensis,7
370,0,17,22,local,arabiensis,0
370,0,17,13,local,arabiensis,0
370,0,17,11,local,arabiensis,0
370,0,17,11,local,arabiensis,16
370,0,17,23,local,arabiensis,0
370,0,17,23,local,arabiensis,7
370,0,17,13,local,arabiensis,15
370,0,17,12,local,arabiensis,0
370,0,17,21,local,arabiensis,0
370,0,17,21,local,arabiensis,8
370,0,17,21,local,arabiensis,7
370,0,17,16,local,arabiensis,0
370,0,17,21,local,arabiensis,6
370,0,17,12,local,arabiensis,13
370,0,17,11,local,arabiensis,0
370,0,17,11,local,arabiensis,11
370,0,17,13,local,arabiensis,6
370,0,17,18,local,arabiensis,4
370,0,17,13,local,arabiensis,6
370,0,17,13,local,arabiensis,10
370,0,17,16,local,arabiensis,25
370,0,17,11,local,arabiensis,13
370,0,17,16,local,arabiensis,7
370,0,17,12,local,arabiensis,3
370,0,17,23,local,arabiensis,11
370,0,17,22,local,arabiensis,0
370,0,17,22,local,arabiensis,0
370,0,17,16,local,arabiensis,5
370,0,17,23,local,arabiensis,0
370,0,17,22,local,arabiensis,4
370,0,17,12,local,arabiensis,6
370,0,17,16,local,arabiensis,9
370,0,17,11,local,arabiensis,16
370,0,17,12,local,arabiensis,19
370,0,17,23,local,arabiensis,11
370,0,17,22,local,arabiensis,6
370,0,17,12,local,arabiensis,4
370,0,17,18,local,arabiensis,9
370,0,17,21,local,arabiensis,8
370,0,17,22,local,arabiensis,25
370,0,17,13,local,arabiensis,7
370,0,17,12,local,arabiensis,0
370,0,17,11,local,arabiensis,12
370,0,17,22,local,arabiensis,16
370,0,17,11,local,arabiensis,4
370,0,17,16,local,arabiensis,14
370,0,17,13,local,arabiensis,0
370,0,17,21,local,arabiensis,0
370,0,17,16,local,arabiensis,15
370,0,17,22,local,arabiensis,4
370,0,17,18,local,arabiensis,9
370,0,17,16,local,arabiensis,0
370,0,17,12,local,arabiensis,16
370,0,17,18,local,arabiensis,10
370,0,17,11,local,arabiensis,5
370,0,17,18,local,arabiensis,14
370,0,17,22,local,arabiensis,23
370,0,17,16,local,arabiensis,17
370,0,17,16,local,arabiensis,7
370,0,17,18,local,arabiensis,11
370,0,17,12,local,arabiensis,9
370,0,17,13,local,arabiensis,0
370,0,17,11,local,arabiensis,6
370,0,17,18,local,arabiensis,3
370,0,17,23,local,arabiensis,10
370,0,17,12,local,arabiensis,13
370,0,17,12,local,arabiensis,0
370,0,17,12,local,arabiensis,16
370,0,17,22,local,arabiensis,18
370,0,17,13,local,arabiensis,6
370,0,17,22,local,arabiensis,7
370,0,17,12,local,arabiensis,12
370,0,17,13,local,arabiensis,0
370,0,17,16,local,arabiensis,5
370,0,17,22,local,arabiensis,6
370,0,17,11,local,arabiensis,12
370,0,17,18,local,arabiensis,8
370,0,17,12,local,arabiensis,3
370,0,17,16,local,arabiensis,17
370,0,17,16,local,arabiensis,9
370,0,17,22,local,arabiensis,0
370,0,17,22,local,arabiensis,5
370,0,17,23,local,arabiensis,13
370,0,17,11,local,arabiensis,8
370,0,17,18,local,arabiensis,0
370,0,17,13,local,arabiensis,7
370,0,17,18,local,arabiensis,0
370,0,17,11,local,arabiensis,8
370,0,17,11,local,arabiensis,5
370,0,17,22,local,arabiensis,14
370,0,17,22,local,arabiensis,0
370,0,17,12,local,arabiensis,0
370,0,17,23,local,arabiensis,5
370,0,17,22,local,arabiensis,0
370,0,17,23,local,arabiensis,6
370,0,17,12,local,arabiensis,11
370,0,17,22,local,arabiensis,4
370,0,17,13,local,arabiensis,1
370,0,17,23,local,arabiensis,17
370,0,17,18,local,arabiensis,1
370,0,17,11,local,arabiensis,7
370,0,17,22,local,arabiensis,13
370,0,17,21,local,arabiensis,17
370,0,17,22,local,arabiensis,13
370,0,17,12,local,arabiensis,20
370,0,17,22,local,arabiensis,9
370,0,17,21,local,arabiensis,6
370,0,17,18,local,arabiensis,2
370,0,17,11,local,arabiensis,12
370,0,17,12,local,arabiensis,8
370,0,17,16,local,arabiensis,7
370,0,17,16,local,arabiensis,5
370,0,17,13,local,arabiensis,2
370,0,17,22,local,arabiensis,2
370,0,17,12,local,arabiensis,2
370,0,17,21,local,arabiensis,10
370,0,17,23,local,arabiensis,13
370,0,17,22,local,arabiensis,1
370,0,17,18,local,arabiensis,9
370,0,17,22,local,arabiensis,13
370,0,17,23,local,arabiensis,12
370,0,17,11,local,arabiensis,1
370,0,17,11,local,arabiensis,1
