Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever HIVPos, Tested Ever HIVNeg, Tested Positive, Tested Negative, HasIntervention(MC_1),VMMC_1
1965.5,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,0,174,0,0,0,6,0,0,0,0,0,0,0,0
1965.5,1,1,0,1,161,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,1,0,2,169,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,3,148,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,4,154,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,5,161,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,6,133,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,7,148,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,8,150,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,9,155,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,10,137,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,11,144,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,12,123,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,13,126,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,14,111,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,15,101,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,16,98,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,17,103,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,18,87,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,19,73,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,20,69,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,21,42,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,22,50,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,24,44,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,25,57,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,26,46,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,27,62,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,28,51,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,29,65,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,30,54,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,31,50,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,32,50,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,33,51,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,1,0,34,51,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,35,55,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,36,53,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,37,53,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,41,36,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,42,52,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,43,45,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,44,45,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,45,39,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,46,40,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,47,57,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,48,37,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,49,52,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,50,36,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,51,32,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,52,31,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,53,32,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,54,33,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,55,33,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,56,39,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,57,33,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,58,31,0,0,0,2,0,0,0,0,0,0,0,0
1965.5,1,1,0,59,37,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,60,23,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,61,24,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,62,21,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,63,31,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,64,20,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,65,19,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,66,16,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,67,15,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,68,19,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,69,18,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,70,14,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,71,11,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,72,6,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,73,9,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,74,7,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,75,7,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,76,6,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,77,6,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,78,3,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,80,11,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,81,0,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,82,3,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,91,1,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,94,1,0,0,0,1,0,0,0,0,0,0,0,0
1965.5,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,0,15,15,9,0,4,4,0,0,0,0,0,0,0
1965.5,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,14,0,0,1,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,15,1,1,2,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,16,6,6,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,17,11,11,3,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,18,15,15,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,19,32,32,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,20,25,25,4,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,21,34,34,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,22,32,32,1,0,2,2,0,0,0,0,0,0,0
1965.5,1,1,1,23,37,37,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,24,25,25,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,25,15,15,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,26,25,25,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,27,14,14,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,28,12,12,0,0,2,1,0,0,0,0,0,0,0
1965.5,1,1,1,29,8,8,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,30,17,17,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,31,6,6,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,32,9,9,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,33,5,5,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,34,3,3,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,35,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,36,7,7,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,37,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,38,5,5,0,0,1,1,0,0,0,0,0,0,0
1965.5,1,1,1,39,4,4,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,40,6,6,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,42,4,4,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,43,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,44,2,2,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,46,1,1,1,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,47,4,4,2,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,50,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,53,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,63,1,1,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,0,150,0,0,0,7,0,0,0,0,0,0,0,0
1966,1,0,0,1,172,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,2,147,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,3,153,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,4,139,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,5,117,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,6,99,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,7,107,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,9,102,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,10,107,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,11,73,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,12,91,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,13,81,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,14,93,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,15,101,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,16,55,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,17,80,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,18,50,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,19,67,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,20,59,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,21,73,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,22,53,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,23,66,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,24,51,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,25,64,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,26,38,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,27,47,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,28,42,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,29,49,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,30,43,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,31,49,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,32,31,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,33,38,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,34,46,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,35,28,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,36,40,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,0,0,37,36,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,38,35,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,39,33,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,40,34,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,41,36,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,42,29,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,43,22,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,44,30,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,45,27,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,46,37,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,47,28,0,0,0,2,0,0,0,0,0,0,0,0
1966,1,0,0,48,31,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,49,33,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,50,26,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,51,27,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,52,14,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,53,19,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,54,25,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,55,21,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,56,21,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,57,13,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,58,28,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,59,7,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,60,23,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,61,18,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,62,18,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,63,18,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,64,9,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,65,10,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,66,6,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,67,7,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,68,15,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,69,10,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,70,6,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,71,12,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,72,9,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,73,9,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,74,8,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,75,4,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,76,2,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,77,3,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,78,4,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,79,8,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,80,2,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,81,1,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,83,1,0,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,85,2,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,0,9,9,8,0,4,4,0,0,0,0,0,0,0
1966,1,0,1,1,4,4,0,0,2,2,0,0,0,0,0,0,0
1966,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,5,18,18,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,6,10,10,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,7,11,11,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,8,13,13,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,9,15,15,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,10,8,8,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,11,6,6,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,12,9,9,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,13,11,11,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,14,11,11,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,15,10,10,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,16,7,7,1,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,17,10,10,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,18,14,14,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,19,15,15,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,20,20,20,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,21,18,18,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,1,22,21,21,1,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,23,16,16,1,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,24,19,19,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,25,26,26,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,26,21,21,1,0,1,0,0,0,0,0,0,0,0
1966,1,0,1,27,22,22,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,28,27,27,1,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,29,17,17,1,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,30,16,16,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,31,14,14,1,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,32,15,15,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,33,13,13,0,0,1,0,0,0,0,0,0,0,0
1966,1,0,1,34,13,13,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,35,15,15,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,36,5,5,1,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,37,15,15,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,38,20,20,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,39,13,13,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,40,12,12,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,41,9,9,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,42,10,10,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,43,13,13,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,44,6,6,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,45,8,8,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,46,12,12,0,0,1,1,0,0,0,0,0,0,0
1966,1,0,1,47,9,9,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,1,48,7,7,0,0,0,0,0,0,0,0,0,0,0
